"FilingID","2A1","2A2","2A3","2A4","2A5","2A6","2A7","2A8","2A9","2A10","2A11","2A11(1)","2A11(2)","2A12","2A13","2-AL","2-AK","2-AZ","2-AR","2-CA","2-CO","2-CT","2-DE","2-DC","2-FL","2-GA","2-HI","2-ID","2-IL","2-IN","2-IA","2-KS","2-KY","2-LA","2-ME","2-MD","2-MA","2-MI","2-MN","2-MS","2-MO","2-MT","2-NE","2-NV","2-NH","2-NJ","2-NM","2-NY","2-NC","2-ND","2-OH","2-OK","2-OR","2-PA","2-PR","2-RI","2-SC","2-SD","2-TN","2-TX","2-UT","2-VT","2-VA","2-WA","2-WV","2-WI","2-GU","2-VI","3A","3A-Other","3B","3C","3C-State","3C-Country"
1983900,"Y","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","","Corporation","","DECEMBER","","Ohio","United States"
1984100,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","Y","","","","","","Limited Liability Company","","DECEMBER","","Virginia","United States"
1984400,"Y","","","","Y","","","","","","","","","","","","","","","Y","","","Y","","Y","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1985200,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Texas","United States"
1985700,"Y","","","","","","","","","","","","","","","","Y","Y","","Y","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","Y","Y","","","Y","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1919772,"","","","","","","","","Y","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1919968,"","","","","","","","","Y","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","MARCH","","Delaware","United States"
1922667,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","Y","Y","","","Y","","","","","","","","","Y","","","","","","","Y","","","Y","Y","","","","","","","","","","","Y","","","","","","","","","Corporation","","JUNE","","Michigan","United States"
1924454,"Y","","","","","","","","","","","","","","","Y","","Y","","Y","Y","Y","","Y","Y","Y","","","Y","Y","","","Y","Y","","Y","Y","Y","","Y","","Y","","Y","","Y","","Y","Y","","Y","","","Y","","","Y","","Y","Y","","","Y","Y","Y","Y","","","Corporation","","JANUARY","","Georgia","United States"
1925289,"Y","","","","","","","","","","","","","","","Y","","Y","Y","Y","Y","Y","Y","","Y","Y","","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","","Y","","Y","Y","Y","","Y","Y","Y","Y","","","Corporation","","DECEMBER","","Delaware","United States"
1925719,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Corporation","","MARCH","","Delaware","United States"
1925780,"","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1930368,"Y","","","","","","","","","","","","","","","Y","","Y","","Y","Y","Y","Y","","Y","Y","","","Y","Y","","","Y","","","Y","Y","Y","","","","","Y","","Y","Y","","Y","Y","","Y","","","Y","","","Y","","Y","Y","Y","Y","Y","","","Y","","","Limited Liability Company","","DECEMBER","","Ohio","United States"
1930753,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","Y","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Corporation","","DECEMBER","","California","United States"
1931142,"Y","","","","","","","","","","","","","","","","","","","Y","Y","","","","Y","Y","","","","","","","","","Y","","Y","","","","","","","","Y","","","Y","Y","","","","","Y","","","Y","","","Y","","","Y","","","","","","Corporation","","DECEMBER","","Maine","United States"
1932084,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Louisiana","United States"
1932093,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","","","","","","","Corporation","","DECEMBER","","Pennsylvania","United States"
1933232,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1934162,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Texas","United States"
1934167,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","Limited Liability Company","","DECEMBER","","Utah","United States"
1934514,"Y","","","","","","","","","","","","","","","Y","","","Y","Y","","","","","Y","Y","","","","","","","","Y","","","","","","Y","","","","","","","","Y","Y","","Y","","","","","","","","Y","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Tennessee","United States"
1934663,"Y","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Colorado","United States"
1935735,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","SEPTEMBER","","Kansas","United States"
1936336,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Texas","United States"
1936676,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","Y","","","","","Corporation","","SEPTEMBER","","Pennsylvania","United States"
1937888,"Y","","","","","","","","","","","","","","","","","","","Y","Y","","","Y","","Y","","","Y","","","","","Y","","Y","","Y","","","","","Y","","","","","Y","","","","","","","","","","","","Y","Y","","","Y","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1940854,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Corporation","","DECEMBER","","California","United States"
1941955,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","Y","","","","","","","","","","","","","","","","","Y","","","","","","","","","Corporation","","DECEMBER","","Nebraska","United States"
1942097,"Y","","","","","","","","","","","","","","","","","Y","","Y","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Arizona","United States"
1942977,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Ohio","United States"
1943090,"Y","","","","","","","","","","","","","","","","","Y","","Y","Y","","","","Y","Y","","","Y","","","","","","","","Y","Y","","","","","","Y","","","Y","","Y","","","","","Y","","","Y","","","Y","Y","","Y","Y","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1943399,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","Y","","","Y","","","","","","Corporation","","DECEMBER","","Virginia","United States"
1944351,"Y","","","","","","","","","","","","","","","Y","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","Y","Y","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1944547,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Florida","United States"
1944598,"","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","New York","United States"
1944668,"Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","Y","","","","","","","","","","","","","","","","","","Y","","","Y","","","Y","","","Y","","Y","","","","Corporation","","DECEMBER","","Pennsylvania","United States"
1944742,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","Y","","Y","","","","","","","Limited Liability Company","","JANUARY","","Delaware","United States"
1944959,"","","","","","","","","Y","","","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Corporation","","DECEMBER","","Texas","United States"
1945282,"","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Ohio","United States"
1945445,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Partnership","","DECEMBER","","Louisiana","United States"
1945506,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Corporation","","DECEMBER","","Indiana","United States"
1945568,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","SEPTEMBER","","Delaware","United States"
1947669,"","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","","Switzerland"
1949374,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Maryland","United States"
1949768,"","","","","","","","","Y","","","","","","","","","","","","","","","","Y","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Florida","United States"
1950501,"","","","","","","","","Y","","","","","","","","","","","","","","","","Y","Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Florida","United States"
1950784,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Pennsylvania","United States"
1950785,"","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1951285,"Y","","","","","","","","","","","N","N","","","","","","","Y","Y","","","","Y","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","","","","","","","","","","Y","","","","","","","","","Corporation","","JANUARY","","Texas","United States"
1951515,"Y","","","","","","","","","","","","","","","Y","Y","Y","","Y","Y","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","Y","Y","Y","","","","","Y","Y","Y","Y","Y","Y","","","","Y","Y","Y","Y","","","Y","","Y","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1951527,"Y","","","","","","","","","","","","","","","","","Y","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","Y","","","","Y","","","","","Limited Liability Company","","DECEMBER","","Oregon","United States"
1951601,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1951747,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","","","","","","","Y","","","","","Y","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","Corporation","","DECEMBER","","Georgia","United States"
1951851,"","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","Y","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1951916,"Y","","","","","","","","","","","","","","","","Y","Y","","Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","Y","","","","Y","","","","","Limited Liability Company","","DECEMBER","","Washington","United States"
1952093,"Y","","","","","","","","","","","","","","","","","Y","","Y","Y","","","","Y","","","","Y","Y","","","","","","","Y","Y","","","","","","","","Y","","Y","","","Y","","","Y","","","Y","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Michigan","United States"
1952238,"","","","","","","","Y","","","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1952979,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","Corporation","","DECEMBER","","Oklahoma","United States"
1953027,"","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1953983,"","Y","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1954143,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","Y","","","","Y","","","","","Limited Liability Company","","DECEMBER","","California","United States"
1954462,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Partnership","","DECEMBER","","Delaware","United States"
1954555,"","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","Y","","","","","Y","","","","","","","Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1954990,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Corporation","","DECEMBER","","California","United States"
1955206,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","Y","","","","","","","","","Corporation","","DECEMBER","","Idaho","United States"
1955584,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","Y","","","Y","","","","","","","","","","","","","","","","","","Y","Y","","","","","Y","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Ohio","United States"
1956027,"","","","","","","","Y","","","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Corporation","","DECEMBER","","Delaware","United States"
1956287,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Corporation","","DECEMBER","","California","United States"
1957406,"Y","","","","","","","","","","","","","","","Y","","","","","","","","","Y","Y","","","","","","","","Y","","","","","","Y","","","","","","","","","","","","","","","","","Y","","Y","Y","","","Y","","","","","","Limited Liability Company","","DECEMBER","","Alabama","United States"
1957791,"","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1957807,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Y","","","","","","","Y","","","","","","","","","","Y","","Y","","","","","","","","","","","","Y","","","","","","Y","","","Limited Liability Company","","DECEMBER","","California","United States"
1958134,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Corporation","","DECEMBER","","California","United States"
1958310,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","Y","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Michigan","United States"
1958341,"Y","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","Y","Y","","","Y","Y","","","","","Y","","Y","Y","","","","","","","","Y","Y","","Y","Y","","Y","","","Y","","","Y","","","Y","","","Y","Y","","","","","Limited Liability Company","","DECEMBER","","Pennsylvania","United States"
1958359,"Y","","","","","","","","","","","","","","","","","","","Y","Y","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Corporation","","DECEMBER","","Minnesota","United States"
1958668,"Y","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Y","","","","","","Limited Liability Company","","DECEMBER","","Maryland","United States"
1958868,"Y","","","","","","","","","","","","","","","","","Y","","Y","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Ohio","United States"
1959041,"","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Illinois","United States"
1959330,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","Y","","Y","Y","","Y","","","Y","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Florida","United States"
1959473,"Y","","","","","","","","","","","","","","","","","Y","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","Y","","","","Y","","Y","","","Limited Liability Company","","DECEMBER","","Washington","United States"
1959487,"Y","","","","","","","","","","","","","","","","","","","","Y","","","","Y","Y","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Florida","United States"
1959669,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","Y","Y","","","","","","","","","","","Y","","","","Y","","","","","Y","","Y","Y","","","","Y","","","","","","","Y","","Y","","Y","","","","","Limited Liability Company","","DECEMBER","","Texas","United States"
1959745,"","","","","","","","","Y","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1960127,"","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","Limited Liability Company","","DECEMBER","","Tennessee","United States"
1960260,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","","","","","Y","Y","","","Y","","Y","","","","","","","Limited Liability Company","","DECEMBER","","New Hampshire","United States"
1960639,"","","","","","","","Y","","","","","","","","","","","","","","","","","Y","Y","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","Y","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Georgia","United States"
