"FilingID","Fund Name","Fund ID","ReferenceID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion","Master Fund","Feeder Fund","Master Fund Name","Master Fund ID","Fund of Funds","Fund Invested Self or Related","Fund Invested in Securities","Fund Type","Fund Type Other","Gross Asset Value","Minimum Investment","Owners","%Owned You or Related","%Owned Funds","Sales Limited","%Owned Non-US","Subadviser","Other IAs Advise","Clients Solicited","Percentage Invested","Exempt from Registration","Annual Audit","GAAP","FS Distributed","Unqualified Opinion","Prime Brokers","Custodians","Administrator","% Assets Valued","Marketing"
1930486,"PARTNERS GROUP CLIENT ACCESS 28A, L.P. INC.",805-5635069023,220912,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",283937801,10000000,5,1,0,"",82,"N","N","N",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP REAL ESTATE SECONDARY 2017 (CLASS P), L.P.",805-1429093523,202739,"Delaware","United States","N","Y","N","Y","PARTNERS GROUP REAL ESTATE SECONDARY 2017 (USD) A, L.P.",805-8378716371,"Y","Y","N","Private Equity Fund","",64400530,250000,119,0,0,"",0,"N","N","N",0,"Y","Y","N","Y","Report Not Yet Received","N","Y","Y",0,"N"
1930486,"PARTNERS GROUP SECONDARY 2011 (USD), L.P. INC.",805-9631025229,26778,"","Guernsey","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",249141534,10000000,52,26,0,"",70,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP ASIA-PACIFIC & EMERGING MARKETS REAL ESTATE 2009, L.P.",805-4503915791,26784,"","United Kingdom","N","Y","N","N","",,"Y","N","N","Real Estate Fund","",883546,10000000,10,15,0,"",97,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DIRECT EQUITY IV (USD) A, L.P.",805-7898735436,242938,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",505080673,10000000,181,13,0,"",1,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP REAL ESTATE SECONDARY 2017 (USD) A, L.P.",805-8378716371,202065,"Delaware","United States","N","Y","N","N","",,"Y","N","N","Private Equity Fund","",511856987,10000000,28,50,62,"",22,"N","N","N",1,"Y","Y","N","Y","Report Not Yet Received","N","N","N",0,"N"
1930486,"PARTNERS GROUP EUROPEAN SMALL & MID-CAP BUYOUT 2011, L.P. INC",805-6914042358,26791,"","Guernsey","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",62946793,10000000,15,74,0,"",83,"N","N","Y",2,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP SECONDARY 2015 (USD) A, L.P.",805-8168658363,174193,"Delaware","United States","N","Y","N","N","",,"Y","N","N","Private Equity Fund","",178529034,10000000,7,1,0,"",1,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP CLIENT ACCESS 44, L.P. INC.",805-8416778546,372901,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",537871005,10000000,53,90,2,"",94,"N","N","N",6,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DIRECT INFRASTRUCTURE 2016 (USD) A, L.P.",805-1746326218,202055,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",197262128,10000000,14,1,0,"",1,"N","N","N",1,"Y","Y","N","Y","Report Not Yet Received","N","N","N",0,"N"
1930486,"PARTNERS GROUP LIFE I (USD) C-I, L.P.",805-3872924050,242958,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",35049408,5000000,7,37,33,"",37,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP EUROPEAN BUYOUT 2008 (B), L.P.",805-6458730431,29150,"","United Kingdom","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",11840587,10000000,13,49,21,"",67,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP EUROPEAN BUYOUT 2008 (A), L.P.",805-5485307757,29124,"","United Kingdom","N","Y","N","N","",,"Y","N","N","Private Equity Fund","",4645362,10000000,21,35,0,"",91,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DIRECT EQUITY 2016 (USD) A, L.P.",805-7951707531,186526,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",165623245,10000000,15,3,0,"",3,"N","N","N",0,"Y","Y","N","Y","Report Not Yet Received","N","N","N",0,"N"
1930486,"PARTNERS GROUP EMERGING MARKETS 2011, L.P.",805-8450100904,30947,"","United Kingdom","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",293801720,10000000,42,44,34,"",83,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP REAL ESTATE SECONDARY 2013 (USD) A, L.P. INC.",805-5227012783,50797,"","Guernsey","N","Y","N","N","",,"Y","N","N","Real Estate Fund","",218952934,10000000,25,10,12,"",14,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DIRECT MEZZANINE 2013, L.P. INC.",805-8592520122,50886,"","Guernsey","N","Y","N","N","",,"N","","N","Other Private Fund","PRIVATE DEBT FUND",130024106,10000000,28,20,0,"",92,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP GLOBAL REAL ESTATE 2014 (USD) A, L.P. INC.",805-6327602413,50798,"","Guernsey","N","Y","N","N","",,"N","","N","Real Estate Fund","",27569243,10000000,1,1,1,"",1,"N","N","Y",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DIRECT EQUITY 2016 (USD) C-I, L.P.",805-1918160855,202069,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",229955046,10000000,13,1,0,"",95,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP CLIENT ACCESS 22, L.P. INC.",805-3606963231,202084,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",3856064,10000000,5,72,72,"",98,"N","N","N",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP CLIENT ACCESS 7, L.P. INC.",805-4160211266,51123,"","Guernsey","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",10880595,10000000,15,71,0,"",70,"N","N","Y",2,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP CLIENT ACCESS 45, L.P. INC.",805-1549454432,372902,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",1038109434,10000000,77,73,13,"",92,"N","N","N",6,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DIRECT INVESTMENTS 2012 (EUR), L.P. INC.",805-7541496598,26829,"","Guernsey","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",488164463,10000000,120,75,0,"",98,"N","N","Y",2,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"THE PARTNERS FUND",805-9891493523,174573,"","Guernsey","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",6679000000,1000000,1080,13,10,"",98,"N","N","Y",1,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1930486,"PARTNERS GROUP CLIENT ACCESS 5, L.P. INC.",805-7783267260,51121,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",241681211,10000000,23,73,40,"",91,"N","N","Y",4,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP U.S. VENTURE 2006, L.P.",805-4990001272,26085,"","United Kingdom","N","Y","N","N","",,"Y","N","N","Venture Capital Fund","",24847241,10000000,21,46,0,"",92,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP CLIENT ACCESS 31, L.P. INC.",805-7277300679,242961,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",185797727,10000000,7,76,0,"",88,"N","N","N",6,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP CLIENT ACCESS 14, L.P. INC.",805-1611277786,73183,"","Guernsey","N","Y","N","N","",,"Y","N","N","Private Equity Fund","",27893731,10000000,16,96,0,"",96,"N","N","Y",2,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP CLIENT ACCESS 27A, L.P. INC.",805-5383300534,220885,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",168170610,10000000,7,33,0,"",38,"N","N","N",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP EUROPEAN MEZZANINE 2008, L.P.",805-5319921540,25198,"","United Kingdom","N","Y","N","N","",,"N","","N","Other Private Fund","PRIVATE DEBT FUND",100026183,10000000,28,65,0,"",84,"N","N","Y",2,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP GLOBAL INFRASTRUCTURE 2012, L.P. INC.",805-3930751690,26878,"","Guernsey","N","Y","N","N","",,"N","","N","Other Private Fund","PRIVATE INFRASTRUCTURE FUND",419586666,10000000,26,54,45,"",99,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP SECONDARY 2020 (USD) C-I, L.P.",805-3931936673,373002,"Delaware","United States","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",530088981,10000000,131,27,27,"",99,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP SECONDARY 2008, L.P.",805-1011876949,26142,"","United Kingdom","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",77367369,10000000,118,31,0,"",74,"N","N","Y",2,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP LIFE I (USD) A, L.P.",805-1485505267,242944,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",59365953,5000000,8,84,87,"",1,"N","N","N",0,"Y","Y","N","Y","Report Not Yet Received","N","N","N",0,"N"
1930486,"PARTNERS GROUP GLOBAL GROWTH 2014, L.P. INC.",805-3434197850,174207,"","Guernsey","N","Y","N","N","",,"Y","N","N","Private Equity Fund","",286477421,10000000,19,63,0,"",96,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DIRECT EQUITY V (USD) C-I, L.P.",805-4552098676,362762,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",72483431,20000000,155,32,20,"",95,"N","N","N",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DIRECT EQUITY 2016 (USD) C-G, L.P.",805-4940824217,202105,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",678623453,10000000,59,7,12,"",97,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP CLIENT ACCESS 46, L.P. INC.",805-5922069681,372903,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",328767037,10000000,55,85,8,"",91,"N","N","N",6,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DIRECT EQUITY V (USD) A, L.P.",805-6120212842,372905,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",24961256,20000000,89,5,13,"",1,"N","N","N",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP CLIENT ACCESS 21, L.P. INC.",805-3440920675,360751,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",2334455,10000000,6,75,75,"",98,"N","N","N",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DIRECT INVESTMENTS 2009, L.P.",805-9901167600,26110,"","United Kingdom","N","Y","N","N","",,"N","","N","Private Equity Fund","",52775643,10000000,76,50,0,"",97,"N","N","Y",2,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP PRIVATE CREDIT DIVERSIFIED FUND I (USD) A, L.P.",805-1690598445,259598,"Delaware","United States","N","Y","N","N","",,"N","","N","Other Private Fund","PRIVATE DEBT FUND",282151204,10000000,12,1,0,"",49,"N","N","N",0,"Y","Y","N","Y","Report Not Yet Received","N","N","Y",0,"N"
1930486,"PARTNERS GROUP ASIA-PACIFIC 2011, L.P. INC.",805-6248101728,73187,"","Guernsey","N","Y","N","N","",,"Y","N","N","Private Equity Fund","",61528410,10000000,10,63,0,"",65,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP REAL ESTATE SECONDARY 2009 (USD) A, L.P.",805-9769114244,73188,"","United Kingdom","N","Y","N","N","",,"Y","Y","N","Real Estate Fund","",37053729,10000000,51,12,0,"",15,"N","N","Y",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP CLIENT ACCESS 20, L.P. INC.",805-3526495054,202079,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",157634,10000000,6,71,71,"",97,"N","N","N",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP CLIENT ACCESS 28, L.P. INC.",805-1745846653,220905,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",370732228,10000000,6,1,0,"",60,"N","N","N",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP GLOBAL REAL ESTATE 2008, L.P.",805-1411844366,25941,"","United Kingdom","N","Y","N","N","",,"Y","N","N","Real Estate Fund","",1163090,10000000,9,78,0,"",97,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DIRECT MEZZANINE 2011, L.P. INC.",805-6443046992,25091,"","Guernsey","N","Y","N","N","",,"N","","N","Other Private Fund","PRIVATE DEBT FUND",84608098,10000000,23,70,0,"",97,"N","N","Y",2,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DISTRESSED 2009, L.P.",805-9488105345,26149,"","United Kingdom","N","Y","N","N","",,"Y","N","N","Private Equity Fund","",6978532,10000000,17,41,0,"",88,"N","N","Y",2,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DISTRESSED US REAL ESTATE 2009, L.P.",805-4909140021,26768,"","United Kingdom","N","Y","N","N","",,"Y","N","N","Real Estate Fund","",281354,10000000,4,88,0,"",88,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP REAL ESTATE SECONDARY 2009 (EURO) S.C.A., SICAR",805-5604339927,59716,"","Luxembourg","N","Y","N","N","",,"N","","N","Private Equity Fund","",118628265,10000000,65,16,0,"",92,"N","N","N",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DIRECT INFRASTRUCTURE III (USD) A, L.P.",805-5506695082,259567,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",365674233,10000000,28,1,0,"",2,"N","N","N",0,"Y","Y","N","Y","Report Not Yet Received","N","N","N",0,"N"
1930486,"PARTNERS GROUP GLOBAL REAL ESTATE 2011, L.P.",805-8211519920,26803,"","United Kingdom","N","Y","N","N","",,"Y","Y","N","Real Estate Fund","",64902167,10000000,13,92,0,"",96,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP ASIA-PACIFIC 2007, L.P.",805-5541222833,25978,"","United Kingdom","N","Y","N","N","",,"Y","N","N","Private Equity Fund","",14294841,10000000,76,23,0,"",88,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP CLIENT ACCESS 25, L.P. INC.",805-3022523228,202086,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",12726604,10000000,40,91,0,"",83,"N","N","N",6,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1930486,"PARTNERS GROUP DIRECT INFRASTRUCTURE 2011, L.P.",805-2282944792,26864,"","United Kingdom","N","Y","N","N","",,"N","","N","Other Private Fund","PRIVATE INFRASTRUCTURE FUND",99028770,10000000,7,83,72,"",97,"N","N","Y",1,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1927229,"KROHNE FUND, LP",805-8750023495,5381,"Delaware","United States","Y","N","N","N","",,"N","","Y","Hedge Fund","",50000000,100000,50,0,0,"Y",15,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"N"
1925588,"BRIDGESCALE OPPORTUNITIES III, L.P.",805-9185061114,196341,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",3989921,50000,17,3,0,"N",0,"N","N","N",0,"Y","N","","","","N","Y","N",0,"N"
1925588,"BRIDGESCALE PARTNERS LP",805-5380318456,20406,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",59224702,10000,35,2,0,"N",52,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","N",0,"N"
1922074,"FIRST AVENUE VENTURES OPPORTUNITY FUND",805-2853166291,435983,"Alabama","United States","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",2340000,100000,11,23,0,"Y",0,"N","N","N",0,"Y","N","N","","","N","N","N",0,"N"
1922074,"FIRST AVENUE VENTURES LIFE SCIENCE FUND I",805-5498769772,435978,"Delaware","United States","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",6250000,250000,14,12,0,"Y",0,"N","N","N",0,"Y","N","N","","","N","N","N",0,"N"
1920155,"GREENPEAK CONTINUATION FUND I (ACADEMIA) GMBH & CO. KG",805-7706183070,435862,"","Germany","N","Y","N","N","",,"N","","N","Private Equity Fund","",137020876,250000,13,15,75,"",45,"N","N","N",0,"Y","N","","","","N","N","Y",0,"N"
1920155,"GREENPEAK FUND III GMBH & CO. KG",805-3838259150,435878,"","Germany","N","Y","N","N","",,"N","","N","Private Equity Fund","",71291350,200000,17,3,38,"",49,"N","N","N",0,"Y","N","","","","N","N","Y",0,"Y"
1920155,"GREENPEAK CONTINUATION FUND I FEEDER GMBH & CO. KG",805-4668088519,435876,"","Germany","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",23112286,200000,1,0,100,"",100,"N","N","N",0,"Y","N","","","","N","N","Y",0,"N"
1920155,"GREENPEAK CONTINUATION FUND I (CERTANIA) GMBH & CO. KG",805-5054852927,435877,"","Germany","N","Y","N","N","",,"N","","N","Private Equity Fund","",89316685,200000,4,8,9,"",16,"N","N","N",0,"Y","N","","","","N","N","Y",0,"N"
1920155,"GREENPEAK CONTINUATION FUND I AGGREGATOR GMBH & CO. KG",805-3164030841,435863,"","Germany","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",264491990,200000,1,0,0,"",0,"N","N","N",0,"Y","N","","","","N","N","Y",0,"N"
1929012,"WATERTON PRECIOUS METALS FUND II CAYMAN, LP",805-1084907392,55921,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",351000000,560000,39,11,0,"",51,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","N",0,"N"
1929012,"WATERTON MINING PARALLEL FUND ONSHORE MASTER, LP",805-3546688709,181178,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Private Equity Fund","",353000000,500000,35,7,0,"",29,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","N",0,"N"
1911471,"IBERIS GREENTECH II FUND - FUNDO DE CAPITAL DE RISCO FECHADO",805-8884008253,435207,"","Portugal","Y","N","N","N","",,"N","","N","Private Equity Fund","",2964632,100000,10,0,0,"N",92,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","N",0,"N"
1911471,"IBERIS BLUETECH FUND III, FUNDO DE CAPITAL DE RISCO FECHADO",805-2061251087,435199,"","Portugal","Y","N","N","N","",,"N","","N","Venture Capital Fund","",255937949,100000,634,3,0,"N",99,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","N",0,"N"
1911471,"IBERIS BLUETECH FUND, FUNDO DE CAPITAL DE RISCO FECHADO, EUVECA",805-5766962509,432345,"","Portugal","Y","N","N","N","",,"N","","N","Venture Capital Fund","",128773463,100000,172,1,7,"N",89,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","N",0,"N"
1911471,"IBERIS BLUETECH FUND II, FUNDO DE CAPITAL DE RISCO FECHADO",805-5784196009,435198,"","Portugal","Y","N","N","N","",,"N","","N","Venture Capital Fund","",83263461,100000,240,1,0,"N",96,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","N",0,"N"
1911471,"IBERIS GREYTECH II FUND, FUNDO DE CAPITAL DE RISCO FECHADO",805-8845274555,435200,"","Portugal","Y","N","N","N","",,"N","","N","Private Equity Fund","",60099778,100000,204,2,0,"N",53,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","N",0,"N"
1911471,"IBERIS GREYTECH CO-INVESTMENT FUND, FUNDO DE CAPITAL DE RISCO FECHADO",805-6314350202,435201,"","Portugal","Y","N","N","N","",,"N","","N","Private Equity Fund","",11825423,100000,45,0,0,"N",40,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","N",0,"N"
1906530,"COVALENCE EQUITY INCOME FUND-A, L.P.",805-7748320128,428305,"Delaware","United States","Y","Y","N","N","",,"N","","N","Private Equity Fund","",0,5000000,0,0,0,"Y",0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",100,"Y"
1906530,"COVALENCE EQUITY INCOME FUND, L.P.",805-5790079513,428304,"Delaware","United States","Y","Y","N","N","",,"N","","N","Private Equity Fund","",50000000,5000000,1,0,0,"Y",0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",100,"Y"
1916276,"BARREL STRENGTH PARTNERS FUND I, LLC",805-1339957153,435259,"Delaware","United States","N","Y","Y","N","",,"N","","N","Securitized Asset Fund","",0,100000,0,0,0,"",0,"N","N","N",0,"N","Y","Y","Y","Yes","N","Y","Y",0,"N"
1919481,"MEDICAL INVESTMENT SOLUTIONS LLLP",805-6979582591,234803,"Florida","United States","Y","Y","N","N","",,"N","","N","Other Private Fund","TRI-PARTY VENTURE FUND",1550000,50000,8,86,0,"N",0,"N","N","N",18,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1919481,"CAPQ BDC INC",805-6980339924,252719,"Florida","United States","Y","N","N","N","",,"N","","N","Other Private Fund","BDC",40505790,100000,35,63,0,"N",0,"N","N","N",88,"N","Y","Y","Y","Yes","N","Y","Y",0,"N"
1911066,"ANTARES CAPITAL FUND IV PARALLEL LIMITED PARTNERSHIP",805-1953578342,40816,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",15151515,150000,3,99,0,"Y",0,"N","N","N",7,"Y","N","","","","N","N","N",0,"N"
1911066,"ANTARES CAPITAL FUND IV LIMITED PARTNERSHIP",805-6661093864,40786,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",8787879,87878,19,1,0,"Y",0,"N","N","N",41,"Y","N","","","","N","N","N",0,"N"
