"FilingID","Reference ID","4A-3","Schedule","Full Legal Name","DE/FE/I","Entity in Which","Title or Status","Status Acquired","Ownership Code","Control Person","PR","OwnerID"
1934637,12169,"","B","BCP CC HOLDINGS L.P.","DE","FIRST EAGLE HOLDINGS, INC.","SHAREHOLDER",12/2015,"D","Y","N",
1934637,12169,"","B","BCP CC HOLDINGS GP L.L.C.","DE","BCP CC HOLDINGS L.P.","GENERAL PARTNER",12/2015,"F","Y","N",
1934637,12169,"","B","BLACKSTONE CAPITAL PARTNERS VI L.P.","DE","BCP CC HOLDINGS L.P.","LIMITED PARTNER",12/2015,"C","Y","N",
1934637,12169,"","B","BLACKSTONE CAPITAL PARTNERS VI L.P.","DE","BCP CC HOLDINGS GP L.L.C.","MEMBER",12/2015,"D","Y","N",
1934637,12169,"","B","BLACKSTONE MANAGEMENT ASSOCIATES VI L.L.C.","DE","BLACKSTONE CAPITAL PARTNERS VI L.P.","GENERAL PARTNER",12/2015,"E","Y","N",
1934637,12169,"","B","BMA VI L.L.C.","DE","BLACKSTONE MANAGEMENT ASSOCIATES VI L.L.C.","SOLE MEMBER",12/2015,"E","Y","N",
1934637,12169,"","B","BLACKSTONE HOLDINGS III L.P.","FE","BMA VI L.L.C.","MANAGING MEMBER",12/2015,"D","Y","N",
1934637,12169,"","B","BLACKSTONE HOLDINGS III GP L.P.","DE","BLACKSTONE HOLDINGS III L.P.","GENERAL PARTNER",12/2015,"F","Y","N",
1934637,12169,"","B","CORSAIR PARTNERS MENTOR MANAGEMENT, L.P.","FE","CORSAIR MENTOR, L.P.","GENERAL PARTNER",12/2015,"F","Y","N",
1934637,12169,"","B","BLACKSTONE HOLDINGS III GP MANAGEMENT L.L.C.","DE","BLACKSTONE HOLDINGS III GP L.P.","GENERAL PARTNER",12/2015,"F","Y","N",
1934637,12169,"","B","BLACKSTONE INC.","DE","BLACKSTONE HOLDINGS III GP MANAGEMENT L.L.C.","SOLE MEMEBER",12/2015,"E","Y","Y",
1934637,12169,"","B","CORSAIR MENTOR, L.P.","DE","BCP CC HOLDINGS L.P.","LIMITED PARTNER",12/2015,"C","Y","N",
1934637,12169,"","B","CORSAIR CAPITAL LLC","DE","CORSAIR PARTNERS MENTOR MANAGEMENT, L.P.","GENERAL PARTNER",06/2015,"F","Y","N",137887
1934637,12169,"","B","CORSAIR MENTOR INVESTORS, L.P.","FE","CORSAIR MENTOR, L.P.","LIMITED PARTNER",12/2015,"E","Y","N",
1934637,12169,"","B","CORSAIR MENTOR MANAGEMENT, L.P.","FE","CORSAIR MENTOR INVESTORS, L.P.","GENERAL PARTNER",12/2015,"F","Y","N",
1934637,12169,"","B","CORSAIR CAPITAL LLC","DE","CORSAIR MENTOR MANAGEMENT, L.P.","GENERAL PARTNER",12/2015,"F","Y","N",137887
1934637,12169,"","B","CORSAIR CAPITAL PARTNERS, L.P.","FE","CORSAIR PARTNERS MENTOR MANAGEMENT, L.P.","LIMITED PARTNER",06/2015,"E","Y","N",
1934637,12169,"","B","CORSAIR CAPITAL, L.P.","FE","CORSAIR CAPITAL LLC","SOLE MEMEBER",01/2018,"E","Y","N",
1934637,12169,"","B","CORSAIR CAPITAL GROUP, LTD.","FE","CORSAIR CAPITAL, L.P.","GENERAL PARTNER",12/2010,"F","Y","N",
1934637,12169,"","B","CORSAIR CAPITAL FEEDER, L.P.","DE","CORSAIR CAPITAL, L.P.","LIMITED PARTNER",07/2021,"E","Y","N",
1934637,12169,"","B","CORSAIR CAPITAL GROUP, LTD.","FE","CORSAIR CAPITAL FEEDER, L.P.","GENERAL PARTNER",07/2021,"F","Y","N",
1934637,12169,"","B","VAYU INVESTORS LLC","DE","CORSAIR CAPITAL FEEDER, L.P.","LIMITED PARTNER",07/2021,"C","Y","N",
1934637,12169,"","B","JAYANTI, DHARMA, TEJA IGNACIO","I","VAYU INVESTORS LLC","SOLE MEMEBER",12/2006,"E","Y","N",2633264
1934637,12169,"","B","JAYANTI, DHARMA, TEJA IGNACIO","I","CORSAIR CAPITAL GROUP, LTD.","MEMBER",12/2020,"E","Y","N",2633264
1934637,12169,"","B","CORSAIR IV FINANCIAL SERVICES CAPITAL PARTNERS L.P.","FE","BCP CC HOLDINGS GP L.L.C.","MEMBER",12/2015,"D","Y","N",
1934637,12169,"","B","CORSAIR IV MANAGEMENT L.P.","FE","CORSAIR IV FINANCIAL SERVICES CAPITAL PARTNERS L.P.","GENERAL PARTNER",05/2010,"F","Y","N",
1934637,12169,"","B","CORSAIR CAPITAL LLC","DE","CORSAIR IV MANAGEMENT L.P.","GENERAL PARTNER",05/2009,"F","Y","N",137887
1934637,12169,"","B","CORSAIR CAPITAL PARTNERS, L.P.","FE","CORSAIR IV MANAGEMENT L.P.","LIMITED PARTNER",05/2010,"E","Y","N",
1934637,12169,"","B","CORSAIR CAPITAL PARTNERS GROUP, LTD.","FE","CORSAIR CAPITAL PARTNERS, L.P.","GENERAL PARTNER",03/2012,"F","Y","N",
1934637,12169,"Y","A","PLATA, SONIA","I","","CHIEF COMPLIANCE OFFICER",12/2024,"NA","Y","N",6170165
1934637,12169,"Y","A","DORFMAN, JONATHAN, LOUIS","I","","DIRECTOR",12/2024,"NA","Y","N",4025919
1934637,12169,"Y","A","Greatorex, Timothy","I","","DIRECTOR",12/2024,"NA","Y","N",7300450
1934637,12169,"Y","A","SECMEN, SERHAN","I","","DIRECTOR",12/2024,"NA","Y","N",4974705
1934637,12169,"Y","A","LORINSKY, SCOTT, JASON","I","","COUNSEL",12/2024,"NA","Y","N",5862325
1944460,5806,"Y","A","LESNICK, ROSS, ADAM","I","","CHIEF FINANCIAL OFFICER",08/2012,"NA","Y","N",6108403
1944460,5806,"Y","A","MAZZITELLI, DOMINICK, JOSEPH","I","","CHIEF INVESTMENT OFFICER AND PORTFOLIO MANAGER",01/2019,"NA","Y","N",2558582
1944460,5806,"Y","A","RADEFF, GLORIA, V","I","","CHIEF ADMINISTRATIVE OFFICER",06/2010,"NA","Y","N",2909577
1944460,5806,"Y","A","BRUTTOMESSO, FRANK, JAMES","I","","CHIEF OPERATING OFFICER & GENERAL COUNSEL",06/2010,"NA","Y","N",2819815
1944460,5806,"Y","A","LIBREMAX INTERMEDIATE HOLDINGS, LP","DE","","MANAGER",10/2018,"E","Y","N",
1944460,5806,"","B","GKL HOLDINGS, LLC","DE","LIBREMAX GP HOLDINGS, LLC","MEMBER",03/2018,"E","Y","N",
1944460,5806,"","B","GKL HOLDINGS, LLC","DE","LIBREMAX CAPITAL HOLDINGS, LP","LIMITED PARTNER",04/2018,"C","Y","N",
1944460,5806,"","B","LIBREMAX GP HOLDINGS, LLC","DE","LIBREMAX CAPITAL HOLDINGS, LP","GENERAL  PARTNER",03/2018,"F","Y","N",
1944460,5806,"","B","LIBREMAX GP HOLDINGS, LLC","DE","LIBREMAX INTERMEDIATE HOLDINGS, LP","GENERAL PARTNER",10/2018,"F","Y","N",
1944460,5806,"","B","LIBREMAX CAPITAL HOLDINGS, LP","DE","LIBREMAX INTERMEDIATE HOLDINGS, LP","LIMITED PARTNER",10/2018,"E","Y","N",
1944460,5806,"","B","LIPPMANN, GREG, HOLDEN","I","LIBREMAX GP HOLDINGS, LLC","MANAGER",03/2018,"F","Y","N",2542975
1944460,5806,"","B","LIPPMANN, GREG, HOLDEN","I","GKL HOLDINGS, LLC","MEMBER",10/2010,"E","Y","N",2542975
1944460,5806,"Y","A","Jain, Nirjhar","I","","PRESIDENT",06/2022,"NA","Y","N",4582000
1944460,5806,"Y","A","SEILER, KENNETH, LEE","I","","CHIEF COMPLIANCE OFFICER & COUNSEL",10/2023,"NA","Y","N",6093977
1934456,4106,"Y","A","TEICH, EVE, ROBIN","I","","HEAD OF INVESTOR RELATIONS AND BUSINESS DEVELOPMENT, PARTNER, SILVER POINT CAPITAL, L.P.",08/2003,"NA","N","N",2560582
1934456,4106,"Y","A","OSHEA, ROBERT, JAMES","I","","CHAIRMAN, PARTNER, SILVER POINT CAPITAL, L.P.",03/2002,"NA","Y","N",1935683
1934456,4106,"Y","A","MULE, EDWARD, A","I","","CHIEF EXECUTIVE OFFICER, PARTNER, SILVER POINT CAPITAL, L.P.",12/2001,"NA","Y","N",1692700
1934456,4106,"Y","A","SAYPOL, AUSTIN, OLIVER","I","","CHIEF OPERATING OFFICER, SILVER POINT CAPITAL, L.P.",02/2018,"NA","N","N",4671399
1934456,4106,"Y","A","SILVER POINT CAPITAL, L.P.","DE","","SOLE MEMBER",09/2016,"E","Y","N",157738
1934456,4106,"","B","MULE, EDWARD, A","I","SILVER POINT CAPITAL, L.P.","CHIEF EXECUTIVE OFFICER, PARTNER",12/2001,"C","Y","N",1692700
1934456,4106,"Y","A","GATTO, MICHAEL, ANTHONY","I","","HEAD OF THE PRIVATE SIDE, PARTNER, SILVER POINT CAPITAL, L.P.",01/2003,"NA","N","N",3275179
1934456,4106,"","B","SILVER POINT CAPITAL MANAGEMENT, LLC","DE","SILVER POINT CAPITAL, L.P.","GENERAL PARTNER",12/2003,"F","Y","N",
1934456,4106,"Y","A","DORIGO, JESSE","I","","CHIEF FINANCIAL OFFICER - FUNDS, SILVER POINT CAPITAL, L.P.",01/2020,"NA","N","N",7240236
1934456,4106,"Y","A","REGANATO, DAVID, A","I","","PARTNER, SILVER POINT CAPITAL, L.P.",03/2019,"NA","N","N",3085293
1934456,4106,"Y","A","HATCH, STACEY","I","","CHIEF FINANCIAL OFFICER - MANAGEMENT COMPANY, SILVER POINT CAPITAL, L.P.",01/2020,"NA","N","N",7240235
1934456,4106,"Y","A","DAVIS, JAMES, TERRY","I","","PARTNER, SILVER POINT CAPITAL, L.P.",03/2019,"NA","N","N",5173122
1934456,4106,"Y","A","KASMARCIK, JAMES, STUART","I","","CHIEF COMPLIANCE OFFICER, SILVER POINT CAPITAL, L.P.",11/2021,"NA","N","N",7470981
1934456,4106,"Y","A","WEISER, STEVEN, ELLIOTT","I","","GENERAL COUNSEL, SILVER POINT CAPITAL, L.P.",12/2021,"NA","N","N",6027150
1934456,4106,"Y","A","ALZAPIEDI, PAUL, JOSEPH","I","","HEAD OF TRADING",12/2024,"NA","N","N",2637851
1934456,6565,"Y","A","OSHEA, ROBERT, JAMES","I","","CHAIRMAN, PARTNER, SILVER POINT CAPITAL, L.P.",03/2002,"NA","Y","N",1935683
1934456,6565,"Y","A","MULE, EDWARD, A","I","","CHIEF EXECUTIVE OFFICER, PARTNER, SILVER POINT CAPITAL, L.P.",12/2001,"NA","Y","N",1692700
1934456,6565,"Y","A","SAYPOL, AUSTIN, OLIVER","I","","CHIEF OPERATING OFFICER, SILVER POINT CAPITAL, L.P.",02/2018,"NA","N","N",4671399
1934456,6565,"Y","A","SILVER POINT CAPITAL, L.P.","DE","","SOLE MEMBER",05/2019,"E","Y","N",157738
1934456,6565,"","B","MULE, EDWARD, A","I","SILVER POINT CAPITAL, L.P.","CHIEF EXECUTIVE OFFICER, PARTNER",12/2001,"C","Y","N",1692700
1934456,6565,"Y","A","TEICH, EVE, ROBIN","I","","HEAD OF INVESTOR RELATIONS AND BUSINESS DEVELOPMENT, PARTNER, SILVER POINT CAPITAL, L.P.",08/2003,"NA","N","N",2560582
1934456,6565,"Y","A","GATTO, MICHAEL, ANTHONY","I","","HEAD OF THE PRIVATE SIDE, PARTNER, SILVER POINT CAPITAL, L.P.",01/2003,"NA","N","N",3275179
1934456,6565,"","B","SILVER POINT CAPITAL MANAGEMENT, LLC","DE","SILVER POINT CAPITAL, L.P.","GENERAL PARTNER",12/2003,"F","Y","N",
1934456,6565,"Y","A","DORIGO, JESSE","I","","CHIEF FINANCIAL OFFICER - FUNDS, SILVER POINT CAPITAL, L.P.",01/2020,"NA","N","N",7240236
1934456,6565,"Y","A","REGANATO, DAVID, A","I","","PARTNER, SILVER POINT CAPITAL, L.P.",03/2019,"NA","N","N",3085293
1934456,6565,"Y","A","HATCH, STACEY","I","","CHIEF FINANCIAL OFFICER -  MANAGEMENT COMPANY, SILVER POINT CAPITAL, L.P.",01/2020,"NA","N","N",7240235
1934456,6565,"Y","A","DAVIS, JAMES, TERRY","I","","PARTNER, SILVER POINT CAPITAL, L.P.",03/2019,"NA","N","N",5173122
1934456,6565,"Y","A","KASMARCIK, JAMES, STUART","I","","CHIEF COMPLIANCE OFFICER, SILVER POINT CAPITAL, L.P.",11/2021,"NA","N","N",7470981
1934456,6565,"Y","A","WEISER, STEVEN, ELLIOTT","I","","GENERAL COUNSEL, SILVER POINT CAPITAL, L.P.",12/2021,"NA","N","N",6027150
1934456,6565,"Y","A","ALZAPIEDI, PAUL, JOSEPH","I","","HEAD OF TRADING",12/2024,"NA","N","N",2637851
1934456,9108,"Y","A","DAVIS, JAMES, TERRY","I","","PARTNER, SILVER POINT CAPITAL, L.P.",03/2019,"NA","N","N",5173122
1934456,9108,"Y","A","DORIGO, JESSE","I","","CHIEF FINANCIAL OFFICER - FUNDS, SILVER POINT CAPITAL, L.P.",01/2020,"NA","N","N",7240236
1934456,9108,"Y","A","GATTO, MICHAEL, ANTHONY","I","","HEAD OF THE PRIVATE SIDE, PARTNER, SILVER POINT CAPITAL, L.P.",01/2003,"NA","N","N",3275179
1934456,9108,"Y","A","HATCH, STACEY","I","","CHIEF FINANCIAL OFFICER -  MANAGEMENT COMPANY, SILVER POINT CAPITAL, L.P.",01/2020,"NA","N","N",7240235
1934456,9108,"Y","A","MULE, EDWARD, A","I","","CHIEF EXECUTIVE OFFICER, PARTNER, SILVER POINT CAPITAL, L.P.",12/2001,"NA","Y","N",1692700
1934456,9108,"Y","A","OSHEA, ROBERT, JAMES","I","","CHAIRMAN, PARTNER, SILVER POINT CAPITAL, L.P.",03/2002,"NA","Y","N",1935683
1934456,9108,"Y","A","REGANATO, DAVID, A","I","","PARTNER, SILVER POINT CAPITAL, L.P.",03/2019,"NA","N","N",3085293
1934456,9108,"Y","A","SAYPOL, AUSTIN, OLIVER","I","","CHIEF OPERATING OFFICER, SILVER POINT CAPITAL, L.P.",02/2018,"NA","N","N",4671399
1934456,9108,"Y","A","SILVER POINT CAPITAL, L.P.","DE","","SOLE MEMBER",03/2015,"E","Y","N",157738
1934456,9108,"Y","A","TEICH, EVE, ROBIN","I","","HEAD OF INVESTOR RELATIONS AND BUSINESS DEVELOPMENT, PARTNER, SILVER POINT CAPITAL, L.P.",08/2003,"NA","N","N",2560582
1934456,9108,"","B","MULE, EDWARD, A","I","SILVER POINT CAPITAL, L.P.","CHIEF EXECUTIVE OFFICER",12/2001,"C","Y","N",1692700
1934456,9108,"","B","SILVER POINT CAPITAL MANAGEMENT, LLC","DE","SILVER POINT CAPITAL, L.P.","GENERAL PARTNER",12/2003,"F","Y","N",
1934456,9108,"Y","A","KASMARCIK, JAMES, STUART","I","","CHIEF COMPLIANCE OFFICER, SILVER POINT CAPITAL, L.P.",11/2021,"NA","N","N",7470981
1934456,9108,"Y","A","WEISER, STEVEN, ELLIOTT","I","","GENERAL COUNSEL, SILVER POINT CAPITAL, L.P.",12/2021,"NA","N","N",6027150
1934456,9108,"Y","A","ALZAPIEDI, PAUL, JOSEPH","I","","HEAD OF TRADING",12/2024,"NA","N","N",2637851
1934456,9214,"Y","A","OSHEA, ROBERT, JAMES","I","","CHAIRMAN, PARTNER, SILVER POINT CAPITAL, L.P.",03/2002,"NA","Y","N",1935683
1934456,9214,"Y","A","DORIGO, JESSE","I","","CHIEF FINANCIAL OFFICER - FUNDS, SILVER POINT CAPITAL, L.P.",01/2020,"NA","N","N",7240236
1934456,9214,"Y","A","WEISER, STEVEN, ELLIOTT","I","","GENERAL COUNSEL, SILVER POINT CAPITAL, L.P.",12/2021,"NA","N","N",6027150
1934456,9214,"Y","A","KASMARCIK, JAMES, STUART","I","","CHIEF COMPLIANCE OFFICER, SILVER POINT CAPITAL, L.P.",11/2021,"NA","N","N",7470981
1934456,9214,"Y","A","DAVIS, JAMES, TERRY","I","","PARTNER, SILVER POINT CAPITAL, L.P.",03/2019,"NA","N","N",5173122
1934456,9214,"Y","A","TEICH, EVE, ROBIN","I","","HEAD OF INVESTOR RELATIONS AND BUSINESS DEVELOPMENT, PARTNER, SILVER POINT CAPITAL, L.P.",08/2003,"NA","N","N",2560582
1934456,9214,"Y","A","HATCH, STACEY","I","","CHIEF FINANCIAL OFFICER -  MANAGEMENT COMPANY, SILVER POINT CAPITAL, L.P.",01/2020,"NA","N","N",7240235
1934456,9214,"Y","A","REGANATO, DAVID, A","I","","PARTNER, SILVER POINT CAPITAL, L.P.",03/2019,"NA","N","N",3085293
1934456,9214,"Y","A","MULE, EDWARD, A","I","","CHIEF EXECUTIVE OFFICER, PARTNER, SILVER POINT CAPITAL, L.P.",12/2001,"NA","Y","N",1692700
1934456,9214,"Y","A","GATTO, MICHAEL, ANTHONY","I","","HEAD OF THE PRIVATE SIDE, PARTNER, SILVER POINT CAPITAL, L.P.",01/2003,"NA","N","N",3275179
1934456,9214,"Y","A","SAYPOL, AUSTIN, OLIVER","I","","CHIEF OPERATING OFFICER, SILVER POINT CAPITAL, L.P.",02/2018,"NA","N","N",4671399
1934456,9214,"Y","A","ALZAPIEDI, PAUL, JOSEPH","I","","HEAD OF TRADING",12/2024,"NA","N","N",2637851
1934456,9214,"Y","A","SILVER POINT CAPITAL, L.P.","DE","","SOLE MEMBER",03/2015,"E","Y","N",157738
1934456,9214,"","B","MULE, EDWARD, A","I","SILVER POINT CAPITAL, L.P.","CHIEF EXECUTIVE OFFICER",12/2001,"C","Y","N",1692700
1934456,9214,"","B","SILVER POINT CAPITAL MANAGEMENT, LLC","DE","SILVER POINT CAPITAL, L.P.","GENERAL PARTNER",12/2003,"F","Y","N",
1934456,9812,"Y","A","OSHEA, ROBERT, JAMES","I","","CHAIRMAN, PARTNER, SILVER POINT CAPITAL, L.P.",03/2002,"NA","Y","N",1935683
1934456,9812,"Y","A","MULE, EDWARD, A","I","","CHIEF EXECUTIVE OFFICER, PARTNER, SILVER POINT CAPITAL, L.P.",12/2001,"NA","Y","N",1692700
1934456,9812,"Y","A","SAYPOL, AUSTIN, OLIVER","I","","CHIEF OPERATING OFFICER, SILVER POINT CAPITAL, L.P.",02/2018,"NA","N","N",4671399
1934456,9812,"Y","A","SILVER POINT CAPITAL, L.P.","DE","","SOLE MEMBER",05/2019,"E","Y","N",157738
1934456,9812,"","B","MULE, EDWARD, ARNOLD","I","SILVER POINT CAPITAL, L.P.","CHIEF EXECUTIVE OFFICER, PARTNER",12/2001,"C","Y","N",1692700
1934456,9812,"Y","A","TEICH, EVE, ROBIN","I","","HEAD OF INVESTOR RELATIONS AND BUSINESS DEVELOPMENT, PARTNER, SILVER POINT CAPITAL, L.P.",08/2003,"NA","N","N",2560582
1934456,9812,"Y","A","GATTO, MICHAEL, ANTHONY","I","","HEAD OF THE PRIVATE SIDE, PARTNER, SILVER POINT CAPITAL, L.P.",01/2003,"NA","N","N",3275179
1934456,9812,"","B","SILVER POINT CAPITAL MANAGEMENT, LLC","DE","SILVER POINT CAPITAL, L.P.","GENERAL PARTNER",12/2003,"F","Y","N",
1934456,9812,"Y","A","DORIGO, JESSE","I","","CHIEF FINANCIAL OFFICER - FUNDS, SILVER POINT CAPITAL, L.P.",01/2020,"NA","N","N",7240236
1934456,9812,"Y","A","REGANATO, DAVID, A","I","","PARTNER, SILVER POINT CAPITAL, L.P.",03/2019,"NA","N","N",3085293
1934456,9812,"Y","A","HATCH, STACEY","I","","CHIEF FINANCIAL OFFICER -  MANAGEMENT COMPANY, SILVER POINT CAPITAL, L.P.",01/2020,"NA","N","N",7240235
1934456,9812,"Y","A","DAVIS, JAMES, TERRY","I","","PARTNER, SILVER POINT CAPITAL, L.P.",03/2019,"NA","N","N",5173122
1934456,9812,"Y","A","KASMARCIK, JAMES, STUART","I","","CHIEF COMPLIANCE OFFICER, SILVER POINT CAPITAL, L.P.",11/2021,"NA","N","N",7470981
1934456,9812,"Y","A","WEISER, STEVEN, ELLIOTT","I","","GENERAL COUNSEL, SILVER POINT CAPITAL, L.P.",12/2021,"NA","N","N",6027150
