"FilingID","Individual Name","Firm or Organization Name","CRD Number","Effective Date","Termination Date","Street 1","Street 2","City","State","Country","Postal Code","Private Residence?","Description"
1958181,"DOUGERY, JOHN, ROBERT","",6044677,03/12/2008,,"2735 SAND HILL ROAD","","MENLO PARK","CA","United States","94025","N","MANAGING PARTNER"
1958181,"REKHI, KANWALNAIN, SINGH","",6044666,03/12/2008,,"2735 SAND HILL ROAD","","MENLO PARK","CA","United States","94025","N","MANAGING PARTNER"
1949043,"","SEMA4, INC.",,08/05/2022,,"800 TURNPIKE STREET","SUITE 300","NORTH ANDOVER","MA","United States","01845","N","HOUSE HANOVER LLC, THE ADVISER'S LIQUIDATOR, IS SOLELY OWNED BY SEMA4, INC. D/B/A SEMAPHORE, WHICH IS OWNED BY MARK DISALVO."
1946725,"HARATZ, ALAN, GURFINKEL","",5012703,08/05/2009,,"53 FOREST AVENUE","SUITE 200","OLD GREENWICH","CT","United States","06870-1537","N","CONTROLS 45% OF THE VOTING SHARES AND IS A MANAGING MEMBER OF THE COMPANY."
1946725,"STEINBERG, RAFAEL","",6046242,08/05/2009,,"53 FOREST AVE","STE 200","OLD GREENWICH","CT","United States","06870-1537","N","CONTROLS 45% OF THE VOTING SHARES AND IS A MANAGING MEMBER OF THE COMPANY."
1949043,"DiSalvo, Mark, Sebastian","",6692362,08/05/2022,,"800 TURNPIKE STREET","SUITE 300","NORTH ANDOVER","MA","United States","01845","N","HOUSE HANOVER LLC, THE ADVISER'S LIQUIDATOR, IS SOLELY OWNED BY SEMA4, INC. D/B/A SEMAPHORE, WHICH IS OWNED BY MARK DISALVO."
1949043,"","HOUSE HANOVER LLC",284838,08/05/2022,,"800 TURNPIKE STREET","SUITE 300","NORTH ANDOVER","MA","United States","01845","N","HOUSE HANOVER LLC SERVES AS THE ADVISER'S LIQUIDATOR.  IT ULTIMATELY CONTROLS THE ADVISER IN THAT CAPACITY AND CONTROLS THE GENERAL PARTNER OF EACH FUND MANAGED BY THE ADVISER BY CONTRACT AND GRANT OF AUTHORITY."
1951609,"","27 MILES CAPITAL LLC",,04/05/2021,,"","","","","","","Y","27 MILES CAPITAL LLC IS THE OPERATIONS MANAGER OF ANGELSDECK LLC"
1952356,"Giannola, Vito","",7719815,03/01/2023,,"","","","","","","Y","SOLE MANAGER OF LUME CAPITAL ADVISORS, LLC"
1949107,"HENDER, ERIC, MARSHALL","",242648,01/01/2000,,"1245 1ST AVE SE","","CEDAR RAPIDS","IA","United States","52402","N","MANAGER"
1943574,"","CALIBRATE PARTNERS LLP",,04/06/2016,,"4TH FLOOR, STRATTON HOUSE","5 STRATTON STREET","LONDON","","United Kingdom","W1J 8LA","N","PARENT COMPANY , SOLE OWNER"
1949107,"THORP, JAMES, DAVID","",2866642,01/01/2000,,"1245 1ST AVE SE","","CEDAR RAPIDS","IA","United States","52402","N","EXECUTIVE MANAGER"
1949107,"KOLLN, THIES, OTTO","",5687258,10/01/2002,,"1245 1ST AVE SE","","CEDAR RAPIDS","IA","United States","52402","N","MANAGER"
1949107,"RHINES, PAUL, DWIGHT","",4487635,01/01/2000,,"1245 1ST AVE SE","","CEDAR RAPIDS","IA","United States","52402","N","MANAGER"
1949107,"Gross, Dan","",7712877,01/01/2024,,"1245 1ST AVE SE","","CEDAR RAPIDS","IA","United States","52402","N","GENERAL PARTNER"
1946489,"Cole, Jed","",7579835,02/09/2022,,"900 AUSTIN AVENUE, SUITE 1200","","WACO","TX","United States","76701","N","SOLE MEMBER"
1932788,"FRIEDLI, ROLF","",1558441,09/23/2021,,"17 GRABENSTRASSE","","BAAR","","Switzerland","6340","N","OWNERSHIP OF MORE THAN 25% OF VOTING RIGHTS IN CAPVIS AG WHICH IS A CORPORATION"
1932788,"FLAIG, DANIEL","",6047986,09/23/2021,,"17 GRABENSTRASSE","","BAAR","","Switzerland","6340","N","OWNERSHIP OF MORE THAN 25% IN CAPVIS AG"
1951155,"ROSATO, THOMAS, MARK","",1384790,12/07/2011,,"995 OLD EAGLE SCHOOL RD","SUITE 320","WAYNE","PA","United States","19087","N","THOMAS IS THE 100% OWNER OF CAMELOT CAPITAL MANAGEMENT LTD"
1951044,"Farah, Andrew, Michael","",7506951,08/09/2021,,"","","","","","","Y","OWNER"
1952962,"KANU, IHEANYICHUKWU","",7515238,05/13/2019,,"","","","","","","Y","50% OWNER OF ATLANTICA VENTURES MANAGEMENT LLC"
1952962,"Szigetvari, Aniko, Klara","",7515240,01/17/2020,,"","","","","","","Y","ANIKO IS A 50% SHAREHOLDER OF ATLANTICA VENTURES MANAGEMENT LLC"
1939176,"","FOUNDATION ASSET MANAGEMENT LIMITED",,06/01/2007,,"RM 2703, TOWER ONE LIPPO CENTRE, 89 QUEENSWAY","","HONG KONG","","Hong Kong","","N","FOUNDATION ASSET MANAGEMENT LIMITED OWNS 100% SHARES OF FOUNDATION ASSET MANAGEMENT (HK) LIMITED."
1939176,"","BRIDGE INVESTMENT ADVISORS LIMITED",,11/25/2003,02/25/2025,"RM 2703, TOWER ONE LIPPO CENTRE, 89 QUEENSWAY","","HONG KONG","","Hong Kong","","N","BRIDGE INVESTMENT ADVISORS LIMITED OWNS 100% SHARES OF FOUNDATION ASSET MANAGEMENT LIMITED. IT IS SUCCESSFULLY DISSOLVED ON FEB 25, 2025."
1939176,"LIANG, Jiang","",7915902,01/03/2006,,"RM 2703, TOWER ONE LIPPO CENTRE, 89 QUEENSWAY","","HONG KONG","","Hong Kong","","N","MR. LIANG IS THE SOLE SHAREHOLDER OF FOUNDATION ASSET MANAGEMENT (HK) LIMITED."
1947721,"MULLEN, MARK, CHRISTOPHER","",2122401,01/03/2017,,"","","","","","","Y","MANAGING MEMBER OF MULL CAPITAL II, LLC"
1947721,"ANDELMAN, JAMES, MICHAEL","",2954657,06/30/2017,,"","","","","","","Y","MANAGING DIRECTOR"
1947721,"Queener, Brett","",7359663,01/03/2020,,"725 ARIZONA AVE.","#400","SANTA MONICA","CA","United States","90401","N","MANAGING DIRECTOR OF A GENERAL PARTNER"
1937977,"SHEN, YI","",6083999,09/01/2012,,"10F NO 99 HUANGPU ROAD","","SHANGHAI","","China","200080","N","OWNS 60% OF SHANGHAI SHENYI INVESTMENT CO LTD"
1937977,"Zhu, Wenzhong","",6789157,04/01/2014,,"10F NO 99 HUANGPU ROAD","","SHANGHAI","","China","200080","N","OWNS 40% OF SHANGHAI SHENYI INVESTMENT CO LTD"
1946510,"Rosenfeld, Eric, Joseph","",6766585,10/25/2011,,"760 SW 9TH AVENUE","SUITE 2250","PORTLAND","OR","United States","97209","N","MANAGING MEMBER OF MANAGER"
1960294,"ONSI, DOUGLAS, EUGENE","",6047502,05/24/2010,,"47 THORNDIKE ST","SUITE B1-1","CAMBRIDGE","MA","United States","02141","N","DOUGLAS EUGENE ONSI IS A MEMBER OF HCV MANAGEMENT IX LLC."
1960294,"LAWLOR, AUGUSTINE, (NMN)","",6047490,10/10/2002,,"47 THORNDIKE ST","SUITE B1-1","CAMBRIDGE","MA","United States","02141","N","AUGUSTINE (NMN) LAWLOR IS A MEMBER OF HEALTHCARE MANAGEMENT VII LLC, HEALTHCARE MANAGEMENT VIII LLC AND HCV MANAGEMENT IX LLC."
1960294,"MIRABELLI, CHRISTOPHER, KEVIN","",6047500,10/10/2002,,"47 THORNDIKE ST","SUITE B1-1","CAMBRIDGE","MA","United States","02141","N","CHRISTOPHER KEVIN MIRABELLI IS A MEMBER OF HEALTHCARE MANAGEMENT VII LLC, HEALTHCARE MANAGEMENT VIII LLC AND HCV MANAGEMENT IX LLC."
1948762,"De Jager, Johannes","",7960167,05/12/2010,,"UGLAND HOUSE","GOVENORS SQUARE","GRAND CAYMAN","","Cayman Islands","","N","HOLDS MANAGEMENT SHARES IN THE PARENT COMPANY"
1928922,"","CREDIT AGRICOLE SA",,04/01/2024,,"50 AVENUE JEAN JAURÈS 92 120","","MONTROUGE","","France","92120","N","67.65% OF VOTING RIGHTS OF AMUNDI SA, WHICH HAS 100% VOTING RIGHTS OF AMUNDI ASSET MANAGEMENT SAS, WHICH HAS 100% VOTING RIGHTS OF AMUNDI ALPHA ASSOCAITES AG"
1928922,"","AMUNDI SA",,04/01/2024,,"91 BD PASTEUR","","PARIS","","France","75015","N","AMUNDI SA HAS 100% VOTING RIGHTS OF AMUNDI ASSET MANAGEMENT SAS, WHICH HAS 100% VOTING RIGHTS OF AMUNDI ALPHA ASSOCIATES AG"
1928922,"","AMUNDI ASSET MANAGEMENT",,04/01/2024,,"91 BD PASTEUR","","PARIS","","France","75015","N","AMUNDI ASSET MANAGEMENT HAS 100% VOTING RIGHTS OF AMUNDI ALPHA ASSOCIATES AG"
1955844,"INGEBORN, STAFFAN","",6071437,09/01/1999,,"KUNGSPORTSPLATSEN 1","","GOTHENBURG","","Sweden","411 10","N","MANAGING DIRECTOR, CONTROLS 46% OF THE OWNERSHIP"
1955844,"FERNSTRÖM, GUNNAR, PER","",6071503,09/01/1999,,"KUNGSPORTSPLATSEN 1","","GOTHENBURG","","Sweden","","N","INVESTMENT DIRECTOR AND OWNER OF 44%"
1956518,"GHAYAD, MAYA","",7092159,04/06/2016,,"ARCH. MAKARIOU III, 2-4","CAPITAL CENTER, 7TH FLOOR","NICOSIA","","Cyprus","1065","N","PART OF THE INVESTMENT COMMITTEE"
1953639,"Strassler, Matthew, James","",7518822,11/24/2020,,"34 SOUTH BROADWAY, SUITE 402","","WHITE PLAINS","NY","United States","10601","N","CO-PRESIDENT OF RCMC, INC."
1953639,"STRASSLER, DAVID, H.","",6042365,01/26/1971,,"34 SOUTH BROADWAY, SUITE 402","","WHITE PLAINS","NY","United States","10601","N","CO-CHAIRMAN OF THE BOARD - FORMER 50% OWNER OF RCMC, INC."
1953639,"STRASSLER, ROBERT, B.","",6042373,01/26/1971,,"34 SOUTH BROADWAY, SUITE 402","","WHITE PLAINS","NY","United States","10601","N","50% OWNER OF RCMC, INC."
1953639,"LIAO, THERESE, DE LEON","",3103619,01/01/2021,,"34 SOUTH BROADWAY, SUITE 402","","WHITE PLAINS","NY","United States","10601","N","CEO"
1953639,"Strassler, Alan, Miller","",7518810,11/24/2020,,"34 SOUTH BROADWAY, SUITE 402","","WHITE PLAINS","NY","United States","10601","N","CO-PRESIDENT OF RCMC, INC."
1953639,"Herbstman, David, Frederick","",7518835,11/24/2020,,"34 SOUTH BROADWAY, SUITE 402","","WHITE PLAINS","NY","United States","10601","N","VICE PRESIDENT OF RCMC, INC."
1935579,"Luck-Filho, Antonio, Sergio-Guimaraes","",8044593,11/13/2024,,"","","","","","","Y","MANAGER"
1935579,"","ADSUPA LLC",,11/13/2024,,"","","","","","","Y","MANAGER"
1935579,"","MACMAGA CORP",,11/13/2024,,"P. O. BOX 1184","","CHARLESTOWN","","British Virgin Islands","","N","MANAGER"
1961121,"SAITZ, JAMES, A","",6176860,09/07/2012,,"7701 FORSYTH BLVD, SUITE 925","","ST. LOUIS","MO","United States","63105-1842","N","HE IS A PARTNER WITH THE GENERAL PARTNER, FSM GENERAL PARTNER, LLC THAT HIRED MILLSTONE CAPITAL ADVISORS, LLC TO MANAGE THE FUND, FSM FUND I, LP"
1961121,"WARTICOVSCHI, TOBY","",6286497,05/06/2013,,"7733 FORSYTH BLVD, SUITE 1525","","ST. LOUIS","MO","United States","63105","N","NON-VOTING PARTNER"
1961121,"FLEGEL, FRED","",6176132,09/07/2012,,"7701 FORSYTH BLVD, SUITE 925","","ST. LOUIS","MO","United States","63105-1842","N","CHIEF FINANCIAL OFFICER AND PARTNER IN THE GENERAL PARTNER, FSM GENERAL PARTNER, THAT HIRED MILLSTONE CAPITAL ADVISORS TO MANAGE THE FUND, FSM FUND I, LP"
1965668,"BLANKFORT, TODD, SELIX","",2933220,12/05/2006,,"FOUR EMBARCADERO","14TH FLOOR","SAN FRANCISCO","CA","United States","94111","N","OWNS 25% OF THE MEMBERSHIP INTERESTS."
1965668,"ALLICK, CHRISTOPHER, WILLIAM","",844772,12/05/2006,,"FOUR EMBARCADERO","14TH FLOOR","SAN FRANCISCO","CA","United States","94111","N","OWNS 75% OF MEMBERSHIP INTERESTS"
1952552,"STEVENIN, FREDERIC, JACQUES MARIE PAUL","",6044911,01/01/2025,,"23 RUE DE LA PAIX","","PARIS","","France","75002","N","MANAGING PARTNER"
1952552,"RIVOIRE, LAURENT, JEANLOUIS","",3109296,01/01/2024,07/23/2024,"23 RUE DE LA PAIX","","PARIS","","France","75002","N","MANAGING PARTNER"
1952552,"HOWELL, RICHARD, DAVID","",6459227,01/01/2024,,"78 ST JAMES' STREET","","LONDON","","United Kingdom","SW1A1JB","N","MANAGING PARTNER"
1952552,"","PAI PARTNERS",307105,10/21/2021,,"23 RUE DE LA PAIX","","PARIS","","France","75002","N","PAI PARTNERS SAS OWNS 100% OF PAI SAS."
1963011,"Myers, Allison, Leigh","",7475732,05/20/2021,08/15/2024,"3000 AUBURN DRIVE, STE 410","","BEACHWOOD","OH","United States","44122","N","MANAGER"
1963011,"Francetic, Amy, Noelle","",6839104,05/20/2021,,"3000 AUBURN DRIVE, STE 410","","BEACHWOOD","OH","United States","44122","N","MANAGER"
1967185,"","FORTEUS SERVICES UK LTD",,08/19/2022,,"111 PARK STREET","","LONDON","","United Kingdom","W1K 7JF","N","CORPORATE MEMBER TO FORTEUS INVESTMENT MANAGEMENT UK LLP"
1972741,"","MENDON VENTURE PARTNERS GP LLC",,03/05/2021,,"","","","","","","Y","GENERAL PARTNER OF MENDON VENTURE PARTNERS LP"
1965817,"Adams, Nicholas, J","",6912478,10/31/2017,,"55 BROAD STREET","FL 9","NEW YORK","NY","United States","10004","N","CO-MANAGING PARTNER, RESPONSIBLE FOR OVERALL FIRM MANAGEMENT."
1965817,"MAGERMAN, DAVID, MITCHELL","",2838882,11/18/2018,,"55 BROAD STREET","FL 9","NEW YORK","NY","United States","10004","N","C0-MANAGING PARTNER, RESPONSIBLE FOR OVERALL FIRM MANAGEMENT."
1968862,"GLYNN, JAMES, GERARD","",4642501,11/01/2019,02/01/2024,"C/O FREEMARK PARTNERS","408 WEST 14TH ST, 4TH FLOOR","NEW YORK","NY","United States","10014","N","CHIEF FINANCIAL OFFICER"
1968862,"Gomez, Anna","",6575963,02/01/2024,,"408 WEST 14TH ST","4TH FLOOR","NEW YORK","NY","United States","10014","N","CHIEF FINANCIAL OFFICER"
1970104,"Suciu, Andrew, Victor","",7892730,02/21/2023,,"","","","","","","Y","CEO AND MANAGING MEMBER"
1970104,"Roman, Adrian, Daniel","",7892734,02/21/2023,,"","","","","","","Y","MEMBER"
1970104,"Fagaras, Sebastian, Ioan","",7892738,02/21/2023,,"","","","","","","Y","MEMBER"
1970104,"Tortora, Alexa, J","",7893435,03/22/2024,,"","","","","","","Y","CHIEF COMPLIANCE OFFICER"
1967015,"","ROTHSCHILD & CO SCA",,09/07/2009,,"23 BIS AVENUE DE MESSINE","","PARIS","","France","75008","N","HOLDING ENTITY."
1946067,"HYBINETTE, CLAES JONAS, LENNART","",4403193,03/31/2020,,"2 FOUBERT'S PLACE","200-206 REGENT STREET","LONDON","","United Kingdom","W1F 7PA","N","PARTNER OF ROUNDSHIELD PARTNERS LLP"
1946067,"BECKMANN, HERBERT, AUGUST","",6392835,03/31/2020,,"2 FOUBERT'S PLACE","200-206 REGENT STREET","LONDON","","United Kingdom","W1F 7PA","N","PARTNER OF ROUNDSHIELD PARTNERS LLP"
1946067,"Fowler, Gareth, Kumar","",7251657,03/31/2020,,"2 FOUBERT'S PLACE","200-206 REGENT STREET","LONDON","","United Kingdom","W1F 7PA","N","PARTNER OF ROUDNSHIELD PARTNERS LLP"
1946067,"LEEB, MAXIMILIAN","",7251658,03/31/2020,,"2 FOUBERT'S PLACE","200-206 REGENT STREET","LONDON","","United Kingdom","W1F 7PA","N","PARTNER OF ROUNDSHIELD PARTNERS LLP"
1946067,"BUCKETT, KEVIN, JOHN","",7251659,03/31/2020,,"2 FOUBERT'S PLACE","200-206 REGENT STREET","LONDON","","United Kingdom","W1F 7PA","N","PARTNER OF ROUNDSHIELD PARTNERS LLP"
1946067,"","AZIMUT RS HOLDINGS SCSP",,02/13/2023,,"2A, RUE EUGÈNE RUPPERT","","LUXEMBOURG","","Luxembourg","L-2453","N","PARTNER OF ROUNDSHIELD PARTNERS LLP"
1946067,"Lliso Arenillas, Ignacio","",8050163,04/23/2024,,"FOUBERT'S PLACE","2","LONDON","","United Kingdom","W1F 7PA","N","PARTNER OF ROUNDSHIELD PARTNERS LLP"
1946067,"RHODES, SPENCER, GARRETT","",4843857,10/24/2024,,"FOUBERT'S PLACE","2","LONDON","","United Kingdom","W1F 7PA","N","PARTNER OF ROUNDSHIELD PARTNERS LLP"
1946003,"BECKMANN, HERBERT, AUGUST","",6392835,03/31/2020,,"FOUBERT'S PLACE","2","LONDON","","United Kingdom","W1F 7PA","N","PARTNER OF ROUNDSHIELD PARTNERS LLP"
1946003,"BUCKETT, KEVIN, JOHN","",7251659,03/31/2020,,"FOUBERT'S PLACE","2","LONDON","","United Kingdom","W1F 7PA","N","PARTNER OF ROUNDSHIELD PARTNERS LLP"
1946003,"Fowler, Gareth, Kumar","",7251657,03/31/2020,,"FOUBERT'S PLACE","2","LONDON","","United Kingdom","W1F 7PA","N","PARTNER OF ROUNDSHIELD PARTNERS LLP"
1946003,"HYBINETTE, CLAES JONAS, LENNART","",4403193,03/31/2020,,"FOUBERT'S PLACE","2","LONDON","","United Kingdom","W1F 7PA","N","PARTNER OF ROUNDSHIELD PARTNERS LLP"
1946003,"LEEB, MAXIMILIAN","",7251658,03/31/2020,,"FOUBERT'S PLACE","2","LONDON","","United Kingdom","W1F 7PA","N","PARTNER OF ROUNDSHIELD PARTNERS LLP"
