"FilingID","Other Name","BD","RR","Pool","FCM","Real Estate","Insurance","Bank","Trust","Municipal","Swap Dealer","Swap Participant","Accountant","Lawyer","Other","Other Description"
1995391,"GLOVER PARK INSURANCE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1997021,"MAPLEWOOD INVESTMENTS INC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1999558,"COHEN & STEERS","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1997415,"BOSC INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1997710,"LIGHTCAP INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1998276,"LIGHTCAP INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1995978,"MODERN WOODMEN GENERAL AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1996096,"MCMILL CPA PC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1998719,"GRADIENT SECURITIES, LLC","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2000740,"DAVENPORT FINANCIAL ADVISORS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","CORPORATE FINANCE"
2000753,"J.W. COLE FINANCIAL INC","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
2000762,"RFG SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2000761,"PRIVATE INVESTMENT INTELLIGENCE, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ANALYTICAL TOOL"
2000932,"FOURSTAR INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2000382,"KERR PAYROLL SOLUTIONS, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1966971,"10X HOLDINGS LLC","N","N","N","N","N","N","N","N","N","N","N","N","Y","N",""
1966971,"UNITED REAL ESTATE MIAMI","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",""
1966971,"FNEX CAPITAL LLC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1981910,"ABUNDANCE RISK MANAGEMENT","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1981910,"ESTATE DESIGN, LLC","N","N","N","N","N","N","N","N","N","N","N","N","Y","N",""
2000382,"KERR INSURANCE BROKERS, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2000997,"ALLOCATE MASTER GP I, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1995000,"FINWELL CONNECT","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","A FINANCIAL WELLNESS PROGRAM"
1998314,"RFG SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1995651,"SUMMIT FINANCIAL CONSULTING, INC.","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","FINANCIAL PLANNING SERVICES"
1998555,"ANDREW MAYNERICH INSURANCE AGENT","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1995002,"ADVANCED CAPITAL GROUP BENEFITS AND RISK CONSULTING","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2000981,"CANACCORD GENUITY WEALTH MANAGEMENT","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1996449,"CABIN SECURITIES, INC","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1992651,"SEAN M. DOWLING","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",""
1995294,"PRIVATE INVESTMENT INTELLIGENCE, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ANALYTICAL TOOL"
1995703,"BRADCONN DEVELOPMENT, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","RENTAL PROPERTY"
1989511,"SWM TAX","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2000695,"J.W. COLE FINANCIAL INC","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1995449,"DANIEL D'ORDINE, CFP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1995781,"RPS RISK MANAGEMENT LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1995514,"DEBT ADVISORS GROUP","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","DEBT FINANCING CONSULTING"
1995550,"DAVID C. LUCK, CPA PC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1995932,"CHRISTOPHER JONES CFP CPA PA","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1995932,"DRIES POLAND INSURANCE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1996410,"ADVISORNET INSURANCE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1996410,"ADVISORNET BENEFITS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1998697,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1994468,"MORGAN WILSHIRE SECURITES, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1995235,"RFG SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1999852,"GUERRA ADVISORS INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1994103,"IP FINANCIAL ADVISORY SERVICES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1999929,"DESTINY CAPITAL CORPORATION","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1983827,"INSTINET, LLC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1995342,"INNOVATION PARTNERS","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
2000309,"IP FINANCIAL ADVISORY SERVICES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1999283,"WELLS FARGO ADVISORS","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","INSURANCE PRODUCT SALES"
1990200,"OSTROW REISIN BERK & ABRAMS, LTD.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1987361,"MANHATTAN WEST INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1987361,"MANHATTAN WEST TAX SERVICES, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","TAX SERVICES"
1987361,"MANHATTAN WEST REAL ESTATE LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REAL ESTATE SERVICES"
1992651,"DOWLING FINANCIAL GROUP, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1992651,"DOWLING TAX GROUP, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1996698,"ARBOR COURT CAPITAL","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1995085,"ARGENTARII LEGACY PLANNING SERVICES, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","CONSULTING FOR LEGACY PLANNING"
1996569,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1997508,"GUIDANCE TAX MANAGEMENT GROUP, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1994394,"BROAD REACH INVESTMENT MANAGEMENT US LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1997642,"CABIN SECURITIES, INC","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1999002,"DESTINY CAPITAL CORPORATION","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1995396,"BAUMAN FINANCIAL GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1996428,"LJCOOPER TAX STRATEGIES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1996446,"CABIN SECURITIES, INC","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1997081,"SILVER OAK SECURITIES, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1998533,"SWM TAX","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2000473,"R.J. CLOUD, PLLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2000473,"MGC LAW FIRM PLLC","N","N","N","N","N","N","N","N","N","N","N","N","Y","N",""
2000574,"10X HOLDINGS LLC","N","N","N","N","N","N","N","N","N","N","N","N","Y","N",""
2000574,"UNITED REAL ESTATE MIAMI","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",""
2000574,"FNEX CAPITAL LLC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1992785,"CAPSTONE INVESTMENT GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1995261,"WELLS FARGO ADVISORS","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","INSURANCE PRODUCT SALES"
1992226,"GERARD BARRASSO, CPA","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
