"FilingID","ReferenceID","Form D File Number"
1996769,265470,"021-383789"
1996769,229766,"021-322739"
1996531,314443,"021-466262"
1998902,246766,"021-387322"
1998902,246765,"021-387331"
2005445,490455,"021-551765"
2002699,489612,"021-218186"
2003886,489932,"021-550776"
2006705,42336,"021-274021"
2006705,214462,"021-310798"
2006705,175748,"021-250018"
2006705,175743,"021-250015"
2006705,41711,"021-190129"
2006705,41676,"021-204548"
2006705,250822,"021-359409"
2006705,42243,"021-249959"
2006705,486415,"021-142764"
2006705,214461,"021-327346"
2006705,175753,"021-250015"
2006705,42288,"021-274021"
2006705,42223,"021-142764"
2005229,477844,"021-515675"
2005229,418595,"021-507199"
2005229,367645,"021-491684"
2005229,477847,"021-528812"
2005116,43966,"021-57349"
2005116,43962,"021-9999999999"
1994809,230484,"021-328019"
2000711,48903,"021-130517"
2000711,48903,"021-148478"
1979930,489960,"021-529825"
1979930,486321,"021-526487"
1979930,489959,"021-530674"
1979930,489958,"021-530675"
1979930,484879,"021-533935"
1979930,422325,"021-510770"
1979930,423178,"021-515165"
1979930,422326,"021-510754"
1979930,422327,"021-509899"
1979930,422328,"021-507999"
1979930,422324,"021-510849"
1979930,422330,"021-513470"
1979930,422329,"021-513619"
1979930,424957,"021-519366"
1979930,420528,"021-509893"
1979930,424950,"021-519259"
1979930,424948,"021-515162"
1979930,424949,"021-515955"
1979930,424947,"021-515161"
1979930,424954,"021-518578"
1979930,424955,"021-517909"
1979930,424956,"021-519367"
1979930,424953,"021-519740"
1979930,422331,"021-512478"
1979930,422322,"021-507940"
1979930,489957,"021-543631"
1979930,489961,"021-539363"
1979930,484878,"021-524106"
1979930,484877,"021-524101"
2006155,489588,"021-528965"
2006597,490395,"021-543553"
2004278,490000,"021-552196"
2004278,489999,"021-552200"
1999826,65638,"021-233679"
1999826,358526,"021-463536"
2005569,40596,"021-60398"
2002620,438268,"021-522346"
2002620,365915,"021-452850"
2002620,365912,"021-452850"
2002620,365912,"021-452852"
2002620,365912,"021-452849"
2002620,365913,"021-452852"
2002620,438269,"021-522346"
2002620,438269,"021-522352"
2001811,417551,"021-327857"
1999922,429277,"021-274589"
1999922,249476,"021-375368"
1999922,429279,"021-486113"
1991888,487205,"021-545060"
1991659,487056,"021-277367"
1991659,487066,"021-417274"
1991659,487057,"021-365278"
2001853,488786,"021-280564"
2001853,195554,"021-280564"
2002081,255036,"021-304627"
2002081,255039,"021-280777"
2002081,176205,"021-254367"
2002081,188952,"021-255450"
2002081,235356,"021-304627"
2002081,255033,"021-304627"
2002081,288368,"021-304627"
2002081,198724,"021-304627"
2002081,27474,"021-89481"
2002081,68945,"021-219113"
2002081,40921,"021-89480"
2002081,198729,"021-304634"
2002081,198348,"021-280777"
2002081,68947,"021-219115"
2002081,198429,"021-254367"
2001408,256790,"021-393004"
2001408,214114,"021-30504"
2001408,170071,"021-237674"
2001408,69500,"021-199649"
2001408,480199,"021-506597"
2001408,480170,"021-506596"
2000375,269337,"021-394230"
2000375,269336,"021-371177"
2000375,227586,"021-333445"
2000375,227584,"021-311507"
1995312,478185,"021-530843"
1995312,309711,"021-434792"
1995312,309544,"021-415263"
2002120,421290,"021-480545"
2002199,489351,"021-322997"
2002199,489367,"021-210113"
2002199,489358,"021-521000"
2002199,489354,"021-322992"
2002199,489353,"021-520997"
2002199,489385,"021-521002"
2002199,489390,"021-268504"
2002199,489352,"021-520996"
2002199,489375,"021-234361"
2002199,489397,"021-363610"
2003099,489616,"021-541544"
2003099,489615,"021-495610"
2002861,237570,"021-332092"
2002861,237558,"021-332087"
2002013,320461,"021-348892"
2001640,489149,"021-545909"
2001640,489147,"021-438833"
2001640,489146,"021-438841"
2003413,308892,"021-1834852"
2004023,485512,"021-426465"
1999634,312151,"021-403134"
1999634,311901,"021-216475"
1999634,312150,"021-332412"
1999634,422041,"021-495706"
2004547,19192,"021-158684"
2004547,19204,"021-128580"
2004853,409178,"021-404031"
2003663,428450,"021-505544"
2003663,436981,"021-491272"
2005022,64763,"021-298659"
2004728,54506,"021-195322"
2004791,268711,"021-393945"
2005799,490451,"021-550390"
2000784,158930,"021-230376"
2000784,158930,"021-230377"
2002055,266426,"021-358463"
2002055,201519,"021-241877"
2002055,362232,"021-440776"
2002055,489287,"021-526806"
2002055,489286,"021-522213"
2005418,180445,"021-253236"
2005418,180446,"021-270146"
2002936,489588,"021-528965"
2001783,169368,"021-255428"
2005137,428227,"021-2011693"
2005137,428227,"021-2026801"
2005521,449477,"021-524194"
2005521,210535,"021-510940"
2005521,370039,"021-520758"
2005521,370039,"021-520757"
2005508,280841,"021-293680"
2005696,368608,"021-477203"
1993320,487369,"021-541434"
1993320,487359,"021-349515"
1993320,487360,"021-400987"
1993320,487362,"021-415650"
1993320,487361,"021-478752"
2001678,187420,"021-262605"
2001678,233763,"021-348397"
2001678,233756,"021-348396"
2001678,289594,"021-405997"
2005695,236442,"021-365711"
1978358,488057,"021-511815"
1978358,488051,"021-476268"
1978358,488053,"021-490015"
1978358,488058,"021-512473"
1978358,488059,"021-525743"
1978358,488065,"021-544647"
1978358,487932,"021-437117"
1978358,487933,"021-453591"
1978358,487934,"021-490767"
1978358,487936,"021-471384"
1978358,487937,"021-514954"
1978358,487938,"021-516960"
1978358,487939,"021-536142"
1978358,487940,"021-535944"
1978358,488052,"021-483032"
1978358,488062,"021-536137"
1978358,488061,"021-526493"
1978358,488054,"021-493139"
1978358,488055,"021-501564"
1978358,488060,"021-522107"
1978358,488056,"021-504608"
2000183,488575,"021-523338"
2000183,488577,"021-392309"
2000183,488579,"021-392309"
2005062,490208,"021-550130"
2005062,426327,"021-508847"
2005062,433781,"021-528376"
2005062,457499,"021-538504"
2005062,428384,"021-516979"
2005062,426350,"021-524786"
2005062,426326,"021-505618"
2005062,426348,"021-510548"
2005062,426349,"021-516963"
2004758,267243,"021-391879"
2005189,484883,"021-542983"
1998834,269573,"021-396336"
1998834,269574,"021-396318"
1998834,312398,"021-425107"
1998834,312396,"021-435581"
1998834,312397,"021-440829"
1998834,312395,"021-407868"
1998834,312394,"021-406997"
1998834,267000,"021-341577"
1998834,214134,"021-326740"
1998834,269700,"021-403807"
1998834,267005,"021-386902"
1998834,267002,"021-381033"
1998834,269577,"021-400262"
1998834,269575,"021-397790"
1998834,269572,"021-396325"
1998834,266998,"021-372879"
2005788,420515,"021-512156"
2003061,489598,"021-468174"
2002676,170731,"021-254758"
2002676,282208,"021-423442"
2002676,235090,"021-349758"
2002676,418227,"021-493076"
2002676,171071,"021-201281"
2002676,282207,"021-423441"
2002676,255929,"021-384598"
2002676,201892,"021-304235"
2002394,484571,"021-286171"
2002394,484572,"021-416882"
1995793,487699,"021-546972"
2002769,489637,"021-334838"
2002769,489640,"021-462878"
2002769,489639,"021-332850"
2002769,489638,"021-46287801"
2004391,486321,"021-526487"
2004391,489959,"021-530674"
2004391,489958,"021-530675"
2004391,489960,"021-529825"
2004391,484879,"021-533935"
2004391,422325,"021-510770"
2004391,423178,"021-515165"
2004391,422326,"021-510754"
2004391,422327,"021-509899"
2004391,422328,"021-507999"
2004391,422324,"021-510849"
2004391,422330,"021-513470"
2004391,422329,"021-513619"
2004391,424957,"021-519366"
2004391,420528,"021-509893"
2004391,424950,"021-519259"
2004391,424948,"021-515162"
2004391,424949,"021-515955"
2004391,424947,"021-515161"
2004391,424954,"021-518578"
2004391,424955,"021-517909"
2004391,424956,"021-519367"
2004391,424953,"021-519740"
2004391,422331,"021-512478"
2004391,422322,"021-507940"
2004391,489957,"021-543631"
2004391,489961,"021-539363"
2004391,484878,"021-524106"
2004391,484877,"021-524101"
1994370,487592,"021-530478"
2004017,485503,"021-322202"
2004019,486179,"021-482552"
2000800,366614,"021-485953"
2000800,367801,"021-485950"
2000800,366607,"021-485411"
2000800,366607,"021-416421"
2000800,366617,"021-491395"
2000800,247833,"021-349019"
2000800,366615,"021-488159"
1999795,296991,"021-410848"
1999795,297044,"021-437227"
1999795,297067,"021-431542"
1999795,296968,"021-386123"
1999795,297002,"021-411995"
1999795,297018,"021-425849"
1999795,288902,"021-385742"
1999795,296971,"021-398691"
1999795,296977,"021-396379"
1999795,297053,"021-433733"
1999795,297061,"021-433950"
2002622,489556,"021-544782"
2001614,316019,"021-470871"
2001851,277672,"021-407572"
1995647,487713,"021-546232"
1995647,487714,"021-436649"
2000680,248295,"021-1685321"
2000680,248297,"021-1710324"
2006600,1871,"021-165879"
2006600,183158,"021-164112"
2003347,485449,"021-539857"
1954774,37022,"021-197709"
1956117,478900,"021-541370"
2001296,367245,"021-474728"
1971368,311754,"021-1918424"
2001767,397151,"021-505754"
2001767,397136,"021-429991"
1997946,489268,"021-550570"
1997946,488133,"021-509464"
1997946,489269,"021-550566"
1997946,488132,"021-508092"
1997946,369817,"021-406400"
1997946,369815,"021-440216"
1997946,369819,"021-213988"
1997946,369823,"021-278185"
1997946,369820,"021-439741"
1997946,369811,"021-451428"
1997946,369821,"021-439744"
1997946,371284,"021-505008"
1997946,369812,"021-473108"
1997946,369813,"021-405312"
1997946,369814,"021-476203"
1997946,369818,"021-507347"
1997946,369816,"021-506249"
2007003,359078,"021-442628"
2007003,264101,"021-392435"
2007003,308114,"021-420511"
2007003,359081,"021-440931"
2007003,359083,"021-442629"
2007003,240567,"021-355629"
2007003,240296,"021-355627"
2007003,240524,"021-355631"
2007003,359063,"021-440929"
2007003,60052,"021-206268"
2007003,184255,"021-265087"
2007003,240618,"021-355632"
2007003,70215,"021-218679"
2007003,60126,"021-206270"
2007003,26180,"021-170356"
2007003,185947,"021-265088"
2007003,29757,"021-96856"
2007003,185951,"021-265085"
2007003,264096,"021-391062"
2007003,185958,"021-265086"
2003453,422680,"021-238534"
2003453,422556,"021-95054"
2003453,422683,"021-265064"
2003453,422676,"021-121198"
2003453,422453,"021-250406"
2003453,422679,"021-187612"
2003453,422682,"021-239176"
2003453,422681,"021-293170"
1999734,422298,"021-392640"
2000948,287617,"021-163244"
2000948,287195,"021-20831101"
2000948,74176,"021-218763"
2000948,74178,"021-21876301"
2000948,479787,"021-490007"
2000948,450878,"021-203897"
2000948,61771,"021-20831101"
2000948,61777,"021-208311"
2000948,203542,"021-302618"
2000948,203525,"021-302614"
2000948,42773,"021-138711"
2000948,224098,"021-302616"
2000948,287206,"021-20831101"
2000948,43165,"021-155948"
2000948,61081,"021-203897"
2000948,286901,"021-218763"
2000948,61074,"021-20389701"
2000948,43164,"021-163246"
2000948,375525,"021-452848"
2000948,287621,"021-163244"
2000948,286888,"021-218763"
1999647,488466,"021-1901204"
1996777,377209,"021-47140502"
1996777,377212,"021-47140501"
1996777,377202,"021-471405"
2001818,487502,"021-450530"
2001818,487499,"021-450530"
2001818,487500,"021-450530"
2001818,487501,"021-511236"
2007128,454219,"021-489935"
2007128,454222,"021-525664"
2005684,485569,"021-544739"
2005684,435714,"021-419413"
2005684,435715,"021-501636"
2005684,435716,"021-529979"
2005684,490426,"021-550995"
2002999,319417,"021-434115"
2002999,319429,"021-443119"
2002999,279932,"021-419431"
2002999,319433,"021-443627"
2002999,319442,"021-458577"
2002999,319420,"021-442844"
2002999,319435,"021-443629"
2002999,279929,"021-419988"
2002999,279928,"021-419429"
2002999,279934,"021-419320"
2002999,279930,"021-419430"
2002999,279936,"021-420158"
2002999,279933,"021-419318"
2002999,279931,"021-420159"
2002999,319441,"021-457333"
2002999,319292,"021-442855"
2002999,372931,"021-482330"
2002999,319432,"021-444111"
2002999,319428,"021-434096"
2002999,319438,"021-445021"
2002999,279935,"021-419321"
2002999,319415,"021-442886"
2003711,231824,"021-285209"
2005510,253994,"021-347387"
2005510,253991,"021-376678"
2005510,253992,"021-347384"
2005510,254170,"021-366291"
2005510,254172,"021-386217"
2005510,377244,"021-473585"
2005510,254265,"021-388957"
2005510,297956,"021-430369"
2005510,378371,"021-492919"
2005510,377253,"021-489593"
2005510,377282,"021-470727"
2005510,377245,"021-437124"
2005510,378341,"021-488892"
2005510,378339,"021-481519"
2005510,291293,"021-429338"
2005510,377319,"021-475606"
2005510,291301,"021-409411"
2005510,377321,"021-488086"
2005510,358088,"021-452539"
2005510,207465,"021-318029"
2005510,207457,"021-318120"
2005510,358772,"021-437127"
2005510,358125,"021-461800"
2005510,358825,"021-458947"
2005510,358954,"021-441780"
2005510,318831,"021-461106"
2005510,297499,"021-391694"
2005510,254175,"021-368057"
2005510,378318,"021-475731"
2005510,377263,"021-452528"
2005510,377264,"021-452528"
2005510,378373,"021-479759"
2005510,376288,"021-485957"
2005510,377246,"021-473590"
2005510,253846,"021-374239"
2005510,253396,"021-374193"
2005510,254017,"021-347356"
2005510,377270,"021-499431"
2005510,243375,"021-346889"
2005510,243423,"021-346891"
2005510,243079,"021-347359"
2005510,297400,"021-402246"
2005510,378374,"021-500107"
2005510,377258,"021-470754"
2005510,377280,"021-470727"
2005510,253851,"021-379385"
2005510,378334,"021-489759"
2005510,378322,"021-488179"
2005510,378337,"021-504478"
2005510,376280,"021-488358"
2005510,376284,"021-489587"
2005510,376287,"021-485959"
2005510,378366,"021-498213"
2005510,378367,"021-494145"
2005510,318213,"021-434893"
2005510,318346,"021-444766"
2005510,358982,"021-452528"
2005510,358108,"021-470724"
2005510,318836,"021-465593"
2005510,318386,"021-456684"
2005510,476271,"021-514295"
2005510,476563,"021-509389"
2005510,476275,"021-504629"
2005510,477831,"021-518558"
2005510,477829,"021-518558"
2005510,477824,"021-513217"
2005510,475739,"021-507701"
2005510,476278,"021-514353"
2005510,254174,"021-360890"
2005510,318236,"021-440793"
2005510,318345,"021-445831"
2005510,318212,"021-434849"
2005510,318352,"021-450243"
2005510,318381,"021-454068"
2005510,358667,"021-449270"
2005510,318390,"021-458679"
2005510,318391,"021-458980"
2005510,358100,"021-463029"
2005510,358779,"021-470765"
2005510,358212,"021-470761"
2005510,361869,"021-473921"
2005510,207469,"021-318103"
2005510,207463,"021-318131"
2005510,223767,"021-317994"
2005510,254177,"021-369713"
2005510,297777,"021-414996"
2005510,254179,"021-364280"
2005510,318832,"021-463443"
2005510,358965,"021-437111"
2005510,219255,"021-317896"
2005510,219245,"021-317914"
2005510,253977,"021-376676"
2005510,219077,"021-317957"
2005510,219089,"021-317879"
2005510,297580,"021-403278"
2005510,254275,"021-388943"
2005510,254010,"021-362624"
2005510,454307,"021-514340"
2005510,358950,"021-441789"
2005510,291129,"021-411780"
2005510,219103,"021-317926"
2005510,318841,"021-467927"
2005510,358122,"021-461829"
2005510,318842,"021-468712"
2005510,358127,"021-470735"
2005510,358116,"021-461793"
2005510,318830,"021-463338"
2005510,318214,"021-435776"
2005510,377303,"021-475604"
2005510,378369,"021-497794"
2005510,378379,"021-484977"
2005510,378380,"021-481238"
2005510,378381,"021-492224"
2005510,377239,"021-485915"
2005510,378387,"021-475609"
2005510,291297,"021-424888"
2005510,297814,"021-418521"
2005510,377257,"021-489598"
2005510,377284,"021-470727"
2005510,376274,"021-445684"
2005510,378358,"021-500614"
2005510,376291,"021-488248"
2005510,378326,"021-474665"
2005510,378347,"021-491873"
2005510,377243,"021-485921"
2005510,378346,"021-458679"
2005510,378350,"021-467927"
2005510,378372,"021-496108"
2005510,377259,"021-473597"
2005510,377261,"021-473593"
2005510,377262,"021-452528"
2005510,376285,"021-489589"
2005510,378384,"021-500013"
2005510,378352,"021-460284"
2005510,378353,"021-490822"
2005510,378362,"021-484592"
2005510,378348,"021-502477"
2005510,378349,"021-503741"
2005510,378377,"021-490986"
2005510,378363,"021-484592"
2005510,378365,"021-501310"
2005510,377329,"021-488110"
2005510,377331,"021-470747"
2005510,377272,"021-485951"
2005510,377276,"021-498354"
2005510,297682,"021-406393"
2005510,286060,"021-388805"
2005510,286049,"021-394318"
2005510,291500,"021-416923"
2005510,297733,"021-410639"
2005510,297701,"021-407262"
2005510,297708,"021-408209"
2005510,297729,"021-409805"
2005510,297747,"021-413578"
2005510,291469,"021-405696"
2005510,297791,"021-416911"
2005510,378330,"021-475936"
2005510,297563,"021-399111"
2005510,297885,"021-422369"
2005510,254241,"021-362780"
2005510,254242,"021-375711"
2005510,253970,"021-379347"
2005510,254224,"021-368067"
2005510,254221,"021-376343"
2005510,253836,"021-374183"
2005510,253824,"021-376668"
2005510,378336,"021-501665"
2005510,253971,"021-379361"
2005510,254219,"021-381348"
2005510,244203,"021-341452"
2005510,297772,"021-414184"
2005510,297739,"021-412835"
2005510,297734,"021-412216"
2005510,286028,"021-397813"
2005510,291219,"021-421217"
2005510,377301,"021-470727"
2005510,253983,"021-376684"
2005510,253990,"021-376677"
2005510,289869,"021-388938"
2005510,253823,"021-376639"
2005510,286009,"021-411694"
2005510,254268,"021-368061"
2005510,297393,"021-397507"
2005510,291308,"021-394328"
2005510,291220,"021-421225"
2005510,291338,"021-429362"
2005510,291313,"021-424902"
2005510,291350,"021-424894"
2005510,297877,"021-422281"
2005510,297688,"021-407131"
2005510,297242,"021-424897"
2005510,297696,"021-408295"
2005510,291225,"021-406161"
2005510,291154,"021-411794"
2005510,291184,"021-394323"
2005510,286023,"021-411825"
2005510,253807,"021-374210"
2005510,253843,"021-362364"
2005510,244211,"021-354190"
2005510,243464,"021-341853"
2005510,254022,"021-357784"
2005510,244210,"021-350677"
2005510,219237,"021-342071"
2005510,476561,"021-513778"
2005510,254270,"021-363332"
2005510,242707,"021-347357"
2005510,243426,"021-346892"
2005510,286013,"021-411679"
2005510,297326,"021-403244"
2005510,297338,"021-399797"
2005510,476403,"021-518091"
2005510,476107,"021-521857"
2005510,476566,"021-434893"
2005510,476547,"021-529123"
2005510,476556,"021-531613"
2005510,219101,"021-317932"
2005510,219129,"021-336654"
2005510,254223,"021-371371"
2005510,476557,"021-510764"
2005510,476559,"021-527322"
2005510,219252,"021-317891"
2005510,253974,"021-362386"
2005510,244165,"021-346905"
2005510,219222,"021-335932"
2005510,207483,"021-318105"
2005510,286035,"021-403047"
2005510,291214,"021-411835"
2005510,291215,"021-411837"
2005510,291287,"021-424905"
2005510,291443,"021-429704"
2005510,291082,"021-433893"
2005510,286061,"021-388861"
2005510,297922,"021-424851"
2005510,219098,"021-317900"
2005510,254271,"021-366127"
2005510,243435,"021-351717"
2005510,207479,"021-341454"
2005510,254191,"021-377591"
2005510,219208,"021-317870"
2005510,219080,"021-317953"
2005510,219210,"021-247965"
2005510,243106,"021-341840"
2005510,219239,"021-342073"
2005510,219246,"021-317895"
2005510,219243,"021-317920"
2005510,253853,"021-358024"
2005510,223774,"021-317888"
2005510,318848,"021-471403"
2005510,318829,"021-460284"
2005510,358846,"021-452413"
2005510,358905,"021-446512"
2005510,318850,"021-472185"
2005510,358080,"021-441791"
2005510,318833,"021-462751"
2005510,358104,"021-463029"
2005510,358946,"021-441785"
2005510,358848,"021-452419"
2005510,358611,"021-455904"
2005510,318233,"021-438109"
2005510,318351,"021-450090"
2005510,318350,"021-449468"
2005510,358725,"021-470771"
2005510,358085,"021-441795"
2005510,358806,"021-458874"
2005510,358701,"021-441797"
2005510,254220,"021-365879"
2005510,254006,"021-362623"
2005510,254239,"021-369794"
2005510,254233,"021-382196"
2005510,254257,"021-380898"
2005510,254173,"021-386243"
2005510,253981,"021-376683"
2005510,254234,"021-382704"
2005510,254225,"021-373202"
2005510,318838,"021-464699"
2005510,318835,"021-463446"
2005510,318839,"021-466582"
2005510,318840,"021-467766"
2005510,318834,"021-465435"
2005510,219228,"021-317962"
2005510,243688,"021-347356"
2005510,243683,"021-341943"
2005510,219085,"021-317875"
2005510,291450,"021-429708"
2005510,318837,"021-465851"
2005510,219114,"021-341467"
2005510,219127,"021-336651"
2005510,219238,"021-342072"
2005510,358850,"021-470732"
2005510,358112,"021-470727"
2005510,358637,"021-458880"
2005510,358656,"021-445686"
2005510,318852,"021-472140"
2005510,318853,"021-473986"
2005510,358866,"021-449273"
2005510,358768,"021-437124"
2005510,291203,"021-397803"
2005510,219213,"021-317882"
2005510,207482,"021-318116"
2005510,243433,"021-341852"
2005510,297301,"021-398171"
2005510,254226,"021-389595"
2005510,254016,"021-347355"
2005510,254279,"021-378129"
2005510,358616,"021-455913"
2005510,358748,"021-458745"
2005510,358093,"021-452555"
2005510,358209,"021-470758"
2005510,358808,"021-458877"
2005510,358882,"021-445695"
2005510,358898,"021-470757"
2005510,358904,"021-445699"
2005510,358657,"021-445693"
2005510,358682,"021-445684"
2005510,318389,"021-457959"
2005510,254277,"021-373916"
2005510,359402,"021-441804"
2005510,318388,"021-457372"
2005510,318392,"021-460824"
2005510,318393,"021-460827"
2005510,318382,"021-454528"
2005510,318383,"021-455502"
2005510,318234,"021-438795"
2005510,318235,"021-439903"
2005510,358673,"021-450558"
2005510,359405,"021-454910"
2005510,358136,"021-470740"
2005510,318368,"021-452927"
2005510,318349,"021-448376"
2005510,318211,"021-433915"
2005510,318843,"021-468721"
2005510,318240,"021-443416"
2005510,358884,"021-445698"
2005510,358896,"021-470754"
2005510,318844,"021-471401"
2005510,359407,"021-455888"
2005510,358643,"021-458884"
2005510,291285,"021-424907"
2005510,358106,"021-463007"
2005510,318126,"021-433901"
2005510,286042,"021-394308"
2005510,318367,"021-451144"
2005510,291205,"021-397808"
2005510,358977,"021-449742"
2005510,358705,"021-441799"
2005510,377274,"021-485954"
2005510,254200,"021-372959"
2005510,476330,"021-497734"
2005510,286037,"021-403049"
2005510,286020,"021-412616"
2005510,286025,"021-397810"
2005510,286040,"021-394302"
2005510,297937,"021-429941"
2005510,297648,"021-405594"
2005510,253835,"021-374170"
2005510,254203,"021-368050"
2005510,476280,"021-514355"
2005510,476416,"021-511919"
2005510,476239,"021-513771"
2005510,476240,"021-512581"
2005510,476412,"021-519459"
2005510,219224,"021-337523"
2005510,476296,"021-525545"
2005510,219108,"021-335905"
2005510,219225,"021-337524"
2005510,244212,"021-354194"
2005510,243686,"021-347355"
2005510,243658,"021-346901"
2005510,244169,"021-354155"
2005510,243611,"021-346897"
2005510,243692,"021-351719"
2005510,219082,"021-337516"
2005510,243439,"021-347381"
2005510,219109,"021-335918"
2005510,254235,"021-382733"
2005510,219100,"021-317936"
2005510,219227,"021-317964"
2005510,219229,"021-317954"
2005510,219118,"021-341469"
2005510,219115,"021-336647"
2005510,219117,"021-336650"
2005510,476546,"021-529698"
2005510,476543,"021-528968"
2005510,476579,"021-519458"
2005510,476580,"021-538295"
2005510,476020,"021-514347"
2005510,207471,"021-318044"
2005510,476510,"021-512494"
2005510,219121,"021-364121"
2005510,207473,"021-318100"
2005510,243592,"021-347394"
2005510,243657,"021-346899"
2005510,207461,"021-337521"
2005510,219124,"021-364167"
2005510,219110,"021-336106"
2005510,219212,"021-233022"
2005510,207414,"021-318036"
2005510,207418,"021-337514"
2005510,219112,"021-336107"
2005510,490410,"021-528790"
2005510,490411,"021-488185"
2005510,490412,"021-511741"
2005510,490413,"021-497731"
2005510,490414,"021-475733"
2005510,490415,"021-488190"
2005510,490416,"021-507335"
2005510,490407,"021-505160"
2005510,490408,"021-525349"
2005510,358986,"021-458861"
2005510,358749,"021-458949"
2005510,318347,"021-447288"
2005510,291075,"021-433890"
2005510,291474,"021-405699"
2005510,254211,"021-378125"
2005510,358851,"021-470733"
2005510,297948,"021-428338"
2005510,291489,"021-395434"
2005510,359410,"021-461813"
2005510,476544,"021-523961"
2005510,476583,"021-538235"
2005510,358967,"021-458856"
2005510,297544,"021-397510"
2005510,297610,"021-403940"
2005510,297692,"021-408048"
2005510,297350,"021-397509"
2005510,297550,"021-402251"
2005510,297598,"021-403727"
2005510,297925,"021-426039"
2005510,297670,"021-406369"
2005510,297753,"021-413566"
2005510,219249,"021-317892"
2005510,244206,"021-341450"
2005510,244207,"021-354179"
2005510,207460,"021-337519"
2005510,207481,"021-341457"
2005510,291306,"021-409415"
2005510,297952,"021-432168"
2005510,254237,"021-388951"
2005510,297728,"021-409607"
2005510,297721,"021-407352"
2005510,297782,"021-415937"
2005510,297812,"021-418592"
2005510,297821,"021-419645"
2005510,297785,"021-416152"
2005510,297796,"021-417732"
2005510,297641,"021-405886"
2005510,297711,"021-407126"
2005510,297590,"021-398165"
2005510,254222,"021-383704"
2005510,219241,"021-342075"
2005510,244208,"021-354206"
2005510,297858,"021-420677"
2005510,297526,"021-401001"
2005510,219120,"021-346880"
2005510,318218,"021-435827"
2005510,254238,"021-379822"
2005510,297908,"021-424170"
2005510,297932,"021-426988"
2005510,219128,"021-336652"
2005510,219220,"021-346868"
2005510,207467,"021-337522"
2005510,254193,"021-377599"
2005510,254196,"021-377748"
2005510,253850,"021-379376"
2005510,297929,"021-426341"
2005510,297941,"021-428050"
2005510,291161,"021-411815"
2005510,286001,"021-411689"
2005510,286044,"021-415261"
2005510,297725,"021-407749"
2005510,289871,"021-388939"
2005510,219123,"021-335918"
2005510,254263,"021-377004"
2005510,297622,"021-404617"
2005510,297630,"021-404750"
2005510,297361,"021-402249"
2005510,254240,"021-389599"
2005510,254194,"021-384486"
