FilingID,FormVersion,DateSubmitted,1A,1B1,1C-Legal,1C-Business,1C-New Name,1D,1E1,1F1-Street 1,1F1-Street 2,1F1-City,1F1-State,1F1-Country,1F1-Postal,1F1-Private,1F2-M-F,1F2-Other,1F2-Hours,1F3,1F4,1F5,1G-Street 1,1G-Street 2,1G-City,1G-State,1G-Country,1G-Postal,1G-Private,1I,1L,1M,1N,1O,1OAmount,1P,2B1,2B2,2B3,2B-Assets,3A,3A-Other,3B,3C-State,3C-Country,6A1,6A2,6A3,6A4,6A5,6A6,6A7,6A8,6A9,6A10,6A11,6A12,6A13,6A14,6A14-Other,6B1,6B2,6B3,7A1,7A2,7A3,7A4,7A5,7A6,7A7,7A8,7A9,7A10,7A11,7A12,7A13,7A14,7A15,7A16,7B,10A,11,11A1,11A2,11B1,11B2,11C1,11C2,11C3,11C4,11C5,11D1,11D2,11D3,11D4,11D5,11E1,11E2,11E3,11E4,11F,11G,11H1a,11H1b,11H1c,11H2,Execution Type,Signatory,Execution Date,Title
1997176,Oct-21,6/11/2025,SYNTHESIS CAPITAL LLP,SYNTHESIS CAPITAL LLP,N,N,,802-124960,319758,4-7 MANCHESTER STREET,1ST FLOOR,LONDON,,United Kingdom,W1U 3AE,N,Monday - Friday,,9.00AM TO 6.00PM,4.47555E+11,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,0,Limited Liability Partnership,,MARCH,,United Kingdom,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ANDREAS HADJIYANNIS,6/11/2025,DIRECTOR OF FINANCE AND OPERATIONS
1995951,Oct-21,6/11/2025,"JST CAPITAL ADVISORS, LLC","JST CAPITAL ADVISORS, LLC",N,N,,802-133825,337205,1295 BROADWAY,SUITE 8,HEWLETT,NY,United States,11557,N,Monday - Friday,,9:00AM - 5:00PM,(757) 639-2441,,1,,,,,,,,Y,Y,N,N,N,,,N,Y,N,25436732,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,ARON SLONE,6/11/2025,MANAGING PARTNER
1992720,Oct-21,6/11/2025,CL STRATEGIC MANAGEMENT LIMITED,CL STRATEGIC MANAGEMENT LIMITED,N,N,,802-130479,331418,"UNIT 1803, 18/F, THE PHOENIX, 23 LUARD ROAD",,WAN CHAI,,Hong Kong,,N,Monday - Friday,,9AM - 6PM (HKT),852 2640 1866,,0,,,,,,,,N,N,Y,N,N,,,N,Y,N,0,Limited Liability Company,,MARCH,,Hong Kong,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,CHAN LAP CHUNG,6/11/2025,OWNER
1997335,Oct-21,6/11/2025,SOUTH BAY PARTNERS LLC,SOUTH BAY PARTNERS LLC,N,N,,802-129262,307534,611 GATEWAY BOULEVARD,SUITE 120,SOUTH SAN FRANCISCO,CA,United States,94080,N,Other,BY APPOINTMENT ONLY,BY APPOINTMENT ONLY,(628) 216-5529,,1,,,,,,,,N,Y,N,N,N,,,N,Y,N,101494260,Limited Liability Company,,DECEMBER,California,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,CLARA HO,6/11/2025,CHIEF COMPLIANCE OFFICER
1997388,Oct-21,6/11/2025,"FIRSTMARK CAPITAL, LLC","FIRSTMARK CAPITAL, LLC",N,N,,802-75700,162883,641 AVENUE OF THE AMERICAS,6TH FLOOR,NEW YORK,NY,United States,10011,N,Monday - Friday,,9 AM TO 6PM,212-792-2200,212-792-2222,0,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,Y,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,ERIC CHEUNG,6/11/2025,GENERAL COUNSEL
1983709,Oct-21,6/12/2025,UNITED MANAGERS JAPAN INC.,UNITED MANAGERS JAPAN INC.,N,N,,802-77812,166897,TORANOMON ISHII BLDG. 5F,"1-16-8 TORANOMON, MINATO-KU",TOKYO,,Japan,105-0001,N,Other,BY APPOINTMENT ONLY,BY APPOINTMENT ONLY,+81 (0)3 6229 8760,+81 (0)3 6910-2944,1,,,,,,,,Y,N,Y,N,N,,,N,Y,N,0,Corporation,,MARCH,,Japan,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,PLACEMENT AGENT,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,/S/ MICHAEL S. UNGLESBEE,6/12/2025,CHIEF COMPLIANCE OFFICER & DEPARTMENT HEAD
1993469,Oct-21,6/12/2025,CRYDER CAPITAL PARTNERS LLP,CRYDER CAPITAL,N,N,,802-128885,268801,"4TH FLOOR, 10 CORK STREET",,LONDON,,United Kingdom,W1S 3NP,N,Monday - Friday,,9:00 AM TO 5:00 PM (GMT),+44 207 907 9250,,2,,,,,,,,Y,Y,Y,N,N,,549300NDSLF6SGBG0P27,N,Y,N,0,Limited Liability Partnership,,MARCH,,United Kingdom,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,SHARON KELLY,6/12/2025,CHIEF COMPLIANCE OFFICER
1996750,Oct-21,6/12/2025,VENTURE HIGHWAY MANAGEMENT II,VENTURE HIGHWAY MANAGEMENT II,N,N,,802-118985,307427,C/O APEX FUND & CORPORATE SERVICES (MAURITIUS) LTD,"LOT 15 A3, 1ST FLOOR","CYBERCITY, EBENE",,Mauritius,72201,N,Monday - Friday,,08.30-17:30,230 404 3900,230 4546824,0,,,,,,,,N,N,N,N,N,,,,,,,Corporation,,MARCH,,Mauritius,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,AJOY PRABAKAR,6/12/2025,CFO
1989776,Oct-21,6/12/2025,ARDINALL INVESTMENT MANAGEMENT LP,ARDINALL INVESTMENT MANAGEMENT LP,N,N,,802-133868,298114,150 GREENWICH STREET,29TH FLOOR,NEW YORK,NY,United States,10007,N,Monday - Friday,,9 AM - 5 PM,(212) 203-1210,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,28451665,Limited Partnership,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,MARIA S. DREYFUS,6/12/2025,CHIEF EXECUTIVE OFFICER
1995103,Oct-21,6/11/2025,LEVEL VENTURES MANAGEMENT LLC,LEVEL VENTURES MANAGEMENT LLC,N,N,,802-127094,323733,16690 COLLINS AVENUE,#1004,SUNNY ISLES BEACH,FL,United States,33160,N,Monday - Friday,,9AM - 5PM,(646) 522-7183,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,129677080,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,ALBERT AZOUT,6/11/2025,MANAGING MEMBER
1993563,Oct-21,6/12/2025,EPIRIS LLP,EPIRIS LLP,N,N,,802-110978,289031,FORUM ST PAULS,33 GUTTER LANE,LONDON,,United Kingdom,EC2V 8AS,N,Monday - Friday,,9:00AM-5:30PM,44 0 20 72144200,44 0 20 72144201,0,,,,,,,,Y,N,Y,N,N,,8945005VEH9BIPLCVP78,N,Y,N,0,Limited Liability Partnership,,MARCH,,United Kingdom,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,NICOLAS VILASECO,6/12/2025,CHIEF COMPLIANCE OFFICER
1989808,Oct-21,6/12/2025,WT ASSET MANAGEMENT LIMITED,WT ASSET MANAGEMENT LIMITED,N,N,,802-118091,306967,"20/F, 8 WYNDHAM STREET",,"CENTRAL, HONG KONG",,China,00000,N,Monday - Friday,,9AM-6PM,-5898,,1,,,,,,,,N,Y,Y,N,N,,254900CX7GW2BMVFVI72,N,Y,N,0,Other (specify),HONG KONG COMPANY LIMITED BY SHARES,MARCH,,Hong Kong,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,TONGSHU WANG,6/13/2025,"DIRECTOR, CHIEF INVESTMENT OFFICER"
1984434,Oct-21,6/16/2025,ADELIE INVESTMENT MANAGEMENT COMPANY,ADELIE INVESTMENT MANAGEMENT COMPANY,N,N,,802-75685,162709,"C/O NWT (MAURITIUS) LIMITED, 6/7TH FLOOR","DIAS PIER BUILDING, LE CAUDAN WATERFRONT, CAUDAN",PORT LOUIS,,Mauritius,11307,N,Monday - Friday,,08:30 - 17:00,+230 405 4000,+230 212 6138,0,,,,,,,,N,N,Y,N,N,,,N,Y,N,0,Other (specify),PRIVATE COMPANY LIMITED BY SHARES,MARCH,,Mauritius,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,SUBBA DUKKIPATI,6/16/2025,DIRECTOR
1997493,Oct-21,6/16/2025,ANAVIO CAPITAL PARTNERS LLP,ANAVIO CAPITAL PARTNERS LLP,N,N,,802-107056,282101,"SOUTHWEST HOUSE, 11A REGENT STREET",,LONDON,,United Kingdom,SW1Y 4LR,N,Monday - Friday,,9AM-5.30PM UK,0044 2038287904,,0,,,,,,,,Y,N,Y,N,N,,213800MH7JDX8W2COF51,N,Y,N,0,Limited Liability Partnership,,NOVEMBER,,United Kingdom,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,JONATHAN HOWARD,6/12/2025,CHIEF OPERATING OFFICER
1994071,Oct-21,6/11/2025,"SEVEN STARS VENTURES MANAGEMENT, LLC","SEVEN STARS VENTURES MANAGEMENT, LLC",N,N,,802-133859,336685,1225 4TH STREET #607,,SAN FRANCISCO,CA,United States,94158,N,Monday - Friday,,5-Sep,(415) 340-0373,,0,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,/S/ STEVEN LEE,6/11/2025,MANAGER
1999049,Oct-21,6/23/2025,"BLACKFORD CAPITAL, INC.",BLACKFORD CAPITAL,N,N,,802-118642,298823,"190 MONROE AVE, NW",SUITE 600,GRAND RAPIDS,MI,United States,49503,N,Monday - Friday,,9AM TO 5PM,616-233-3161,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,90837806,Corporation,,DECEMBER,Michigan,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,GARRY CHARLES,6/23/2025,"CHIEF COMPLIANCE OFFICER, CONTROLLER"
1998777,Oct-21,6/23/2025,"TOYOTA A.I. VENTURES ADVISORS, LLC",TOYOTA VENTURES,N,N,,802-114666,299431,4440 EL CAMINO REAL,,LOS ALTOS,CA,United States,94022,N,Monday - Friday,,9:00AM TO 5:00PM PST,650-269-0575,,0,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Limited Liability Company,,MARCH,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,EVELYN LASSMAN,6/19/2025,CONTROLLER
1991820,Oct-21,6/23/2025,RS ISH ADVISORS LIMITED,RS ISH ADVISORS LIMITED,N,N,,802-125707,320686,2 FOUBERT'S PLACE,200-206 REGENT STREET,"LONDON, LONDON",,United Kingdom,W1F 7PA,N,Monday - Friday,,09:00-18:00,44 203 597 5100,,0,,,,,,,,N,N,Y,N,N,,,N,Y,N,0,Corporation,,MARCH,,United Kingdom,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,MATT TALBOT,6/23/2025,CHIEF COMPLIANCE OFFICER (ROUNDSHIELD PARTNERS LLP)
1989588,Oct-21,6/2/2025,POTOMAC CAPITAL MANAGEMENT INC.,POTOMAC CAPITAL MANAGEMENT INC.,N,N,,802-76134,163005,,,,,,,Y,Monday - Friday,,8:45AM - 6:45PM,212-257-6082,917-464-8048,0,,,,,,,,N,Y,N,N,N,,,N,Y,N,68319000,Corporation,,DECEMBER,New York,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,PAUL J. SOLIT,6/2/2025,PRESIDENT
1987737,Oct-21,6/2/2025,"RENOWN CAPITAL MANAGEMENT, L.P.",RENOWN CAPITAL PARTNERS,N,N,,802-133806,336639,1 PENNSYLVANIA PLAZA,SUITE 1400,NEW YORK,NY,United States,10119,N,Monday - Friday,,8:00 AM TO 5:00 PM,212-864-1200,,1,,,,,,,,Y,Y,N,N,N,,,Y,Y,N,25000000,Limited Partnership,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,SHAI KOPELD,6/2/2025,CHIEF FINANCIAL OFFICER
