"FilingID","Initial/Amended","11.H(1)(a)","11.H(1)(b)","11.H(1)(c)","11.H(2)","Filed Against","ReferenceID","Remove-Affiliate","Remove-Expired","Remove-Filed in Error","Error Explantion","Affiliate Submitted","Initiated By","Relief Sought","Other Relief Sought","Filing Date","Filing Date Exact","Filing Date Explanation","Principal Product","Other Product","Court","Employing Firm","Allegations","Status","Appeal Details","Date Served","Date Served Exact","Date Served Explanation","Resolution Type","Resolution Date","Resolution Date Exact","Resolution Date Explanation","Monetary Sanction","Monetary Amount","Revocation/Expulsion/Denial","Censure","Bar","Disgorgement/Restitution","Cease and Desist/Injunction","Suspension","Other Sanctions","Sanction Detail","Summary"
1976657,"AMENDED","","","","Y","Affiliates","1711789","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1976657,"AMENDED","","Y","","","Affiliates","1711790","","","","","Y","AUSTRALIAN SECURITIES AND INVESTMENTS COMMISSION","Civil Penalty(ies)/Fine(s)","ADVERSE PUBLICITY NOTICE","07/24/2023","Y","","Mutual Fund(s)","","SERVED BY FEDERAL COURT OF AUSTRALIA, VICTORIA CASE# - VID563/2023","NA","ON 25 JULY 2023, ASIC LODGED CIVIL PENALTY PROCEEDINGS IN THE FEDERAL COURT OF AUSTRALIA AGAINST VANGUARD INVESTMENTS AUSTRALIA LTD (VIA), ALLEGING MISREPRESENTATIONS IN RELATION TO CLAIMS ABOUT CERTAIN ENVIRONMENTAL, SOCIAL AND GOVERNANCE (ESG) EXCLUSIONARY SCREENS APPLIED TO INVESTMENTS IN THE VANGUARD ETHICALLY CONSCIOUS GLOBAL AGGREGATE BOND INDEX AND ETF. ASIC ALLEGED THAT THE DESCRIPTION OF THE EXCLUSIONARY SCREENS IN THE PRODUCT DISCLOSURE STATEMENTS (PDS) DID NOT PROVIDE A SUFFICIENTLY DETAILED EXPLANATION THAT CERTAIN COMPANY DEBT ISSUERS LACKING ESG RESEARCH COVERAGE WERE INCLUDED IN THE BENCHMARK SUCH THAT THE FUND AND ETF HAD EXPOSURE TO CERTAIN SECURITIES THAT MAY NOT HAVE REASONABLY EXPECTED BY INVESTORS. IN ADDITION, ANCILLIARY STATEMENTS MADE BY VIA, IN THE FORM OF A MEDIA RELEASE AND TWO INDUSTRY PRESENTATIONS, WERE ALLEGED TO NOT ADEQUATELY DISCLOSE THE LIMITATIONS OF THE EXCLUSIONARY SCREENS APPLIED TO THE PRODUCTS.","Final","NA","","Y","","Judgment Rendered","09/25/2024","Y","","Y","8772000","","","","","","","VIA TO PUBLISH A WRITTEN ADVERSE PUBLICITY NOTICE SPECIFIED IN THE ANNEXURE TO THE ORDERS; AND MAINTAIN THE PRESCRIBED NOTICE UNTIL 25 SEPTEMBER 2025 (12 MONTHS FROM THE DATE OF THE ORDERS)","N/A","ON 25 JULY 2023, ASIC LODGED CIVIL PENALTY PROCEEDINGS IN THE FEDERAL COURT OF AUSTRALIA AGAINST VANGUARD INVESTMENTS AUSTRALIA LTD (VIA), ALLEGING MISREPRESENTATIONS IN RELATION TO CLAIMS ABOUT CERTAIN ENVIRONMENTAL, SOCIAL AND GOVERNANCE (ESG) EXCLUSIONARY SCREENS APPLIED TO INVESTMENTS IN THE VANGUARD ETHICALLY CONSCIOUS GLOBAL AGGREGATE BOND INDEX AND ETF. ASIC ALLEGED THAT THE DESCRIPTION OF THE EXCLUSIONARY SCREENS IN THE PRODUCT DISCLOSURE STATEMENTS (PDS) DID NOT PROVIDE A SUFFICIENTLY DETAILED EXPLANATION THAT CERTAIN COMPANY DEBT ISSUERS LACKING ESG RESEARCH COVERAGE WERE INCLUDED IN THE BENCHMARK SUCH THAT THE FUND AND ETF HAD EXPOSURE TO CERTAIN SECURITIES THAT MAY NOT HAVE REASONABLY EXPECTED BY INVESTORS. IN ADDITION, ANCILLIARY STATEMENTS MADE BY VIA, IN THE FORM OF A MEDIA RELEASE AND TWO INDUSTRY PRESENTATIONS, WERE ALLEGED TO NOT ADEQUATELY DISCLOSE THE LIMITATIONS OF THE EXCLUSIONARY SCREENS APPLIED TO THE PRODUCTS.   IN CONSIDERING THE FACTS, JUSTICE O'BRYAN OF THE FEDERAL COURT ISSUED A REASONS FOR JUDGEMENT AND ORDERS ON 25 SEPTEMBER 2024, THAT OBLIGATES:1) VIA TO PAY PECUNIARY PENALTY TO THE COMMONWEALTH OF AUSTRALIA OF AUD$12.9 MILLION WHICH WAS PAID IN FULL ON 14 OCTOBER 2024;2) VIA TO PUBLISH ADVERSE PUBLICITY NOTICES AS PRESCRIBED BY THE ANNEXURE ACCOMPANYING THE ORDERS BY 25 OCTOBER 2024 ON SPECIFIED INTERNET WEB ADDRESSES UNTIL AT LEAST 25 SEPTEMBER 2025; AND3) ASIC TO PAY VIA'S COSTS OF AND INCIDENTAL TO THE HEARING ON 8 MARCH 2024 AND VIA TO OTHERWISE PAY THE COSTS OF THE PROCEEDINGS."
1977616,"AMENDED","","","","Y","Affiliates","1712226","","","","","N","DIGITAL VENTURES TECHNOLOGY PARTNERS","Money Damages (Private/Civil Complaint)","","08/14/2023","Y","","No Product","","SUPERIOR COURT OF SAN FRANCISCO COUNTY IN CALIFORNIA","DIGITAL VENTURES TECHNOLOGY PARTNERS LTD.","ON AUGUST 14, 2023, DIGITAL VENTURES TECHNOLOGY PARTNERS LTD. (""DVTP"") FILED SUIT AGAINST JOHN QUINN IN THE SUPERIOR COURT OF SAN FRANCISCO COUNTY IN CALIFORNIA (THE ""LAWSUIT""). SEE DIGITAL VENTURES TECHNOLOGY PARTNERS LTD. V. JOHN QUINN ET AL., CASE NO. CGC-23-608355 (SUPERIOR COURT, SAN FRANCISCO COUNTY, CAL.).  JOHN QUINN IS A MEMBER AND CO-MANAGER OF DECENTRAL PARK ADVISORS LLC AND DECENTRAL PARK GENERAL PARTNERS LLC, WHICH ARE RESPECTIVELY THE MANAGER AND GENERAL PARTNER OF DECENTRAL PARK CAPITAL LP, DECENTRAL PARK CAPITAL II LP, DECENTRAL PARK INVESTMENTS LLC AND DPI8 HOLDINGS LP.  DVTP'S SUIT IS BASED ON AN AWARD SHARING AGREEMENT AND ESCROW AGREEMENT (THE ""AGREEMENTS"") BETWEEN DVTP AND MR. QUINN RELATING TO CERTAIN CLAIMS THAT MR. QUINN HAD AGAINST HIS PRIOR EMPLOYER, AND SOME OF ITS EXECUTIVES AND BOARD MEMBERS.  DVTP CONTENDS THAT MR. QUINN BREACHED THE AGREEMENTS, AN ALLEGED DUTY OF GOOD FAITH AND FAIR DEALING, AND CERTAIN ALLEGED FIDUCIARY DUTIES BY FAILING TO PROVIDE DVTP WITH A COPY OF A CONFIDENTIAL SETTLEMENT AGREEMENT THAT RESOLVED MR. QUINN'S CLAIMS, AND FAILING TO MAKE CERTAIN PAYMENTS ALLEGEDLY DUE TO DVTP UNDER THE AGREEMENTS.  MR. QUINN DENIES THE ALLEGATIONS ASSERTED BY DVTP IN THE LAWSUIT AND INTENDS TO VIGOROUSLY DEFEND AGAINST THE CLAIMS ASSERTED THEREIN.","Pending","","08/14/2023","Y","","","","","","","","","","","","","","","","ON AUGUST 14, 2023, DIGITAL VENTURES TECHNOLOGY PARTNERS LTD. (""DVTP"") FILED SUIT AGAINST JOHN QUINN IN THE SUPERIOR COURT OF SAN FRANCISCO COUNTY IN CALIFORNIA (THE ""LAWSUIT""). SEE DIGITAL VENTURES TECHNOLOGY PARTNERS LTD. V. JOHN QUINN ET AL., CASE NO. CGC-23-608355 (SUPERIOR COURT, SAN FRANCISCO COUNTY, CAL.).  JOHN QUINN IS A MEMBER AND CO-MANAGER OF DECENTRAL PARK ADVISORS LLC AND DECENTRAL PARK GENERAL PARTNERS LLC, WHICH ARE RESPECTIVELY THE MANAGER AND GENERAL PARTNER OF DECENTRAL PARK CAPITAL LP, DECENTRAL PARK CAPITAL II LP, DECENTRAL PARK INVESTMENTS LLC AND DPI8 HOLDINGS LP.  DVTP'S SUIT IS BASED ON AN AWARD SHARING AGREEMENT AND ESCROW AGREEMENT (THE ""AGREEMENTS"") BETWEEN DVTP AND MR. QUINN RELATING TO CERTAIN CLAIMS THAT MR. QUINN HAD AGAINST HIS PRIOR EMPLOYER, AND SOME OF ITS EXECUTIVES AND BOARD MEMBERS.  DVTP CONTENDS THAT MR. QUINN BREACHED THE AGREEMENTS, AN ALLEGED DUTY OF GOOD FAITH AND FAIR DEALING, AND CERTAIN ALLEGED FIDUCIARY DUTIES BY FAILING TO PROVIDE DVTP WITH A COPY OF A CONFIDENTIAL SETTLEMENT AGREEMENT THAT RESOLVED MR. QUINN'S CLAIMS, AND FAILING TO MAKE CERTAIN PAYMENTS ALLEGEDLY DUE TO DVTP UNDER THE AGREEMENTS.  MR. QUINN DENIES THE ALLEGATIONS ASSERTED BY DVTP IN THE LAWSUIT AND INTENDS TO VIGOROUSLY DEFEND AGAINST THE CLAIMS ASSERTED THEREIN."
1979092,"AMENDED","","","","Y","Firm and Affiliates","1713526","","","","","N","GONZALO GIL-WHITE, OF PERFORADORA ORO NEGRO, S. DE RL DE C.V. AND INTEGRADORA DE SERVICIOS PETROLEROS ORO NEGRO, S.A.P.I. DE C.V","Money Damages (Private/Civil Complaint)","","06/06/2019","Y","","Debt - Corporate","","UNITED STATES BANKRUPTCY COURT IN THE SOUTHERN DISTRICT OF NEW YORK; CASE NUMBER 18-11094 (SCC)","N/A","TORTIOUS CONDUCT BY THE CREDITORS AND CUSTOMER OF PERFORADORA ORO NEGRO, S. DE RL DE C.V.","Final","","","Y","","Withdrawn","05/22/2023","Y","","","","","","","","","","N/A","N/A","REFERENCE IS MADE TO THE COURT ACTION INITIATED BY GONZALO GIL-WHITE, PERSONALLY AND IN HIS CAPACITY AS FOREIGN REPRESENTATIVE OF PERFORADORA ORO NEGRO, S. DE RL DE C.V. AND INTEGRADORA DE SERVICIOS PETROLEROS ORO NEGRO, S.A.P.I. DE C.V. THE PROCEEDINGS IN THE UNITED STATES BANKRUPTCY COURT IN THE SOUTHERN DISTRICT OF NEW YORK WERE BROUGHT AGAINST ARCM (AND VARIOUS OTHER PARTIES) IN CONNECTION WITH INVESTMENTS IN SENIOR SECURED BONDS ISSUED BY CERTAIN FORMER AFFILIATES OF PERFORADORA ORO NEGRO, S. DE RL DE CV, A DISTRESSED OIL AND GAS SERVICES PROVIDER DOMICILED IN MEXICO (""ORO NEGRO""). BY WAY OF UPDATE, THE PARTIES TO THE PROCEEDINGS BEFORE THE US COURT HAVE WITHDRAWN THE PROCEEDINGS ON A WITHOUT PREJUDICE BASIS."
1982091,"AMENDED","","","","Y","Affiliates","1714942","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1982091,"AMENDED","","Y","","","Affiliates","1714943","","","","","Y","AUSTRALIAN SECURITIES AND INVESTMENTS COMMISSION","Civil Penalty(ies)/Fine(s)","ADVERSE PUBLICITY NOTICE","07/24/2023","Y","","Mutual Fund(s)","","SERVED BY FEDERAL COURT OF AUSTRALIA, VICTORIA CASE# - VID563/2023","NA","ON 25 JULY 2023, ASIC LODGED CIVIL PENALTY PROCEEDINGS IN THE FEDERAL COURT OF AUSTRALIA AGAINST VANGUARD INVESTMENTS AUSTRALIA LTD (VIA), ALLEGING MISREPRESENTATIONS IN RELATION TO CLAIMS ABOUT CERTAIN ENVIRONMENTAL, SOCIAL AND GOVERNANCE (ESG) EXCLUSIONARY SCREENS APPLIED TO INVESTMENTS IN THE VANGUARD ETHICALLY CONSCIOUS GLOBAL AGGREGATE BOND INDEX AND ETF. ASIC ALLEGED THAT THE DESCRIPTION OF THE EXCLUSIONARY SCREENS IN THE PRODUCT DISCLOSURE STATEMENTS (PDS) DID NOT PROVIDE A SUFFICIENTLY DETAILED EXPLANATION THAT CERTAIN COMPANY DEBT ISSUERS LACKING ESG RESEARCH COVERAGE WERE INCLUDED IN THE BENCHMARK SUCH THAT THE FUND AND ETF HAD EXPOSURE TO CERTAIN SECURITIES THAT MAY NOT HAVE REASONABLY EXPECTED BY INVESTORS. IN ADDITION, ANCILLIARY STATEMENTS MADE BY VIA, IN THE FORM OF A MEDIA RELEASE AND TWO INDUSTRY PRESENTATIONS, WERE ALLEGED TO NOT ADEQUATELY DISCLOSE THE LIMITATIONS OF THE EXCLUSIONARY SCREENS APPLIED TO THE PRODUCTS.","Final","NA","","Y","","Judgment Rendered","09/25/2024","Y","","Y","8772000","","","","","","","VIA TO PUBLISH A WRITTEN ADVERSE PUBLICITY NOTICE SPECIFIED IN THE ANNEXURE TO THE ORDERS; AND MAINTAIN THE PRESCRIBED NOTICE UNTIL 25 SEPTEMBER 2025 (12 MONTHS FROM THE DATE OF THE ORDERS)","N/A","ON 25 JULY 2023, ASIC LODGED CIVIL PENALTY PROCEEDINGS IN THE FEDERAL COURT OF AUSTRALIA AGAINST VANGUARD INVESTMENTS AUSTRALIA LTD (VIA), ALLEGING MISREPRESENTATIONS IN RELATION TO CLAIMS ABOUT CERTAIN ENVIRONMENTAL, SOCIAL AND GOVERNANCE (ESG) EXCLUSIONARY SCREENS APPLIED TO INVESTMENTS IN THE VANGUARD ETHICALLY CONSCIOUS GLOBAL AGGREGATE BOND INDEX AND ETF. ASIC ALLEGED THAT THE DESCRIPTION OF THE EXCLUSIONARY SCREENS IN THE PRODUCT DISCLOSURE STATEMENTS (PDS) DID NOT PROVIDE A SUFFICIENTLY DETAILED EXPLANATION THAT CERTAIN COMPANY DEBT ISSUERS LACKING ESG RESEARCH COVERAGE WERE INCLUDED IN THE BENCHMARK SUCH THAT THE FUND AND ETF HAD EXPOSURE TO CERTAIN SECURITIES THAT MAY NOT HAVE REASONABLY EXPECTED BY INVESTORS. IN ADDITION, ANCILLIARY STATEMENTS MADE BY VIA, IN THE FORM OF A MEDIA RELEASE AND TWO INDUSTRY PRESENTATIONS, WERE ALLEGED TO NOT ADEQUATELY DISCLOSE THE LIMITATIONS OF THE EXCLUSIONARY SCREENS APPLIED TO THE PRODUCTS.   IN CONSIDERING THE FACTS, JUSTICE O'BRYAN OF THE FEDERAL COURT ISSUED A REASONS FOR JUDGEMENT AND ORDERS ON 25 SEPTEMBER 2024, THAT OBLIGATES:1) VIA TO PAY PECUNIARY PENALTY TO THE COMMONWEALTH OF AUSTRALIA OF AUD$12.9 MILLION WHICH WAS PAID IN FULL ON 14 OCTOBER 2024;2) VIA TO PUBLISH ADVERSE PUBLICITY NOTICES AS PRESCRIBED BY THE ANNEXURE ACCOMPANYING THE ORDERS BY 25 OCTOBER 2024 ON SPECIFIED INTERNET WEB ADDRESSES UNTIL AT LEAST 25 SEPTEMBER 2025; AND3) ASIC TO PAY VIA'S COSTS OF AND INCIDENTAL TO THE HEARING ON 8 MARCH 2024 AND VIA TO OTHERWISE PAY THE COSTS OF THE PROCEEDINGS."
1982095,"AMENDED","","","","Y","Affiliates","1714966","","","","","N","PAUL HUNEAULT ET. AL. (PRIVATE PLAINTIFFS/PETITIONERS)","Money Damages (Private/Civil Complaint)","THE PETITIONERS SEEK AMONG OTHER THINGS, THAT THE DEFENDANTS (AIC LIMITED AND A NUMBER OF OTHER FUND COMPANIES) INDEMNIFY EACH MEMBER OF THE GROUP FOR "THE ACTUAL LOSSES INCURRED ON THE PERFORMANCE OF THEIR UNITS IN THE MUTUAL FUNDS. AS A DIRECT CONSEQUENCE OF THE DEFENDANTS` MARKET TIMING PRACTICE IN THE SAID FUNDS FOR THE SAID PERIOD" AND AN ORDER THAT THE DEFENDANTS NOT "INCREASE THEIR ADMINISTRATION FEE" FOR A PERIOD OF TWO YEARS FOLLOWING A JUDGMENT IN THE ACTION, AS WELL AS COSTS. [QUOTES FROM COURT FILING HAVE BEEN TRANSLATED FROM FRENCH TO ENGLISH].","10/28/2004","Y","","Mutual Fund(s)","","QUEBEC SUPERIOR COURT, MONTREAL, QUEBEC  COURT FILE NO. 500-06-000256-046","","THE PROPOSED CLASS ACTION PROCEEDING AGAINST AIC LIMITED AND A NUMBER OF OTHER MUTUAL FUND COMPANIES ARISES OUT OF ALLEGED FREQUENT TRADING/MARKET TIMING. THE PETITIONERS CLAIM THAT THE DEFENDANTS VIOLATED THEIR LEGAL AND CONTRACTUAL OBLIGATIONS BY PERMITTING OR FAILING TO PREVENT CERTAIN MARKET TIMING TRANSACTIONS BASED ON TIME ZONE ARBITRAGE THEREBY CAUSING LOSS OF PROFITS ON THE INVESTMENTS OF THE GROUP WHICH THE PETITIONERS PROPOSE TO REPRESENT IN THE CLASS ACTION. THE CLAIM WILL BE DEFENDED AND HAS NOT YET BEEN FINALLY DETERMINED.","Pending","","10/28/2004","Y","","","","","","","","","","","","","","","","THIS MATTER IS ONGOING AND HAS NOT BEEN FINALLY DETERMINED."
1982095,"AMENDED","","","","Y","Affiliates","1714967","","","","","N","DENNIS FISCHER ET. AL. (PRIVATE PLAINTIFFS/PETITIONERS)","Money Damages (Private/Civil Complaint)","","03/09/2006","Y","","Mutual Fund(s)","","SUPERIOR COURT OF JUSTICE (ONTARIO), TORONTO, ONTARIO, COURT FILE NO.06-CV-307599CP","","THE CLASS ACTION PROCEEDINGS AGAINST AIC LIMITED AND OTHER FUND COMPANIES ARISES OUT OF ALLEGED FREQUENT TRADING MARKET TIMING. THE PLAINTIFFS CLAIM THEY HAVE SUFFERED, INTER ALIA, FINANCIAL HARM AS A RESULT OF THE DEFENDANT`S ALLEGED BREACHES OF FIDUCIARY AND OTHER DUTIES. THE CLAIM WILL BE DEFENDED AND HAS NOT BEEN FINALY DETERMINED.","Pending","","03/10/2006","Y","","","","","","","","","","","","","","","","THIS MATTER IS ONGOING AND HAS NOT BEEN FINALLY DETERMINED."
1982115,"AMENDED","","","","Y","Affiliates","1714975","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1982115,"AMENDED","","Y","","","Affiliates","1714976","","","","","Y","AUSTRALIAN SECURITIES AND INVESTMENTS COMMISSION","Civil Penalty(ies)/Fine(s)","ADVERSE PUBLICITY NOTICE","07/24/2023","Y","","Mutual Fund(s)","","SERVED BY FEDERAL COURT OF AUSTRALIA, VICTORIA CASE# - VID563/2023","NA","ON 25 JULY 2023, ASIC LODGED CIVIL PENALTY PROCEEDINGS IN THE FEDERAL COURT OF AUSTRALIA AGAINST VANGUARD INVESTMENTS AUSTRALIA LTD (VIA), ALLEGING MISREPRESENTATIONS IN RELATION TO CLAIMS ABOUT CERTAIN ENVIRONMENTAL, SOCIAL AND GOVERNANCE (ESG) EXCLUSIONARY SCREENS APPLIED TO INVESTMENTS IN THE VANGUARD ETHICALLY CONSCIOUS GLOBAL AGGREGATE BOND INDEX AND ETF. ASIC ALLEGED THAT THE DESCRIPTION OF THE EXCLUSIONARY SCREENS IN THE PRODUCT DISCLOSURE STATEMENTS (PDS) DID NOT PROVIDE A SUFFICIENTLY DETAILED EXPLANATION THAT CERTAIN COMPANY DEBT ISSUERS LACKING ESG RESEARCH COVERAGE WERE INCLUDED IN THE BENCHMARK SUCH THAT THE FUND AND ETF HAD EXPOSURE TO CERTAIN SECURITIES THAT MAY NOT HAVE REASONABLY EXPECTED BY INVESTORS. IN ADDITION, ANCILLIARY STATEMENTS MADE BY VIA, IN THE FORM OF A MEDIA RELEASE AND TWO INDUSTRY PRESENTATIONS, WERE ALLEGED TO NOT ADEQUATELY DISCLOSE THE LIMITATIONS OF THE EXCLUSIONARY SCREENS APPLIED TO THE PRODUCTS.","Final","NA","","Y","","Judgment Rendered","09/25/2024","Y","","Y","8772000","","","","","","","VIA TO PUBLISH A WRITTEN ADVERSE PUBLICITY NOTICE SPECIFIED IN THE ANNEXURE TO THE ORDERS; AND MAINTAIN THE PRESCRIBED NOTICE UNTIL 25 SEPTEMBER 2025 (12 MONTHS FROM THE DATE OF THE ORDERS)","N/A","ON 25 JULY 2023, ASIC LODGED CIVIL PENALTY PROCEEDINGS IN THE FEDERAL COURT OF AUSTRALIA AGAINST VANGUARD INVESTMENTS AUSTRALIA LTD (VIA), ALLEGING MISREPRESENTATIONS IN RELATION TO CLAIMS ABOUT CERTAIN ENVIRONMENTAL, SOCIAL AND GOVERNANCE (ESG) EXCLUSIONARY SCREENS APPLIED TO INVESTMENTS IN THE VANGUARD ETHICALLY CONSCIOUS GLOBAL AGGREGATE BOND INDEX AND ETF. ASIC ALLEGED THAT THE DESCRIPTION OF THE EXCLUSIONARY SCREENS IN THE PRODUCT DISCLOSURE STATEMENTS (PDS) DID NOT PROVIDE A SUFFICIENTLY DETAILED EXPLANATION THAT CERTAIN COMPANY DEBT ISSUERS LACKING ESG RESEARCH COVERAGE WERE INCLUDED IN THE BENCHMARK SUCH THAT THE FUND AND ETF HAD EXPOSURE TO CERTAIN SECURITIES THAT MAY NOT HAVE REASONABLY EXPECTED BY INVESTORS. IN ADDITION, ANCILLIARY STATEMENTS MADE BY VIA, IN THE FORM OF A MEDIA RELEASE AND TWO INDUSTRY PRESENTATIONS, WERE ALLEGED TO NOT ADEQUATELY DISCLOSE THE LIMITATIONS OF THE EXCLUSIONARY SCREENS APPLIED TO THE PRODUCTS.   IN CONSIDERING THE FACTS, JUSTICE O'BRYAN OF THE FEDERAL COURT ISSUED A REASONS FOR JUDGEMENT AND ORDERS ON 25 SEPTEMBER 2024, THAT OBLIGATES:1) VIA TO PAY PECUNIARY PENALTY TO THE COMMONWEALTH OF AUSTRALIA OF AUD$12.9 MILLION WHICH WAS PAID IN FULL ON 14 OCTOBER 2024;2) VIA TO PUBLISH ADVERSE PUBLICITY NOTICES AS PRESCRIBED BY THE ANNEXURE ACCOMPANYING THE ORDERS BY 25 OCTOBER 2024 ON SPECIFIED INTERNET WEB ADDRESSES UNTIL AT LEAST 25 SEPTEMBER 2025; AND3) ASIC TO PAY VIA'S COSTS OF AND INCIDENTAL TO THE HEARING ON 8 MARCH 2024 AND VIA TO OTHERWISE PAY THE COSTS OF THE PROCEEDINGS."
1982123,"AMENDED","","","","Y","Affiliates","1714999","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1982123,"AMENDED","","Y","","","Affiliates","1715000","","","","","Y","AUSTRALIAN SECURITIES AND INVESTMENTS COMMISSION","Civil Penalty(ies)/Fine(s)","ADVERSE PUBLICITY NOTICE","07/24/2023","Y","","Mutual Fund(s)","","SERVED BY FEDERAL COURT OF AUSTRALIA, VICTORIA CASE# - VID563/2023","NA","ON 25 JULY 2023, ASIC LODGED CIVIL PENALTY PROCEEDINGS IN THE FEDERAL COURT OF AUSTRALIA AGAINST VANGUARD INVESTMENTS AUSTRALIA LTD (VIA), ALLEGING MISREPRESENTATIONS IN RELATION TO CLAIMS ABOUT CERTAIN ENVIRONMENTAL, SOCIAL AND GOVERNANCE (ESG) EXCLUSIONARY SCREENS APPLIED TO INVESTMENTS IN THE VANGUARD ETHICALLY CONSCIOUS GLOBAL AGGREGATE BOND INDEX AND ETF. ASIC ALLEGED THAT THE DESCRIPTION OF THE EXCLUSIONARY SCREENS IN THE PRODUCT DISCLOSURE STATEMENTS (PDS) DID NOT PROVIDE A SUFFICIENTLY DETAILED EXPLANATION THAT CERTAIN COMPANY DEBT ISSUERS LACKING ESG RESEARCH COVERAGE WERE INCLUDED IN THE BENCHMARK SUCH THAT THE FUND AND ETF HAD EXPOSURE TO CERTAIN SECURITIES THAT MAY NOT HAVE REASONABLY EXPECTED BY INVESTORS. IN ADDITION, ANCILLIARY STATEMENTS MADE BY VIA, IN THE FORM OF A MEDIA RELEASE AND TWO INDUSTRY PRESENTATIONS, WERE ALLEGED TO NOT ADEQUATELY DISCLOSE THE LIMITATIONS OF THE EXCLUSIONARY SCREENS APPLIED TO THE PRODUCTS.","Final","NA","","Y","","Judgment Rendered","09/25/2024","Y","","Y","8772000","","","","","","","VIA TO PUBLISH A WRITTEN ADVERSE PUBLICITY NOTICE SPECIFIED IN THE ANNEXURE TO THE ORDERS; AND MAINTAIN THE PRESCRIBED NOTICE UNTIL 25 SEPTEMBER 2025 (12 MONTHS FROM THE DATE OF THE ORDERS)","N/A","ON 25 JULY 2023, ASIC LODGED CIVIL PENALTY PROCEEDINGS IN THE FEDERAL COURT OF AUSTRALIA AGAINST VANGUARD INVESTMENTS AUSTRALIA LTD (VIA), ALLEGING MISREPRESENTATIONS IN RELATION TO CLAIMS ABOUT CERTAIN ENVIRONMENTAL, SOCIAL AND GOVERNANCE (ESG) EXCLUSIONARY SCREENS APPLIED TO INVESTMENTS IN THE VANGUARD ETHICALLY CONSCIOUS GLOBAL AGGREGATE BOND INDEX AND ETF. ASIC ALLEGED THAT THE DESCRIPTION OF THE EXCLUSIONARY SCREENS IN THE PRODUCT DISCLOSURE STATEMENTS (PDS) DID NOT PROVIDE A SUFFICIENTLY DETAILED EXPLANATION THAT CERTAIN COMPANY DEBT ISSUERS LACKING ESG RESEARCH COVERAGE WERE INCLUDED IN THE BENCHMARK SUCH THAT THE FUND AND ETF HAD EXPOSURE TO CERTAIN SECURITIES THAT MAY NOT HAVE REASONABLY EXPECTED BY INVESTORS. IN ADDITION, ANCILLIARY STATEMENTS MADE BY VIA, IN THE FORM OF A MEDIA RELEASE AND TWO INDUSTRY PRESENTATIONS, WERE ALLEGED TO NOT ADEQUATELY DISCLOSE THE LIMITATIONS OF THE EXCLUSIONARY SCREENS APPLIED TO THE PRODUCTS.   IN CONSIDERING THE FACTS, JUSTICE O'BRYAN OF THE FEDERAL COURT ISSUED A REASONS FOR JUDGEMENT AND ORDERS ON 25 SEPTEMBER 2024, THAT OBLIGATES:1) VIA TO PAY PECUNIARY PENALTY TO THE COMMONWEALTH OF AUSTRALIA OF AUD$12.9 MILLION WHICH WAS PAID IN FULL ON 14 OCTOBER 2024;2) VIA TO PUBLISH ADVERSE PUBLICITY NOTICES AS PRESCRIBED BY THE ANNEXURE ACCOMPANYING THE ORDERS BY 25 OCTOBER 2024 ON SPECIFIED INTERNET WEB ADDRESSES UNTIL AT LEAST 25 SEPTEMBER 2025; AND3) ASIC TO PAY VIA'S COSTS OF AND INCIDENTAL TO THE HEARING ON 8 MARCH 2024 AND VIA TO OTHERWISE PAY THE COSTS OF THE PROCEEDINGS."
