"FilingID","ReferenceID","Name of Adviser","SEC File Number","CRD Number"
1928454,436775,"CIBC ASSET MANAGEMENT INC.","801-9707",106508
1928454,436776,"CIBC ASSET MANAGEMENT INC.","801-9707",106508
1928454,436783,"CIBC ASSET MANAGEMENT INC.","801-9707",106508
1928454,436784,"CIBC ASSET MANAGEMENT INC.","801-9707",106508
1908333,364360,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1908333,367708,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1908333,367708,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1908333,250763,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1908333,250763,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1908333,245193,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1908333,245195,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1908333,245195,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1908333,245194,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1908333,245194,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1908333,245193,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1908333,250762,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1908333,250762,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1908333,364360,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1908333,423461,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1908333,423461,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1908333,423462,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1908333,423462,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1908333,428429,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1908333,428429,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1919569,59781,"WELLINGTON TRUST COMPANY, NA","",
1919569,55341,"WELLINGTON TRUST COMPANY, NA","",
1919569,14432,"WELLINGTON TRUST COMPANY, NA","",
1919569,14435,"WELLINGTON TRUST COMPANY, NA","",
1919569,14220,"WELLINGTON TRUST COMPANY, NA","",
1919569,14441,"WELLINGTON TRUST COMPANY, NA","",
1919569,65211,"WELLINGTON TRUST COMPANY, NA","",
1919569,65213,"WELLINGTON TRUST COMPANY, NA","",
1919569,69148,"WELLINGTON TRUST COMPANY, NA","",
1919569,69492,"WELLINGTON TRUST COMPANY, NA","",
1919569,312928,"WELLINGTON TRUST COMPANY, NA","",
1919569,369230,"WELLINGTON TRUST COMPANY, NA","",
1919569,369227,"WELLINGTON TRUST COMPANY, NA","",
1919569,14406,"WELLINGTON TRUST COMPANY, NA","",
1919569,55335,"WELLINGTON TRUST COMPANY, NA","",
1919569,369228,"WELLINGTON TRUST COMPANY, NA","",
1919569,369229,"WELLINGTON TRUST COMPANY, NA","",
1919569,369223,"WELLINGTON TRUST COMPANY, NA","",
1919569,369233,"WELLINGTON TRUST COMPANY, NA","",
1919569,369231,"WELLINGTON TRUST COMPANY, NA","",
1919569,369226,"WELLINGTON TRUST COMPANY, NA","",
1919569,223953,"WELLINGTON TRUST COMPANY, NA","",
1919569,312929,"WELLINGTON TRUST COMPANY, NA","",
1919569,200038,"WELLINGTON TRUST COMPANY, NA","",
1919569,200035,"WELLINGTON TRUST COMPANY, NA","",
1919569,200036,"WELLINGTON TRUST COMPANY, NA","",
1919569,49893,"WELLINGTON TRUST COMPANY, NA","",
1919569,14241,"WELLINGTON TRUST COMPANY, NA","",
1919569,14245,"WELLINGTON TRUST COMPANY, NA","",
1919569,14251,"WELLINGTON TRUST COMPANY, NA","",
1919569,14253,"WELLINGTON TRUST COMPANY, NA","",
1919569,14260,"WELLINGTON TRUST COMPANY, NA","",
1919569,14452,"WELLINGTON TRUST COMPANY, NA","",
1919569,435826,"WELLINGTON TRUST COMPANY, NA","",
1919569,435825,"WELLINGTON TRUST COMPANY, NA","",
1921847,314086,"LIBERTY WEALTH MANAGEMENT, LLC","801-112351",286001
1924857,211111,"ARMORY ADVISORS LLC","802-76173",163620
1931736,360213,"COPENHAGEN INFRASTRUCTURE PARTNERS II P/S","",
1923078,435832,"RAYMOND JAMES INVESTMENT MANAGEMENT","801-100356",174904
1923069,420885,"CAPITAL FUND MANAGEMENT LLP","802-107031",282279
1928886,182151,"PAAMCO PRISMA, LLC","801-57416",108989
1924766,372719,"MAN SOLUTIONS LLC","801-72402",157592
1922244,435832,"RAYMOND JAMES INVESTMENT MANAGEMENT","801-100356",174904
1929360,436480,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1929360,436480,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1929360,364360,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1929360,367708,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1929360,367708,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1929360,250763,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1929360,250763,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1929360,245193,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1929360,245195,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1929360,245195,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1929360,245194,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1929360,245194,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1929360,245193,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1929360,250762,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1929360,250762,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1929360,364360,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1929360,423461,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1929360,423461,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1929360,423462,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1929360,423462,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1929360,428429,"CHEYNE CAPITAL SMC LIMITED","802-117164",304782
1929360,428429,"CHEYNE CAPITAL INTERNATIONAL LIMITED PARTNERSHIP","802-77682",166702
1924886,303788,"CARNE GLOBAL FUND MANAGERS (IRELAND) LIMITED","802-107463",173794
1924886,366012,"CARNE GLOBAL FUND MANAGERS (IRELAND) LIMITED","802-107463",173794
1922241,312964,"SEVASTI BALAFAS","801-4884215",
1922241,313676,"SEVASTI BALAFAS","801-4884215",
1922241,313675,"SEVASTI BALAFAS","801-4884215",
1930936,178752,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,202308,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,202309,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,202321,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,202324,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,202281,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,202317,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,66439,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,178753,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,178756,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,66437,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,66438,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,66440,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,66436,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1925500,212264,"INVESCO ADVISERS, INC.","801-33949",105360
1925500,212265,"INVESCO ADVISERS, INC.","801-33949",105360
1925500,33436,"INVESCO ADVISERS, INC.","801-33949",105360
1925500,33437,"INVESCO ADVISERS, INC.","801-33949",105360
1925500,180040,"INVESCO ADVISERS, INC.","801-33949",105360
1925500,212263,"INVESCO ADVISERS, INC.","801-33949",105360
1924616,14893,"AIP PF, LLC","",334367
1924616,9939,"AIP PF, LLC","",334367
1924616,14895,"AIP PF, LLC","",334367
1930112,435832,"RAYMOND JAMES INVESTMENT MANAGEMENT","801-100356",174904
1930936,178754,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1930936,178755,"WHITE OAKS INVESTMENT MANAGEMENT, INC","801-79237",170016
1922603,216334,"AIC MANAGEMENT COMPANY LLC","",
1924711,184668,"SIGULER GUFF INDIA ADVISERS PVT LTD.","",
1922622,216438,"AIC MANAGEMENT COMPANY LLC","",
1922622,216340,"AIC MANAGEMENT COMPANY LLC","",
1922622,216339,"AIC MANAGEMENT COMPANY LLC","",
1922622,216341,"AIC MANAGEMENT COMPANY LLC","",
1922622,229785,"RPR MANAGEMENT LLC","",
1919569,214882,"WELLINGTON TRUST COMPANY, NA","",
1919569,13453,"WELLINGTON TRUST COMPANY, NA","",
1919569,14300,"WELLINGTON TRUST COMPANY, NA","",
1919569,265477,"WELLINGTON TRUST COMPANY, NA","",
1919569,265476,"WELLINGTON TRUST COMPANY, NA","",
1919569,265475,"WELLINGTON TRUST COMPANY, NA","",
1919569,230745,"WELLINGTON TRUST COMPANY","",
1919569,14449,"WELLINGTON TRUST COMPANY, NA","",
1919569,172440,"WELLINGTON TRUST COMPANY, NA","",
1919569,305751,"WELLINGTON TRUST COMPANY, NA","",
1919569,14285,"WELLINGTON TRUST COMPANY, NA","",
1919569,14447,"WELLINGTON TRUST COMPANY, NA","",
1919569,172442,"WELLINGTON TRUST COMPANY, NA","",
1919569,172443,"WELLINGTON TRUST COMPANY, NA","",
1919569,14218,"WELLINGTON TRUST COMPANY, NA","",
1919569,14455,"WELLINGTON TRUST COMPANY, NA","",
1919569,14458,"WELLINGTON TRUST COMPANY, NA","",
1919569,14465,"WELLINGTON TRUST COMPANY, NA","",
1919569,14472,"WELLINGTON TRUST COMPANY, NA","",
1919569,14333,"WELLINGTON TRUST COMPANY, NA","",
1919569,14207,"WELLINGTON TRUST COMPANY, NA","",
1919569,167777,"WELLINGTON TRUST COMPANY, NA","",
1919569,14338,"WELLINGTON TRUST COMPANY, NA","",
1919569,167778,"WELLINGTON TRUST COMPANY, NA","",
1919569,167762,"WELLINGTON TRUST COMPANY, NA","",
1919569,200039,"WELLINGTON TRUST COMPANY, NA","",
1919569,15131,"WELLINGTON TRUST COMPANY, NA","",
1919569,49902,"WELLINGTON TRUST COMPANY, NA","",
1919569,243286,"WELLINGTON TRUST COMPANY, NA","",
1919569,15134,"WELLINGTON TRUST COMPANY, NA","",
1919569,15606,"WELLINGTON TRUST COMPANY, NA","",
1919569,15609,"WELLINGTON TRUST COMPANY, NA","",
1919569,15603,"WELLINGTON TRUST COMPANY, NA","",
1919569,47118,"WELLINGTON TRUST COMPANY, NA","",
1919569,14205,"WELLINGTON TRUST COMPANY, NA","",
1919569,13701,"WELLINGTON TRUST COMPANY, NA","",
1919569,14400,"WELLINGTON TRUST COMPANY, NA","",
1919569,14360,"WELLINGTON TRUST COMPANY, NA","",
1919569,14350,"WELLINGTON TRUST COMPANY,NA","",
1919569,13444,"WELLINGTON TRUST COMPANY, NA","",
1919569,14266,"WELLINGTON TRUST COMPANY, NA","",
1919569,14282,"WELLINGTON TRUST COMPANY, NA","",
1919569,14305,"WELLINGTON TRUST COMPANY, NA","",
1919569,14204,"WELLINGTON TRUST COMPANY, NA","",
1919569,15109,"WELLINGTON TRUST COMPANY, NA","",
1919569,14345,"WELLINGTON TRUST COMPANY, NA","",
