"FilingID","Name","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Phone","Fax","Type","Description"
2008018,"IRON MOUNTAIN","30 KIMBERLY ROAD","","EAST BRUNSWICK","NJ","United States","08816","N","800-899-4766","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE STORAGE FACILITY."
2008018,"IRON MOUNTAIN GROUP PTY LTD","1 MOOREBANK AVENUE","UNIT 2A","MOORESBANK, NSW","","Australia","2170","N","61 2 9732 4319","61 2 9734 0648","A third-party unaffiliated record keeper","HARD AND ELECTRONIC COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE RECORD STORAGE FACILITY."
2008018,"CORPORATION SERVICE COMPANY","300 EXECUTIVE DRIVE","SUITE 150","WEST ORANGE","NJ","United States","07052","N","866-403-5272","","A third-party unaffiliated record keeper","CORPORATE ADMINISTRATION AND SERVICES"
2008018,"IRON MOUNTAIN","MERKURRING 59","","HAMBURG","","Germany","22143","N","+49 69 95427-0","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE RECORD STORAGE FACILITY."
2008018,"IQ EQ FUND SERVICES (GUERNSEY) LIMITED","GROUND FLOOR, CAMBRIDGE HOUSE","LE TRUCHOT","ST PETER PORT","","Guernsey","GY1 4BF","N","44 1481 734300","","A third-party unaffiliated record keeper","CORPORATE ADMINISTRATION AND SERVICES."
2008018,"FORTRESS INVESTMENT GROUP (AUSTRALIA) PTY LTD","LEVEL 19 GATEWAY","1 MACQUARIE PLACE","SYDNEY NSW 2000","","Australia","2000","N","61 2 8239 1900","61 2 8239 1999","One of your branch offices or affiliates","HARD COPIES OF CERTAIN BOOKS AND RECORDS."
2008018,"IRON MOUNTAIN","GATE 1 DOCKLANDS DATA CENTRE","","POPLAR, LONDON","","United Kingdom","E14 0LL","N","08445 60 70 80","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE STORAGE FACILITY."
2008018,"IRON MOUNTAIN","100 HARBOR DR","","JERSEY CITY","NJ","United States","07305","N","8008994766","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE RECORD STORAGE FACILITY."
2008018,"IQ-EQ ADMINISTRATION SERVICES (UK) LTD","3 MORE LONDON RIVERSIDE LONDON","4TH FLOOR","LONDON","","United Kingdom","SE1 2AQ","N","44 207397 5450","","A third-party unaffiliated record keeper","CORPORATE ADMINISTRATION AND SERVICES."
2008018,"FORTRESS INVESTMENT GROUP FRANCE SAS","4 RUE BALZAC","1ST FLOOR","PARIS","","France","75008","N","33 1 7890 1425","","One of your branch offices or affiliates","HARD COPIES OF CERTAIN BOOKS AND RECORDS."
2008018,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","28 LIBERTY STREET","","NEW YORK","NY","United States","10005","N","(212) 552-3819","","A third-party unaffiliated record keeper","TRADING AND ACCOUNTING DOCUMENTATION AS WELL AS CORRESPONDENCE WITH INVESTORS IN CERTAIN FUNDS MANAGED."
2008018,"FORTRESS INVESTMENT GROUP IBERIA S.L.","CALLE DE DON RAMON DE LA CRUZ 1","PISO 3","MADRID","","Spain","28001","N","34 9 1907 0848","","One of your branch offices or affiliates","HARD COPIES OF CERTAIN BOOKS AND RECORDS."
2008018,"IRON MOUNTAIN","22 KIMBERLY ROAD","","EAST BRUNSWICK","NJ","United States","08816","N","800-899-4766","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE STORAGE FACILITY."
2008018,"FIG NETHERLANDS B.V.","STRAWINSKYLAAN 257","HOFF OFFICES","AMSTERDAM","","Netherlands","1077 XX","N","31 208 08 3400","","One of your branch offices or affiliates","HARD COPIES OF CERTAIN BOOKS AND RECORDS."
2008018,"IRON MOUNTAIN","20 KIMBERLY ROAD","","EAST BRUNSWICK","NJ","United States","08816","N","800-899-4766","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE STORAGE FACILITY."
2008018,"CITCO FUND SERVICES (IRELAND) LIMITED","BLOCK 6, CUSTOMS HOUSE PLAZA","IFSC, DUBLIN 1","DUBLIN","","Ireland","D01 X9Y5","N","353 016367300","353 016360466","A third-party unaffiliated record keeper","TRADING AND ACCOUNTING DOCUMENTATION AS WELL AS CORRESPONDENCE WITH INVESTORS IN CERTAIN FUNDS MANAGED."
2008018,"GLOBAL RELAY COMMUNICATIONS, INC.","286 MADISON AVENUE","7TH FLOOR","NEW YORK","NY","United States","10017","N","+1 866 484 663","","A third-party unaffiliated record keeper","EMAIL AND OTHER ELECTRONIC COMMUNICATIONS"
2008018,"IRON MOUNTAIN","811 ROUTE 33","","FREEHOLD","NJ","United States","07728","N","800-899-4766","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE STORAGE FACILITY."
2008018,"IRON MOUNTAIN UK LTD","NETTLEHILL ROAD","","LIVINGSTON","","United Kingdom","EH54 5DL","N","0844 5601 023","0844 560 8090","A third-party unaffiliated record keeper","IT SERVER BACKUP TAPES ARE KEPT AT AN OFFSITE RECORD STORAGE FACILITY."
2008018,"FIG LLC","4550 TRAVIS STREET","8TH FLOOR","DALLAS","TX","United States","75205","N","1-972-532-4300","(214) 260-0940","One of your branch offices or affiliates","HARD COPIES OF CERTAIN BOOKS AND RECORDS."
2008018,"IRON MOUNTAIN","26 SOUTH MIDDLESEX AVENUE","","MONROE","NJ","United States","08831","N","800-899-4766","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE STORAGE FACILITY."
2008018,"IRON MOUNTAIN","NORMAN ROAD","PICKARDY MANOR WAY","BELVEDERE, KENT","","United Kingdom","DA17 6JY","N","08445 60 70 80","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE STORAGE FACILITY."
2008018,"IRON MOUNTAIN","23 MOONACHIE ROAD","","MOONACHIE","NJ","United States","07074-1309","N","1-201-807-0100","","A third-party unaffiliated record keeper","IT SERVER BACKUP TAPES ARE KEPT AT AN OFFSITE RECORD STORAGE FACILITY."
2008018,"IRON MOUNTAIN","35 COMMERCE DR","","SOMERSET","NJ","United States","08873","N","800-899-4766","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE RECORD STORAGE FACILITY."
2008018,"IRON MOUNTAIN","GAYTON ROAD","","BAWSEY, KINGS LYNN","","United Kingdom","PE32 1EP","N","08445 60 70 80","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE STORAGE FACILITY."
2008018,"FIG LLC","3290 NORTHSIDE PARKWAY NW","SUITE 350","ATLANTA","GA","United States","30327","N","1-404-264-4779","1-404-264-4770","One of your branch offices or affiliates","HARD COPIES OF CERTAIN BOOKS AND RECORDS."
2008018,"IRON MOUNTAIN","4117 PINNACLE DRIVE","","DALLAS","TX","United States","75211","N","1-631-675-6192","1-631-382-8156","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE RECORD STORAGE FACILITY."
2008018,"IRON MOUNTAIN","13425 BRANCHVIEW LANE","","FARMERS BRANCH","TX","United States","75234","N","800-899-4766","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE STORAGE FACILITY."
2008018,"IQ-EQ FUND SERVICES (LUXEMBOURG) S.A.","412F, ROUTE D'ESCH","1471","LUXEMBOURG","","Luxembourg","","N","352 466 1111","352 263 92145","A third-party unaffiliated record keeper","CORPORATE ADMINISTRATION AND SERVICES."
2008018,"BOX.COM","900 JEFFERSON AVENUE","","REDWOOD CITY","CA","United States","94063","N","1-877-729-4269","","A third-party unaffiliated record keeper","ELECTRONIC COPIES OF CERTAIN BOOKS AND RECORDS."
2008018,"AMAZON WEB SERVICES (AWS)","440 TERRY AVE N","","SEATTLE","WA","United States","98109","N","1-206-266-1000","","A third-party unaffiliated record keeper","ELECTRONIC COPIES OF CERTAIN BOOKS AND RECORDS."
2008018,"IRON MOUNTAIN","225 LONG AVENUE","","HILLSIDE","NJ","United States","07205","N","1-718-855-1700","1-718-855-5222","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE RECORD STORAGE FACILITY."
2008018,"MICROSOFT AZURE","1 MICROSOFT WAY","","REDMOND","WA","United States","98052","N","1-425-882-8080","","A third-party unaffiliated record keeper","ELECTRONIC COPIES OF CERTAIN BOOKS AND RECORDS."
2008018,"FORTRESS INVESTMENT GROUP (JAPAN) GK","ROPPONGI HILLS MORI TOWER 29F","6-10-1 ROPPONGI, MINATO-KU","TOKYO","","Japan","106-6129","N","81 3 6438 4400","81 3 6438 4214","One of your branch offices or affiliates","HARD COPIES OF CERTAIN BOOKS AND RECORDS."
2008018,"FIG LLC","11611 SAN VICENTE BOULEVARD","10TH FLOOR","LOS ANGELES","CA","United States","90049","N","1-310-228-3030","","One of your branch offices or affiliates","HARD COPIES OF CERTAIN BOOKS AND RECORDS."
2008018,"FORTRESS INVESTMENT GROUP (UK) LTD","7 CLARGES STREET","4TH FLOOR","LONDON","","United Kingdom","W1J 8AE","N","44 207290 5600","","One of your branch offices or affiliates","HARD COPIES OF CERTAIN BOOKS AND RECORDS."
2008018,"SEI GLOBAL SERVICES, INC., ALTERNATIVE INVESTMENT FUND SERVICES","ONE FREEDOM VALLEY DRIVE","","OAKS","PA","United States","19456","N","1 610-676-1000","","A third-party unaffiliated record keeper","TRADING AND ACCOUNTING DOCUMENTATION AS WELL AS CORRESPONDENCE WITH INVESTORS IN CERTAIN FUNDS MANAGED; CORPORATE ADMINISTRATION AND SERVICES."
2008018,"CBRE GROUP, INC.","601 SOUTH FIGUEROA STREET","","LOS ANGELES","CA","United States","90014","N","(213) 683-4200","","A third-party unaffiliated record keeper","CORPORATE ADMINISTRATION AND SERVICES."
2008145,"","","","","","","","Y","888-553-0122","","Other","CORPORATE RECORDS."
2008145,"HOBART PRIVATE CAPITAL, LLC","300 E. KINGSTON AVENUE","","CHARLOTTE","NC","United States","28203","N","888-553-0122","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO BRANCH OFFICE OPERATIONS."
2008153,"SS&C TECHNOLOGIES, INC.","80 LAMBERTON ROAD","","WINDSOR","CT","United States","06095","N","8602984500","8602984500","A third-party unaffiliated record keeper","SS&C TECHNOLOGIES, INC. IS THE INDEPENDENT FUND ADMINISTRATOR TO THE PRIVATE FUNDS ADVISED BY FAIRMOUNT FUNDS MANAGEMENT LLC AND MAINTAINS THE OFFICIAL BOOKS AND RECORDS FOR THE FUNDS."
2008153,"GLOBAL RELAY","220 CAMBIE STREET","2ND FLOOR","VANCOUVER","","Canada","V6B 2M9","N","866-484-6630","604-608-2941","A third-party unaffiliated record keeper","ELECTRONIC COMMUNICATIONS ARCHIVE"
2008153,"VERITY LLC","20 PARK PLAZA","SUITE 633","BOSTON","MA","United States","02116","N","617-482-2634","","A third-party unaffiliated record keeper","INVESTMENT RESEARCH ARCHIVE"
2008153,"EGNYTE","1350 WEST MIDDLEFIELD ROAD","","MOUNTAIN VIEW","CA","United States","94043","N","877-734-6983","","A third-party unaffiliated record keeper","CLOUD STORAGE- VARIOUS ELECTRONIC RECORDS"
2008158,"REDTAIL TECHNOLOGY INC.","3131 FITE CIRCLE","","SACRAMENTO","CA","United States","95827","N","800-206-5030","916-352-6538","A third-party unaffiliated record keeper","CLIENT ACCOUNTS AND AFFILIATED DOCUMENTATION KEPT ON CLOUD SERVER"
2008158,"GLOBAL RELAY COMMUNICATIONS INC.","220 CAMBIE STREET","2ND FLOOR","VANCOUVER BC","","Canada","V6B2M9","N","866-484-6630","604-608-2941","A third-party unaffiliated record keeper","EMAIL AND WEB BACK UP ON CLOUD SERVER"
2008000,"FORMIDIUM CORP","3025 HIGHLAND PKWY","SUITE 330","DOWNERS GROVE","IL","United States","60515","N","1-630-828-3520","","A third-party unaffiliated record keeper","ACCOUNTING RELATED BOOKS AND RECORDS PREPARED AND MAINTAINED BY THIRD PARTY ADMINISTRATOR."
2007356,"SMARSH, INC.","921 SW WASHINGTON STREET","SUITE 540","PORTLAND","OR","United States","97205","N","866-762-7741","971-998-9967","A third-party unaffiliated record keeper","ELECTRONIC COMMUNICATIONS ARCHIVES"
2007356,"REDTAIL TECHNOLOGY, INC.","11285 PYRITES WAY","SUITE B","GOLD RIVER","CA","United States","95670","N","(800) 206-5030","(916) 669-1743","A third-party unaffiliated record keeper","CLIENT CRM DATA/CASE NOTES BACKUP AND ARCHIVE"
2007356,"EGNYTE, INC.","1890 N. SHORE BLVD","1ST FLOOR","MOUNTAIN VIEW","CA","United States","94043","N","650-265-4058","","A third-party unaffiliated record keeper","CORPORATE, FIRM AND CLIENT RECORDS AND REQUISITE ARCHIVES."
2007356,"FINRA","9509 KEY WEST AVE","","ROCKVILLE","MD","United States","20850","N","(301) 590-650","","A third-party unaffiliated record keeper","FIRM AND ASSOCIATE REGULATORY FILING REPOSITORY"
2008197,"GOOGLE","1600 AMPHITHEATRE PARKWAY","","MOUNTAIN VIEW","CA","United States","94043","N","(855) 628-1366","","A third-party unaffiliated record keeper","GOOGLE IS USED TO KEEP OUR BOOKS AND RECORDS VIA A SECURED CLOUD STORAGE SYSTEM."
2008197,"SECURITIZE FUND SERVICES","78 SW 7TH STREET","SUITE 500","MIAMI","FL","United States","33130","N","646-918-5012","","A third-party unaffiliated record keeper","BOOKS AND RECORDS WHICH ARE MAINTAINED BY FUND ADMINISTRATOR."
2008206,"HIGHTOWER HOLDING, LLC","200 W. MADISON STREET","SUITE 2500","CHICAGO","IL","United States","60606","N","312-962-3800","312-962-3899","One of your branch offices or affiliates","FINANCIAL RECORDS"
2008207,"GRYPHON FUND GROUP, LLC","3000 AUBURN DRIVE","SUITE 410","BEACHWOOD","OH","United States","44122","N","216-329-4274","","A third-party unaffiliated record keeper","GRYPHON FUND GROUP HOLDS THE BOOKS AND RECORDS ON BEHALF OF THE US FIXED INCOME TRUST."
2006419,"","","","","","","","Y","703-748-1607","831-333-2063","Other","COPIES OF CLIENT RECORDS."
2006419,"EVANSON ASSET MANAGEMENT, LLC","101 CAMINO AGUAJITO","","MONTEREY","CA","United States","93940","N","831-333-2060","831-333-2063","One of your branch offices or affiliates","COPIES OF CLIENT RECORDS. ADMINISTRATIVE SUPPORT."
2006419,"","","","","","","","Y","831-582-9608","","One of your branch offices or affiliates","COPIES OF CLIENT RECORDS"
2006595,"APEX FUND SERVICES","LEVEL 10/12 SHELLEY STREET","","SYDNEY, NSW","","Australia","2000","N","61 2 8259 8888","61 2 9251 3525","A third-party unaffiliated record keeper","CLIENT INVESTMENT BOOKS OF RECORDS"
2012973,"","","","","","","","Y","917-533-7845","212-656-1014","Other","TAPE BACK UPS, MUCH OLDER RECORDS & FILES, SOME OLDER FINANCIAL PLANNING FILES"
2012898,"GEN II FUND SERVICES, LLC","505 SANSOME STREET","8TH FLOOR","SAN FRANCISCO","CA","United States","94111","N","1-888-436-2001","","Other","RECORDS FOR THE UNDERLYING FUNDS"
2013040,"HKBN ENTERPRISE SOLUTIONS HK LTD.","9/F MANHATTAN CENTER","8 KWAI CHEONG ROAD, KWAI CHUNG","HONG KONG","","Hong Kong","","N","39998384","","Other","ALL ELECTRONIC RECORDS"
2008692,"GLOBAL RELAY","286 MADISON AVENUE","","NEW YORK","NY","United States","11017","N","866-484-6630","","A third-party unaffiliated record keeper","CLOUD BASED SOLUTION FOR ARCHIVED ELECTRONIC COMMUNICATIONS."
2011007,"MICROSOFT CORPORATION","6880 SIERRA CENTER PKWY","","RENO","NV","United States","89511-1137","N","7758235600","","A third-party unaffiliated record keeper","BOOKS AND RECORDS KEPT IN ACCORDANCE WITH THE STATE REGULATORS."
2011007,"SNOWFLAKE INC","450 CONCAR DR","","SAN MATEO","CA","United States","94402-2681","N","8447669355","","A third-party unaffiliated record keeper","BOOKS AND RECORDS KEPT IN ACCORDANCE WITH THE STATE REGULATORS."
2011007,"AMAZON WEB SERVICES, INC","410 TERRY AVENUE NORTH","","SEATTLE","WA","United States","98109-5210","N","2062661000","","A third-party unaffiliated record keeper","BOOKS AND RECORDS KEPT WITH ACCORDANCE OF STATE REGULATORS."
2011007,"BLACKROCK, INC.","50 HUDSON YARDS","","NEW YORK","NY","United States","10001","N","(212) 810-5300","","One of your branch offices or affiliates","CORPORATE, COMMUNICATIONS, EMPLOYEE RECORDS, CUSTODIAN STATEMENTS, AND CODE OF ETHICS"
2011007,"FIS EMPLOYEE COMPLIANCE MANAGER","347 RIVERSIDE AVE","","JACKSONVILLE","FL","United States","32202","N","9074386000","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2011007,"MYCOMPLIANCEOFFICE","535 5TH AVENUE, 4TH FLOOR","","NEW YORK","NY","United States","10017","N","8669512280","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2009367,"CSSI","191 E. MILLER AVE.","","AKRON","OH","United States","44301","N","2026007600","","A third-party unaffiliated record keeper","SERVER LOCATION; ALL FIRM SHARED DRIVE BOOKS AND RECORDS"
2009367,"CSSI","56 MARIETTA STREET NW","","ATLANTA","GA","United States","30303","N","2026007600","","A third-party unaffiliated record keeper","LOCATION OF SECONDARY SERVER DATACENTER; FIRMS BOOKS AND RECORDS ON THE SHARED DRIVE"
2009367,"GLOBAL RELAY COMMUNICATIONS, INC.","220 CAMBIE STREET, 2ND FLOOR","","VANCOUVER","","Canada","V6B2M9","N","8664846630","","A third-party unaffiliated record keeper","EMAIL AND LINKEDIN ARCHIVAL RECORDS"
2009367,"DTCC","570 WASHINGTON BLVD","","JERSEY CITY","NJ","United States","07310","N","888-382-2721","","Other","TRADE CONFIRMATIONS"
2010356,"IRON MOUNTAIN","22 KIMBERLY ROAD","","EAST BRUNSWICK","NJ","United States","08816","N","8009343453","","A third-party unaffiliated record keeper","IRON MOUNTAIN IS A SECURE OFF-SITE RECORDS STORAGE FACILITY CONTRACTED TO STORE CERTAIN RECORDS REQUIRED TO BE MAINTAINED BY THE FIRM."
2010356,"DOCUPACE","11766 WILSHIRE BLVD.","SUITE 1120","LOS ANGELES","CA","United States","90025","N","3104457722","310-445-7787","A third-party unaffiliated record keeper","FIRM AND CLIENT DOCUMENTS"
2010356,"OSAIC WEALTH, INC.","877 EXECUTIVE CENTER DR. W.","SUITE 300","ST. PETERSBURG","FL","United States","33702","N","800-543-6611","","One of your branch offices or affiliates","MAINTAINS BOOKS AND RECORDS AT THIS LOCATION."
2010356,"OSAIC","1301 SOUTH HARRISON STREET","","FORT WAYNE","IN","United States","46802","N","800-237-3813","","One of your branch offices or affiliates","HOME OFFICE RECORDS"
2010356,"SMARSH","110 WILIAM STREET","","NEW YORK","NY","United States","10038","N","866-762-7741","","A third-party unaffiliated record keeper","SMARSH IS A SECURE THIRD PARTY VENDOR WHICH THE FIRM UTILIZES TO STORE CERTAIN RECORDS REQUIRED TO BE MAINTAINED BY THE FIRM."
2010356,"OSAIC","18700 N. HAYDEN RD.","SUITE 255","SCOTTSDALE","AZ","United States","85255","N","800-552-3319 EXT. 2606","212-551-5200","One of your branch offices or affiliates","MAINTAINS BOOKS AND RECORDS AT THIS LOCATION."
2010356,"REGED","2100 GATEWAY CENTRE BLVD","#200","MORRISSVILLE","NC","United States","27560","N","800-344-8222","","A third-party unaffiliated record keeper","THE FIRM UTILIZES REGED TO STORE CERTAIN COMPLIANCE EDUCATIONAL RECORDS AND FORM ADV PART 2BS THAT ARE REQUIRED TO BE RETAINED BY THE FIRM."
2010356,"ENVESTNET, INC.","35 EAST WACKER DRIVE","SUITE 2400","CHICAGO","IL","United States","60601","N","312-827-2800","","A third-party unaffiliated record keeper","CLIENT RECORDS/PERFORMANCE REPORTING"
2010356,"OSAIC WEALTH, INC.","2300 WINDY RIDGE PARKWAY","SUITE 750","ATLANTA","GA","United States","30339","N","800-547-2382 EXT. 2013","770-690-3888","One of your branch offices or affiliates","AFFILIATE RIA, MAINTAINS BOOKS AND RECORDS AT THIS LOCATION."
2010356,"ASSETMARK","1655 GRANT STREET","10TH FLOOR","CONCORD","CA","United States","94520","N","8006645345","","A third-party unaffiliated record keeper","CLIENT FILES AND RECORDS"
2010413,"SMARSH, INC.","110 WILLIAM STREET","","NEW YORK","NY","United States","10038","N","8667627741","","A third-party unaffiliated record keeper","SMARSH IS A SECURE THIRD PARTY VENDOR WHICH THE FIRM UTILIZES TO STORE CERTAIN RECORDS REQUIRED TO BE MAINTAINED BY THE FIRM."
2010413,"REGED","2100 GATEWAY CENTRE BLVD","#200","MORRISVILLE","NC","United States","27560","N","8003348322","","A third-party unaffiliated record keeper","THE FIRM UTILIZES REGED TO STORE CERTAIN COMPLIANCE EDUCATIONAL RECORDS THAT ARE REQUIRED TO BE RETAINED BY THE FIRM."
2010413,"DOCUPACE","11766 WILSHIRE BLVD.","SUITE 1120","LOS ANGELES","CA","United States","90025","N","3104457722","310-445-7787","A third-party unaffiliated record keeper","FIRM AND CLIENT DOCUMENTS"
2010413,"SECURITIES AMERICA","12325 PORT GRACE BLVD","","LA VISTA","NE","United States","68128","N","800-747-6111","","One of your branch offices or affiliates","CUSTOMER ACCOUNT FILES"
2010413,"BLACK DIAMOND WEALTH MANAGEMENT, LLC","55 RUTHLAND AVENUE","","MALVERN","PA","United States","19355","N","(610) 795-1007","","A third-party unaffiliated record keeper","CLIENT BOOKS AND RECORDS ARE HELD AT THIS LOCATION."
2010413,"ORION PORTFOLIO SOLUTIONS, LLC","17605 WRIGHT ST","","OMAHA","NE","United States","68130","N","(859) 426-2000","","A third-party unaffiliated record keeper","CLIENT BOOKS AND RECORDS ARE HELD AT THIS LOCATION."
2010413,"OSAIC","877 EXECUTIVE CENTER DRIVE W","SUITE 300","ST PETERSBURG","FL","United States","33702","N","8665808219","","One of your branch offices or affiliates","HOME OFFICE LOCATION FOR BOOKS AND RECORDS."
2012988,"GENERATE CAPITAL, PBC","7373 WISCONSIN AVENUE","SUITE 1610","BETHESDA","MD","United States","20814","N","415-360-3063","","One of your branch offices or affiliates","BOOKS AND RECORDS ASSOCIATED WITH PROVIDING INVESTMENT ADVISORY SERVICES TO PRIVATE FUNDS."
2012988,"GENERATE CAPITAL, PBC","452 FIFTH AVENUE","26TH FLOOR","NEW YORK","NY","United States","10018","N","415-360-3063","","One of your branch offices or affiliates","BOOKS AND RECORDS ASSOCIATED WITH PROVIDING INVESTMENT ADVISORY SERVICES TO PRIVATE FUNDS."
2012988,"IQ-EQ US FUND SERVICES, LLC","2777 NORTH STEMMONS FREEWAY","SUITE 1425","DALLAS","TX","United States","75207","N","(888) 604 258","","A third-party unaffiliated record keeper","FUND ADMINISTRATOR"
2012988,"KIRKLAND & ELLIS LLP","601 LEXINGTON AVENUE","","NEW YORK","NY","United States","10022","N","212-446-4800","","A third-party unaffiliated record keeper","SUBSCRIPTION DOCUMENTS"
2010632,"CHURCHILL ASSET MANAGEMENT LLC","333 W WACKER DR","","CHICAGO","IL","United States","60606","N","(212) 478-9200","","One of your branch offices or affiliates","PORTFOLIO MANAGEMENT AND UNDERWRITING DOCUMENTS PERTAINING TO THE REGISTRANT'S INVESTMENT PROCESSES AND DOCUMENTS PERTAINING TO BROKER-DEALER SERVICES."
2010632,"CHURCHILL ASSET MANAGEMENT LLC","880 APOLLO STREET","","EL SEGUNDO","CA","United States","90245","N","(212) 478-9200","","One of your branch offices or affiliates","PORTFOLIO MANAGEMENT AND UNDERWRITING DOCUMENTS PERTAINING TO THE REGISTRANT'S INVESTMENT PROCESSES."
2010632,"CHURCHILL ASSET MANAGEMENT LLC","8500 ANDREW CARNEGIE BLVD","","CHARLOTTE","NC","United States","28262","N","(212) 478-9200","","One of your branch offices or affiliates","PORTFOLIO MANAGEMENT AND UNDERWRITING DOCUMENTS PERTAINING TO THE REGISTRANT'S INVESTMENT PROCESSES."
2013272,"ATTIC 60","8545 20TH STREET","","VERO BEACH","FL","United States","32966","N","(772) 567-6079","","Other","IN ACCORDANCE WITH SECTION 204 OF THE ADVISERS ACT, BOOKS AND RECORDS OLDER THAN TWO YEARS ARE KEPT IN THIS OFFSITE LOCATION"
2013143,"","","","","","","","Y","(571) 749-5522","","Other","HOME OF THE CO-CEO WHERE DUPLICATE COPIES OF THE WRITTEN SUPERVISORY PROCEDURES BUSINESS CONTINUITY PLAN ARE MAINTAINED."
