"FilingID","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Telephone Number","Facsimile Number","Branch Number","Employees","BD","Bank","Insurance","Commodity","Municipal","Accounting","Law","Other"
1991854,"30 GOLDEN SQUARE","","LONDON","","United Kingdom","W1F 9LD","N","44 20 71834327","",,10,"N","N","N","N","N","N","N",""
1984634,"3963 MAPLE AVE","SUITE 300","DALLAS","TX","United States","75219","N","214-738-6776","",,1,"N","N","N","N","N","N","N",""
1991978,"609 MAIN ST.","","HOUSTON","TX","United States","77002","N","346-265-4281","",,2,"N","N","N","N","N","N","N",""
1989500,"LIME TREE HOUSE","15 LIME TREE WALK","SEVENOAKS","","United Kingdom","TN13 1YH","N","02078560520","",,2,"N","N","N","N","N","N","N",""
1992492,"10 BIRGER JARLSGATAN","NO. 3 THE PIECE JUNKER 11","STOCKHOLM","","Sweden","11143","N","460851819150","",,4,"N","N","N","N","N","N","N","SALES AND MARKETING OF INVESTMENT FUNDS AND INVESTMENT SERVICES"
1992492,"10, RUE DES PYRAMIDES","","PARIS","","France","75001","N","330153936000","",,5,"N","N","N","N","N","N","N","SALES AND MARKETING OF INVESTMENT FUNDS AND INVESTMENT SERVICES"
1992492,"UNTERLINDAU 29","2ND FLOOR +49 (0)69 66 81 22 0","FRANKFURT","","Germany","60323","N","49(0)699981220","",,9,"N","N","N","N","N","N","N","SALES AND MARKETING OF INVESTMENT FUNDS AND INVESTMENT SERVICES"
1989648,"4-5 LANGHAM PLACE","","LONDON","","United Kingdom","W1B 3DG","N","+442037879847","",,1,"N","N","N","N","N","N","N",""
1977800,"UNIT 3301A TOWER 1 LIPPO CENTER","89 QUEENSWAY ADMIRALTY","HONG KONG","","Hong Kong","999077","N","852-28783992","852-25263993",,2,"N","N","N","Y","N","N","N",""
1993941,"15 CAVENDISH STREET","THE CITADEL","CAPE TOWN","","South Africa","7700","N","0027105010251","",,6,"N","N","N","N","N","N","N",""
1987606,"360 NW 27TH STREET","","MIAMI","FL","United States","33127","N","(917) 565-9636","",,1,"N","N","N","N","N","N","N",""
1985774,"125 PARK AVENUE","SUITE 2551","NEW YORK","NY","United States","10017","N","212 796 6965","",,2,"N","N","N","N","N","N","N",""
1993731,"BUYUKDERE CAD. KANYON OFIS BLOGU, KAT: 3","ISTANBUL IRTIBAT BUROSU","ISTANBUL","","Turkey","","N","90 212 3535092","",,1,"N","N","N","N","N","N","N",""
1986978,"22 KING STREET","","LONDON","","United Kingdom","SW1Y 6QY","N","4401315640370","",,2,"N","N","N","N","N","N","N",""
1993059,"SUMITOMO FUDOSAN FUKUOKA HANZOMON BUILDING, 3/F","KOJIMACHI 1-12-1, CHIYODA-KU","TOKYA","","Japan","102-0083","N","(81) 335566740","(81) 335566739",,13,"N","N","N","N","N","N","N","THE OFFICE ONLY PROVIDES RESEARCH ANALYSIS TO THE LONGREACH GROUP LIMITED"
1987335,"AVENIDA JABAQUARA","2229, CONJUNTO 121, MIRANDOPOLIS","SAO PAULO","","Brazil","04045-003","N","+55 1130398050","",,3,"N","N","N","N","N","N","N",""
1987335,"WTC FREEZONE DR. LUIS BONAVITA 1294","INNOVATION CENTER: OFICINA 102","MONTEVIDEO","","Uruguay","CP 11300","N","+59826262310","",,1,"N","N","N","N","N","N","N",""
1987335,"AVENIDA PRADO NORTE 225, OFICINA 503","LOMAS - VIRREYES, LOMAS DE CHAPULTEPEC","MIGUEL HIDALGO, CIUDAD DE MEXICO, CDMX","","Mexico","C.P. 11000","N","+52 5580009200","",,2,"N","N","N","N","N","N","N",""
1982210,"800 BOYLSTON STREET","SUITE 2510","BOSTON","MA","United States","02199","N","313-432-0321","",,3,"N","N","N","N","N","N","N",""
1987421,"","","","","","","Y","4156024439","",,1,"N","N","N","N","N","N","N",""
1988514,"535 MADISON AVENUE","5TH FLOOR","NEW YORK","NY","United States","10022","N","646-527-6363","",,3,"N","N","N","N","N","N","N",""
1947626,"SILVER STAR TOWER","2ND FLOOR, AIRPORT CITY","ACCRA","","Ghana","","N","242362934","",,3,"N","N","N","N","N","N","N",""
1988305,"1 STAMFORD PLAZA","SUITE 1620","STAMFORD","CT","United States","06902","N","203 451 9180","",,3,"N","N","N","N","N","N","N",""
1988305,"2340 COLLINS AVENUE","5TH FLOOR","MIAMI BEACH","FL","United States","33139","N","786-520-2269","",,2,"N","N","N","N","N","N","N",""
1985628,"362 SHA TSUI RD","UNIT 808 FORTUNE COMM BLDG","TSUEN WAN","","Hong Kong","","N","86(10)60888564","",,1,"N","N","N","N","N","N","N",""
1989664,"806 IBM TOWER, PACIFIC CENTURY PL","2A GONGTIBEILU, CHAOYANG DISTRICT","BEIJING","","China","100027","N","861065391366","861065391367",,3,"N","N","N","N","N","N","N",""
1989664,"10F-2, 76 TUN HUA SOUTH RD","SECTION 2","TAIPEI","","Taiwan,  Republic of China","106","N","886227556033","886227092127",,3,"N","N","N","N","N","N","N",""
1989363,"11 CHARLES II ST","","LONDON","","United Kingdom","SW1Y 4NS","N","+44 2079072400","",,1,"N","N","N","N","N","N","N",""
1983671,"33 ST JAMES'S SQUARE","","LONDON","","United Kingdom","SW1Y 4JS","N","+44 2073314320","",,1,"N","N","N","N","N","N","N",""
1982388,"38 EAST 19TH STREET","10TH FLOOR","NEW YORK","NY","United States","10003","N","862-298-5906","",,2,"N","N","N","N","N","N","N",""
1990498,"ONE SNOWHILL, SNOW HILL QUEENSWAY","","BIRMINGHAM","","United Kingdom","B4 6GB","N","44 121 200 880","",,7,"N","N","N","N","N","N","N",""
1987292,"","","","","","","Y","6144852500","",853385,1,"Y","N","N","N","N","N","N",""
1992307,"700 S. ROSEMARY AVE","SUITE 204-152","WEST PALM BEACH","FL","United States","33401","N","212-488-1645","",,1,"N","N","N","N","N","N","N",""
1993692,"","","","","","","Y","954-628-5630","",,1,"N","N","N","N","N","N","N",""
1993692,"","","","","","","Y","954-628-5630","",,1,"N","N","N","N","N","N","N",""
1989855,"","","","","","","Y","917-459-6216","",,1,"N","N","N","N","N","N","N","ESTATE PLANNING, TRUST ADMINISTRATION"
1983595,"40 BROAD STREET","SUITE 201","BOSTON","MA","United States","02109","N","818-800-5840","",,3,"N","N","N","N","N","N","N",""
1989815,"601, 6/F HOSEINEE HOUSE","69 WYNDHAM STREET","CENTRAL","","Hong Kong","","N","+852 3628 2233","",,2,"N","N","N","N","N","N","N",""
1990196,"EXCHANGE PLACE 1","1 SEMPLE STREET","EDINBURGH","","United Kingdom","EH3 8BL","N","44 131 4727200","",,14,"N","Y","N","Y","N","N","N","Y"
1993242,"8908 SOUTH YALE AVENUE","SUITE 210","TULSA","OK","United States","74137","N","918-891-3770","",,8,"N","N","N","N","N","N","N",""
1993380,"","","","","","","Y","212-913-9755","",,1,"N","N","N","N","N","N","N",""
1993380,"24 W 40TH STREET","17TH FLOOR","NEW YORK","NY","United States","10018","N","212-913-9755","212-913-9647",,2,"N","N","N","N","N","N","N",""
1992527,"OFFICE 703, 7TH FLOOR, NEXSKY BUILDING","CYBERCITY","EBENE","","Mauritius","72201","N","230-403-4331","230-403-4469",,1,"N","N","N","N","N","N","N",""
1994126,"","","","","","","Y","646-402-3594","",,1,"N","N","N","N","N","N","N",""
1994116,"","","","","","","Y","646-402-3594","",,1,"N","N","N","N","N","N","N",""
1983581,"1114 ARROYO VIEW ST","1114","NEWBURY PARK","CA","United States","91320-6571","N","805 379 0900","",,1,"N","N","N","N","N","N","N",""
1983581,"","","","","","","Y","+441799542436","",,1,"N","N","N","N","N","N","N",""
1986882,"","","","","","","Y","203-769-2345","",,1,"N","N","N","N","N","N","N",""
1985597,"700 S. ROSEMARY AVE","SUITE 204-152","WEST PALM BEACH","FL","United States","33401","N","212-488-1645","",,1,"N","N","N","N","N","N","N",""
1973348,"30 MONUMENT SQUARE","SUITE 302","CONCORD","MA","United States","01742","N","617 899 8946","",,1,"N","N","N","N","N","N","N",""
1994566,"1411 BROADWAY","16TH FLOOR","NEW YORK","NY","United States","10018","N","857-203-7931","",,3,"N","N","N","N","N","N","N",""
1994566,"PH BUILDING","SUITE 105, A-16 ROMA ST.","GUAYNABO","PR","United States","00968","N","787-641-7600","",,2,"N","N","N","N","N","N","N",""
1988995,"","","","","","","Y","3035891030","",,1,"N","N","N","N","N","N","N",""
1989153,"","","","","","","Y","206 420 6500","",,1,"N","N","N","N","N","N","N",""
1992137,"102 PARK STREET","","LONDON","","United Kingdom","W1K 6NE","N","+44 1132104000","",,9,"N","N","N","N","N","N","N",""
1992137,"4TH FLOOR THE CHAMBERS","POLICE STREET","MANCHESTER","","United Kingdom","M2 7LQ","N","+44 1132104000","",,4,"N","N","N","N","N","N","N",""
1963950,"SONATUS BUILDING, 25TH FLOOR","15 LE THANH TON, DISTRICT 1","HO CHI MINH CITY","","Vietnam","700000","N","+842838273161","",,33,"N","N","N","N","N","N","N",""
1963950,"LOTTE HANOI CENTRE, 12TH FLOOR, EAST TOWER","54 LIEU GIAI, BA DINH DISTRICT","HANOI","","Vietnam","100000","N","+842437724888","",,6,"N","N","N","N","N","N","N",""
1987308,"19 AVENUE DE L'OPERA","","PARIS","","France","75001","N","+33 1 73 09 03","",,3,"N","N","N","N","N","N","N",""
1987308,"WTC H-TOWER, 20TH FLOOR","ZUIDPLEIN 166","AMSTERDAM","","Netherlands","1077 XV","N","+31 20 6870500","",,1,"N","N","N","N","N","N","N",""
1987308,"STRANDVEJEN 171, 3","","HELLERUP","","Denmark","2900","N","+4533444080","",,3,"N","N","N","N","N","N","N",""
1974345,"36 AVENUE HOCHE","","PARIS","","France","75008","N","331-7075-5859","",,7,"N","N","N","N","N","N","N",""
1974345,"OMNITURM","GROBE GALLUSSTRABE 18","FRANKFURT","","Germany","60312","N","49 69-9552-870","",,5,"N","N","N","N","N","N","N",""
1974345,"PASEO DE LA CASTELLANA NO.53","","MADRID","","Spain","28046","N","00 34 608 883 300","",,4,"N","N","N","N","N","N","N",""
1974345,"VIA ALESSANDRO MANZONI 38","","MILANO","","Italy","20121","N","+39 02 50042 104","",,5,"N","N","N","N","N","N","N",""
1988548,"867 BOYLSTON STREET","5TH FLOOR","BOSTON","MA","United States","02116","N","(628) 216-5529","",,1,"N","N","N","N","N","N","N",""
1988256,"UNIT 01, 13/F, KINWICK CENTRE, 32 HOLLYWOOD ROAD,","CENTRAL","HONG KONG","","Hong Kong","","N","+852 6461 2775","",,1,"N","N","N","N","N","N","N",""
1987688,"","","","","","","Y","978-337-3446","",,1,"N","N","N","N","N","N","N",""
1981434,"40 BROAD STREET","SUITE 201","BOSTON","MA","United States","02109","N","8188005840","",,3,"N","N","N","N","N","N","N",""
1988346,"224 COUNTY LINE RD.","","WAYNE","PA","United States","19087","N","610-722-0500","",,2,"N","N","N","N","N","N","N","INVESTMENT ACTIVITY OF A RELATED PERSON IS ALSO CONDUCTED AT THIS OFFICE LOCATION."
1987078,"","","","","","","Y","646-494-8895","",,1,"N","N","N","N","N","N","N",""
1987078,"","","","","","","Y","646-491-7988","",,1,"N","N","N","N","N","N","N",""
1987078,"","","","","","","Y","646-491-7988","",,1,"N","N","N","N","N","N","N",""
1987078,"855 BOYLSTON STREET","#1000","BOSTON","MA","United States","02116","N","646-491-7988","",,1,"N","N","N","N","N","N","N","N/A"
1992743,"","","","","","","Y","(408) 636-3782","",,1,"N","N","N","N","N","N","N",""
1994497,"125 PARK AVENUE","SUITE 2551","NEW YORK","NY","United States","10017","N","212 796 6965","",,2,"N","N","N","N","N","N","N",""
1994248,"","","","","","","Y","646-402-3594","",,1,"N","N","N","N","N","N","N",""
1990139,"ONE PACIFIC PLACE, 15TH FLOOR","JL. JEND. SUDIRMAN, KAV. 52-53","JAKARTA","","Indonesia","12190","N","62(21)25502529","62(21)25502555",,1,"N","N","N","N","N","N","N",""
1990139,"UNIT NO.901,B-WING, 9TH FLOOR, ONE BKC,G-BLOCK,","BANDRA KURLA COMPLEX, BANDRA EAST, MUMBAI,","MAHARASHTRA","","India","400054","N","91226233 8900","",,10,"N","N","N","N","N","N","N",""
1965252,"OFFICE OFO201, BOUNDARY TERRACES","CORNER CAMPGROUND ROAD & MARIENDAHL LANE","NEWLANDS, CAPE TOWN","","South Africa","7700","N","+27861760760","",,1,"N","N","N","N","N","N","N",""
1965252,"2ND FLOOR, MILL SQUARE, MS201C","CORNER OF PLEIN AND ADRINGA STREETS","STELLENBOSCH","","South Africa","7500","N","+27861760760","",,13,"N","N","N","N","N","N","N",""
1988075,"1200 NEWPORT CENTER DR.","SUITE 295","NEWPORT BEACH","CA","United States","92660","N","626-639-8312","",,1,"N","N","N","N","N","N","N",""
1994378,"ONE LIBERTY PLAZA","165 BROADWAY, SUITE 3201","NEW YORK","NY","United States","10006","N","(212) 441-1000","",,5,"N","N","N","N","N","N","N",""
