"FilingID","ReferenceID","Private Fund Name","Fund ID"
1943055,373398,"NEWBURY EQUITY PARTNERS III L.P.",805-4154643662
1943055,373398,"NEWBURY EQUITY PARTNERS III-A L.P.",805-2081645367
1943055,306852,"BRIDGE WFAH II UPPER INVESTOR BLOCKER LLC",805-4111511119
1943055,67576,"ROC III AUSTRALIAN FEEDER (USD) LP",805-2125603252
1943055,184837,"BRIDGE OFFICE AUSTRALIAN FEEDER (USD) LP",805-2506007537
1943055,184827,"BRIDGE SENIORS HOUSING & MEDICAL PROPERTIES FUND II INTERNATIONAL LP",805-2644960164
1943055,58564,"ROC SENIORS AUSTRALIAN FEEDER (USD) LP",805-7469109405
1943055,58564,"ROC SENIORS HOUSING & MEDICAL PROPERTIES FUND INTERNATIONAL-A LP",805-3691017456
1943055,58564,"ROC SENIORS HOUSING & MEDICAL PROPERTIES FUND INTERNATIONAL LP",805-3934982449
1943055,186261,"RDS II AUSTRALIAN FEEDER (USD) LP",805-8475316852
1943055,186261,"BRIDGE DEBT STRATEGIES FUND II INTERNATIONAL LP",805-7129817243
1943055,197995,"BRIDGE SENIORS HOUSING CO-INVESTMENT FUND II FEEDER LP",805-3531437815
1943055,67576,"BRIDGE MULTIFAMILY & COMMERCIAL OFFICE FUND III INTERNATIONAL-A LP",805-4627937039
1943055,67576,"BRIDGE MULTIFAMILY & COMMERCIAL OFFICE FUND III INTERNATIONAL LP",805-2992128908
1943055,184837,"BRIDGE OFFICE FUND INTERNATIONAL-A LP",805-3189360339
1943055,197759,"BRIDGE DEBT STRATEGIES FUND III INTERNATIONAL LP",805-7070224702
1943055,357068,"BRIDGE SINGLE-FAMILY RENTAL FUND IV INTERNATIONAL-A LP",805-5255217896
1943055,236390,"BRIDGE OFFICE FUND II INTERNATIONAL-A LP",805-3795797585
1943055,357078,"BRIGDE SFR FUND IV CO-INVEST FEEDER LP",805-1563058652
1943055,357068,"BRIDGE SINGLE-FAMILY RENTAL FUND IV INTERNATIONAL LP",805-7013110482
1943055,305478,"BRIDGE SENIORS HOUSING FUND III INTERNATIONAL-A LP",805-7567585711
1943055,373551,"NEWBURY EQUITY PARTNERS V (CAYMAN) L.P.",805-1545649608
1943055,373398,"NEWBURY EQUITY PARTNERS III (CAYMAN) L.P.",805-1385082294
1943055,373395,"NEWBURY EQUITY PARTNERS II GMBH & CO. KG",805-1087173124
1943055,197752,"BRIDGE MULTIFAMILY FUND IV INTERNATIONAL - A LP",805-3344764932
1943055,184827,"BRIDGE SENIORS HOUSING & MEDICAL PROPERTIES FUND II INTERNATIONAL-A LP",805-2818469370
1943055,373651,"BRIDGE SOLAR ENERGY DEVELOPMENT FUND DE FEEDER LP",805-1331785125
1943055,197759,"BRIDGE DEBT STRATEGIES III-R LP",805-6500005929
1943055,480071,"BRIDGE LOGISTICS VALUE FUND II INTERNATIONAL-R LP",805-5707188455
1937560,477766,"RAIF PE FUND II - SLP - QS GLOBAL MID-MARKET OPPORTUNITIES SLP",805-6800911469
1937560,236178,"QS GEO III CO-INVESTMENTS US SLP",805-3902482582
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 08/19 - 01",805-4222149684
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 11/19 - 02",805-1117143960
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-06/12-01",805-5010001042
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-01/14-04",805-7532233082
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-08/13-01",805-9412954888
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-10/12-01",805-3828382598
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL FUND SPC: SP-08/13-01",805-9749632035
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-09/12-01",805-6300468145
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-04/18-01",805-9621946699
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-06/22-01",805-6319121162
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-06/22-02",805-3827208769
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-09/22-02",805-9982538174
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-10/22-01",805-7762426315
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-11/22-01",805-1153348047
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-08/22-01",805-7101636234
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-02/22-16",805-2457288488
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-03/22-02",805-1724330217
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-03/22-04",805-5254221938
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-03/22-05",805-8516452801
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-03/22-06",805-3129300288
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-04/22-01",805-2153848313
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 09/21 - 01",805-6254595448
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 10/19 - 01",805-1198528095
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-04/22-02",805-1538456462
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-05/22-01",805-3369124006
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-08/22-04",805-7728372212
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL FUND SPC: SP - 08/21 - 04",805-6331128503
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 06/23 - 02",805-3879776057
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-06/22-08",805-3904570814
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-10/22-02",805-4378847010
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-11/22-01",805-7326676576
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-11/22-04",805-6273153690
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL FUND SPC: SP - 10/21 - 01",805-6053561876
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 10/19 - 02",805-5714646318
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL PRIVATE EQUITY FUND SPC: SP-10/22-01",805-5949864891
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 12/21 - 08",805-1381512090
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 12/21 - 09",805-6784342155
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-11/22-03",805-4418989008
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-11/22-04",805-4046080364
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-12/22-01",805-8509818056
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-12/22-02",805-3354010232
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-01/22-05",805-4753094418
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-02/22-01",805-7801325694
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL FUND SPC: SP-02/22-02",805-3875553580
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL FUND SPC: SP-02/22-01",805-3741662425
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 03/20 - 01",805-8433949556
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 09/20 - 01",805-7088395915
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL FUND SPC: SP-05/22-01",805-1754676233
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL FUND SPC: SP-07/22-01",805-7784587451
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-08/22-02",805-8627070654
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-09/22-01",805-2507120472
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-09/22-02",805-5305779150
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-11/22-02",805-7285493307
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-11/22-03",805-3800860132
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-12/22-01",805-3615490599
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-12/22-02",805-2003797687
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 06/20 - 01",805-1484264150
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 04/20 - 01",805-4557969870
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 08/20 - 01",805-9986780114
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 01/20 - 02",805-9971168581
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 01/20 - 04",805-3944003470
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 01/20 - 05",805-7992785929
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 12/21 - 15",805-6565271557
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 12/21 - 16",805-1606059329
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 01/20 - 06",805-2212748990
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 05/20 - 01",805-8092744467
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 10/20 - 10",805-8917378279
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL PRIVATE EQUITY FUND SPC: SP- 01/20 - 03",805-2912257363
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 06/21 - 01",805-3572783574
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 10/21 - 03",805-1881477448
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 10/21 - 04",805-7804809108
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 12/21 - 01",805-6902033327
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 02/21 - 02",805-4252659785
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 12/21 - 13",805-4233892645
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 03/21 - 01",805-5307123595
1945575,47737,"PSG OFFSHORE FUND LTD.",805-8104880461
1948930,11611,"NRMA OFFSHORE FUND, LTD.",805-5001828528
1948930,168157,"MAPLELANE OFFSHORE FUND, LTD.",805-8640473446
1948930,168157,"MAPLELANE DOMESTIC FUND, LP",805-9599767025
1946792,372916,"EP THIRD MOMENT INTERNATIONAL, LP",805-5004504749
1946792,372916,"EP THIRD MOMENT FUND, LLC",805-8039696809
1963029,248944,"O'NEIL CONDOR ACCREDITED FEEDER A",805-7135651484
1963029,248944,"O'NEIL CONDOR ACCREDITED FEEDER B",805-8199141307
1963029,236392,"O'NEIL RAVEN ACCREDITED FEEDER A LLC",805-2278321672
1963029,236392,"O'NEIL RAVEN ACCREDITED FEEDER B LLC",805-1996351707
1950130,422051,"BENCHSTONE CAPITAL FUND LP",805-8901073422
1950130,422051,"BENCHSTONE CAPITAL OFFSHORE FUND, LTD.",805-8909636595
1962177,215645,"NORTH PEAK CAPITAL FUND II, LTD",805-1759914634
1960700,316145,"AHP FUND I TEAM L.P.",805-5372595403
1960700,316148,"AHP FUND II TEAM L.P.",805-6573478057
1960700,316149,"AHP FUND II PV FEEDER L.P.",805-3898665164
1960700,316146,"AHP FUND I PV FEEDER L.P.",805-2601825092
1943200,371746,"CATALUR OAK DENTAL LLC",805-8255378410
1943200,232996,"CATALUR ONSHORE FUND LP",805-9005312375
1943200,232996,"CATALUR OFFSHORE FUND, LTD",805-6692749373
1961416,247072,"EAGLE HEALTH INVESTMENTS OFFSHORE FUND LTD",805-6885745538
1961416,247072,"EAGLE HEALTH INVESTMENTS ONSHORE FUND LP",805-9906850697
1938093,421418,"DCFFCAY",805-2247706380
1938093,421418,"DCFFDE",805-8018959985
1951069,366101,"SELLARONDA ONSHORE FUND LP",805-7845183241
1951069,366101,"SELLARONDA OFFSHORE FUND LP",805-7952085096
1959564,55929,"KRENSAVAGE OFFSHORE FUND, LTD",805-7026451111
1950899,318963,"ORBIMED RCO IV OFFSHORE FEEDER, LP",805-4969462987
1950899,232005,"ORBIMED GENESIS FUND, L.P.",805-8068430198
1950899,17848,"ORBIMED PARTNERS, LTD.",805-3383298164
1950899,17848,"ORBIMED PARTNERS II, L.P.",805-1051414574
1950899,17871,"ROYALTY OPPORTUNITIES FEEDER S.A.",805-4671071264
1950899,232005,"ORBIMED GENESIS FUND, LTD.",805-8744633619
1950899,247486,"ORBIMED NEW HORIZONS FUND, LTD.",805-1044497669
1950899,247486,"ORBIMED NEW HORIZONS FUND, L.P.",805-2063695775
1943683,238636,"NEW AGE ALPHA FUND, LP",805-7074593325
1943683,238636,"NEW AGE ALPHA FUND SPC, LTD.",805-3418445779
1963087,6757,"CRESTWOOD CAPITAL INTERNATIONAL, LTD",805-6560790280
1963087,6757,"CRESTWOOD CAPITAL PARTNERS, L.P.",805-5293143134
1963087,283144,"CRESTWOOD GROWTH PARTNERS, L.P.",805-6847086210
1954457,63646,"VECTOR CAPITAL CREDIT OPPORTUNITY FUND LP",805-6874440732
1954457,63646,"VECTOR CAPITAL CREDIT OPPORTUNITY OFFSHORE FUND LTD.",805-6444647083
1954004,46749,"LODGE HILL FUND, LTD.",805-2063777439
1954004,46749,"LODGE HILL FUND, L.P.",805-1025259229
1952684,33824,"SUN VALLEY GOLD INTERNATIONAL, LTD.",805-1498080021
1952684,33824,"SUN VALLEY GOLD LIMITED PARTNERSHIP",805-1045817811
1963376,241839,"MB SPECIAL OPPORTUNITIES FUND II (CAYMAN) LTD",805-4336199203
1963376,50195,"MB SPECIAL OPPORTUNITIES FUND (CAYMAN) LTD",805-6295710924
1962282,373615,"LAKE GENEVA OFFSHORE FUND LTD",805-8559750373
1953013,230591,"WOLF HILL OFFSHORE FUND, LTD.",805-3011867195
1960763,167062,"ENR PARTNERS FEEDER LP",805-5624543630
1960763,196959,"ENR PARTNERS II FEEDER LP",805-5453625734
1967747,4852,"ABRAMS CAPITAL INTERNATIONAL, LTD.",805-2859243592
1939614,185716,"GL EVENT AND SPECIAL SITUATIONS FUND LTD.",805-3334459956
1939614,185716,"GL EVENT AND SPECIAL SITUATIONS  FUND ,  LP",805-3427431918
1968908,4852,"ABRAMS CAPITAL INTERNATIONAL, LTD.",805-2859243592
1944106,373132,"KAYNE SENIOR CREDIT FUND RATED NOTE FEEDER, LLC",805-8368070372
1944106,234330,"KAYNE SENIOR CREDIT IV OFFSHORE FUND, L.P.",805-8882154604
1944106,320780,"KAYNE SENIOR CREDIT V OFFSHORE FUND, L.P.",805-7886242614
1944106,234316,"KAYNE SENIOR CREDIT III OFFSHORE FUND, L.P.",805-1037154863
1944106,248830,"KAYNE ANDERSON REAL ESTATE PARTNERS VI OFFSHORE, L.P.",805-4370667351
1944106,234314,"KAYNE SENIOR CREDIT II OFFSHORE FUND, L.P.",805-2731423797
1944106,199638,"KAYNE ANDERSON CORE REAL ESTATE, L.P.",805-2330165305
1944106,320786,"KAYNE PRIVATE ENERGY INCOME FUND III OFFSHORE, L.P.",805-4807210941
1944106,367961,"KAYNE SENIOR CREDIT V OFFSHORE FUND (UNLEVERED), L.P.",805-1628906573
1944106,373117,"KAYNE ANDERSON REAL ESTATE PARTNERS VII OFFSHORE, L.P.",805-6798638231
1944106,442258,"KAYNE FOURPOINT CO-INVESTMENT FUND OFFSHORE, L.P.",805-8426237007
1943548,204536,"FORA CAPITAL INTERNATIONAL FUND LTD",805-1164553109
1962102,8091,"MANATUCK HILL MARINER OFFSHORE FUND, LTD",805-7565600386
1962102,8091,"MANATUCK HILL MARINER OFFSHORE INSTITUTIONAL FUND, LTD",805-2201247533
1962102,8439,"MANATUCK HILL NAVIGATOR OFFSHORE FUND, INC",805-1983843443
1962102,8091,"MANATUCK HILL MARINER ONSHORE FUND, LP",805-3375121529
1957134,8825,"LAURION CAPITAL LTD.",805-1845838449
1957134,8825,"LAURION CAPITAL LP",805-5637193142
1963153,358832,"MCMORGAN INFRASTRUCTURE FUND II (CANADA) LP",805-5586650330
1963153,358832,"MCMORGAN INFRASTRUCTURE FUND II (ERISA) LP",805-6754629319
1968945,8825,"LAURION CAPITAL LTD.",805-1845838449
1968945,8825,"LAURION CAPITAL LP",805-5637193142
1944645,2889,"MAKAIRA INVESTORS, LP",805-5440352298
1944645,2889,"MAKAIRA OFFSHORE INVESTORS, LTD.",805-8774594827
1960412,355816,"ACRE CREDIT PARTNERS II-B, LP",805-5172597632
1960412,355816,"ACRE CREDIT OFFSHORE II LP",805-2422383110
1960412,355816,"ACRE CREDIT PARTNERS II LP",805-7831731272
1960412,355816,"ACRE CREDIT PORTFOLIO II LP",805-9236306750
1960412,355816,"ARS VIII ACRE FEEDER LLC",805-9130698469
1960412,306572,"ACRE MULTIFAMILY FUND IV MASTER FUND LP",805-1316872253
1960412,306572,"ACRE MULTIFAMILY FUND IV OFFSHORE LP",805-3527478395
1960412,306572,"SREP ACRE FUND IV CO-INVEST REIT, LLC",805-1487037719
1960412,256621,"ACRE CREDIT PARTNERS REIT, LLC",805-4516154385
1960412,256621,"ARS VIII ACRE FEEDER LLC",805-9130698469
1960412,256621,"ACRE CREDIT MASTER FUND LP",805-6238644048
1960412,256621,"ACRE CREDIT OFFSHORE LP",805-9089845951
1960412,256621,"ACRE CREDIT PARTNERS LP",805-3305548431
1960412,306572,"ACRE MULTIFAMILY FUND IV PARTNERS LP",805-4331157237
1960412,355832,"SREP IV ACRE RECAP FUND III REIT LLC",805-8927659563
1960412,306572,"ARS VIII ACRE FEEDER II LLC",805-3959674323
1960412,355816,"ACRE CREDIT FNX FUND",805-1087426069
1965577,247352,"ALUA PARTNERS LP",805-3634295798
1965577,247352,"ALUA INTERMEDIATE FUND LP",805-5224617113
1965577,247352,"ALUA OFFSHORE FUND LTD",805-2528300309
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 05/21 - 03",805-5127306719
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 10/19 - 04",805-2542208599
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL PRIVATE EQUITY FUND SPC: SP- 02/21 - 02",805-8222217241
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL PRIVATE EQUITY FUND SPC: SP- 09/20 - 01",805-7935014026
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL PRIVATE EQUITY FUND SPC: SP- 03/21 - 01",805-5806196699
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 12/21 - 11",805-7415849191
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL PRIVATE EQUITY FUND SPC: SP- 12/21 - 01",805-3191911663
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL PRIVATE EQUITY FUND SPC: SP- 12/21 - 02",805-4537187944
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL FUND SPC: SP - 09/21 - 01",805-9966772282
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL PRIVATE EQUITY FUND SPC: SP- 02/21 - 01",805-5825356808
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 01/21 - 03",805-9128517177
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 01/21 - 05",805-5357790010
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 01/21 - 06",805-7629768146
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 02/21 - 01",805-9593856448
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 04/21 - 01",805-4589693695
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 05/21 - 01",805-2809544095
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 06/21 - 01",805-9316344609
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 06/21 - 03",805-5826236760
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 08/21 - 02",805-3338809839
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL FUND SPC: SP-11/12-01",805-8149327071
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL FUND SPC: SP-11/12-02",805-3654648420
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-03/11-03",805-5024067917
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-06/14-01",805-6379798607
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL FUND SPC: SP - 08/19 - 01",805-8442908384
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-10/09-04",805-4032563366
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-04/13-01",805-2145721179
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL PRIVATE EQUITY FUND SPC: SP- 07/21 - 03",805-2043049432
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 02/21 - 01",805-5515795590
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 03/21 - 03",805-6198283132
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES-06/19-02",805-7496370211
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL FUND SPC: SP-11/13-01",805-8410811395
1960175,20418,"CRYSTAL CAPITAL INTERNATIONAL FUND SPC: SP-11/15-01",805-2755222540
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 06/21 - 04",805-9402386187
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES-10/09-01",805-9996970099
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 08/21 - 01",805-8998596362
1960175,24930,"CRYSTAL CAPITAL PRIVATE EQUITY FUND SERIES LLC: SERIES - 09/21 - 04",805-3877698482
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 10/21 - 02",805-2074436241
1960175,24930,"CRYSTAL CAPITAL FUND SERIES LLC: SERIES - 07/21 - 01",805-2265697648
