"FilingID","Miscellaneous"
1997065,"Laneve Financial Guidance LLC has been succeeded by CharMarLine Wealth Management, where the new CRD number will be 336719. Geoffrey Sirhal's middle name is Collagan, and his middle initial is included on his listing on Schedule A."
1997283,"SCHEDULE B - PLEASE NOTE THAT NEW YORK LIFE INSURANCE COMPANY IS A MUTUAL LIFE INSURANCE COMPANY AND DOES NOT HAVE SHAREHOLDERS.  IN SECTION 7.B.(1), QUESTIONS 23.(H), FOR CERTAIN FUNDS ""NOT YET RECEIVED"" IS CHECKED BECAUSE SUCH FUNDS HAVE NOT YET COMPLETED THEIR FIRST FULL FISCAL YEAR.  SCHEDULE D SECTION 1.B. OTHER BUSINESS NAMES - THE RESPONSE TO THIS QUESTION REFLECTS THE JURISDICTIONS WHERE APOGEM HAS A PHYSICAL OFFICE LOCATION."
1997184,"Item 9.A. Etesian Wealth Advisors is deemed to have custody solely because we have signed letters of authorization (SLOAs) from clients allowing us to move money from the client's account to a designated third party without obtaining a signed authorization each time; 100% of the numbers provided in Item 9 are related to this custody for SLOAs. We are in compliance with each of the requirements and conditions enumerated in the SEC's guidance, either through our own internal processes or confirming those controls are in place through our qualified custodian."
1997365,"Item 9 A and B was selected in the affirmative because Sowell Management has custodian SLOAs on file with its custodians.These letters are either first party or direct payments to specific third parties at designated addresses and/or accounts identified by account numbers at their respective custodians so Sowell does not submit to annual surprise audits. Sowell does not take physical custody of client funds or securities nor does it act as a qualified custodian."
1996860,"Custody figures reported under Item 9.A.2 are attributable to assets subject to a third-party standing letter of authorization. The firm relies on the seven requirements outlined in the SEC's No-Action Letter to the Investment Advisers Association, dated February 21, 2017, which provides relief from the annual surprise exam requirement."
1997369,"WITH REGARD TO QUESTION 5.B(4), ALL EMPLOYEES REGISTERED WITH STATE SECURITIES AUTHORITIES AS INVESTMENT ADVISER REPRESENTATIVES EMPLOYED BY OTHER FIRMS ARE ONLY EMPLOYED BY OTHER FIRMS THAT ARE AFFILIATED WITH SAROFIM TRUST CO."
1997384,"WITH REGARD TO QUESTION 5.B(4), ALL EMPLOYEES REGISTERED WITH STATE SECURITIES AUTHORITIES AS INVESTMENT ADVISER REPRESENTATIVES EMPLOYED BY OTHER FIRMS ARE ONLY EMPLOYED BY OTHER FIRMS THAT ARE AFFILIATED WITH SAROFIM INTERNATIONAL MANAGEMENT COMPANY."
1997391,"Becker Capital Management, Inc. has a controlling interest in two managing members of entities that each own one commercial office building."
1997385,"WITH REGARD TO QUESTION 5.B(4), ALL EMPLOYEES REGISTERED WITH STATE SECURITIES AUTHORITIES AS INVESTMENT ADVISER REPRESENTATIVES EMPLOYED BY OTHER FIRMS ARE ONLY EMPLOYED BY OTHER FIRMS THAT ARE AFFILIATED WITH FAYEZ SAROFIM & CO."
1997318,"Additional information with respect to our affiliated entities as well as other private funds and private investment vehicles can be found in the Form ADVs of our related entities. Please note that all asset information is provided as of 12/31/2024. Item 5.F.2. An amendment was filed on June 11, 2025, to correct regulatory assets under management data that was transposed for total Discretionary and Non-Discretionary assets as of December 31, 2024."
1997423,"Please note that in calculating Regulatory Assets Under Management (“RAUM”), Private Wealth Management (“PWM”) uses market value of the account, which in circumstances where there is negative fair value on derivatives/liabilities in the account, will result in a net market value. Asset Management Private relies on financial statements to determine the treatment of negative fair value on derivatives/liabilities for purposes of calculating RAUM.  In those cases where the relevant financial statements reflect liabilities, the liabilities are neither included nor deducted from the calculation of RAUM.  With respect to Items 5.F., 5.I.(2)(a) and 5.K., we have excluded certain third party separate accounts and separate accounts managed by Goldman Sachs Asset Management, L.P. (“GSAM LP”), an affiliated investment adviser, for which we act as sponsor in a wrap fee program.  Such assets are included in GSAM LP’s regulatory assets under management as reflected in its Form ADV Part 1A and we have included these assets in PWM’s Form ADV Part 2A Brochure in response to Item 4.E.  With respect to Section 5.K.(1)(a) of Schedule D, please note that percentages listed for each of the Mid-year and End of Year responses may not total 100% due to rounding. FOR PURPOSES OF ITEM 5F, ASSETS ARE PRESENTED AS OF 12/31/2022. ADDITIONAL COMMITMENTS ARE PENDING AT THE TIME OF FILING AND HAVE NOT BEEN INCLUDED IN THE TOTAL REGULATORY ASSETS UNDER MANAGEMENT REPORTED IN PART 1A, 5.F.  PLEASE NOTE THAT METHODOLOGY FOR AGGREGATING ASSETS FOR THE FORM ADV MAY BE DIFFERENT FROM THE METHODOLOGY USED IN OTHER EXTERNAL REPORTING, DUE TO DIFFERENCES IN THE APPLICABLE REQUIREMENTS FOR SUCH REPORTS.  There may be certain questions for which we have changed our calculation methodology as compared to the methodology used in prior years.  As a result, the responses to certain questions may deviate from responses in prior years, even if the underlying data with respect to the private fund has not materially changed.   INFORMATION ABOUT INVESTMENT-RELATED LIMITED PARTNERSHIPS (LPS) AND LIMITED LIABILITY COMPANIES (LLCS) FOR WHICH REGISTRANT'S RELATED PERSONS SERVE AS GENERAL PARTNER OR MANAGER IS AVAILABLE ON THE FORM ADV, SCHEDULE D, SECTION 7.B. OF EITHER (I) GOLDMAN SACHS HEDGE FUND STRATEGIES LLC (SEC REGISTRATION NUMBER 801-55755), (II) GOLDMAN SACHS ASSET MANAGEMENT, L.P. (SEC REGISTRATION NUMBER 801-37591), (III) GOLDMAN SACHS ASSET MANAGEMENT INTERNATIONAL (SEC REGISTRATION NUMBER 801-38157), (IV) GSAM STABLE VALUE, LLC (SEC REGISTRATION NUMBER 801-453-4), (V) GS INVESTMENT STRATEGIES LLC (SEC REGISTRATION NUMBER 801-67443), (VI) APTITUDE INVESTMENT MANAGEMENT LP (SEC REGISTRATION NUMBER  801-74419) OR (VII) ROCATON INVESTMENT ADVISORS, LLC (SEC REGISTRATION NUMBER  801-61144). REGISTRANT'S ADVISORY CLIENTS MAY BE SOLICITED TO INVEST IN SOME OF THESE LPS AND LLCS."
1997005,"In accordance with the SEC no-action letter with respect to Rule 206(4)-2 under the Investment Advisers Act of 1940, our firm has disclosed the number of clients with Standing Letters of Authorization (""SLOA"") directed to third parties and the value of assets in those client accounts in Item 9. Further, our firm is not subject to the surprise independent examination requirement as we have adopted safeguards disclosed in Item 15 of our Firm Brochure in accordance with the no-action letter."
1996914,"06/2025: This Other-than-Annual Amendment is being filed for update Item 1.F Other Office Locations."
1997499,"Moola Copilot LLC has updated Item 3.B. to reflect that its fiscal year end is in December. This is not a change in the firm's fiscal year end, as the entity's fiscal year end has been December 31 since its inception. Moola Copilot, LLC registered with the Commission in 2025 and will file its initial annual amendment to Form ADV in 2026, following the end of the fiscal year in which the firm received approval of its SEC registration application."
1997518,"Form ADV Part 1A/Item 9: Adviser shall only have constructive custody of clients' account due to the Adviser's ability to request the withdrawal of its periodic advisory fees. Such withdrawal shall only be accomplished through the engagement of a qualified intermediary, pursuant to a prior written agreement with the client and following the Adviser's written payment notice (invoice). The Adviser has established a reasonable basis for believing that the qualified custodian sends an account statement at least quarterly to each client that it maintains funds or securities, identifying the amount of funds and each security in the client account at the end of the period, and setting forth all transactions in the account during that period.//  Form ADV Part 1A/Item 6 & 7: Adviser with CPA designation has no other business and is fully engaged at One and Done Financial."
1995592,"THE REGISTRANT ACTS AS SUB-ADVISER TO A PRIVATE FUND SPONSORED BY ANOTHER REGISTERED INVESTMENT ADVISER (THE “PRIMARY ADVISER”).  THE REGISTRANT HAS A CONFIDENTIALITY AGREEMENT WITH THE PRIMARY ADVISER THAT PREVENTS IT FROM PUBLICLY DISCLOSING THE IDENTITY OF THE PRIVATE FUND AND THE PRIMARY ADVISER.  FURTHER, THE PRIMARY ADVISER HAS SUBMITTED A CONFIDENTIAL TREATMENT REQUEST (“CTR”) TO THE SEC RELATED TO THE DISCLOSURE OF THE NAMES OF THE SUB-ADVISERS OF THE PRIMARY FUND PURSUANT TO SECTION 7.B.(1) ITEM 18. (B).  THIS IS CONSISTENT WITH SECTION 210(C) OF THE INVESTMENT ADVISORS ACT OF 1940."
1997481,"WITH RESPECT TO NUMBER 27 OF SCHEDULE D, ALTHOUGH WE INDEPENDENTLY PERFORM THE VALUATION PROCEDURE FOR OUR PORTFOLIO, WE RELY ON PUBLICLY AVAILABLE PRICING FOR ALL OUR VALUATIONS UNLESS SUCH PRICING IS NOT AVAILABLE.  WITH RESPECT TO THE CALCULATION OF REGULATORY ASSETS UNDER MANAGEMENT, WE HAVE REPORTED A GROSS ASSET CALCULATION, PER THE INSTRUCTIONS. THE NUMBER REPORTED IS NOT THE ""NET ASSET VALUE"" OF THE FUND, WHICH IS USED FOR PURPOSES OF PERFORMANCE MEASUREMENT AND FEE CALCULATION."
1992191,"ITEMS 1.F AND SCHEDULE D, SECTION 7.A: J.C. FLOWERS & CO. UK LLP IS A SUBSIDIARY OF THE ADVISER THAT RENDERS INVESTMENT SUB-ADVISORY SERVICES TO THE ADVISER REGARDING INVESTMENT OPPORTUNITIES, PRIMARILY IN EUROPE AND ASIA. J.C. FLOWERS & CO. UK LLP IS REGISTERED WITH THE UK FINANCIAL CONDUCT AUTHORITY UNDER THE UNITED KINGDOM'S FINANCIAL SERVICES ACT OF 2012. ITEMS 5.A AND 5.B: INCLUDES THE EMPLOYEES OF J.C. FLOWERS & CO. UK LLP. ITEM 5.B(6), ITEM 8.H, AND SCHEDULE D, SECTION 7.B.(1)A, ITEM 28: FROM TIME TO TIME, THE ADVISER MAY COMPENSATE ONE OR MORE PLACEMENT AGENTS FOR REFERRALS OF INVESTORS IN ITS PRIVATE FUND CLIENTS. ITEM 5.D(1):  INCLUDES TWO POOLED INVESTMENT VEHICLES THAT ARE NOT PRIVATE FUNDS. ITEM 5.E: THE ADVISER IS COMPENSATED BY MANAGEMENT FEES, WHICH ARE GENERALLY BASED ON A PERCENTAGE OF THE APPLICABLE CLIENT'S CAPITAL COMMITMENTS OR INVESTED CAPITAL.  IN ADDITION, THE ADVISER'S CLIENTS MAY PAY PERFORMANCE-BASED FEES (""CARRIED INTEREST"") TO SPECIAL LIMITED PARTNERS OF THE FUNDS THAT ARE AFFILIATES OF THE ADVISER. FROM TIME TO TIME, THE ADVISER MAY RECEIVE A FEE IN EXCHANGE FOR SERVICES PROVIDED IN CONNECTION WITH A PRIVATE FUND INVESTMENT. ITEM 5.F: REFLECTS THE GROSS AGGREGATE VALUE OF THE ASSETS HELD BY THE ADVISER'S PRIVATE FUND CLIENTS AND TWO NON-DISCRETIONARY ACCOUNTS AS OF DECEMBER 31, 2024 PLUS UNFUNDED CAPITAL COMMITMENTS. ITEM 5.L: REFLECTS THE ADVISER’S CURRENT MARKETING ACTIVITIES AS OF THE DATE OF THIS FILING.    ITEM 7.A: THE ADVISER ADVISES ITS PRIVATE FUND CLIENTS WITH RESPECT TO THE MAKING OF INVESTMENTS IN FINANCIAL SERVICES COMPANIES. THEREFORE, THE ADVISER'S CLIENTS MAY HOLD PORTFOLIO INVESTMENTS IN VARIOUS TYPES OF FINANCIAL INSTITUTIONS, INCLUDING COMMERCIAL AND INVESTMENT BANKS, ASSET MANAGERS AND BROKERAGE FIRMS, AND INSURANCE AND REINSURANCE COMPANIES, SOME OF WHICH MAY BE CONTROL INVESTMENTS.  FROM TIME TO TIME, THE ADVISER MAY HAVE BUSINESS DEALINGS WITH ONE OR MORE SUCH COMPANY WHICH RELATE TO ITS ADVISORY SERVICES.    SCHEDULE D, SECTION 1.B AND SCHEDULE D, SECTION 7.A, ITEM 9:  NOTE THAT CERTAIN SPECIAL PURPOSE VEHICLES ESTABLISHED TO ACT AS THE GENERAL PARTNER OF THE PRIVATE FUNDS LISTED IN SECTION 7.B.(1) ARE NOT SEPARATELY REPORTED IN SECTION 1.B AND ARE NOT INCLUDED IN SCHEDULE R TO THIS FORM ADV. SUCH ENTITIES RELY ON THE ADVISER’S REGISTRATION. SCHEDULE D, SECTION 7.B.(1): JCF IV COINVEST NEPTUN I L.P., JCF IV COINVEST NEPTUN II L.P. AND JCF IV COINVEST NEPTUN III L.P. ARE CO-INVESTMENT VEHICLES FORMED FOR THE PURPOSE OF CO-INVESTING IN A SINGLE PORTFOLIO COMPANY ON A SIDE-BY-SIDE BASIS WITH J.C. FLOWERS IV L.P.  FOR REGULATORY REASONS THESE VEHICLES INVEST THROUGH J.C. FLOWERS IV L.P. BUT ARE NOT CONSIDERED PART OF, OR FEEDERS TO, THIS “MAIN FUND”.  AS SUCH, THE CO-INVESTMENT VEHICLES ARE SHOWN AS SEPARATE PRIVATE FUNDS.   SCHEDULE D, SECTION 7.B.(1)A: CERTAIN RELATED PERSONS OF THE ADVISER ARE GENERAL PARTNERS OF LIMITED PARTNERSHIPS AND MANAGING MEMBERS OF LIMITED LIABILITY COMPANIES THAT WERE FORMED FOR THE PURPOSE OF MAKING AND HOLDING INDIVIDUAL INVESTMENTS ON BEHALF OF THE ADVISER'S CLIENTS. GENERALLY, THE ADVISER PROVIDES INVESTMENT MANAGEMENT SERVICES TO SUCH RELATED GENERAL PARTNERS AND MANAGING MEMBERS. SCHEDULE D SECTION 7.B.(1)A, ITEMS 11 AND 20: DUE TO THE STRUCTURE OF CERTAIN PRIVATE FUNDS, THE GROSS ASSET VALUE INDICATED IN ITEM 11 FOR SUCH PRIVATE FUNDS MAY ALSO BE INCLUDED AS PART OF THE GROSS ASSET VALUE INDICATED IN ITEM 11 FOR OTHER PRIVATE FUNDS.  ITEM 20 FOR SUCH PRIVATE FUNDS IS ANSWERED IN THE NEGATIVE BECAUSE THE ADVISER DOES NOT BELIEVE THAT SUCH STRUCTURAL OVERLAP OF THE PRIVATE FUNDS CONSTITUTES AN ""INVESTMENT"" BY ONE PRIVATE FUND IN THE OTHER.   SCHEDULE D, SECTION 7.B.(1)A, ITEM 11: THE GROSS ASSET VALUE OF J.C. FLOWERS III LP AND J.C. FLOWERS III-B LP INCLUDE APPROXIMATELY $168.2 MILLION AND $9.3 MILLION, RESPECTIVELY, OF UNFUNDED COMMITMENTS WHICH ARE CALLABLE IN CERTAIN LIMITED CIRCUMSTANCES ONLY. SCHEDULE D, SECTION 7.B.(1)A, ITEM 12: THE MINIMUM INVESTMENT IN A PRIVATE FUND CLIENT CAN BE WAIVED OR REDUCED AT THE DISCRETION OF THE GENERAL PARTNER. SCHEDULE D, SECTION 7.B.(1)A, ITEM 23: JCF V CO-INVEST E L.P. AND JCF V CO-INVEST RIVER L.P. ARE NEW ENTITIES EXPECTED TO UNDERGO THEIR FIRST AUDITS FOLLOWING THE END OF FISCAL YEAR 2025. JCF III COINVEST CEP LP WAS WOUND DOWN DURING 2024 AND WAS NOT SUBJECT TO AN AUDIT FOR FISCAL YEAR 2024."
1997601,"The amount disclosed under Item 9(B) re: Custody reflects the amount of third party standing letter of authorizations (SLOA).These assets are exempt from a surprise audit as they comply with the conditions."
1995081,"In response to the no-action letter issued by the SEC on February 21, 2017, the Advisor is reporting in Item 9 the clients and assets that are subject to standing letters of authorization for money movements. These accounts meet the seven conditions from the no action letter and therefore are not be subject to the “independent verification” requirement for custody."
1996639,"In accordance with the SEC no-action letter with respect to Rule 206(4)-2 under the Investment Advisers Act of 1940, our firm has disclosed the number of clients with Standing Letters of Authorization (""SLOA"") directed to third parties and the value of assets in those client accounts in Item 9. Further, our firm is not subject to the surprise independent examination requirement as we have adopted safeguards disclosed in Item 15 of our Firm Brochure in accordance with the no-action letter."
1997183,"MESA WEST CAPITAL AND ITS AFFILIATES (“MESA WEST”) PROVIDE ADVICE TO COMMINGLED INVESTMENT VEHICLES THAT INVEST IN REAL ESTATE ASSETS. NUMBER OF THE COMMINGLED INVESTMENT VEHICLES ARE NOT CONSIDERED TO BE “PRIVATE FUNDS” AS THAT TERM IS DEFINED IN THE INVESTMENT ADVISERS ACT OF 1940. AS SUCH, MESA WEST DOES NOT PROVIDE INFORMATION REGARDING THESE COMMINGLED FUNDS IN RESPONSE TO SECTION 7.B.(1) OF SCHEDULE D. FURTHER INFORMATION REGARDING THESE COMMINGLED FUNDS WILL BE PROVIDED TO THE SEC UPON REQUEST. PART 1A, ITEM 11.H(2). THE REGISTRANT HAS ANSWERED ""NO"" TO ITEM 11.H.(2) AND IS NOT NOW THE SUBJECT OF ANY CIVIL PROCEEDINGS THAT COULD RESULT IN A ""YES"" ANSWER TO ANY PART OF ITEM 11.H(1). HOWEVER, REGISTRANT'S ADVISORY AFFILIATE, MORGAN STANLEY & CO. LLC(""MORGAN STANLEY""), HAS BEEN NAMED IN CIVIL PROCEEDINGS THAT HAVE THE POSSIBILITY TO, BUT LIKELY WILL NOT, RESULT IN A ""YES"" ANSWER. CIVIL ACTION DRPS FOR PROCEEDINGS THAT NAME MORGAN STANLEY ARE CONTAINED IN, AND ARE AVAILABLE THROUGH, THE FORM ADV OF REGISTRANT'S RELATED PERSON, MORGAN STANLEY (SEC FILE NO. 801-11727, CRD NO. 8209). ON SCHEDULE D, SECTION 7B, NOTE THAT CERTAIN AMOUNTS LESS THAN 0.5% HAVE BEEN ROUNDED TO 0%.   ON SCHEDULE A, RAPHAEL FISHBACH, A MANAGING DIRECTOR, CO-HEAD OF MESA WEST CAPITAL LLC, DOES NOT HAVE A MIDDLE NAME. MUSTUFA SALEHBHAI, CHIEF LEGAL OFFICER, DOES NOT HAVE A MIDDLE NAME."
1997017,"The Registrant responded 1% to Item 5.C.(2) due to limitations on the Form that does not permit a response less than 1%. The actual percent of non-US client is 0.093%."
1997203,"Custody being reported in Item 9 is the RAUM of accounts that have 3rd-party standing letters of authorization on file signed by the clients. These accounts are held at qualified custodians, and the payees are non-related entities or persons, therefore no annual financial and/or surprise audit is required, per most recent guidance from the SEC regarding 3rd-party standing letters of authorization.  In the August 29, 2024, filing under Item 3 (c), the firm updated the state of incorporation from Nebraska to Wyoming. This was to correct an administrative error that occurred in the filing made on March 28, 2024, where it was changed incorrectly. Mutual Advisors changed its headquarters location to Nebraska but did not change the state of incorporation from Wyoming.   The September 30, 2024, filing incorrectly reported a succession under Item 4. There has not been a succession. The firm has contacted FINRA to assist in resolving the error, removing the succession information.  In the first filing, on November 7, 2024, FINRA removed the succession; however, they changed the state of incorporation back to Nebraska. The second filing on November 7, 2024 corrects this back to Wyoming in Item 3."
1993016,"Martin J Saenz middle name is simply ""J"".  It is not spelled out."
1997080,"(1) Schedules A and B. The owners of the Registrant contributed 100% of their interests in the Registrant to a holding company, Journey Strategic Holdings, LLC, in the same proportions. There is no change in control or succession. (2) Item 9: In response to the no-action letter issued by the SEC on February 21, 2017, the Advisor is reporting in Item 9 the clients and assets that are subject to standing letters of authorization for money movement to third parties. These accounts meet the seven conditions of the no-action letter and therefore are not subject to the ""independent verification"" requirement for custody."
1997158,"Item 9 A.(1)(a) is answered “yes” solely as a result of certain standing letters of authorization (each a ""SLOA"") executed at the election of the advisor's investment advisory clients. The advisor follows the guidelines set forth in the SEC's no-action letter to the Investment Advisers Association dated February 21, 2017 with respect to these accounts."
1997229,"ITEM 5 E. AND ITEM 5 G. SYMMETRY PROVIDES SUB-ADVISOR/MODEL MANAGER SERVICES TO VARIOUS TECHNOLOGY, CUSTODIAN,  BROKER-DEALERS, AND RIA PROGRAMS. SYMMETRY IS PAID AN ON GOING ANNUALIZED FEE BY THESE PLATFORMS.   FOR THE ABOVE MENTIONED FEE, SYMMETRY PROVIDES THE FOLLOWING SERVICES:  ASSET ALLOCATION, PORTFOLIO DESIGN AND SECURITY SELECTION FOR INVESTMENT PORTFOLIOS TO BE USED IN ADVISORY ACCOUNTS. SYMMETRY MONITORS AND RECOMMENDS CHANGES TO THE PORTFOLIO MODELS CREATED BASED ON INVESTMENT ANALYSIS. SYMMETRY ALSO PROVIDES WHOLESALING, MARKETING AND SALES SUPPORT TO THEIR REGISTERED AND INVESTMENT ADVISOR REPRESENTATIVES WHO HAVE ACCESS TO THE PROGRAMS.  Item 5.L. Symmetry responded ""yes"" because we use performance data in professional-use only marketing pieces.  Regarding Compensation, Item 8, Symmetry receives client referrals from broker dealers and registered investment advisers."
