FilingID,FormVersion,DateSubmitted,1A,1B1,1C-Legal,1C-Business,1C-New Name,1D,1E1,1F1-Street 1,1F1-Street 2,1F1-City,1F1-State,1F1-Country,1F1-Postal,1F1-Private,1F2-M-F,1F2-Other,1F2-Hours,1F3,1F4,1F5,1G-Street 1,1G-Street 2,1G-City,1G-State,1G-Country,1G-Postal,1G-Private,1I,1L,1M,1N,1O,1OAmount,1P,2B1,2B2,2B3,2B-Assets,3A,3A-Other,3B,3C-State,3C-Country,6A1,6A2,6A3,6A4,6A5,6A6,6A7,6A8,6A9,6A10,6A11,6A12,6A13,6A14,6A14-Other,6B1,6B2,6B3,7A1,7A2,7A3,7A4,7A5,7A6,7A7,7A8,7A9,7A10,7A11,7A12,7A13,7A14,7A15,7A16,7B,10A,11,11A1,11A2,11B1,11B2,11C1,11C2,11C3,11C4,11C5,11D1,11D2,11D3,11D4,11D5,11E1,11E2,11E3,11E4,11F,11G,11H1a,11H1b,11H1c,11H2,Execution Type,Signatory,Execution Date,Title
2011324,Oct-21,8/22/2025,"CAPITAL FACTORY VENTURES MANAGEMENT, LLC","CAPITAL FACTORY VENTURES MANAGEMENT, LLC",N,N,,802-134405,315354,,,,,,,Y,Monday - Friday,,9AM - 5PM,15125875674,,0,,,,,,,Y,Y,Y,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JOSHUA BAER,8/22/2025,MANAGER / MEMBER
2008356,Oct-21,8/22/2025,PRESSTIGE GLOBAL VENTURES LLC,PRESSTIGE GLOBAL VENTURES LLC,N,N,,802-132939,336532,2100 SW 16TH TERRACE,,FT. LAUDERDALE,FL,United States,33315,N,Monday - Friday,,9:00-5:00PM,954 817 0985,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,2000000,Limited Liability Company,,MAY,Florida,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,Y,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,BRIANNA GONZALEZ,8/7/2025,GENERAL COUNSEL
2008743,Oct-21,8/12/2025,"SOUTHERN CROSS GROUP MANAGEMENT, L.P.","SOUTHERN CROSS GROUP MANAGEMENT, L.P.",N,N,,802-128903,269925,EL REGIDOR 66,16TH FLOOR,SANTIAGO,,Chile,755-0185,N,Monday - Friday,,9:00 AM - 5:00 PM,56226665600,56225825180,0,C/O BLAKES EXTRA-PROVINCIAL SERVICES INC.,"199 BAY STREET, SUITE 4000",TORONTO,,Canada,M5L1A9,N,Y,Y,N,N,N,,,N,Y,N,0,Limited Partnership,,DECEMBER,,Canada,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,Y,,,,,,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Non-Resident,GONZALO ALENDE SERRA,8/12/2025,PARTNER
2006901,Oct-21,8/6/2025,EVOLUTION CAPITAL MANAGEMENT LLC,EVOLUTION CAPITAL MANAGEMENT LLC,N,N,,802-134303,338170,10 STATELINE ROAD,,CRYSTAL BAY,NV,United States,89402,N,Monday - Friday,,9 AM TO 5 PM,775-624-9360,,2,10250 CONSTELLATION BLVD.,STE. 2300,LOS ANGELES,CA,United States,90067,N,Y,Y,N,N,N,,5493001QGHJ61CXN4629,N,Y,N,148768119,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,GERALD TSAI,8/6/2025,CHIEF COMPLIANCE OFFICER
2011118,Oct-21,8/22/2025,NOVENTA CAPITAL MANAGEMENT LIMITED,NOVENTA CAPITAL MANAGEMENT LIMITED,N,N,,802-129205,329210,DUBAI INTERNATIONAL FINANCIAL CENTRE,"OFFICE 6, FLOOR 6, GATE DISTRICT 4",DUBAI,,United Arab Emirates,,N,Monday - Friday,,9:00 AM TO 5:00 PM,971 4 448 3401,,0,,,,,,,,Y,Y,Y,N,N,,5493000LM1S46U39NU65,,,,,Other (specify),PRIVATE COMPANY,DECEMBER,,United Arab Emirates,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,NADER AWADA,8/22/2025,PRESIDENT AND DIRECTOR
2011032,Oct-21,8/29/2025,DUNBAR MANAGEMENT LLC,DUNBAR,N,N,,802-134465,338510,60 NORTH BROADWAY,,HICKSVILLE,NY,United States,11801,N,Monday - Friday,,9AM-5PM,804-432-7469,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,122769188,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,PAK-HIN LUU,8/21/2025,BRAND PRESIDENT
2013444,Oct-21,8/29/2025,"ACP GROUP, LLC","ACP GROUP, LLC",N,N,,802-134466,334525,6070 POPLAR AVENUE,SUITE 560,MEMPHIS,TN,United States,38119,N,Monday - Friday,,8AM TO 5PM,901-409-1131,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,37500000,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,"/S/ RUFUS WILSON ORR, III",8/29/2025,MANAGING MEMBER
2009722,Oct-21,8/15/2025,TECH PIONEERS MANAGEMENT LLC,TECH PIONEERS MANAGEMENT LLC,N,N,,802-134348,313716,40 SWARTHMORE ROAD,,WELLESLEY,MA,United States,02482,N,Monday - Friday,,9 AM TO 5 PM,781-492-9267,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,61472288,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,ROBERT J. CHICOSKI,8/15/2025,MANAGING MEMBER
2008177,Oct-21,8/15/2025,AGAVE CAPITAL MANAGEMENT LIMITED,AGAVE CAPITAL MANAGEMENT LIMITED,N,N,,802-133882,336705,"8TH FLOOR (EAST), CITY TOWER, 40 BASINGHALL STREET",,LONDON,,United Kingdom,EC2V 5DE,N,Monday - Friday,,09:00 - 17:00,+44 208 264 9453,,0,,,,,,,,Y,Y,Y,N,N,,213800CG57JQAQ6QCO07,N,Y,N,0,Corporation,,DECEMBER,,United Kingdom,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ANDREW BROWN,8/14/2025,CHIEF COMPLIANCE OFFICER
2009301,Oct-21,8/15/2025,SOLIVERA CAPITAL LIMITED,SOLIVERA CAPITAL,N,N,,802-134350,338339,"FLAT 2, 19 HENRIETTA STREET",,"LONDON, LONDON",,United Kingdom,WC2E 8QH,N,Monday - Friday,,9AM TO 6PM (GMT),4.47786E+11,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,0,Other (specify),PRIVATE LIMITED COMPANY (LTD),MARCH,,United Kingdom,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,PORTFOLIO MANAGEMENT AND INVESTMENT ADVISORY,N,,Y,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ARAN KUNDI,8/13/2025,DIRECTOR
2009919,Oct-21,8/15/2025,BG WEALTH SHARING LTD,BG WEALTH SHARING LTD,N,N,,802-134353,338316,1312 17TH STREET SUITE 600,,DENVER,CO,United States,80202,N,Monday - Friday,,9 AM - 5 PM,646-348-2314,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,80000000,Limited Liability Company,,DECEMBER,Colorado,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,STEPHEN BEARD,8/16/2025,DIRECTOR
2009690,Oct-21,8/14/2025,"MAXWELL STREET CAPITAL PARTNERS, LP","MAXWELL STREET CAPITAL PARTNERS, LP",N,N,,802-131347,329585,909 DAVIS STREET,SUITE 500,EVANSTON,IL,United States,60201,N,Monday - Friday,,9AM-5PM,(888) 608-8674,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,82370000,Limited Partnership,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,EVAN HARWOOD,8/14/2025,PRESIDENT
2009485,Oct-21,8/14/2025,"QUANTUMEDGE VENTURES, LLC","QUANTUMEDGE VENTURES, LLC",N,N,,802-134341,337961,"4TH FLOOR, 4TH TOWER, THE GATE, WEST BAY",,DOHA,,Qatar,,N,Other,SUNDAY-THURSDAY,9AM-4PM,97471028712,,0,,,,,,,,Y,N,N,N,N,,,Y,Y,N,1178400,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,SWETANSU MOHAPATRA,8/14/2025,MANAGING PARTNER
2003543,Oct-21,8/7/2025,GLOBALGATECAPITAL LLC,GLOBALGATECAPITAL LLC,N,N,,802-134304,332046,18101 COLLINS AVE.,APT TS03,SUNNY ISLES BEACH,FL,United States,33160,N,Monday - Friday,,"MONDAY TO FRIDAY, 10:00 AM - 4:00 PM EASTERN TIME",702-496-0660,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,2954116,Limited Liability Company,,DECEMBER,Florida,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,SAMIR SELMAN,8/6/2025,MANAGING MEMBER
2009010,Oct-21,8/27/2025,VIDIA GMBH,VIDIA GMBH,N,N,,802-129809,328646,BURKLEINSTRA?E 10,,MUNICH,,Germany,80538,N,Monday - Friday,,9 AM TO 5 PM,004915140228721,,0,,,,,,,,Y,N,Y,N,N,,391200QRKTPFWDDFQX88,N,Y,N,0,Other (specify),GERMAN LIMITED LIABILITY COMPANY (GMBH),DECEMBER,,Germany,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,STEPHAN ROSARIUS,8/27/2025,MANAGING DIRECTOR
2009590,Oct-21,8/27/2025,LIGHTNING SHARK CAPITAL GROUP LTD.,LIGHTNING SHARK CAPITAL GROUP LTD.,N,N,,802-134432,338401,"55 BROAD ST, STUIE 1201",,NEW YORK,NY,United States,10004,N,Monday - Friday,,9:00 AM TO 5:00 PM,2136812577,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,100000000,Corporation,,DECEMBER,New York,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,SEONG JIANN KOAY,8/26/2025,CEO
2006909,Oct-21,8/1/2025,CLEAN ALPHA PARTNERS (AUSTRALIA) PTY LTD,CLEAN ALPHA PARTNERS (AUSTRALIA) PTY LTD,N,N,,802-132965,335484,"SUITE 5031, LEVEL 50",120 COLLINS STREET,"MELBOURNE, VICTORIA",,Australia,3000,N,Monday - Friday,,9 A.M. - 6 P.M.,+614 5839 2117,,0,,,,,,,,Y,N,Y,N,N,,2138006933VPX8RUYB29,N,Y,N,0,Corporation,,DECEMBER,,Australia,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,"STARICK, MATTHEW JEREMY",8/1/2025,CEO / CIO / DIRECTOR
2005923,Oct-21,8/1/2025,MULL MANAGEMENT SERVICES LLC,MULL MANAGEMENT SERVICES LLC,N,N,,802-134271,338105,1700 NORTH WATERFRONT PARKWAY,BUILDING 1200,WICHITA,KS,United States,67206,N,Monday - Friday,,9:00 - 5:00,316-264-6366,(316) 264-6440,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,80000000,Limited Liability Company,,DECEMBER,Kansas,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JENNIFER MULL,8/1/2025,MANAGING MEMBER
2008359,Oct-21,8/7/2025,"CHARTER PRIVATE CAPITAL MANAGEMENT, LLC","CHARTER PRIVATE CAPITAL MANAGEMENT, LLC",N,N,,802-134305,155417,140 MONROE CENTER NW,SUITE 300,GRAND RAPIDS,MI,United States,49503,N,Monday - Friday,,9:00 A.M. - 5:00 P.M.,616-235-3555,616-323-0623,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,55000000,Limited Liability Company,,DECEMBER,Michigan,United States,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JOHN KERSCHEN,8/7/2025,PARTNER AND CHIEF COMPLIANCE OFFICER
1999079,Oct-21,8/7/2025,VERANCE CAPITAL MANAGEMENT LLC,VERANCE CAPITAL MANAGEMENT LLC,N,N,,802-134308,337517,"1700 BROADWAY, FLOOR 38",,NEW YORK,NY,United States,10019,N,Monday - Friday,,9:00 AM - 5:00 PM,917-363-0162,,0,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,LYLE AYES,8/7/2025,MANAGING MEMBER
2006356,Oct-21,8/7/2025,CITIC SECURITIES CLSA CAPITAL PARTNERS (HK) LIMITED,CLSA CAPITAL PARTNERS,Y,N,CITIC CLSA CAPITAL PARTNERS HK LIMITED,802-75568,161379,"ROOM 809,ONE PACIFIC PLACE",88 QUEENSWAY,HONG KONG,,Hong Kong,,N,Monday - Friday,,9:30 AM TO 5:30 PM,85226008888,85229189763,4,,,,,,,,Y,Y,Y,N,N,,,N,Y,N,0,Corporation,,DECEMBER,,Hong Kong,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,,Y,,N,N,N,Y,N,Y,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,NICK CHIU,7/29/2025,"DIRECTOR, OPERATIONS"
2010515,Oct-21,8/22/2025,APEXES MANAGEMENT LTD,APEXES MANAGEMENT LTD,N,N,,802-134402,338468,1312 17TH STREET SUITE 2199,,DENVER,CO,United States,80202,N,Monday - Friday,,9 AM - 5 PM,646-347-6221,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,80000000,Limited Liability Partnership,,DECEMBER,Colorado,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,HAOGENG CHENG,8/20/2025,DIRECTOR
2010604,Oct-21,8/19/2025,2.0 VENTURES ADVISER LLC,2.0 VENTURES ADVISER LLC,N,N,,802-134377,337324,"6440 S. MILLROCK DRIVE, SUITE 550",,SALT LAKE CITY,UT,United States,84121,N,Monday - Friday,,5-Sep,801-836-4532,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,40000000,Limited Liability Company,,DECEMBER,Utah,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,W. BENSON METCALF,8/19/2025,MANAGING PARTNER & CEO
2009014,Oct-21,8/19/2025,ZENTARA EXCHANGE LTD,ZENTARA EXCHANGE LTD,N,N,,802-134379,338283,101 CALIFORNIA ST,,SAN FRANCISCO,CA,United States,94111,N,Monday - Friday,,9AM-5PM,519 856 1525,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,100000,Limited Liability Company,,DECEMBER,California,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,MITCHELL JAMES SELLERS,8/12/2025,DIRECTOR
2005281,Oct-21,8/21/2025,"CYPRESS FUND MANAGEMENT, LLC","CYPRESS FUND MANAGEMENT, LLC",N,N,,802-134394,336224,"330 MARSHALL STREET, SUITE 930",,SHREVEPORT,LA,United States,71101,N,Monday - Friday,,8:30-5:00,318-424-2031,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,60000000,Limited Liability Company,,DECEMBER,Louisiana,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,Y,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,BENJAMIN L. ISRAEL,8/20/2025,MANAGER
