"FilingID","SchA-3","Schedule","Full Legal Name","DE/FE/I","Entity in Which","Title or Status","Status Acquired","Ownership Code","Control Person","PR","OwnerID"
1999835,"","B","GENSTAR CAPITAL","DE","FUNDROCK FUND SERVICES LIMITED","SHAREHOLDER",12/2021,"D","Y","N",156932
2005445,"N","A","Kurtovic, Skender","I","","COMPLIANCE OFFICER (AND AUTHORIZED SIGNATORY, COLLECTIVELY)",07/2024,"NA","N","N",8139200
2005445,"N","A","Camenisch, Patrick","I","","INVESTMENT DIRECTOR (AND AUTHORIZED SIGNATORY, COLLECTIVELY)",07/2024,"NA","N","N",8139207
2005445,"N","A","Zeller, Maximilian","I","","CEO AND SOLE SHAREHOLDER",08/2022,"E","Y","N",8139173
2003324,"N","A","AKSIA PARTNERS LLC","DE","","CEO",10/2023,"E","N","N",337925
2002699,"N","A","Yenicay, Ertan, F","I","","CEO, CIO, COO, MANAGING MEMBER",03/2025,"E","Y","N",2510436
2003437,"N","A","AI EARN LTD","DE","","CEO",07/2025,"E","Y","N",337851
2004985,"Y","A","BUSHWOOD HOLDINGS, INC.","DE","","SHAREHOLDER",09/2007,"D","Y","N",
2004985,"Y","A","STARR, MELISSA, MARIE","I","","CHIEF COMPLIANCE OFFICER",03/2022,"NA","Y","N",6935003
2004985,"Y","A","LEVEILLE, JUSTIN, ANDRE","I","","VICE PRESIDENT",04/2015,"NA","Y","N",5308839
2004985,"Y","A","JOHNSON, RONALD, STEVEN","I","","PRESIDENT",05/1995,"NA","Y","N",1462960
2004985,"Y","A","DRAGO, THOMAS","I","","VICE PRESIDENT",08/2021,"NA","Y","N",
2004985,"","B","RONALD S. JOHNSON 2012 FAMILY TRUST","DE","BUSHWOOD HOLDINGS, INC.","SHAREHOLDER",12/2012,"D","Y","N",
2004985,"","B","CORUNDUM TRUST COMPANY, INC.","DE","RONALD S. JOHNSON 2012 FAMILY TRUST","TRUSTEE",12/2012,"F","Y","N",
2000501,"Y","A","Yahia, Ahmed, Mohammed Ahmed","I","","CHIEF EXECUTIVE OFFICER",10/2024,"NA","Y","N",8037979
2000501,"Y","A","DWEIK, DANI","I","","CHIEF FINANCE OFFICER/CHIEF OPERATIONS OFFICER",10/2024,"NA","N","N",8037986
2000501,"Y","A","Truong, Ngoc Kieu","I","","GENERAL COUNSEL",10/2024,"NA","N","N",8037989
2000501,"Y","A","Chen, Yen Li","I","","CHIEF COMPLIANCE OFFICER",10/2024,"NA","N","N",8037991
2000501,"Y","A","MGX GROUP HOLDING 1 LTD","FE","","DIRECT SHAREHOLDER",04/2024,"E","Y","N",
2000501,"","B","MIC INDUSTRIAL INVESTMENT 2 RSC LTD","FE","MGX GROUP HOLDING 1 LTD","SHAREHOLDER",06/2024,"D","Y","N",
2000501,"","B","MAMOURA DIVERSIFIED GLOBAL HOLDING P.J.S.C","FE","MIC INDUSTRIAL INVESTMENT 2 RSC LTD","SHAREHOLDER",05/2024,"E","Y","N",
2000501,"","B","MUBADALA INVESTMENT COMPANY PJSC","FE","MAMOURA DIVERSIFIED GLOBAL HOLDING P.J.S.C","SHAREHOLDER",01/2017,"E","Y","N",
2000501,"","B","GOVERNMENT OF THE EMIRATE OF ABU DHABI","FE","MUBADALA INVESTMENT COMPANY PJSC","SHAREHOLDER",01/2017,"E","Y","N",
2000501,"","B","GX INVESTMENTS LTD","FE","MGX GROUP HOLDING 1 LTD","SHAREHOLDER",04/2024,"D","Y","N",
2000501,"","B","GROUP 42 HOLDING LTD","FE","GX INVESTMENTS LTD","SHAREHOLDER",04/2024,"E","Y","N",
2000501,"Y","A","Namphy, Andre, Christophe","I","","CHIEF LEGAL OFFICER",01/2025,"NA","N","N",8042514
2003886,"Y","A","NOVEMBER IN CO","DE","","HOLDING COMPANY",07/2024,"E","Y","N",
2003886,"","B","Melvin, Nicholas","I","NOVEMBER IN CO","CEO",07/2024,"E","Y","N",8134331
2006694,"","B","BLACKROCK FINANCE, INC.","DE","BLACKROCK HOLDCO 2, INC.","SOLE SHAREHOLDER",09/2006,"E","Y","N",
2006694,"","B","BLACKROCK HOLDCO 2, INC.","DE","BLACKROCK FINANCIAL MANAGEMENT, INC","SOLE SHAREHOLDER",09/2006,"E","Y","N",
2006694,"","B","BLACKROCK FINANCIAL MANAGEMENT, INC","DE","BLACKROCK INTERNATIONAL HOLDINGS, INC.","SOLE SHAREHOLDER",03/2015,"E","Y","N",107105
2006694,"","B","BLACKROCK INTERNATIONAL HOLDINGS, INC.","DE","BR JERSEY INTERNATIONAL HOLDINGS, L.P.","GENERAL PARTNER",12/2009,"F","Y","N",
2006694,"","B","BR JERSEY INTERNATIONAL HOLDINGS, L.P.","FE","BLACKROCK CANADA HOLDINGS L.P.","GENERAL PARTNER",11/2012,"F","Y","N",
2006694,"","B","BLACKROCK CANADA HOLDINGS L.P.","FE","BLACKROCK CANADA HOLDINGS ULC","SOLE SHAREHOLDER",11/2012,"E","Y","N",
2006694,"Y","A","BLACKROCK CANADA HOLDINGS ULC","FE","","SOLE SHAREHOLDER",11/2012,"E","Y","N",
2006694,"Y","A","MOFFAT, MARCIA, TILLA","I","","CHIEF EXECUTIVE OFFICER",09/2015,"NA","Y","N",6555290
2006694,"Y","A","MOFFAT, MARCIA, TILLA","I","","DIRECTOR",09/2016,"NA","Y","N",6555290
2006694,"","B","BLACKROCK HOLDCO 3, LLC","DE","BLACKROCK CANADA HOLDINGS L.P.","GENERAL PARTNER",08/2018,"F","Y","N",
2006694,"Y","A","GENOIS, STEPHANIE","I","","DIRECTOR",02/2023,"NA","Y","N",7713372
2006694,"Y","A","BRADLEY, LAUREN","I","","CHIEF FINANCIAL OFFICER",01/2022,"NA","Y","N",6333566
2006694,"Y","A","Grove, Geoffrey, Ernest John","I","","CHIEF COMPLIANCE OFFICER",02/2024,"NA","N","N",7896342
2006694,"","B","BLACKROCK, INC.","DE","BLACKROCK FINANCE, INC.","SOLE SHAREHOLDER",10/2024,"E","Y","Y",
2006694,"Y","A","GRANT, TRACEY, J","I","","DIRECTOR",12/2024,"NA","Y","N",5070819
2006694,"Y","A","Hayes, Helen, Victoria","I","","DIRECTOR",12/2024,"NA","Y","N",8066709
2006694,"","B","BLACKROCK SATURN SUBCO, LLC","DE","BLACKROCK FINANCE, INC.","SOLE SHAREHOLDER",07/2025,"E","Y","N",
2006704,"","B","BLACKROCK FINANCE, INC.","DE","BLACKROCK HOLDCO 2, INC.","SOLE SHAREHOLDER",09/2006,"E","Y","N",
2006704,"","B","BLACKROCK HOLDCO 2, INC.","DE","BLACKROCK FINANCIAL MANAGEMENT, INC","SOLE SHAREHOLDER",09/2006,"E","Y","N",
2006704,"","B","BLACKROCK FINANCIAL MANAGEMENT, INC","DE","BLACKROCK INTERNATIONAL HOLDINGS, INC.","SOLE SHAREHOLDER",03/2015,"E","Y","N",107105
2006704,"","B","BLACKROCK INTERNATIONAL HOLDINGS, INC.","DE","BR JERSEY INTERNATIONAL HOLDINGS, L.P.","GENERAL PARTNER",12/2009,"F","Y","N",
2006704,"","B","BR JERSEY INTERNATIONAL HOLDINGS, L.P.","FE","BLACKROCK CANADA HOLDINGS L.P.","GENERAL PARTNER",11/2012,"F","Y","N",
2006704,"","B","BLACKROCK CANADA HOLDINGS L.P.","FE","BLACKROCK CANADA HOLDINGS ULC","SOLE SHAREHOLDER",11/2012,"E","Y","N",
2006704,"Y","A","BLACKROCK CANADA HOLDINGS ULC","FE","","SOLE SHAREHOLDER",11/2012,"E","Y","N",
2006704,"Y","A","MOFFAT, MARCIA, TILLA","I","","CHIEF EXECUTIVE OFFICER",09/2015,"NA","Y","N",6555290
2006704,"Y","A","MOFFAT, MARCIA, TILLA","I","","DIRECTOR",09/2016,"NA","Y","N",6555290
2006704,"","B","BLACKROCK HOLDCO 3, LLC","DE","BLACKROCK CANADA HOLDINGS L.P.","GENERAL PARTNER",08/2018,"F","Y","N",
2006704,"Y","A","GENOIS, STEPHANIE","I","","DIRECTOR",02/2023,"NA","Y","N",7713372
2006704,"Y","A","BRADLEY, LAUREN","I","","CHIEF FINANCIAL OFFICER",01/2022,"NA","Y","N",6333566
2006704,"Y","A","Grove, Geoffrey, Ernest John","I","","CHIEF COMPLIANCE OFFICER",02/2024,"NA","N","N",7896342
2006704,"","B","BLACKROCK, INC.","DE","BLACKROCK SATURN SUBCO, LLC","MEMBER",07/2025,"E","Y","Y",
2006704,"Y","A","GRANT, TRACEY, J","I","","DIRECTOR",12/2024,"NA","Y","N",5070819
2006704,"Y","A","Hayes, Helen, Victoria","I","","DIRECTOR",12/2024,"NA","Y","N",8066709
2006704,"","B","BLACKROCK SATURN SUBCO, LLC","DE","BLACKROCK FINANCE, INC.","SOLE SHAREHOLDER",07/2025,"E","Y","N",
2006705,"","B","BLACKROCK FINANCE, INC.","DE","BLACKROCK HOLDCO 2, INC.","SOLE SHAREHOLDER",09/2006,"E","Y","N",
2006705,"","B","BLACKROCK HOLDCO 2, INC.","DE","BLACKROCK FINANCIAL MANAGEMENT, INC","SOLE SHAREHOLDER",09/2006,"E","Y","N",
2006705,"","B","BLACKROCK FINANCIAL MANAGEMENT, INC","DE","BLACKROCK INTERNATIONAL HOLDINGS, INC.","SOLE SHAREHOLDER",03/2015,"E","Y","N",107105
2006705,"","B","BLACKROCK INTERNATIONAL HOLDINGS, INC.","DE","BR JERSEY INTERNATIONAL HOLDINGS, L.P.","GENERAL PARTNER",12/2009,"F","Y","N",
2006705,"","B","BR JERSEY INTERNATIONAL HOLDINGS, L.P.","FE","BLACKROCK HOLDCO 3, LLC","SOLE MEMBER",12/2009,"E","Y","N",
2006705,"Y","A","BLACKROCK FINANCE EUROPE LIMITED","FE","","SOLE SHAREHOLDER OF THE APPLICANT",08/2018,"E","Y","N",
2006705,"","B","BLACKROCK GROUP LIMITED","FE","BLACKROCK FINANCE EUROPE LIMITED","SOLE SHAREHOLDER",08/2018,"F","Y","N",
2006705,"","B","BLACKROCK CAYMAN WEST BAY IV LIMITED","FE","BLACKROCK GROUP LIMITED","SHAREHOLDER",08/2018,"E","Y","N",
2006705,"","B","BLACKROCK CAYMAN WEST BAY FINCO LIMITED","FE","BLACKROCK CAYMAN WEST BAY IV LIMITED","SOLE SHAREHOLDER",08/2018,"E","Y","N",
2006705,"","B","BLACKROCK CAYMAN 1 LP","FE","BLACKROCK CAYMAN WEST BAY FINCO LIMITED","SOLE SHAREHOLDER",08/2018,"E","Y","N",
2006705,"","B","BLACKROCK HOLDCO 3, LLC","DE","BLACKROCK CAYMAN 1 LP","GENERAL PARTNER",08/2018,"F","Y","N",
2006705,"Y","A","GIBSON, NICHOLAS, JOHN","I","","CHIEF COMPLIANCE OFFICER",12/2020,"NA","Y","N",6716370
2006705,"Y","A","McDonald, Colin, Alistair","I","","CHIEF FINANCIAL OFFICER",12/2020,"NA","Y","N",7328309
2006705,"Y","A","ANDERSON, JUSTINE, CLAIR","I","","CHIEF OPERATING OFFICER AND DIRECTOR",09/2022,"NA","N","N",4236747
2006705,"Y","A","Lord, Rachel","I","","CHIEF EXECUTIVE OFFICER AND DIRECTOR",05/2024,"NA","Y","N",6874987
2006705,"","B","BLACKROCK, INC.","DE","BLACKROCK SATURN SUBCO, LLC","MEMBER",07/2025,"E","Y","Y",
2006705,"","B","BLACKROCK SATURN SUBCO, LLC","DE","BLACKROCK FINANCE, INC.","SOLE SHAREHOLDER",07/2025,"E","Y","N",
2006903,"N","A","MAZMANCI, YAHYA","I","","CEO",01/2025,"E","Y","N",8142431
2005229,"N","A","Parramon, Jordi","I","","MANAGING MEMBER",04/2023,"E","Y","N",7826820
2005116,"N","A","SIMPSON, GARY, LEONARD","I","","MEMBER, CHIEF OPERATING OFFICER",10/1998,"D","Y","N",6058999
2005116,"N","A","BLISS, ROBERT, Z","I","","MANAGING MEMBER, PORTFOLIO MANAGER",10/1998,"D","Y","N",1159637
1994809,"","B","DEUTSCHE TELEKOM CAPITAL PARTNERS EXECUTIVE POOL GMBH & CO. KG","FE","DEUTSCHE TELEKOM CAPITAL PARTNERS MANAGEMENT GMBH","OWNER",06/2015,"D","Y","N",
1994809,"Y","A","YOUNG, JACK, NMN","I","","MANAGING PARTNER AND CHIEF COMPLIANCE OFFICER",04/2016,"NA","Y","N",6988201
1994809,"Y","A","DEUTSCHE TELEKOM CAPITAL PARTNERS MANAGEMENT GMBH","FE","","OWNER",09/2015,"E","Y","N",
1994809,"","B","DEUTSCHE TELEKOM AG","FE","DEUTSCHE TELEKOM CAPITAL PARTNERS MANAGEMENT GMBH","OWNER",12/2014,"C","Y","N",
1994809,"","B","VENTO BOSCH, VICENTE, NMN","I","DEUTSCHE TELEKOM CAPITAL PARTNERS EXECUTIVE POOL GMBH & CO. KG","OWNER",12/2019,"E","Y","N",6988216
1994809,"","B","VENTO CAPITAL PARTNERS GP GMBH","FE","DEUTSCHE TELEKOM CAPITAL PARTNERS EXECUTIVE POOL GMBH & CO. KG","OWNER",11/2023,"D","Y","N",
2004556,"Y","A","Ibottson, John","I","","UK CHIEF FINANCIAL OFFICER",08/2012,"NA","Y","N",7528554
2004556,"Y","A","Turner, Terrance","I","","UK HEAD OF COMPLIANCE (CHIEF COMPLIANCE OFFICER)",01/2021,"NA","Y","N",7528563
2004556,"Y","A","AXA IM UK HOLDINGS LIMITED","FE","","SHAREHOLDER",11/2009,"E","Y","N",
2004556,"","B","AXA INVESTMENT MANAGERS SA","FE","AXA IM UK HOLDINGS LIMITED","INDIRECT OWNER",03/2006,"E","Y","N",
2004556,"Y","A","Preston, Timothy, Adam","I","","UK HEAD OF LEGAL (CHIEF LEGAL OFFICER)",01/2023,"NA","Y","N",7699268
2004556,"Y","A","KARIM, OUAJNAT","I","","CHIEF EXECUTIVE OFFICER",12/2024,"NA","Y","N",8045011
2004556,"Y","A","Wadia, Jane","I","","EXECUTIVE DIRECTOR",05/2023,"NA","Y","N",8060450
2004556,"","B","BNP PARIBAS CARDIF S.A","FE","AXA INVESTMENT MANAGERS SA","INDIRECT OWNER",07/2025,"E","Y","N",
2004556,"","B","BNP PARIBAS S.A.","FE","BNP PARIBAS CARDIF S.A","INDIRECT OWNER",07/2025,"E","Y","N",
2000711,"N","A","PRAKASH, AKASH","I","","DIRECTOR AND CHIEF EXECUTIVE OFFICER",02/2006,"E","Y","N",6024181
2000711,"N","A","PARIKH, AMEE","I","","DIRECTOR",02/2006,"NA","N","N",6024182
2000711,"N","A","TAN, ARNOLD, K. L.","I","","DIRECTOR",06/2008,"NA","N","N",6024184
2000711,"N","A","Ramanathan, Sarika","I","","HEAD OF COMPLIANCE",02/2022,"NA","N","N",7528444
2000711,"N","A","CHAWLA, SAMEER","I","","CHIEF OPERATING OFFICER & CFO",03/2024,"NA","Y","N",6037412
2001786,"N","A","DELGADO, CECILIA","I","","CEO",07/2025,"E","Y","N",7903826
2003317,"N","A","PANASCI, CAITLIN, ALBA","I","","MANAGING MEMBER",06/2023,"D","Y","N",5430124
2003317,"N","A","MCWILLIAMS, TRACY, ANN","I","","MANAGING MEMBER",06/2023,"D","Y","N",1852013
1979930,"N","A","Walker, Austin","I","","MANAGING MEMBER",02/2022,"D","Y","N",7914478
1979930,"N","A","Rao, Sonia","I","","MANAGING MEMBER",02/2022,"D","Y","N",7914486
2006155,"N","A","Thompson, David, Paul","I","","MANAGING MEMBER",11/2024,"E","Y","N",1542205
2006597,"Y","A","GLENWOOD HOLDINGS CO., LTD.","FE","","SHAREHOLDER",11/2018,"E","Y","N",
2006597,"Y","A","LEE, SANG HO","I","","CEO",02/2015,"NA","Y","N",5568372
2006597,"Y","A","JUNG, CHANWOOK","I","","COO",02/2015,"NA","Y","N",5430261
2006597,"Y","A","CHUNG, MICHAEL, JONGWOO","I","","CIO",02/2015,"NA","Y","N",5578197
2006597,"Y","A","Han, Kijung","I","","CCO",06/2025,"NA","N","N",8139985
2006597,"","B","LEE, SANG HO","I","GLENWOOD HOLDINGS CO., LTD.","SHAREHOLDER",11/2018,"E","Y","N",5568372
1999535,"Y","A","IL&FS INVESTMENT MANAGERS LIMITED","FE","","SHAREHOLDER",04/2006,"E","Y","N",
1999535,"","B","INFRASTRUCTURE LEASING AND FINANCIAL SERVICES LIMITED","FE","IL&FS INVESTMENT MANAGERS LIMITED","SHAREHOLDER",07/2007,"D","Y","N",
1999535,"","B","LIFE INSURANCE CORPORATION OF INDIA","FE","INFRASTRUCTURE LEASING AND FINANCIAL SERVICES LIMITED","SHAREHOLDER",11/2004,"C","Y","N",
2004278,"Y","A","AIFORREN INC","DE","","MANAGING MEMBER",06/2025,"D","Y","N",
2004278,"Y","A","MAGENTICS AI","DE","","MANAGING MEMBER",06/2025,"C","Y","N",
2004278,"","B","Ren, Chengming","I","AIFORREN INC","MANAGER/OWNER",06/2025,"E","Y","N",8136299
2004278,"","B","Mao, Jianchang","I","MAGENTICS AI","MANAGER/OWNER",06/2025,"E","Y","N",8136363
1999826,"Y","A","SACHS, DANIEL, JOEN","I","","CEO",06/2013,"NA","Y","N",6392156
1999826,"","B","SACHS, DANIEL, JOEN","I","DANIEL SACHS AKTIEBOLAG","SHAREHOLDER",06/2013,"C","Y","N",6392156
1999826,"Y","A","THELIN, ANDERS, KJELL","I","","MEMBER OF THE BOARD OF DIRECTORS",06/2013,"NA","Y","N",6392161
1999826,"Y","A","Hansdotter, Åsa, Kristina","I","","MEMBER OF THE BOARD OF DIRECTORS",06/2013,"NA","Y","N",6607827
1999826,"Y","A","Alm, Hans Martin","I","","CFO",08/2019,"NA","N","N",7239694
1999826,"Y","A","EKICI, DAMLA","I","","CHIEF COMPLIANCE OFFICER",01/2023,"NA","N","N",7716542
1999826,"Y","A","Lundborg Hedberg, Louise, Eva Maria","I","","MEMBER OF THE BOARD OF DIRECTORS",10/2023,"NA","Y","N",7882173
1999826,"Y","A","ULLENIUS, DAVID, ROBERT","I","","CIO",08/2023,"A","N","N",6392167
1999826,"Y","A","PCP DEKA AB","FE","","SHAREHOLDER",07/2021,"C","Y","N",
1999826,"Y","A","Silverberg, Joel","I","","COO",09/2024,"NA","N","N",8062250
1999826,"Y","A","Orrgard, maria","I","","GENERAL COUNSEL",02/2025,"NA","N","N",8062256
1999826,"Y","A","M&G FA LIMITED","FE","","SHAREHOLDER",06/2025,"D","Y","N",
1999826,"Y","A","Deblanc, Emmanuel  Jean Patrick","I","","CHAIRMAN OF THE BOARD",06/2025,"NA","Y","N",8023301
1999826,"Y","A","ARONA, MARCELLO","I","","MEMBER OF THE BOARD OF DIRECTORS",06/2025,"NA","Y","N",6286552
1999826,"Y","A","Godfrey, Richard, John","I","","MEMBER OF THE BOARD OF DIRECTORS",06/2025,"NA","Y","N",8141470
1999826,"Y","A","Reijnen, Marc, Gregor","I","","MEMBER OF THE BOARD OF DIRECTORS",06/2025,"NA","Y","N",8141471
1999826,"","B","M&G GROUP LIMITED","FE","M&G FA LIMITED","INDIRECT PARENT COMPANY",06/2025,"D","Y","N",
1999826,"","B","M&G GROUP REGULATED ENTITY HOLDING COMPANY LIMITED","FE","M&G GROUP LIMITED","INDIRECT PARENT COMPANY",06/2025,"D","Y","N",
1999826,"","B","M6G PLC","FE","M&G GROUP REGULATED ENTITY HOLDING COMPANY LIMITED","ULTIMATE PARENT COMPANY",06/2025,"D","Y","N",
1999826,"","B","DANIEL SACHS AKTIEBOLAG","FE","PCP DEKA AB","SHAREHOLDER",08/2021,"C","Y","N",
2005569,"Y","A","BOBMAN, RONALD, DAVID","I","","PRESIDENT, MEMBER",06/2003,"E","Y","N",6048292
2005569,"Y","A","CHEN, JULIE","I","","CHIEF OPERATING OFFICER",06/2008,"NA","Y","N",2046953
2005569,"Y","A","CAPITAL RETURNS MANAGEMENT HOLDINGS, LP","DE","","MANAGING MEMBER",06/2016,"E","Y","N",
2005569,"","B","CAPITAL RETURNS MANAGEMENT HOLDINGS GP, LLC","DE","CAPITAL RETURNS MANAGEMENT HOLDINGS, LP","GENERAL PARTNER",06/2016,"F","Y","N",
2005569,"","B","BOBMAN, RONALD, DAVID","I","CAPITAL RETURNS MANAGEMENT HOLDINGS, LP","LIMITED PARTNER",06/2016,"E","Y","N",6048292
2005569,"","B","BOBMAN, RONALD, DAVID","I","CAPITAL RETURNS MANAGEMENT HOLDINGS GP, LLC","SOLE MEMBER",06/2016,"E","Y","N",6048292
2002620,"Y","A","UNION LAND OVERSEAS GROUP LTD","FE","","MEMBER",03/2022,"B","N","N",
2002620,"Y","A","HUI, HARRY, CHI","I","","DIRECTOR",03/2022,"B","Y","N",6219551
2002620,"Y","A","CHAO, GIN, TSEN","I","","DIRECTOR",03/2022,"B","Y","N",3277600
2002620,"Y","A","NO LIMIT HOLDINGS (CAYMAN), LLC","FE","","MEMBER",08/2022,"E","Y","N",
