"FilingID","ReferenceID","Name of Partner, etc."
1936267,370647,"RESILIENCEVC LLC (MANAGER)"
1960431,370420,"THE NEXT IMPACT, LLC"
1960431,195349,"THE NEXT IMPACT, LLC"
1960431,195348,"THE FLYING OBJECT, LLC"
1960431,419500,"THE TRINTY FUND, G.P."
1938489,437864,"IRE AFV GP, L.P. - GENERAL PARTNER; IRE (CAYMAN) LIMITED - INVESTMENT MANAGER"
1938489,174068,"IRE AFIII, LTD. - GENERAL PARTNER; IRE (CAYMAN) LIMITED - INVESTMENT MANAGER"
1938489,242603,"IRE AFIV GP, L.P. - GENERAL PARTNER; IRE (CAYMAN) LIMITED - INVESTMENT MANAGER"
1956582,311053,"MOMENTUM CAPITAL GP, LLC"
1939763,231564,"PAVISE CAPITAL INVESTORS LLC"
1947016,435538,"1840 INVESTORS LLC"
1938446,373244,"VAUBAN TRINITY LLC"
1938446,373240,"VAUBAN TRINITY LLC"
1936936,227262,"UPLAND INVESTMENT ADVISORS, LLC"
1951404,379261,"MATTHEW WYTOCK"
1951404,379261,"ERIN KOGAN"
1951404,379243,"MATTHEW WYTOCK"
1951404,379243,"ERIN KOGAN"
1958725,91229,"ENGINEERING CAPITAL EQUITY PARTNERS I, LLC"
1958725,199441,"ENGINEERING CAPITAL EQUITY PARTNERS II, LLC"
1958725,253151,"ENGINEERING CAPITAL EQUITY PARTNERS III, LLC"
1958725,358735,"ENGINEERING CAPITAL EQUITY PARTNERS IV, LLC"
1951394,309823,"CASTALIAN PARTNERS, LLC"
1951394,177254,"CASTALIAN PARTNERS, LLC"
1944730,47918,"MARCH ALTUS CAPITAL GP LLC"
1944730,318093,"MARCH ALTUS EXCELSIOR GP LLC"
1957666,189594,"DIS MANAGEMENT COMPANY"
1938393,315263,"ALEXANDER WEISS"
1938393,315263,"JAMES HORGAN HUFF"
1938393,315263,"JAY LEEK"
1938393,315263,"PATRICK HEIM"
1944963,55948,"RIVER OAKS CAPITAL LLC"
1956494,41877,"OTTER CAPITAL LLC"
1957863,253241,"INTEGRATED CAPITAL MANAGEMENT LLC"
1957863,209641,"INTEGRATED REALTY CAPITAL I GP LLC"
1957863,236198,"IRC MALIBU SIDECAR GP LLC"
1957863,283054,"INTEGRATED REALTY CAPITAL II GP LLC"
1936191,172273,"ORBIS INSTITUTIONAL INTERNATIONAL EQUITY GP LIMITED"
1936191,219741,"DIRECTORS: JOHN C. R. COLLIS, WILLIAM GRAY, ISABELLE LEBBE, AUSTIN J. O'CONNOR, AND DAVID T. SMITH"
1936191,219725,"DIRECTORS: JOHN C. R. COLLIS, WILLIAM GRAY, E. BARCLAY SIMMONS, AND DAVID T. SMITH"
1936191,219731,"DIRECTORS: JOHN C. R. COLLIS, WILLIAM GRAY, E. BARCLAY SIMMONS, AND DAVID T. SMITH"
1936191,181265,"ORBIS ASSET MANAGEMENT LIMITED"
1936191,181266,"ORBIS ASSET MANAGEMENT LIMITED"
1936191,172270,"ORBIS INSTITUTIONAL EMERGING MARKETS EQUITY GP LIMITED"
1936191,172269,"ORBIS INSTITUTIONAL GLOBAL EQUITY GP LIMITED"
1936191,219625,"DIRECTORS: JOHN C. R. COLLIS, WILLIAM GRAY, E. BARCLAY SIMMONS, AND DAVID T. SMITH"
1936191,219774,"DIRECTORS: JOHN C. R. COLLIS, WILLIAM GRAY, E. BARCLAY SIMMONS, AND DAVID T. SMITH"
1936191,253573,"DIRECTORS: JOHN C. R. COLLIS, WILLIAM GRAY, ISABELLE LEBBE, AUSTIN J. O'CONNOR, AND DAVID T. SMITH"
1936191,437628,"ORBIS JAPAN EQUITY GP LIMITED"
1951608,315161,"NEWSPACE CAPITAL GP S.A."
1949588,448211,"INTERLUDE I GP, LP"
1947644,57333,"CAUSEWAY MEDIA GP, LLC"
1947644,55175,"CAUSEWAY MEDIA GP, LLC"
1937315,426196,"ABHINAV MUNSHI"
1937315,426197,"ABHINAV MUNSHI"
1942831,284462,"LYFE CAPITAL GLOBAL PARTNER LIMITED"
1941198,365141,"DAVID PRITCHARD AND PETRI BASSON"
1958455,253382,"DECIENS CAPITAL GP 2018, LLC"
1958455,253366,"DECIENS CAPITAL MANAGEMENT, LLC"
1958455,253377,"DECIENS CAPITAL GP 2018, LLC"
1958455,214099,"DECIENS CAPITAL GP 2018, LLC"
1958455,204928,"DECIENS CAPITAL GP 2018, LLC"
1958991,476992,"HARPOON VENTURES I GP, LLC"
1958991,316655,"HARPOON VENTURES III GP, LLC"
1958991,369405,"HARPOON VENTURES III GP, LLC"
1958991,371971,"HARPOON VENTURES I GP, LLC"
1958991,371969,"HARPOON VENTURES II GP, LLC"
1958991,228783,"HARPOON VENTURES I GP, LLC"
1958991,228784,"HARPOON VENTURES I GP, LLC"
1958991,254772,"HARPOON VENTURES II GP, LLC"
1947523,216965,"TRANSLINK MANAGEMENT (SOMPO) I, LLC"
1947523,233947,"TRANSLINK MANAGEMENT JAL INNOVATION I, LLC"
1947523,281442,"TRANSLINK MANAGEMENT N I, LLC"
1960471,222733,"REDVIEW CAPITAL PARTNERS II LIMITED"
1927299,250063,"GARY CHARLES LINFORD"
1927299,250063,"MARC PETER TOWERS"
1927299,250063,"VINCENT LEYI GAO"
1945033,454640,"MY.ALPHA MANAGEMENT HK ADVISORS LIMITED"
1945033,370724,"MY ASIAN OPPORTUNITIES GP LIMITED"
1945033,357217,"MY ASIAN OPPORTUNITIES GP LIMITED"
1945033,281432,"MY JAPAN FOCUSED GP LIMITED"
1945033,281431,"MY ASIAN OPPORTUNITIES GP LIMITED"
1939487,397869,"ALTAROC PARTNERS SAS"
1939487,397850,"ALTAROC PARTNERS SAS"
1939487,397865,"ALTAROC PARTNERS SAS"
1939487,397861,"ALTAROC PARTNERS SAS"
1939487,199185,"ALTAROC PARTNERS SAS"
1939487,292771,"ALTAROC PARTNERS SAS"
1939487,253486,"ALTAROC PARTNERS SAS"
1939487,354970,"ALTAROC PARTNERS SAS"
1939487,476171,"ALTAROC PARTNERS SAS"
1939487,476684,"ALTAROC PARTNERS SAS"
1945150,439276,"MARTIN STEIN"
1945150,330263,"MARTIN STEIN"
1945150,210418,"MARTIN STEIN"
1945150,210426,"MARTIN STEIN"
1945150,210408,"MARTIN STEIN"
1945150,210412,"MARTIN STEIN"
1945150,210409,"MARTIN STEIN"
1945150,286453,"MARTIN STEIN"
1945150,286453,"BLACKFORD CAPITAL TARGETED OPPORTUNITY FUND I GP, LLC"
1945150,210410,"MARTIN STEIN"
1945150,210414,"MARTIN STEIN"
1945150,286389,"MARTIN STEIN"
1945150,286389,"BLACKFORD CAPITAL TARGETED OPPORTUNITY FUND I GP, LLC"
1945150,253804,"MARTIN STEIN"
1945150,371702,"MARTIN STEIN"
1960767,366892,"CHAINSTREET MANAGEMENT LLC"
1957059,35078,"AKSIA  SGR S.P.A."
1957059,372637,"AKSIA SGR S.P.A."
1951898,289421,"DAKOTA PACIFIC I GP, LLC (GP)"
1951898,193681,"DAKOTA PACIFIC II GP, LLC (GP)"
1951898,193644,"DAKOTA PACIFIC GLOBAL MACRO LLC"
1951898,289427,"JR MILLER CAPITAL VII LLC"
1948657,288172,"HYUN HO KIM (DIRECTOR)"
1948657,288172,"MARTIN JOSEPH ROSENBURGH (DIRECTOR)"
1948657,288179,"HYUN HO KIM (DIRECTOR)"
1948657,288179,"MARTIN JOSEPH ROSENBURGH (DIRECTOR)"
1952608,244337,"KIMBERLY MELEN"
1952608,244337,"NISHCHAY GOEL"
1952608,244337,"VERITY ANN PRIEST"
1934064,43429,"BROADARCH CAPITAL, LLC"
1957023,185577,"DEVON PARK ASSOCIATES, L.P."
1943243,212338,"SANDY CREEK PARTNERS GP, LLC"
1943243,320535,"SANDY CREEK PARTNER FUND GP II, LLC"
1933500,369834,"BLUEIO MANAGEMENT, LLC"
1933500,369831,"BLUEIO MANAGEMENT, LLC"
1933500,231660,"BLUEIO MANAGEMENT, LLC"
1933500,213330,"BLUEIO MANAGEMENT, LLC"
1933500,193915,"BLUEIO MANAGEMENT, LLC"
1933500,213325,"BLUEIO MANAGEMENT, LLC"
1933500,234690,"BLUEIO MANAGEMENT, LLC"
1933500,253543,"BLUEIO MANAGEMENT, LLC"
1933500,251068,"BLUEIO MANAGEMENT, LLC"
1933500,281448,"BLUEIO MANAGEMENT, LLC"
1933500,447638,"BLUEIO MANAGEMENT, LLC"
1933500,437153,"BLUEIO MANAGEMENT, LLC"
1933500,437154,"BLUEIO MANAGEMENT, LLC"
1957596,464715,"TPV GP, LLC"
1957596,313306,"THE FUND AT HULA GP, LLC"
1957596,313309,"THE FUND AT HULA GP, LLC"
1957596,313351,"TPV GP, LLC"
1955387,288409,"FAIRWAY AMERICA MANAGEMENT GROUP IV LLC"
1955387,223264,"FAIRWAY AMERICA MANAGEMENT GROUP III LLC"
1955387,203436,"FAIRWAY AMERICA MANAGEMENT GROUP II LLC"
1955387,178886,"FAIRWAY AMERICA MANAGEMENT GROUP II LLC"
1955387,250984,"FAIRWAY AMERICA MANAGEMENT GROUP IV LLC"
1937738,224107,"PRIMARY VENTURE PARTNERS II, LLC"
1937738,31786,"HIGH PEAKS SEED VENTURE PARTNERS NY, LLC"
1937738,283258,"PRIMARY SELECT FUND II GP, LLC"
1937738,318887,"PRIMARY VENTURE PARTNERS IV, LLC"
1937738,370809,"PRIMARY VENTURE PARTNERS IV, LLC"
1937738,281957,"PVP ZI SPV MANAGER, LLC"
1937738,318914,"PVP ZI SPV MANAGER, LLC"
1937738,202434,"PRIMARY VENTURE MANAGEMENT, LLC"
1937738,235662,"PRIMARY SELECT FUND I GP, LLC"
1937738,72633,"PRIMARY VENTURE PARTNERS I, LLC"
1937738,199616,"PRIMARY VENTURE PARTNERS II, LLC"
1937738,252378,"PRIMARY VENTURE PARTNERS III, LLC"
1937738,252377,"PRIMARY VENTURE PARTNERS III, LLC"
1937738,31763,"HIGH PEAKS SEED VENTURE PARTNERS, LLC"
1937738,174275,"PRIMARY VENTURE PARTNERS I-A, LLC"
1937738,318905,"PRIMARY SELECT FUND III GP, LLC"
1937738,437707,"PVP H1 GP, LLC"
1937738,437706,"PVP H1 GP, LLC"
1954089,419690,"GVP INVESTMENTS II, LLC"
1954089,419691,"GVP INVESTMENTS III SBIC, LLC"
1954089,419694,"GVP INVESTMENTS III, LLC"
1962488,318509,"TIRTA VENTURES GP I, LLC"
1955465,435797,"ACTIVATE III GP, LLC"
1955465,435795,"ACTIVATE ANNEX GP LLC"
1955465,435796,"ACTIVATE GP LLC"
1949951,278106,"ABAC CAPITAL MANAGER, SGEIC, S.A.U."
1953388,376165,"FOUNDER COLLECTIVE GP V, LLC"
1953388,376167,"FC RV SPV GP, LLC"
1953388,374543,"FOUNDER COLLECTIVE GP V, LLC"
1953388,61890,"FOUNDER COLLECTIVE GP II, LLC"
1953388,257072,"FOUNDER COLLECTIVE GP IV, LLC"
1953388,257093,"FOUNDER COLLECTIVE GP IV, LLC"
1953388,186286,"FOUNDER COLLECTIVE GP III, LLC"
1953388,39847,"FOUNDER COLLECTIVE GP, LLC"
1953388,257111,"FOUNDER COLLECTIVE SG GP, LLC"
1953388,37524,"FOUNDER COLLECTIVE GP, LLC"
1953388,51510,"FOUNDER COLLECTIVE GP II, LLC"
1953388,186428,"FOUNDER COLLECTIVE GP III, LLC"
1945018,215300,"CITIC CAPITAL CHINA REAL ESTATE INVESTMENT FUND V GP LIMITED"
1945018,215300,"CITIC CAPITAL CHINA REAL ESTATE INVESTMENT FUND V MANAGEMENT LIMITED"
1957347,464231,"FLARE CAPITAL SELECT STRATEGIES MANAGERS I, LLC"
1957347,285227,"FLARE CAPITAL MANAGERS III, LLC"
1957347,215491,"FLARE CAPITAL MANAGERS II, LLC"
1957347,184893,"FLARE CAPITAL MANAGERS I, LLC"
1957347,61106,"FLARE CAPITAL MANAGERS I, LLC"
1948813,319878,"GREENTRAIL MANAGEMENT, LLC"
1948813,370387,"GREENTRAIL MANAGEMENT, LLC"
1948813,319877,"GREENTRAIL MANAGEMENT, LLC"
1948813,319880,"GREENTRAIL MANAGEMENT, LLC"
1948813,319872,"GREENTRAIL MANAGEMENT, LLC"
1948813,319706,"GREENTRAIL MANAGEMENT, LLC"
1948813,319873,"GREENTRAIL MANAGEMENT, LLC"
1948813,272361,"GREENTRAIL MANAGEMENT, LLC"
1945127,24668,"FORTISSIMO CAPITAL FUND III (GP), L.P."
1945127,24676,"FORTISSIMO CAPITAL FUND III (GP), L.P."
1945127,24662,"FORTISSIMO CAPITAL FUND II (GP), L.P."
1945127,169674,"FORTISSIMO CAPITAL FUND IV (GP), L.P."
1945127,233972,"FORTISSIMO CAPITAL FUND V GP, L.P."
1945127,354901,"FORTISSIMO CAPITAL FUND VI GP, L.P."
1949678,308736,"PROGRESSION FUND II GP, LLC"
1949822,275832,"ULTRA BLUE CAPITAL GP II, LLC"
1942395,312000,"SANCTA CAPITAL GP LTD"
1949120,37029,"SBG WINES CAPITAL GP, LLC"
1944448,365831,"COLIFT METALS GP LLC"
1942190,25818,"ACCRETIVE CAPITAL MANAGEMENT, LLC"
1944658,439170,"HAYFIN CENTRE STREET GP LLC"
1944658,210945,"HAYFIN SOF II GP LP"
1944658,233308,"HAYFIN CHIEF GP LIMITED"
1944658,233291,"HAYFIN BIG CYPRESS GP LIMITED"
1944658,224497,"HAYFIN PARTNERS GP LIMITED"
1944658,299242,"HAYFIN HF GP LLC"
1944658,210929,"HAYFIN DLF II GP LP"
1944658,338100,"HAYFIN PRIVATE EQUITY SOLUTIONS II GP LIMITED"
1944658,338097,"HAYFIN MARITIME YIELD FUND GP LIMITED"
1944658,307582,"HAYFIN PARTNERS GP LIMITED"
1944658,307588,"HAYFIN PARTNERS II GP LIMITED"
1944658,379111,"HAYFIN TACTICAL SOLUTIONS GP LIMITED"
1944658,379107,"EPIKAIROS SPV GP LIMITED"
1944658,307668,"HAYFIN PRIVATE EQUITY FUNDS GP LIMITED"
1944658,307676,"HAYFIN SAPPHIRE GP LIMITED"
1944658,438824,"HAYFIN PARTNERS GP LIMITED"
1944658,439172,"HAYFIN PRIVATE EQUITY SOLUTIONS II GP LIMITED"
1952432,192222,"JW LEVIN INVESTMENTS LLC"
1952432,208481,"JW LEVIN INVESTMENTS LLC"
1950405,368609,"FATHOM FUND GP I, L.P."
1953290,34338,"GALLATIN CAPITAL LLC"
1949858,449649,"BENJAMIN SLOME"
1949858,449649,"CHARLES JASKEL"
1949858,449687,"CHARLES JASKEL"
1949858,449687,"BENJAMIN SLOME"
1949858,449689,"CHARLES JASKEL"
1949858,449689,"BENJAMIN SLOME"
1952075,370118,"WILLIAM WOLF"
1952075,370119,"BW FINANCIAL SERVICES LLC"
1952075,34138,"BWCP MANAGERS, LLC"
1952075,54788,"BW FINANCIAL SERVICES, LLC"
1952075,34173,"BWCP MANAGERS, LLC"
1952075,54789,"BW FINANCIAL SERVICES, LLC"
1952075,452354,"BW FINANCIAL SERVICES LLC"
1952075,452354,"TERRY DIAMOND"
1945017,19477,"CC CHINA RETAIL PROPERTIES MANAGEMENT LIMITED"
1960523,476068,"EMINENCE MARVELOUS GP II LIMITED"
1936531,437399,"HSI AF SPECIAL ACCOUNT I GENPAR LTD."
1953619,205971,"HPEF VENTURE INVESTMENT LIMITED (IN VOLUNTARY LIQUIDATION)"
1953619,205971,"RACHEL FISHER"
1953619,205971,"JOEL GANESHAN"
1953619,205971,"ANNEKA BAVALIA"
1936990,285042,"ASSETFORT ADVISORS, LLC"
1936990,224675,"CDH SPHERE HOLDINGS COMPANY LIMITED"
1936990,252995,"ASSETFORT ADVISORS, LLC"
1936990,372407,"ASSETFORT ADVISORS, LLC"
1961693,16695,"WHELAN, DAVID"
1961693,16695,"HOEY, DAVID"
1961693,16695,"BURKE, ROBERT"
1956935,250447,"PROOF GROUP CAPITAL MANAGEMENT LLC"
1956935,418515,"PROOF GROUP CAPITAL PARTNERS II GP LLC"
1960030,244572,"RISE OF THE REST SEED FUND II GP, LLC"
1960030,194435,"RISE OF THE REST SEED FUND GP, LLC"
1961102,285555,"TIME BIOVENTURES GP I, LLC"
1961102,285556,"TIME BIOVENTURES GP I, LLC"
1961102,248749,"TIME BIOVENTURES GP I, LLC"
1961102,319846,"TIME BIOVENTURES GP I, LLC"
1949851,427168,"THIRDWAY CONSERVATION PARTNERS I GP, S.À R.L."
1949851,449651,"MUSTARD SEED + PARTNERS GP SARL"
1949851,452224,"REOCEAN (GP) SARL"
1950505,374132,"TYPE ONE VENTURES GROWTH GP, LLC"
1950505,374132,"GOAT CAPITAL MANAGEMENT, LLC"
1950505,373672,"GOAT CAPITAL GP, LLC"
1950505,373679,"GOAT CAPITAL GP, LLC"
1950505,376672,"GOAT CAPITAL MANAGEMENT, LLC"
1950505,373677,"GOAT CAPITAL GP, LLC"
1950505,302449,"GOAT CAPITAL GP, LLC"
1950505,355453,"GOAT CAPITAL II GP, LLC"
1950505,373678,"GOAT CAPITAL GP, LLC"
1960328,268609,"CHARTLINE CAPITAL PARTNERS II GP, LLC"
1960328,282226,"CHARTLINE CAPITAL PARTNERS II, GP, LLC"
1960328,367497,"CHARTLINE DB FINANCIAL HEALTH, GP, LLC"
1960328,216085,"CHARTLINE CAPITAL MANAGEMENT, LLC"
1960328,181357,"CHARTLINE CAPITAL NAVIGATOR FUND GP, LLC"
1960328,181215,"CHARTLINE CAPITAL NAVIGATOR FUND GP, LLC"
1956396,368957,"OVERLAP VENTURES FLAGSHIP FUND 1, GP, LP"
1956396,368959,"OVERLAP VENTURES FLAGSHIP FUND 1, GP, LP"
1941985,373255,"MERITAGE HOLDINGS II, LLC"
1941985,373251,"MERITAGE HOLDINGS II, LLC"
1941985,373253,"MERITAGE HOLDINGS II, LLC"
1941985,373263,"MERITAGE HOLDINGS II, LLC"
1941985,373252,"MERITAGE HOLDINGS II, LLC"
1941985,373249,"MERITAGE HOLDINGS II, LLC"
1941985,373254,"MERITAGE HOLDINGS II, LLC"
1941985,373257,"MERITAGE HOLDINGS II, LLC"
1941985,373227,"MERITAGE HOLDINGS II, LLC"
1951458,31666,"ICON MANAGEMENT ASSOCIATES IV, LLC"
1961039,20590,"STONEPINE GP, LLC"
1941369,49147,"ABRIS CEE MID-MARKET FUND II GP LP"
1941369,21657,"ABRIS CEE MID-MARKET FUND II GP LP"
1941369,173746,"ABRIS CEE MID-MARKET FUND III GP LP"
1949514,376509,"HC9 VENTURES I GP, LLC"
1949514,285428,"HC9 VENTURES I GP, LLC"
1949514,317243,"HC9 VENTURES I GP, LLC"
1949514,317241,"HC9 VENTURES I GP, LLC"
1949736,35746,"ASHISH PATIL (DIRECTOR)"
1949736,35746,"CHANDRASEKHARA LUTCHMIAH (DIRECTOR)"
1949736,35746,"ARSHAD GOODUR (DIRECTOR)"
1949736,35746,"PULAK CHANDAN PRASAD (DIRECTOR)"
1949736,35775,"ASHISH PATIL (DIRECTOR)"
1949736,35775,"PULAK CHANDAN PRASAD (DIRECTOR)"
1949736,35775,"ARSHAD GOODUR (DIRECTOR)"
1949736,35775,"CHANDRASEKHARA LUTCHMIAH (DIRECTOR)"
1938580,438355,"TROPHY PARTNERS LP"
1938580,438349,"EHPF PARTNERS LP"
1938580,438397,"EHPF PARTNERS LP"
1938580,438354,"FOCUSED PARTNERS 3 LP"
1938580,438392,"EXIGENT GP LP"
1938580,438346,"CONSUMER CREDIT PARTNERS LP"
1938580,438396,"EXIGENT GP LP"
1938580,438351,"EHPF PARTNERS LP"
1945132,319607,"FOCUSED PARTNERS LP"
1945132,355835,"TROPHY PARTNERS LP"
1945132,285689,"EHPF PARTNERS LP"
1945132,216657,"CONSUMER CREDIT PARTNERS LP"
1945132,216653,"FOCUSED PARTNERS 3 LP"
1945132,200490,"EXECUTIVES PARTNERS LP"
1945132,200495,"FOCUSED PARTNERS 2 LP"
1945132,200496,"CLEAN CARBON PARTNERS LP"
1945132,181336,"ELIEZER BRENDER"
1945132,181336,"ERIC DAVIS"
1945132,181336,"SIMCHA MANN"
1945132,181337,"ELIEZER BRENDER"
1945132,181337,"SIMCHA MANN"
1945132,181337,"ERIC DAVIS"
1945132,200492,"EHPF PARTNERS LP"
1950989,313107,"METRODORA VENTURE PARTNERS GP I LLC"
1950989,313108,"METRODORA VENTURE PARTNERS GP II LLC"
1950989,313109,"METRODORA VENTURE PARTNERS GP I LLC"
1953818,7941,"DENNIS HUNTER - DIRECTOR"
1953818,7941,"KARLA BODEN - DIRECTOR"
1944786,231620,"PARAGON GP GMBH"
1947472,319069,"S28 MANAGEMENT II, L.L.C."
1947472,176126,"SPECTRUM 28 CAPITAL MANAGEMENT I, L.P."
1947472,166350,"SPECTRUM 28 CAPITAL MANAGEMENT I, L.P."
1944777,62643,"PARAGON GP GMBH"
1961114,419490,"HUNTERBROOK FUND GP LLC"
1958982,469799,"PATRICIA WEXLER"
1962157,283435,"186 VENTURES I GP, LLC"
1949856,367500,"Y3 PARTNERS FUND GP LLC"
1949975,252218,"IK PARTNERSHIP I FUND GP SARL"
1949975,252220,"IK IX FUND GP SARL"
1949975,214729,"IK SMALL CAP FUND II GP SARL"
1949975,284655,"IK SMALL CAP FUND III GP SARL"
1949975,376993,"IK X FUND GP SARL"
1949975,183618,"IK VIII LIMITED"
1949975,355712,"IK PARTNERSHIP II FUND GP SARL"
1949975,171065,"IK SMALL CAP FUND 1 GP SARL"
1949975,49374,"IK VII LIMITED"
1949975,449703,"IK PARTNERSHIP III FUND GP SARL"
1949975,449705,"IK SMALL CAP FUND IV GP SARL"
1949975,476255,"IK SC STRATEGIC OPPORTUNITIES I GP SARL"
1939416,288619,"SEVEN2 SAS"
1939416,288620,"SEVEN2 SAS"
1939416,289607,"SEVEN2 SAS"
1939416,288609,"SEVEN2 SAS"
1939416,337225,"SEVEN2 SAS"
1939416,337220,"SEVEN2 SAS"
1939416,289620,"SEVEN2 SAS"
1939416,337226,"SEVEN2 SAS"
1939416,45304,"SEVEN2 SAS"
1939416,196961,"SEVEN2 SAS"
1939416,187420,"SEVEN2 SAS"
1939416,187417,"SEVEN2 SAS"
1939416,289594,"SEVEN2 SAS"
1939416,171040,"SEVEN2 SAS"
1939416,171041,"SEVEN2 MIDMARKET IX-L LUXEMBOURG GP"
1939416,45306,"SEVEN2 SAS"
1939416,376415,"SEVEN2 SAS"
1939416,376416,"SEVEN2 SAS"
1939416,377001,"SEVEN2 SAS"
1939416,337227,"SEVEN2 SAS"
1939416,171347,"SEVEN2 SAS"
1939416,196957,"SEVEN2 SAS"
1939416,171317,"SEVEN2 SAS"
1939416,216294,"SEVEN2 SAS"
1939416,216296,"SEVEN2 SAS"
1939416,233755,"SEVEN2 SAS"
1939416,253096,"SEVEN2 SAS"
1939416,253095,"SEVEN2 SAS"
1939416,253026,"SEVEN2 SAS"
1939416,253028,"SEVEN2 SAS"
1939416,233756,"SEVEN2 SAS"
1939416,253023,"SEVEN2 SAS"
1939416,253025,"SEVEN2 SAS"
1939416,233757,"SEVEN2 SAS"
1939416,233763,"SEVEN2 MIDMARKET X-L LUXEMBOURG GP"
1939416,475145,"SEVEN2 SAS"
1951479,254349,"ICON MANAGEMENT ASSOCIATES VII, LLC"
1947459,365675,"KRESS OZ GP LLC"
