"FilingID","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Telephone Number","Facsimile Number","Branch Number","Employees","BD","Bank","Insurance","Commodity","Municipal","Accounting","Law","Other"
1952534,"1700 ROCKVILLE PIKE","SUITE 330","ROCKVILLE","MD","United States","20852","N","301-474-9050","301-474-3666",,1,"N","N","N","N","N","N","N","NONE"
1955636,"AVENIDA DA LIBERDADE 240","","LISBON","","Portugal","1250-148","N","+351210900001","",,3,"N","N","N","N","N","N","N","AUTHORIZED TO MANAGE ALTERNATIVE INVESTMENT FUND"
1955636,"HERENGRACHT 338","","AMSTERDAM","","Netherlands","1016 CG","N","+ 31202371911","",,1,"N","N","N","N","N","N","N","AUTHORIZED TO MANAGE ALTERNATIVE INVESTMENT FUND"
1955636,"BAUERNMARKT 2","","VIENNA","","Austria","1010","N","+436643210268","",,1,"N","N","N","N","N","N","N",""
1955636,"","","","","","","Y","00491602189595","",,0,"N","N","N","N","N","N","N",""
1939220,"44 TEHAMA ST","SUITE - SF 508","SAN FRANCISCO","CA","United States","94105","N","7073643126","",,3,"N","N","N","N","N","N","N",""
1957083,"303 WYMAN STREET","SUITE 300","WALTHAM, BOSTON","MA","United States","02451-1208","N","1 781 530 3868","1 253 484 4262",,1,"N","N","N","N","N","N","N",""
1957083,"3 PLACE VILLE MARIE","BUREAU 12350, NIVEAU L, 1-121 #4","MONTREAL","","Canada","H3B0E7","N","1 514 844 6927","1 514 844 5607",,1,"N","N","N","N","N","N","N",""
1957486,"700 S. ROSEMARY AVE","SUITE 204-152","WEST PALM BEACH","FL","United States","33401","N","212-488-1645","",,1,"N","N","N","N","N","N","N",""
1949403,"","","","","","","Y","415-658-3000","",,1,"N","N","N","Y","N","N","N","PORTFOLIO MANAGEMENT OF POOLED INVESTMENT VEHICLES (OTHER THAN INVESTMENT COMPANIES)"
1933348,"929 ALTON ROAD, SUITE 500","","MIAMI BEACH","FL","United States","33139","N","(949) 533-9012","",,3,"N","N","N","N","N","N","N",""
1942392,"","","","","","","Y","203-912.2954","",,1,"N","N","N","N","N","N","N",""
1942392,"","","","","","","Y","786-314-6984","",,1,"N","N","N","N","N","N","N",""
1942392,"261 MADISON AVENUE","","NEW YORK","NY","United States","10016","N","917-374-2005","",,2,"N","N","N","N","N","N","N",""
1956883,"8735 SW BEAVERTON HILLSDALE HWY","SUITE 200","PORTLAND","OR","United States","97225","N","(503) 719-4931","(503) 573-8312",,2,"N","N","N","N","N","N","N","PROPERTY VALUATION"
1954851,"75 GATE 5 ROAD, SUITE B","","SAUSALITO","CA","United States","94965","N","4159028449","",,1,"N","N","N","N","N","N","N",""
1948947,"138 MARKET STREET","#13-04 CAPITAGREEN","SINGAPORE","","Singapore","048946","N","+65 6980 3828","",,5,"N","N","N","Y","N","N","N","INVESTMENT PERSONNEL TO CONDUCT CERTAIN INVESTMENT-RELATED ACTIVITIES ON BEHALF OF THE FIRM"
1951031,"770 LEGACY PLACE","","DEDHAM","MA","United States","02026","N","617-386-6530","",,1,"N","N","N","N","N","N","N",""
1947545,"16F, UNIT 2, BLOCK A, WISDOM PLAZA","NO. 4068 QIAOXIANG ROAD, NANSHAN DISTRICT","SHENZHEN","","China","","N","+8675588262711","",,6,"N","N","N","N","N","N","N",""
1952763,"505 S DUKE ST","","DURHAM","NC","United States","27701","N","9199435507","",,3,"N","N","N","N","N","N","N",""
1948677,"927 INDUSTRIAL AVE","","PALO ALTO","CA","United States","94303","N","650-352-3819","",,1,"N","N","N","N","N","N","N",""
1949179,"","","","","","","Y","610 220-1586","",,1,"N","N","N","N","N","N","N",""
1949179,"","","","","","","Y","706 338-5734","",,1,"N","N","N","N","N","N","N",""
1948779,"CAVENDISH SQUARE","33","LONDON","","United Kingdom","W1G 0PW","N","+442075800300","",,2,"N","N","N","N","N","N","N",""
1951685,"33 CAVENDISH SQUARE","","LONDON","","United Kingdom","W1G 0PW","N","442075800300","",,1,"N","N","N","N","N","N","N",""
1949519,"4700 KAUST, KRTP-HQ, L2 WS16","","THUWAL, KSA","","Saudi Arabia","23955","N","966 54 470 147","",,1,"N","N","N","N","N","N","N",""
1940456,"3501 NORTH AVIATION AVENUE","","SIOUX FALLS","SD","United States","57104","N","6059061913","",,1,"N","N","N","N","N","N","N",""
1936736,"","","","","","","Y","512-934-4736","",,1,"N","N","N","N","N","N","N",""
1933524,"575 DE L'AVENIR","SUITE 100","LAVAL","","Canada","H7S 2N5","N","416-868-4911","",,1,"N","N","N","N","N","N","N",""
1936400,"","","","","","","Y","(732) 579-2895","",,1,"N","N","N","N","N","N","N","PLEASE REFER TO THE NOTE IN SCHEDULE D - MISCELLANEOUS."
1950219,"MARIANO ESCOBEDO 550 PISO 5","COL. ANZURES","MEXICO, D.F.","","Mexico","11590","N","55-1168-9759","55-2789-5971",,3,"N","N","N","N","N","N","N",""
1950758,"3025 SW 1ST AVE","","PORTLAND","OR","United States","97201","N","503-621-6668","",,1,"N","N","N","N","N","N","N",""
1953016,"","","","","","","Y","404-884-2859","",,1,"N","N","N","N","N","N","N","MANAGING PRIVATE LIMITED PARTNERSHIPS"
1952149,"300 PARK AVENUE","5TH FLOOR","NEW YORK","NY","United States","10022","N","N/A","",,4,"N","N","N","N","N","N","N","RESEARCH AND ANALYSIS FOR THE FUND MANAGED BY THE FIRM."
1947383,"","","","","","","Y","425-444-5866","",,2,"N","N","N","N","N","N","N",""
1949233,"1811 BERING DRIVE","SUITE 400","HOUSTON","TX","United States","77057","N","713-263-3228","",,1,"N","N","N","N","N","N","N",""
1955106,"","","","","","","Y","416-839-9139","",,1,"N","N","N","N","N","N","N",""
1952786,"UNIT 1802, CHINA WORLD OFFICE 2","1 JIANGUOMENWAI AVENUE","BEIJING","","China","100004","N","86 10 65056065","",,3,"N","N","N","N","N","N","N",""
1952786,"UNIT 3101, PLAZA 66, TOWER 2","1266 NANJING WEST ROAD","SHANGHAI","","China","200043","N","86 21 60257000","",,6,"N","N","N","N","N","N","N",""
1942352,"","","","","","","Y","322-282-3995","",,1,"N","N","N","N","N","N","N",""
1942352,"","","","","","","Y","322-282-3995","",,1,"N","N","N","N","N","N","N",""
1942352,"","","","","","","Y","332-282-3995","",,2,"N","N","N","N","N","N","N",""
1923755,"","","","","","","Y","(508) 776-3152","",,1,"N","N","N","N","N","N","N",""
1953029,"2484 SAND HILL ROAD","","MENLO PARK","CA","United States","94025","N","650-854-5560","650-854-5712",,3,"N","N","N","N","N","N","N",""
1949216,"AMANI GARDENS, 71 CHURCH ROAD","","NAIROBI","","Kenya","","N","+254 724 65256","",,3,"N","N","N","N","N","N","N",""
1949216,"83 BAKER STREET","","LONDON","","United Kingdom","W1U 6AG","N","+44 7442006442","",,2,"N","N","N","N","N","N","N",""
1949583,"8908 SOUTH YALE AVENUE","SUITE 210","TULSA","OK","United States","74137","N","918-891-3770","",,8,"N","N","N","N","N","N","N",""
1917233,"VIA JOE COLOMBO 2","","MILANO","","Italy","21124","N","+390282959110","",,4,"N","N","N","N","N","N","N",""
1917233,"6 ST JOHNS LN","","NEW YORK","NY","United States","10013","N","+1 212-257-562","",,3,"N","N","N","N","N","N","N",""
1944243,"885 OAK GROVE SUITE 209","","MENLO PARK, CA","CA","United States","94025","N","16508689855","",,1,"N","N","N","N","N","N","N",""
1946065,"16/E-G, NO. 55 WEST HUAI HAI ROAD","","SHANGHAI","","China","200030","N","86-21-62189089","86-21-62187163",,10,"N","N","N","N","N","N","N",""
1949244,"21 NEWTON PLACE","","GLASGOW, LANARKSHIRE","","United Kingdom","G3 7PY","N","+442039559910","",,4,"N","N","N","N","N","N","N",""
1949317,"36 COOPER SQUARE","6TH FLOOR","NEW YORK","NY","United States","10022","N","650-918-4934","",,1,"N","N","N","N","N","N","N","INVESTMENT TEAM LOCATED HERE THAT HELPS IDENTIFY POTENTIAL INVESTMENT OPPORTUNITIES FOR SPC. NO EMPLOYEE HERE PROVIDES ADVISORY FUNCTIONS FOR OUTSIDE INVESTORS."
1960665,"125 HIGH STREET","SUITE 220","BOSTON","MA","United States","02110","N","203-355-3904","",,2,"N","N","N","N","N","N","N",""
1932788,"ZEIL 109","","FRANKFURT","","Germany","60313","N","0041433005858","",,0,"N","N","N","N","N","N","N",""
1933752,"","","","","","","Y","510-421-1887","",,1,"N","N","N","N","N","N","N","N/A"
1953874,"","","","","","","Y","(516) 902-6862","",,1,"N","N","N","N","N","N","N",""
1953874,"","","","","","","Y","(917) 575-6788","",,1,"N","N","N","N","N","N","N",""
1953874,"","","","","","","Y","(646) 831-6842","",,1,"N","N","N","N","N","N","N",""
1960888,"VIA DEL LARO 1","","MILAN","","Italy","20121 MILAN","N","+390250030547","",,2,"N","N","N","N","N","N","N","THE BRANCH PROVIDES MARKETING OF FOREIGN FUND SERVICES AND CERTAIN NON-REGULATED SUPPORT FUNCTIONS FOR HITECVISION ADVISORY AS. THE BRANCH IS REGISTERED WITH BANK OF ITALY AND CONSOB (USING EU PASSPORTING RIGHTS TO OPERATE A BRANCH IN ITALY)"
1950076,"1513 BOULDER STREET","STE 100","DENVER","CO","United States","80211","N","303.917.9827","",,3,"N","N","N","N","N","N","N",""
1947951,"","","","","","","Y","614-259-7125","",,1,"N","N","N","N","N","N","N",""
1958830,"","","","","","","Y","(415) 322-5096","",,1,"N","N","N","N","N","N","N",""
1958830,"","","","","","","Y","(415) 322-5096","",,1,"N","N","N","N","N","N","N",""
1958830,"","","","","","","Y","+17708638647","",,1,"N","N","N","N","N","N","N",""
1958830,"14661 THEBES ST.","","SAN DIEGO","CA","United States","92129","N","+13107741488","",,1,"N","N","N","N","N","N","N",""
1958830,"600 CALIFORNIA STREET","11TH FLOOR","SAN FRANCISCO","CA","United States","94108","N","+4153225096","",,2,"N","N","N","N","N","N","N",""
1958830,"","","","","","","Y","(917) 561-2103","",,1,"N","N","N","N","N","N","N",""
1952962,"NAIROBI GARAGE, DELTA CORNER ANNEX","RING RD, WESTLANDS LANE","NAIROBI","","Kenya","","N","2348067535381","",,2,"N","N","N","N","N","N","N",""
1952962,"LANDMARK TOWERS 5B","WATER CORPORATION RD, 6TH FL, VICTORIA ISLAND","LAGOS","","Nigeria","","N","2348067535381","",,2,"N","N","N","N","N","N","N",""
1942786,"","","","","","","Y","4256159797","",,1,"N","N","N","N","N","N","N",""
1951560,"2 NEWBURY ST","","BOSTON","MA","United States","02116","N","617-785-5617","",,1,"N","N","N","N","N","N","N",""
1951560,"777 PEARL STREET","SUITE 211","BOULDER","CO","United States","80302","N","303-909-8873","",,2,"N","N","N","N","N","N","N",""
1951560,"THE LIMES, BAYSHILL ROAD","","CHELTENHAM GL50 3AW","","United Kingdom","","N","44-1242357097","",,1,"N","N","N","N","N","N","N",""
1935764,"","","","","","","Y","972-544321884","",,2,"N","N","N","N","N","N","N","ASSISTS WITH STRATEGY, OUTREACH, AND DEAL SOURCING FOR POOLED INVESTMENT VEHICLES."
1953893,"110 E 25TH ST","","NEW YORK","NY","United States","10010","N","(425) 269-0069","",,1,"N","N","N","N","N","N","N",""
1953236,"6TH FLOOR, TWO TRIBECA","TRIBECA CENTRAL","TRIANON","","Mauritius","72261","N","+230-404-3900","+230-454-6824",,2,"N","N","N","N","N","N","N",""
1944920,"10250 CONSTELLATION BOULEVARD","SUITE 2300","LOS ANGELES","CA","United States","90067","N","213-431-0050","",,1,"N","N","N","N","N","N","N",""
1960388,"","","","","","","Y","406-607-0123","",,1,"N","N","N","N","N","N","N","AS THE MANAGING MEMBER AND REGISTERED INVESTMENT ADVISER REPRESENTATIVE OF KTE CAPITAL MANAGEMENT, LLC, A REGISTERED INVESTMENT ADVISER, JOHN GOUGH MAY ALSO CONDUCT BUSINESS FOR KTE AT THIS OFFICE AS WELL."
1951918,"","","","","","","Y","4438310728","",,1,"N","N","N","N","N","N","N",""
1954115,"330 SOUTH NAPERVILLE ROAD","#312","WHEATON","IL","United States","60187","N","630-480-0143","",,1,"N","N","N","N","N","N","N",""
1954115,"305 5TH AVENUE SOUTH","SUITE 204","NAPLES","FL","United States","34102","N","203-482-2518","",,2,"N","N","N","N","N","N","N",""
1959301,"LEVEL 18, BANGKOK CITY TOWER","179 SOUTH SATHORN ROAD","BANGKOK","","Thailand","10120","N","+662 098 9590","+662 679 6799",,15,"N","N","N","N","N","N","N",""
1933903,"135 WEST 50TH STREET","2ND FLOOR","NEW YORK","NY","United States","10020","N","201-727-1411","",,3,"N","N","N","N","N","N","N",""
1937977,"2 PARK AVE","FLOOR 20","NEW YORK","NY","United States","10016","N","2033400377","",,1,"N","N","N","N","N","N","N",""
1953900,"104 WEST 40TH STREET","","NEW YORK","NY","United States","10018","N","650-391-7233","",,1,"N","N","N","N","N","N","N",""
1962253,"299 PARK AVE, 7TH FLOOR","","NEW YORK","NY","United States","10171","N","2122778100","",212023,2,"Y","N","N","N","N","N","N",""
1959313,"ROOM A5.1, VIET PHONE BUILDING","64 NGUYEN DINH CHIEU STREET, DAKAO WARD","DISTRICT 1, HO CHI MINH CITY","","Vietnam","","N","+84909653698","",,2,"N","N","N","N","N","N","N","INVESTMENT RESEARCH"
1960592,"","","","","","","Y","+1-646-989-409","",,1,"N","N","N","N","N","N","N","THIS OFFICE LOCATION IS USED BY A REMOTE TRADER WHO, ALONGSIDE OUR TWO PRIMARY TRADERS BASED IN LONDON, EXECUTES TRADES ON BEHALF OF THE FIRM."
1954947,"BAARERSTRASSE 14","","ZUG","","Switzerland","6300","N","+41 22506 8948","",,1,"N","N","N","Y","N","N","N",""
1952919,"800 BOYLSTON STREET","SUITE 2510","BOSTON","MA","United States","02199","N","313-432-0321","",,3,"N","N","N","N","N","N","N",""
1937415,"480 AVENUE LOUISE","","BRUSSELS","","Belgium","1050","N","+32 2 898 21 5","",,18,"N","N","N","N","N","N","N",""
1937415,"4 RUE ROYALE","","PARIS","","France","75008","N","+33 695506174","",,4,"N","N","N","N","N","N","N",""
1937415,"LINIENSTRAßE 86","","BERLIN","","Germany","10119","N","+33 695506174","",,2,"N","N","N","N","N","N","N",""
1937415,"4TH FLOOR 3 MORE LONDON RIVERSIDE","","LONDON","","United Kingdom","SE12AQ","N","+33 695506174","",,3,"N","N","N","N","N","N","N",""
1952139,"1550 BRYANT ST.","700","SAN FRANCISCO","CA","United States","94103","N","415-373-6250","",,4,"N","N","N","N","N","N","N",""
1950306,"594 BROADWAY","SUITE 707","NEW YORK","NY","United States","10012","N","650-720-4667","",,3,"N","N","N","N","N","N","N",""
1959504,"1501 TOWER B GREENLAND CENTER","NO.4 WANGJING DONGYUAN","BEIJING","","China","","N","+861065025988","+861065931988",,31,"N","N","N","N","N","N","N",""
1930880,"","","","","","","Y","2605780239","",,1,"N","N","N","N","N","N","N",""
1930880,"","","","","","","Y","2604468562","",,1,"N","N","N","N","N","N","N",""
1930880,"","","","","","","Y","5405212291","",,1,"N","N","N","N","N","N","N",""
1930880,"","","","","","","Y","7738990612","",,1,"N","N","N","N","N","N","N",""
1930880,"","","","","","","Y","3034782034","",,1,"N","N","N","N","N","N","N",""
1949777,"776A 6TH AVENUE","","NEW YORK","NY","United States","10001","N","410-303-0509","",,3,"N","N","N","N","N","N","N",""
1949777,"20 UNIVERSITY ROAD","SUITE 500","CAMBRIDGE","MA","United States","02138","N","410-303-0509","",,1,"N","N","N","N","N","N","N",""
1949777,"1100 GLENDON AVENUE","17TH FLOOR","LOS ANGELES","CA","United States","90024","N","410-303-0509","",,1,"N","N","N","N","N","N","N",""
1939276,"3811 TURTLE CREEK BLVD,","SUITE 330","DALLAS","TX","United States","75219","N","214.295.9460","",,1,"N","N","N","N","N","N","N",""
1939276,"1408 REBSAMEN PARK ROAD","SUITE 300","LITTLE ROCK","AR","United States","72202","N","501-725-5536","",,1,"N","N","N","N","N","N","N",""
1939276,"3350 VIRGINIA STRREET","SUITE 232","COCONUT GROVE","FL","United States","33133","N","786-791-4897","",,1,"N","N","N","N","N","N","N",""
1939276,"40 BURTON HILLS BLVD","SUITE 217","NASHVILLE","TN","United States","37215","N","212-956-1061","",,1,"N","N","N","N","N","N","N",""
1939276,"15 STRATTON STREET","","LONDON","","United Kingdom","WIJ 8LQ","N","44 7727 977733","",,0,"N","N","N","N","N","N","N",""
1959211,"220 5TH AVE","17TH FLOOR","NEW YORK","NY","United States","10001","N","6159396889","",,1,"N","N","N","N","N","N","N",""
1944182,"10 BURTON HILLS BLVD, SUITE 400","","NASHVILLE","TN","United States","37215","N","6468834777","NA",,1,"N","N","N","N","N","N","N",""
1944182,"1005 17TH AVE S","FLOOR 9","NASHVILLE","TN","United States","37212","N","6468834777","",,2,"N","N","N","N","N","N","N",""
1953658,"","","","","","","Y","402-216-9066","",,1,"N","N","N","N","N","N","N",""
1953658,"","","","","","","Y","248-670-1485","",,1,"N","N","N","N","N","N","N",""
1953837,"","","","","","","Y","4156190856","",,1,"N","N","N","N","N","N","N","VENTURE CAPITAL INVESTMENTS"
1940669,"535 MISSION STREET","SUITE 2600","SAN FRANCISCO","CA","United States","94105","N","650-798-1601","650-798-1602",,6,"N","N","N","N","N","N","N",""
1957038,"168 ROBINSON ROAD, CAPITAL TOWER","#20-01/04","SINGAPORE","","Singapore","068912","N","6563368886","",,5,"N","N","N","N","N","N","N",""
1955839,"168 ROBINSON ROAD, CAPITAL TOWER","#20-01/04","SINGAPORE","","Singapore","068912","N","656 336 8886","65 6336 8868",,5,"N","N","N","N","N","N","N",""
1960817,"7TH FLOOR, BLOCK 1, EDEN SQUARE","WESTLANDS ROAD","NAIROBI","","Kenya","","N","3126379430","",,3,"N","N","N","N","N","N","N","SATELLITE OFFICE OF EQUATOR CAPITAL PARTNERS (USA)"
1958898,"3953 MAPLE AVE","SUITE 150","DALLAS","TX","United States","75219","N","646-238-9114","",,1,"N","N","N","N","N","N","N",""
1946279,"","","","","","","Y","9727545803","",,0,"N","N","N","N","N","N","N",""
1942853,"","","","","","","Y","772-418-2705","",,1,"N","N","N","N","N","N","N",""
1942853,"","","","","","","Y","617-780-6832","",,1,"N","N","N","N","N","N","N",""
1942853,"","","","","","","Y","570-560-0205","",,1,"N","N","N","N","N","N","N",""
1942853,"","","","","","","Y","202-352-8689","",,1,"N","N","N","N","N","N","N",""
1942853,"","","","","","","Y","508-816-5861","",,1,"N","N","N","N","N","N","N",""
1952005,"260 JOSEPHINE ST","SUITE 600","DENVER","CO","United States","80206","N","4153624022","",,1,"N","N","N","N","N","N","N",""
1952005,"23 MAIN STREET","SUITE E","TIBURON","CA","United States","94920","N","4153624022","",,1,"N","N","N","N","N","N","N",""
1952034,"23 MAIN STREET","SUITE E","TIBURON","CA","United States","94920","N","4153624022","",,1,"N","N","N","N","N","N","N",""
1952034,"260 JOSEPHINE ST","SUITE 600","DENVER","CO","United States","80206","N","4153624022","",,1,"N","N","N","N","N","N","N",""
1956612,"","","","","","","Y","(917) 414-2787","",,1,"N","N","N","N","N","N","N",""
1956919,"","","","","","","Y","617-710-6627","",,1,"N","N","N","N","N","N","N",""
1950148,"43 AVENUE DE FRIEDLAND","","PARIS","","France","75008","N","+33144430660","",,1,"N","N","N","N","N","N","N",""
