"FilingID","Miscellaneous"
1973265,"All reasonable effort taken to file this Form ADV by the required deadline. The filing draft was completed for submission and checked for correctness. E-File flex funding account requires one business day for funds to become available overnight. Contacted FINRA support to expedite the account funding, which was unsuccessful. Case #: 2789427. Submission filed as soon as funds became available to do so. A note has been made on internal firm documents regarding flex-funding fund availability to ensure future compliance."
1969905,"- PLEASE NOTE THAT OUR ANSWER ""1"" TO THE QUESTION UNDER SECTION 2.B. OF SCHEDULE D IS ACTUALLY ""0"". DUE TO TECHNICAL ISSUES WITH THE IARD SYSTEM, WE WERE NOT ABLE TO ENTER ""0"" IN THAT FIELD."
1981287,"My name is Christopher Torres and I am the sole owner and person for Proud American Capital LLC. I am registering with the state of California and am exempt to register with SEC."
1977344,"RAUM is as of December 31, 2024."
1978769,"SECTION 2B SCHEDULE D -  THE TOTAL AMOUNT MANAGED FROM A U.S. LOCATION IS $0.00, DUE TO IARD SYSTEM CONSTRAINS $1.00 WAS INSERTED."
1975065,"Invision Capital II, L.P. and Invision Capital III-A, L.P. are each a rural business investment company (""RBIC"").  Per Investment Advisers Act section 203(m), RBIC fund assets are excluded from calculations of ""assets under management,"" as defined in Investment Advisers Act rule 203(m)-1. Accordingly, the assets of Invision Capital II, L.P. and Invision Capital III-A, L.P. are not included in assets under management for purposes of Section 2.B herein."
1975720,"For Schedule B - All other interests in Brummer & Partners AB are less than 25%."
1976171,"Item 7A: CoVenture-SecFi Management Limited is an investment adviser that is 50% owned by SecFi Limited and 50% owned by CoVenture Management, LLC. CoVenture-SecFi Management Limited's principal place of business is located in New York."
1957075,"In responding to Section 7.B.(1) EUR has been converted in USD using an exchange rate of EUR1.00 to USD 0.9241."
1975607,"ADDITIONAL INFORMATION FOR SECTION 1.L LOCATION OF BOOKS AND RECORDS: THE ADMINISTRATOR'S DELEGATE OF THE FUNDS AND THE MASTER FUND IS MAPLES FUND SERVICES (ASIA) LIMITED, HONG KONG. ADDITIONAL INFORMATION FOR SECTION 7.B.1 (DREAM PEAK CAPITAL MASTER FUND, DREAM PEAK CAPITAL ONSHORE FUND AND DREAM PEAK CAPITAL OFFSHORE FUND) QUESTION 23(A)(2) ADDITIONAL AUDITOR INFORMATION: THE FUND’S FINANCIAL STATEMENTS ARE PREPARED IN ACCORDANCE WITH IFRS. QUESTION 26(A) ADDITIONAL ADMINISTRATOR INFORMATION: THE ADMINISTRATOR'S DELEGATE OF THE FUNDS AND THE MASTER FUND IS MAPLES FUND SERVICES (ASIA) LIMITED, HONG KONG."
1972869,"ACCENT EQUITY VII MANAGER AB (THE ""ADVISOR"") IS THE REGISTERED INVESTMENT ADVISOR / FUND MANAGER TO ACCENT EQUITY VII A AB, ACCENT EQUITY VII B AB AND ACCENT EQUITY VII C AB, COMPRISING A SWEDISH ALTERNATIVE INVESTMENT FUND (TOGETHER THE “FUND”). CURRENTLY, ONLY ACCENT EQUITY VII B AB HAS RECEIVED A COMMITMENT FROM A U.S. INVESTOR. THE ADVISOR OWNS 100% OF THE SHARES IN ACCENT EQUITY VII B AB, AND CONTROLS 100% OF THE VOTES. THE ADVISOR HAS COMMITTED APPROX. 8% OF THE FUND’S TOTAL COMMITTED CAPITAL. THE OTHER APPROX. 92% OF THE COMMITTED CAPITAL HAS BEEN COMMITTED BY EXTERNAL INSTITUTIONAL INVESTORS.  ALL USD AMOUNTS RELATED TO THE FUND ARE BASED ON A USD/SEK RATE OF 10.9982, AND ARE BASED ON ASSETS HELD AS OF 12/31/2024."
1978454,"The adviser has entered into investment advisory agreements with private fund general partners (the “General Partners”) and managers (the “Managers”)that are advised by affiliates of EQT AB, the adviser’s parent company. These investment advisory agreements appoint the adviser to act as an adviser to the General Partners and Managers in respect of certain funds they manage (the “Funds”). Each Fund’s General Partner or Manager (as applicable) makes all investment decisions for such Fund, and the management and the conduct of the activities of such Fund remains the responsibility of the General Partner or the Manager. Certain of the General Partners do not control, are not controlled by, and are not under common control with the adviser; however, certain of the General Partners are under common control with the adviser. With respect to certain Funds, the adviser provides investment advice to the Fund’s General Partner or Manager that is tailored to the Fund’s particular investment objectives. Such Funds are reported in Section 7.B.(2) of Schedule D (these funds are generally reported in Section 7.B.(1) of Schedule D in the Form ADV filings of their respective General Partners or Managers, as applicable).   Information provided in Section 7.A of Schedule D excludes (i) certain the general partners (or similar) of alternative investment vehicles (and other vehicles that serve similar functions) and of co-investment vehicles that invest alongside main funds sponsored or managed by EQT (including, without limitation, side-by-side vehicles through which employees, personnel, advisors and other individuals with whom EQT has a relationship co-invest alongside one or more EQT main funds), and (ii) in cases where a private fund has multiple general partners, the additional general partners of that fund that were formed for tax, regulatory, legal or similar reasons, (iii) certain general partners (or similar) of investment vehicles sponsored, managed or advised by Exeter Property Group, LLC and/or Exeter US Advisor, LLC; BPEA EQT Pte. Ltd; or LSP Advisory BV which are related persons of the adviser, and (iv)  certain investment advisors or general partners that are already  disclosed under the filing for EQT Fund Management S.A.R.L. under SEC File number 802 - 110840  Upon request, complete information about all related persons will be made available to the staff of the SEC. In addition, please see the Section 7.A of the Form ADV filed by Exeter Property Group, LLC; BPEA EQT Pte;  LSP Advisory BV for additional informationregarding the general partners (or similar) described in clause (iii) above."
1961052,"HITECVISION ADVISORY AS PROVIDES INVESTMENT ADVICE WITH RESPECT TO EACH OF THE FUNDS SET FORTH IN SECTION 7.B.(1) OF THIS SCHEDULE D PURSUANT TO ADVISORY AGREEMENTS ENTERED INTO WITH EACH SUCH FUND'S GENERAL PARTNER OR OTHER INTERMEDIATE ADVISORY COMPANY, AS APPLICABLE.  We note that we shall amend Form ADV each year by filing an annual updating amendment within 90 days after the end of our fiscal year, this date being 31 March 2025. The annual updating amendment was filed one day after such date due to the failure of having sufficient funds in the FINRA account, which is a condition for filing the amendment. We transferred funds to the FINRA account on 28 March 2025; however, the funds were not available in our FINRA account on 31 March 2025. We initiated a case with FINRA, case number 2789569, to trace the transfer of the funds on 31 March 2025; however, the funds were not traced or found before the end of that day. The funds became available in our FINRA account on the same day this annual updating amendment is filed.  We will ensure sufficient funds are always available in the account in the future and will file the annual updating amendment within the 90-day period from the end of the fiscal year."
1980413,"Kettera Strategies LLC is the Platform Operator for the Hydra Platform (Cayman), SPC and Hydra Platform LLC (U.S.) which provides a platform for both U.S. and non-U.S. segregated investment vehicles.  Hydra ICON MoSAIQ Cell SP is a segregated portfolio wtihin Hydra Platform (Cayman) SPC and Hydra ICON MoSAIQ Cell is a Delaware Series within Hydra Platform, LLC.  Schedule D, Section 2.B. and Section 7.B.(1) is reported as of December 31, 2024."
1975156,"The guarantors of the securities shall be the Trustee, DeVon Carlo and subsidiary organizations that are currently in trust form and may be incorporated hereafter. Our organization shall acquire prime brokerage and custodial services at the earliest possible convenience."
1979982,"N/A"
1977802,"With respect to the response to question 28 (a) in Section 7.B.1. of Schedule D, please note that certain private funds may use non-US LGT entities to market outside of the United States."
1975104,"We ran into technical issues while filing our Form ADV renewal, and were unable to access the IARD system before it closed at 8:00 PM PT on March 31, 2025.  We filed as soon as possible thereafter and have implemented measures, including earlier internal deadlines and system checks, to ensure timely submissions going forward.  Please let us know if any further information is needed."
1977059,"The responses to Section 7.A of Schedule D do not include certain related persons for which Patria Investments Uruguay Agente de Valores S.A.(1) has no business dealings in connection with advisory services provided to clients; (2) does not conduct shared operations; (3) does not refer or receive referrals of clients or business; (4) does not share supervised persons or premises; and (5) has no reason to believe the relationship creates a conflict of interest with Patria Investments Uruguay Agente de Valores S.A. clients. Patria Investments Uruguay Agente de Valores S.A. will provide a list of such related persons upon request. Patria Investments Uruguay Agente de Valores S.A. and each of its related persons that is an investment adviser or is deemed to be an investment adviser listed in Section 7.A., aside from Patria Finance Limited, are together filing a single Form ADV in reliance on SEC guidance posted March 2012 after the issuance of the 2012 No-Action Letter to the American Bar Association.  To provide further detail on the response to Item 6, Patria Investments Uruguay Agente de Valores S.A. engages in broker-dealer activities exclusively outside the United States. These activities are conducted in compliance with the regulatory requirements of the Banco Central del Uruguay and no broker-dealer services are offered or provided to U.S. persons, and no transactions are executed within the United States."
1977891,"All RAUM, gross asset values, and client funds & securities (AUM) data in this Form ADV are as of 2024-12-31, except the corresponding numbers for ECLIPSE SPV XX LP and ECLIPSE SPV XXIII LP, which were closed after 2024-12-31 and whose numbers are therefore as of the date of this filing."
1948278,"Alphi Capital LP maintains its books and records in Canadian dollars. As a result, gross asset values, minimum investment commitments and other figures have been presented in Canadian dollars for all private funds reported."
1941888,"Section 7.A.4 could not look up Scott Alan Spangler or Andrew Browning Maus. They both have CRDs. Andrew Browning Maus 7.A.4(a) 3067043 Scott Alan Spangler 7.A.4(a) 3071280"
1937828,"ON 24 FEBRUARY 2025, BROOKS MACDONALD GROUP PLC ANNOUNCED THAT IT HAD COMPLETED THE SALE OF BROOKS MACDONALD ASSET MANAGEMENT (INTERNATIONAL) LIMITED AND ITS BRANCHES AND SUBSIDIARIES TO CANACCORD GENUITY WEALTH INTERNATIONAL HOLDINGS LIMITED (""CGWIHL""). 100% OF VOTING SHARES OF CGWIHL ARE OWNED BY CANACCORD GENUITY WEALTH GROUP HOLDINGS (JERSEY) LIMITED WHICH, IN TURN, ITS VOTING SHARES ARE 100% WHOLLY OWNED BY CANACCORD GENUITY GROUP INC WHICH IS A PUBLICLY TRADED COMPANY LISTED ON THE TOTONTO STOCK EXCHANGE. BROOKS MACDONALD ASSET MANAGEMENT (INTERNATIONAL) LIMITED WAS SUBSEQUENTLY RENAMED CANACCORD ASSET MANAGEMENT (INTERNATIONAL) LIMITED, ITS TRADING NAME IS CANACCORD WEALTH. WE HAVE A RELATED PERSON FOR WHOM IT IS NOT POSSIBLE TO TICK ONE OF THE BOXES IN SCHEDULE D SECTION 7.5. THIS COMPANY IS SECURE NOMINEES LIMITED. SECURE NOMINEES IS A SUBSIDIARY OF CANACCORD ASSET MANAGEMENT (INTERNATIONAL) LIMITED. INFORMATION ABOUT IT WILL BE PROVIDED UPON REQUEST. WE HAVE A RELATED PERSON FOR WHOM IT IS NOT POSSIBLE TO TICK ONE OF THE BOXES IN SCHEDULE D SECTION 7.5. THIS COMPANY IS CANACCORD INTERNATIONAL FUND MANAGERS LIMITED. CANACCORD INTERNATIONAL FUND MANAGERS LIMITED IS A SUBSIDIARY OF CANACCORD ASSET MANAGEMENT (INTERNATIONAL) LIMITED WHICH MANAGES TWO JERSEY RECOGNIZED FUNDS TO WHICH CANACCORD ASSET MANAGEMENT (INTERNATIONAL) LIMITED ACTS AS THE APPOINTED INVESTMENT MANAGER. INFORMATION ABOUT IT WILL BE PROVIDED UPON REQUEST. IN ADDITION, TO ALIGN WITH NEW OWNERSHIP, CANACCORD ASSET MANAGEMENT (INTERNATIONAL) LIMITED FINANCIAL YEAR END HAS CHANGED TO 31 MARCH.    Furthermore, we have ticked Item 6.A.(1) and Item 7.A.(1) for ourselves because we effect transactions in securities for our non-U.S. clients and are authorized to engage in this activity by our primary regulator. However, because we exercise discretion for the fund that we advise (Schedule D, Section 7.B.1), do not solicit this client or send it research contemplating a transaction in securities, in reliance upon no-action letters issued by the SEC Staff we are not deemed to be a “broker” as this term is defined in the U.S. Securities Exchange Act of 1934 and do not require an exemption from registration as such. Certain of our Related Persons are authorized by their primary regulator to effect transactions in securities for their non-U.S. resident clients and do not use the means of U.S. interstate commerce; as such, they would be deemed to be the equivalent of a broker in their country of operation but are not required for these reasons to be SEC registered or exempt from such registration.    Section 1.M and Section 7.A  - Please note the Isle of Man Financial Supervision Commission is now named Isle of Man Financial Services Authority and the South African Financial Services Board is now named the Financial Sector Conduct Authority  It should be further noted that for Paul Mudge and Andy Finch (resident in Guernsey) their social security numbers begin with GY but we were unable to enter the letters into your system."
1975613,"2.B.(2) = Private Funds Zero"
1975757,"IN SCHEDULE A, THERE ARE 3 TRUSTS LISTED AS ASSIGNEES.  PLEASE MAKE SURE THAT THE SOCIAL SECURITY NUMBERS ARE REDACTED."
1979438,"JEREMY ABELSON ADVISORY LLC serves as a non-discretionary investment advisor to private funds.  The firm became eligible to file as an exempt reporting adviser with the SEC in 2021.   Certain funds have been reported in SECTION 7.B.(1) of Schedule D because they were not reported by Hudson Park Advisors LLC."
1970936,"The Registrant qualifies as an exempt reporting adviser (an “ERA”) and, as such, is not subject to the recordkeeping requirements of Rule 204-2 under the Investment Advisers Act of 1940 (the “Advisers Act”). As a result, the Registrant marked “no” in response to the question in Item 1.L. Regarding Schedule D, Section 7.A. for DigitalDx Partners GP I, L.L.C. and DigitalDx Partners GP II, L.L.C.(each, a “GP Entity”), the Registrant notes that each GP Entity is the general partner to the Registrant’s private fund clients. Each GP Entity is not filing its own Form ADV but is instead relying on the interpretive guidance outlined in the “Frequently Asked Questions on Form ADV and IARD” on the SEC’s website under the heading “Reporting to the SEC as an Exempt Reporting Adviser.” That guidance essentially permits a GP entity to a private fund to rely on the Form ADV of the fund’s investment adviser. In addition, as an ERA, the Registrant is not subject to Rule 205-3 under the Advisers Act, and it is not currently subject to a state law equivalent, which would require fund investors to be qualified clients. As a result, Registrant has marked “no” in response to question 15(b) of Schedule D, Section 7.B.(1). Finally, regarding Schedule D, Section 7.B.(1), Question 25(a), the Registrant notes that its private fund clients maintain their cash reserves with Silicon Valley Bank, First Republic (part of JPMorgan Chase) and Citizens Bank."
1978159,"Regulatory Assets Under Management (""RAUM"") reported throughout are good faith estimates as of December 31, 2024.  The special purpose vehicles (“SPVs”) that serve as general partners and/or sponsors to the pooled investment vehicles listed in Section 7.B.1 are themselves identified in Section 7.A. as “other investment advisers” in a manner consistent with the treatment of similarly situated SPVs of registered investment advisers as articulated in the no-action letter to the Business Law Section of the American Bar Association (Jan. 18, 2012).  Accordingly, such SPVs look to and rely on the Adviser’s filing with the SEC and do not submit separate Form ADVs."
1976082,"The GAV for all funds are as of 12/31/24"
1976627,"Under Item 1 and Schedule A Ricky Vassell has no middle name. Under Item 1, Victoria Paris has no middle name."
1940162,"WE HAVE NO PLACE OF BUSINESS IN THE US (AND AS A CONSEQUENCE WE MANAGE NO AUM AT A PLACE OF BUSINESS IN THE US). WE HAVE LISTED IN SECTION 2B OF SCHEDULE D THE AUM ATTRIBUTABLE TO US INVESTORS IN THE FUND AS THE IARD SYSTEM HAS A TECHNICAL DEFECT THAT PREVENTS US FROM ENTERING ""0"" IN THIS SECTION."
1982115,"Under Item 1 and Schedule A Ricky Vassell has no middle name. Under Item 1, Victoria Paris has no middle name."
1976499,"MissionOG has established SPVs with a combined AUM of $34,561,419 to co-invest in particular investments alongside the Private Funds identified in Section 7.B."
1976177,"THIS ANNUAL AMENDMENT FOR THE FISCAL YEAR ENDED DECEMBER 2024 IS BEING SUBMITTED PURSUANT TO THE EXTENDED DEADLINE PROVIDED THROUGH MANGROVE CAPITAL PARTNERS S.A.’S TEMPORARY HARDSHIP EXEMPTION REQUEST WHICH WAS FILED ON MARCH 31, 2025."
1978709,"The Registrant has omitted from Section 7.A. of Schedule D certain Related Persons from Schedule D, Section 7.A. with whom it (1) has no business dealings in connection with the advisory services it provides to its clients; (2) does not conduct shared operations; (3) does not refer clients or business; (4) does not share supervised persons or premises; and with whom it (5) maintains a relationship that Registrant has no reason to believe otherwise creates a conflict of interest with its clients. A copy of the list of those Related Persons that Registrant omitted from Section 7.A. of Schedule D is available upon request.  Supplemental response to Schedule B, Macquarie Group Limited the registrants ultimate parent company is an Australian global financial services organization, listed on the Australian Stock Exchange, and is not considered a public reporting company under Sections 12 or 15(d) of the Securities Exchange Act of 1934."
1978612,"Please note that for Private Fund Assets I only included the assets of the US Feeder Fund (SocialAlpha Investment Fund - US LP).  This is per the following note and differs from the amount of assets reported in the Master Fund in section 7.B.  NOTE: ""Private fund assets"" has the same meaning here as it has under rule 203(m)-1. If you are an investment adviser with its principal office and place of business outside the United States only include private fund assets that you manage at a place of business in the United States."
1953958,"Regarding Schedule D, Section 7.A. for Acceleprise Accelerator GP III, L.L.C., Acceleprise Accelerator GP IV, L.L.C., Acceleprise Seed Fund GP I, LLC, Acceleprise SF Venture Capital GP I, L.L.C., Acceleprise SF Venture Capital GP II, L.L.C., Forum Ventures Accelerator GP V, LLC, Forum Ventures Pre-Seed Fund GP III, LLC, Forum Ventures Seed Fund GP II, LLC, Forum Ventures Studio GP I, LLC, and Forum Ventures Studio GP II, LLC (each, a “GP Entity”), the Registrant notes that each GP Entity is the general partner to the Registrant’s private fund clients. Each GP Entity is not filing its own Form ADV but is instead relying on the interpretive guidance outlined in the “Frequently Asked Questions on Form ADV and IARD” on the SEC’s website under the heading “Reporting to the SEC as an Exempt Reporting Adviser.” That guidance essentially permits a GP entity to a private fund to rely on the Form ADV of the fund’s investment adviser."
1968462,"PV MANAGEMENT INC. AND ITS FINANCIAL INDUSTRY AFFILIATES LISTED IN SECTION 7.A, THE GENERAL PARTNERS OF THE PRIVATE FUNDS IT ADVISES, ARE TOGETHER FILING THIS EXEMPT REPORTING ADVISER REPORT ON A SINGLE FORM ADV IN RELIANCE ON THE SEC STAFF’S VIEWS IN ITS “FREQUENTLY ASKED QUESTIONS ON FORM ADV AND IARD” UNDER THE HEADING “REPORTING TO THE SEC AS AN EXEMPT REPORTING ADVISER."""
1981481,"The funds' asset valuations were finalized later than expected due to delays in receiving financial data from portfolio companies, but still met the funds' April 30 deadline.  We have implemented enhanced procedures to ensure timely submissions in the future."
1981480,"The funds‘ asset valuations were finalized later than expected due to delays in receiving financial data from portfolio companies, but still met the funds' April 30 deadline.  We have implemented enhanced procedures to ensure timely submissions in the future."
1982192,"With respect to the response to question 28 (a) in Section 7.B.1. of Schedule D, please note that certain private funds may use non-US LGT entities to market outside of the United States."
1981469,"Caxton Asset Management (DIFC) Ltd, is an affiliate and a sub-adviser of Caxton Associates LLP and was licensed as an Authorized Firm by the Dubai Financial Services Authority on December 8, 2023.  Individual SANCHIT JAIN named in Schedule A/C Direct Owners/Executive Officers does not have a middle name."
1978263,"THE APPLICANT DOES NOT HAVE A PLACE OF BUSINESS IN THE UNITED STATES SO IT DOES NOT HAVE ANY PRIVATE ASSETS UNDER MANAGEMENT ""IN THE UNITED STATES."""
1974933,"THE AUDITED FINANCIAL STATEMENT OF SAGE  PARTNERS MASTER FUND, SAGE PARTNERS OFFSHORE FUND, SAGE PARTNERS ONSHORE FUND, AND SAGE PARTNERS ALPHA 1 L.P. ARE PREPARED IN ACCORDANCE WITH INTERNATIONAL FINANCIAL REPORTING STANDARDS (""IFRS"")."
1976657,"Under Schedule A, Angela Nikolakakos has no middle name."
1976595,"Under Schedule A, William Slattery has no middle name. Under Schedule A, Ranjit Singh has no middle name."
1981462,"Caxton (Singapore) Pte Ltd. is an affiliate and a sub-adviser of Caxton Associates LLP.  Caxton Singapore is a Republic of Singapore private company limited by shares that was issued a Capital Markets Services License by the Monetary Authority of Singapore.  Individual SUGANDH MITTAL named in Schedule A/C Direct Owners/Executive Officers does not have a middle name."
1983216,"Item 7: In Item 7, we indicated that we have a related person that is an insurance company or agency. Aon plc has various wholly-owned indirect subsidiaries which are insurance brokerage agencies and are locally registered across the globe. It is possible from time to time that conflicts of interest will arise between those affiliated insurance brokerage agencies and Marilla Investment Management Ltd. and its clients. A full list of these affiliated insurance brokerage entities are available upon request by the SEC.  Marilla Capital-1 completed its first full fiscal year in 2024.  The fund's financial statements have been audited by Ernst & Young and were distributed to investors."
1984440,"ITEM 7A: REGISTRANT HAS ADDITIONAL RELATED ENTITIES THAT ENGAGE IN FINANCIAL INDUSTRY-RELATED ACTIVITIES. REGISTRANT DOES NOT: (1) HAVE BUSINESS DEALINGS WITH THESE RELATED ENTITIES IN CONNECTION WITH ADVISORY SERVICES PROVIDED TO REGISTRANT'S CLIENTS; (2) CONDUCT SHARED OPERATIONS WITH THESE RELATED ENTITIES; (3) REFER CLIENTS OR BUSINESS TO THE RELATED ENTITIES, AND THE RELATED ENTITIES DO NOT REFER PROSPECTIVE CLIENTS OR BUSINESS TO REGISTRANT; (4) SHARE SUPERVISED PERSONS OR PREMISES WITH RELATED PERSON; AND (5) HAVE REASON TO BELIEVE THAT ITS RELATIONSHIPS WITH THESE RELATED ENTITIES OTHERWISE CREATE A CONFLICT OF INTEREST WITH ITS CLIENTS. REGISTRANT MAINTAINS A SUPPLEMENTARY LIST OF SUCH RELATED ENTITIES THAT ARE NOT LISTED IN SCHEDULE D, SECTION 7.A. FOR THE REASONS PROVIDED ABOVE. THIS LIST IS AVAILABLE UPON REQUEST."
1970456,"On October 27, 2023, Terra Firma Capital Corporation (the “Adviser”) completed its previously announced plan of arrangement pursuant to which GM Capital Corp. (the “Buyer”), a company controlled by Y. Dov Meyer, the executive chairman of the Adviser, and Seth Greenspan, managing director of the Adviser, and their respective associates, acquired all of the issued and outstanding common shares of the Adviser (the “Shares”) not held by the Buyer at a price of CAD $7.30 in cash per Share."
