"FilingID","Fund Name","Fund ID","Adviser Name","Adviser SEC Number","Clients Solicited?"
1947062,"INFRAMEWA CO-INVEST, SCSP",805-4497877732,"DWS INVESTMENT S.A.","802-115197","N"
1947062,"SUSTAINABLE GROWTH INFRASTRUCTURE FUND SCSP SICAV-RAIF",805-4177389056,"DWS INVESTMENT S.A.","802-115197","N"
1940506,"EAGLE HARBOR MULTI-STRATEGY MASTER FUND LIMITED",805-5201965961,"LIGHTHOUSE INVESTMENT PARTNERS, LLC","801-64978","N"
1940506,"RIVERVIEW OMNI MASTER FUND LP",805-7830823159,"MORGAN STANLEY AIP GP LP","801-60699","N"
1940506,"I-94 PARTNERS FUND LP",805-6169791570,"WALLEYE CAPITAL LLC","801-113731","N"
1940506,"VERITION MULTI-STRATEGY MASTER FUND LTD.",805-5168944969,"VERITION FUND MANAGEMENT LLC","801-74000","N"
1940506,"SQUAREPOINT MASTER FUND LIMITED",805-5562077628,"SQUAREPOINT OPS LLC","801-80565","N"
1950455,"MOUNTAIN VIEW CLO 2016-1 LTD.",805-5590033800,"SEIX CLO MANAGEMENT LLC","801-108565","N"
1950455,"MOUNTAIN VIEW CLO 2017-1 LTD.",805-1594813114,"SEIX CLO MANAGEMENT LLC","801-108565","N"
1950476,"CMWA MICRO CAP FUND LLC",805-1669333309,"CM WEALTH ADVISORS LLC","801-62376","N"
1955533,"ONE BRICK SELECT PRIVATE CREDIT FUND I, LP",805-2885543117,"PPB ADVISORS, LLC","801-96194","Y"
1955533,"COVENANT GLOBAL EQUITIES FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND II, L.P.",805-6769581351,"SALI FUND SERVICES","801-61702","Y"
1955533,"COVENANT GLOBAL EQUITIES FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND II 3(C)(1), LP",805-2581175015,"SALI FUND SERVICES","801-61702","Y"
1955533,"TRUSTCORE PRIVATE OPPORTUNITIES FUND LP",805-7259788753,"PPB ADVISORS, LLC","801-96194","Y"
1924704,"RAND ADVISORS SERIES I INSURANCE FUND SERIES INTERESTS OF THE SALI MULTISERIES",805-9425927696,"SALI FUND SERVICES","801-61702","N"
1942222,"BOOTHBAY ABSOLUTE RETURN STRATEGIES LP",805-5663558974,"BOOTHBAY FUND MANAGEMENT","801-80018","N"
1931486,"NR 1 SP, A SEGREGATED PORTFOLIO OF NORTH ROCK SPC",805-5517156357,"LIGHTHOUSE INVESTMENT PARTNERS, LLC","801-64978","N"
1931486,"TEWKSBURY INVESTMENT FUND LTD.",805-7900181551,"STEVENS CAPITAL MANAGEMENT LP","801-73599","N"
1931486,"SEA HAWK MULTI-STRATEGY MASTER FUND LTD",805-4704735509,"WALLEYE CAPITAL LLC","801-113731","N"
1931486,"SEA HAWK MULTI-STRATEGY FUND LP",805-6334966605,"WALLEYE CAPITAL LLC","801-113731","N"
1931486,"SEA HAWK MULTI-STRATEGY FUND LTD.",805-9662675702,"WALLEYE CAPITAL LLC","801-113731","N"
1931486,"ATOM MASTER FUND L.P.",805-3135368500,"ATOM INVESTORS LP","801-113261","N"
1937688,"PRELUDE OPPORTUNITY FUND LP",805-1637413029,"PRELUDE CAPITAL MANAGEMENT, LLC","801-73598","N"
1956137,"PALOMA INTERNATIONAL LP",805-5315493818,"PALOMA PARTNERS MANAGEMENT COMPANY","801-72796","N"
1952080,"452 LATIN AMERICA PARTNERS L.P.",805-6086835745,"HSBC SECURITIES (USA) INC.","801-64563","N"
1949815,"TRUMBULL PROPERTY INCOME FUND LP",805-1538037615,"UBS REALTY INVESTORS LLC","801-45426","N"
1949941,"DIVERSIFIED ALPHA GROUP TRUST",805-1186792519,"CALLAN","801-9219","N"
1945089,"CAYMAN GLOBAL MACRO FUND LLC",805-3548207787,"DWS INVESTMENT MANAGEMENT AMERICAS, INC.","801-252","N"
1962642,"CASTLE CREEK LAUNCHPAD FUND I, LP",805-8831941380,"CASTLE CREEK LAUNCHPAD","802-125853","N"
1953527,"RBC INDIGO U.S. DOLLAR MONTHLY INCOME FUND",805-6065176761,"RBC INDIGO ASSET MANAGEMENT INC.","802-75724","N"
1958663,"SALI MULTISERIES FUND, L.P.",805-9473799224,"SALI FUND SERVICES","801-61702","N"
1952080,"HSBC EQUITY PARTNERS USA, L.P.",805-4762239329,"HSBC SECURITIES (USA) INC.","801-64563","N"
1952080,"452 LATIN AMERICA INSTITUTIONAL FUND L.P.",805-4419011058,"HSBC SECURITIES (USA) INC.","801-64563","N"
1955847,"PALISADE'S DIVERSIFIED INFRASTRUCTURE FUND NO. 3",805-3912089380,"PALISADE INVESTMENT PARTNERS LIMITED","802-80266","N"
1949099,"A&Q METRIC SPC - GLOBAL OPPORTUNISTIC II SP",805-9544345437,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1952080,"452 LATIN AMERICA PRIVATE EQUITY INVESTORS L.P.",805-7678392023,"HSBC SECURITIES (USA) INC.","801-64563","N"
1952080,"HSBC LATIN AMERICAN COINVESTMENT PARTNERS, L.P.",805-7182968992,"HSBC SECURITIES (USA) INC.","801-64563","N"
1952080,"452 PRIVATE EQUITY ACCESS FUND, L.P.",805-4080440268,"HSBC SECURITIES (USA) INC.","801-64563","N"
1952080,"452 PRIVATE EQUITY INVESTORS CAYMAN L.P.",805-5020494132,"HSBC SECURITIES (USA) INC.","801-64563","N"
1952080,"452 PRIVATE EQUITY PARTNERS II USA L.P.",805-4823322082,"HSBC SECURITIES (USA) INC.","801-64563","N"
1952080,"HSBC REAL ESTATE EQUITY PARTNERS USA, L.P.",805-5559597369,"HSBC SECURITIES (USA) INC.","801-64563","N"
1945866,"MEDALIST PARTNERS ASSET-BASED PRIVATE CREDIT MASTER FUND III-A, L.P.",805-6275045359,"MEDALIST PARTNERS LP","801-113015","N"
1945866,"MEDALIST PARTNERS OPPORTUNITY MASTER FUND II-A, L.P.",805-7639682332,"MEDALIST PARTNERS LP","801-113015","N"
1945866,"WINDMUEHLE FUNDS, LLC - SERIES EIGHT",805-8766993211,"WINDMUEHLE, LLC","802-131818","N"
1947175,"CMWA MICRO CAP FUND LLC",805-1669333309,"CM WEALTH ADVISORS LLC","801-62376","N"
1943433,"A&Q METRIC SPC - GLOBAL OPPORTUNISTIC II SP",805-9544345437,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1941094,"EGERTON LONG-SHORT MASTER FUND LIMITED",805-5924573851,"EGERTON CAPITAL (UK) LLP","801-72167","N"
1958979,"SALI MULTISERIES FUND, L.P.",805-9473799224,"SALI FUND SERVICES","801-61702","N"
1949436,"CHG-NONAME CAPITAL LLC",805-4772798269,"CYPRESS WEALTH MANAGEMENT","801-128859","N"
1949436,"CHG-MSTK LLC",805-7504977521,"CYPRESS WEALTH MANAGEMENT","801-128859","N"
1928509,"WALLEYE MANAGER OPPORTUNITIES LLC",805-7359352320,"WALLEYE CAPITAL LLC","801-113731","N"
1928509,"WALLEYE OPPORTUNITIES MASTER FUND LTD",805-7383704661,"WALLEYE CAPITAL LLC","801-113731","N"
1936865,"SPEARHEAD INSURANCE SOLUTIONS IDF, LLC SERIES F3C",805-4307312283,"SPEARHEAD ADMINISTRATIVE SERVICES, LLC","801-123610","N"
1941094,"EGERTON CAPITAL EQUITY FUND",805-4648872888,"EGERTON CAPITAL (UK) LLP","801-72167","N"
1941094,"EGERTON INVESTMENT PARTNERS, L.P.",805-3683849395,"EGERTON CAPITAL (UK) LLP","801-72167","N"
1915180,"ALLIANCE FUND II, LP",805-5103573782,"NORTH SKY CAPITAL, LLC","801-63853","N"
1915180,"CLEANTECH ALLIANCE DIRECT FUND, LP",805-5566423967,"NORTH SKY CAPITAL, LLC","801-63853","N"
1943527,"MOLECULE MASTER, LP",805-9090725513,"PAAMCO PRISMA, LLC","801-57416","N"
1939275,"COVENANT GLOBAL EQUITIES FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND II, L.P.",805-6769581351,"SALI FUND SERVICES","801-61702","Y"
1939275,"COVENANT GLOBAL EQUITIES FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND II 3(C)(1), LP",805-2581175015,"SALI FUND SERVICES","801-61702","Y"
1939275,"TRUSTCORE PRIVATE OPPORTUNITIES FUND LP",805-7259788753,"PPB ADVISORS, LLC","801-96194","Y"
1939275,"ONE BRICK SELECT PRIVATE CREDIT FUND I, LP",805-2885543117,"PPB ADVISORS, LLC","801-96194","Y"
1939443,"CHG-NONAME CAPITAL LLC",805-4772798269,"CYPRESS INVESTMENT MANAGEMENT, LLC","801-129079","N"
1945659,"NR 1 SP, A SEGREGATED PORTFOLIO OF NORTH ROCK SPC",805-5517156357,"LIGHTHOUSE INVESTMENT PARTNERS, LLC","801-64978","N"
1942061,"ANCORA MERLIN LP",805-1602092219,"ANCORA ADVISORS LLC","801-61770","N"
1942061,"ANCORA MERLIN INSTITUTIONAL, LP",805-8980493091,"ANCORA ADVISORS LLC","801-61770","N"
1957169,"VEGA MULTI-STRATEGY FUND SERIES OF THE SALI MULTI-SERIES FUND, L.P",805-4686625818,"SALI FUND SERVICES","801-61702","Y"
1955693,"BOOTHBAY INSURANCE DEDICATED FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND L.P.",805-5248833946,"SALI FUND SERVICES","801-61702","N"
1955693,"BOOTHBAY INSURANCE DEDICATED FUND II SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-6350980027,"SALI FUND SERVICES","801-61702","N"
1955340,"BAIN CAPITAL INSURANCE DEDICATED FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-6473509845,"SALI FUND SERVICES","801-61702","N"
1955340,"BAIN CAPITAL INSURANCE DEDICATED FUND II SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-8261820720,"SALI FUND SERVICES","801-61702","N"
1928561,"NEW HOLLAND TACTICAL ALPHA FUND LP",805-4079867382,"NEW HOLLAND CAPITAL, LLC","801-74244","N"
1957169,"COVENANT GLOBAL EQUITIES FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND II, L.P.",805-6769581351,"SALI FUND SERVICES","801-61702","Y"
1957169,"COVENANT GLOBAL EQUITIES FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND II 3(C)(1), LP",805-2581175015,"SALI FUND SERVICES","801-61702","Y"
1957169,"TRUSTCORE PRIVATE OPPORTUNITIES FUND LP",805-7259788753,"PPB ADVISORS, LLC","801-96194","Y"
1957169,"ONE BRICK SELECT PRIVATE CREDIT FUND I, LP",805-2885543117,"PPB ADVISORS, LLC","801-96194","Y"
1957169,"ONE BRICK SELECT PRIVATE CREDIT QUALIFIED FUND LP",805-9366372760,"PPB ADVISORS, LLC","801-96194","Y"
1957169,"MR INVESTMENT FUND I, LLC-CLASS 1",805-1806585412,"PPB ADVISORS, LLC","801-96194","Y"
1957169,"MRA CREDIT STRATEGIES FUND I-A, LP",805-8618447813,"PPB ADVISORS, LLC","801-96194","Y"
1957169,"MRA CREDIT STRATEGIES FUND I-B, LP",805-1251668653,"PPB ADVISORS, LLC","801-96194","Y"
1957169,"MRA OPPORTUNITIES FUND I-A, LP",805-8095933319,"PPB ADVISORS, LLC","801-96194","Y"
1957169,"MRA OPPORTUNITIES FUND I-B, LP (CLASS 1 & 2)",805-9344545568,"PPB ADVISORS, LLC","801-96194","Y"
1959868,"THE BLUE CHIP OPPORTUNITY FUND LLC",805-5872033257,"OPTIMA ASSET MANAGEMENT LLC","801-115262","N"
1959868,"FLI GROWTH FUND, L.P.",805-6158887574,"FIRST LONG ISLAND INVESTORS, LLC","801-21607","N"
1949392,"PIMCO TACTICAL OPPORTUNITIES MASTER FUND LTD.",805-6901384482,"PACIFIC INVESTMENT MANAGEMENT COMPANY LLC","801-48187","N"
1951262,"ICG ACCESS FUND LLC",805-2896957016,"ICG ADVISORS, LLC","801-69638","N"
1951262,"AFPC DIVERSIFIED PARTNERS II LP",805-1203519789,"DIVERSIFIED PARTNERS, INC.","801-57543","N"
1939564,"CORBIN HEDGED EQUITY FUND, L.P.",805-4142684909,"CORBIN CAPITAL PARTNERS, L.P.","801-63358","N"
1942594,"BOLTHOUSE FIXED INCOME LIMITED PARTNERSHIP",805-8618427002,"BOLTHOUSE INVESTMENT MANAGEMENT SERVICES","801-73757","N"
1952273,"GT US QP FUND, L.P.",805-9191611341,"GERBER/TAYLOR MANAGEMENT LLC","801-56698","N"
1952273,"GT U.S. FUND, L.P.",805-6909007902,"GERBER/TAYLOR MANAGEMENT LLC","801-56698","N"
1933503,"NEW HOLLAND TACTICAL ALPHA FUND LP",805-4079867382,"NEW HOLLAND CAPITAL, LLC","801-74244","N"
1953771,"FNY PARTNERS FUND LP",805-9070976108,"FNY INVESTMENT ADVISERS, LLC","801-113067","N"
1939564,"PINEHURST PARTNERS, L.P.",805-8233367459,"CORBIN CAPITAL PARTNERS, L.P.","801-63358","N"
1959956,"BBR FIXED INCOME OPPORTUNITIES FUND, LP",805-4070452745,"BBR PARTNERS, LLC","801-57219","N"
1953086,"BC EUROPEAN CAPITAL IX - 1 LP",805-8779711952,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL IX - 10 LP",805-1962818504,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL IX - 11 LP",805-6835741960,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL IX - 2 LP",805-1839845915,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL IX - 3 LP",805-9683757801,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL IX - 4 LP",805-1720049045,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL IX - 5 LP",805-9126906525,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL IX - 6 LP",805-7374389009,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL IX - 7 LP",805-9880824811,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL IX - 8 LP",805-9276081251,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL IX - 9 LP",805-7771159691,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL X - 1 LP",805-4809242208,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL X - 2 LP",805-8451486975,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL X - 3 LP",805-7595302123,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL X - 4 LP",805-3161751005,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL X - 5 LP",805-7060474492,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL X - 5A LP",805-6648240160,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL X - 6 LP",805-1034296190,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL IX LIMITED",805-9639319907,"BC PARTNERS LLP","802-114565","N"
1952309,"LS US SERIES 1",805-5947521732,"ABS GLOBAL INVESTMENTS","801-62188","N"
1953086,"BC EUROPEAN CAPITAL X - 7 LP",805-7969074019,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL X - 8 LP",805-6442089750,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL X - 9 LP",805-1350442858,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL X - 10 LP",805-8771542288,"BC PARTNERS LLP","802-114565","N"
1953086,"BCEC X LUX SCSP",805-2568664787,"BC PARTNERS LLP","802-114565","N"
1953086,"BC PARTNERS XI GD - 1 L.P.",805-6596930012,"BC PARTNERS LLP","802-114565","N"
1953086,"BC PARTNERS XI GD - 2 L.P.",805-3868023271,"BC PARTNERS LLP","802-114565","N"
1953086,"BC PARTNERS XI GD - 3 L.P.",805-3243962551,"BC PARTNERS LLP","802-114565","N"
1953086,"BC PARTNERS XI GE - 1 L.P.",805-2804415127,"BC PARTNERS LLP","802-114565","N"
1953086,"BC PARTNERS XI GE - 2 L.P.",805-3115679395,"BC PARTNERS LLP","802-114565","N"
1953086,"BC PARTNERS XI LE - 1 SCSP",805-5656013997,"BC PARTNERS LLP","802-114565","N"
1953086,"BC PARTNERS XI LE - 2 SCSP",805-7851785959,"BC PARTNERS LLP","802-114565","N"
1953086,"BC PARTNERS XI LE - 3 SCSP",805-6363185322,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 1 LP",805-9452987165,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 2 LP",805-7276880911,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 3 LP",805-9576643577,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 4 LP",805-9334740470,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 5 LP",805-9067061202,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 6 LP",805-3291199402,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 7 LP",805-4500713413,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 8 LP",805-4629653910,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 9 LP",805-6311461651,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 10 LP",805-1005092023,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 11 LP",805-8701396212,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 12 LP",805-6826910074,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 14 LP",805-8208837135,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 15 LP",805-9532904637,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 16 LP",805-5413266171,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 17 LP",805-8986401644,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 18 LP",805-8653884269,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 19 LP",805-5427782008,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 20 LP",805-6957626574,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 21 LP",805-5276236529,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 22 LP",805-6104623298,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 23 LP",805-8318383708,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 24 LP",805-7396640902,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 25 LP",805-7009989451,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 26 LP",805-5547609620,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 27 LP",805-5318452794,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 28 LP",805-6402771147,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 29 LP",805-2246680580,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 30 LP",805-5234743893,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 31 LP",805-6147992437,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 32 LP",805-8667502875,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 33 LP",805-6727115533,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 34 LP",805-7576407557,"BC PARTNERS LLP","802-114565","N"
1953086,"BC EUROPEAN CAPITAL VIII - 35 LP",805-4320657301,"BC PARTNERS LLP","802-114565","N"
