"FilingID","Miscellaneous"
2004547,"PV UK Schedule D Misc ITEM 6:  PANTHEON VENTURES (UK) LLP (“PV UK”) OPERATES IN CANADA UNDER THE INTERNATIONAL DEALER EXEMPTION (“EXEMPTION”) UNDER SUBSECTION 8.18 OF THE NATIONAL INSTRUMENT 31-103 REGISTRATION REQUIREMENTS IN THE TEN CANADIAN PROVINCES.  UNDER THE EXEMPTION PV UK MAY MARKET PANTHEON FUNDS TO “PERMITTED CLIENTS” (INSTITUTIONAL INVESTORS WITH SOME SPECIFIC EXCEPTIONS). PV UK MAY ALSO CONDUCT ACTIVITIES IN AUSTRALIA BY VIRTUE OF CORPORATIONS ACT 2001 THE AUSTRALIAN SECURITIES AND INVESTMENTS COMMISSION (“ASIC”) CLASS ORDER 03/1099. THIS CLASS ORDER CONDITIONALLY EXEMPTS FOREIGN COMPANIES REGULATED BY THE UK FINANCIAL CONDUCT AUTHORITY FROM THE NEED TO HOLD AN AUSTRALIAN FINANCIAL SERVICES LICENSE FOR CERTAIN FINANCIAL SERVICES.  SECTION 2.B. OF SCHEDULE D:  NONE OF THE PRIVATE FUNDS ADVISED BY US ARE MANAGED FROM A PLACE OF BUSINESS IN THE UNITED STATES AND THEREFORE NOTWITHSTANDING THE RESPONSE PROVIDED, THE AMOUNT OF PRIVATE FUND ASSETS THAT WE MANAGE FOR PURPOSES OF ITEM 2.B IS $0.  SECTION 7.A. OF SCHEDULE D:   AFFILIATED MANAGERS GROUP, INC. (“AMG”), A PUBLICLY TRADED ASSET MANAGEMENT COMPANY, HOLDS AN EQUITY INTEREST IN PANTHEON.  AMG’S EQUITY INTEREST IN PANTHEON IS STRUCTURED SO THAT WE MAINTAIN OPERATIONAL AUTONOMY IN MANAGING OUR BUSINESS.  AMG DOES NOT HAVE ANY ROLE IN OUR DAY-TO-DAY MANAGEMENT.  AMG ALSO HOLDS EQUITY INTERESTS IN CERTAIN OTHER INVESTMENT ADVISERS (“AMG AFFILIATES”).  EACH OF THE AMG AFFILIATES, INCLUDING PANTHEON, OPERATES AUTONOMOUSLY AND INDEPENDENTLY OF AMG AND OF EACH OTHER.  EXCEPT AS DESCRIBED IN THIS FORM ADV, WE DO NOT HAVE ANY BUSINESS DEALINGS WITH THESE AMG AFFILIATES AND DO NOT CONDUCT JOINT OPERATIONS WITH THEM.  PANTHEON CARRIES OUT ITS INVESTMENT ADVISORY ACTIVITY, INCLUDING THE EXERCISE OF INVESTMENT DISCRETION AND VOTING RIGHTS INDEPENDENT OF AMG AFFILIATES.  THE AMG AFFILIATES DO NOT FORMULATE ADVICE FOR PANTHEON’S CLIENTS AND DO NOT, IN OUR VIEW, PRESENT ANY POTENTIAL CONFLICT OF INTEREST WITH OUR CLIENTS.  CONSEQUENTLY, INDIVIDUAL INFORMATION ON EACH AMG AFFILIATE IS NOT LISTED IN SECTION 7.A. OF SCHEDULE D.  A LIST OF ALL AMG AFFILIATES IS AVAILABLE TO OUR CLIENTS UPON REQUEST.  WE ARE A PARTY TO A CLIENT SERVICE / MARKETING AGREEMENT WITH ONE OR MORE AMG AFFILIATES UNDER WHICH AMG AFFILIATES PROVIDE CLIENT SERVICE AND MARKETING ASSISTANCE TO US IN CERTAIN NON-US JURISDICTIONS.  WE REIMBURSE AMG AFFILIATES FOR CERTAIN EXPENSES RELATED TO SERVICES PROVIDED UNDER THIS AGREEMENT. SUCH AMG AFFILIATES ARE NOT FINANCIAL INDUSTRY AFFILIATES OF THE TYPES DESCRIBED UNDER ITEM 7.A.  PANTHEON VENTURES (SINGAPORE) PTE. LTD (“PV SINGAPORE”) IS A RELATED PERSON WHICH IS BASED IN SINGAPORE.  WE WORK WITH PV SINGAPORE ON IDENTIFYING AND EVALUATING CERTAIN INVESTMENT OPPORTUNITIES UNDER AN INTRA-COMPANY SERVICES ARRANGEMENT WITH PV SINGAPORE. PV SINGAPORE IS NOT A FINANCIAL INDUSTRY AFFILIATE OF THE TYPES DESCRIBED UNDER ITEM 7.A.  WE ALSO HAVE OTHER RELATED PERSONS THAT DO NOT ADVISE ""PRIVATE FUNDS"" AND THEREFORE ARE NOT LISTED IN SECTION 7.A. OF SCHEDULE D.  AS OF DECEMBER 31, 2020, PANTHEON VENTURES (IRELAND) DESIGNATED ACTIVITY COMPANY (""PV IRELAND""), A RELATED PERSON, HAS BECOME RESPONSIBLE FOR THE MANAGEMENT OF CERTAIN FUNDS THAT WERE PREVIOUSLY MANAGED BY PV UK. THE DAY TO DAY INVESTMENT MANAGEMENT HAS BEEN DELEGATED TO PV UK, VIA A PORTFOLIO MANAGEMENT SERVICES AGREEMENT, WITH OVERSIGHT FROM PV IRELAND.   SECTION 7.B.(1) OF SCHEDULE D PRIVATE FUND REPORTING:  WE HAVE FORMED SPECIAL PURPOSE VEHICLES STRUCTURED AS LIMITED PARTNERSHIPS IN THE ORDINARY COURSE OF OUR BUSINESS TO FACILITATE INVESTMENTS BY OUR CLIENTS AND PRIVATE FUNDS.  A RELATED PERSON SERVES AS GENERAL PARTNER OF THE SPECIAL PURPOSE VEHICLE. THESE SPECIAL PURPOSE VEHICLES ARE NOT OFFERED TO EXTERNAL INVESTORS AND ARE NOT LISTED IN SECTION 7.B.(1) OF SCHEDULE D.  A LIST OF THESE VEHICLES MAY BE PROVIDED UPON REQUEST.  DUE TO DIFFICULTIES IN OBTAINING CURRENT INFORMATION FROM THIRD PARTIES, THE GROSS ASSET VALUE OF OUR PRIVATE FUNDS HAVE BEEN CALCULATED AS OF SEPTEMBER 30, 2024, THE LATEST DATE FOR WHICH DATA IS AVAILABLE AS OF THE DATE OF THIS FILING.  SECTION 1.F. OF SCHEDULE D:   THE NUMBER OF EMPLOYEES PERFORMING INVESTMENT ADVISORY FUNCTIONS FROM THE OTHER LISTED OFFICE LOCATION IS “0” AS ALL SUCH EMPLOYEES ARE PRIMARILY ASSIGNED TO THE PRINCIPAL OFFICE AND PLACE OF BUSINESS IDENTIFIED ON ITEM 1.F. HOWEVER, PLEASE NOTE THAT THESE SAME EMPLOYEES MAY PERIODICALLY PERFORM ADVISORY FUNCTIONS FROM THE OTHER OFFICE LOCATION LISTED IN SECTION 1.F. OF SCHEDULE D."
2003663,"SECTION 7.B.(1) QUESTIONS 23(G) AND (H): 2717 PARTNERS SPV A LP COMMENCED OPERATIONS IN JANUARY 2025 AND, AS OF THE DATE OF THIS FILING, A FINANCIAL AUDIT HAS NOT BEEN CONDUCTED. AUDITED FINANCIAL STATEMENTS WILL BE DISTRIBUTED TO ALL FUND INVESTORS AFTER COMPLETION OF THE AUDIT."
2005022,"Pedder Street Investment Management Limited (""Reporting Advisor"") is a non-United States, Hong Kong based investment advisor that manages no money from a place of business in the United States.  The Fund's annual audited financials are prepared in accordance with IFRS."
2004728,"Please note that ""K"" is John Hurley's full middle name.  Please note that we filed an identical amendment on 3/31/2025 but made a typo and said the amendment was for the year ending in 2023 when it was meant to be for 2024.  This amendment filed on 7/18/2025 is fixing that mistake."
2000200,"The Registrant qualifies as an exempt reporting adviser (an “ERA”) and, as such, is not subject to the recordkeeping requirements of Rule 204-2 under the Investment Advisers Act of 1940 (the “Advisers Act”). As a result, the Registrant marked “no” in response to the question in Item 1.L. Regarding Schedule D, Section 7.B. (1), Questions 23(a)(2), the Registrant notes that its financial statements are prepared in accordance with the International Financial Reporting Standards. Finally, regarding Schedule D, Section 7.B.(1), Question 25(a), the Registrant notes that its private fund client maintains its cash reserves with the ICICI Bank in Singapore ."
1999867,"Schedule A:  Avanda LLP does not have a general partner and has no 25% or greater owners."
2003750,"Note 1. With respect to Schedule D, item 12, the minimum investment amount is $5 million with respect to Avanz EM Partnerships Fund, SPC, $10 million with respect to Avanz EM Partnerships Fund II, SPC and $5 million with respect to Avanz EM Partnerships Fund III, SPC; however, the Management of the Funds can accept lower amounts in its discretion.  Note 2. With respect to Items 2.B, 7.B(1).11 and 7.B.(2).11, the amounts reported are as of the most recently reported fair market values of fund investments as of December 31, 2024."
2005521,"ON THE 3 JUNE 2022, REGAL PARTNERS LIMITED (FORMERLY VGI PARTNERS LIMITED; “RPL”) MERGED WITH REGAL FUNDS MANAGEMENT PTY LIMITED, PURSUANT TO WHICH REGAL FUNDS MANAGEMENT PTY LIMITED BECAME A WHOLLY OWNED SUBSIDIARY OF RPL. RPL RELINQUISHED ITS AUSTRALIAN FINANCIAL SERVICES LICENCE GRANTED BY THE AUSTRALIAN SECURITIES AND INVESTMENTS COMMISSION ON 16 JANUARY 2023. RPL WITHDREW ITS STATUS AS A REGISTERED INVESTMENT ADVISOR WITH THE SEC ON 8 JANUARY 2024.  REGAL FUNDS MANAGEMENT ASIA PTE LIMITED (""REGAL ASIA"") IS A WHOLLY-OWNED SUBSIDIARY OF REGAL FUNDS MANAGEMENT PTY LIMITED (""REGAL AUSTRALIA""). PURSUANT TO SUB-ADVISORY AGREEMENTS, REGAL ASIA HAS ENGAGED REGAL AUSTRALIA AND REGAL PARTNERS US INC TO PROVIDE ADVISORY SERVICES TO IT IN RESEPCT OF THE AMAZON MARKET NEUTRAL FUND AND THE REGAL RESOURCES LONG SHORT (OFFSHORE) MASTER FUND.  THE FINANCIAL STATEMENTS OF THE FUNDS DISCLOSED IN SECTION 7.B.1 ARE AUDITED BY KPMG, AN INDEPENDENT PUBLIC ACCOUNTING FIRM, IN ACCORDANCE WITH INTERNATIONAL FINANCIAL REPORTING STANDARDS (IFRS). HOWEVER, BECAUSE THESE AUDITS ARE NOT CONDUCTED TO SATISFY THE SEC CUSTODY RULE, KPMG HAS NOT BEEN ENGAGED UNDER SEC INDEPENDENCE RULES. THIS DOES NOT IMPACT THE INDEPENDENCE OF THE AUDIT UNDER IFRS OR STANDARD AUDITING PRINCIPLES."
2001678,"WITH RESPECT TO SECTION 2.B OF SCHEDULE D, THE AMOUNT OF PRIVATE FUND ASSETS MANAGED AT A PLACE OF BUSINESS IN THE UNITED STATES IS $0. WITH RESPECT TO SECTION 7.B(1) OF SCHEDULE D, THE AMOUNTS DISCLOSED UNDER ITEMS 11 AND 12 ARE EURO (AND NOT DOLLAR) DENOMINATED; AND THE PERCENTAGES DISCLOSED UNDER ITEMS 14, 15 AND 16 ARE ROUNDED TO THE NEAREST WHOLE NUMBER."
2005030,"Certain responses to Schedule D Section 7.B.(2) are omitted and are the subject of a request for confidential treatment pending with the Securities and Exchange Commission."
2005788,"Most series of Palo Alto Growth Capital LLC utilize Carta Fund Administration for back-office support, while a limited number of series are administered directly by PA Capital Management LLC. This distinction has been disclosed in response to Item 26 of Section 7.B.(1). The firm ensures accurate investor reporting and consistent fund administration processes across all series, regardless of whether administration is conducted internally or externally."
2004017,"The fund(s) managed by the firm are denominated in Euros. For the purposes of meeting the filing requirements of Form ADV, and the IARD system, these amounts have been converted to U.S. Dollars (USD). The conversion rates used are based on the prevailing exchange rates at the time of the filing."
2004019,"The fund(s) managed by the firm are denominated in Euros. For the purposes of meeting the filing requirements of Form ADV, and the IARD system, these amounts have been converted to U.S. Dollars (USD). The conversion rates used are based on the prevailing exchange rates at the time of the filing."
2000800,"Private funds  denominated in EUR and converted to USD at 1.172 USD to 1 EUR (PER BOE REFERENCE RATES). Private funds  denominated in GBP and converted to USD at 1.2529 USD to 1 GBP (PER ECB REFERENCE RATES)."
2001959,"Regarding Schedule D Sections 13, 16, 20: The private funds advised by the adviser are owned by entities that, like the adviser, are all directly or indirectly 100% owned by Allianz SE. We have considered them a single investor for purposes of Sch. D Section 13, representing 100% of our clients for purposes of Sch. D Section 20. The private funds also have preferred shareholders that are US persons in order to satisfy REIT tax requirements. We have corrected our response to Item 2.B. to indicate that we qualify for the private fund adviser exemption from registration and have also corrected our response to Schedule D, Section 2.B. to indicate that the amount of private fund assets we manage at a place of business in the United States is $0. The adviser has its principal office and place of business outside the United States and does not have, and has never had or conducted any asset management activities from, any office or place of business in the United States."
2001614,"Private fund assets reported in Section 2.B of Schedule D and gross assets reported in Section 7.B.(1) is as of 06/30/2025.****Section 1.L of Schedule D - Certain of Davern Capital's records are maintained remotely by third-party vendors, but all such records are accessible at Davern Capital's office and therefore are not separately listed in response to Section 1.L.****Elie Kobrin is the principal owner of Davern Capital Partners, LP (“Davern Capital”) and Davern Capital’s general partner.  Mr. Kobrin's ownership of the general partner reported on Schedule B reflects ownership by him and his family."
2006600,"EACH OF LIM GLOBAL ADVISORS LIMITED AND LONG INVESTMENT MANAGEMENT INTERNATIONAL LIMITED (COLLECTIVELY THE ""RELYING ADVISORS"") PROVIDES ADVISORY AND MANAGEMENT SERVICES TO SPECIFIC LIM FUNDS AND PROVIDES CERTAIN OPERATIONAL AND OTHER EFFICIENCIES WITH RESPECT TO SUCH FUNDS. ALL OPERATIONAL DECISIONS MADE BY THE RELYING ADVISORS ARE MADE AT THE LEVEL OF THE REPORTING ADVISOR. THE RELYING ADVISORS ARE THEREFORE SUBJECT TO THE OVERSIGHT AND SUPERVISION OF THE REPORTING ADVISOR."
1998291,"Asia Debt Management Hong Kong Limited (the ""Applicant"") is a Hong Kong domiciled and based investment adviser.  The Applicant does not have a place of business nor does it manage money from a place of business in the United States.  The Applicant is 99.99% owned by Mr. Christopher Robert BOTSFORD who is listed in Schedule A of this Form ADV.  The Applicant is the investment adviser to the private funds listed in Schedule D, Section 7.B(1) (Private Fund Reporting).  The audited financial statements of the funds are prepared in accordance with US GAAP."
2001767,"Although the fund disclosed in Section 7.B.(1) of Schedule D (Berkeley Frontier Fund, LP) is a master fund in a master-feeder structure, the feeder fund may be disregarded pursuant to Instruction 6.a. for Part 1A of the ADV.  The adviser's principal office and place of business is outside the United States, and the adviser is disregarding the feeder fund for purposes of Item 7 and Section 7.B. of Schedule D because during the last fiscal year, it was not a United States person, was not offered in the United States, and was not beneficially owned by any United States person."
2003453,"Under Section 7.B(1), there are two funds listed (Euro Choice III LP and Euro Choice IV LP) that are in liquidation; approval received to waive audit.   The various PE funds listed under Section 7.B(1) use a licensed professional depositary instead of a custodian since these funds do not hold financial instruments. The depositary is responsible for cash flow monitoring, safekeeping and oversight duty for assets other than financial instruments (as defined under Luxembourg law). If any of the funds were to hold financial instruments, then safekeeping duties would be delegated to a duly licensed third-party custodian. UBS Switzerland has been listed as a custodian for cash held by the respective funds."
2000957,"The responses to Section 7.A of Schedule D do not include certain related persons for which Patria Investments Uruguay Agente de Valores S.A.(1) has no business dealings in connection with advisory services provided to clients; (2) does not conduct shared operations; (3) does not refer or receive referrals of clients or business; (4) does not share supervised persons or premises; and (5) has no reason to believe the relationship creates a conflict of interest with Patria Investments Uruguay Agente de Valores S.A. clients. Patria Investments Uruguay Agente de Valores S.A. will provide a list of such related persons upon request. Patria Investments Uruguay Agente de Valores S.A. and each of its related persons that is an investment adviser or is deemed to be an investment adviser listed in Section 7.A., aside from Patria Finance Limited, are together filing a single Form ADV in reliance on SEC guidance posted March 2012 after the issuance of the 2012 No-Action Letter to the American Bar Association.  To provide further detail on the response to Item 6, Patria Investments Uruguay Agente de Valores S.A. engages in broker-dealer activities exclusively outside the United States. These activities are conducted in compliance with the regulatory requirements of the Banco Central del Uruguay and no broker-dealer services are offered or provided to U.S. persons, and no transactions are executed within the United States."
