"FilingID","Name","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Phone","Fax","Type","Description"
2006694,"IRON MOUNTAIN LTD","19826 RUSSELL ROAD","","KENT","WA","United States","98032","N","800 899 4766","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006694,"IRON MOUNTAIN LTD","6935 FLANDERS DRIVE","","SAN DIEGO","CA","United States","92121","N","800 899 4766","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006694,"FDM BUSINESS SERVICES SRL","VIA DEI VALTORTA, 47","","MILANO MI","","Italy","20127","N","3902905921","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006694,"IRON MOUNTAIN","195 SUMMERLEA RD","","BRAMPTON","","Canada","L6T 4P6","N","18008994766","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE MAINTAINED IN ACCORDANCE WITH CANADIAN LAWS AND REGULATIONS."
2006694,"IRON MOUNTAIN (DEUTSCHLAND) SERVICE GMBH","HUGO-JUNKERS-STRASSE 4","","FURSTENFELDBRUCK","","Germany","82256","N","49 8141 527860","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH APPROPRIATE REGULATORY REQUIREMENTS."
2006694,"IRON MOUNTAIN LTD","1201 FREEDOM ROAD","","CRANBERRY TWP","PA","United States","16066","N","800 899 4766","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006694,"SHRED IT SINGAPORE PTE LTD","51 UBI AVENUE 1 #03-11 PAYA UBI INDUSTRIAL PARK","","SINGAPORE","","Singapore","408933","N","6567877777","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006694,"IRON MOUNTAIN LTD","6933 PRESTON AVE.","","LIVERMORE","CA","United States","94551","N","800 899 4766","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006694,"IRON MOUNTAIN LTD","8150 SIGNAL CT.","","SACRAMENTO","CA","United States","95824","N","833 630 7484","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006694,"DATASITE UK LTD","15 BONHILL STREET","","LONDON","","United Kingdom","EC2A 4DN","N","2039280300","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006694,"IRON MOUNTAIN AUSTRALIA GROUP PTY LTD","465 PLUMMER STREET PORT","","MELBOURNE","","Australia","3207","N","61 1300 476668","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH APPROPRIATE REGULATORY REQUIREMENTS."
2006694,"TONG IN","32, INSADONG-GIL, JONGNO-GU","","SEOUL","","Korea, South","03148","N","8223857551","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006694,"IRON MOUNTAIN FRANCE SAS","ZONE INDUSTRIELLE DES SABLES N 6 12 6 AVENUE DESCA","","MORANGIS","","France","91420","N","33 800 21 5218","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006694,"IRON MOUNTAIN RECORDS MANAGEMENT SHANGHAI COMPANY LIMITED","STE 702 JIANFA INTL BLD, 288 YANGSHUPU RD","","SHANGHAI","","China","200000","N","4001664766","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006694,"SHRED IT USA LLC","81 WALSH DRIVE PARSIPPANY","","PARSIPPANY","NJ","United States","07054","N","877 542 3992","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006694,"VESTMARK ADVISORY SERVICES","1 EVERTRUST PLACE, 1ST FLOOR","","JERSEY CITY","NJ","United States","07302","N","8883550477","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006694,"MERRILL LYNCH","101 HUDSON STREET, 9TH FLOOR","","JERSEY CITY","NJ","United States","07302","N","2019464000","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"CROWN WORLDWIDE KOREA","2201 GWANGHWAMOON OFFICIA 163","","SEOUL","","Korea, South","110-999","N","82 2 796 5717","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH APPROPRIATE REGULATORY REQUIREMENTS."
2006704,"IRON MOUNTAIN SWITZERLAND LTD","GRUBENSTRASSE 11","","URTENEN-SCHÖNBÜHL","","Switzerland","3322","N","41800002424","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"IRON MOUNTAIN LTD","600 DISTRIBUTION DRIVE","","ATLANTA","GA","United States","30336","N","800 899 4766","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"VERTIV INFRASTRUCTURE LIMITED","STONEHAM PLACE, STONEHAM LN.","","SOUTHAMPTON","","United Kingdom","SO50 9NW","N","442380610311","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"ORION PORTOLIO SOLUTIONS","17605 WRIGHT STREET","","OMAHA","NE","United States","68130","N","4028951600","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"STIFEL","501 NORTH BROADWAY","","ST. LOUIS","MO","United States","63102","N","3143422000","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"SNOWFLAKE INC","450 CONCAR DR","","SAN MATEO","CA","United States","94402","N","8447669355","","A third-party unaffiliated record keeper","BOOKS AND RECORDS KEPT IN ACCORDANCE WITH THE STATE REGULATORS"
2006704,"IRON MOUNTAIN CANADA CORPORATION","70 TALMAN COURT","","CONCORD","","Canada","L4K 4L5","N","905 695 0564","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE MAINTAINED IN ACCORDANCE WITH CANADIAN LAWS AND REGULATIONS."
2006704,"IRON MOUNTAIN NEDERLAND B.V.","J. KEPLERWEG 2","","ALPHEN AAN DEN RIJN","","Netherlands","2408 AC","N","317 204 60070","","One of your branch offices or affiliates","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"UNE PIECE EN PLUS","1 RUE FRANCOIS JACOB","","RUEIL-MALMAISON","","France","92500","N","33 1 4137 9500","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"CROWN WORLDWIDE (HK) LTD.","1 LEUNG YIP STREET","","HONG KONG","","China","","N","852 2636 8388","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"IRON MOUNTAIN INDIA PVT LTD","B-13B-15B PANDURANG BUDHKAR MARG, 1ST FL","","MUMBAI","","India","400 013","N","91 22 24988416","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH APPROPRIATE REGULATORY REQUIREMENTS."
2006704,"AKTENEINLAGERUNG","STROOFSTRAßE 27","","FRANKFURT","","Germany","65933","N","4.9616E+11","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"IRON MOUNTAIN MEXICO S DE RL DE CV","PARQUE INDUSTRIAL TOLUCA 2000","","TOLUCA","","Mexico","50200","N","800 5526246","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"IRON MOUNTAIN ESPANA SAU","CALLE DE LOS REYES CATÓLICOS, 6","","MADRID","","Spain","28108","N","34 958200697","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"IRON MOUNTAIN LTD","5443 S. 108TH E AVE","","TULSA","OK","United States","74146","N","918 280 0841","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"EVENSONBEST LLC","55 5TH AVE FL 12","","NEW YORK","NY","United States","10003","N","212 5498000","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"CISCRA SPA","VIA SAN MICHELE, 36","","VILLANOVA DEL GHEBBO RO","","Italy","45020","N","390425651111","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"MITSUI SOKO BUSINESS PARTNERS","5-1-1, OMAGARIKOGYODANCHI, KITAHIROSHIMA SHI","","HOKKAIDO","","Japan","061-1274","N","81 11 376 2801","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH APPROPRIATE REGULATORY REQUIREMENTS."
2006704,"JANNEY MONTGOMERY SCOTT, LLC","1717 ARCH STREET","","PHILADELPHIA","PA","United States","19103","N","2156656000","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"UBS FINANCIAL SERVICES, INC","1000 HARBOR BOULEVARD","","WEEHAWKEN","NJ","United States","07086","N","2013523000","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"IRON MOUNTAIN DO BRASIL LTDA.","AV PREFEITO JOÃO VILALLOBO QUERO, 1200","","BARUERI- SÃO PAULO","","Brazil","06400-001","N","55 11 37670818","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"MYCOMPLIANCEOFFICE","535 5TH AVENUE, 4TH FLOOR","","NEW YORK","NY","United States","10017","N","8669512280","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"CROWN WORLDWIDE PTE LTD","MALLARDS ROAD","","PETERBOROUGH","","United Kingdom","PE3 8YN","N","020 7510 9892","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"CROWN RECORDS MANAGEMENT LTD","UNIT D, PROLOGIS BUSINESS PARK","","LONDON","","United Kingdom","E3 3JG","N","4410000000000","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"NX WANBISHI ARCHIVES","4-1-28 TORANOMON, MINATO-KU","","TOKYO","","Japan","105-0001","N","81 354255100","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"SHRED IT DUBAI","10 SAN'A RD - RAS AL KHOR INDUSTRIAL AREA","","DUBAI","","United Arab Emirates","48852","N","97143403588","","A third-party unaffiliated record keeper","BOOKS AND RECORDS REQUIRED TO BE KEPT IN COMPLIANCE WITH THE INVESTMENT ADVISERS ACT OF 1940."
2006704,"AMAZON WEB SERVICES, INC","410 TERRY AVENUE NORTH","","SEATTLE","WA","United States","98109","N","2062661000","","A third-party unaffiliated record keeper","BOOKS AND RECORDS KEPT WITH ACCORDANCE OF STATE REGULATORS"
