"FilingID","Miscellaneous"
1905173,"The Disclosure Reporting Pages (""DRPs"") of certain advisory affiliates of the filing adviser are set forth on the Form ADV of Elliott Investment Management L.P. (""EIM""). Please see each DRP relating to Items 11.D.(2), 11.D.(4), 11.G., and 11.H.(1)(a) in EIM's Form ADV that relate to Paul E. Singer, Elliott Associates, L.P., Elliott International, L.P. and/or Elliott Capital Advisors, L.P. With respect to the DRPs for Items 11.D.(4), and 11.G., EIM is included solely for reference purposes to link such DRP to EIM's CRD Number and EIM's Form ADV."
1932050,"Section 7.B.(1) 28.a  Oslo Asset Management AS and its affiliate have entered into an Introducer Agreement with Briarwood Partners Limited to provide certain marketing services with respect to the private fund.  Briarwood’s office principally used by the private fund is located in London, United Kingdom.   The Agent of Briarwood Partners Limited in respect of the placement of Oslo Asset Management Fund PLC - Oam Absolute Return Fund in the United States is Marco Polo Securities Inc., a non-affiliated broker-dealer registered with the US Securities and Exchange Commission. The activities of Briarwood Partners Limited in the United States, including the distribution of Indicative Term Sheets, will be effected only to the extent permitted by Rule 15a-6 under the US Securities Exchange Act of 1934 and in accordance with the Services Agreement entered into between Briarwood Partners Limited and Marco Polo Securities Inc. with respect therto.  Annual amendment for Fiscal Year ended december 2023 This form is filed to edit the annual amendment for Fiscal Year ended december 2023, regarding items 7.B.(1)24.a,  7.B.(1)28.a, and Schedule A/C."
1917528,"Caxton Europe LLP, is registered with the Financial Conduct Authority in the United Kingdom and registered pursuant to the Commodity Exchange Act, as a Commodity Pool Operator (“CPO”) and is a CPO member of the National Futures Association (the “NFA”) in the United States.  In calculating Caxton’s Regulatory Assets Under Management, Caxton relied upon certain financial information that had not yet been finalized at the time of the filing of this Form ADV.  Certain information provided in response to items in the Form ADV are estimated and believed to be accurate."
1919668,"Caxton (Monaco) S.A.M., is an affiliate and a sub-adviser of Caxton Europe LLP, was registered with the Commission de Controle des Activites Financieres in December 2020.  Individual EFSTATHIOS METSOVITIS named in Schedule A/C Direct Owners/Executive Officers does not have a middle name."
1924738,"Dellora Investments Offshore Fund Ltd., a feeder fund named in Section 7.B(1), has not accepted any contributions."
1932247,"The Investment Manager does not manage any U.S. client assets from a place of business inside of the United States. Accordingly, regulatory assets reported throughout this Form ADV is $0, pursuant to applicable SEC guidance regarding non-U.S. Private Fund Exempt Reporting Advisers."
1933297,"1) Mereo Capital Partners II, LP is managed by Mereo Capital Partners Management, LLC which is a Special Purpose Entity created to manage Mereo Capital Partners II, LP and does not require a different CRD than Mereo Capital Partners, LLC.as it meets the following SPE requirements: 1) acts as the SPE only for private funds or other pooled investment vehicles advised by Mereo Capital Partners, LLC 2) Mereo Capital Partners, LLC controls this SPE 3) the Investment Advisory activities of this SPE are subject to the Advisory Act 4) This SPE has no employees or other persons acting on its behalf other than the officers, directors, partners or employees of Mereo Capital Partners, LLC and 5) the SPE is subject to the control of Mereo Capital Partners, LLC and is therefore associated with Mereo Capital Partners, LLC. 2)The ""NO"" answer to Section 7.B.(2)(4) is based on the fact we do not have an independent advisory relationship with investors in our private funds as described in instructions to Section 5C and D."
1930891,"PTV Healthcare is not managing any more funds effective 12/31/24. We are only open through the first quarter of 2025 to process all final tax returns. After this period we will dissolve the business.  Please let me know if there is any other forms that need to be completed to close out our SEC requirements.   Marsha Garcia marsha@ptvhc.com 512-413-3538"
1933706,"The ""fund"" DellinSF consists of two legal entities: DellinSF LP and DellinSF USA Inc. Both entities are managed by DellinSF Management LLC. The ""fund"" has 4 investors, each holding 24.99% of the shares. One share is held by a trusted third party to avoid dead lock situations. There is no intention at this stage to increase the number of investors.  Following the email dated 1/12/2024 from the Division of Examinations in which it is stipulated that DellinSF Management LLC is not eligible to register if AUM is less than $25M, we reviewed the valuation (based on the valuation principles in FORM ADV Instructions page 22) and adjusted it to $35M accordingly in this update."
1929190,"Item 7.B 1 The adviser advises TRO Specialty Credit Fund LLC"
1933341,"Section 7.B.(1) : Responses 14, 15 and 16 of the above section have been completed using capital commitments as the basis of the calculation."
1933397,"ITEM 7.A: CREDIT SUISSE INSURANCE LINKED STRATEGIES LTD (“CSILS”) WAS RENAMED EULER ILS PARTNERS LTD (“EULER”) (TOGETHER THE “COMPANY”). THE COMPANY WAS PREVIOUSLY UNDER THE CONTROL OF UBS GROUP AG (FORMERLY CREDIT SUISSE GROUP AG) (“UBS”), A FOREIGN BANK HOLDING COMPANY BASED IN SWITZERLAND, WHICH HAS HUNDREDS OF LEGAL ENTITIES, U.S. AND FOREIGN SUBSIDIARIES AND AFFILIATES WORLDWIDE WHO ARE ENGAGED IN A VARIETY OF SECURITIES, BROKER DEALER, INVESTMENT COMPANY, INVESTMENT ADVISER, BANKING, COMMODITIES, CONSULTING, REAL ESTATE AND CUSTODY ACTIVITIES.   ON JULY 23, 2024, UBS AND EULER ILS PARTNERS HOLDING AG ENTERED INTO A DEFINITIVE AGREEMENT WHICH PROVIDES FOR A MANAGEMENT BUY-OUT (THE “TRANSACTION”, THE “SALE”, THE “BUY-OUT”) THROUGH THE ACQUISITION OF ALL THE SHARES OF CSILS BY EULER ILS PARTNERS HOLDING AG. SINCE SEPTEMBER 30, 2024, UPON CLOSING OF THE TRANSACTION, THE COMPANY IS OPERATING INDEPENDENTLY FROM UBS. THE DISCLOSURES HEREIN PERTAIN TO EULER ILS PARTNERS LTD AND NOT FORMER AFFILIATES THAT WERE ASSOCIATED WITH UBS. REGULATORY ACTION DISCLOSURE REPORTING IN CONNECTION WITH UBS AND RELATED RELEVANT AFFILIATED COMPANIES, PLEASE REFER TO FORMER ADV FORM FILINGS.   ""IRIS OPPORTUNITY I SP"", FORMERLY NAMED ""IRIS (US) POST-EVENT OPPORTUNITIES I SP"" IS A SEGREGATED PORTFOLIO OF ""IRIS SPC"", FORMERLY NAMED ""IRIS (US) SPC"", A CAYMAN ISLANDS SEGREGATED PORTFOLIO COMPANY. IN ACCORDANCE WITH INSTRUCTION 6.C. OF THE INSTRUCTIONS TO FORM ADV, PART 1A, EULER TREATS ""IRIS OPPORTUNITY I SP"" AS A DISTINCT PRIVATE FUND. THE PRIVATE FUNDS LISTED IN SECTION 7.B OF SCHEDULE D (EITHER ALONE OR ALONGSIDE OTHER NON-U.S. FUNDS THAT ARE NOT DISCLOSED IN SECTION 7.B) MAY TRANSACT WITH/THROUGH AND/OR HOLD SHARES OF A SPECIAL PURPOSE INSURERS (“SPI”) AND/OR REGULATED INSURERS OR SPECIAL PURPOSE VEHICLES (“SPV”). TYPICALLY, THESE ARE FORMED FOR THE PRIMARY PURPOSE TO ACCESS (RE-)INSURANCE RISKS AND DERIVATIVES THEREOF. THE COMPANY MAY DELEGATE SENIOR EMPLOYEES TO THE BOARD OF DIRECTORS OF SUCH RISK TRANSFORMERS (E.G. CLASS 3A INSURER, SPECIAL PURPOSE INSURER). FOR EXAMPLE, BERNINA RE IS A BERMUDA-DOMICILED CLASS 3A LICENSED REINSURER LICENSED AND REGULATED BY THE BERMUDA MONETARY AUTHORITY. BERNINA RE IS WHOLLY OWNED BY BERNINA RE HOLDING LTD. BERNINA RE HOLDING LTD HAS BEEN CAPITALIZED BY CERTAIN INVESTMENT FUNDS MANAGED BY THE COMPANY. ANY PROFITS EARNED BY BERNINA RE FOR FRONTING AND OTHER SERVICES ON BEHALF OF THE PORTFOLIO AND OTHER FUNDS MANAGED BY THE COMPANY MAY BE FOR THE ULTIMATE BENEFIT OF SUCH FUNDS. BERNINA RE OPERATES INDEPENDENTLY FROM THE COMPANY AND ITS EMPLOYEES, EXCEPT THAT NIKLAUS HILTI IS A MEMBER OF THE BOARD OF DIRECTORS OF BERNINA RE LTD AND BERNINA RE HOLDING LTD. BERNINA RE PERFORMED THE SOURCING, UNDERWRITING, RISK PRICING AND MODELLING OF TRADITIONAL REINSURANCE TRANSACTIONS FOR THE PORTFOLIO AND OTHER FUNDS MANAGED BY THE COMPANY (WITH RESPECT TO TRANSACTIONS TRANSFORMED BY BERNINA RE). IN DOING SO, BERNINA RE COOPERATES VERY CLOSELY WITH THE COMPANY. TRANSACTIONS WITH RISK TRANSFORMERS MAY GIVE RISE TO CERTAIN CONFLICTS OF INTEREST. ADDITIONAL INFORMATION ABOUT THESE RISK TRANSFORMERS AND RELATED CONFLICTS OF INTEREST CAN BE FURNISHED UPON REQUEST.  IN CONNECTION WITH THE COMPANY’S BOOKS AND RECORDS, PURSUANT TO THE SALE OF THE COMPANY BY UBS, CERTAIN BOOKS AND RECORDS RELATED TO THE COMPANY’S HISTORICAL OPERATIONS CONTINUE TO BE MAINTAINED BY UBS AND ITS AFFILIATES. THESE RECORDS PRIMARILY INCLUDE PRE-SALE COMPLIANCE RECORDS, FINANCIAL RECORDS, FUND AND INVESTMENT RECORDS AS WELL AS OTHER DOCUMENTS CREATED DURING THE PERIOD WHEN THE COMPANY OPERATED AS A SUBSIDIARY OF UBS GROUP AG RESPECTIVELY CREDIT SUISSE GROUP AG."
1924079,"The disclosure under questions 11 and 12 of Section 7B.1 for the funds listed below is in Canadian Dollars: INSTARAGF ESSENTIAL INFRASTRUCTURE (AIE) LP; INSTARAGF ESSENTIAL INFRASTRUCTURE (C-AIE) LP; INSTARAGF ESSENTIAL INFRASTRUCTURE (US-AIE) LP; INSTARAGF ESSENTIAL INFRASTRUCTURE (USP) LP; and INSTARAGF ESSENTIAL INFRASTRUCTURE (USP) LP."
1930872,"ALL FIGURES PRESENTED ARE AS OF 31 Dec 2024 UNLESS OTHERWISE STATED.  Marshall Wace LLP, an exempt reporting adviser, is the investment adviser to private fund 805-3462245198 - MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND.  ITEM 9.F AND SECTION 7.B(1) OF SCHEDULE D EXCLUDE ISDA COUNTERPARTIES AND CERTAIN SIMILAR COUNTERPARTIES."
1922549,"SECTION 7.B(1) PRIVATE FUND REPORTING Private funds, which are not available to U.S. investors: 1) Vision Strategic Opportunity Fund Limited Partnership 2) Vision Opportunity Fund Limited Partnership 3) Vision Opportunity Fund Trust"
1929230,"We are filing this other-than-annual amendment to reflect that as at Dec 5, 2024, 500 Startups Vietnam, L.P. is no longer advised by 500 Startups Management Company, L.LC. and consequential changes have been made throughout this filing to solely reflect such change. With regard to Section 1.I and disclosure of website and social media addresses, as 500 Global has a large number of online social media accounts and microsites we have provided a link to our main website, however, all other websites and social media accounts controlled by the Firm are linked from that site (https://500.co/directory/). For the purposes of the information provided in Sections 7(A) and 7.B.(1) (inclusive of """"Current Gross Assets"""") the information is accurate as of close of business on December 31, 2023 and therefore does not reflect any additional capital closed since that date (with the sole exception of removal of 500 Startups Vietnam, L.P. and 500 Startups Vietnam, L.L.C. from such reporting). Note that the information presented in Section 7.B(2) is accurate as of December 31, 2023 and may not reflect any changes since that date (with the sole exception of removal of SK Fund I, a Series of 500 VN, LP).   Note that SmartHR SPV, L.P. is denominated in Japanese Yen and its """"Current Gross Assets"""" figure has been converted using the prevailing exchange rate on December 31, 2023. We have a supplementary list of related persons who are not listed in Section 7.A. They are not listed because (1) we have no business dealings with these related persons in connection with advisory services we provide to our clients; (2) we do not conduct shared operations with these related persons; (3) we do not refer clients or business to these related persons, and these related persons do not refer prospective clients or businesses to us; (4) we do not share supervised persons or premises with these related persons; and (5) we have no reason to believe that our relationship with these related persons otherwise creates a conflict of interest with our clients. We will provide a copy of the supplementary list upon request. The information contained in Schedule A is updated as of December 31, 2023 and the information contained in Schedule B is updated as of December 31, 2023.   Note that in 7(b)(1) no assets are reported for 500 MENA, L.P. because no capital was contributed as of December 31, 2023."
1915511,"ITEM 5. E/F/G APPLICANT PROVIDES INVESTMENT MANAGEMENT SERVICES TO A NUMBER OF CLIENTS WHICH ARE ORGANIZED AS PRIVATE INVESTMENT PARTNERSHIPS (THE ""PARTNERSHIPS"") EXEMPT FROM REGISTRATION UNDER THE INVESTMENT COMPANY ACT OF 1940 PURSUANT TO EITHER SECTION 3(C)(1) OR SECTION 3(C)(7).  THE APPLICANT RECEIVES MANAGEMENT FEES FROM THE PARTNERSHIPS GENERALLY RANGING FROM 1.0% TO 2.5% PER ANNUM BASED ON EACH PARTNERSHIPS'S COMMITTED CAPITAL OR ASSETS UNDER MANAGEMENT.  MANAGEMENT FEES ARE PAYABLE IN ADVANCE ON A QUARTERLY BASIS.  IN ADDITION, THE APPLICANT IS AFFILIATED WITH EACH OF THE ENTITIES ACTING AS GENERAL PARTNERS OF THE PARTNERSHIPS.  THE GENERAL PARTNER ENTITIES RECEIVE AS A PERFORMANCE FEE ALLOCATION A PORTION OF THE NET GAINS OF SUCH PARTNERSHIPS RANGING FROM 10% TO 25% OF SUCH GAINS.  SUCH PERFORMANCE FEE ALLOCATIONS ARE GENERALLY DISTRIBUTED TO THE GENERAL PARTNER OF A PARTNERSHIP AT THE SAME TIME SUCH DISTRIBUTIONS ARE MADE TO THE LIMITED PARTNERS OF THE PARTNERSHIPS.  THE SPECIFIC TERMS OF SUCH PERFORMANCE ALLOCATIONS COMPLY WITH RULE 205-3 OF THE INVESTMENT ADVISERS ACT AND EACH OF THE LIMITED PARTNERS OF THE PARTNERSHIPS IS A ""QUALIFIED CLIENT."""
1924276,"This amendment is filed solely to reflect a change of name in the party listed in Schedule B that occurred on December 31, 2024."
1901771,"Private funds are denominated in Euros and converted to dollars at 1.0676 Euros to 1 dollar."
1925579,"Certain responses to Schedule D Section 7.B.(2) are omitted and are the subject of a request for confidential treatment pending with the Securities and Exchange Commission."
1925583,"Certain responses to Schedule D Section 7.B(2) are omitted and are the subject of a request for confidential treatment pending with the Securities and Exchange Commission.   This other-than-annual amendment is to correct the ""Date Status Acquired MM/YYYY"" in relation to Indirect Owners set out in Schedule B/C submitted on the other-than-annual amendment of 1/9/2025 8:20:08 PM."
1922354,"Regulatory assets under management are good faith estimates calculated as of May 7, 2024. Direct owners listed in Schedule A do not have middle names."
1924472,"ITEM 7.B(1)(20): THE PRIVATE FUND LISTED IN ITEM 7.B(1) DELEGATE SOME, IF NOT ALL, DAY TO DAY INVESTMENT AUTHORITY TO OTHER INVESTMENT ADVISERS. HOWEVER, THE ADVISER HAS ELECTED NOT TO DISCLOSE THE NAMES OF SUCH INVESTMENT ADVISERS AS THE ADVISER DEEMS THIS INFORMATION TO BE PROPRIETARY PORTFOLIO INFORMATION."
1924132,"ATOMVEST LIMITED (THE ""APPLICANT"") IS A HONG KONG BASED INVESTMENT ADVISER WITH NO PLACE OF BUSINESS IN THE UNITED STATES AND MANAGES NO MONEY FROM A PLACE OF BUSINESS IN THE UNITED STATES.  JJMI LIMITED IS A CAYMAN ISLANDS DOMICILED LIMITED LIABILITY COMPANY WHICH IS THE SOLE SHAREHOLDER OF THE APPLICANT. THE APPLICANT IS ALSO THE INVESTMENT MANAGER OF THE FUNDS DISCLOSED IN ITEM 7.B.(2) OF THIS FORM.  AUDITED FINANCIAL STATEMENTS OF THE FUND ARE PREPARED IN ACCORDANCE WITH US GENERALLY ACCEPTED ACCOUNTING PRINCIPLES (""US GAAP"")."
1924434,"Under Schedule D Item 7.B.(1) Number 14. ""What is the approximate percentage of the private fund beneficially owned by you and your related persons"": Please note that actual beneficial ownership is .1%. Decimals were not accepted."
1917277,"Direct owners listed in Schedule A do not have middle names."
1919870,"My name is Christopher Torres and I am the sole owner and person for Proud American Capital LLC. I am registering with the state of California and am exempt to register with SEC."
1925577,"Certain responses to Schedule D Section 7.B(2) are omitted and are the subject of a request for confidential treatment pending with the Securities and Exchange Commission."
1925482,"PER SEC DEFINITION, AN ADVISER IS DEEMED TO HAVE CUSTODY OF CLIENT ASSETS WHEN IT HOLDS, ""DIRECTLY OR INDIRECTLY, CLIENT FUNDS OR SECURITIES OR HAS ANY AUTHORITY TO OBTAIN POSSESSION OF THEM.  AUTUMN WIND ASSET MANAGEMENT, AS A REGISTERED INVESTMENT ADVISOR, DOES NOT DIRECTLY HOLD CUSTODY OF CLIENT ASSETS.  ALL ASSETS ARE HELD BY CHARLES SCHWAB & COMPANY.  HOWEVER, AUTUMN WIND ASSET MANAGEMENT ALSO SERVES AS THE GENERAL PARTNER TO THE AUTUMN WIND GLOBAL MULTI-STRATEGIES FUND (THE ""FUND"").  A FIRM THAT ACTS AS BOTH GENERAL PARTNER AND INVESTMENT ADVISER TO A LIMITED PARTNERSHIP IS DEEMED TO HAVE CUSTODY OF ASSETS EVEN IF THOSE ASSETS ARE HELD BY AN INDEPENDENT CUSTODIAN.   BY VIRTUE OF ITS POSITION AS GENERAL PARTNER, THE ADVISER GENERALLY HAS AUTHORITY TO DISPOSE OF FUNDS AND SECURITIES IN THE LIMITED PARTNERSHIP'S ACCOUNT AND THUS IS CONSIDERED TO HAVE CUSTODY OF CLIENT ASSETS.  HENCE, AUTUMN WIND IS STATING THAT IT HAS CUSTODY OF ASSETS, YET ALL ASSETS ARE HELD WITH AN INDEPENDENT CUSTODIAN (CHARLES SCHWAB).  IN ADDITION, THE FUND'S NET ASSET VALUE CALCULATION IS PERFORMED BY AN INDEPENDENT ACCOUNT FIRM (FLEMING FINANCIAL).  FLEMING MAILS MONTHLY STATEMENTS DIRECTLY TO LIMITED PARTNERS.  THE FUND IS ALSO AUDITED ANNUALLY (O'SULLIVAN CREEL) AND COPIES OF THE AUDIT ARE PROVIDED TO LIMITED PARTNERS."
1929107,"WITH REFERENCE TO SECTION 1.L. OF SCHEDULE D PLEASE NOTE THAT WE HAVE ANSWERED THIS QUESTION ONLY WITH RESPECT TO U.S. CLIENTS.   (ITEM 7.A) ADVISER HAS, PURSUANT TO THE FORM INSTRUCTIONS, OMITTED CERTAIN RELATED PERSONS FROM DISCLOSURE IN ITEM 7.A, AND WILL PROVIDE A SUPPLEMENTAL LIST OF SUCH RELATED PERSONS UPON REQUEST"
1929173,"WITH REFERENCE TO SECTION 1.L. OF SCHEDULE D PLEASE NOTE THAT WE HAVE ANSWERED THIS QUESTION ONLY WITH RESPECT TO U.S. CLIENTS.   (ITEM 7.A) ADVISER HAS, PURSUANT TO THE FORM INSTRUCTIONS, OMITTED CERTAIN RELATED PERSONS FROM DISCLOSURE IN ITEM 7.A, AND WILL PROVIDE A SUPPLEMENTAL LIST OF SUCH RELATED PERSONS UPON REQUEST."
