"FilingID","Initial/Amended","11.C(1)","11.C(2)","11.C(3)","11.C(4)","11.C(5)","11.D(1)","11.D(2)","11.D(3)","11.D(4)","11.D(5)","11.E(1)","11.E(2)","11.E(3)","11.E(4)","11.F.","11.G.","Filed Against","ReferenceID","Remove-Affiliate","Remove-Expired","Remove-Filed in Error","Error Explantion","Affiliate Submitted","Initiator Type","Initiated By","Principal Sanction","Other Sanctions","Date Initiated","Date Initiated Exact","Date Initiated Explanation","Case Number","Employing Firm","Principal Product","Other Product","Allegations","Status","Appeal Details","Resolution","Resolution Date","Resolution Date Exact","Resolution Date Explanation","Monetary Sanction","Monetary Amount","Revocation/Expulsion/Denial","Censure","Bar","Disgorgement/Restitution","Cease and Desist/Injunction","Suspension","Other Sanctions Ordered","Sanction Detail","Summary"
2010031,"AMENDED","","","","","","","","","Y","Y","","","","","","","Affiliates","1738115","","","","","N","Foreign","CENTRAL BANK OF THE REPUBLIC OF CHINA (TAIWAN)","Revocation","SUSPENSION","02/05/2021","Y","","TAI-YANG-WEI-CHI-TZU-1100006870","","Derivative(s)","","THE CENTRAL BANK OF THE REPUBLIC OF CHINA (TAIWAN) (""CBC"") FOUND THAT DEUTSCHE BANK AG, TAIPEI BRANCH (""DBTP"") FAILED TO REVIEW TRANSACTIONAL DOCUMENTS TO VERIFY THAT ITS CLIENTS' TWO/FOREIGN CURRENCY FORWARD TRADES WERE DRIVEN BY ""FOREIGN EXCHANGE GENUINE NEED"" FOR TAIWAN DOLLARS, RESULTING IN THE CLIENTS ENGAGING IN SPECULATIVE TRADING IN TWO/FOREIGN CURRENCY FORWARDS. IN ADDITION, CERTAIN OF THOSE TRANSACTIONS, WHEN MATCHED WITH SPOT FX TRANSACTIONS UPON MATURITY OF THE FORWARD TRANSACTIONS, WERE FOUND TO BE IN THE NATURE OF SYNTHETIC NDF TRANSACTIONS WITH COUNTERPARTIES OTHER THAN THOSE ALLOWED BY CBC REGULATIONS.","Final","","Order","02/05/2021","Y","","N","","Y","N","N","N","N","Y","","BEGINNING ON FEBRUARY 8, 2021, DBTP'S AUTHORITY TO ENGAGE IN TWO/FOREIGN CURRENCY FORWARD TRADES AND TWO/FOREIGN CURRENCY NON-DELIVERABLE FORWARD TRADES WAS REVOKED. FOR A PERIOD OF TWO YEARS, ALSO BEGINNING FEBRUARY 8, 2021, DBTP IS SUSPENDED FROM ENGAGING IN FOREIGN EXCHANGE DERIVATIVES TRANSACTIONS. THE REVOCATION AND SUSPENSION WERE ISSUED IN A SANCTION LETTER TO DBTP ON FEBRUARY 5, 2021 {THE ""SANCTION LETTER""), SUBJECT TO AN ADMINISTRATIVE APPEAL TO BE SUBMITTED WITHIN 31 DAYS FOLLOWING RECEIPT OF THE SANCTION LETTER. DBTP IS PERMITTED TO RE-APPLY TO THE CBC TO RESUME BUSINESS ACTIVITIES COVERED BY THE REVOCATION AND SUSPENSION PRIOR TO THE END OF THE TWO-YEAR PERIOD UPON DEMONSTRATION TO THE CBC OF ""CONCRETE IMPROVEMENT."" NO MONETARY SANCTION WAS IMPOSED BY THE CBC.","IN FEBRUARY 5, 2021, THE CBC ISSUED THE SANCTION LETTER TO DBTP. IN THE SANCTION LETTER, THE CBC FOUND THAT DBTP FAILED TO REVIEW TRANSACTIONAL DOCUMENTS TO VERIFY THAT ITS CLIENTS' TWO/FOREIGN CURRENCY FORWARD TRADES WERE DRIVEN BY ""FOREIGN EXCHANGE GENUINE NEED"" FOR TAIWAN DOLLARS, RESULTING IN THE CLIENTS ENGAGING IN SPECULATIVE TRADING IN TWO/FOREIGN CURRENCY FORWARDS. IN ADDITION, CERTAIN OF THOSE TRANSACTIONS, WHEN MATCHED WITH SPOT FX TRANSACTIONS UPON MATURITY OF THE FORWARD TRANSACTIONS, WERE FOUND TO BE IN THE NATURE OF SYNTHETIC NDF TRANSACTIONS WITH COUNTERPARTIES OTHER THAN THOSE ALLOWED BY CBC REGULATIONS. THE SANCTION LETTER REVOKED DBTP'S ABILITY TO ENGAGE IN TWO/FOREIGN CURRENCY FORWARD TRADES AND TWO/FOREIGN CURRENCY NON-DELIVERABLE FORWARD TRADES, AND SUSPENDED DBTP FOR A PERIOD OF TWO YEARS FROM ENGAGING IN FOREIGN EXCHANGE DERIVATIVES TRANSACTIONS. THE REVOCATION AND SUSPENSION ARE SUBJECT TO AN ADMINISTRATIVE APPEAL TO BE SUBMITTED WITHIN 31 DAYS FOLLOWING RECEIPT OF THE SANCTION LETTER. DBTP IS PERMITTED TO RE-APPLY TO THE CBC TO RESUME BUSINESS ACTIVITIES COVERED BY THE REVOCATION AND SUSPENSION PRIOR TO THE END OF THE TWO-YEAR PERIOD UPON DEMONSTRATION TO THE CBC OF ""CONCRETE IMPROVEMENT."" NO MONETARY SANCTION WAS IMPOSED BY THE CBC."
2010031,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates","1738080","","","","","N","Foreign","SWISS FINANCIAL MARKET SUPERVISORY AUTHORITY (""FINMA"")","Civil and Administrative Penalt(ies) /Fine(s)","","03/03/2011","Y","","N/A","","No Product","","FINMA ALLEGED DBAG FILED LATE DISCLOSURES ON SHAREHOLDINGS IN ADECCO SA ON MARCH 26, MARCH 30, AND APRIL 13, 2010, AND LATE DISCLOSURE OF SHAREHOLDINGS IN PEACH PROPERTY GROUP ON NOVEMBER 25, 2010, IN VIOLATION OF ART. 20 OF STOCK EXCHANGE ACT.","Final","","Settled","05/02/2012","Y","","Y","50000","N","N","N","N","N","N","","NOTE: THE ABOVE MONETARY FINE IS IN SWISS FRANCS.","THE FINE OF 50,000 SWISS FRANCS WAS PAID."
2010031,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates","1738091","","","","","N","SRO","LONDON STOCK EXCHANGE (LSE)","Other","LSE, A FOREIGN SRO, ISSUED A FINE OF $25,000 GBP","04/22/2009","Y","","N/A","","Other","EXCHANGE TRADED FUNDS (ETF)","LSE ALLEGED THAT DEUTSCHE BANK AG QUOTED PRICES ON AN ETF THAT WERE HALF THE VALUE OF THAT LAST TRADED. AS A RESULT THE ETF WAS SUSPENDED AND THE CLOSING AUCTION DELAYED.","Final","","Settled","06/01/2009","Y","","Y","40000","N","N","N","N","N","N","","THE FINE IMPOSED WAS $25,000 GBP. THE ABOVE REPRESENTS AN APPROXIMATE DOLLAR/POUND CONVERSION. THE FINE WAS PAID.","DB LONDON ACCEPTD THE FINE AND HAS PROACTIVELY DEVELOPED AND IMPLEMENTED A NEW QUOTING SYSTEM WITH MORE SOPHISTICATED LOGIC TO PREVENT SIMILAR VIOLATIONS."
2010031,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates","1738107","","","","","N","Foreign","STATE BANK OF PAKISTAN (""SBP"")","Civil and Administrative Penalt(ies) /Fine(s)","","02/28/2022","Y","","13938/DBK/02/2022","","Other","TRADE LOANS","THE STATE BANK OF PAKISTAN (""SBP"") FOUND THAT IN 2011, DEUTSCHE BANK AG (""DB AG""), THROUGH ITS KARACHI BRANCH, FAILED TO REPORT DISBURSEMENT OF, AND INTEREST CHARGED ON, CERTAIN LOANS TO THE SBP IN MONTHLY FOREIGN EXCHANGE RETURNS AS REQUIRED BY FOREIGN EXCHANGE CIRCULAR LETTER NO. 5.","Final","","Order","02/28/2022","Y","","Y","5682","N","N","N","N","N","N","","DB AG AGREED TO AN ADMINISTRATIVE PENALTY OF PKR 1,030,000, WHICH IS APPROXIMATELY USD $5,682, WHICH WILL BE TIMELY PAID.","ON FEBRUARY 28, 2022, DB AG RECEIVED AN ORDER FROM THE SBP, FINDING THAT IN 2011, DB AG, THROUGH ITS KARACHI BRANCH, FAILED TO REPORT DISBURSEMENT OF, AND INTEREST CHARGED ON, CERTAIN LOANS TO THE SBP IN MONTHLY FOREIGN EXCHANGE RETURNS AS REQUIRED BY FOREIGN EXCHANGE CIRCULAR LETTER NO. 5. THE SBP IMPOSED AN ADMINISTRATIVE PENALTY OF PKR 1,030,000 WHICH IS APPROXIMATELY USD $5,682, WHICH WILL BE TIMELY PAID."
2010031,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates","1738110","","","","","N","Foreign","EUREX DEUTSCHLAND (EUREX)","Reprimand","","02/10/2022","Y","","M 2021/60","","Equity Listed (Common & Preferred Stock)","","EUREX DEUTSCHLAND (""EUREX"") FOUND THAT, FROM APRIL 2021 THROUGH JUNE 2021, DEUTSCHE BANK AG, FRANKFURT AM MAIN (""DB AG"") FAILED TO CONVERT 126 SHORT CODES INTO LONG CODES AS REQUIRED BY SECTION 72 OF THE EUREX EXCHANGE RULES, RESULTING IN A VIOLATION OF SECTION 26 G OF THE GERMAN STOCK EXCHANGE ACT AS WELL AS ARTICLE 25(2) AND (3) OF REGULATION (EU) NO. 600/2014.","Final","","Decision","03/10/2022","Y","","N","","N","N","N","N","N","N","N/A","EUREX ISSUED A REPRIMAND TO DB AG","ON FEBRUARY 10, 2022, DB AG RECEIVED A DECISION FROM EUREX FINDING THAT, FROM APRIL 2021 THROUGH JUNE 2021, DB AG FAILED TO CONVERT 126 SHORT CODES INTO LONG CODES AS REQUIRED BY SECTION 72 OF THE EUREX EXCHANGE RULES, RESULTING IN A VIOLATION OF SECTION 26 G OF THE GERMAN STOCK EXCHANGE ACT AS WELL AS ARTICLE 25(2) AND (3) OF REGULATION (EU) NO. 600/2014, AND ISSUING A REPRIMAND TO DB AG. THE DECISION BECAME FINAL ON MARCH 10, 2022."
2010031,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates","1738111","","","","","N","Foreign","FRANKFURT STOCK EXCHANGE (""FSE"")","Reprimand","","12/09/2021","Y","","H 53-2021","","Equity Listed (Common & Preferred Stock)","","THE FRANKFURT STOCK EXCHANGE (""FSE"") FOUND THAT, FROM JUNE 2021 THROUGH OCTOBER 2021, DEUTSCHE BANK AG, FRANKFURT AM MAIN (""DB AG"") FAILED TO CONVERT 366 SHORT CODES INTO LONG CODES AS REQUIRED BY SECTION 114 OF THE FSE RULES, RESULTING IN A VIOLATION OF SECTION 26 G OF THE GERMAN STOCK EXCHANGE ACT AS WELL AS ARTICLE 25(2) AND (3) OF REGULATION (EU) NO. 600/2014.","Final","","Decision","05/27/2022","Y","","N","","N","N","N","N","N","N","N/A","FSE ISSUED A REPRIMAND TO DB AG, BUT DID NOT IMPOSE A FINE OR OTHER MONETARY SANCTION.","ON APRIL 25, 2022, DB AG RECEIVED A DECISION FROM FSE FINDING THAT, FROM JUNE 2021 THROUGH OCTOBER 2021, DB AG FAILED TO CONVERT 366 SHORT CODES INTO LONG CODES AS REQUIRED BY SECTION 114 OF THE FSE RULES, RESULTING IN A VIOLATION OF SECTION 26 G OF THE GERMAN STOCK EXCHANGE ACT AS WELL AS ARTICLE 25(2) AND (3) OF REGULATION (EU) NO. 600/2014, AND ISSUING A REPRIMAND TO DB AG, BUT NOT IMPOSING A FINE OR OTHER MONETARY SANCTION. THE DECISION BECAME FINAL ON MAY 27, 2022."
2010031,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates","1738112","","","","","N","Foreign","STATE BANK OF PAKISTAN (SBP)","Other","WARNING LETTER","05/31/2022","Y","","NO. BSD-I/BANK/DB/274234/2022","","Other","FOREIGN EXCHANGE","THE STATE BANK OF PAKISTAN (""SBP"") FOUND THAT DEUTSCHE BANK AG (""DBAG""), THROUGH ITS KARACHI BRANCH, REPATRIATED DIVIDENDS TO A FOREIGN COMPANY FROM 2012 TO 2019 WITHOUT AUTHORIZATION FROM THE SBP IN VIOLATION OF PARA 16(I), CHAPTER 14 OF THE PAKISTAN FOREIGN EXCHANGE MANUAL UNDER THE FOREIGN EXCHANGE REGULATION ACT.","Final","","Order","07/21/2022","Y","","N","","N","N","N","N","N","N","N/A","N/A","IN A WARNING LETTER DATED JULY 21, 2022, THE SBP FOUND THAT DBAG, THROUGH ITS KARACHI BRANCH, REPATRIATED DIVIDENDS TO A FOREIGN COMPANY FROM 2012 TO 2019 WITHOUT AUTHORIZATION FROM THE SBP IN VIOLATION OF PARA 16(I), CHAPTER 14 OF THE PAKISTAN FOREIGN EXCHANGE MANUAL UNDER THE FOREIGN EXCHANGE REGULATION ACT, BUT DID NOT IMPOSE ANY MONETARY PENALTY, RESTRICTIONS OR LIMITATIONS ON DB AG'S BUSINESS OR UNDERTAKINGS, OR ANY OTHER SANCTIONS."
2010031,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates","1738130","","","","","N","Foreign","EUREX DEUTSCHLAND (EUREX)","Reprimand","","04/21/2022","Y","","M 2021/159","N/A","Equity Listed (Common & Preferred Stock)","","EUREX DEUTSCHLAND (""EUREX"") FOUND THAT, FROM JULY 2021 THROUGH OCTOBER 2021, DEUTSCHE BANK AG, FRANKFURT AM MAIN (""DB AG"") FAILED TO CONVERT 7,257 SHORT CODES INTO LONG CODES AS REQUIRED BY SECTION 72 OF THE EUREX EXCHANGE RULES, RESULTING IN A VIOLATION OF SECTION 26 G OF THE GERMAN STOCK EXCHANGE ACT AS WELL AS ARTICLE 25(2) AND (3) OF REGULATION (EU) NO. 600/2014.","Final","N/A","Decision","06/29/2022","Y","","N","","N","N","N","N","N","N","N/A","EUREX ISSUED A REPRIMAND TO DBAG, BUT DID NOT IMPOSE A FINE OR OTHER MONETARY SANCTION.","ON JUNE 29, 2022, DB AG RECEIVED A DECISION FROM EUREX FINDING THAT, FROM JULY 2021 THROUGH OCTOBER 2021, DB AG FAILED TO CONVERT 7,257 SHORT CODES INTO LONG CODES AS REQUIRED BY SECTION 72 OF THE EUREX EXCHANGE RULES, RESULTING IN A VIOLATION OF SECTION 26 G OF THE GERMAN STOCK EXCHANGE ACT AS WELL AS ARTICLE 25(2) AND (3) OF REGULATION (EU) NO. 600/2014, AND ISSUING A REPRIMAND TO DB AG, BUT NOT IMPOSING A FINE OR OTHER MONETARY SANCTION."
2010031,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates","1738131","","","","","N","Foreign","FRANKFURT STOCK EXCHANGE (FSE)","Reprimand","","09/21/2022","Y","","HM 39-2022","N/A","Equity Listed (Common & Preferred Stock)","","THE FRANKFURT STOCK EXCHANGE (""FSE"") FOUND THAT, FROM NOVEMBER 2021 THROUGH AUGUST 2022, DEUTSCHE BANK AG, FRANKFURT AM MAIN (""DB AG"") FAILED TO CONVERT 2,039 SHORT CODES INTO LONG CODES AS REQUIRED BY SECTION 114 OF THE FSE RULES, RESULTING IN A VIOLATION OF SECTION 26 G OF THE GERMAN STOCK EXCHANGE ACT AS WELL AS ARTICLE 25(2) AND (3) OF REGULATION (EU) NO. 600/2014.","Final","N/A","Decision","08/28/2023","Y","","N","","N","N","N","N","N","N","N/A","FSE ISSUED A REPRIMAND TO DB AG, BUT DID NOT IMPOSE A FINE OR OTHER MONETARY SANCTION.","ON SEPTEMBER 2, 2023, DB AG RECEIVED A DECISION FROM FSE FINDING THAT, FROM NOVEMBER 2021 THROUGH AUGUST 2022, DB AG FAILED TO CONVERT 2,039 SHORT CODES INTO LONG CODES AS REQUIRED BY SECTION 114 OF THE FSE RULES, RESULTING IN A VIOLATION OF SECTION 26 G OF THE GERMAN STOCK EXCHANGE ACT AS WELL AS ARTICLE 25(2) AND (3) OF REGULATION (EU) NO. 600/2014, AND ISSUING A REPRIMAND TO DB AG, BUT NOT IMPOSING A FINE OR OTHER MONETARY SANCTION."
2010031,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates","1738147","","","","","N","Foreign","EUREX DEUTSCHLAND (EUREX)","Reprimand","","04/24/2024","Y","","M 2024/06","N/A","Equity Listed (Common & Preferred Stock)","","EUREX DEUTSCHLAND (""EUREX"") FOUND THAT, IN NOVEMBER 2023, DEUTSCHE BANK AG, FRANKFURT AM MAIN (""DB AG"") FAILED TO CONVERT 16 SHORT CODES INTO LONG CODES AS REQUIRED BY SECTION 72 OF THE EUREX EXCHANGE RULES, RESULTING IN A VIOLATION OF SECTION 26 G OF THE GERMAN STOCK EXCHANGE ACT AS WELL AS ARTICLE 25(2) AND (3) OF REGULATION (EU) NO. 600/2014.","Final","N/A","Decision","06/25/2024","Y","","N","","N","N","N","N","N","N","N/A","EUREX ISSUED A REPRIMAND TO DB AG, BUT DID NOT IMPOSE A FINE OR OTHER MONETARY SANCTION.","ON JUNE 25, 2024, DB AG RECEIVED A DECISION DATED JUNE 10, 2024 FROM EUREX FINDING THAT, IN NOVEMBER 2023, DB AG FAILED TO CONVERT 16 SHORT CODES INTO LONG CODES AS REQUIRED BY SECTION 72 OF THE EUREX EXCHANGE RULES, RESULTING IN A VIOLATION OF SECTION 26 G OF THE GERMAN STOCK EXCHANGE ACT AS WELL AS ARTICLE 25(2) AND (3) OF REGULATION (EU) NO. 600/2014, AND ISSUING A REPRIMAND TO DB AG, BUT NOT IMPOSING A FINE OR OTHER MONETARY SANCTION."
2010031,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1738081","","","","","N","State","NEW YORK STATE DEPARTMENT OF FINANCIAL SERVICES"" (""DFS"")","Civil and Administrative Penalt(ies) /Fine(s)","UNDERTAKING","01/30/2017","Y","","","N/A","No Product","","ON JANUARY 30, 2017, THE NEW YORK STATE DEPARTMENT OF FINANCIAL SERVICES, DBAG AND DBAG'S NEW YORK BRANCH ENTERED INTO A CONSENT ORDER UNDER NEW YORK BANKING LAW ?? 33, 44 AND 44A. SPECIFICALLY, THE DFS FOUND THAT DBAG SUFFERED FROM SERIOUS COMPLIANCE DEFICIENCIES THAT ALLOWED CERTAIN BANK TRADERS AND OFFSHORE ENTITIES TO IMPROPERLY AND COVERTLY TRANSFER MORE THAN $10 BILLION OUT OF RUSSIA, BY USING THE SERVICES OF DEUTSCHE BANK OPERATIONS IN MOSCOW, LONDON AND NEW YORK TO CONVERT RUBLES INTO DOLLARS THROUGH SECURITY TRADES THAT HAD NO DISCERNABLE ECONOMIC PURPOSE. THE DFS FOUND THAT DBAG AND DBAG'S NEW YORK BRANCH CONDUCTED THEIR BANKING BUSINESS IN AN UNSAFE AND UNSOUND MANNER, IN VIOLATION OF NEW YORK BANKING LAW ?? 44, 44A, FAILED TO MAINTAIN AN EFFECTIVE MONEY LAUNDERING PROGRAM, IN VIOLATION OF 3 N.Y.C.R.R. ? 116.2, AND FAILED TO MAINTAIN AND MAKE AVAILABLE TRUE AND ACCURATE BOOKS, ACCOUNTS AND RECORDS REFLECTING ALL TRANSACTIONS AND ACTIONS, IN VIOLATION OF NEW YORK BANKING LAW ? 200C.","Final","","Order","01/30/2017","Y","","Y","425000000","N","N","N","N","N","N","THE ORDER REQUIRES DBAG TO ENGAGE AN INDEPENDENT MONITOR WITHIN 60 DAYS OF THE ORDER TO CONDUCT A COMPREHENSIVE REVIEW OF EXISTING BANK SECRECY ACT (""BSA"")/ANTI-MONEY LAUNDERING (""AML"") COMPLIANCE PROGRAMS, POLICIES AND PROCEDURES IN PLACE AT THE BANK THAT PERTAIN TO OR AFFECT ACTIVITIES CONDUCTED BY OR THROUGH (A) DEUTSCHE BANK TRUST COMPANY AMERICAS AND (B) DBAG'S NEW YORK BRANCH. THE INDEPENDENT MONITOR MUST SUBMIT TO DBAG A WRITTEN REPORT ON ITS FINDINGS AND RECOMMENDATIONS. SIXTY DAYS THEREAFTER, DBAG MUST SUBMIT TO THE DFS A WRITTEN ACTION PLAN TO IMPROVE AND ENHANCE ITS BSA/AML COMPLIANCE PROGRAMS, AFTER WHICH THE DFS WILL DETERMINE WHICH RECOMMENDATIONS DBAG SHOULD IMPLEMENT. THE INDEPENDENT MONITOR WILL THEREAFTER OVERSEE THE IMPLEMENTATION OF THE RECOMMENDATIONS, ASSESS DBAG'S COMPLIANCE WITH THE CORRECTIVE MEASURES, AND SUBMIT ADDITIONAL REPORTS OR RECOMMENDATIONS AS NECESSARY.","THE ORDER REQUIRED DBAG TO PAY A CIVIL MONEY PENALTY IN THE AMOUNT OF $425 MILLION, WHICH THE FIRM PAID ON FEBRUARY 3, 2017.","DBAG AND DBAG'S NEW YORK BRANCH CONSENTED TO THE ENTRY OF THE ORDER ON JANUARY 30, 2017 BY THE DFS, PURSUANT TO WHICH DBAG AND DBAG'S NEW YORK BRANCH: (A) SHALL PAY A CIVIL MONETARY PENALTY OF $425 MILLION, WHICH DBAG PAID ON FEBRUARY 3, 2017; AND (B) ENGAGE AN INDEPENDENT MONITOR WITHIN 60 DAYS OF THE ORDER TO CONDUCT A COMPREHENSIVE REVIEW OF EXISTING BSA/AML COMPLIANCE PROGRAMS, POLICIES AND PROCEDURES IN PLACE AT THE BANK THAT PERTAIN TO OR AFFECT ACTIVITIES CONDUCTED BY OR THROUGH (A) DEUTSCHE BANK TRUST COMPANY AMERICAS AND (B) DBAG'S NEW YORK BRANCH, RECOMMEND CORRECTIVE ACTIONS, AND OVERSEE THE IMPLEMENTATION OF CORRECTIVE ACTIONS THE DFS DEEMS NECESSARY."
2010031,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1738089","","","","","N","Foreign","FINANCIAL CONDUCT AUTHORITY"" (""FCA"")","Civil and Administrative Penalt(ies) /Fine(s)","UNDERTAKING","01/30/2017","Y","","","N/A","No Product","","ON JANUARY 30, 2017, THE FINANCIAL CONDUCT AUTHORITY (""FCA"") ENTERED A FINAL NOTICE UNDER PRINCIPLE 3 (MANAGEMENT AND CONTROL) AND SENIOR MANAGEMENT ARRANGEMENTS, SYSTEMS AND CONTROLS (SYSC) RULES 6.1.1 R AND 6.3.1 R BETWEEN JANUARY 1, 2012 AND DECEMBER 31, 2015 (THE RELEVANT PERIOD). SPECIFICALLY, THE FCA FOUND THAT WITH RESPECT TO DBAG, THE AML CONTROL FRAMEWORK WAS SUBSTANTIALLY INADEQUATE, AND THE RISKS RAISED WERE HIGHLIGHTED BY CERTAIN TRADING ARRANGED BY DEUTSCHE BANK'S RUSSIA-BASED SUBSIDIARY (DB MOSCOW) AND BOOKED TO DEUTSCHE BANK'S TRADING BOOKS IN LONDON. THE FCA FOUND THAT THE WAY THESE TRADES WERE CONDUCTED IN COMBINATION WITH THEIR SCALE AND VOLUME WERE HIGHLY SUGGESTIVE OF FINANCIAL CRIME. THE FCA FOUND THAT THE SUSPICIOUS SECURITIES TRADES, WHICH IT REFERRED TO AS ""MIRROR TRADES,"" WERE USED BY CUSTOMERS OF DEUTSCHE BANK AND DB MOSCOW THAT WERE CONNECTED TO EACH OTHER TO TRANSFER MORE THAN USD 6 BILLION FROM RUSSIA, THROUGH DEUTSCHE BANK IN THE UK, TO OVERSEAS BANK ACCOUNTS. THE ORDERS FOR BOTH SIDES OF THE MIRROR TRADES WERE RECEIVED BY DB MOSCOW, WHICH EXECUTED BOTH SIDES AT THE SAME TIME. THE FCA FOUND THAT DBAG BREACHED PRINCIPLE 3 AND SYSC RULES 6.1.1. R AND 6.3.1 R IN THAT, DURING THE RELEVANT PERIOD, IN ITS CORPORATE BANKING & SECURITIES DIVISION BUSINESS, (1) ITS ""CUSTOMER DUE DILIGENCE (""CDD"") AND ENHANCED DUE DILIGENCE (""EDD"") WAS INADEQUATE IN THAT IT FAILED TO OBTAIN SUFFICIENT INFORMATION ABOUT ITS CUSTOMERS TO INFORM THE RISK ASSESSMENT PROCESS AND TO PROVIDE A BASIS FOR TRANSACTION MONITORING; (2) ITS CULTURE FAILED TO INSTILL A SENSE OF RESPONSIBILITY IN THE FRONT OFFICE BUSINESS FOR THE IDENTIFICATION AND MANAGEMENT OF NON-FINANCIAL RISKS, PARTICULARLY IN THE LONDON FRONT OFFICE, WHICH FAILED TO APPRECIATE THAT IT WAS ULTIMATELY RESPONSIBLE FOR DEUTSCHE BANK'S KYC OBLIGATIONS; (3) IT USED FLAWED AML CUSTOMER AND COUNTRY RISK RATING METHODOLOGIES WHICH MEANT THAT CUSTOMERS WERE ASSIGNED INAPPROPRIATE RISK RATINGS; (4) ITS AML POLICIES AND PROCEDURES WERE DEFICIENT; (5) ITS AML IT INFRASTRUCTURE WAS INADEQUATE AND FAILED TO PROVIDE A SINGLE AUTHORITATIVE REPOSITORY OF KYC INFORMATION; (6) IT LACKED AUTOMATED AML SYSTEMS FOR DETECTING SUSPICIOUS TRADES AND LACKED AN EFFECTIVE SYSTEM FOR MONITORING MONEY FLOWS ASSOCIATED WITH TRANSACTIONS; AND (7) IT FAILED TO PROVIDE ADEQUATE OVERSIGHT OF TRADES BOOKED IN THE UK BY THE MOSCOW FRONT OFFICE AS WELL AS OTHER NON-UK TRANSACTIONS.","Final","","Order","01/30/2017","Y","","Y","163076224","N","N","N","N","N","N","THE MONETARY AMOUNT INSERTED IN 12.A. IS IN POUND STERLING SANCTION DETAIL: IF SUSPENDED, ENJOINED OR BARRED, PROVIDE DURATION INCLUDING START DATE AND CAPACITIES AFFECTED (GENERAL SECURITIES PRINCIPAL, FINANCIAL OPERATIONS PRINCIPAL, ETC.). IF REQUALIFICATION BY EXAM/RETRAINING WAS A CONDITION OF THE SANCTION, PROVIDE LENGTH OF TIME GIVEN TO REQUALIFY/RETRAIN, TYPE OF EXAM REQUIRED AND WHETHER CONDITION HAS BEEN SATISFIED. IF DISPOSITION RESULTED IN A FINE, PENALTY, RESTITUTION, DISGORGEMENT OR MONETARY COMPENSATION, PROVIDE TOTAL AMOUNT, PORTION LEVIED AGAINST YOU OR AN ADVISORY AFFILIATE, DATE PAID AND IF ANY PORTION OF PENALTY WAS WAIVED: THE ORDER REQUIRED DBAG TO PAY A FINANCIAL PENALTY IN THE AMOUNT OF #163,076,224, WHICH THE BANK PAID ON FEBRUARY 1, 2017.","THE ORDER REQUIRED DBAG TO PAY A FINANCIAL PENALTY IN THE AMOUNT OF #163,076,224, WHICH THE BANK PAID ON FEBRUARY 1, 2017.","DBAG CONSENTED TO THE ENTRY OF THE FINAL NOTICE ON JANUARY 30, 2017 BY THE FCA, PURSUANT TO WHICH DBAG SHALL PAY A CIVIL MONETARY PENALTY OF #163,076,224, WHICH DBAG PAID ON FEBRUARY 1, 2017."
