"FilingID","Name","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Phone","Fax","Type","Description"
2006356,"IRON MOUNTAIN HONG KONG LIMITED","8/F, 20 WINSLOW STREET","HUNG HOM, KOWLOON","HONG KONG","","Hong Kong","","N","+85225112829","","A third-party unaffiliated record keeper","HISTORICAL RECORDS"
2006356,"CITIC CLSA CAPITAL PARTNERS HK LIMITED","UNIT 805, ONE PACIFIC PLACE","88 QUEENSWAY","HONG KONG","","Hong Kong","","N","(852) 26008888","","One of your branch offices or affiliates","CURRENT AND ARCHIVED RECORDS"
2006356,"CLSA HONG KONG HOLDINGS LIMITED","G/F TELSTRA HKCS2, 11-12 CHUN KWONG ST INDUSTRIAL","TSEUNG KWAN O, HONG KONG","HONG KONG","","Hong Kong","","N","(852) 81004876","","One of your branch offices or affiliates","CURRENT AND ARCHIVED RECORDS"
2006356,"CLSA HONG KONG HOLDINGS LIMITED","17/F, ONE PACIFIC PLACE","88 QUEENSWAY","HONG KONG","","Hong Kong","","N","(852) 26008888","","One of your branch offices or affiliates","CURRENT AND ARCHIVED RECORDS"
2006356,"CITIC SECURITIES INTERNATIONAL COMPANY LIMITED","18/F CITIC TOWER, 1 TIM MEI AVENUE,","CENTRAL, HONG KONG","HONG KONG","","Hong Kong","","N","(852) 26008888","","One of your branch offices or affiliates","ARCHIVED RECORDS"
2006356,"CLSA HONG KONG HOLDINGS LIMITED","26/F CITIC TOWER","1 TIM MEI AVENUE","HONG KONG","","Hong Kong","","N","(852) 22376899","","One of your branch offices or affiliates","CORPORATE RECORDS"
2006356,"IRON MOUNTAIN HONG KONG LIMITED","YUEN LONG LOGISTICS CENTRE 10/F, 19 TAK YIP STREET","YUEN LONG, NEW TERRITORIES, HONG KONG","HONG KONG","","Hong Kong","","N","+85228332515","","A third-party unaffiliated record keeper","HISTORICAL RECORDS"
2006356,"CITIC SECURITIES INTERNATIONAL COMPANY LIMITED","ZONE 2B, 2/F, NTT COMMUNICATIONS HONG KONG DATA CE","2 DAI HEI STREET, TAI PO INDUSTRIAL ESTATE, TAI PO","HONG KONG","","Hong Kong","","N","(852) 37930288","","A third-party unaffiliated record keeper","ARCHIVED RECORDS"
2006356,"CLSA HONG KONG HOLDINGS LIMITED","5/F ONE ISLAND EAST","18 WESTLANDS ROAD, ISLAND EAST","HONG KONG","","Hong Kong","","N","(852) 26008888","","One of your branch offices or affiliates","ARCHIVED RECORDS"
2006356,"VISTRA (HONG KONG) LIMITED","ROOM 1901, 19/F, LEE GARDEN ONE","33 HYSAN AVENUE, CAUSEWAY BAY","HONG KONG","","Hong Kong","","N","+85225213661","+85228459198","A third-party unaffiliated record keeper","HISTORICAL RECORDS"
2010604,"BENSON METCALF","6440 MILLROCK DR","SUITE 550","HOLLADAY","UT","United States","84121","N","8018364532","","","A SIMPLE FILING CABINET WITH A LOCK AND IT IS IN JANIS KLINE'S OFFICE. THE OFFICE HAS SECURE DOORS AND AFTER HOURS SECURITY MONITORING."
2007644,"MORGAN STANLEY FUND SERVICES (CAYMAN) LTD C/O MORGAN STANLEY FUND SERVICES (IRELAND) LIMITED","24-26 CITY QUAY","","DUBLIN","","United Kingdom","D02 NY19","N","00441412458422","","A third-party unaffiliated record keeper","MORGAN STANLEY FUND SERVICES (CAYMAN) LTD. IS THE INDEPENDENT FUND ADMINISTRATOR TO THE PRIVATE FUNDS ADVISED BY FINCH BAY CAPITAL LLP AND MAINTAINS CERTAIN OF THE PRIVATE FUNDS' ACCOUNTING BOOKS AND RECORDS."
2007300,"MORGAN STANLEY FUND SERVICES (IRELAND) LIMITED","24-26 CITY QUAY","","DUBLIN","","Ireland","D02 NY19","N","+353 1 799 870","","A third-party unaffiliated record keeper","BOOKS AND RECORDS OF THE ADVISER, AS REQUIRED UNDER RULE 204-2."
2007300,"MORGAN STANLEY FUND SERVICES USA LLC","2000 WESTCHESTER AVENUE","","PURCHASE","NY","United States","10577","N","914-225-5510","","A third-party unaffiliated record keeper","BOOKS AND RECORDS OF THE ADVISER, AS REQUIRED UNDER RULE 204-2."
2011831,"SALESFORCE","SALESFORCE TOWER 415 MISSION STREET, 3RD FLOOR","","SAN FRANCISCO","CA","United States","94105","N","415-901-7000","","Other","CUSTOMER RELATIONSHIP MANAGEMENT SOFTWARE"
2011831,"ABRDN INVESTMENTS LIMITED","DUO SPITALSFIELDS, 280 BISHOPSGATE","","LONDON","","United Kingdom","EC2M 4AG","N","00442074636100","","Other","OFFICE OF REGISTRANT. FOR AIL & ACP  AFFILIATE AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT (FOR OTHER ADVISERS)"
2011831,"ABRDN PLC","1 GEORGE STREET","","EDINBURGH","","United Kingdom","EH2 2LL","N","+44 1313729444","","One of your branch offices or affiliates","IS THE PARENT COMPANY AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT"
2011831,"CITIBANK EUROPE PLC (LUXEMBOURG BRANCH)","31 ZONE D'ACTIVITES BOURMICHT","","BERTRANGE","","Luxembourg","8070","N","+352 45 14 14","","A third-party unaffiliated record keeper","ADMINISTRATOR AND CUSTODIAN FOR ABRDN SICAVS (LUX)  AND  ABRDN LIQUIDITY FUND (LUX)"
2011831,"CORLYTICS LIMITED","5TH FLOOR, BEAUX LANE HOUSE, MERGER STREET LOWER","","DUBLIN","","Ireland","D02 DH60","N","+353 1 9038761","","Other","REGULATORY HORIZON SCANNING SOFTWARE"
2011831,"BLOOMBERG L.P.","731 LEXINGTON AVENUE","","NEW YORK","NY","United States","10022","N","212-318-2000","","Other","BLOOMBERG EMAIL AND INSTANT MESSAGES FROM TRADERS AND PORTFOLIO MANAGERS"
2011831,"SS&C TECHNOLOGIES (S) PTE LTD","1 RAFFLES QUAY, #29-01 NORTH TOWER ONE RAFFLES QUA","","SINGAPORE","","Singapore","048583","N","+65 6034 8880","","Other","THIS IS A THIRD - PARTY ADMINISTRATOR WHICH KEEPS SOME UNDERLYING INVESTOR DOCUMENTS."
2011831,"ABRDN JAPAN LIMITED","OTEMACHI FINANCIAL CITY GRAND CUBE 9F","1-9-2 OTEMACHI, CHIYODA-KU","TOKYO","","Japan","100-0004","N","81 345782211","+81 345782298","One of your branch offices or affiliates","AFFILIATE AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT"
2011831,"ABRDN INC.","1900 MARKET STREET, SUITE 200","","PHILADELPHIA","PA","United States","19103","N","(215) 405-5700","","One of your branch offices or affiliates","AFFILIATE AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT"
2011831,"INSTITUTIONAL SHAREHOLDER SERVICES, INC.","702 KING FARM BLVD SUITE 300","","ROCKVILLE","MD","United States","20850","N","301-556-0500","","Other","PROXY VOTING RECORDS MAINTAINED FOR THE REGISTRANT"
2011831,"STATE STREET BANK AND TRUST COMPANY","JOHN ADAMS BUILDING 1776 HERITAGE DRIVE","","NORTH QUINCY","MA","United States","02171","N","617-664-9566","","Other","ADMINSTRATOR FOR US REGISTERED AND PRIVATE FUNDS"
2011831,"WOLTERS KLUWER (ONE SUM X)","41ST FLOOR 25 CANADA SQUARE","","LONDON","","United Kingdom","E14 5LQ","N","020 3197 6600","","Other","ENTERPRISE RISK MANAGEMENT SOFTWARE"
2011831,"BNP PARIBAS SECURITY SERVICES SCA","GRANDS MOULINS DE PANTIN, RUE DU DEBARCADERE, 9","","PANTIN","","France","93500","N","(+33)142981000","","Other","ABRDN PLC ADMINISTRATOR. BNP ARE LOCATED IN MULITPLE LOCATIONS HOWEVER HEAD OFFICE LISTED ONLY."
2011831,"ABRDN INC","875 THIRD AVE 4TH FLOOR SUITE 403","","NEW YORK","NY","United States","10022","N","212-776-1170","","One of your branch offices or affiliates","AFFILIATE AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT"
2011831,"ABRDN INVESTMENTS IRELAND LTD, NETHERLANDS BRANCH LIMITED - NETHERLANDS BRANCH","WTC, H-TOWER, 20TH FLOOR ZUIDPLEIN 166","","AMSTERDAM","","Netherlands","1077 XV","N","31 20 6870 500","","Other","BOOKS AND RECORDS FOR THE ABERDEEN STANDARD EUROPEAN BALANCED PROPERTY FUND"
2011831,"ABRDN (HONG KONG) LIMITED","30TH FLOOR LHT TOWER 31 QUEEN'S ROAD CENTRAL","","HONG KONG","","Hong Kong","","N","852 2103-4700","852 2103-4788","Other","AFFILIATE AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT (ASI LUX)"
2011831,"CITIBANK FUND SERVICE","4400 EASTON COMMONS SUITE 200","","COLUMBUS","OH","United States","43219","N","(614) 470 8240","","Other","ABRDN'S ADMINISTRATOR. CITI ARE LOCATED IN MULITPLE LOCATIONS HOWEVER OPERATIONS OFFICE LISTED ONLY."
2011831,"MYCOMPLIANCE OFFICE","535 FIFTH AVENUE, 4TH FLOOR","","NEW YORK","NY","United States","10017","N","1-866-951-2280","","Other","COMPLIANCE REPORTS"
2011831,"BNP PARIBAS SECURITIES SERVICES LUXEMBOURG BRANCH","60 AVENUE JOHN F. KENNEDY","","LUXEMBOURG","","Luxembourg","1855","N","35226962000","","Other","BNP IS  ABRDN GROUP'S PRIMARY ADMINISTRATOR AND CUSTODIAN FOR CERTAIN FUNDS MANAGED BY ABERDEEN GLOBAL SERVICES SA. INCLUDING THE PRIVATE FUND (ASI LUX)  ADMINSTRATOR TO PRIVATE FUND; ABERDEEN STANDARD INVESTMENTS SICAV I - INDIAN EQUITY FUND (AAML) ADMINSTRATOR TO PRIVATE FUND; INDIAN EQUITY FUND (AAML)"
2011831,"ABRDN ASIA LIMITED","7 STRAITS VIEW #23-04 MARINA ONE EAST TOWER","","SINGAPORE","","Singapore","018936","N","65-63952700","+65 6535 7159","One of your branch offices or affiliates","AFFILIATE AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT"
2011831,"ABRDN PLC","10 QUEENS TERRACE","","ABERDEEN","","United Kingdom","AB10 1XL","N","00441224631999","","One of your branch offices or affiliates","PARENT COMPANY AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT"
2011831,"ABRDN INC.","28 STATE STREET, 17TH FLOOR","","BOSTON","MA","United States","02109","N","617-720-7900","617-720-7950","One of your branch offices or affiliates","AFFILIATE AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT"
2011831,"STATE STREET BANK LUXEMBOURG SA","49 AVENUE J.F. KENNEDY","","LUXEMBOURG","","Luxembourg","1855","N","+3524640101","","Other","STATE STREET IS ADMINISTRATOR AND CUSTODIAN FOR ABERDEEN STANDARD LIQUIDITY FUND (LUX) TILL JANUARY 2024"
2011831,"MICROSOFT AZURE","1 MICROSOFT WAY","","REDMOND","WA","United States","98052","N","800-642-7676","","Other","DATA ARCHIVING/CLOUD SERVER PROVIDER"
2012392,"EISNERAMPER LLP","EISNERAMPER LLP","750 THIRD AVENUE","NEW YORK","NY","United States","10017","N","212-891-6097","","A third-party unaffiliated record keeper","EISNERAMPER SERVES AS THE FIRM'S U.S. TAX ACCOUNTANTS AND PREPARERS.  CERTAIN TAX WORKPAPERS AND INVESTOR TAX DOCUMENTATION ARE KEPT BY EISNERAMPER."
2012392,"VICTORIA CAPITAL PARTNERS SERVICES CO. LLC","VICTORIA CAPITAL PARTNERS","500 WEST PUTNAM AVENUE, SUITE 400","GREENWICH","CT","United States","06830","N","6464623150","","One of your branch offices or affiliates","LEGAL DOCUMENTS AND RECORDS RELATED TO THE ADVISED FUNDS AND FUNDS' INVESTORS (INCLUDING, LPAS, SUBSCRIPTION DOCUMENTS, ETC."
2012392,"JPMORGAN PRIVATE EQUITY AND REAL ESTATE SERVICES","JPMORGAN CHASE & CO.","4 CHASE METROTECH CENTER","BROOKLYN","NY","United States","11245","N","7182428511","","A third-party unaffiliated record keeper","FINANCIAL AND ACCOUNTING RECORDS OF THE FUND AND THE FUND'S INVESTORS (INCLUDING INFORMATION RELATING TO CONTRIBUTIONS AND DISTRIBUTIONS).  JPMORGAN PRIVATE EQUITY AND REAL ESTATE SERVICES ACTS AS THE THIRD-PARTY FUND ADMINISTRATOR FOR VICTORIA CAPITAL PARTNERS."
2008611,"OPUS FUND SERVICES","12 CHURCH STREET","4TH FLOOR","HAMILTON","","Bermuda","HM11","N","312-256-9974","","A third-party unaffiliated record keeper","HISTORIC INVESTMENT AND TRADING RECORDS AND FINANCIAL AND ACCOUNTING RECORDS OF THE PRIVATE FUNDS MANAGED BY THE ADVISER (PRIOR ADMINISTRATOR)"
2008611,"OPUS FUND SERVICES (USA) LLC","50 SOUTH MAIN STREET, SUITE 200 - 207","","NAPERVILLE","IL","United States","60540","N","312-256-8874","","A third-party unaffiliated record keeper","HISTORIC INVESTMENT AND TRADING RECORDS AND FINANCIAL AND ACCOUNTING RECORDS OF THE PRIVATE FUNDS MANAGED BY THE ADVISER (PRIOR ADMINISTRATOR)"
2008611,"NAV CONSULTING, INC.","1 TRANS AM PLAZA DRIVE","SUITE 400","OAKBROOK TERRACE","IL","United States","60181","N","630-954-1919","","A third-party unaffiliated record keeper","INVESTMENT AND TRADING RECORDS AND FINANCIAL AND ACCOUNTING RECORDS OF THE PRIVATE FUNDS MANAGED BY THE ADVISER"
2004963,"NAV FUND ADMINSTRATION GROUP","1 TRANS AM PLAZA DRIVE","SUITE 400","OAKBROOK TERRACE","IL","United States","60181","N","630-954-1919","","A third-party unaffiliated record keeper","BOOKS AND RECORDS OF CLIENT ACCOUNT AND DOCUMENTS."
2012137,"MONOGRAPH CAPITAL ADVISORS, L.P.","248 CASA BLANCA CIRCLE","","FORT WORTH","TX","United States","76107","N","3475870288","","One of your branch offices or affiliates","LEGAL RECORDS RELATED TO THE INVESTMENT ADVISER AND ITS CLIENTS. RECORDS ARE MAINTAINED ELECTRONICALLY BUT ARE MANAGED BY THE COO BASED IN THIS OFFICE."
2012137,"MONOGRAPH CAPITAL ADVISORS (UK) LLP","LIBERTY HOUSE","222 REGENT STREET","LONDON","","United Kingdom","W1B 5TR","N","+447926633965","","One of your branch offices or affiliates","RECORDS RELATED TO INVESTMENT DECISIONS."
2012137,"STONE COAST FUND SERVICES","TWO PORTLAND SQUARE","","PORTLAND","ME","United States","04101","N","2076992680","","A third-party unaffiliated record keeper","RECORDS RELATED TO THE MANAGEMENT OF THE PRIVATE FUNDS."
2012140,"MONOGRAPH CAPITAL ADVISORS, L.P.","1070 MARYLAND STREET","SUITE 295","SAN FRANCISCO","CA","United States","94107","N","415-363-3732","","One of your branch offices or affiliates","RECORDS OF INVESTMENT DECISIONS."
2012140,"MONOGRAPH CAPITAL ADVISORS, L.P.","248 CASA BLANCA CIRCLE","","FORT WORTH","TX","United States","76107","N","3475870288","","One of your branch offices or affiliates","LEGAL RECORDS RELATED TO THE INVESTMENT ADVISER AND ITS CLIENTS. RECORDS ARE MAINTAINED ELECTRONICALLY BUT ARE MANAGED BY COUNSEL BASED IN THIS OFFICE."
2011357,"TMF GROUP","6005 HIDDEN VALLEY RD","SUITE 200","CARLSBAD","CA","United States","92011","N","858-375-4110","","A third-party unaffiliated record keeper","BOOKS AND RECORDS MAINTAINED BY THE ADMINISTRATOR OF CLEARGATE CAPITAL PARTNERS FUND I, LP"
2009171,"NAV CONSULTING, INC.","1 TRANS AM PLAZA DRIVE","SUITE 400","OAKBROOK TERRACE","IL","United States","60181","N","630-954-1919","","Other","BOOKS AND RECORDS OF CLIENT ACCOUNT AND DOCUMENTS."
2008669,"NAV FUND ADMINISTRATION GROUP (NAV FUND SERVICES)","1 TRANS AM PLAZA DRIVE","SUITE 400","OAKBROOK TERRACE","IL","United States","60181","N","630-954-1919","","A third-party unaffiliated record keeper","INVESTOR RECORDS, TRADE RECORDS,  PORTFOLIO RECORDS, CASH RECORDS, VALUATION RECORDS, FEE RECORDS, FINANCIAL RECORDS"
2010034,"MAPLES FUND SERVICES (CAYMAN) LIMITED","C/O MAPLES FUND SERVICES (ASIA) LIMITED","16/F CENTRAL PLAZA, 18 HARBOUR ROAD, WANCHAI","HONG KONG","","Hong Kong","","N","+852 3690 7677","","A third-party unaffiliated record keeper","THE ADMINISTRATOR WILL MAINTAIN RECORDS SUCH AS SUBSCRIPTION DOCUMENTS, CERTAIN FINANCIAL, ACCOUNTING AND ADMINISTRATIVE DOCUMENTS, NAV CALCULATIONS, MANAGEMENT AND PERFORMANCE FEES CALCULATIONS, AND AML/KYC DOCUMENTATION FOR THE FUNDS."
2010034,"MORGAN STANLEY FUND SERVICES (CAYMAN) LTD.","C/O MORGAN STANLEY FUND SERVICES (IRELAND) LIMITED","24-26 CITY QUAY","DUBLIN","","Ireland","D02 NY19","N","+852 3963 0300","","A third-party unaffiliated record keeper","THE ADMINISTRATOR WILL MAINTAIN RECORDS SUCH AS SUBSCRIPTION DOCUMENTS, CERTAIN FINANCIAL, ACCOUNTING AND ADMINISTRATIVE DOCUMENTS, NAV CALCULATIONS, MANAGEMENT AND PERFORMANCE FEES CALCULATIONS, AND AML/KYC DOCUMENTATION FOR THE FUNDS."
2006081,"MORGAN STANLEY FUND SERVICES","7-11 SIR JOHN ROGERSON'S QUAY","FLOOR 5","DUBLIN","","Ireland","DUBLIN 2","N","0035317998709","","A third-party unaffiliated record keeper","THE MANAGER OUTSOURCES THE MANAGEMENT AND RECORD KEEPING OF THE BOOKS AND RECORDS OF THE FUND."
2013278,"ERIC KAUP","5 REVERE DRIVE","SUITE 206","NORTHBROOK","IL","United States","60062","N","847-849-2966","","One of your branch offices or affiliates","BOOKS AND RECORDS INCLUDES (A) JOURNALS, INCLUDING RECEIPTS AND DISBURSEMENTS, RECORDS AND OTHER WRITINGS AND DOCUMENTS RELATING TO JOURNAL ENTRIES, (B) LEDGERS RELATING TO LIABILITIES, ASSETS, CAPITAL, INCOME AND EXPENSE ACCOUNTS, (C ) PREVIOUSLY FILED INVESTMENT ADVISOR REPORTING DOCUMENTS, (D) DOCUMENTS REGARDING THE ADVISER'S AUTHORITY AND WRITTEN AGREEMENTS ENTERED INTO BY THE ADVISER AND CLIENTS AND OTHERWISE RELATING TO THE BUSINESS OF THE ADVISER."
2004455,"STRATEGIC FUND SERVICES, LLC","900 GREEN STREET","","ISELIN","NJ","United States","08830","N","(732) 634-7550","","Other","THE ADMINISTRATOR WILL MAINTAIN RECORDS SUCH AS SUBSCRIPTION DOCUMENTS, CERTAIN FINANCIAL, ACCOUNTING AND ADMINISTRATIVE DOCUMENTS, NAV CALCULATIONS, MANAGEMENT AND PERFORMANCE FEES, AND AML / KYC DOCUMENTATION."
2006160,"ULTIMUS LEVERPOINT PRIVATE FUND SOLUTIONS","230 W. MONROE ST.","SUITE 1150","CHICAGO","IL","United States","60606","N","(847) 255-3500","","A third-party unaffiliated record keeper","FUND OPERATIONAL DOCUMENTS"
2006681,"GOOGLE LLC","1600 AMPHITHEATRE PARKWAY","","MOUNTAIN VIEW","CA","United States","94043","N","650-253-0000","","A third-party unaffiliated record keeper","OFF-SITE STORAGE FACILITY FOR BOOKS AND RECORDS INFORMATION; AND CLOUD COMPUTING SOLUTION."
2006681,"MICROSOFT CORPORATION","ONE MICROSOFT WAY","","REDMOND","WA","United States","98052","N","800-285-7772","","A third-party unaffiliated record keeper","CLOUD STORAGE FOR INSTANT MESSAGING AND EMAIL."
2006681,"U.S. BANCORP FUND SERVICES, LLC","777 EAST WISCONSIN AVE","","MILWAUKEE","WI","United States","53202","N","(800) 300-3863","","A third-party unaffiliated record keeper","MAINTAINS CERTAIN RECORDS AND INFORMATION RELATED TO PROVISION OF FUND ADMINISTRATION."
2012375,"CARTA, INC.","333 BUSH STREET, FLOOR 23","SUITE 2300","SAN FRANCISCO","CA","United States","94104","N","650-669-8381","","A third-party unaffiliated record keeper","RECORDS RELATED TO CERTAIN FUNDS AND THEIR INVESTORS."
