"FilingID","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Telephone Number","Facsimile Number","Branch Number","Employees","BD","Bank","Insurance","Commodity","Municipal","Accounting","Law","Other"
2002013,"32/F, HENLEY BUILDING","5 QUEEN'S ROAD CENTRAL, CENTRAL","HONG KONG","","Hong Kong","0000","N","+852 3643 0304","+852 3585 1750",,18,"N","N","N","Y","N","N","N","INVESTMENT PERSONNEL TO CONDUCT CERTAIN INVESTMENT-RELATED ACTIVITIES ON BEHALF OF THE FIRM"
2002012,"138 MARKET STREET","#13-04 CAPITAGREEN","SINGAPORE","","Singapore","048946","N","+65 6980 3828","",,5,"N","N","N","Y","N","N","N","INVESTMENT PERSONNEL TO CONDUCT CERTAIN INVESTMENT-RELATED ACTIVITIES ON BEHALF OF THE FIRM"
2005066,"323 SUNNY ISLES BLVD","SUITE 703","SUNNY ISLES BEACH","FL","United States","33160","N","2123172258","",,1,"N","N","N","N","N","N","N",""
2005066,"909 THIRD AVENUE","18TH FLOOR","NEW YORK","NY","United States","10022","N","2123172250","",,1,"N","N","N","N","N","N","N",""
2003663,"164 MASON ST","","GREENWICH","CT","United States","06830","N","9178879494","",,1,"N","N","N","N","N","N","N",""
1999760,"BUILDING 8","LIFUNG PLAZA, 2000 YISHAN ROAD","SHANGAHI","","China","2201103","N","+86 33363018","",,20,"N","N","N","N","N","N","N",""
1999760,"SUITE 09, 70/F, TWO INTERNATIONAL FINANCIAL CENTRE","8 FINANCE STREET","HONG KONG","","Hong Kong","N/A","N","+852 39619700","+852 39619799",,4,"N","N","N","N","N","N","N",""
2002055,"150 WASHINGTON AVENUE","SUITE 203","SANTA FE","NM","United States","87501-2038","N","505-989-4201","505-955-7060",,0,"N","N","N","N","N","N","N","NONE"
2002055,"LEVEL 1, 64 CLARENCE STREET","","SYDNEY","","Australia","NSW 2000","N","+161291342680","",,2,"N","N","N","N","N","N","N","NONE"
2002055,"21 KNIGHTSBRIDGE","","LONDON","","United Kingdom","SW1X 7LY","N","+44 2073993800","",,4,"N","N","N","N","N","N","N",""
2002055,"","","","","","","Y","917-715-0096","",,1,"N","N","N","N","N","N","N",""
1994370,"GB-16 PRAGYA ACCELERATOR PROCESSING AREA","GIFT SEZ, GIFT CITY","GANDHINAGAR","","India","382355","N","+9199679740000","",,3,"N","N","N","N","N","N","N",""
1994370,"2ND FLOOR, PARAS DOWNTOWN CENTRE","GOLF COURSE ROAD, SECTOR 53","GURUGRAM","","India","122002","N","+911244249006","",,6,"N","N","N","N","N","N","N",""
2001959,"50-52 BOULEVARD HAUSSMANN","","PARIS","","France","75009","N","+498938006654","",,29,"N","N","N","N","N","N","N","PROVIDING ADVISORY SERVICES WITH RESPECT TO INVESTMENTS IN REAL PROPERTIES AND OPERATIONAL MANAGEMENT SERVICES WITH RESPECT TO REAL PROPERTIES"
2001959,"VIA FILIPPO TURATI 25/27","","MILAN","","Italy","20121","N","+498938006654","",,4,"N","N","N","N","N","N","N","PROVIDING ADVISORY SERVICES WITH RESPECT TO INVESTMENTS IN REAL PROPERTIES AND OPERATIONAL MANAGEMENT SERVICES WITH RESPECT TO REAL PROPERTIES"
2001959,"CHARLOTTENSTRASSE 3","","STUTTGART","","Germany","70182","N","+498938006654","",,7,"N","N","N","N","N","N","N","PROVIDING ADVISORY SERVICES WITH RESPECT TO INVESTMENTS IN REAL PROPERTIES AND OPERATIONAL MANAGEMENT SERVICES WITH RESPECT TO REAL PROPERTIES"
2001959,"SHANGHAI TOWER, PUDONG NEW DISTRICT","ROOM 7204, 72/F, 479 LUJIAZUI RING ROAD","PUDONG SHANGHAI","","China","200120","N","+498938006654","",,2,"N","N","N","N","N","N","N","PROVIDING ADVISORY SERVICES WITH RESPECT TO INVESTMENTS IN REAL PROPERTIES AND OPERATIONAL MANAGEMENT SERVICES WITH RESPECT TO REAL PROPERTIES."
2001959,"11 BAKER ST, MARYLEBONE","","LONDON","","United Kingdom","W1U 3AH","N","+498938006654","",,6,"N","N","N","N","N","N","N","PROVIDING ADVISORY SERVICES WITH RESPECT TO INVESTMENTS IN REAL PROPERTIES AND OPERATIONAL MANAGEMENT SERVICES WITH RESPECT TO REAL PROPERTIES"
2001959,"PASEO DE LA CASTELLANA, 200","EDIFICIO SPACES (OFICINA 922)","MADRID","","Spain","28046","N","+498938006654","",,2,"N","N","N","N","N","N","N","PROVIDING ADVISORY SERVICES WITH RESPECT TO INVESTMENTS IN REAL PROPERTIES AND OPERATIONAL MANAGEMENT SERVICES WITH RESPECT TO REAL PROPERTIES"
2001959,"KLEINE ROSENSTRASSE 10","","HAMBURG","","Germany","20095","N","+498938006654","",,0,"N","N","N","N","N","N","N","PROVIDING ADVISORY SERVICES WITH RESPECT TO INVESTMENTS IN REAL PROPERTIES AND OPERATIONAL MANAGEMENT SERVICES WITH RESPECT TO REAL PROPERTIES"
2001959,"8 MARINA VIEW, #30-04","ASIA SQUARE TOWER 1","SINGAPORE","","Singapore","018960","N","+498938006654","",,14,"N","N","N","N","N","N","N","PROVIDING ADVISORY SERVICES WITH RESPECT TO INVESTMENTS IN REAL PROPERTIES AND OPERATIONAL MANAGEMENT SERVICES WITH RESPECT TO REAL PROPERTIES"
2001959,"REGERINSGATAN 30-32 B, 4TH FLOOR","","STOCKHOLM","","Sweden","SE-111 53","N","+498938006654","",,1,"N","N","N","N","N","N","N","PROVIDING ADVISORY SERVICES WITH RESPECT TO INVESTMENTS IN REAL PROPERTIES AND OPERATIONAL MANAGEMENT SERVICES WITH RESPECT TO REAL PROPERTIES."
2001959,"2-6-1 TORANOMON, MINATO-KU","19F TORANOMON HILLS STATION TOWER","TOKYO","","Japan","105-5519","N","+498938006654","",,4,"N","N","N","N","N","N","N","PROVIDING ADVISORY SERVICES WITH RESPECT TO INVESTMENTS IN REAL PROPERTIES AND OPERATIONAL MANAGEMENT SERVICES WITH RESPECT TO REAL PROPERTIES"
2001959,"JOACHIMSTHALERSTRASSE 10","","BERLIN","","Germany","10719","N","+498938006654","",,1,"N","N","N","N","N","N","N","PROVIDING ADVISORY SERVICES WITH RESPECT TO INVESTMENTS IN REAL PROPERTIES AND OPERATIONAL MANAGEMENT SERVICES WITH RESPECT TO REAL PROPERTIES"
2001959,"TAUNUSANLAGE 17","","FRANKFURT AM MAIN","","Germany","60325","N","+498938006654","",,8,"N","N","N","N","N","N","N","PROVIDING ADVISORY SERVICES WITH RESPECT TO INVESTMENTS IN REAL PROPERTIES AND OPERATIONAL MANAGEMENT SERVICES WITH RESPECT TO REAL PROPERTIES"
2001959,"BOULEVARD ROI ALBERT II, 32","","BRUSSELS","","Belgium","B-1000","N","+498938006654","",,1,"N","N","N","N","N","N","N","PROVIDING ADVISORY SERVICES WITH RESPECT TO INVESTMENTS IN REAL PROPERTIES AND OPERATIONAL MANAGEMENT SERVICES WITH RESPECT TO REAL PROPERTIES"
1997946,"4605 POST OAK PLACE","SUITE 280","HOUSTON","TX","United States","77027","N","(817) 343-3009","",,1,"N","N","N","N","N","N","N",""
2003453,"SIHLSTRASSE 20","","ZURICH","","Switzerland","8021","N","41(0)442201600","",,19,"N","N","N","N","N","N","N","SALES / CLIENT SERVICING / ADMINISTRATION"
2002228,"4TH FLOOR","EONJU-RO 168 GIL 6 GANGNAM-GU","SEOUL","","Korea, South","06020","N","82-2-20883900","",,13,"N","N","N","N","N","N","N",""
2002228,"UNIT 1308,TOWER1,CHINA CENTRAL,","NO.81 JIAN GUO ROAD,CHAOYANG DISTRICT,","BEIJING","","China","100025","N","86-10-59695680","86-10-59695681",,3,"N","N","N","N","N","N","N",""
2002228,"AZABU BLDG. NO.3 6F, 2-5-12","AZABUJUBAN, MINATO-KU","TOKYO","","Japan","106-0045","N","81-3-68692042","",,5,"N","N","N","N","N","N","N",""
2007128,"","","","","","","Y","404-884-2859","",,1,"N","N","N","N","N","N","N","MANAGING PRIVATE LIMITED PARTNERSHIPS"
2003711,"867 BOYLSTON STREET","5TH FLOOR","BOSTON","MA","United States","02116","N","(628) 216-5529","",,1,"N","N","N","N","N","N","N",""
2005510,"121 WEST WACKER DRIVE","SUITE 3400","CHICAGO","IL","United States","60601","N","603-518-8112","",,7,"N","N","N","N","N","N","N",""
2005510,"1600 EL CAMINO REAL","SUITE 250","MENLO PARK","CA","United States","94025","N","603-518-8112","",,7,"N","N","N","N","N","N","N",""
2005510,"7 POST OFFICE SQUARE","6TH FLOOR","BOSTON","MA","United States","02110","N","603-518-8112","",,5,"N","N","N","N","N","N","N",""
2005510,"183 MADISON AVENUE","SUITE 1800","NEW YORK","NY","United States","10016","N","6035188112","",,12,"N","N","N","N","N","N","N",""
2002484,"1808 I STREET NW","FLOOR 6","WASHINGTON","DC","United States","20006","N","(202) 478-4916","",,1,"N","N","N","N","N","N","N",""
2000669,"500 WEST PUTNAM AVENUE","SUITE 400","GREENWICH","CT","United States","06380","N","2032856299","",,1,"N","N","N","N","N","N","N",""
2000024,"500 WEST PUTNAM AVENUE","SUITE 400","GREENWICH","CT","United States","06380","N","2032856299","",,1,"N","N","N","N","N","N","N",""
2000943,"","","","","","","Y","9173348364","",,1,"N","N","N","N","N","N","N",""
2006713,"DUNDAS HOUSE","20 BRANDON STREET","EDINBURGH","","United Kingdom","EH3 5PP","N","44 131 4727200","",,14,"N","Y","N","Y","N","N","N","Y"
2006919,"MAINZER","LANDSTRASSE 16","FRANKFURT","","Germany","60325","N","+496927223000","",,3,"N","N","N","Y","N","N","N",""
2006919,"CORSO ITALIA 1","","MILANO","","Italy","20122","N","+39 0285459100","",,1,"N","N","N","Y","N","N","N","DISCRETIONARY PORTFOLIO MANAGEMENT AND INVESTMENT ADVICE"
2006919,"RONDO 1, 26TH FLOOR","RONDO ONZ 1","WARSAW","","Poland","00-124","N","+48223371350","",,2,"N","N","N","N","N","N","N","DISCRETIONARY PORTFOLIO MANAGEMENT AND INVESTMENT ADVICE"
2006919,"PREMIUM POINT, 76 - 80 BUZESTI STREET","8TH FLOOR","BUCHAREST","","Romania","011017","N","4021-200-96-00","4031- 6300048",,1,"N","N","N","N","N","N","N","DISCRETIONARY PORTFOLIO MANAGEMENT AND INVESTMENT ADVICE"
2006919,"WORLD TRADE CENTER AMSTERDAM","H-TOREN, 5TH ZUIDPLEIN 36","AMSTERDAM","","Netherlands","1077XV","N","31 20 575 2890","",,0,"N","N","N","N","N","N","N",""
2006644,"","","","","","","Y","647-220-4427","",,1,"N","N","N","Y","N","N","N",""
1993289,"911 WASHINGTON AVENUE","SUITE 801","SANT LOUIS","MO","United States","63101","N","(314) 216-2051","",,7,"N","N","N","N","N","N","N",""
1993289,"2 W WASHINGTON STREET","SUITE 345","GREENVILLE","SC","United States","29601","N","(314) 216-2051","",,1,"N","N","N","N","N","N","N",""
1993289,"211 W WACKER DRIVE","#1711","CHICAGO","IL","United States","60606","N","(314) 216-2051","",,3,"N","N","N","N","N","N","N",""
1993289,"1900 MARKET STREET","8TH FLOOR","PHILADELPHIA","PA","United States","19103","N","(314) 216-2051","",,1,"N","N","N","N","N","N","N",""
2001636,"737 RAUSCH RIDGE","","CHATT HILLS","GA","United States","30268","N","484-467-3299","",,1,"N","N","N","N","N","N","N","EXECUTIVE DIRECTOR WORKS FROM THIS REMOTE LOCATION."
2004016,"VIA DEL LAURO","1","MILAN","","Italy","","N","+39 02 8961745","",,9,"N","N","N","N","N","N","N",""
2004016,"MARSTALLSTRASSE 11","","MUNICH","","Germany","80539","N","+49 89 4357150","",,18,"N","N","N","N","N","N","N",""
2004016,"LANDIS + GYR-STRASSE 3","6300","ZUG","","Switzerland","","N","+41 41 547 048","",,18,"N","N","N","N","N","N","N",""
1997894,"","","","","","","Y","8019795548","",,1,"Y","N","N","N","N","N","Y",""
1997894,"","","","","","","Y","732-991-5534","",860869,1,"Y","N","N","N","N","N","N",""
2002009,"1 BARTHOLOMEW LANE","","LONDON","","United Kingdom","EC2N 2AX","N","+41 41 5470326","",,2,"N","N","N","N","N","N","N",""
2002009,"VIA DEL LAURO","1","MILAN","","Italy","","N","+39 02 8961745","",,9,"N","N","N","N","N","N","N",""
2002009,"MARSTALLSTRASSE 11","","MUNICH","","Germany","","N","+49 89 4357150","",,18,"N","N","N","N","N","N","N",""
2003674,"","","","","","","Y","512 658-0876","",,1,"N","N","N","N","N","N","N",""
2003674,"","","","","","","Y","805 455-5154","",,1,"N","N","N","N","N","N","N",""
2004405,"","","","","","","Y","646-283-9000","",,1,"N","N","N","N","N","N","N",""
2001500,"VIA DEL LARO 1","","MILAN","","Italy","20121 MILAN","N","+390250030547","",,2,"N","N","N","N","N","N","N","THE BRANCH PROVIDES MARKETING OF FOREIGN FUND SERVICES AND CERTAIN NON-REGULATED SUPPORT FUNCTIONS FOR HITECVISION ADVISORY AS. THE BRANCH IS REGISTERED WITH BANK OF ITALY AND CONSOB (USING EU PASSPORTING RIGHTS TO OPERATE A BRANCH IN ITALY)"
1990195,"BUILDING 8","LIFUNG PLAZA, 2000 YISHAN ROAD","SHANGHAI","","China","2201103","N","+86 33363018","",,20,"N","N","N","N","N","N","N",""
1990195,"SUITE 09, 70/F, TWO INTERNATIONAL FINANCIAL CENTRE","8 FINANCE STREET","HONG KONG","","Hong Kong","N/A","N","+852 39619700","+852 39619799",,4,"N","N","N","N","N","N","N",""
1997775,"BIRGER JARLSGATAN","","STOCKHOLM","","Sweden","12114-34","N","+46 850312200","",,1,"N","N","N","N","N","N","N",""
1997775,"1920 MCKINNEY AVENUE","","DALLAS","TX","United States","75201","N","9722327060","",,0,"N","N","N","N","N","N","N",""
1996769,"","","","","","","Y","818-817-6540","",,1,"N","N","N","N","N","N","N",""
1977797,"KOHLMARKT 5/6","","VIENNA","","Austria","1010","N","+43 1 532 8990","+43 1 532 8990",,5,"N","N","N","N","N","N","N",""
