"FilingID","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Telephone Number","Facsimile Number","Branch Number","Employees","BD","Bank","Insurance","Commodity","Municipal","Accounting","Law","Other"
1980401,"WTC H-TOWER, 20TH FLOOR","ZUIDPLEIN 166","AMSTERDAM","","Netherlands","1077 XV","N","+31 20 6870500","",,1,"N","N","N","N","N","N","N",""
1980401,"STRANDVEJEN 171, 3","","HELLERUP","","Denmark","2900","N","+4533444080","",,3,"N","N","N","N","N","N","N",""
1975621,"CLARENCE HOUSE","CLARENCE STREET","MANCHESTER","","United Kingdom","M2 4DW","N","44 1616411000","",,2,"N","N","N","N","N","N","N",""
1975901,"594 BROADWAY","SUITE 707","NEW YORK","NY","United States","10012","N","650-720-4667","",,3,"N","N","N","N","N","N","N",""
1951675,"VOUS POUVEZ ZOOMER SUR LA CARTE À L'AIDE DE CTRL+M","","LUXEMBOURG","","Luxembourg","1142","N","+35227304220","",,7,"N","N","N","N","N","N","N","FUND MARKETING"
1951675,"GOETHESTRAßE 34","","FRANCFORT AM MAIN","","Germany","60313","N","+4969667736550","",,9,"N","N","N","N","N","N","N","FUND MARKETING DEAL ORIGINATION"
1951675,"AVENUE LOUISE 480","","BRUSSELS","","Belgium","1050","N","+3228940080","",,9,"N","N","N","N","N","N","N","FUND MARKETING DEAL ORIGINATION"
1951675,"C/VELÁZQUEZ, 98, 6ª PL.","","MADRID","","Spain","28006","N","+34910481666","",,19,"N","N","N","N","N","N","N","FUND MARKETING DEAL ORIGINATION"
1951675,"VIA AGNELLO 20 - GALLERIA SAN FEDELE","","MILAN","","Italy","20121","N","+390200631500","",,17,"N","N","N","N","N","N","N","FUND MARKETING DEAL ORIGINATION"
1951675,"GUSTAV MAHLERPLEIN 104","ITO TOREN","AMSTERDAM","","Netherlands","1082","N","+31207969361","",,1,"N","N","N","N","N","N","N","FUND MARKETING"
1964171,"78 YORK STREET","","LONDON","","United Kingdom","W1H 1DP","N","+45 31547235","",,2,"N","N","N","N","N","N","N",""
1964171,"230 PARK AVE, 3RD FLOOR WEST","","NEW YORK","NY","United States","10169","N","+45 31547235","",,1,"N","N","N","N","N","N","N",""
1975720,"OFFICE 101-105, FLOOR 15, AL SARAB TOWER","ABU DHABI GLOBAL MARKET SQUARE","ABU DHABI, AL MARYAH ISLAND","","United Arab Emirates","","N","971(0)2711970","",,1,"N","N","N","Y","N","N","N",""
1967523,"63 RUE DE LA REPUBLIC","","LYON","","France","69002","N","331 5393 6901","",,3,"N","N","N","N","N","N","N",""
1967523,"A.J. ERNSTSTRAAT 595G, UNIT 1","","AMSTERDAM","","Netherlands","1082 LD","N","331 5393 6901","",,3,"N","N","N","N","N","N","N",""
1967523,"VIA DANTE 16","","MILANO MI","","Italy","20121","N","331 5393 6901","",,2,"N","N","N","N","N","N","N",""
1961052,"VIA DEL LARO 1","","MILAN","","Italy","20121 MILAN","N","+390250030547","",,2,"N","N","N","N","N","N","N","THE BRANCH PROVIDES MARKETING OF FOREIGN FUND SERVICES AND CERTAIN NON-REGULATED SUPPORT FUNCTIONS FOR HITECVISION ADVISORY AS. THE BRANCH IS REGISTERED WITH BANK OF ITALY AND CONSOB (USING EU PASSPORTING RIGHTS TO OPERATE A BRANCH IN ITALY)"
1957959,"5200 SW MEADOWS ROAD","SUITE 150","LAKE OSWEGO","OR","United States","97035","N","(215) 764-5733","",,1,"N","N","N","N","N","N","N",""
1973339,"","","","","","","Y","917-214-3980","",,1,"N","N","N","N","N","N","N",""
1973339,"","","","","","","Y","978-270-4195","",,1,"N","N","N","N","N","N","N",""
1974962,"595 PACIFIC AVENUE, FLOOR 4 & 5","","SAN FRANCISCO","CA","United States","94133","N","(650) 644-1122","",,3,"N","N","N","N","N","N","N",""
1974962,"33, BOULEVARD PRINCE HENRI","","LUXEMBOURG","","Luxembourg","L-1724","N","+352621650970","",,3,"N","N","N","N","N","N","N",""
1974962,"","","","","","","Y","+359 877567235","",,2,"N","N","N","N","N","N","N",""
1974962,"124 CITY ROAD","","LONDON","","United Kingdom","EC1V 2NX","N","+447497754042","",,1,"N","N","N","N","N","N","N",""
1974962,"9 BATTERY ROAD","","SINGAPORE","","Singapore","049910","N","+6585063689","",,1,"N","N","N","N","N","N","N",""
1973292,"NIEUWEGRACHT 32","","UTRECHT","","Netherlands","3512 LS","N","+31 (0)30 8200","",,13,"N","N","N","N","N","N","N",""
1967443,"","","","","","","Y","9179714453","",,1,"N","N","N","N","N","N","N",""
1979279,"C/O SINO ASEAN, UNIT 1, 9TH FLOOR","WO HING COMM. BLDG., NO. 11 WING WO STREET","CENTRAL","","Hong Kong","","N","852 3952 0412","852 3753 3083",,0,"N","N","N","N","N","N","N",""
1977891,"594 BROADWAY","SUITE 707","NEW YORK","NY","United States","10012","N","650-720-4667","",,3,"N","N","N","N","N","N","N",""
1960510,"","","","","","","Y","4084252593","",,0,"N","N","N","N","N","N","N",""
1937828,"DOREY COURT","ELIZABETH AVENUE","ST PETER PORT","","Guernsey","GY1 2HT","N","00441481733900","",,3,"N","N","N","N","N","N","N","BRANCH OFFICE FROM WHICH WE PROVIDE INVESTMENT ADVISORY SERVICES ONLY TO NON US CLIENTS"
1937828,"55 ATHOL STREET","","DOUGLAS","","Isle of Man","IM1 1LA","N","+441624 690100","",,1,"N","N","N","N","N","N","N","BRANCH OFFICE FROM WHICH WE PROVIDE INVESTMENT ADVISORY SERVICES ONLY TO NON US CLIENTS"
1952072,"PIAZZA BARBERINI, 52","","ROME","","Italy","00187","N","+390645506734","",,7,"N","N","N","N","N","N","N",""
1952072,"JOSÉ ABASCAL, 56","","MADRID","","Spain","28003","N","+34 91 9269233","",,3,"N","N","N","N","N","N","N",""
1952072,"11 MOUNT STREET UPPER","","DUBLIN","","Ireland","D02 DV52","N","+353 852894203","",,5,"N","N","N","N","N","N","N",""
1975757,"650 CALIFORNIA AVENUE","7TH FLOOR","SAN FRANCISCO","CA","United States","94108","N","415-890-5425","",,4,"N","N","N","N","N","N","N",""
1975757,"134 N 4TH STREET","","NEW YORK","NY","United States","11249","N","917-297-6295","",,1,"N","N","N","N","N","N","N",""
1975784,"","","","","","","Y","3035891030","",,1,"N","N","N","N","N","N","N",""
1978159,"650 S. COLLEGE STREET","9TH FLOOR","CHARLOTTE","NC","United States","28202","N","508-561-9936","",,1,"N","N","N","N","N","N","N",""
1976082,"419 LAFAYETTE STREET","FLOOR 6","NEW YORK","NY","United States","10003","N","000-000-0000","",,2,"N","N","N","N","N","N","N",""
1977740,"121 WEST WACKER DRIVE","SUITE 3400","CHICAGO","IL","United States","60601","N","603-518-8112","",,7,"N","N","N","N","N","N","N",""
1977740,"1600 EL CAMINO REAL","SUITE 250","MENLO PARK","CA","United States","94025","N","603-518-8112","",,7,"N","N","N","N","N","N","N",""
1977740,"7 POST OFFICE SQUARE","6TH FLOOR","BOSTON","MA","United States","02110","N","603-518-8112","",,5,"N","N","N","N","N","N","N",""
1977740,"183 MADISON AVENUE","SUITE 1800","NEW YORK","NY","United States","10016","N","6035188112","",,12,"N","N","N","N","N","N","N",""
1978612,"","","","","","","Y","2629605145","",,1,"N","N","N","N","N","N","N",""
1978612,"CARRERA 12A","#78-40","BOGOTA","","Colombia","110221","N","+573204942189","",,4,"N","N","N","N","N","N","N",""
1978612,"12TH FLOOR WEST PARK TOWERS","MPESI LANE, OFF MUTHITHI ROAD","NAIROBI","","Kenya","","N","+254768427563","",,5,"N","N","N","N","N","N","N",""
1953958,"55 POST RD W","2ND FLOOR","WESTPORT","CT","United States","06880","N","5187277129","",,2,"N","N","N","N","N","N","N",""
1953958,"43 W. 23RD","4TH FLOOR","NEW YORK","NY","United States","10010","N","5187277129","",,5,"N","N","N","N","N","N","N",""
1983014,"","","","","","","Y","832-810-6648","",,1,"N","N","N","N","N","N","N",""
1978907,"","","","","","","Y","514-312-9939","",,1,"N","N","N","N","N","N","N",""
1978907,"","","","","","","Y","514-312-9939","",,1,"N","N","N","N","N","N","N",""
1978281,"3280 PEACHTREE RD NE","7TH FLR","ATLANTA","GA","United States","30305","N","313-300-0207","",,1,"N","N","N","N","N","N","N",""
1984922,"111 W ILLINOIS STREET","SUITE 500","CHICAGO","IL","United States","60654","N","847-651-2286","",,2,"N","N","N","N","N","N","N",""
1983530,"345 CALIFORNIA STREET","","SAN FRANCISCO","CA","United States","94104","N","310-906-8783","",,0,"N","N","N","N","N","N","N",""
1983530,"1532 NEXXUS BUILDING, CONNAUGHT STREET","","CENTRAL","","Hong Kong","","N","310-906-8783","",,5,"N","N","N","N","N","N","N",""
1977309,"VIA MANZONI 30","","MILAN","","Italy","20121","N","39026556351","",,10,"N","N","N","N","N","N","N",""
1977309,"VIA SAN DAMIANO 7","","MILAN","","Italy","20122","N","390276415811","",,22,"N","N","N","N","N","N","N",""
1979996,"","","","","","","Y","312-515-9851","",,1,"N","N","N","N","N","N","N",""
1980752,"215 N. PEORIA STREET","SUITE 800","CHICAGO","IL","United States","60607","N","N/A","",,1,"N","N","N","N","N","N","N",""
1980752,"817 WEST PEACHTREE STREE NW","THE BILTMORE SUITE 210","ATLANTA","GA","United States","30308","N","N/A","",,1,"N","N","N","N","N","N","N",""
1966787,"STRANDVEJEN 171, 3","","HELLERUP","","Denmark","2900","N","+4533444080","",,3,"N","N","N","N","N","N","N",""
1966787,"19 AVENUE DE L'OPERA","","PARIS","","France","75001","N","+33 1 73 09 03","",,3,"N","N","N","N","N","N","N",""
1966787,"WTC H-TOWER, 20TH FLOOR","ZUIDPLEIN 166","AMSTERDAM","","Netherlands","1077 XV","N","+31 20 6870500","",,1,"N","N","N","N","N","N","N",""
1965216,"#27-03 MARINA BAY FINANCIAL CENTRE TOWER 1,","8 MARINA BOULEVARD","SINGAPORE","","Singapore","018981","N","+65 6249 8988","",,7,"N","N","N","N","N","N","N",""
1966769,"243 BOULEVARD SAINT GERMAIN","","PARIS","","France","75007","N","+33 1 40 62 07","",,12,"N","N","N","N","N","N","N","MARKETING PRIVATE EQUITY FUNDS"
1972410,"943 HOWARD STREET","","SAN FRANCISCO","CA","United States","94103","N","301-375-0791","",,5,"N","N","N","N","N","N","N",""
1943431,"","","","","","","Y","650-272-0075","",,1,"N","N","N","N","N","N","N",""
1973451,"0 BOND STREET","4TH FLOOR","NEW YORK","NY","United States","10012","N","(650) 926-5600","",,0,"N","N","N","N","N","N","N",""
1973451,"27 MAIDEN LANE","7TH FLOOR","SAN FRANCISCO","CA","United States","94108","N","(415) 604-4100","",,0,"N","N","N","N","N","N","N",""
1976085,"419 LAFAYETTE STREET","FLOOR 6","NEW YORK","NY","United States","10003","N","000-000-0000","",,0,"N","N","N","N","N","N","N",""
1942977,"42875 GRAND RIVER RD","S.200","NOVI","MI","United States","48375","N","248-465-1550","",,2,"N","N","N","N","N","N","N",""
1975734,"575 LEXINGTON AVENUE","","NEW YORK","NY","United States","10022","N","(212) 301-7649","",,1,"N","N","N","N","N","N","N",""
1974969,"7 TEMASEK BOULEVARD","#32-01A SUNTEC TOWER ONE","SINGAPORE","","Singapore","038987","N","NA","",,2,"N","N","N","N","N","N","N",""
1967745,"CARRERA 42 #5 SUR-145","EDIFICIO OFI 15-114, LOBBY WEWORK","MEDELLIÌN","","Colombia","050001","N","+573014102825","",,3,"N","N","N","N","N","N","N",""
1968183,"19 FULTON STREET","SUITE 300","NEW YORK","NY","United States","10038-2134","N","212-390-9270","",,1,"N","N","N","N","N","N","N",""
1976034,"475 GATE FIVE ROAD","SUITE 324","SAUSALITO","CA","United States","94965","N","415-331-7100","",,1,"N","N","N","N","N","N","N",""
1967995,"111 EAST 14TH STREET","#102","NEW YORK","NY","United States","10003","N","646-926-0538","",,1,"N","N","N","N","N","N","N",""
1975097,"5120 VIRGINIA WAY","SUITE C22","BRENTWOOD","TN","United States","37027","N","6153832654","",,1,"N","N","N","N","N","N","N",""
1974789,"2001 6TH AVENUE","SUITE 3400","SEATTLE","WA","United States","98121-2851","N","206-607-9938","",,2,"N","N","N","N","N","N","N",""
1979927,"50 CALIFORNIA ST, STE 2580","","SAN FRANCISCO","CA","United States","94111","N","415-397-6200","415-397-6280",,4,"N","N","N","N","N","N","N",""
1979927,"806 A TOWER, PACIFIC CENTURY PLACE","2A GONGTI BEI LU, CHAOYANG DISTRICT","BEIJING","","China","100027","N","8610-6539-1366","8610-6539-1367",,3,"N","N","N","N","N","N","N",""
1977639,"SAHIB TOWER 10TH FLOOR","FAHED-AL SALEM","KUWAIT CITY","","Kuwait","13023","N","965 2297-1026","965 2240-3573",,0,"N","N","N","N","N","N","N","SALES AND CLIENT SERVICE"
1983878,"7TH FLOOR, 82 KING STREET","","MANCHESTER","","United Kingdom","M2 4WQ","N","4401619126500","",,3,"N","N","N","N","N","N","N",""
1982325,"LIBERATION STATION","","ST. HELIER, CHANNEL ISLANDS","","Jersey","JE2 3AS","N","+44 2045264402","",,0,"N","N","N","N","N","N","N",""
1977529,"25 BRUTON STREET","LEVEL 2 & 3","LONDON","","United Kingdom","W1J6QH","N","44 7470 722714","",,4,"N","N","N","N","N","N","N",""
1968276,"19 FULTON STREET, SUITE 300","","NEW YORK","NY","United States","10038-2134","N","212-390-9270","",,1,"N","N","N","N","N","N","N",""
1979460,"75 ARLINGTON STREET, 5TH FLOOR","","BOSTON","MA","United States","02116","N","6172276813","",,2,"N","N","N","N","N","N","N",""
1979460,"","","","","","","Y","4155775520","",,1,"N","N","N","N","N","N","N",""
1979824,"","","","","","","Y","563-340-0918","",,1,"N","N","N","N","N","N","N",""
1985163,"","","","","","","Y","9498424308","",,0,"N","N","N","N","N","Y","N",""
1974209,"54 BROOK MEWS","","LONDON","","United Kingdom","W1K4EG","N","+34 600297548","",,2,"N","N","N","N","N","N","N",""
1974209,"225 LIBERTY ST, 29TH FL","","NEW YORK","NY","United States","10080","N","212-524-7310","212-524-7301",,1,"N","N","N","N","N","N","N",""
1974209,"JOSE ABASCAL, 56 2FL","ROOM 222","MADRID","","Spain","28003","N","4407871344246","",,2,"N","N","N","N","N","N","N",""
1981177,"CTRA DEL PLANS 33","3B ""CASA RAMON"" ATIC","LA MASSANA","","Andorra","AD400","N","+33652171807","",,0,"N","N","N","N","N","N","N","THIS LOCATION IS USED FOR RESEARCH, INVESTMENT MODELING AND INTERNAL OPERATIONS"
1981188,"","","","","","","Y","415-658-3000","",,1,"N","N","N","Y","N","N","N","PORTFOLIO MANAGEMENT OF POOLED INVESTMENT VEHICLES (OTHER THAN INVESTMENT COMPANIES)"
1975670,"55 ATHOL STREET","","DOUGLAS","","Isle of Man","IM1 1LA","N","+441624 690100","",,1,"N","N","N","N","N","N","N","BRANCH OFFICE FROM WHICH WE PROVIDE INVESTMENT ADVISORY SERVICES ONLY TO NON US CLIENTS"
1975670,"DOREY COURT","ELIZABETH AVENUE","ST PETER PORT","","Guernsey","GY1 2HT","N","00441481733900","",,3,"N","N","N","N","N","N","N","BRANCH OFFICE FROM WHICH WE PROVIDE INVESTMENT ADVISORY SERVICES ONLY TO NON US CLIENTS"
1978308,"280 BISHOPSGATE","","LONDON","","United Kingdom","EC2M 4AG","N","020 7463 6100","",,155,"N","N","N","N","N","N","N","OPERATIONS, DISTRIBUTION, AND INVESTMENT MANAGEMENT ACTIVITIES."
1976956,"20 NORTH AUDLEY STREET","","LONDON","","United Kingdom","W1K 6LX","N","+44 3332406500","",,8,"N","N","N","N","N","N","N",""
1976956,"NO 1 SPINNINGFIELDS","QUAY STREET","MANCHESTER","","United Kingdom","M3 3JE","N","03332406500","",,1,"N","N","N","N","N","N","N",""
1976867,"2201 OCEAN FRONT WALK","","VENICE","CA","United States","90291","N","4243306599","",,0,"N","N","N","N","N","N","N",""
1970652,"R1806, NO.333 KEELUNG ROAD, SEC 1","","TAIPEI","","Taiwan,  Republic of China","11012","N","886-2-27209898","886-2-27200686",,2,"N","N","N","N","N","N","N",""
1974868,"","","","","","","Y","415-725-9805","",,1,"N","N","N","N","N","N","N","SECOND HOME OFFICE USED PERIODICALLY FOR FUND OPERATIONS, RESEARCH, AND LP COMMUNICATIONS"
1976051,"UNIT 1529, CHINA WORLD OFFICE 1","NO. 1, JIANGUOMENWAI AVENUE, CHAOYANG DISTRICT","BEIJING","","China","100004","N","86 10 56320300","86 10 56320398",,6,"N","N","N","N","N","N","N",""
1976051,"8 TEMASEK BOULEVARD","#18-01 & 02 SUNTEC TOWER THREE","SINGAPORE","","Singapore","038988","N","65 6238 2260","65 6238 7765",,15,"N","N","N","N","N","N","N",""
1976051,"SUITE 4002, 40TH FLOOR, ONE EXCHANGE SQUARE","8 CONNAUGHT PLACE","CENTRAL","","Hong Kong","","N","852 3102 8329","852 3102 8321",,3,"N","N","N","N","N","N","N",""
1976051,"22ND FLOOR, YOUNG POONG BUILDING","41 CHEONGGYECHEON-RO, JONGRO-KU","SEOUL","","Korea, South","03188","N","82 2 380 8800","82 2 380 8811",,15,"N","N","N","N","N","N","N",""
1976051,"LEVEL 41, TOWER ONE, INTERNATIONAL TOWERS SYDNEY","100 BARANGAROO AVENUE","BARANGAROO","","Australia","2000","N","612 9299 0889","612 9299 0809",,7,"N","N","N","N","N","N","N",""
1977158,"THE ADDRESS MUTHANGARI DRIVE","7TH FLOOR","NAIROBI","","Kenya","","N","2126839500","",,6,"N","N","N","N","N","N","N",""
1977158,"344 GROVE STREET","PMB 60705","JERSEY CITY","NJ","United States","07302","N","2126839500","",,1,"N","N","N","N","N","N","N",""
1977243,"","","","","","","Y","650-206-3600","",,1,"N","N","N","N","N","N","N",""
