"FilingID","Other Name","BD","RR","Pool","FCM","Real Estate","Insurance","Bank","Trust","Municipal","Swap Dealer","Swap Participant","Accountant","Lawyer","Other","Other Description"
1980243,"SUPREME ALLIANCE LLC","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1975216,"ZIPS DRY CLEANING","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","FRANCHISE BUSINESS"
1975216,"FRANKLIN MORGAN PARTNERS LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REAL ESTATE & FRANCHISES"
1975216,"MOMENTUM LIFE BROKERAGE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1975216,"MOMENTUM RISK MANAGEMENT","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1980199,"DALE BUCKNER INSURANCE","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1977568,"WELLS FARGO ADVISORS","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","INSURANCE PRODUCT SALES"
1980092,"MODERN WOODMEN GENERAL AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1980171,"THREE CORD TRUE WEALTH TAX SOLUTIONS","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1975249,"ARETE WEALTH MANAGEMENT, LLC","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1975249,"ARETE INSURANCE AGENCY, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1975249,"ARETE CONSULTING, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","CONSULTING AND INVESTOR RELATIONS"
1975643,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1980110,"MATTHEW MCCRACKEN","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1980110,"STRATEGIC FINANCIAL CONCEPTS, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","INVESTMENT ADVISER REPRESENTATIVE"
1974887,"REVERE SECURITIES LLC","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1982697,"ELTEKON BUSINESS SERVICES LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REFERRAL FEES COLLECTED ON COLLATERALIZED LINES OF CREDIT"
1982871,"DANIEL R HOFF","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1982724,"RVW INSURANCE SOLUTIONS, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1976097,"COPLEY FINANCIAL GROUP DBA COPLEY INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1976097,"CHERRY CREEK MORTGAGE","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","MORTGAGE BANKER"
1976097,"HERITAGE TAX & INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1982973,"CITY NATIONAL SECURITIES, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1977032,"ATTORNEYTERM.COM","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1959745,"THIRD VIEW RISK, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1978591,"INTEGRA FINANCIAL, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1977255,"ARMSTRONG INSURANCE GROUP, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1978971,"ACRISURE NJ PARTNERS INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1986356,"BRIAN J. LOCKETT, JASON HEID & CHASE FERDERED ARE LICENSED INSURANCE AGENTS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1982167,"NELSON TAX & ACCOUNTING","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1981605,"NOWLEN, HOLT & MINER, P.A.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1982328,"M.S. HOWELLS & CO.","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1981230,"ALPHA WEALTH FOUNDATION","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","UNDER IRC SECTION 501(C)(3) PRIVATE FOUNDATION"
1982518,"INSURANCE AGENT","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1978409,"MV FINANCIAL GROUP, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1978330,"APPLESEED CAPITAL","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1982688,"BAM DIGITAL","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","DIGITAL WRAP FEE PLATFORM"
1983372,"THIRD VIEW RISK, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1976512,"MV FINANCIAL GROUP, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1976717,"CMG FINANCIAL CONSULTING, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1959473,"CAPSTONE INVESTMENT GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1985047,"MCMILL CPA PC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1983423,"THIRD VIEW RISK, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1985349,"NOWLEN, HOLT & MINER, P.A.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1983455,"GUERRA ADVISORS INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1985860,"FINANCIAL SENSE SECURITIES, INC.","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1984426,"CABIN SECURITIES, INC","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1976182,"NELSON TAX & ACCOUNTING","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1976186,"WELLS FARGO ADVISORS","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","INSURANCE PRODUCT SALES"
1976478,"EAGLE FINANCIAL TECHNOLOGIES LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","IT SUPPORT AND FINANCIAL ANALYSIS SOFTWARE"
1979831,"HERITAGE MARKETING INSURANCE AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1980507,"BAER & BUNGER FINANCIAL & INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1979171,"APPLESEED CAPITAL","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1973782,"STOLL FINANCIAL","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1972505,"FAMILYWEALTH AGENCY, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1974606,"EA PROFESSIONAL SERVICES","N","N","N","N","N","N","N","Y","N","N","N","N","N","N",""
1975055,"FULCRUM GROUP","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1977553,"ARMSTRONG INSURANCE GROUP, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1977668,"GUERRA ADVISORS INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1979210,"JCM STRATEGIC WEALTH PARTNERS LLC DBA WERNER FINANCIAL","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1945568,"AMERICAN FUNDSTARS INSURANCE AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1945568,"MY SECURITIES","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1979367,"STEPHEN PATRICK EMANUELS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1979367,"NATHAN EVAN TEPP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1979367,"JAMIKA SYMONE PARKER","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1980984,"PURSHE KAPLAN STERLING INVESTMENTS, INC.","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1978609,"ARMSTRONG INSURANCE GROUP, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1978875,"POPULAR ONE","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1978729,"WILLOW RIVER LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","LOAN SERVICING"
1978802,"PURSHE KAPLAN STERLING INVESTMENTS, INC.","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1973852,"SOVEREIGN LEGACY SECURITIES, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1973852,"SOVEREIGN WEALTH MANAGEMENT GROUP, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1974922,"NAPLES INSURANCE STRATEGIES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1969155,"ADVANCED CAPITAL GROUP BENEFITS AND RISK CONSULTING","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1973806,"PHILOSMITH SECURITIES LLC","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1976240,"CHAPIN DAVIS INSURANCE INC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1983286,"ARCLINE LENDING, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","OUTSOURCED PROVIDER OF FRONT AND BACKOFFICE, AND CONSULTING SERVICES FOR WAREHOUSE LENDING"
1973866,"OSCAR DAVID FLORES DE VALGAZ","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1973866,"LEGADO CONSULTING LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","COMPLIANCE, INVESTOR RELATIONS AND BUSINESS CONSULTING"
1977881,"AVIOR TAX & ACCOUNTING, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1977881,"AVIOR INSURANCE, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1975631,"ATTORNEYTERM.COM","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1975970,"PRIVATE INVESTMENT INTELLIGENCE, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ANALYTICAL TOOL"
1968731,"STONEHAVEN, LLC","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1984467,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1983097,"CATALYST FINANCIAL GROUP LLC","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1984578,"CHRISTOPHER JONES CFP CPA PA","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1984578,"DRIES POLAND INSURANCE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1976121,"HENSSLER CPAS & ADVISERS","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1985620,"NEWDAY FINANCIAL TECHNOLOGIES, INC.","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ESG RESEARCH"
1977711,"RAMUSEVIC, CASCIO, & KAPLAN, CPA'S","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1977107,"CRAFT ASSET MANAGEMENT INSURANCE AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1980698,"LIGHTCAP INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1933232,"PARADIGM CAPITAL FUNDING","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","COMMERCIAL LOANS"
1975954,"FLP INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1981497,"ELTEKON BUSINESS SERVICES LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REFERRAL FEES COLLECTED ON COLLATERALIZED LINES OF CREDIT"
1981077,"EXCEL WEALTH MANAGEMENT, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1980203,"CONFIDENCE WEALTH INSURANCE SOLUTIONS INC. & CONFIDENCE LIFE INSURANCE SOLUTIONS LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1981303,"PHILOSMITH SECURITIES LLC","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1978104,"ATOMI LIFE AND INSURANCE BENEFITS SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1981445,"WATERFORD ADVISORS, LLC","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N",""
1981998,"OCM INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1966101,"PCB FINANCIAL","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1975305,"PANFILI FINANCIAL SERVICES, INC.","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N",""
1976016,"NAPLES INSURANCE STRATEGIES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1976653,"ADVANCED CAPITAL GROUP BENEFITS AND RISK CONSULTING","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1981709,"HOLISTIC FINANCE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1982050,"FINWELL CONNECT","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","A FINANCIAL WELLNESS PROGRAM"
1982001,"STEPHEN PATRICK EMANUELS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1982001,"NATHAN EVAN TEPP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1982001,"JAMIKA SYMONE PARKER","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1985417,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
