FilingID,FormVersion,DateSubmitted,1A,1B1,1B2,1C-Legal,1C-Business,1C-New Name,1D,1E1,1F1-Street 1,1F1-Street 2,1F1-City,1F1-State,1F1-Country,1F1-Postal,1F1-Private,1F2-M-F,1F2-Other,1F2-Hours,1F3,1F4,1F5,1G-Street 1,1G-Street 2,1G-City,1G-State,1G-Country,1G-Postal,1G-Private,1I,1L,1M,1N,1N-CIK,1O,1OAmount,1P,4A,4B,5A,5B1,5B2,5B3,5B4,5B5,5B6,5C1,5C2,5D1a,5D1b,5D1c,5D1d,5D1e,5D1f,5D1g,5D1h,5D1i,5D1j,5D1k,5D1l,5D1m,5D1n,5D1n Other,5D2a,5D2b,5D2c,5D2g,5D2h,5D2i,5D2j,5D2k,5D2l,5D2m,5D2n,5D3a,5D3b,5D3c,5D3d,5D3e,5D3f,5D3g,5D3h,5D3i,5D3j,5D3k,5D3l,5D3m,5D3n,5E1,5E2,5E3,5E4,5E5,5E6,5E7,5E7-Other,5F1,5F2a,5F2b,5F2c,5F2d,5F2e,5F2f,5F3,5G1,5G2,5G3,5G4,5G5,5G6,5G7,5G8,5G9,5G10,5G11,5G12,5G12-Other,5H,5H-Other,5I1,5I2a,5I2b,5I2c,5J1,5J2,5K1,5K2,5K3,5K4,5L1a,5L1b,5L1c,5L1d,5L1e,5L2,5L3,5L4,6A1,6A2,6A3,6A4,6A5,6A6,6A7,6A8,6A9,6A10,6A11,6A12,6A13,6A14,6A14-Other,6B1,6B2,6B3,7A1,7A2,7A3,7A4,7A5,7A6,7A7,7A8,7A9,7A10,7A11,7A12,7A13,7A14,7A15,7A16,7B,8A1,8A2,8A3,8B1,8B2,8B3,8C1,8C2,8C3,8C4,8D,8E,8F,8G1,8G2,8H1,8H2,8I,9A1a,9A1b,9A2a,9A2b,9B1a,9B1b,9B2a,9B2b,9C1,9C2,9C3,9C4,9D1,9D2,9E,9F,10A,11,11A1,11A2,11B1,11B2,11C1,11C2,11C3,11C4,11C5,11D1,11D2,11D3,11D4,11D5,11E1,11E2,11E3,11E4,11F,11G,11H1a,11H1b,11H1c,11H2,12A,12B1,12B2,12C1,12C2,Execution Type,Signatory,Execution Date,Title
1941075,Oct-21,2/20/2025 8:04,"ADVISORS FINANCIAL, INC.","ADVISORS FINANCIAL, INC.",N,N,N,,801-80263,144837,8391 OLD COURTHOUSE ROAD,SUITE 205,VIENNA,VA,United States,22182,N,Monday - Friday,,9:00 AM - 5:30 PM,(703) 883-0300,(703) 536-4742,0,,,,,,,,Y,N,N,N,,N,,,N,,8,7,0,7,0,0,0,0,1,118,89,,,,,,,,,,,6,,,N,N,N,N,N,N,N,N,N,N,N,44994392,242288405,,,,,,,,,,,5229302,,Y,Y,N,Y,N,N,N,,Y,292512099,0,292512099,701,0,701,0,Y,Y,N,N,Y,N,Y,N,N,N,N,N,,101-250,,N,,,,N,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,N,,N,N,N,Y,N,106363034,76,N,N,,,N,N,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,JOSEPH M. VAN NAME,2/20/2025,"PRESIDENT, CEO, AND CCO"
1934070,Oct-21,2/20/2025 8:06,"PROFESSIONAL FINANCIAL ADVISORS, LLC","PROFESSIONAL FINANCIAL ADVISORS, LLC",N,N,N,,801-114978,173719,1400 S DEWEY ST,SUITE 300,NORTH PLATTE,NE,United States,69101-5311,N,Monday - Friday,,8:00 AM - 5:00 PM,308-534-8210,308-532-4738,6,PO BOX 1070,,NORTH PLATTE,NE,United States,69103-1070,N,Y,N,N,N,,N,,,N,,10,6,0,6,0,6,2,30,0,1856,193,3,0,0,0,2,3,1,0,9,0,11,,,N,N,N,N,N,N,N,N,N,N,N,198229451,189673893,13117042,0,0,0,2365419,5414500,61973394,0,1703189,0,141636497,,Y,Y,N,Y,N,N,Y,PERCENTAGE OF ASSETS UNDER ADVISEMENT,Y,530612600,83500785,614113385,2974,17,2991,0,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,FINANCIAL CONSULTING SERVICES,26-50,,Y,0,0,614113385,N,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,Y,Y,Y,N,N,Y,Y,271011,2,N,N,,,N,N,N,N,N,N,,3,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,MARC WERKMEISTER,2/20/2025,CCO
1941399,Oct-21,2/20/2025 8:09,SEQUOIA SWISS FINANCIAL ADVISORS AG,SEQUOIA S.F.A.,N,N,N,,801-72715,158031,WEINPLATZ 7,,ZURICH,,Switzerland,8001,N,Monday - Friday,,8:30 - 17:00,+41 44 575 22 20,+41 44 575 22 29,0,,,,,,,,Y,N,Y,N,,N,,506700J65IFF4G54LC74,N,,2,2,0,0,0,0,0,0,10,28,73,0,0,0,0,0,0,0,0,0,0,0,,,N,N,N,N,N,N,N,N,N,N,N,10967689,158372552,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,N,N,N,N,,Y,111157369,58182872,169340241,62,39,101,22795577,N,Y,N,N,N,N,N,N,N,N,N,N,,0,,N,,,,N,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,N,,N,,Y,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Non-Resident,/S/ THOMAS W. LEHMANN,2/20/2025,CEO
1935922,Oct-21,2/20/2025 8:25,"MCGRATH & ASSOCIATES, INC.",HOLCOMBE & MCGRATH,N,N,N,,801-125021,121197,12A BAY STREET,,ASHEVILLE,NC,United States,28801,N,Monday - Friday,,9:00-4:30,828-252-8228,828-252-8225,0,P.O BOX 2058,,ASHEVILLE,NC,United States,28802,N,Y,Y,N,N,,N,,,N,,3,2,0,2,0,0,0,10,0,226,32,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,60385452,60684217,,,,,,,,,,,,,Y,Y,N,N,N,N,N,,Y,121069669,0,121069669,667,0,667,0,Y,Y,N,N,N,N,N,N,N,N,N,N,,251-500,,N,,,,N,Y,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,121069669,258,N,N,,,Y,N,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,SUSAN L. MCGRATH,2/20/2025,OWNER/CCO
1942114,Oct-21,2/20/2025 8:29,ROOSEVELT CAPITAL MANAGEMENT LLC,ROOSEVELT CAPITAL MANAGEMENT LLC,N,N,N,,801-127033,283217,5956 SHERRY LANE,SUITE 1650,DALLAS,TX,United States,75225,N,Other,NOT APPLICABLE - OFFICE VISITS BY APPOINTMENT ONLY,NOT APPLICABLE - OFFICE VISITS BY APPOINTMENT ONLY,214-871-2666,214-871-2669,0,,,,,,,,Y,N,N,N,,N,,,N,,2,2,0,2,0,0,0,0,0,6,42,1,0,0,0,0,2,0,8,1,0,4,0,,N,N,N,N,Y,N,N,Y,N,Y,N,3288946,224576333,0,0,0,0,0,383281,0,68962564,3884940,0,5391528,0,Y,N,N,N,N,N,N,,Y,306487592,0,306487592,64,0,64,0,N,Y,N,N,Y,N,N,N,N,N,N,N,,,,N,,,,Y,N,Y,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,N,,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,MICHAEL P. O'BRIEN,2/20/2025,MANAGING MEMBER/CCO
1942172,Oct-21,2/20/2025 8:32,3J CAPITAL PARTNERS LTD,3J CAPITAL,N,N,N,,801-112499,292257,"AV BRIGADEIRO FARIA LIMA, 2954, CJ 52",JARDIM PAULISTANO,SAO PAULO,,Brazil,01451-901,N,Monday - Friday,,9:00-18:00,55(11) 99637-6317,,0,,,,,,,,Y,N,N,N,,N,,254900EWA5ZB3MXCZ940,N,,5,4,2,0,3,0,0,0,100,,116,0,0,0,1,0,0,0,0,0,0,0,0,,N,N,N,N,N,N,N,N,N,N,N,,188900000,0,0,0,4500000,0,0,0,0,0,0,0,0,Y,N,N,N,Y,N,Y,REBATES; RETROCESSIONS,Y,193400000,0,193400000,117,0,117,193400000,Y,Y,N,Y,Y,N,N,N,N,N,N,N,,0,,N,,,,N,N,Y,Y,N,Y,N,N,N,N,N,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Non-Resident,BILAL MALIK,2/19/2025,COUNSEL
1942835,Oct-21,2/20/2025 8:44,"CHARTWELL INVESTMENT PARTNERS, LLC","CHARTWELL INVESTMENT PARTNERS, LLC",N,N,N,,801-79127,170335,1205 WESTLAKES DRIVE,SUITE 100,BERWYN,PA,United States,19312,N,Monday - Friday,,9:00 TO 5:00,610-296-1400,610-296-1430,0,,,,,,,,Y,Y,N,N,,N,,549300SX1ZSRJJRPP164,N,,33,22,1,1,0,0,0,398,0,58,,,9,0,1,240,17,2,0,0,0,32,34,WRAP PROGRAMS,N,Y,Y,N,N,N,N,N,N,N,N,52865026,3923579,2214608050,1691598353,0,1530249,5960699007,196660093,236590238,0,0,0,1149214617,802281779,Y,N,N,Y,N,N,N,,Y,8998132501,3311838490,12309970991,371,27,398,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,Y,0,802281779,0,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,,Y,Y,Y,Y,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,REBEKAH J POWERS,2/20/2025,CHIEF COMPLIANCE OFFICER
1942367,Oct-21,2/20/2025 9:04,IP FINANCIAL ADVISORY SERVICES LLC,IP FINANCIAL ADVISORY SERVICES LLC,N,N,N,,801-117481,305772,"5950 FAIRVIEW ROAD, SUITE 140",,CHARLOTTE,NC,United States,28210,N,Monday - Friday,,9:00 AM - 5:00 PM,980-326-3335,,28,,,,,,,,Y,N,N,N,,N,,,N,,92,92,86,92,2,86,0,0,0,1601,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,296950627,,,,,,,,,,,,,,Y,Y,N,Y,N,N,Y,RECURRING FEES,Y,191571793,105378834,296950627,1240,1050,2290,0,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,CONSULTING SERVICES TO QUALIFIED RETIREMENT PLANS,25-Nov,,N,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,JOHN POLYVIOU,2/18/2025,SR. PRINCIPAL
1942205,Oct-21,2/20/2025 9:16,REITZ CAPITAL ADVISORS LLC,REITZ CAPITAL ADVISORS LLC,N,N,N,,801-112453,167088,5786 MIDLAND RD,,FREELAND,MI,United States,48623,N,Monday - Friday,,9:00 - 5:00 (E.T.),(989) 791-3693,AVAIL ON REQUEST,0,,,,,,,,Y,N,N,N,,N,,,N,,1,1,0,1,0,1,0,0,0,71,33,,,,,,,,,,,,,,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,28929010,67054088,,,,,,,,,,,,,Y,Y,N,N,N,N,N,,Y,95983098,0,95983098,264,0,264,0,Y,Y,N,N,N,N,N,N,N,N,N,Y,CONSULTATION SERVICES,26-50,,N,,,,N,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,N,,N,,N,N,N,Y,Y,22836137,41,N,N,,,N,N,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,MARK J REITZ,2/19/2025,CCO
1942544,Oct-21,2/20/2025 9:40,"MURPHY MIDDLETON HINKLE & PARKER, INC.",MMHP INVESTMENT ADVISORS,N,N,N,,801-43509,107861,240 SOUTH HANSELL STREET,,THOMASVILLE,GA,United States,31792,N,Monday - Friday,,9:00AM TO 5:00PM,229-228-1822,229-228-0825,0,P.O. BOX 1374,,THOMASVILLE,GA,United States,31799,N,Y,N,N,N,,N,,,N,,4,2,0,2,0,1,0,0,0,177,183,,,,,,,,,,,,,,N,N,N,Y,Y,N,N,N,N,N,N,44309025,349374756,,,,,9765483,270959,,,,,,,Y,Y,N,Y,N,N,N,,Y,403720223,0,403720223,1260,0,1260,0,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,,0,,N,,,,N,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,Y,Y,403720223,366,N,N,,,N,N,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,DAVID J. MIDDLETON,2/19/2025,CHIEF COMPLIANCE OFFICER
1920218,Oct-21,2/20/2025 10:36,SABBIA FARO WEALTH MANAGEMENT LLC,SABBIA FARO WEALTH MANAGEMENT LLC,N,N,N,,801-132229,306358,,,,,,,Y,Monday - Friday,,8:00AM - 5:00PM,917-502-4137,N/A,0,,,,,,,,N,N,N,N,,N,,,N,,1,1,0,1,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,,Y,N,N,N,N,N,N,N,N,N,N,1322404,35630472,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,N,N,N,N,,Y,36952876,0,36952876,50,0,50,0,N,Y,N,N,N,N,N,N,N,N,N,N,,,,N,,,,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,Y,Y,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,TONIA GUSTAFSON,2/20/2025,CHIEF COMPLIANCE OFFICER
1943034,Oct-21,2/20/2025 11:31,"RPS ADVISORY SOLUTIONS, LLC","RETIREMENT PLANNING SOLUTIONS, LLC",N,N,N,,801-119926,311575,3432 STONY SPRING CIRCLE,,LOUISVILLE,KY,United States,40220,N,Monday - Friday,,9:00 TO 5:00,502-499-5668,502-499-5669,3,,,,,,,,Y,N,N,N,,N,,,N,,18,11,8,11,0,12,0,0,0,969,61,,,,,,2,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,169245672,115703465,,,,,,403773,,,,,,,Y,Y,N,Y,N,N,N,,Y,285352910,0,285352910,2018,0,2018,0,Y,Y,N,N,N,N,N,N,N,N,N,N,,10-Jan,,Y,0,0,83663577,N,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,Y,N,N,N,N,Y,N,85339782,535,Y,Y,195822330,1498,N,N,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,SONIA GOFORTH,2/20/2025,SONIA GOFORTH
1943051,Oct-21,2/20/2025 11:38,"KONZA GLOBAL ADVISORY, LLC",KONZA GLOBAL WEALTH GROUP,N,N,N,,801-130570,331692,"10740 NALL AVE., SUITE 201",,OVERLAND PARK,KS,United States,66211,N,Monday - Friday,,8:00 A.M. TO 5:00 P.M.,(913) 318-5980,N/A,0,,,,,,,,Y,N,N,N,,N,,,N,,2,2,0,2,0,0,0,0,0,75,31,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,23214304,93324718,,,,,,,,,,,,,Y,N,N,Y,N,N,N,,Y,116079681,459341,116539022,281,1,282,0,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,,51-100,,N,,,,N,Y,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,Y,Y,0,0,N,N,,,N,N,N,N,N,N,,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,DAVID FREISNER,2/20/2025,CEO/CCO
1938285,Oct-21,2/13/2025 18:53,VERSO PARTNERS LP,VERSO PARTNERS,N,N,N,,801-123135,318319,655 MONTGOMERY ST.,SUITE 840,SAN FRANCISCO,CA,United States,94111,N,Monday - Friday,,9AM-5PM,415-214-3917,,1,,,,,,,,Y,Y,N,N,,N,,,N,,7,5,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,,,,,,547013304,,,,,,,,,Y,N,N,N,N,Y,N,,Y,547013304,0,547013304,3,0,3,0,N,N,N,Y,N,N,N,N,N,N,N,N,,,,N,,,,N,N,N,,,,N,Y,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,,Y,Y,N,N,N,Y,Y,547013304,3,Y,Y,547013304,3,N,Y,N,N,N,N,,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,EMILY HU,2/13/2025,CHIEF COMPLIANCE OFFICER
1940368,Oct-21,2/13/2025 19:33,"PLANNING WORKS ADVISORY, INC.","PLANNING WORKS ADVISORY, INC.",N,N,N,,801-123012,317834,7719 WOOD HOLLOW DRIVE,STE 216,AUSTIN,TX,United States,78731,N,Monday - Friday,,8:00AM - 5:00PM,512-498-7526,512-689-8519,0,PO BOX 26535,,AUSTIN,TX,United States,78755,N,Y,N,N,N,,N,,,N,,3,3,0,3,0,3,0,0,0,45,77,,,,,,,,,,,,,,N,N,N,Y,N,N,N,N,N,N,N,19236712,155642495,,,,,3666003,,,,,,,,Y,Y,N,Y,N,N,N,,Y,175361309,3183901,178545210,586,9,595,0,Y,Y,N,N,N,N,N,N,N,N,N,N,,0,,N,,,,N,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,Y,Y,N,N,N,Y,Y,32963784,52,N,N,,,N,N,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,MIKIEL FEATHERSTON,2/13/2025,CCO
1930604,Oct-21,2/13/2025 20:43,THE QUICK GROUP LLC,THE QUICK GROUP LLC,N,N,N,,801-131840,334472,680 FIFTH AVENUE,22ND FLOOR,NEW YORK,NY,United States,10019,N,Monday - Friday,,5-Sep,6464963900,,0,,,,,,,,N,N,N,N,,N,,,N,,3,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,Y,N,N,N,N,N,N,,Y,0,0,0,0,0,0,0,N,Y,N,N,N,N,N,N,N,N,N,N,,,,N,,,,N,N,N,N,N,N,N,N,N,N,N,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,N,N,,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,CHRISTOPHER QUICK,2/13/2025,OWNER
1939831,Oct-21,2/16/2025 14:44,"SILA FINANCIAL, LLC","SILA FINANCIAL, LLC",N,N,N,,801-132206,298406,,,,,,,Y,Monday - Friday,,9AM TO 6PM,425-605-9533,,1,,,,,,,,N,N,N,N,,N,,,N,,2,1,1,2,0,1,0,0,0,54,47,0,0,0,0,0,,0,0,0,0,,0,,N,N,N,N,Y,N,N,N,N,Y,N,26853050,86502538,0,0,0,0,0,406653,0,0,0,0,11,0,Y,N,N,N,N,N,N,,Y,113762252,0,113762252,306,0,306,0,Y,Y,N,N,Y,Y,N,N,N,N,N,N,,25-Nov,,N,,,,N,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,N,N,N,N,N,Y,N,235188,86,N,N,,,N,N,N,N,N,N,,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,TODD SCHLIITER,2/15/2025,MANAGING MEMBER
1936428,Oct-21,2/20/2025 11:57,"STRATACORE CAPITAL MANAGEMENT, LLC","STRATACORE CAPITAL MANAGEMENT, LLC.",N,N,N,,801-119277,171163,57 W. 8TH STREET,APT. 3A,NEW YORK,NY,United States,10011,N,Other,BY APPOINTMENT,BY APPOINTMENT,646-846-6500,917-338-4436,0,221 RIVER STREET,9TH FLOOR,HOBOKEN,NJ,United States,07030,N,Y,N,N,N,,N,,,N,,2,2,0,2,0,1,0,0,1,76,32,,,,,,,,,,,1,,,N,N,N,N,N,N,N,N,N,Y,N,22500000,36300000,,,,,,,,,,,18700000,,Y,N,N,N,N,N,N,,Y,2700000,74800000,77500000,3,157,160,55000,N,Y,N,N,N,Y,N,N,N,N,N,N,,,,N,,,,Y,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,N,,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,ROBERT DESALVO,2/20/2025,CCO
1934858,Oct-21,2/20/2025 12:03,"PITZL FINANCIAL, LLC",PITZL FINANCIAL,N,N,N,,801-113328,171441,8 PINE TREE DRIVE,SUITE 125,ARDEN HILLS,MN,United States,55112,N,Monday - Friday,,8:00 AM TO 5:00 PM,651-287-3712,651-287-3766,0,,,,,,,,Y,N,N,N,,N,,,N,,6,3,0,4,0,0,0,0,0,225,148,0,0,0,0,,0,0,0,0,0,,0,,N,N,N,Y,N,N,N,N,N,Y,N,103132967,291874263,0,0,0,0,4967549,0,0,0,0,0,7402,0,Y,N,N,Y,N,N,N,,Y,399982181,0,399982181,1750,0,1750,0,Y,Y,N,N,N,Y,Y,N,N,N,N,N,,25-Nov,,N,,,,N,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,N,N,,N,N,N,Y,Y,36914423,154,N,N,,,N,N,Y,N,N,N,Oct-24,5,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,JOSEPH PITZL,2/20/2025,CHIEF COMPLIANCE OFFICER
1942656,Oct-21,2/20/2025 12:19,BLUE OWL GPSC ADVISORS LLC,BLUE OWL GPSC ADVISORS LLC,Y,N,N,,801-120706,293945,399 PARK AVENUE,,NEW YORK,NY,United States,10022,N,Monday - Friday,,9AM - 5PM,(212) 419-3000,,1,,,,,,,,Y,Y,N,N,,Y,1-10B,549300IBX374OOYE6V47,N,,20,20,5,0,0,0,0,0,47,,,,,,83,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,,,,,,74532166180,,,,,,,,,Y,N,N,N,N,Y,N,,Y,74532166180,0,74532166180,83,0,83,43618123907,N,N,N,Y,N,N,N,N,N,N,N,N,,,,N,,,,N,Y,N,,,,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,,N,N,N,Y,Y,48323090205,75,Y,Y,48323090205,75,N,Y,N,N,N,N,,5,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,KAREN HAGER,2/20/2025,CHIEF COMPLIANCE OFFICER
