"FilingID","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Telephone Number","Facsimile Number","Branch Number","Employees","BD","Bank","Insurance","Commodity","Municipal","Accounting","Law","Other"
1922910,"UNIT 1, LEVEL 10, TOWER W2 ,NO.1 EAST CHANG AN AVE","","BEIJING","","China","","N","10-8515 1180","10-8515 1179",,6,"N","N","N","N","N","N","N",""
1922910,"CITIGROUP TOWER, 33 HUAYUANSHIQIAO ROAD","","SHANGHAI","","China","","N","21-12345678","",,2,"N","N","N","N","N","N","N",""
1933251,"","","","","","","Y","2406570004","",,1,"N","N","N","N","N","N","N",""
1928388,"HIVEMIND CAPITAL PARTNERS UK LLP","15 ST.HELEN'S PLACE","LONDON","","United Kingdom","EC3A 6DQ","N","+442030393201","",,2,"N","N","N","N","N","N","N",""
1928388,"LINIK FINANCE LIMITED","130 WOOD STREET","LONDON","","United Kingdom","EC2V 6DL","N","+442045993355","",,1,"N","N","N","N","N","N","N",""
1928388,"LIGHTHOUSE PARTNERS UK, LLC","1ST FLOOR, 48-49 PALL MALL","LONDON","","United Kingdom","SW1Y 5JG","N","+442033181420","",,1,"N","N","N","N","N","N","N",""
1928388,"TANGENCY CAPITAL SERVICES LTD","125 OLD BROAD STREET","LONDON","","United Kingdom","EC2N 1AR","N","+442030112603","",,2,"N","N","N","N","N","N","N",""
1928388,"WINSHORE CAPITAL PARTNERS (UK) LLP","130 JERMYN STREET","LONDON","","United Kingdom","SW1Y 4UR","N","+442030393201","",,1,"N","N","N","N","N","N","N",""
1928388,"GEO ALPHA LIMITED","WOODGATE HOUSE, 2-8 GAMES ROAD","COCKFOSTERS","","United Kingdom","EN4 9HN","N","+442030393201","",,1,"N","N","N","N","N","N","N",""
1928388,"PARDINUS CAPITAL LLP","85 GREAT PORTLAND STREET, FIRST FLOOR","LONDON","","United Kingdom","W1W 7LT","N","+442030393201","",,2,"N","N","N","N","N","N","N",""
1927542,"","","","","","","Y","732-995-2652","",,1,"N","N","N","N","N","N","N",""
1933412,"","","","","","","Y","(617) 513-1395","",,1,"N","N","N","N","N","N","N",""
1933412,"","","","","","","Y","N/A","",,1,"N","N","N","N","N","N","N",""
1927996,"119 WASHINGTON AVE","501/502","MIAMI BEACH","FL","United States","33139-7228","N","305-987-5070","",,2,"N","N","N","N","N","N","N",""
1929624,"2001 REXFORD ROAD","","CHARLOTTE","NC","United States","28211","N","704-996-8718","",,1,"N","N","N","N","N","N","N",""
1914383,"100 FIELD POINT RD 1A","","GREENWICH","CT","United States","06830","N","203-350-3611","",,7,"N","N","N","N","N","N","N",""
1925135,"168 HUBIN ROAD, INFINITUS TOWER","SUITE 1216-1217","SHANGHAI","","China","200001","N","86-21-62887757","",,16,"N","N","N","N","N","N","N",""
1930817,"ROOM 1008, 1188 FINANCIAL CENTER","1188 MINSHENG ROAD, PUDONG NEW AREA","SHANGHAI","","China","","N","85234683282","",,6,"N","N","N","N","N","N","N",""
1930086,"1 VANDERBILT AVENUE","54 FLOOR, SUITE 5400","NEW YORK","NY","United States","10017","N","+1(646)3929401","",,10,"N","N","N","N","N","N","N",""
1921357,"","","","","","","Y","(508) 776-3152","",,1,"N","N","N","N","N","N","N",""
1921031,"100-200 WATERFRONT DRIVE","","BEDFORD","","Canada","B4A4J4","N","888-608-7070","",,3,"N","N","N","N","N","N","N",""
1921031,"450-888 DUNSMUIR STREET","","VANCOUVER","","Canada","V6C3K4","N","888-608-7070","",,1,"N","N","N","N","N","N","N",""
1921031,"2200 - 1250 RENÉ-LÉVESQUE WEST BLVD","","MONTREAL","","Canada","H3B 4W8","N","888-608-7070","",,1,"N","N","N","N","N","N","N",""
1921352,"17F TORANOMON TOWERS OFFICE, 4-1-28 TORANOMON","MINATO-KU","TOKYO","","Japan","105-0001","N","81-3-5425-8202","81-3-5425-8204",,40,"N","N","N","N","N","N","N",""
1921352,"UNIT 2710, 27/F THE CENTER","99 QUEEN'S ROAD CENTRAL","HONG KONG","","Hong Kong","000000","N","+852-2918-005","+852-2918-0150",,5,"N","N","N","N","N","N","N",""
1921352,"L'AVENUE, 99 XIAN XIA ROAD","UNIT 2515, 25/F","SHANGHAI","","China","200051","N","86-21-6057-753","86-21-6057-758",,5,"N","N","N","N","N","N","N",""
1922412,"299 PARK AVENUE","33RD FLOOR","NEW YORK","NY","United States","10171","N","212-364-0200","",801717,1,"Y","N","N","N","N","N","N",""
1922412,"100 HIGH STREET","18TH FLOOR","BOSTON","MA","United States","02110","N","617-854-1500","",817148,1,"Y","N","N","N","N","N","N",""
1922412,"110 N. WACKER","25TH FLOOR","CHICAGO","IL","United States","60606","N","312-237-2100","",821215,1,"Y","N","N","N","N","N","N",""
1922412,"25 CAVENDISH SQUARE","","LONDON","","United Kingdom","W1G0PU","N","20-3696-5420","",,1,"N","N","N","N","N","N","N",""
1923640,"","","","","","","Y","02074401600","",,1,"N","N","N","N","N","N","N",""
1927946,"THE LEADENHALL BUILDING","122 LEADENHALL STREET","LONDON","","United Kingdom","EC3V 4AB","N","447780932104","",,0,"N","N","N","N","N","N","N",""
1926628,"3010 SANTA FE CT.","1ST FLOOR","MISSOULA","MT","United States","59808","N","737-219-8480","",,1,"N","N","N","N","N","N","N",""
1923025,"UNIT 5021, 50F, CHINA WORLD TOWER A","NO.1 JIANGUOMENWAI AVE","BEIJING","","China","100004","N","86-10-65872732","86-10-65872795",,11,"N","N","N","N","N","N","N",""
1932251,"VIA SAN DAMIANO 7","","MILAN","","Italy","20122","N","+39 02 76415 8","",,2,"N","N","N","N","N","N","N",""
1932251,"82 AVENUE MARCEAU","","PARIS","","France","75008","N","+33 (0) 1 87 1","",,4,"N","N","N","N","N","N","N",""
1932251,"ANNA VAN BUERENPLEIN 50","NEW BABYLON, CENTER OFFICES 1","THE HAGUE","","Netherlands","2595","N","+31 70 777 955","",,13,"N","N","N","N","N","N","N",""
1912927,"300 - 16 YORK STREET","","TORONTO, ONTARIO","","Canada","M5J 0E6","N","604-331-5003","604-669-2756",,1,"N","N","N","N","N","N","N",""
1920705,"","","","","","","Y","413-530-7488","",,1,"N","N","N","N","N","N","N",""
1922058,"ACCELA ASIA PTE. LTD.","90 EU TONG SEN STREET #03-02","SINGAPORE","","Singapore","059811","N","65 83385959","",,2,"N","N","N","N","N","N","N",""
1919739,"SUITE 3102, FORTUNE FINANCIAL CENTER","NO. 5 EAST THIRD RING MIDDLE ROAD","BEIJING","","China","100020","N","8610 85187722","",,8,"N","N","N","N","N","N","N",""
1914743,"36 COOPER SQUARE","6TH FLOOR","NEW YORK","NY","United States","10022","N","650-918-4934","",,1,"N","N","N","N","N","N","N","INVESTMENT TEAM LOCATED HERE THAT HELPS IDENTIFY POTENTIAL INVESTMENT OPPORTUNITIES FOR SPC. NO EMPLOYEE HERE PROVIDES ADVISORY FUNCTIONS FOR OUTSIDE INVESTORS."
1908521,"164 MASON ST","","GREENWICH","CT","United States","06830","N","9178879494","",,1,"N","N","N","N","N","N","N",""
1922664,"LIME TREE HOUSE","15 LIME TREE WALK","SEVENOAKS","","United Kingdom","TN13 1YH","N","02078560520","",,2,"N","N","N","N","N","N","N",""
1922059,"","","","","","","Y","(415) 830-5830","",,1,"N","N","N","N","N","N","N",""
1915511,"899 SANT CRUZ, AVE","SUITE 217","MENLO PARK","CA","United States","94025","N","415-276-5500","",,1,"N","N","N","N","N","N","N","VENTURE CAPITAL SERVICES."
1920428,"","","","","","","Y","6172818371","",,1,"N","N","N","N","N","N","N",""
