"FilingID","Miscellaneous"
1988252,"Lumina makes all investment decisions on behalf of all Brazilian investment funds invested by certain Ontario private funds listed in Section 7.B.(1) of Schedule D."
1989420,"Under Schedule A, William Slattery has no middle name. Under Schedule A, Ranjit Singh has no middle name. Under Schedule A, Mary Galea has no middle name."
1989425,"Under Schedule A, Angela Nikolakakos has no middle name."
1961688,"Certain responses to Schedule D Section 7.B.(2).1. – 3. are omitted and are the subject of a request for confidential treatment submitted to the Securities and Exchange Commission."
1989300,"RIVERSPAN PARTNERS GP I LLC is a relying reporting adviser. 7.A. Based on the guidance in American Bar Association, Business Law Section, SEC No-Action Letter (Jan. 18, 2012), the filing adviser and the relying adviser are filing a single Form ADV that includes all related persons identified in Item 7.A of this Schedule D associated with RIVERSPAN PARTNERS FUND I LP and RIVERSPAN PARTNERS FUND I-A LP"
1992162,"This ADV Amendment has been filed to correct an error in the calculation of regulatory assets under management that was filed in our annual amendment on March 6, 2025.  In that filing, we erroneously included a pooled investment vehicle as an investment advisory client for which we only provide certain administrative services.  This amendment has been filed to reflect that we do not provide investment advisory services to that pooled vehicle and to remove its assets from our regulatory assets under management."
1990450,"Certain information responsive to Section 7.(B).2 of Schedule D is omitted from the public filing and is the subject of a request for confidential treatment submitted to the Securities and Exchange Commission."
1992500,"Part 1 A, Schedule A/C Direct Owners and Executive Officers - Jon Millin does not have a middle name to report.  SECTION 2B - BARINGS AUSTRALIA PTY LTD PRINCIPAL OFFICE AND PLACE OF BUSINESS ARE OUTSIDE OF THE UNITED STATES AND IT DOES NOT MANAGE ANY PRIVATE FUND ASSETS AT A PLACE OF BUSINESS IN THE UNITED STATES."
1992491,"SECTION 2B - BARINGS (U.K.) LIMITED'S PRINCIPAL OFFICE AND PLACE OF BUSINESS ARE OUTSIDE OF THE UNITED STATES AND DOES NOT MANAGE ANY PRIVATE FUND ASSETS AT A PLACE OF BUSINESS IN THE UNITED STATES."
1991648,"Relying on the definition of ""private fund assets as defined by rule 203(m)-1, we have no private fund assets to report in Section 2B of this filing. None of our private funds as reported under Item 7B(1) are managed at a place of business located within the United States, and FAM LLP's principal place of business is located outside of the United States.  It has been determined that a Form NR is not required as one was filed with the firm's initial registration in December 2023."
1989823,"Community Outcomes Fund II, LP is a newly created private fund that has not yet undergone its first audit. As such, Question 23(a) of Schedule D, Section 7.B.(1) is answered ""No"" in accordance with the Staff's guidance set forth in the October 26, 2023 Form ADV FAQ, to indicate that the fund's financial statements are not subject to an annual audit because an auditor has not yet been engaged to conduct an audit for its first fiscal year."
1991854,"1.B AND 7.A EACH OF HIGHLAND EUROPE (UK) LLP AND HIGHLAND EUROPE (UK) MANAGEMENT LTD. ARE WHOLLY-OWNED BY HIGHLAND EUROPE (GENEVA) S.A.R.L., AND EACH CONSTITUTES A ""RELYING ADVISOR"" AS PROVIDED IN SEC NO ACTION LETTER TO THE AMERICAN BAR ASSOCIATION BUSINESS LAW SECTION DATED JANUARY 18, 2012.  7.A ALL OF THE RELATED PERSONS IDENTIFIED IN SECTION 7.A OF THIS SCHEDULE D AS SPONSORS, GENERAL PARTNERS, MANAGING MEMBERS (OR EQUIVALENT) OF POOLED INVESTMENT VEHICLES ARE GENERAL PARTNERS OF THE PRIVATE FUND IDENTIFIED IN THIS SCHEDULE D, OR THE GENERAL PARTNERS OF SUCH GENERAL PARTNERS."
1986568,"Part-raised Stirling Square Capital Partners Fifth Fund with First Closing held on 15 June 2023. Final Closing is expected in H2 2025."
1992090,"ON THE 3 JUNE 2022, REGAL PARTNERS LIMITED (FORMERLY VGI PARTNERS LIMITED; “RPL”) MERGED WITH REGAL FUNDS MANAGEMENT PTY LIMITED, PURSUANT TO WHICH REGAL FUNDS MANAGEMENT PTY LIMITED BECAME A WHOLLY OWNED SUBSIDIARY OF RPL. RPL RELINQUISHED ITS AUSTRALIAN FINANCIAL SERVICES LICENCE GRANTED BY THE AUSTRALIAN SECURITIES AND INVESTMENTS COMMISSION ON 16 JANUARY 2023. RPL WITHDREW ITS STATUS AS A REGISTERED INVESTMENT ADVISOR WITH THE SEC ON 8 JANUARY 2024.   REGAL FUNDS MANAGEMENT ASIA PTE LIMITED (""REGAL ASIA"") IS A WHOLLY-OWNED SUBSIDIARY OF REGAL FUNDS MANAGEMENT PTY LIMITED (""REGAL AUSTRALIA""). PURSUANT TO SUB-ADVISORY AGREEMENTS, REGAL ASIA HAS ENGAGED REGAL AUSTRALIA AND REGAL PARTNERS US INC TO PROVIDE ADVISORY SERVICES TO IT IN RESEPCT OF THE AMAZON MARKET NEUTRAL FUND AND THE REGAL RESOURCES LONG SHORT (OFFSHORE) MASTER FUND. PURSUANT TO SUB-ADVISORY AGREEMENTS, RPL HAS ENGAGED REGAL AUSTRALIA TO PROVIDE ADVISORY SERVICES TO IT IN RESEPCT OF VGI PARTNERS OFFSHORE MASTER FUND.  THE FINANCIAL STATEMENTS OF THE FUNDS DISCLOSED IN SECTION 7.B.1 ARE AUDITED BY KPMG, AN INDEPENDENT PUBLIC ACCOUNTING FIRM, IN ACCORDANCE WITH INTERNATIONAL FINANCIAL REPORTING STANDARDS (IFRS). HOWEVER, BECAUSE THESE AUDITS ARE NOT CONDUCTED TO SATISFY THE SEC CUSTODY RULE, KPMG HAS NOT BEEN ENGAGED UNDER SEC INDEPENDENCE RULES. THIS DOES NOT IMPACT THE INDEPENDENCE OF THE AUDIT UNDER IFRS OR STANDARD AUDITING PRINCIPLES."
1989500,"Mark Ellis, who is listed in ""Schedule A/C Direct Owners / Executive Officers"" does not have a middle name or middle initial"
1989200,"Schedule B, Indirect Owners - Affiliated Managers Group, Inc. (“AMG”) holds an indirect minority interest in OCP Asia Limited through its ownership of preference shares, which entitles it to a minority economic interest and the right to vote along with the management owners on the appointment or removal of the directors of OCP Asia Limited.  AMG’s interest is structured so that OCP Asia (Singapore) Pte. Limited maintains operational autonomy in managing its business. AMG does not have any role in the day-to-day management of OCP Asia (Singapore) Pte. Limited."
1992492,"SECTION 2B - BARING INTERNATIONAL FUND MANAGERS (IRELAND) LIMITED'S PRINCIPAL OFFICE AND PLACE OF BUSINESS ARE OUTSIDE OF THE UNITED STATES AND IT DOES NOT MANAGE ANY PRIVATE FUND ASSETS AT A PLACE OF BUSINESS IN THE UNITED STATES."
1992594,"Regulatory assets under management are reflective of the Adviser’s clients and proprietary account, and amounts reported herein are good faith estimates, unaudited and subject to change upon audit."
1989634,"**Section 7.B.(1) Private Fund Reporting: The minimum investment figures are defined in each fund's governing documents, however the general partner has discretion to waive this requirement.**"
1962347,"SECTION 2.B. IN ACCORDANCE WITH IM GUIDANCE UPDATE DATED MARCH 2016 (NO. 2016-3) AND THE FAST ACT (FIXING AMERICA’S SURFACE TRANSPORTATION ACT), AND RULE 203(M)-1 UNDER THE ADVISERS ACT AND THE INSTRUCTIONS TO SUCH SECTION 2.B., REGULATORY ASSETS UNDER MANAGEMENT (“RAUM”) DISCLOSED IN SECTION 2.B. OF SCHEDULE D EXCLUDES THE ASSETS OF SMALL BUSINESS INVESTMENT COMPANY (“SBIC”) CLIENTS, SPECIFICALLY HAVEN CAPITAL PARTNERS I, L.P. (THE “SBIC FUND”) OF SCHEDULE D. INFORMATION REGARDING THE SBIC FUND IS PROVIDED IN SECTION 7.B.(1). FOR SECTION 7.B.(1) OF SCHEDULE D, QUESTION 23(A)(2), AN ANNUAL AMENDMENT OF THE FINANCIAL STATEMENTS FOR THE SBIC FUND IS PREPARED IN ACCORDANCE WITH THE SMALL BUSINESS ADMINISTRATION’S ACCOUNTING STANDARDS AND FINANCIAL REPORTING REQUIREMENTS FOR SMALL BUSINESS INVESTMENT COMPANIES."
1987459,"Mill City Capital, L.P. and its affiliated general partners, Washburn, L.P. and Washburn II, L.P., are together filing a single Form ADV in reliance on the 2012 ABA No-Action Letter."
1955867,"1) CERTAIN RESPONSES TO SCHEDULE D SECTION 7.B.(2).1. – 3. ARE OMITTED AND ARE THE SUBJECT OF A REQUEST FOR CONFIDENTIAL TREATMENT PENDING WITH THE SECURITIES AND EXCHANGE COMMISSION.   2) ALBAR CAPITAL PARTNERS LLP AND ALBAR CAPITAL LLC ARE TOGETHER FILING THIS EXEMPT REPORTING ADVISER REPORT ON A SINGLE FORM ADV IN RELIANCE ON THE SEC STAFF’S VIEWS IN ITS “FREQUENTLY ASKED QUESTIONS ON FORM ADV AND IARD” UNDER THE HEADING “REPORTING TO THE SEC AS AN EXEMPT REPORTING ADVISER.""   ALBAR CAPITAL LLC IS THE PROCUREMENT AGENT OF ALBAR CAPITAL MASTER FUND LIMITED (“MASTER FUND”) AND ALBAR CAPITAL FUND LIMITED (“FUND”). ALBAR CAPITAL LLC HAS NO INVESTMENT DISCRETION WITH RESPECT TO THE MASTER FUND OR THE FUND. ALBAR CAPITAL LLC HAS RESPONSIBILITY FOR IDENTIFYING, SELECTING AND PROCURING THE SERVICES OF ONE OR MORE INVESTMENT MANAGERS FOR THE FUND AND THE MASTER FUND. IN SUCH CAPACITY, ALBAR CAPITAL LLC HAS IDENTIFIED, SELECTED AND PROCURED THE SERVICES OF ALBAR CAPITAL PARTNERS LLP."
1988039,"""All figures in this filling are as of 12/31/2024"""
1992098,"Regarding Section 7.B.(1): For question A.9., each of DL Partners Opportunities Master Fund Ltd, DL Partners A Fund LP, DL Partners Opportunities SPV Ltd and DL Partners Opportunities SPV LP have traded ETFs. Regarding Section 7.B.(1): For question 12, lower amounts are permissible upon board approval and have been accepted in the past. For the purposes of performing calculations for Question 14 of Schedule D, Section 7.B. (1), the Registrant has included as owned by related persons interests in funds managed by the Registrant that are beneficially owned by certain trusts established by or in respect of personnel of the Registrant."
1991734,"KEYROCK CAYMAN LIMITED (""KCL"") IS A HOLDING COMPANY AND THE SHAREHOLDER OF KEYROCK CAPITAL MANAGEMENT. MR. SHIH IS THE DIRECTOR OF KCL. IT DOES NOT PARTICIPATE IN THE ADVISORY SERVICES FOR KEYROCK CAPITAL MANAGEMENT'S CLIENTS."
1985774,"For legal, regulatory and/or tax considerations, the filing adviser currently operates its other office and other books and records location as set forth in its responses to Items 1.F.(5) and 1.L., and Sections 1.F. and 1.L. of Schedule D, through its wholly-owned subsidiary, Bantry Bay Capital US LLC. The Disclosure Reporting Pages (""DRPs"") of certain advisory affiliates of the filing adviser are set forth on the Form ADV of Elliott Investment Management L.P. (""EIM""). Please see each DRP relating to Items 11.D.(2), 11.D.(4), 11.G. and 11.H.(1)(a) in EIM's Form ADV that relate to Elliott Associates, L.P., Elliott International, L.P. and/or Elliott Capital Advisors, L.P. With respect to the DRPs for Items 11.D.(4), and 11.G., EIM is included solely for reference purposes to link such DRP to EIM's CRD Number and EIM's Form ADV."
1975234,"1) In connection with our response to Item 5(e), performance-based fees are collected by related parties to ClearList Capital LLC, not ClearList Capital LLC directly. 2) Note that an adviser that is a general partner/managing member of a limited partnership/limited liability company (respectively), would always have custody of cash and securities held by the fund client, since they by virtue of their role have the legal authority to obtain posession of such securities. 3) We have not completed Section 7.A. of Schedule D for any related person where: (1) we have no business dealings with the related person in connection with advisory services provided to our clients; (2) we do not conduct shared operations with the related person; (3) we do not refer clients or business to the related person, and the related person does not refer prospective clients or business to our firm; (4) we do not share supervised persons or premises with the related person; and (5) we have no reason to believe that our relationship with the related person otherwise creates a conflict of interest with our clients.  Please refer to GTS Asset Management L.P. (an ERA with the SEC) and its financial industry affiliations for additional information about related parties to ClearList Capital LLC who are under common ownership and control through GTS Management Partners, LLC. 4) Private Fund valuations have been updated since 12/31/24 portfolio valuations are now available to the Manager.  Prior reported RAUM was based on valuations available as of time of filing. 5) In connection with our response to Item 9(c)3, we have not yet engaged an auditor to perform a surprise exam under the Custody Rule, although at this time we expect to engage Baker Tilly and have submitted information on Form ADV accordingly.  Should a different firm be engaged, Form ADV will be amended promptly. 6) Several independent qualified custodians are under review by the Firm to identify the most suitable provider to maintain custody of client funds and securities."
1993731,"ALL FIGURES PRESENTED ARE AS OF 31 MARCH 2025 UNLESS OTHERWISE STATED.  Private Fund 805-8785089311 is a Cayman domiciled private entity advised by an unaffiliated investment adviser registered with the Securities and Exchange Commission.  Marshall Wace North America L.P., a registered investment adviser, is sub-adviser to this Fund.  Marshall Wace LLP, an exempt reporting adviser, is the investment adviser to private fund 805-3462245198.  ITEM 9.F AND SECTION 7.B(1) OF SCHEDULE D EXCLUDE ISDA COUNTERPARTIES AND CERTAIN SIMILAR COUNTERPARTIES."
1994028,"ALL FIGURES PRESENTED ARE AS OF 31 Dec 2025 UNLESS OTHERWISE STATED.  Marshall Wace LLP, an exempt reporting adviser, is the investment adviser to private fund 805-3462245198 - MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND.  ITEM 9.F AND SECTION 7.B(1) OF SCHEDULE D EXCLUDE ISDA COUNTERPARTIES AND CERTAIN SIMILAR COUNTERPARTIES."
1993837,"ALL FIGURES PRESENTED ARE AS OF 31 MARCH 2025.  PRIVATE FUND 805-1344066300 (MARSHALL WACE FUNDS LP - MW TOPS WORLD EX-US + EMERGING MARKETS (US) FUND) INVESTS INTO TWO MASTER FUNDS: 1) PRIVATE FUND 805-2724342975 (MARSHALL WACE INVESTMENT STRATEGIES - TOPS WORLD EX-US FUND) AND 2) PRIVATE FUND 805-1597309306 (MARSHALL WACE INVESTMENT STRATEGIES - TOPS EM EQUITIES FUND).  PRIVATE FUND 805-6164153150 (MARSHALL WACE INVESTMENT STRATEGIES - TOPS COMPOSITE FUND) IS A FEEDER FUND THAT INVESTS INTO TWO MASTER FUNDS: 1) PRIVATE FUND 805-6362392844 (MARSHALL WACE INVESTMENT STRATEGIES - MARKET NEUTRAL TOPS FUND) AND 2) PRIVATE FUND 805-9855469215 (MARSHALL WACE INVESTMENT STRATEGIES - TOPS FUND).  Certain of the portfolio managers of the strategies employed by private funds 805-4475962284 (LMAP 911), 805-7359524746 (Map 196), 805-2113628942 (LMAP 909), 805-2314812390 (LMAP 910), 805-7509218312 (Map 501), 805-5481089293 (MW Health Innovations Fund, LP) and 805-2473650150 (Map 504) are Marshall Wace LLP employees; however, the primary investment adviser of each fund is not Marshall Wace LLP. Each private entity is advised by an unaffiliated investment adviser registered with the Securities and Exchange Commission.  Marshall Wace LLP, a exempt investment adviser, is sub-adviser to these Funds.  Marshall Wace is a sub-investment manager managing assets of Sub-Funds of a UCITS umbrella, based in Luxemburg on a discretionary basis subject to the terms and conditions of an investment management agreement. Marshall Wace LLP is not responsible for the day to day management of the private fund's operations and does not have custody of the private fund's assets.    Certain of the portfolio managers of the strategies employed by private fund 805-5481089293 are Marshall Wace LLP employees; however, the primary investment adviser of the fund is Marshall Wace North America.  ITEM 9.F AND SECTION 7.B(1) OF SCHEDULE D EXCLUDE ISDA COUNTERPARTIES AND CERTAIN SIMILAR COUNTERPARTIES."
1993723,"Regulatory Assets Under Management (RAUM) are as of March 31, 2025.   The primary investment advisor of Marshall Wace Investment Strategies – Eureka Fund (805-3462245198) is Marshall Wace LLP (802-76358)."
1985788,"THE THREE (3) MANAGING MEMBERS OF THE MANAGEMENT COMPANY COLLECTIVELY CONTROL EACH OF THE GP ENTITIES."
1993059,"FOR PURPOSES OF SECTION 2.B. WE HAVE NO PRIVATE FUND ASSETS UNDER MANAGEMENT IN THE UNITED STATES"
1993191,"*SCHEDULE D, SECTION 7.A.: EACH OF THE GENERAL PARTNERS AND OTHER INVESTMENT ADVISERS, EXCEPT APAX PARTNERS US LLC, REPORTED IN SCHEDULE D, SECTION 7.A. IS PART OF THE APAX GROUP AND IS REPORTING INFORMATION ABOUT THEIR ADVISORY BUSINESS AND THE FUNDS THEY ADVISE ON THE FORM ADV OF APAX PARTNERS LLP. EACH OF THE INVESTMENT ADVISERS REPORTED IN SCHEDULE D, SECTION 7.A. IS DIRECTLY OR INDIRECTLY OWNED BY APAX PARTNERS LLP AND ULTIMATELY OWNED AND CONTROLLED BY THE PERSONS LISTED IN SCHEDULE A. IN ADDITION TO THE PRIVATE FUNDS DISCLOSED IN SCHEDULE D, SECTION 7.B., APAX PARTNERS LLP OR ITS AFFILIATES HAVE FORMED CERTAIN SPECIAL PURPOSE VEHICLES AND ALTERNATIVE INVESTMENT VEHICLES, WHICH THEY ALSO MANAGE AND THE DATA ASSOCIATED WITH THESE AIVS HAS BEEN AGGREGATED AND REPORTED WITH THAT OF THE MAIN FUND AND FEEDER FUNDS. **SCHEDULE D, SECTION 7.B.(1), QUESTION 12: THE MINIMUM INVESTMENT COMMITMENT AMOUNTS REQUIRED BY EACH FUND HAS BEEN STATED GENERALLY BUT SUCH AMOUNTS MAY VARY, AT THE RELEVANT GENERAL PARTNER'S DISCRETION, AS SET FORTH IN EACH FUND'S PRIVATE PLACEMENT MEMORANDUM. ***SCHEDULE D, SECTION 7.B.(1): APAX GLOBAL ALPHA, LTD. IS REPORTED AS A PRIVATE FUND, BUT IT IS LISTED ON THE LONDON STOCK EXCHANGE. THE BENEFICIAL OWNERS ARE SHAREHOLDERS WHICH INCLUDE CORPORATE ENTITIES WHERE THE ADVISER DOES NOT HAVE INFORMATION ON THE UNDERLYING BENEFICIAL OWNERS."
1987288,"ITEM 7.A: CREDIT SUISSE INSURANCE LINKED STRATEGIES LTD (“CSILS”) WAS RENAMED EULER ILS PARTNERS LTD (“EULER”) (TOGETHER THE “COMPANY”). THE COMPANY WAS PREVIOUSLY UNDER THE CONTROL OF UBS GROUP AG (FORMERLY CREDIT SUISSE GROUP AG) (“UBS”), A FOREIGN BANK HOLDING COMPANY BASED IN SWITZERLAND, WHICH HAS HUNDREDS OF LEGAL ENTITIES, U.S. AND FOREIGN SUBSIDIARIES AND AFFILIATES WORLDWIDE WHO ARE ENGAGED IN A VARIETY OF SECURITIES, BROKER DEALER, INVESTMENT COMPANY, INVESTMENT ADVISER, BANKING, COMMODITIES, CONSULTING, REAL ESTATE AND CUSTODY ACTIVITIES.   ON JULY 23, 2024, UBS AND EULER ILS PARTNERS HOLDING AG ENTERED INTO A DEFINITIVE AGREEMENT WHICH PROVIDES FOR A MANAGEMENT BUY-OUT (THE “TRANSACTION”, THE “SALE”, THE “BUY-OUT”) THROUGH THE ACQUISITION OF ALL THE SHARES OF CSILS BY EULER ILS PARTNERS HOLDING AG. SINCE SEPTEMBER 30, 2024, UPON CLOSING OF THE TRANSACTION, THE COMPANY IS OPERATING INDEPENDENTLY FROM UBS. THE DISCLOSURES HEREIN PERTAIN TO EULER ILS PARTNERS LTD AND NOT FORMER AFFILIATES THAT WERE ASSOCIATED WITH UBS. REGULATORY ACTION DISCLOSURE REPORTING IN CONNECTION WITH UBS AND RELATED RELEVANT AFFILIATED COMPANIES, PLEASE REFER TO FORMER ADV FORM FILINGS.   ""IRIS OPPORTUNITY I SP"", FORMERLY NAMED ""IRIS (US) POST-EVENT OPPORTUNITIES I SP"" IS A SEGREGATED PORTFOLIO OF ""IRIS SPC"", FORMERLY NAMED ""IRIS (US) SPC"", A CAYMAN ISLANDS SEGREGATED PORTFOLIO COMPANY. IN ACCORDANCE WITH INSTRUCTION 6.C. OF THE INSTRUCTIONS TO FORM ADV, PART 1A, EULER TREATS ""IRIS OPPORTUNITY I SP"" AS A DISTINCT PRIVATE FUND. THE PRIVATE FUNDS LISTED IN SECTION 7.B OF SCHEDULE D (EITHER ALONE OR ALONGSIDE OTHER NON-U.S. FUNDS THAT ARE NOT DISCLOSED IN SECTION 7.B) MAY TRANSACT WITH/THROUGH AND/OR HOLD SHARES OF A SPECIAL PURPOSE INSURERS (“SPI”) AND/OR REGULATED INSURERS OR SPECIAL PURPOSE VEHICLES (“SPV”). TYPICALLY, THESE ARE FORMED FOR THE PRIMARY PURPOSE TO ACCESS (RE-)INSURANCE RISKS AND DERIVATIVES THEREOF. THE COMPANY MAY DELEGATE SENIOR EMPLOYEES TO THE BOARD OF DIRECTORS OF SUCH RISK TRANSFORMERS (E.G. CLASS 3A INSURER, SPECIAL PURPOSE INSURER). FOR EXAMPLE, BERNINA RE IS A BERMUDA-DOMICILED CLASS 3A LICENSED REINSURER LICENSED AND REGULATED BY THE BERMUDA MONETARY AUTHORITY. BERNINA RE IS WHOLLY OWNED BY BERNINA RE HOLDING LTD. BERNINA RE HOLDING LTD HAS BEEN CAPITALIZED BY CERTAIN INVESTMENT FUNDS MANAGED BY THE COMPANY. ANY PROFITS EARNED BY BERNINA RE FOR FRONTING AND OTHER SERVICES ON BEHALF OF THE PORTFOLIO AND OTHER FUNDS MANAGED BY THE COMPANY MAY BE FOR THE ULTIMATE BENEFIT OF SUCH FUNDS. BERNINA RE OPERATES INDEPENDENTLY FROM THE COMPANY AND ITS EMPLOYEES, EXCEPT THAT NIKLAUS HILTI IS A MEMBER OF THE BOARD OF DIRECTORS OF BERNINA RE LTD AND BERNINA RE HOLDING LTD. BERNINA RE PERFORMED THE SOURCING, UNDERWRITING, RISK PRICING AND MODELLING OF TRADITIONAL REINSURANCE TRANSACTIONS FOR THE PORTFOLIO AND OTHER FUNDS MANAGED BY THE COMPANY (WITH RESPECT TO TRANSACTIONS TRANSFORMED BY BERNINA RE). IN DOING SO, BERNINA RE COOPERATES VERY CLOSELY WITH THE COMPANY. TRANSACTIONS WITH RISK TRANSFORMERS MAY GIVE RISE TO CERTAIN CONFLICTS OF INTEREST. ADDITIONAL INFORMATION ABOUT THESE RISK TRANSFORMERS AND RELATED CONFLICTS OF INTEREST CAN BE FURNISHED UPON REQUEST.  IN CONNECTION WITH THE COMPANY’S BOOKS AND RECORDS, PURSUANT TO THE SALE OF THE COMPANY BY UBS, CERTAIN BOOKS AND RECORDS RELATED TO THE COMPANY’S HISTORICAL OPERATIONS CONTINUE TO BE MAINTAINED BY UBS AND ITS AFFILIATES. THESE RECORDS PRIMARILY INCLUDE PRE-SALE COMPLIANCE RECORDS, FINANCIAL RECORDS, FUND AND INVESTMENT RECORDS AS WELL AS OTHER DOCUMENTS CREATED DURING THE PERIOD WHEN THE COMPANY OPERATED AS A SUBSIDIARY OF UBS GROUP AG RESPECTIVELY CREDIT SUISSE GROUP AG."
