"FilingID","Miscellaneous"
2004864,"In accordance with the SEC no-action letter with respect to Rule 206(4)-2 under the Investment Advisers Act of 1940, our firm has disclosed the number of clients with Standing Letters of Authorization (""SLOA"") directed to third parties and the value of assets in those client accounts in Item 9. Further, our firm is not subject to the surprise independent examination requirement as we have adopted safeguards disclosed in Item 15 of our Firm Brochure in accordance with the no-action letter."
2003821,"Form ADV Part 1A, Schedule D, Section 5.G.(3) - Information provided in the above-referenced Section reflects a definition of ""parallel managed account"" that includes any managed account or other pool of assets (including other registered investment companies or series thereof) that Marsico Capital Management, LLC advises and that pursues substantially the same investment objective and strategy and invests side by side in substantially the same positions as the identified investment company or series thereof."
2004829,"George Madrigal owns greater than 25% of Penserra Financial Ventures LLC."
2004886,"Item 8H(1) - Pure is no longer part of TD Ameritrade's AdvisorDirect referral program, therefore, TD Ameritrade is no longer a solicitor for Pure. Although, Pure will continue to pay TD Ameritrade a percentage of client's collected management fees for those client's referred while in the program.  Item 9 Custody: Pure has custody due to third-party standing letters of authorization (SLOA) but has met the seven criteria of the IAA no-action letter and is not required to have surprise custody audits. Item9(2) amount and total number of clients is based on each separately managed account with a 3rd-party or 3rd-party common SLOA directed in or out of the custodian."
2004899,"SECTION 7.B APPLICANT (1) HAS RELATED SEC-REGISTERED INVESTMENT ADVISERS THAT MANAGE LIMITED PARTNERSHIPS AND LIMITED LIABILITY COMPANIES THAT ARE NOT LISTED IN SECTION 7.B. OF THIS SCHEDULE D; (2) COMPLETE AND ACCURATE INFORMATION ABOUT THOSE LIMITED PARTNERSHIPS AND LIMITED LIABILITY COMPANIES IS AVAILABLE IN SECTION 7.B. OF SCHEDULE D OF THE FORM ADV's OF APPLICANT'S RELATED SEC-REGISTERED ADVISERS; AND (3) APPLICANT'S CLIENTS ARE NOT SOLICITED TO INVEST IN ANY OF THOSE LIMITED PARTNERSHIPS OR LIMITED LIABILITY COMPANIES.  SCHEDULE A: DEBORAH KABACK AND LAWRENCE KURTZ DO NOT HAVE MIDDLE NAMES"
2004913,"In accordance with the SEC no-action letter with respect to Rule 206(4)-2 under the Investment Advisers Act of 1940, our firm is deemed to have custody due to maintaining Standing Letters of Authorization (""SLOA"") directed to third parties on behalf of clients. Please note that our firm has SLOAs for 52 clients totaling $46,312,071 as of the most recent fiscal year end. Further, our firm is not subject to the surprise independent examination requirement for these client assets because we have adopted safeguards disclosed in Item 15 of our Firm Brochure in accordance with the no-action letter."
1989196,"https://www.outboundengine.com/"
2005262,"Item 4 has been updated to reflect a succession solely due to a change in the entity's state of formation."
2006114,"IFC Whiplight is being registered with the SEC for the purpose of being the sub-adviser to an exchange traded fund vehicle only. As such, the Form ADV Part 2A is not required for this entity. For the basis of registration, we have not selected Item 2.A (5) at this time since the ETF vehicle is still in formation and has not been approved by the SEC as of the date of this registration request. We will ensure the Form ADV Part 1 is updated promptly once the ETF has been approved and a SEC file number is available."
2006120,"Micah J. Wakefield is the owner and manager of TrueHaven Capital, LLC, through which he provides investment, wealth management, consulting services, and family office advisory services. TrueHaven Capital, LLC, is a Florida limited liability company and has entered into a fictitious name of TrueHaven Consulting.  Mr. Wakefeld is also the manager of various SPVs, or Special Purpose Vehicles, such as Allocations Funds LLC–Series 31 and TrueHaven SPV LLC–Series 1 & 2, through which he provides investment management and management services to SPVs. As manager of an SPV he can receive management fees or performance fees for these services."
2004365,"ITEM 6.B. & ITEM 9.B. ASSOCIATED PERSONS OF THE ADVISER SERVE AS TRUSTEE FOR SOME CLIENTS. IN THIS CAPACITY, THE ADVISER IS DEEMED TO HAVE CUSTODY OF THOSE CLIENT ASSETS. ALL CLIENT ACCOUNTS ARE HELD IN CUSTODY WITH A QUALIFIED CUSTODIAN. ITEM 9.A. SOLELY REFLECTS CUSTODY PURSUANT TO STANDING LETTERS OF AUTHORIZATION (“SLOA”) OR OTHER SIMILAR ASSET TRANSFER AUTHORIZATION ARRANGEMENTS ESTABLISHED BY CLIENTS WITH QUALIFIED CUSTODIANS."
2006142,"The amount of regulatory assets under management includes assets invested in the Nicholas Fixed Alternative ETF (FAIX), which are also utilized in NWM's separately managed account strategies. Therefore, the regulatory assets under management may in effect double count the client assets under management.  NWM engages vendors that utilize cloud based storage solutions for certain books and records. MirrorWeb provides electronic communication archiving and Orion is the CRM platform. The firm also utilizes SharePoint to retain client files in the cloud.  The named CCO is not considered a control person of the firm because they do not meet the definition of  control as defined by the SEC, and does not exercise executive responsibility for the investment adviser, and does not and does not have a control relationship to the firm. They do not directly or indirectly have the right to vote 25 percent or more of a class of the interests of the LLC; (ii) have the right to receive upon dissolution, or has contributed, 25 percent or more of the capital of the LLC; or (iii) is an elected manager of the LLC."
2005585,"07/2025: This Other-than-Annual Amendment is being filed to update Item 1.F Other Office Locations."
2006184,"Wade Smith (CRD#6017936) does not have a middle name or initial."
2005599,"Global Alternatives Investment Management LLC (GAIM) relies on the registration of Endowment Wealth Management in accordance with the 2005 and 2012 no-action letters issued to the American Bar Association.  All of GAIM’s activities are subject to the Investment Advisers Act of 1940 and the rules thereunder. GAIM remains subject to examination by the SEC.  All of GAIM’s employees and persons acting on its behalf are subject to Endowment Wealth Management's supervision and control and are “persons associated with” Endowment Wealth Management.  Item 7. Chris Platten is Controller of EWM in a full-time position. During evenings and weekends, Chris Platten prepares tax returns for a limited number of individuals, who may or may not be EWM clients. Clients are under no obligation to hire Chris Platten for CPA or tax preparation services. When acting as a CPA and performing these activities, he is doing so individually and not as an employee or affiliate of EWM.  EWM does not control these activities and they are not generally performed on our premises."
2001244,"SAX LLP is the majority owner of SAX WEALTH ADVISORS, LLC. SAX LLP does not have a General Partner and there are no limited or special partners that have the right to receive upon dissolution, or have contributed, 25% or more of the partnership's capital. Therefore, there are no indirect owners to be disclosed on Schedule B.  SAX WEALTH ADVISORS, LLC maintains SLOA arrangements with clients that meet the seven representations set forth in the SEC February 2017 No-Action Letter. As such, SAX WEALTH ADVISORS, LLC has provided responses to Item 9.A.(1) & (2). Additionally, the assets and number of accounts reflected in Item 9.A.2 are as of February 2025"
2001122,"In response to Item 7, Allspring Global Investments Holdings, LLC and Allspring Group Holdings, LLC, Allspring Global Investments, LLC’s respective direct and indirect parent entities, have shared operations and common business dealings with Allspring Global Investments, LLC and, as a result, may be deemed related persons.  However, the types of business listed in #5 of Item 7A do not apply to either entity."
2000522,"In reference to Item 7.A. Galway Holdings LP Series 2 has an affiliated entity named Galway Holdings LP Series 1.  Several insurance brokers sit under this entity, including EPIC Insurance Brokers.   In reference to Item 7.B.(1) 11 for all Private Funds, except if noted below, the Gross Asset Value was computed as of September 30, 2024.   For Hartwell Capital Partners, Secondaries Infrastructure, and GP Staking Feeder Funds, the Gross Asset Value was computed as of December 31, 2024.  For the Sports and Entertainment Seeding Fund, the Gross Asset Value was computed as of June 30, 2024 and for the Otro Sports Fund, the Gross Asset Value was computed as of October 31, 2024. In reference to Item 7.B.(1) H, the 14 Intersect Funds sent out the 2023 Audited Financial Statements in June and July of 2024 to all LPs."
2001084,"RLC Ventures LLC will be transferring ownership of Hanover Square Wealth Advisors LLC to Derek Frosh upon his resignation from his current employer. We confirm that the firm expects to have $100,000,000 dollars in regulatory assets under management within 120 days of registration."
2001555,"We report having custody due to third party standing instructions (""SLOAs"") authorizing transfers to third parties.  An independent public accountant has not conducted a surprise examination, in accordance with SEC no-action letter to the Investment Adviser Association dated February 21, 2017."
2001549,"In accordance with the SEC’s “no action letter” of clarification of the Custody Rule dated February 15, 2017 concerning standing letters of authorization for third-party transfers, the firm has reported the applicable information in ADV Part 1, Item 9. Further, the firm is not subject to a surprise examination due to the adherence of the seven safeguarding circumstances outlined in the “no action letter”."
1999684,"In respect of Items 5.D and 7.B.(1), Borderless Management LLC also acts as a manager of certain dedicated special purpose vehicles that are closed to additional investors and/or to which Borderless does not generally provide continuous and regular supervisory or customary management services. In respect of items 9.C(2) and item 7.B(1), Borderless EdgeFi Fund I LLC, HNT Multi-Strategy Fund I Corp and Borderless PLANETS Fund, LLC are similarly closed to additional investors.  Schedule A & B: Arul Murugan (CRD: 7172928) does not have a middle name or middle initial."
2003578,"9.B.(2) - The Adviser is the investment manager to a co-investment referred to as BigSur Capital Partners Three Corporation.  BigSur Partners, LLC, a related person of the Adviser, serves as the Director of BigSur Capital Partners Three Corp.  BigSur Capital Partners Three Corp. is deemed to have custody of advisory clients’ assets by way of its related person, BigSur Partners, LLC."
2004199,"We report having custody due to third party standing instructions (“SLOAs”) authorizing transfers to third parties. An independent public accountant has not conducted a surprise examination, in accordance with the SEC no-action letter to the Investment Adviser Association dated February 21, 2017."
2004135,"In response to the no-action letter issued by the SEC on February 21, 2017, the Advisor is reporting in Item 9 the clients and assets that are subject to standing letters of authorization for money movements. These accounts meet the seven conditions from the no-action letter and therefore are not subject to the “independent verification” requirement for custody."
2004217,"WITH RESPECT TO THOSE ITEMS CONCERNING THE NUMBER OF ""EMPLOYEES"", CERTAIN IDENTIFIED ""EMPLOYEES"" ARE TECHNICALLY EMPLOYED BY THE ADVISER'S AFFILIATE, MOUNT YALE ADMINISTRATIVE SERVICES, LLC BUT THEIR COSTS ARE ALLOCATED TO THE ADVISER.  THE ADVISER HAS USED THESE ""EMPLOYEES"" IN RESPONDING TO THE APPLICABLE ITEMS BECAUSE SUCH NUMBERS ACCURATELY REFLECT WHO IS ACTUALLY PROVIDING SERVICES ON THE ADVISER'S BEHALF AND BECAUSE SUCH INDIVIDUALS ARE SUBJECT TO THE ADVISER'S SUPERVISION AND CONTROL. WITH RESPECT TO ITEM 5F ""ASSETS UNDER MANAGEMENT"", WE HAVE INCLUDED AS NON-DISCRETIONARY ASSETS THOSE ACCOUNTS FOR WHICH WE PROVIDE ADVISORY SERVICES BUT ARE NOT RESPONSIBLE FOR THE IMPLEMENTATION OF OUR RECOMMENDATIONS.  SUCH NON-DISCRETIONARY ASSETS UNDER ADVISEMENT WERE $851,362,6297 IN 1,651 TOTAL NUMBER OF ACCOUNTS AS OF DECEMBER 31, 2024."
2003746,"1. In connection with responses in Item 9 (A/B), OZE Capital LLC is the Manager of Freak Ventures LLC. 2. In connection with our response in Item 9.A.(2)(a), custodied assets are valued as Regulatory Assets Under Management,  excluding uncalled capital.  Also, when a private fund invests in funds managed by a related person, investments are not double-counted."
2003373,"Item 5.G(3) (Advisers to Registered Investment Companies) - Assets under management (AUM) for parallel managed accounts reflects AUM for separately managed accounts or other managed pools but excludes AUM for any registered investment company.  Item 5.K(1) (Separately Managed Accounts - Asset Type) - In cases where asset types held in separately managed accounts totaled less than one half of one percent for that asset type, a value of zero percent is reflected for that asset type. The sum of those percentages with less than one half percent asset is over one half percent and 1% was entered in (x) Other.  Item 9 (Custody) - William Blair answers ""yes"" to whether it has custody of client assets since its affiliate under common control, William Blair Advanced Strategies, LLC, serves as general partner or manager to private funds for which William Blair Investment Management, LLC serves as investment adviser."
2001233,"For purposes of counting clients and RAUM in Item 5.D.1.(d) we have included 4 wholly-owned Cayman subsidiaries in which series of Allspring Master Trust and Allspring Funds Trust may invest.  In response to Item 7, Allspring Global Investments Holdings, LLC and Allspring Group Holdings, LLC, Allspring Funds Management, LLC's respective direct and indirect parent entities, have shared operations and common business dealings with Allspring Funds Management, LLC and, as a result, may be deemed related persons.  However, the types of business listed in #5 of Item 7A do not apply to either entity.  In response to Section 5.K.(2)(a)(i) investments in derivatives as well as regulatory assets under management both constituted negative values as of 6/30/24, which is not able to be reported on Form ADV in the IARD system. As a result, Allspring Funds Management, LLC was unable to include the negative values of those positions and instead input 0 and 0%."
2001644,"The Adviser holds a small position in the Broad Market Core Fund. In response to Item 7.B.(1)(A)(14) of Schedule D for the Broad Market Core Fund, we did not reflect a percentage ownership amount for the Adviser given its small size in relation to the Fund’s overall assets.”"
2001221,"*Item 1.B.(1) and Section 1.B. – Certain branch offices of Edward Jones are allowed to display a team name beneath the Edward Jones brand name. Team names are not intended to communicate that advisory services are being provided by an adviser other than Edward Jones. *Item 5.E.(4) - In October 2024, the firm launched Branch Office Financial Planning Services. This new advisory program charges a fixed fee annually that has a max rate of $3600 (but may be discounted at the discretion of EDJ).   *Item 5.E.(7) - In addition to being compensated based on a percentage of assets under management, Edward Jones is also compensated based on (i) reimbursement costs from a Related Person and (ii) for ERISA plans participating in the Retirement Plan Services advisory program, Edward Jones charges a fee based upon the Plan's assets, rather than a fee based upon assets under our management.  *ITEM 8 - PARTICIPATION OR INTEREST IN CLIENT TRANSACTIONS. IN RESPONSE TO ITEM 8.C., PLEASE NOTE THAT EDWARD JONES IS DUALLY REGISTERED AS A BROKER-DEALER UNDER THE SECURITIES EXCHANGE ACT OF 1934 AND AS AN INVESTMENT ADVISER UNDER THE INVESTMENT ADVISERS ACT OF 1940. AS DISCLOSED IN FORM ADV, PART 2, EDWARD JONES ADVISORY SOLUTIONS® FUND MODELS TRADES ARE EXECUTED THROUGH EDWARD JONES AS A BROKERDEALER. CLIENTS IN ADVISORY SOLUTIONS FUND MODELS CANNOT REQUEST THAT ORDERS BE EXECUTED THROUGH ANOTHER BROKER-DEALER. CERTAIN THIRD-PARTY MANAGERS IN EDWARD JONES ADVISORY SOLUTIONS UMA MODELS ARE PERMITTED TO EXECUTE TRADES OUTSIDE OF EDWARD JONES; HOWEVER, THE MAJORITY OF THE UMA TRADES ARE EXECUTED THROUGH EDWARD JONES AS A BROKER-DEALER."
1995233,"Our Investment Advisor Representatives are also Registered Representatives of our Broker/Dealer and Sell Mutual Fund Investments and Variable Contracts. They are also licensed Insurance Agents and sell Traditional Life, Health and Annuity products. Michael W. Jones, CRD # 3248874."
1999941,"The applicant respectfully requests an approval date of Friday, August 1st, 2025."
1999978,"In accordance with the SEC no-action letter with respect to Rule 206(4)-2 under the Investment Advisers Act of 1940, our firm has disclosed the number of clients with Standing Letters of Authorization (""SLOA"") directed to third parties and the value of assets in those client accounts in Item 9. Further, our firm is not subject to the surprise independent examination requirement as we have adopted safeguards disclosed in Item 15 of our Firm Brochure in accordance with the no-action letter."
2003395,"In accordance with the SEC no-action letter with respect to Rule 206(4)-2 under the Investment Advisers Act of 1940, our firm has disclosed the number of clients with Standing Letters of Authorization (""SLOA"") directed to third parties and the value of assets in those client account sin Item 9. Further, our firm is not subject to the surprise independent examination requirement as we have adopted safeguards disclosed in Item 15 of our Firm Brochure in accordance with the no-action letter."
2003464,"THE ADVISER IS AN INDIRECT SUBSIDIARY OF NATIXIS INVESTMENT MANAGERS, AN INTERNATIONAL ASSET MANAGEMENT GROUP BASED IN PARIS, FRANCE.  THE ADVISER HAS A SUPPLEMENTARY LIST, WHICH IS AVAILABLE ON REQUEST, OF ITS ""RELATED PERSONS"", WHICH ARE AFFILIATED INVESTMENT ADVISERS OR BROKER-DEALERS, INCLUDING THOSE LISTED AND THOSE NOT LISTED ON SECTION 7.A OF THIS SCHEDULE D.  A  RELATED ADVISER OR BROKER-DEALER IS NOT LISTED IN SECTION 7.A. OF THIS SCHEDULE D IF (I) THE ADVISER HAS NO BUSINESS DEALINGS WITH THE RELATED ADVISER OR BROKER-DEALER; (II) THE ADVISER DOES NOT CONDUCT JOINT OPERATIONS WITH THE  RELATED ADVISER OR BROKER-DEALER; (III) THE ADVISER DOES NOT PROVIDE ADVICE THAT IS FORMULATED (IN WHOLE OR IN PART) BY THE RELATED ADVISER OR BROKER-DEALER; (IV) THE ADVISER DOES NOT SHARE ANY SUPERVISED PERSONS OR PREMISES WITH THE RELATED ADVISER OR BROKER DEALER AND (V) THE RELATED ADVISER OR BROKER-DEALER DOES NOT PRESENT A POTENTIAL CONFLICT OF INTEREST WITH THE ADVISER'S CLIENTS.   THE ADVISER HAS RELATED PERSONS THAT ARE REGISTERED AS INVESTMENT ADVISERS WITH THE SECURITIES AND EXCHANGE COMMISSION AND WHICH SERVE AS GENERAL PARTNERS OF LIMITED PARTNERSHIPS AND MANAGERS OF LIMITED LIABILITY COMPANIES NOT LISTED IN SECTION 7.A. OF THIS SCHEDULE D.  COMPLETE AND ACCURATE INFORMATION ABOUT THOSE LIMITED PARTNERSHIPS AND LIMITED LIABILITY COMPANIES IS AVAILABLE IN THE FORM ADV OF THOSE INVESTMENT ADVISERS.  TO THE ADVISER'S KNOWLEDGE, NONE OF THE ADVISER'S CLIENTS ARE SOLICITED TO INVEST IN ANY OF THOSE LIMITED PARTNERSHIPS OR LIMITED LIABILITY COMPANIES.  CERTAIN NON-CONTROLLING HOLDERS OF BPCE: BPCE IS OWNED BY BANKS COMPRISING TWO AUTONOMOUS AND COMPLEMENTARY RETAIL BANKING NETWORKS CONSISTING OF THE CAISSE D'EPARGNE REGIONAL SAVINGS BANKS AND THE BANQUE POPULAIRE REGIONAL COOPERATIVE BANKS."
2003474,"Item 5.L(4) - Advertisements may contain performance information related to legacy funds preceding the formation of Piper Sandler Merchant Banking Fund I, L.P. and PJC Merchant Banking Partners III, LLC.  These funds were not managed or sponsored by PSC Capital Partners LLC."
2003513,"Response to Section 2.B. Private Fund Assets accurately reflects private fund assets on a per-entity basis but double-counts assets invested in four special purpose vehicles, MEBird LLC, MEP Blanket, LLC, Criff Holdings, LLC and MBMedia Holdings, LLC and by other MEP-affiliated funds."
2003526,"In accordance with the SEC no-action letter with respect to Rule 206(4)-2 under the Investment Advisers Act of 1940, our firm has disclosed the number of clients with Standing Letters of Authorization (""SLOA"") directed to third parties and the value of assets in those client accounts in Item 9. Further, our firm is not subject to the surprise independent examination requirement as we have adopted safeguards disclosed in Item 15 of our Firm Brochure in accordance with the no-action letter.  Our firm has gone through an internal reorganization shifting equity between the owners. There has been no change in control and it is the same three managing members listed in Schedule A."
2002891,"1.As part of a global financial institutional group, the Advisor has a multitude of affiliates that may not be listed on Item 7. A. of Schedule D.  2.For the purpose of Item 9 of Form ADV Part 1A and Item 15 of Form ADV Part 2A, we have taken the approach of limiting the scope of ""clients"" to US clients since the various provisions of the Rule 206 (4)-2 of the Advisers Act does not apply to non-us clients of non-us advisers. 3.Some Direct Owners and Executive Officers written in Schedule A do not have middle names. 4.Legal Name: Nakanishi, Hiroko (professionally known as Nishino, Hiroko)."
2004756,"ITEM 7B.23.(A) THE CURRENT AMENDED FILING IS A TRANSITION FILING WHERE THE REGISTRANT IS TRANSITIONING FROM AN EXEMPT REPORTING ADVISER TO A REGISTERED INVESTMENT ADVISER WITH THE SECURITIES AND EXCHANGE COMMISSION  IN WHICH ALL PRIVATE FUNDS DISCLOSED IN THIS ITEM WILL BE SUBJECT TO RULE 206(4)-2 OF THE INVESTMENT ADVISERS ACT OF 1940, AS AMENDED (“CUSTODY RULE”). FOR CERTAIN OF THE PRIVATE FUNDS DISCLOSED, THE REGISTRANT EXPECTS TO ENGAGE AN AUDITOR THAT IS REGISTERED WITH THE PUBLIC COMPANY ACCOUNTING OVERSIGHT BOARD (“PCAOB”) AND SUBJECT TO REGULAR INSPECTION BY THE PCAOB IN ACCORANDCE WITH ITS RULES. THE REGISTRANT ALSO EXPECTS THAT THE FINANCIAL STATEMENTS OF ALL PRIVATE FUNDS WILL BE AUDITED FOR THE FISCAL YEAR 2025 AND DELIVERED TO INVESTORS, ALONG WITH ALL OTHER RELATED REQUIREMENTS, IN ACCORDANCE WITH THE “AUDIT PROVISION” OF THE CUSTODY RULE.   ONCE AN AUDITOR IS ENGAGED FOR THE RELATED PRIVATE FUNDS THE REGISTRANT WILL MAKE ALL UPDATES TO THE FORM ADV ACCORDINGLY."
2002063,"We have answered Question 9f as ""1"" since we direct deduct advisory fees from 1 Custodian."
2004411,"ITEMS 5.A. AND 5.B. AND SCHEDULE D, SECTION 1.F.: THE REPORTED EMPLOYEES ARE NOT DEDICATED EMPLOYEES OF THE REGISTRANT. THEY ARE EMPLOYEES OF RUSSELL INVESTMENTS GROUP, LTD. AND ARE SHARED BY THE REGISTRANT AND ITS RELATED PERSONS. SCHEDULE D, SECTION 1.F.: THE OFFICE LOCATED AT 575 FIFTH AVENUE, 35TH FLOOR, NEW YORK, NY 10017 IS A REGISTERED BRANCH OFFICE LOCATION FOR TWO BROKER-DEALERS THAT ARE RELATED PERSONS OF THE REGISTRANT. THE CRD BRANCH NUMBERS FOR THESE BROKER-DEALERS ARE 784103 AND 784121. ITEMS 5.D. AND 5.F. AND SCHEDULE D, SECTION 7.B.(1): CURRENT GROSS ASSET VALUES OF CERTAIN PRIVATE FUNDS OF FUNDS REPORTED IN SCHEDULE D, SECTION 7.B.(1) AND INCLUDED IN THE REGISTRANT'S REGULATORY ASSETS UNDER MANAGEMENT REPORTED IN ITEM 5 ARE ESTIMATES DUE TO THE FACT THAT THE AUDITED FINANCIAL STATEMENTS OF UNDERLYING FUNDS WERE NOT YET AVAILABLE WHEN THE REGISTRANT’S MOST RECENT ANNUAL AMENDMENT TO THIS FORM ADV WAS FILED. SCHEDULE D, SECTION 7.B.(1): THE FINANCIAL STATEMENTS FOR RUSSELL INVESTMENTS PRIVATE MARKETS FUND 2023 SCSP AND RUSSELL INVESTMENTS GLOBAL PRIVATE CREDIT FUND SCSP ARE PREPARED IN ACCORDANCE WITH LUXEMBOURG GAAP. FRANK RUSSELL EUROPEAN PRIVATE EQUITY FUND OF FUNDS, L.P. AND FRANK RUSSELL GLOBAL PRIVATE EQUITY FUND OF FUNDS, L.P. ARE LIQUIDATING AND DISSOLVING. THE FINANCIAL STATEMENTS UNDERWENT A FINAL AUDIT AND WERE DISTRIBUTED TO INVESTORS IN JUNE 2023."
