"FilingID","ReferenceID","Name of Adviser","SEC File Number","CRD Number"
1983824,358189,"CIBUS CAPITAL LLP","802-110996",289206
1983824,358190,"CIBUS CAPITAL LLP","802-110996",289206
1983824,485454,"CIBUS CAPITAL LLP","802-110996",289206
1983824,485453,"CIBUS CAPITAL LLP","802-110996",289206
1990120,309315,"ROCKHAMPTON MANAGEMENT","802-77365",164505
1990120,309616,"ROCKHAMPTON MANAGEMENT","802-77365",164505
1990120,308708,"ROCKHAMPTON MANAGEMENT","802-77365",164505
1991854,487132,"HIGHLAND EUROPE (UK) LLP","",
1991854,364574,"HIGHLAND EUROPE (UK) LLP","",
1991854,364575,"HIGHLAND EUROPE (UK) LLP","",
1991854,364573,"HIGHLAND EUROPE (UK) LLP","",
1991854,268330,"HIGHLAND EUROPE (UK) LLP","",
1991854,206594,"HIGHLAND EUROPE (UK) LLP","",
1991854,47154,"HIGHLAND EUROPE (UK) LLP","",
1991854,159122,"HIGHLAND EUROPE (UK) LLP","",
1991854,268329,"HIGHLAND EUROPE (UK) LLP","",
1991854,268328,"HIGHLAND EUROPE (UK) LLP","",
1991854,268840,"HIGHLAND EUROPE (UK) LLP","",
1991854,310117,"HIGHLAND EUROPE (UK) LLP","",
1992492,257548,"BARINGS","802-114253",299118
1992492,257548,"BARINGS LLC","801-241",106006
1992492,213192,"BARINGS LLC","801-241",106006
1992492,213192,"BARINGS","802-114253",299118
1993191,311455,"APAX GUERNSEY MANAGERS, LTD","",
1993191,158920,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD.","",
1993191,311156,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,206270,"APAX PARTNERS HONG KONG LTD.","",
1993191,311156,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,206270,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD","",
1993191,206270,"APAX PARTNERS ISRAEL LTD","",
1993191,206270,"APAX PARTNERS UK LTD.","",
1993191,246643,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD","",
1993191,191670,"APAX PARTNERS US, LLC","801-73724",157110
1993191,191670,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,191670,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,191670,"APAX PARTNERS HONG KONG LTD.","",
1993191,191670,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD","",
1993191,191670,"APAX PARTNERS ISRAEL LTD","",
1993191,191670,"APAX PARTNERS UK LTD.","",
1993191,311156,"APAX PARTNERS US, LLC","801-73724",157110
1993191,311156,"APAX PARTNERS HONG KONG LTD.","",
1993191,311156,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD","",
1993191,311156,"APAX PARTNERS ISRAEL LTD","",
1993191,311156,"APAX PARTNERS UK LTD.","",
1993191,34048,"APAX PARTNERS UK LTD","",
1993191,158920,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,158920,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,34048,"APAX PARTNERS US, LLC","801-73724",157110
1993191,24526,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,24526,"APAX PARTNERS ISRAEL LTD.","",
1993191,24529,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD.","",
1993191,24529,"APAX PARTNERS ISRAEL LTD.","",
1993191,24529,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,24533,"APAX PARTNERS ISRAEL LTD.","",
1993191,24533,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,24533,"APAX PARTNERS HONG KONG LTD.","",
1993191,24533,"APAX PARTNERS UK LTD.","",
1993191,24533,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD.","",
1993191,24533,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,311465,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,311465,"APAX PARTNERS US, LLC","801-73724",157110
1993191,311465,"APAX PARTNERS HONG KONG LTD.","",
1993191,178355,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,24533,"APAX PARTNERS US, LLC","801-73724",157110
1993191,24537,"APAX PARTNERS ISRAEL LTD.","",
1993191,24537,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,24537,"APAX PARTNERS HONG KONG LTD.","",
1993191,24537,"APAX PARTNERS UK LTD.","",
1993191,178355,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,24537,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD.","",
1993191,24537,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,24537,"APAX PARTNERS US, LLC","801-73724",157110
1993191,24539,"APAX PARTNERS ISRAEL LTD.","",
1993191,24539,"APAX INVESMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,246643,"APAX PARTNERS US, LLC","801-73724",157110
1993191,246643,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,246643,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,246643,"APAX PARTNERS HONG KONG LTD.","",
1993191,24539,"APAX PARTNERS HONG KONG LTD.","",
1993191,24539,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD.","",
1993191,24539,"APAX PARTNERS BETEILGUNGSBERATUNG GMBH","",
1993191,24539,"APAX PARTNERS US, LLC","801-73724",157110
1993191,24529,"APAX PARTNERS US, LLC","801-73724",157110
1993191,24526,"APAX PARTNERS US, LLC","801-73724",157110
1993191,34048,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD","",
1993191,206270,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,206270,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,34048,"APAX PARTNERS HONG KONG LTD.","",
1993191,34048,"APAX PARTNERS ISRAEL LTD.","",
1993191,158920,"APAX PARTNERS ISRAEL LTD.","",
1993191,158920,"APAX PARTNERS US, LLC","801-73724",157110
1993191,158920,"APAX PARTNERS UK LTD.","",
1993191,55001,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,55001,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,55001,"APAX PARTNERS HONG KONG LTD.","",
1993191,55001,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD","",
1993191,55001,"APAX PARTNERS ISRAEL LTD.","",
1993191,55001,"APAX PARTNERS US, LLC","801-73724",157110
1993191,246643,"APAX PARTNERS ISRAEL LTD","",
1993191,246643,"APAX PARTNERS UK LTD.","",
1993191,246644,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,246644,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,246644,"APAX PARTNERS HONG KONG LTD.","",
1993191,55001,"APAX PARTNERS UK LTD","",
1993191,158920,"APAX PARTNERS HONG KONG LTD.","",
1993191,246644,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD","",
1993191,246644,"APAX PARTNERS ISRAEL LTD","",
1993191,246644,"APAX PARTNERS US, LLC","801-73724",157110
1993191,246644,"APAX PARTNERS UK LTD.","",
1993191,191671,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,191671,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,191671,"APAX PARTNERS HONG KONG LTD.","",
1993191,191671,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD","",
1993191,191671,"APAX PARTNERS ISRAEL LTD","",
1993191,191671,"APAX PARTNERS US, LLC","801-73724",157110
1993191,191671,"APAX PARTNERS UK LTD.","",
1993191,24526,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD.","",
1993191,24526,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,24529,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,24529,"APAX PARTNERS HONG KONG LTD.","",
1993191,24526,"APAX PARTNERS HONG KONG LTD.","",
1993191,34048,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,34048,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,24526,"APAX PARTNERS UK LTD.","",
1993191,178355,"APAX PARTNERS HONG KONG LTD.","",
1993191,178355,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD.","",
1993191,24529,"APAX PARTNERS UK LTD","",
1993191,24539,"APAX PARTNERS UK LTD","",
1993191,178355,"APAX PARTNERS US, LLC","801-73724",157110
1993191,178355,"APAX PARTNERS ISRAEL LTD.","",
1993191,178355,"APAX PARTNERS UK LTD.","",
1993191,206270,"APAX PARTNERS US, LLC","801-73724",157110
1993191,311465,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,311465,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD","",
1993191,311465,"APAX PARTNERS ISRAEL LTD","",
1993191,311465,"APAX PARTNERS UK LTD.","",
1993191,365136,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,365136,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,365136,"APAX PARTNERS HONG KONG LTD.","",
1993191,365136,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD","",
1993191,311455,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD","",
1993191,311455,"APAX PARTNERS ISRAEL LTD","",
1993191,311455,"APAX PARTNERS UK LTD","",
1993191,365136,"APAX PARTNERS ISRAEL LTD","",
1993191,365136,"APAX PARTNERS US, LLC","801-73724",157110
1993191,365136,"APAX PARTNERS UK LTD.","",
1993191,365112,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,421798,"APAX PARTNERS UK LTD.","",
1993191,365215,"APAX PARTNERS US, LLC","801-73724",157110
1993191,365112,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,365112,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD.","",
1993191,365112,"APAX PARTNERS ISRAEL LTD.","",
1993191,365112,"APAX PARTNERS US, LLC","801-73724",157110
1993191,365112,"APAX PARTNERS UK LTD.","",
1993191,365112,"APAX PARTNERS HONG KONG LTD.","",
1993191,311455,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD","",
1993191,311455,"APAX PARTNERS HONG KONG LTD","",
1993191,365215,"APAX PARTNERS UK LTD.","",
1993191,365215,"APAX PARTNERS ISRAEL LTD","",
1993191,365215,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD","",
1993191,311455,"APAX PARTNERS US, LLC","801-73724",157110
1993191,365215,"APAX PARTNERS HONG KONG LTD.","",
1993191,365215,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,158920,"AMI MANAGEMENT LIMITED","",
1993191,365112,"AMI MANAGEMENT LIMITED","",
1993191,421798,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,421798,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1993191,421798,"APAX PARTNERS HONG KONG LTD.","",
1993191,421798,"APAX PARTNERS INDIA ADVISERS PRIVATE LTD","",
1993191,421798,"APAX PARTNERS ISRAEL LTD","",
1993191,421798,"APAX PARTNERS US, LLC","801-73724",157110
1993191,365215,"APAX INVESTMENT MANAGEMENT (SHANGHAI) COMPANY LTD.","",
1993191,311455,"APAX PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1994410,436478,"DWS ALTERNATIVES GLOBAL LIMITED","801-66274",139526
1994410,237419,"DWS ALTERNATIVES GLOBAL LIMITED","801-66274",139526
1994410,362544,"DWS ALTERNATIVES GLOBAL LIMITED","801-66274",139526
1994410,396641,"DWS ALTERNATIVES GLOBAL LIMITED","801-66274",139526
1994410,397306,"DWS ALTERNATIVES GLOBAL LIMITED","801-66274",139526
1994410,284615,"DWS ALTERNATIVES GLOBAL LIMITED","801-66274",139526
1992567,210456,"BARINGS","802-114253",299118
1992567,232785,"BARINGS LLC","801-241",106006
1985319,229414,"PRESIGHT CAPITAL LTD","802-118871",308091
1978969,484803,"CHRYSCAPITAL ADVISORS LLP","",
1964643,425998,"GALILEO FUND I GP LLC","",325183
