"FilingID","Initial/Amended","11.C(1)","11.C(2)","11.C(3)","11.C(4)","11.C(5)","11.D(1)","11.D(2)","11.D(3)","11.D(4)","11.D(5)","11.E(1)","11.E(2)","11.E(3)","11.E(4)","11.F.","11.G.","Filed Against","ReferenceID","Remove-Affiliate","Remove-Expired","Remove-Filed in Error","Error Explantion","Affiliate Submitted","Initiator Type","Initiated By","Principal Sanction","Other Sanctions","Date Initiated","Date Initiated Exact","Date Initiated Explanation","Case Number","Employing Firm","Principal Product","Other Product","Allegations","Status","Appeal Details","Resolution","Resolution Date","Resolution Date Exact","Resolution Date Explanation","Monetary Sanction","Monetary Amount","Revocation/Expulsion/Denial","Censure","Bar","Disgorgement/Restitution","Cease and Desist/Injunction","Suspension","Other Sanctions Ordered","Sanction Detail","Summary"
1933782,"AMENDED","","","","","","","","","","","","Y","","Y","","","Affiliates","1690930","Y","","","","Y","","","","","","","","","","","","","","","","","","","N","","N","N","N","N","N","N","","",""
1935397,"AMENDED","","","","","","","","","","","","Y","","","","","Affiliates","1691631","","","Y","DATA ENTRY ERROR , DRP CREATED BY MISTAKE WHEN FILING THE ADV FORM SCHEDULES","Y","","","","","","","","","","","","","","","","","","","N","","N","N","N","N","N","N","","",""
1935397,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates","1691632","","","","","N","Foreign","BUNDESANSTALT FUR FINANZDIENSTLEISTUNGSAUFSICHT (BAFIN)","Civil and Administrative Penalt(ies) /Fine(s)","FEES FOR COST OF PROCEEDING","08/13/2024","N","THE BAFIN SENT A LETTER TO NBSH (THE ULTIMATE PARENT COMPANY OF THE REGISTRANT) DATED MAY 29, 2024 THAT WAS NOT DELIVERED BY THE POST OFFICE TO THE FIRM UNTIL AUGUST 13, 2024.","ZR 7-WP 3120/00031#00030","","No Product","","THE BAFIN ALLEGED THAT IN A SINGLE INSTANCE IN 2021, NBSH WILLFULLY FILED A VOTING RIGHTS NOTIFICATION OF DROPPING BELOW 3% HOLDINGS IN ONE GERMAN ISSUER SIX WEEKS AFTER THE FILING DEADLINE","On Appeal","APPEALED TO THE BAFIN ON 08/29/2024.","Other","08/29/2024","N","SEE RESPONSE TO ITEM 9","Y","800000","N","N","N","N","N","N","THE AMOUNT REPORTED ABOVE IS 800 000 EUROS.   12.B. 7,503.50 EUROS FOR FEES AND PROCEDURAL COSTS.","AS NOTED IN 9 ABOVE, THIS MATTER HAS BEEN APPEALED TO THE BAFIN.","NBSH FILED AN APPEAL TO THE BAFIN ON AUGUST 29, 2024 STATING THAT A SINGLE LATE SHAREHOLDER NOTIFICATION REPORTING A SMALL REDUCTION IN POSITION SIZE WAS DUE TO A CLERICAL ERROR AND THAT THE FIRM HAS SINCE ENHANCED ITS SYSTEMS TO PREVENT FUTURE OCCURRENCES. THE APPEAL REMAINS PENDING."
1936518,"AMENDED","","","","","","","","","","","","Y","","","","","Affiliates","1691997","","","","","Y","SRO","FINANCIAL INDUSTRY REGULATORY AUTHORITY (FINRA)","Civil and Administrative Penalt(ies) /Fine(s)","CENSURE","11/04/2022","Y","","2020066956001","","Options","","FINRA ALLEGES THAT VANGUARD MARKETING CORPORATION (""VMC"") VIOLATED FINRA RULES 2360(B)(23)(A) AND 2010 BY ACCEPTING A CLIENT'S OPTIONS EXERCISE INSTRUCTIONS ON MAY 22, 2020, AFTER THE 5:30 PM CUTOFF TIME, AND FINRA RULES 3110 AND 2010 BY FAILING TO ESTABLISH AND MAINTAIN A SUPERVISORY SYSTEM, INCLUDING WRITTEN SUPERVISORY PROCEDURES, REASONABLY DESIGNED TO ACHIEVE COMPLIANCE WITH THE REQUIREMENTS FOR HANDLING OPTION EXERCISE INSTRUCTIONS AFTER THE EXERCISE CUT-OFF TIME.","Final","","Acceptance, Waiver & Consent(AWC)","11/04/2022","Y","","Y","50000","N","Y","N","N","N","N","","FINRA ASSESSED A FINE OF $50,000.00 AGAINST VMC (THE APPLICANT). VMC PAID THE FINE BY WIRE ON NOVEMBER 16, 2022.","WITHOUT ADMITTING OR DENYING FINRA'S ALLEGATIONS OR FINDINGS, VMC AGREED TO THE IMPOSITION OF A CENSURE AND A FINE IN THE AMOUNT OF $50,000.00."
1936518,"AMENDED","","","","","","","Y","","Y","","","","","","","","","1691994","","","","","Y","Foreign","FINANCIAL SUPERVISORY SERVICE (""FSS""), SOUTH KOREA","Civil and Administrative Penalt(ies) /Fine(s)","","02/03/2021","Y","","CAPITAL MARKET INVESTIGATION DEPARTMENT, INVESTIGATION TEAM 3 - 116","","Equity Listed (Common & Preferred Stock)","","THE SOUTH KOREAN FINANCIAL SUPERVISORY SERVICE (FSS) CLAIMED THAT ON SEPTEMBER 27, 2019 THE VANGUARD GROUP, INC. (""VGI""), ENGAGED IN THE SALE OF ONE KOREAN-LISTED SECURITY WITHOUT CORRESPONDING OWNERSHIP OF THE POSITION, A PRACTICE WHICH IS PROHIBITED UNDER SOUTH KOREAN LAW.","Final","","Decision & Order of Offer of Settlement","12/22/2021","Y","","Y","15409","N","N","N","N","N","N","","ON DECEMBER 22, 2021 $15,409 (KRW 18 MILLION) WAS SUBMITTED AS PAYMENT.","ON NOVEMBER 12, 2021, THE SOUTH KOREAN FINANCIAL SERVICES COMMISSION IMPOSED AN ADMINISTRATIVE FINE IN THE AMOUNT OF $15,409 (KRW 18 MILLION) ON VGI, IN CONNECTION WITH ONE INCIDENT DURING 2019 IN WHICH VGI SOLD A KOREAN-LISTED SECURITY WITHOUT CORRESPONDING OWNERSHIP OF THE POSITION, WHICH IS A PRACTICE THAT IS PROHIBITED UNDER SOUTH KOREAN LAW."
1936518,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1691992","","","","","Y","Foreign","FINANCIAL SUPERVISORY SERVICE (""FSS""), SOUTH KOREA","Civil and Administrative Penalt(ies) /Fine(s)","","02/24/2022","Y","","CAPITAL MARKET INVESTIGATION DEPARTMENT, INVESTIGATION TEAM 3 - 116","","Equity Listed (Common & Preferred Stock)","","THE SOUTH KOREAN FINANCIAL SUPERVISORY SERVICE CLAIMED THAT ON MARCH 31, 2020 VANGUARD INVESTMENTS AUSTRALIA LIMITED (""VIA""), ENGAGED IN THE SALE OF TWO KOREAN-LISTED SECURITIES WITHOUT CORRESPONDING OWNERSHIP OF THE POSITIONS, A PRACTICE WHICH IS PROHIBITED UNDER SOUTH KOREAN LAW.","Final","","Decision & Order of Offer of Settlement","02/24/2022","Y","","Y","19821","N","N","N","N","N","N","","ON FEBRUARY 02/24/2022 ~ $ 19821 (KRW 24 MILLION) WAS SUBMITTED AS VOLUNTARY PAYMENT, A DISCOUNT FROM THE KRW 30 MILLION ORIGINALLY SOUGHT.","ON FEBRUARY 24, 2022, THE FINANCIAL SERVICES COMMISSION IMPOSED AN ADMINISTRATIVE FINE IN THE AMOUNT OF ~$ 19821 (KRW 24 MILLION) ON VIA, (A DISCOUNT FROM KRW 30 MILLION FOR VOLUNTARY PAYMENT) IN CONNECTION WITH ONE INCIDENT DURING 2020 IN WHICH VIA SOLD TWO KOREAN-LISTED SECURITIES WITHOUT CORRESPONDING OWNERSHIP OF THE POSITIONS WHICH IS A PRACTICE THAT IS PROHIBITED UNDER SOUTH KOREAN LAW."
1936518,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1691993","","","","","Y","Foreign","FINANCIAL SUPERVISORY SERVICE (""FSS""), SOUTH KOREA","Civil and Administrative Penalt(ies) /Fine(s)","NONE","06/18/2020","Y","","CAPITAL MARKET INVESTIGATION DEPARTMENT, INVESTIGATION TEAM 3-1076","N/A","Equity Listed (Common & Preferred Stock)","","THE SOUTH KOREAN FINANCIAL SUPERVISORY SERVICE CLAIMED THAT ON THREE OCCASIONS FROM 2018 TO 2019 THE VANGUARD GROUP, INC. (""VGI""), ENGAGED IN THE SALE OF TWO KOREAN-LISTED SECURITIES WITHOUT CORRESPONDING OWNERSHIP OF THE POSITIONS, A PRACTICE WHICH IS PROHIBITED UNDER SOUTH KOREAN LAW.","Final","","Decision & Order of Offer of Settlement","09/24/2020","Y","","Y","104575","N","N","N","N","N","N","","ON OCTOBER 12, 2020, $83,660 (KRW 96 MILLION) WAS ACCEPTED AS PAYMENT, WHICH REFLECTS A DISCOUNT FROM THE $104,575 (KRW 120 MILLION) ORIGINALLY SOUGHT.","ON SEPTEMBER 24, 2020, THE SOUTH KOREAN FINANCIAL SERVICES COMMISSION IMPOSED AN ADMINISTRATIVE FINE IN THE AMOUNT OF $104,575 (KRW 120 MILLION) ON VGI, RELATED TO THREE INSTANCES DURING 2018 AND 2019 IN WHICH VGI SOLD TWO KOREAN-LISTED SECURITIES WITHOUT CORRESPONDING OWNERSHIP OF THE POSITION, A PRACTICE WHICH IS PROHIBITED UNDER SOUTH KOREAN LAW."
1936518,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1691995","","","","","Y","Foreign","GERMAN FEDERAL FINANCIAL SUPERVISORY AUTHORITY (""BAFIN"")","Civil and Administrative Penalt(ies) /Fine(s)","","05/11/2021","Y","","WA 17-WP 3120-2021/0030","","Mutual Fund(s)","","BAFIN CLAIMED THAT THE VANGUARD GROUP, INC. (""VGI"") ERRED IN PERFORMING A TECHNICAL FROM 2017 TO 2019, WHICH LED TO UNTIMELY VOTING RIGHTS NOTIFICATIONS FOR THREE POSITIONS IN CONNECTION WITH SECURITIES LENDING ARRANGEMENTS.","Final","","Decision & Order of Offer of Settlement","12/07/2021","Y","","Y","376996","N","N","N","N","N","N","","ON DECEMBER 7, 2021 $376,996 (EUR 290,000) WAS ACCEPTED AS PAYMENT.","ON NOVEMBER 25, 2021, BAFIN IMPOSED AN ADMINISTRATIVE FINE IN THE AMOUNT OF $376,996 (EUR 290,000) ON VGI, RELATED TO A TECHNICAL ERROR IN FULFILLING VOTING RIGHTS NOTIFICATION OBLIGATIONS WITHIN THE PRESCRIBED PERIOD FOR THREE POSITIONS FROM 2017 THRU 2019."
1936518,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1691996","","","","","Y","Foreign","FINANCIAL SUPERVISORY SERVICE (""FSS""), SOUTH KOREA","Civil and Administrative Penalt(ies) /Fine(s)","","02/02/2021","Y","","CAPITAL MARKET INVESTIGATION DEPARTMENT, INVESTIGATION TEAM 3 - 116","","Equity Listed (Common & Preferred Stock)","","THE SOUTH KOREAN FINANCIAL SUPERVISORY SERVICE CLAIMED THAT ON MARCH 18, 2020 VANGUARD GLOBAL ADVISERS, LLC (""VGA""), ENGAGED IN THE SALE OF ONE KOREAN-LISTED SECURITY WITHOUT CORRESPONDING OWNERSHIP OF THE POSITION, A PRACTICE WHICH IS PROHIBITED UNDER SOUTH KOREAN LAW.","Final","","Decision & Order of Offer of Settlement","12/22/2021","Y","","Y","19177","N","N","N","N","N","N","","ON DECEMBER 22, 2021, $19,177 (KRW 22.5 MILLION) WAS SUBMITTED AS PAYMENT.","ON NOVEMBER 12, 2021, THE SOUTH KOREAN FINANCIAL SERVICES COMMISSION IMPOSED AN ADMINISTRATIVE FINE IN THE AMOUNT OF $19,177 (KRW 22.5 MILLION) ON VGA, IN CONNECTION WITH ONE INCIDENT DURING 2020 IN WHICH VGA SOLD A KOREAN-LISTED SECURITY WITHOUT CORRESPONDING OWNERSHIP OF THE POSITION, WHICH IS A PRACTICE THAT IS PROHIBITED UNDER SOUTH KOREAN LAW."
1936518,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1691998","","","","","Y","Foreign","AUSTRALIAN SECURITIES AND INVESTMENTS COMMISSION (ASIC)","Civil and Administrative Penalt(ies) /Fine(s)","","11/11/2022","","","S02553190, S02553191, S02553192","","Other","AUSTRALIAN REGISTERED MANAGED INVESTMENT SCHEME","ASIC ALLEGED THAT VIA ISSUED A PRODUCT DISCLOSURE STATEMENT (PDS) FOR THREE FUNDS THAT STATED THAT THE INDEX TRACKED BY THE FUNDS EXCLUDED CERTAIN SECURITIES WHICH WERE NOT IN FACT EXCLUDED BY THE INDEX METHODOLOGY. ASIC HAS ACKNOWLEDGED THAT THE MISSTATEMENTS WERE AN INADVERTENT ERROR AND NOT INTENTIONAL.","Final","","Other","12/02/2022","Y","","Y","27116","N","N","N","N","N","N","","VIA RECEIVED THREE INFRINGEMENT NOTICES FROM ASIC FOR AN INADVERTENT MISDESCRIPTION IN THE PDS DOCUMENTS.","VIA SELF-IDENTIFIED AN ERROR IN THE PDS TO ASIC FOR THE VANGUARD INTERNATIONAL SHARES SELECT EXCLUSIONS INDEX FUNDS AND ISSUED A SUPPLEMENTARY PDS FOR EACH OF THE AFFECTED FUNDS, CORRECTING THE ERROR, AND COMMUNICATED THE UPDATE TO INVESTORS. THE NOTICES RESULTED IN A TOTAL FINE OF ~$27,116 USD ($39,960 AUD). THE NOTICES WERE PAID IN FULL ON OR BEFORE 12/2/2022."
1936518,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1691999","","","","","Y","Foreign","FINANCIAL MARKETS AUTHORITY (FMA), NEW ZEALAND","Reprimand","","03/03/2023","Y","","NA","NA","Other","AUSTRALIAN REGISTERED MANAGED INVESTMENT SCHEME","THE FMA ISSUED A WARNING TO VANGUARD INVESTMENTS AUSTRALIA LIMITED (VIA) FOR FAILING TO COMPLY WITH ITS FINANCIAL MARKETS CONDUCT REGULATIONS 2014 REQUIRING DISCLOSURE OF THREE ASIC INFRINGEMENT NOTICES ""AS SOON AS PRACTICABLE AFTER THE ACTION IS TAKEN OR THE POWER IS EXERCISED AND NO LATER THAN 5 WORKING DAYS AFTER THE DAY ON WHICH THE ACTION IS TAKEN OR THE POWER IS EXERCISED.""","Final","NA","Other","03/27/2023","Y","","N","","N","N","N","N","N","N","NA","A FORMAL WARNING WAS ISSUED.","THE FMA ISSUED A FORMAL WARNING TO VIA FOR FAILING TO LODGE THE REQUIRED NOTICE ON THE NEW ZEALAND COMPANIES OFFICE DISCLOSE REGISTER WITHIN THE REQUIRED FIVE-DAY TIMEFRAME REGARDING THE THREE INFRINGEMENT NOTICES ISSUED BY ASIC."
1936518,"INITIAL","","","","","","","Y","","Y","","","","","","","","Affiliates","1692000","","","","","Y","","","","","","","","","","","","","","","","","","","N","","N","N","N","N","N","N","","",""
1936518,"INITIAL","","Y","","Y","Y","","","","","","","","","","","","Affiliates","1692002","","","","","Y","","","","","","","","","","","","","","","","","","","N","","N","N","N","N","N","N","","",""
1936535,"AMENDED","","","","","","","","","","","","Y","","","","","Affiliates","1692037","","","","","Y","SRO","FINANCIAL INDUSTRY REGULATORY AUTHORITY (FINRA)","Civil and Administrative Penalt(ies) /Fine(s)","CENSURE","11/04/2022","Y","","2020066956001","","Options","","FINRA ALLEGES THAT VANGUARD MARKETING CORPORATION (""VMC"") VIOLATED FINRA RULES 2360(B)(23)(A) AND 2010 BY ACCEPTING A CLIENT'S OPTIONS EXERCISE INSTRUCTIONS ON MAY 22, 2020, AFTER THE 5:30 PM CUTOFF TIME, AND FINRA RULES 3110 AND 2010 BY FAILING TO ESTABLISH AND MAINTAIN A SUPERVISORY SYSTEM, INCLUDING WRITTEN SUPERVISORY PROCEDURES, REASONABLY DESIGNED TO ACHIEVE COMPLIANCE WITH THE REQUIREMENTS FOR HANDLING OPTION EXERCISE INSTRUCTIONS AFTER THE EXERCISE CUT-OFF TIME.","Final","","Acceptance, Waiver & Consent(AWC)","11/04/2022","Y","","Y","50000","N","Y","N","N","N","N","","FINRA ASSESSED A FINE OF $50,000.00 AGAINST VMC (THE APPLICANT). VMC PAID THE FINE BY WIRE ON NOVEMBER 16, 2022.","WITHOUT ADMITTING OR DENYING FINRA'S ALLEGATIONS OR FINDINGS, VMC AGREED TO THE IMPOSITION OF A CENSURE AND A FINE IN THE AMOUNT OF $50,000.00."
1936535,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1692032","","","","","Y","Foreign","FINANCIAL SUPERVISORY SERVICE (""FSS""), SOUTH KOREA","Civil and Administrative Penalt(ies) /Fine(s)","","02/02/2021","Y","","CAPITAL MARKET INVESTIGATION DEPARTMENT, INVESTIGATION TEAM 3 - 116","","Equity Listed (Common & Preferred Stock)","","THE SOUTH KOREAN FINANCIAL SUPERVISORY SERVICE (FSS) CLAIMED THAT ON SEPTEMBER 27, 2019 THE VANGUARD GROUP, INC. (""VGI""), ENGAGED IN THE SALE OF ONE KOREAN-LISTED SECURITY WITHOUT CORRESPONDING OWNERSHIP OF THE POSITION, A PRACTICE WHICH IS PROHIBITED UNDER SOUTH KOREAN LAW.","Final","","Decision & Order of Offer of Settlement","12/22/2021","Y","","Y","15409","N","N","N","N","N","N","","ON DECEMBER 22, 2021 $15,409 (KRW 18 MILLION) WAS SUBMITTED AS PAYMENT.","ON NOVEMBER 12, 2021, THE SOUTH KOREAN FINANCIAL SERVICES COMMISSION IMPOSED AN ADMINISTRATIVE FINE IN THE AMOUNT OF $15,409 (KRW 18 MILLION) ON VGI, IN CONNECTION WITH ONE INCIDENT DURING 2019 IN WHICH VGI SOLD A KOREAN-LISTED SECURITY WITHOUT CORRESPONDING OWNERSHIP OF THE POSITION, WHICH IS A PRACTICE THAT IS PROHIBITED UNDER SOUTH KOREAN LAW."
1936535,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1692033","","","","","Y","Foreign","GERMAN FEDERAL FINANCIAL SUPERVISORY AUTHORITY (""BAFIN"")","Civil and Administrative Penalt(ies) /Fine(s)","","05/11/2021","Y","","WA 17-WP 3120-2021/0030","","Mutual Fund(s)","","BAFIN CLAIMED THAT THE VANGUARD GROUP, INC. (""VGI"") ERRED IN PERFORMING A TECHNICAL FROM 2017 TO 2019, WHICH LED TO UNTIMELY VOTING RIGHTS NOTIFICATIONS FOR THREE POSITIONS IN CONNECTION WITH SECURITIES LENDING ARRANGEMENTS.","Final","","Decision & Order of Offer of Settlement","12/07/2021","Y","","Y","376996","N","N","N","N","N","N","","ON DECEMBER 7, 2021 $376,996 (EUR 290,000) WAS ACCEPTED AS PAYMENT.","ON NOVEMBER 25, 2021, BAFIN IMPOSED AN ADMINISTRATIVE FINE IN THE AMOUNT OF $376,996 (EUR 290,000) ON VGI, RELATED TO A TECHNICAL ERROR IN FULFILLING VOTING RIGHTS NOTIFICATION OBLIGATIONS WITHIN THE PRESCRIBED PERIOD FOR THREE POSITIONS FROM 2017 THRU 2019."
1936535,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates","1692034","","","","","Y","Foreign","FINANCIAL SUPERVISORY SERVICE (""FSS""), SOUTH KOREA","Civil and Administrative Penalt(ies) /Fine(s)","","02/02/2021","Y","","CAPITAL MARKET INVESTIGATION DEPARTMENT, INVESTIGATION TEAM 3 - 116","","Equity Listed (Common & Preferred Stock)","","THE SOUTH KOREAN FINANCIAL SUPERVISORY SERVICE CLAIMED THAT ON MARCH 18, 2020 VANGUARD GLOBAL ADVISERS, LLC (""VGA""), ENGAGED IN THE SALE OF ONE KOREAN-LISTED SECURITY WITHOUT CORRESPONDING OWNERSHIP OF THE POSITION, A PRACTICE WHICH IS PROHIBITED UNDER SOUTH KOREAN LAW.","Final","","Decision & Order of Offer of Settlement","12/22/2021","Y","","Y","19177","N","N","N","N","N","N","","ON DECEMBER 22, 2021, $19,177 (KRW 22.5 MILLION) WAS SUBMITTED AS PAYMENT.","ON NOVEMBER 12, 2021, THE SOUTH KOREAN FINANCIAL SERVICES COMMISSION IMPOSED AN ADMINISTRATIVE FINE IN THE AMOUNT OF $19,177 (KRW 22.5 MILLION) ON VGA, IN CONNECTION WITH ONE INCIDENT DURING 2020 IN WHICH VGA SOLD A KOREAN-LISTED SECURITY WITHOUT CORRESPONDING OWNERSHIP OF THE POSITION, WHICH IS A PRACTICE THAT IS PROHIBITED UNDER SOUTH KOREAN LAW."
