"FilingID","Name","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Phone","Fax","Type","Description"
1992460,"SMARSH","110 WILIAM STREET","","NEW YORK","NY","United States","10038","N","866-762-7741","","A third-party unaffiliated record keeper","SMARSH IS A SECURE THIRD PARTY VENDOR WHICH THE FIRM UTILIZES TO STORE CERTAIN RECORDS REQUIRED TO BE MAINTAINED BY THE FIRM."
1992460,"OSAIC","18700 N. HAYDEN RD.","SUITE 255","SCOTTSDALE","AZ","United States","85255","N","800-552-3319 EXT. 2606","212-551-5200","One of your branch offices or affiliates","MAINTAINS BOOKS AND RECORDS AT THIS LOCATION."
1992461,"TZUR MANAGEMENT LLC (AN APEX GROUP COMPANY)","8 SHAUL HAMELECH BLVD.","10TH FLOOR","TEL AVIV","","Israel","6473307","N","97233730407","","A third-party unaffiliated record keeper","FUND ADMINISTRATOR BOOKS AND RECORDS ARE MAINTAINED AT THIS LOCATION."
1992460,"REGED","2100 GATEWAY CENTRE BLVD","#200","MORRISSVILLE","NC","United States","27560","N","800-344-8222","","A third-party unaffiliated record keeper","THE FIRM UTILIZES REGED TO STORE CERTAIN COMPLIANCE EDUCATIONAL RECORDS AND FORM ADV PART 2BS THAT ARE REQUIRED TO BE RETAINED BY THE FIRM."
1992460,"ENVESTNET, INC.","35 EAST WACKER DRIVE","SUITE 2400","CHICAGO","IL","United States","60601","N","312-827-2800","","A third-party unaffiliated record keeper","CLIENT RECORDS/PERFORMANCE REPORTING"
1992377,"ADVANCE RECORDS MANAGEMENT","1540 CHURCH STREET","","MONTEBELLO","CA","United States","90640","N","323-727-7277","323-727-7070","Other","RECORDS RELATING TO INVESTEMENTS THAT HAVE BEEN PAID OFF OR SOLD.  RECORDS RELATING TO FUNDS THAT HAVE FULLY DISTRIBUTED ALL CAPITAL, AND RECORDS RELATING TO ACTIVITY MORE THAN 3 YEARS AGO."
1992461,"GOOGLE WORKSPACE","1600 AMPHITHEATRE PARKWAY","","MOUNTAIN VIEW","CA","United States","94043-0000","N","650-253-0000","","A third-party unaffiliated record keeper","ELECTRONIC COPIES OF SOME BOOKS AND RECORDS REQUIRED TO BE MAINTAINED BY THE REGISTRANT."
1992461,"ACA COMPLIANCEALPHA","140 E 45TH STREET","29TH FLOOR","NEW YORK","NY","United States","10017-0000","N","212-951-1030","","A third-party unaffiliated record keeper","SOME MARKETING MATERIALS DOCUMENTATION REQUIRED TO BE MAINTAINED BY REGISTRANT."
1992461,"BACKUPIFY","50 MILK ST","","BOSTON","MA","United States","02109","N","800-571-4984","","A third-party unaffiliated record keeper","PLATFORM USED TO BACKUP GOOGLE WORKSPACE FOR RETENTION PURPOSES."
1992461,"GLOBAL RELAY COMMUNICATIONS INC","220 CAMBIE ST","2ND FL","VANCOUVER BRITISH COLUMBIA","","Canada","V6B2M9-0000","N","6044846630","","A third-party unaffiliated record keeper","ELECTRONIC COMMUNICATION BOOKS AND RECORDS ARE MAINTAINED HERE."
1992461,"SALESFORCE.COM INC.","415 MISSION STREET","3RD FLOOR","SAN FRANCISCO","CA","United States","94105-0000","N","415-901-7000","","A third-party unaffiliated record keeper","INVESTOR INFORMATION AND MARKETING MATERIALS DOCUMENTATION REQUIRED TO BE MAINTAINED BY REGISTRANT."
1992461,"BOX INC.","900 JEFFERSON AVE","","REDWOOD CITY","CA","United States","94063-0000","N","877-729-4269","","A third-party unaffiliated record keeper","ELECTRONIC COPIES OF SOME BOOKS AND RECORDS REQUIRED TO BE MAINTAINED BY THE REGISTRANT."
1992487,"COMPLY","136 MADISON AVE, 6TH FLOOR","","NEW YORK","NY","United States","10016-6795","N","212-327-1533","","A third-party unaffiliated record keeper","E-MAIL AND SOCIAL MEDIA ARCHIVE AND REVIEW, ADVERTISING APPROVALS, CHECKLISTS AND OTHER DOCUMENTS, COMPLIANCE CALENDAR."
1992487,"SMARSH","851 SW 6TH AVENUE","SUITE 800","PORTLAND","OR","United States","97204-1322","N","866-762-7741","","A third-party unaffiliated record keeper","TEXT MESSAGE ARCHIVE AND REPORTS"
1987698,"CARO INVESTORS MANAGEMENT, LLC","2 WISCONSIN CIRCLE","SUITE 1110","CHEVY CHASE","MD","United States","20815","N","(301) 241-8680","","","THOSE BOOKS AND RECORDS REQUIRED PURSUANT TO RULE 204-2."
1992664,"GLOBAL RELAY COMMUNICATIONS INC.","220 CAMBIE STREET, 2ND FLOOR","","VANCOUVER","","Canada","V6B2M9","N","604-484-6630","604-608-2941","A third-party unaffiliated record keeper","ELECTRONIC COMMUNICATIONS ARCHIVE"
1992669,"WESTERN & SOUTHERN FINANCIAL GROUP, INC.","303 BROADWAY","","CINCINNATI","OH","United States","45202","N","513-629-1055","","One of your branch offices or affiliates","CORPORATE AND COMPLIANCE RECORDS"
1990361,"GOLDMAN SACHS","200 WEST STREET","","NEW YORK","NY","United States","10282","N","917-343-0936","","A third-party unaffiliated record keeper","MAINTAINS BOOKS AND RECORDS FOR PANDI, LLC"
1992461,"COMPLYSCI","136 MADISON AVENUE","","NEW YORK","NY","United States","10016-0000","N","212-327-1533","","A third-party unaffiliated record keeper","EMPLOYEE PERSONAL ACCOUNT INFORMATION, REQUIRED CERTIFICATIONS, RESTRICTED LIST, AND TRAINING RECORDS ARE MAINTAINED AT THIS LOCATION FOR THE REGISTRANT."
1992562,"COMPLY","136 MADISON AVE, 6TH FLOOR","","NEW YORK","NY","United States","10016-6795","N","212-327-1533","","A third-party unaffiliated record keeper","E-MAIL AND SOCIAL MEDIA ARCHIVE AND REVIEW, ADVERTISING APPROVALS, CHECKLISTS AND OTHER DOCUMENTS, COMPLIANCE CALENDAR."
1992562,"SMARSH","851 SW 6TH AVENUE","SUITE 800","PORTLAND","OR","United States","97204-1322","N","866-762-7741","","A third-party unaffiliated record keeper","TEXT MESSAGE ARCHIVE AND REPORTS"
1992704,"IRON MOUNTAIN","12958 MIDWAY PLACE","","CERRITOS","CA","United States","90703","N","562 345-6900","","Other","CERTAIN BUSINESS RECORDS MORE THAN TWO YEARS OLD WHICH INVESTMENT ADVISERS ARE REQUIRED TO MAINTAIN."
1992710,"JMM & ASSOCIATES, CPA","463 MOUNTAIN VIEW DR.","SUITE 403","COLCHESTER","VT","United States","05446","N","802-655-5665","","A third-party unaffiliated record keeper","FINANCIAL RECORDS PERTAINING TO THE CURRENT MONTH AND COMPUTER FILES OF ALL FINANCIAL RECORDS FROM PREVIOUS MONTHS ARE HELD AT THIS SITE.  HARD COPY OF ALL HISTORIC FINANCIAL RECORDS ARE HELD AT HANSON'S PRIMARY OFFICE."
1992710,"SYMQUEST","30 COMMUNITY DRIVE","SUITE 5","SOUTH BURLINGTON","VT","United States","05401","N","8026589890","8026589810","Other","THIS IS HANSON'S HOSTED ""IT"" NETWORK AND SERVER MANAGEMENT COMPANY. THEY HOST OUR DATA AND SERVE AS A BACKUP IN CASE OF AN EMERGENCY. FIRM DATA AND CLIENT DATA ARE SAVED IN A CLOUD BASED FORMAT."
1988481,"U.S. BANCORP FUND SERVICES, LLC","433 HACKENSACK AVE","","HACKENSACK","NJ","United States","07601","N","201 708 9788","201 487 0874","A third-party unaffiliated record keeper","THIRD-PARTY ADMINISTRATOR: BOOKS AND RECORDS RELATED TO PRIVATE FUND ADMINISTRATION AND ACCOUNTING."
1990361,"JP MORGAN CHASE","383 MADISON AVE","","NEW YORK","NY","United States","10179","N","212-272-2000","","A third-party unaffiliated record keeper","MAINTAINS BOOKS AND RECORDS FOR PANDI, LLC"
1990361,"NORTHERN TRUST","50 SOUTH LA SALLE","B-10","CHICAGO","IL","United States","60603","N","312-557-9264","","A third-party unaffiliated record keeper","MAINTAINS BOOKS AND RECORDS FOR PANDI, LLC"
1992674,"STARCOMPLIANCE","9200 CORPORATE BLVD.","SUITE 440","ROCKVILLE","MD","United States","20850","N","301-340-3900","","A third-party unaffiliated record keeper","STARCOMPLIANCE SERVES AS THE FIRMS PERSONAL TRADING AND COMPLIANCE CERTIFICATION VENDOR."
1992674,"EAGLE INVESTMENT SYSTEMS","45 WILLIAM STREET","WELLESLEY OFFICE PARK","WELLESLEY","MA","United States","02481","N","781-943-2200","","A third-party unaffiliated record keeper","SAAS PLATFORM FOR MIDDLE OFFICE FUNCTIONS"
1992674,"INSTITUTIONAL SHAREHOLDER SERVICES","200 W. MADISON STREET","SUITE 775","CHICAGO","IL","United States","60606","N","312-219-6290","","A third-party unaffiliated record keeper","SMA CLIENT PROXY VOTING"
1992674,"UKG","2250 NORTH COMMERCE PARKWAY","","WESTON","FL","United States","33326","N","800-432-1729","","A third-party unaffiliated record keeper","UKG PROVIDES THE UKG PRO SYSTEM THAT ASSISTS HUMAN RESOURCES IN MANAGING THE RECORD-KEEPING OF EMPLOYEE INFORMATION REGARDING RECRUITING, ONBOARDING, PAYROLL, BENEFITS AND PROJECT MANAGEMENT."
1992674,"BROADRIDGE FINANCIAL SOLUTIONS, INC.","5 DAKOTA DRIVE","SUITE 300","LAKE SUCCESS","NY","United States","11042","N","800-353-0103","","A third-party unaffiliated record keeper","REVENUE, EXPENSE MANAGEMENT,CLIENT FEE BILLING, PROXY VOTING."
1992674,"CHARLES RIVER DEVELOPMENT","700 DISTRICT AVENUE","","BURLINGTON","MA","United States","01803","N","781-238-0099","","A third-party unaffiliated record keeper","INVESTMENT MANAGEMENT ACTIVITY"
1992674,"FIS FINANCIAL SYSTEMS LLC","601 RIVERSIDE AVENUE","T-12","JACKSONVILLE","FL","United States","32204","N","617-838-9368","","A third-party unaffiliated record keeper","THIS SERVICE IS USED TO TRACK AND ELECT ON CORPORATE ACTION EVENTS FOR CLIENTS."
1992674,"VANGUARD ARCHIVES","3431 POWELL ST.","","FRANKLIN PARK","IL","United States","60131","N","847-451-7566","847-451-7569","A third-party unaffiliated record keeper","CERTAIN HISTORICAL RECORDS INCLUDING BUT NOT LIMITED TO OPERATIONS, ACCOUNTING AND OTHER VARIOUS CORPORATE RECORDS, AS WELL AS DATA TAPES THAT CONTAIN BACKUP INFORMATION FOR CRITICAL SYSTEMS."
1992674,"RED OAK COMPLIANCE SOLUTIONS","1405 ARROW POINT DRIVE.","SUITE 901","CEDAR PARK","TX","United States","78613","N","877-744-8009","","A third-party unaffiliated record keeper","ALL ADVERTISING REVIEW RECORDS, INCLUDING A COPY OF THE ADVERTISING AND BACKUP DATA AS WELL AS CORRESPONDENCE THAT OCCURS DURING THE REVIEW."
1992674,"DIGITECH SYSTEMS, LLC","8400 E. CRESCENT PKWY","SUITE 500","GREENWOOD VILLAGE","CO","United States","80111","N","866-374-3569","","A third-party unaffiliated record keeper","CLIENT FILES, BOOKS AND RECORDS"
1992674,"GLOBAL RELAY COMMUNICATIONS, INC.","220 CAMBIE STREET","2ND FLOOR","VANCOUVER","","Canada","V6B-2M9","N","866.484.6630","","A third-party unaffiliated record keeper","GLOBAL RELAY COMMUNICATIONS INC. SERVES AS THE FIRM'S ELECTRONIC COMMUNICATIONS ARCHIVING VENDOR."
1992674,"PAIRSOFT","382 NE 191ST ST PMB","","MIAMI","FL","United States","33139","N","844-819-1208","","A third-party unaffiliated record keeper","DOCUMENT MANAGEMENT SOFTWARE THAT PRIMARILY AUTOMATES THE PROCESS OF CAPTURING, STORING, AND RETRIEVING PAPER DOCUMENTS."
1992709,"TRANSAMERICA RETIREMENT ADVISORS, LLC","440 MAMARONECK AVENUE","","HARRISON","NY","United States","10528","N","914-627-3567","","One of your branch offices or affiliates","CLIENT AND CCO BOOKS AND RECORDS"
1992733,"DOCUPACE TECHNOLOGIES, INC.","101 CRAWFORDS CORNER ROAD","SUITE 1324","HOLMDEL","NJ","United States","07733","N","3104457722","","A third-party unaffiliated record keeper","THIS IS OUR PRIMARY SCANNING AND ELECTRONIC DOCUMENT RETENTION VENDOR."
1992733,"REDTAIL TECHNOLOGY","3131 FITE CIRCLE","","SACRAMENTO","CA","United States","95827","N","800-206-5030","","A third-party unaffiliated record keeper","PRIMARY CRM SYSTEM FOR OUR OFFICE."
1992734,"ADVISOR COMPLIANCE ASSOCIATES, LLC","909 ROSE AVENUE, SUITE 950","(ACA)","NORTH BETHESDA","MD","United States","20852","N","301-495-7850","","A third-party unaffiliated record keeper","3RD PARTY UNAFFILIATED RECORD KEEPER, CLOUD-BASED STORAGE OF COMPLIANCE CALENDAR, COMPLIANCE MANUAL, AND/OR OTHER COMPLIANCE-RELATED RECORDS."
1992734,"GOOGLE WORKSPACE","1600 AMPHITHEATRE PARKWAY","(GOOGLE WORKSPACE)","MOUNTAIN VIEW","CA","United States","94043","N","6502530000","","A third-party unaffiliated record keeper","ONLINE STORAGE FOR FIRM CLOUD/SHARED BOOKS AND RECORDS"
1992734,"MICROSOFT OFFICE 365","ONE MICROSOFT WAY","(MICROSOFT OFFICE)","REDMOND","WA","United States","98052","N","4528828080","","A third-party unaffiliated record keeper","SHAREPOINT OFFICE 365 ONLINE STORAGE FOR FIRM CLOUD/SHARED BOOKS AND RECORDS"
1992734,"14 WEST ADMINISTRATIVE SERVICES, LLC","14 WEST MT. VERNON PLACE","","BALTIMORE","MD","United States","21201","N","410-864-1797","","A third-party unaffiliated record keeper","GENERAL & ADMINISTRATIVE ADVISORY BOOKS AND RECORDS, INCLUDING IT."
1992693,"DYNAMO SOFTWARE","141 BLAIR DR.","","HOLDEN","MA","United States","01520","N","508-210-0155","","A third-party unaffiliated record keeper","CERTAIN FUND AND INVESTOR RECORDS"
1993081,"NATIONAL FINANCIAL SERVICES, LLC","245 SUMMER STREET","","BOSTON","MA","United States","02109","N","800-523-7166","","A third-party unaffiliated record keeper","CUSTODIAN OF ACCOUNT RECORDS"
1992470,"","","","","","","","Y","256-489-4400","","A third-party unaffiliated record keeper","CLIENT RECORDS"
1993081,"RAYMOND JAMES & ASSOCIATES, INC","880 CARILLON PKWY","","ST PETERSBURG","FL","United States","33716","N","800-248-8863","","A third-party unaffiliated record keeper","CUSTODIAN OF ACCOUNT RECORDS"
1993087,"LPL FINANCIAL LLC","1055 LPL WAY","","FORT MILL","SC","United States","29715","N","800-877-7210","","A third-party unaffiliated record keeper","ACCOUNT AND TRANSACTION INFORMATION AND EMAIL RETENTION."
1992887,"BIOS TALENT MANAGEMENT COMPANY, LLC","1751 RIVER RUN","SUITE 400","FORT WORTH","TX","United States","76107","N","817-984-9197","","One of your branch offices or affiliates","ADMINISTRATOR RETAINS CERTAIN PRIVATE EQUITY FUND RECORDS."
1993126,"GLOBAL RELAY COMMUNICATIONS INC.","286 MADISON AVENUE","7TH FLOOR","NEW YORK","NY","United States","10017","N","866-484-6630","","A third-party unaffiliated record keeper","GLOBAL RELAY PRESERVES CERTAIN REQUIRED ELECTRONIC COMMUNICATIONS BOOKS AND RECORDS FOR STRIVE WEALTH MANAGEMENT, LLC."
1990168,"BRAND ASSET MANAGEMENT GROUP, INC.","115 WILCOX STREET","SUITE 220","CASTLE ROCK","CO","United States","80104","N","636-532-7333","","One of your branch offices or affiliates","ADVISORY BOOKS AND RECORDS"
1980873,"FORMIDIUM CORP","3025 HIGHLAND PKWY","SUITE 330","DOWNERS GROVE","IL","United States","60515","N","630-828-3520","","A third-party unaffiliated record keeper","COPIES OF FUND DOCUMENTS, INCLUDING SUBSCRIPTION DOCUMENTS AND FUND ACCOUNTS AND VALUATION RECORDS."
1980873,"SS&C GLOBEOP","80 LAMBERTON ROAD","","WINDSOR","CT","United States","06095","N","800-234-0556","","A third-party unaffiliated record keeper","COPIES OF FUND DOCUMENTS, INCLUDING SUBSCRIPTION DOCUMENTS AND FUND ACCOUNTS AND VALUATION RECORDS."
1989251,"JONES DAY","NORTH POINT","901 LAKESIDE AVENUE","CLEVELAND","OH","United States","44114-1190","N","1.216.586.3939","","A third-party unaffiliated record keeper","OUTSIDE COUNSEL. PLEASE NOTE THAT ADDRESS LISTED IN THE BOOKS AND RECORDS SECTION IS THE ADDRESS OF THE FIRM'S RESPECTIVE HEADQUARTERS."
1989251,"MIMECAST LTD.","1 FINSBURY AVENUE","","LONDON","","United Kingdom","EC2M 2PF","N","4402078478700","","A third-party unaffiliated record keeper","MIMECAST IS USED FOR EMAIL RETENTION AND ARCHIVING.  PLEASE NOTE THAT ADDRESS LISTED IN THE BOOKS AND RECORDS SECTION IS THE ADDRESS OF THE FIRM'S RESPECTIVE  HEADQUARTERS."
1989251,"GLOBAL RELAY COMMUNICATIONS, INC","220 CAMBIE STREET","2ND FLOOR","VANCOUVER","","Canada","V6B 2M9","N","604-484-6630","","A third-party unaffiliated record keeper","GLOBAL RELAY IS USED FOR ARCHIVING RIVERSIDE'S CORPORATE INSTANT MESSAGING INFRASTRUCTURE.  PLEASE NOTE THAT ADDRESS LISTED IN THE BOOKS AND RECORDS SECTION IS THE ADDRESS OF THE FIRM'S RESPECTIVE  HEADQUARTERS."
1989251,"BACKUPIFY, INC.","50 MILK STREET","","BOSTON","MA","United States","02109","N","800-571-4984","","A third-party unaffiliated record keeper","BACKUPIFY IS USED TO BACKUP RIVERSIDE'S O365 TENANT.  PLEASE NOTE THAT ADDRESS LISTED IN THE BOOKS AND RECORDS SECTION IS THE ADDRESS OF THE FIRM'S RESPECTIVE  HEADQUARTERS."
1989251,"AMAZON WEB SERVICES","410 TERRY AVENUE N","","SEATTLE","WA","United States","98109","N","2062664065","","A third-party unaffiliated record keeper","ARCHIVE OF BOOKS AND RECORDS.THE DATA CENTERS FOR RIVERSIDE'S CLOUD DATA ARE LOCATED IN THE US-WEST REGION (OREGON).  PLEASE NOTE THAT ADDRESS LISTED IN THE BOOKS AND RECORDS SECTION IS THE ADDRESS OF THE FIRM'S RESPECTIVE  HEADQUARTERS."
1989251,"EGNYTE","1350 W. MIDDLEFIELD ROAD","","MOUNTAIN VIEW","CA","United States","94043","N","18777346983","","A third-party unaffiliated record keeper","SAAS FILE COLLABORATION PLATFORM. PLEASE NOTE THAT ADDRESS LISTED IN THE BOOKS AND RECORDS SECTION IS THE ADDRESS OF THE FIRM'S RESPECTIVE  HEADQUARTERS."
1993282,"12 BELMAR AVE.","12 BELMAR AVE.","","OCEANPORT","NJ","United States","07757","N","7328229719","7326767873","Other","ALL BUSINESS FILES NOT STORED IN THE CLOUD."
1992086,"SMARSH, INC.","851 SW 6TH AV.","SUITE 800","PORTLAND","OR","United States","97204","N","503-946-5980","","A third-party unaffiliated record keeper","ELECTRONIC RECORDS, INCLUDING CORRESPONDENCE."
1992086,"PROGRESS SOFTWARE","621 HILLSBOROUGH ST","SUITE 700","RALEIGH","NC","United States","27603","N","919-745-6111","","A third-party unaffiliated record keeper","SEC RULE 204-2 REQUIRED BOOKS AND RECORDS."
1992086,"JK MOVING & STORAGE, INC","44077 MERCURE CIRCLE","","STERLING","VA","United States","20166","N","703-260-3068","","A third-party unaffiliated record keeper","RESEARCH, DILIGENCE AND INVESTMENT FILES AND CERTAIN BOOKS AND RECORDS MAINTAINED IN ACCORDANCE WITH SECTION 204 OF THE INVESTMENT ADVISERS ACT."
1992086,"MYCOMPLIANCEOFFICE INC","535 FIFTH AVE","4TH FLOOR","NEW YORK","NY","United States","10017","N","866-951-2280","","A third-party unaffiliated record keeper","SUPERVISED PERSONS COMPLIANCE RECORDS, COMPLIANCE MANUAL AND CERTAIN BOOKS AND RECORDS MAINTAINED IN ACCORDANCE WITH SECTION 204 OF THE INVESTMENT ADVISERS ACT."
1993317,"ALTER DOMUS","257 E 200 ST.","STE 1300","SALT LAKE CITY","UT","United States","84111","N","801-869-4300","","A third-party unaffiliated record keeper","FUND FINANCIAL INFORMATION AND OTHER INVESTOR RECORDS FOR CERTAIN FUNDS."
1987687,"IRON MOUNTAIN","22 KIMBERLY ROAD","","EAST BRUNSWICK","NJ","United States","08816","N","800-899-4766","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE STORAGE FACILITY."
1989251,"MICROSOFT 365","1 MICROSOFT WAY","","REDMOND","WA","United States","98052","N","(888) 725-1047","","A third-party unaffiliated record keeper","ENTERPRISE MAIL AND COLLABOARATION PLATFORM. PLEASE NOTE THAT ADDRESS LISTED IN THE BOOKS AND RECORDS SECTION IS THE ADDRESS OF THE FIRM'S RESPECTIVE HEADQUARTERS."
1990039,"SEI INVESTMENTS COMPANY","1 FREEDOM VALLEY DRIVE","","OAKS","PA","United States","19456","N","610-676-1057","","A third-party unaffiliated record keeper","FUND BOOKS AND RECORDS"
1990039,"SS&C TECHNOLOGIES, INC.","4 TIMES SQUARE","151 W. 42ND ST, 6TH FLOOR","NEW YORK","NY","United States","10036","N","646-571-5884","","A third-party unaffiliated record keeper","FUND BOOKS AND RECORDS"
1983927,"SEI GLOBAL SERVICES, INC.","1 FREEDOM VALLEY DRIVE","","OAKS","PA","United States","19456","N","610-676-1000","","A third-party unaffiliated record keeper","FINANCIAL, ACCOUNTING AND INVESTOR RECORDS FOR PRIVATE FUNDS SUB-ADVISED BY REGISTRANT"
1983927,"U.S. BANK GLOBAL FUND SERVICES (CAYMAN) LIMITED","GOVERNORS SQUARE","P.O. BOX 10555","GRAND CAYMAN","","Cayman Islands","KY1-1005","N","8002366954","","A third-party unaffiliated record keeper","FINANCIAL, ACCOUNTING AND INVESTOR RECORDS FOR PRIVATE FUNDS SUB-ADVISED BY REGISTRANT"
1983927,"WATERFALL ASSET MANAGEMENT","1251 AVENUE OF THE AMERICAS","50TH FLOOR","NEW YORK","NY","United States","10020","N","212-257-4600","212-257-4699","Other","FINANCIAL, ACCOUNTING AND INVESTOR RECORDS FOR PRIVATE FUNDS SUB-ADVISED BY REGISTRANT"
1987691,"CRESCENT ADVISOR GROUP, INC.","6905 82ND STREET","SUITE 100","LUBBOCK","TX","United States","79424","N","806-747-2644","806-747-2646","One of your branch offices or affiliates","WE INTEND TO KEEP ALL BOOKS AND RECORDS AT OUR PRINCIPAL PLACE OF BUSINESS BUT OCCASIONALLY MAY KEEP REQUIRED RECORDS FOR THIS BRANCH AT THE BRANCH LOCATION."
1987687,"IRON MOUNTAIN","13425 BRANCHVIEW LANE","","FARMERS BRANCH","TX","United States","75234","N","800-899-4766","","A third-party unaffiliated record keeper","HARD COPIES OF CERTAIN BOOKS AND RECORDS ARE KEPT AT AN OFFSITE STORAGE FACILITY."
1987687,"FORTRESS CREDIT INVESTMENTS (IRELAND) LIMITED","1ST FLOOR, CAPE HOUSE","WESTEND OFFICE PARK, BLANCHARDSTOW","DUBLIN","","Ireland","15","N","353 1 513 5800","","One of your branch offices or affiliates","HARD COPIES OF CERTAIN BOOKS AND RECORDS."
1987687,"IQ-EQ FUND SERVICES (LUXEMBOURG) S.A.","412F, ROUTE D'ESCH","1471","LUXEMBOURG","","Luxembourg","","N","352 466 1111","352 263 92145","A third-party unaffiliated record keeper","CORPORATE ADMINISTRATION AND SERVICES."
1987687,"FIG LLC","3290 NORTHSIDE PARKWAY NW","SUITE 350","ATLANTA","GA","United States","30327","N","1-404-264-4779","1-404-264-4770","One of your branch offices or affiliates","HARD COPIES OF CERTAIN BOOKS AND RECORDS."
1987687,"FCF CONSULTING S.R.L.","LUNGOTEVERE FLAMINIO, 18","","ROME","","Italy","00196","N","39 06 94501704","","One of your branch offices or affiliates","HARD COPIES OF CERTAIN BOOKS AND RECORDS."
1987687,"FIG LLC","2494 SAND HILL ROAD","","MENLO PARK","CA","United States","94025","N","1-415-284-7400","917 639-9611","One of your branch offices or affiliates","HARD COPIES OF CERTAIN BOOKS AND RECORDS."
