"Filing ID","5K(3)(a)","5K(3)(b)","5K(3)(c) City","5K(3)(c) State","5K(3)(c) Country","5K(3)(d)","5K(3)(e)","5K(3)(f)","5K(3)(g)"
1930801,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",160182810
1932802,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1149153538
1932779,"AXOS ADVISOR SERVICES","AXOS","CENTENNIAL","CO","USA","N","","",106931498
1932779,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",71328680
1932746,"JULIUS BAER","JULIUS BAER","MONACO","","MCO","N","","",536156770
1932746,"EDMOND DE ROTHSCHILD","EDMOND DE ROTHSCHILD","MONACO","","MCO","N","","",256341209
1932274,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",121313610
1932274,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",192315078
1932835,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",110242366
1929212,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",161321461
1929212,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",168983938
1929212,"VANGUARD MARKETING CORPORATION","VANGUARD MARKETING CORPORATION","MALVERN","PA","USA","N","8-21570","",3810287
1931481,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",165312342
1931753,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",28818000
1923145,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",101435134
1922618,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",241113744
1923055,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",140000000
1922817,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","WESTLAKE","TX","USA","N","8-23292","",0
1922662,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",273023053
1923164,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","8-16514","",162089312
1922645,"JP MORGAN CHASE BANK, NA","JP MORGAN CHASE BANK","NEW YORK","NY","USA","N","","7H6GLXDRUGQFU57RNE97",8448388166
1923276,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","","",132521660
1924782,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",584100274
1927134,"BNY MELLON CAPITAL MARKETS, LLC","BNY MELLON CAPITAL MARKETS, LLC","NEW YORK","NY","USA","N","8-35255","",2445208480
1927134,"NORTHERN TRUST SECURITIES, INC.","NORTHERN TRUST SECURITIES, INC.","CHICAGO","IL","USA","N","8-23689","",3056998639
1927134,"STATE STREET GLOBAL MARKETS, LLC","STATE STREET GLOBAL MARKETS, LLC","BOSTON","MA","USA","N","8-69862","",1942900493
1924572,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1497352843
1926512,"NATIONAL BANK OF CANADA","NATIONAL BANK INDEPENDENT NETWORK (NBIN)","TORONTO","","CAN","N","","",9527441828
1926512,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",37502042
1924190,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANSISCO","CA","USA","N","8-16514","",551977272
1927236,"JOHN HANCOCK TRUST COMPANY LLC","JOHN HANCOCK TRUST COMPANY LLC","BOSTON","MA","USA","Y","","",888305030
1927236,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING","JERSEY CITY","NJ","USA","N","","",802386274
1927313,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",487216717
1918904,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",807463088
1923526,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST PETERSBURG","FL","USA","N","8-10999","",795470355
1927318,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",290324762
1927324,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",596899792
1927324,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISORS SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","","",221000000
1927324,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-474425","",50000000
1926618,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",846461492
1922068,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",101000000
1932862,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",60730929
1932396,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",187519273
1925370,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","8-16514","",1062355819
1925370,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",865143979
1932766,"SEI PRIVATE TRUST CO","SEI PRIVATE TRUST CO","OAKS","PA","USA","N","","",105525781
1932766,"AMERICAN FUNDS","AMERICAN FUNDS","LOS ANGELES","CA","USA","N","","",3405275
1932766,"JOHN HANCOCK USA","JOHN HANCOCK","BOSTON","MA","USA","N","","",9343444
1918224,"STATE STREET BANK AND TRUST","STATE STREET BANK AND TRUST CUSTODIAL SERVICES","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",13425884206
1918224,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",4135381696
1918224,"BROWN BROTHERS HARRIMAN (LUXEMBOURG) S.C.A","BROWN BROTHERS HARRIMAN (LUXEMBOURG) S.C.A","LUXEMBOURG","","LUX","N","","222100V03Y766EM5TZ83",9382129899
1932998,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",32350386
1932998,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",93560171
1932778,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",209880244
1924304,"CHARLES SCHWAB & CO.","CHARLES SCHWAB","SAN FRANCISCO","CA","USA","N","","8 - 16514",161380433
1923308,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",116541552
1931330,"CHARLES SCHWAB & CO, INC.","CHARLES SCHWAB & CO, INC.","WESTLAKE","TX","USA","N","","",96200000
1928272,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",104076347
1933082,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",150348339
1933071,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",728722912
1923008,"RAYMOND JAMES TRUST COMPANY OF NH","RJA-NH","PORTSMOUTH","NH","USA","N","","",72486907
1923008,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",234933541
1922556,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",92642909
1922556,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",26269873
1922777,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",646657940
1922777,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",92152732
1923319,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",178290146
1923332,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",11737358775
1916893,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1748995050
1922451,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",5490921743
1922451,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WEST LAKE","TX","USA","N","8-16514","",1266241295
1922115,"MATRIX TRUST COMPANY","MATRIX TRUST COMPANY","DENVER","CO","USA","N","","",182662608
1922115,"MID ATLANTIC TRUST COMPANY","AMERICAN TRUST CUSTODY","PITTSBURGH","PA","USA","N","","",124843819
1922678,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",142691201
1922678,"SEI PRIVATE TRUST COMPANY","SEI PRIVATE TRUST COMPANY","OAKS","PA","USA","N","","",49816222
1923365,"NORTHERN TRUST SECURITIES, INC.","NORTHERN TRUST SECURITIES, INC.","CHICAGO","IL","USA","N","8-23689","",441245322
1923365,"BROWN BROTHERS HARRIMAN & CO","BBH","NEW YORK","NJ","USA","N","","",345578789
1923365,"J.P. MORGAN","J.P. MORGAN","NEW YORK","NY","USA","N","","",148569487
1922563,"RBC INVESTOR & TREASURY SERVICES","RBC INVESTOR & TREASURY SERVICES","TORONTO","","CAN","N","","5493002MUOV04NSPT571",9036000000
1922563,"STATE STREET BANK AND TRUST CO","STATE STREET BANK AND TRUST CO","KANSAS CITY","MO","USA","N","","529900T8BM49AURSDO55",25224000000
1919088,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",356040006
1919088,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",185659738
1922878,"BANK JULIUS BAER","BANK JULIUS BAER","ZURCH","","CHE","N","","",28933232
1922878,"BANQUE PICTET & CIE SA","BANQUE PICTET & CIE SA","ZURICH","","CHE","N","","",13042195
1922878,"UBS FINANCIAL SERVICES INC.","UBS FINANCIAL SERVICES INC.","NEW YORK","NY","USA","N","8-16267","",42874598
1927371,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",3341350411
1923532,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",362419727
1923519,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",52614019
1923519,"FIDELITY","FIDELITY","BOSTON","MA","USA","N","8-13041","",82545358
1926143,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",128412403
1918586,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",346775812
1927268,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","8-16514","",178791971
1927268,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",5451289
1922553,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",348331769
1927376,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",56886395
1923073,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",2524353960
1923073,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",8955691180
1927412,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","NY","USA","N","8-129","",135595783
1927376,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",18302665
1918388,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",38710000
1927486,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",132455186
1927486,"CAPITAL CLIENT GROUP, INC.","CAPITAL CLIENT GROUP, INC.","LOS ANGELES","CA","USA","N","8-17168","",244329
1927486,"MILLENNIUM TRUST COMPANY","MILLENNIUM TRUST COMPANY","OAK BROOK","IL","USA","N","","TAX ID 36-4400066",1744662
1927486,"TIAA","TIAA","NEW YORK","NY","USA","N","","",1594877
1927486,"VANGUARD GROUP","VANGUARD GROUP","MALVERN","PA","USA","N","","",1194116
1927684,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",162816981
1927684,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1305430357
1927684,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",1496721176
1927684,"SEI INVESTMENTS MANAGEMENT CORP","SEI","OAKS","PA","USA","N","8-2459","",647300964
1927684,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",730551137
1931537,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",204375866
1933155,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",142261821
1933163,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",596899792
1933163,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISORS SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","","",221000000
1933163,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-474425","",50000000
1932164,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",328728580
1929914,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",195749788
1932676,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",68000000
1933529,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",3013131800
1933529,"U.S. BANK NATIONAL ASSOCIATION","U.S. BANK","CINCINNATI","OH","USA","N","","6BYL5QZYBDK8S7L73M02",7029335712
1933529,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","COLUMBUS","OH","USA","N","","7H6GLXDRUGQFU57RNE97",6858881413
1933529,"STATE STREET BANK AND TRUST","STATE STREET BANK AND TRUST","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",3514860552
1932161,"BNY MELLON ASSET SERVICING","BNY MELLON ASSET SERVICING","PITTSBURGH","PA","USA","N","","",707829635
1932161,"STATE STREET GLOBAL SERVICES","STATE STREET GLOBAL SERVICES","BOSTON","MA","USA","N","","",669881746
1933386,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",200762016
1930495,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","Y","8-16514","",325099614
1931283,"NORTHERN TRUST CORPORATION","NORTHERN TRUST","CHICAGO","IL","USA","N","","",27829719317
1931283,"THE BANK OF NEW YORK MELLON","BNY MELLON","PITTSBURGH","PA","USA","N","","",6311547902
1931283,"FIDELITY","FIDELITY INVESTMENTS","BOSTON","MA","USA","N","","",7943627600
1923699,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",212837072
1933656,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",6889464584
1933656,"UBS SECURITIES LLC","UBS SECURITIES LLC","NEW YORK","NY","USA","N","8-22651","",7395850288
1926155,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",24076019
1926155,"BOFA SECURITIES, INC.","BOFA SECURITIES, INC.","NEW YORK","NY","USA","N","8-69787","",24321013
1926155,"BNY MELLON SECURITIES CORPORATION","BNY MELLON SECURITIES CORPORATION","NEW YORK","NY","USA","N","8-13801","",75877341
1926155,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",3636620
1926155,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",6224720
1926155,"NORTHERN TRUST SECURITIES, INC.","NORTHERN TRUST SECURITIES, INC.","CHICAGO","IL","USA","N","8-23689","",40399697
1926155,"CLEAR STREET LLC","CLEAR STREET LLC","NEW YORK","NY","USA","N","8-69972","",40559788
1928833,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",245872419
1928833,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",101098781
1932808,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",191396115
1931738,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",3240329977
1925875,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",273592532
1924758,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",314742899
1925449,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",2152833030
1924608,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",320619439
1925886,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",1300528075
1925945,"WELLS FARGO CLEARING SERVICES, LLC","WELLS FARGO CLEARING SERVICES, LLC","ST. LOUIS","MO","USA","N","8-37180","",832377834
1925945,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",233475598
1925374,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",222008000
1925998,"RBC CAPITAL MARKETS, LLC","RBC CAPITAL MARKETS, LLC","MINNEAPOLIS","MN","USA","N","8-45411","",317856517
1925998,"MIDWEST INSTITUTIONAL TRUST COMPANY","MIDWEST INSTITUTIONAL TRUST COMPANY","OVERLAND PARK","KS","USA","N","","254900KA6RVLXXFIFX69",77028824
1924583,"CITCO BANKING CORPORATION N.V.","CITCO BANKING CORPORATION N.V.","WILLEMSTAD","","CUW","N","","",27532614
1924583,"STONEX GROUP INC","STONEX","NEW YORK","NY","USA","N","","",692557
1928365,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",300000000
1924792,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",103801760
1927882,"STONEX FINANCIAL INC.","STONEX FINANCIAL INC.","WINTER PARK","FL","USA","N","8-51269","",410000
1927668,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",10000000
1927668,"MATRIX TRUST COMPANY","MATRIX TRUST COMPANY","PHOENIX","AZ","USA","N","","",7180000
1927668,"SECURITY BENEFIT LIFE INSURANCE COMPANY","SECURITY BENEFIT LIFE INSURANCE COMPANY","TOPEKA","KS","USA","N","","",3290000
1927720,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",2994568
1926147,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",1073095803
1925652,"SEI INVESTMENTS MANAGEMENT CORP","SEI INVESTMENTS MANAGEMENT CORP","OAKS","PA","USA","N","","",45513277
1925652,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",62984000
1927811,"JOHN HANCOCK TRUST COMPANY LLC","JOHN HANCOCK TRUST COMPANY LLC","BOSTON","MA","USA","Y","","",888305030
1927811,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING","JERSEY CITY","NJ","USA","N","","",802386274
1927706,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",3907351425
1926621,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",137531345
1926607,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",419035457
1927840,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",505015859
1927849,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",98000000
1927849,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",31000000
1923126,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",225371140
1927094,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",176459718
1923133,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",245872419
1923133,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",101098781
1923672,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",8136645660
1923672,"THE VARIABLE ANNUITY LIFE INSURANCE COMPANY","THE VARIABLE ANNUITY LIFE INSURANCE COMPANY","HOUSTON","TX","USA","Y","","549300K1BVLH9IO4S405",11016923785
1923672,"VALIC TRUST COMPANY INC.","VALIC TRUST COMPANY INC.","WILMINGTON","DE","USA","Y","","510396365",6093928457
1923683,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1447845564
1923683,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",1021731727
1923730,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1205023336
1923766,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","Y","8-16514","",572329697
1923766,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","COVINGTON","KY","USA","N","8-35097","",86081390
1923774,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1554651511
1922194,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",489544945
1923350,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",846461492
1921332,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","","",315882489
1921332,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","","",50732024
1923435,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",69253152
1923385,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","LAURIUM","MI","USA","N","8-16514","",427506019
1923890,"JP MORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","NY","USA","N","","",1868902036
1923941,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",465402895
1923941,"PRINCIPAL SECURITIES, INC.","PRINCIPAL SECURITIES, INC.","DES MOINES","IA","USA","N","8-13975","",291074280
1933487,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",5902803645
1933487,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",5803703475
1933734,"FOLIO INVESTMENTS, INC.","GOLDMAN SACHS CUSTODY SOLUTIONS","MCLEAN","VA","USA","N","8-52009","",143563415
1933734,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",680285649
1929392,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","EL PASO","TX","USA","N","8-16514","",199171026
1933748,"OPPENHEIMER & CO. INC.","OPPENHEIMER & CO. INC.","NEW YORK","NY","USA","N","8-4077","",7138525
