"Filing ID","Relying Advisor Business Name","Relying Advisor Legal Name","Relying Advisor CRD Number","Reference ID","Principal Address Same as Filer","Main Office Street Address 1","Main Office Street Address 2","Main Office City","Main Office State","Main Office Country","Main Office Postal Code","Main Office Private Residence Flag","Main Office Telephone Number","Main Office Facsimile Number","Mail Address Same as Filer","Mail Office Street Address 1","Mail Office Street Address 2","Mail Office City","Mail Office State","Mail Office Country","Mail Office Postal Code","Mail Office Private Residence Flag","1E2Days","1E2DaysOther","1E2Hours","1G","2A(1)","2A(2)","2A(4)","2A(5)","2A(6)","2A(7)","2A(8)","2A(8) Application","2A(8) Order Date","2A(9)","3A","3AOther","3B","3C-State","3C-Country","4C"
2004571,"","REVERENCE CAPITAL PARTNERS REAL ESTATE, LLC",332290,11786,"Y","","","","","","","","212-804-8025","646-619-4307","Y","","","","","","","","MONFRI","","8:30AM - 6:00PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002712,"","ROCHEFORT ASSET MANAGEMENT LLC",333262,11981,"Y","","","","","","","","561-621-9815","","N","515 NORTH FLAGLER DRIVE","SUITE 2125","WEST PALM BEACH","FL","United States","33401","N","MONFRI","","9AM-5PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002712,"","SERENGETI CAPITAL PARTNERS LLC",334580,12190,"Y","","","","","","","","561-621-9815","","N","","","","","","","N","MONFRI","","9AM-5PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2004596,"WINCOVE","WPH MANAGEMENT LLC",334376,12166,"Y","","","","","","","","(603) 770-9785","","N","","","","","","","N","MONFRI","","9:00AM TO 5:00PM","47-2540894","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002071,"ALPHAKEYS FUND ADVISOR, L.L.C.","ALPHAKEYS FUND ADVISOR, L.L.C.",109213,10021,"Y","","","","","","","","212-994-7400","","N","","","","","","","N","MONFRI","","9:00AM - 5:00PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002071,"ICAPITAL GLOBAL ALTERNATIVES, LLC","ICAPITAL GLOBAL ALTERNATIVES, LLC",324457,12827,"Y","","","","","","","","212-994-7400","","N","","","","","","","N","MONFRI","","9:00 - 5:00","635400THHU2CAHMVOW20","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States",""
2004515,"JAIN GLOBAL (UK) PARTNERS LLP","JAIN GLOBAL (UK) PARTNERS LLP",333492,12007,"N","16 ST. JAMES'S STREET","","LONDON","","United Kingdom","SW1A 1ER","N","212-671-4011","","N","","","","","","","N","MONFRI","","9:00AM - 5:00PM GMT","","N","N","Y","N","N","N","N","",,"N","Limited Liability Partnership","","12","","United Kingdom","N"
2004515,"JAIN GLOBAL (HONG KONG) LIMITED","JAIN GLOBAL (HONG KONG) LIMITED",333493,12008,"N","9/F, LHT TOWER","31 QUEEN'S ROAD CENTRAL","CENTRAL, HONG KONG","","Hong Kong","","N","212-671-4011","","N","","","","","","","N","MONFRI","","9:00AM - 5:00PM HKT","","N","N","Y","N","N","N","N","",,"N","Other (specify)","LIMITED COMPANY","12","","Hong Kong","N"
2004515,"JAIN GLOBAL (SINGAPORE) PTE. LTD.","JAIN GLOBAL (SINGAPORE) PTE. LTD.",333494,12009,"N","138 MARKET STREET, #09-02","","SINGAPORE","","Singapore","048946","N","212-671-4011","","N","","","","","","","N","MONFRI","","9:00AM - 5:00PM SGT","","N","N","Y","N","N","N","N","",,"N","Other (specify)","LIMITED COMPANY","12","","Singapore","N"
2004515,"JAIN GLOBAL (JERSEY) LIMITED","JAIN GLOBAL (JERSEY) LIMITED",338034,12854,"N","","","","","","","Y","212-671-4011","","Y","","","","","","","","MONFRI","","9:00AM - 5:00PM","2549006E3HBO9YAHPP17","N","N","Y","N","N","N","N","",,"N","Other (specify)","LIMITED COMPANY","12","","Jersey","N"
2004567,"BLUEARC SPECIAL SITUATIONS CREDIT MANAGEMENT, LLC","BLUEARC SPECIAL SITUATIONS CREDIT MANAGEMENT, LLC",324535,10093,"Y","","","","","","","","404-419-6130","404-419-6140","Y","","","","","","","","MONFRI","","9AM - 5PM ET","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","09","DE","United States","N"
1993322,"TURNBRIDGE RE FUND MANAGEMENT COMPANY II LLC","TURNBRIDGE RE FUND MANAGEMENT COMPANY II LLC",320984,9676,"Y","","","","","","","","212-651-7272","","Y","","","","","","","","MONFRI","","9 AM - 5 PM","","Y","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1993322,"TURNBRIDGE EQUITIES REAL ESTATE FUND II GP LLC","TURNBRIDGE EQUITIES REAL ESTATE FUND II GP LLC",335819,12413,"Y","","","","","","","","212-651-7272","","Y","","","","","","","","MONFRI","","9 AM - 5 PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","Y"
1993322,"TURNBRIDGE EQUITIES REAL ESTATE FUND I GP, L.P.","TURNBRIDGE EQUITIES REAL ESTATE FUND I GP, L.P.",335867,12430,"Y","","","","","","","","212-651-7272","","Y","","","","","","","","MONFRI","","9 AM - 5 PM","","N","N","N","Y","N","N","N","",,"N","Limited Partnership","","12","DE","United States","Y"
2006431,"STABLE ASSET MANAGEMENT LTD","STABLE ASSET MANAGEMENT LTD.",294044,7979,"N","25 OLD BURLINGTON STREET","MAYFAIR","LONDON","","United Kingdom","W1S 3AN","N","(+44) 020 7016 3163","","N","","","","","","","N","MONFRI","","9AM-6PM","","Y","N","N","N","N","N","N","",,"N","Other (specify)","PRIVATE LIMITED COMPANY","12","","United Kingdom","N"
2006431,"STABLE ASSET MANAGEMENT INVESTMENTS, LTD.","STABLE ASSET MANAGEMENT INVESTMENTS, LTD.",293574,7980,"N","2D LANDMARK SQUARE, 64 EARTH CLOSE","SEVEN MILE BEACH","GRAND CAYMAN","","Cayman Islands","KY1-1201","N","0044-20-70163163","","N","","","","","","","N","MONFRI","","9AM-6PM","","Y","N","N","N","N","N","N","",,"N","Corporation","","12","","Cayman Islands","N"
1985333,"","WARBURG PINCUS ASIA LLC",293296,2413,"N","TWO INTERNATIONAL FINANCE CENTRE","","HONG KONG","","Hong Kong","6703","N","852 2536 6183","852 2521 3869","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1985333,"","BEIJING WARBURG PINCUS INVESTMENT CONSULTING COMPANY LTD",294265,3082,"N","UNIT24-11 CHINA WORLD OFFICE 2","1 JIANGGUOMENWAI AVENUE CHAOYANG DISTRICT","BEIJING","","China","100004","N","86 10 5929 8600","86 10 5929 8690","N","","","","","","","N","MONFRI","","9 AM - 5 PM","","N","N","Y","Y","N","N","N","",,"N","Other (specify)","LIMITED COMPANY","12","","China","N"
1985333,"","WARBURG PINCUS & CO.",294268,3085,"N","450 LEXINGTON AVENUE","","NEW YORK","NY","United States","10017","N","(212) 878-0600","(212) 878-9351","N","","","","","","","N","MONFRI","","9 AM - 5 PM","","N","N","N","Y","N","N","N","",,"N","Other (specify)","GENERAL PARTNERSHIP","12","NY","United States","N"
1985333,"","WARBURG PINCUS ASIA LTD",294270,3086,"N","8TH FLOOR, NEWTON TOWER SIR WILLIAM NEWTON STREET","","PORT LOUIS","","Mauritius","","N","230 208 2008","230 208 3108","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Other (specify)","LIMITED COMPANY","12","","Mauritius","N"
1985333,"","WARBURG PINCUS B.V.",294297,3108,"N","EDUARD VAN BEINUMSTRAAT 8","UNIT 6","AMSTERDAM","","Netherlands","1077 CZ","N","31 (0) 20 - 301 2197","31 (0) 20 - 301 2202","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Other (specify)","LIMITED COMPANY","12","","Netherlands","N"
1985333,"","WARBURG PINCUS DO BRASIL LTDA.",294301,3112,"N","AVENIDA BRIGADEIRO FARIA LIMA 2277","9º ANDAR JARDIM PAULISTANO 01451-001","SAO PAULO","","Brazil","","N","55 11 3096 3500","55 11 3096 3509","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Other (specify)","LIMITED COMPANY","12","","Brazil","N"
1985333,"","WARBURG PINCUS INDIA PRIVATE LIMITED",294306,3116,"N","7TH FLOOR EXPRESS TOWERS, NARIMAN POINT","","MUMBAI","","India","400 021","N","(91) 22 6650 0000","(91) 22 6650 0001","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Other (specify)","INDIA PRIVATE COMPANY","03","","India","N"
1985333,"","WARBURG PINCUS INTERNATIONAL LLC",294322,3127,"N","STIRLING SQUARE, 5-7 CARLTON GARDENS, ST. JAMES'S","","LONDON","","United Kingdom","SW1Y 5AD","N","44 207 306 0306","44 207 321 0881","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1985333,"","WARBURG PINCUS S.À R.L.",294329,3131,"N","46A, AVENUE JOHN F. KENNEDY","L-1855","LUXEMBOURG","","Luxembourg","B 87 114","N","352 26 005 744","352 26 005 827","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Other (specify)","LIMITED COMPANY","12","","Luxembourg","N"
1985333,"","WARBURG PINCUS SINGAPORE PTE. LTD.",294333,3134,"N","50 COLLYER QUAY #06-04, OUE BAYFRONT (LEVEL 6)","","SINGAPORE","","Singapore","049321","N","65 6320 7500","65 6634 0119","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Other (specify)","LIMITED COMPANY","12","","Singapore","N"
1985333,"","WARBURG PINCUS DEUTSCHLAND GMBH",299982,5708,"N","FASANENSTRASSE 65","","BERLIN","","Germany","D-10719","N","49 (30) 700 149 148","49 (30) 6908 8891","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Other (specify)","LIMITED COMPANY","12","","Germany","N"
1985333,"","WARBURG PINCUS (TEXAS) LLC",304154,6398,"Y","","","","","","","","713-325-5360","713-325-5360","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1985333,"","WARBURG PINCUS (HONG KONG) LIMITED",308486,7249,"N","TWO INTERNATIONAL FINANCE CENTRE","","HONG KONG","","Hong Kong","6703","N","852 2536 6183","852 2521 3869","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Other (specify)","LIMITED COMPANY","12","","Hong Kong","N"
1985333,"","SHANGHAI WARBURG PINCUS PRIVATE EQUITY MANAGEMENT CO., LTD.",308751,7445,"N","UNIT 205, WEST ZONE, 2/F","NO. 707 ZHANGYANG ROAD","SHANGHAI","","China","","N","852 2536 6183","852 2521 3869","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Other (specify)","LIMITED COMPANY","12","","China","N"
1985333,"","WP ASIA PACIFIC ASSET MANAGEMENT LLC",320835,9577,"N","UNIT 205, WEST ZONE, 2/F","NO. 707 ZHANGYANG ROAD","SHANGHAI","","China","","N","85225366183","85225213869","N","","","","","","","N","MONFRI","","9 A.M. - 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1985333,"","WP ASIA PACIFIC LLC",323856,10012,"N","UNIT 205 WEST ZONE","2F, NO. 707 ZHANGYANG ROAD, PILOT FREE TRADE ZONE","SHANGHAI","","China","","N","852 2536 6183","85225213869","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1985333,"","WPCS MANAGER, L.P.",329147,11149,"Y","","","","","","","","(212) 878-0600","(212) 878-9351","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","Y","N","N","N","N","N","N","",,"N","Limited Partnership","","12","DE","United States","N"
1985333,"","WARBURG PINCUS MENA ADVISORS LIMITED",335702,12377,"N","UNIT L31-10 LEVEL 31","ICD BROOKFIELD PLACE, DIFC","DUBAI","","United Arab Emirates","","N","+971589820997","","N","","","","","","","N","MONFRI","","9 A.M. TO 5 P.M.","","N","N","Y","Y","N","N","N","",,"N","Other (specify)","LIMITED COMPANY","12","","United Arab Emirates","N"
1983571,"","RC ADVISORY, LLC",295592,4201,"Y","","","","","","","","212-402-8500","929-296-7794","Y","","","","","","","","MONFRI","","8:00 AM - 5:30 PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","Y"
2006771,"GLOBAL ENERGY & POWER INFRASTRUCTURE ADVISORS, L.L.C.","GLOBAL ENERGY & POWER INFRASTRUCTURE ADVISORS, L.L.C.",295653,4251,"Y","","","","","","","","212-810-5300","","N","","","","","","","N","MONFRI","","7:30AM TO 7:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2006771,"GLOBAL ENERGY & POWER INFRASTRUCTURE II ADVISORS, L.L.C","GLOBAL ENERGY & POWER INFRASTRUCTURE II ADVISORS, L.L.C",295654,4252,"Y","","","","","","","","212-810-5300","","N","","","","","","","N","MONFRI","","7:30AM TO 7:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2006668,"","GIM ADVISORY SERVICES, LLC",293184,2351,"Y","","","","","","","","2123158100","","Y","","","","","","","","MONFRI","","9:00 AM TO 5:00 PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2006668,"","GIM EM MANAGER, LLC",308171,7090,"Y","","","","","","","","212-815-8100","","Y","","","","","","","","MONFRI","","9:00 AM TO 5:00 PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2005960,"","PEGASUS CAPITAL ADVISORS III,  L.P.",293523,2567,"Y","","","","","","","","203-869-4400","","Y","","","","","","","","MONFRI","","9 TO 5","","N","N","N","Y","N","N","N","",,"N","Limited Partnership","","12","DE","United States","N"
2005960,"","PEGASUS CAPITAL ADVISORS IV, L.P.",293550,2578,"Y","","","","","","","","203-869-4400","","Y","","","","","","","","MONFRI","","9 TO 5","","N","N","N","Y","N","N","N","",,"N","Limited Partnership","","12","DE","United States","N"
2005960,"","PEGASUS CAPITAL ADVISORS V, L.P.",294096,2950,"Y","","","","","","","","203-869-4400","","Y","","","","","","","","MONFRI","","9 TO 5","","N","N","N","Y","N","N","N","",,"N","Limited Partnership","","12","DE","United States","N"
2005960,"PEGASUS CAPITAL SNCF ADVISORS, L.P.","PEGASUS CAPITAL SNCF ADVISORS, L.P.",320827,9575,"Y","","","","","","","","203-869-4400","","Y","","","","","","","","MONFRI","","9 TO 5","","N","N","N","Y","N","N","N","",,"N","Limited Partnership","","12","DE","United States","N"
2005960,"","PEGASUS CAPITAL GFCR ADVISORS, LP",326028,10470,"Y","","","","","","","","203-869-4400","","Y","","","","","","","","MONFRI","","9:30-5:30","","N","N","N","Y","N","N","N","",,"N","Limited Partnership","","12","DE","United States","N"
2002328,"","CENTEROAK GP I, INC.",294255,3075,"Y","","","","","","","","214.301.4201","214.756.6505","N","","","","","","","N","MONFRI","","8:30 AM - 5:30 PM CENTRAL TIME","","N","N","N","Y","N","N","N","",,"N","Corporation","","12","TX","United States","N"
2002328,"","CENTEROAK GP II, INC.",308352,7186,"Y","","","","","","","","214.301.4201","214.756.6505","N","","","","","","","N","MONFRI","","8:30 AM - 5:30 PM CENTRAL TIME","","N","N","N","Y","N","N","N","",,"N","Corporation","","12","TX","United States","N"
2002328,"","CENTEROAK GP III, INC.",335842,12420,"Y","","","","","","","","214.301.4201","214.756.6505","N","","","","","","","N","MONFRI","","8:30 AM - 5:30 PM CENTRAL TIME","","N","N","N","Y","N","N","N","",,"N","Corporation","","12","TX","United States","N"
2002480,"","GHISALLO CREDIT OPPORTUNITY CAPITAL MANAGEMENT LLC",324791,10144,"Y","","","","","","","","617-502-5735","","Y","","","","","","","","MONFRI","","8AM-6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002032,"PRETIUM REO, LLC","PRETIUM REO, LLC",326220,10585,"Y","","","","","","","","212-257-5757","","Y","","","","","","","","MONFRI","","8:30AM - 5:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002032,"PRETIUM REO II, LLC","PRETIUM REO II, LLC",326222,10587,"Y","","","","","","","","212-257-5757","","Y","","","","","","","","MONFRI","","8:30AM - 5:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002032,"PRETIUM SINGLE-FAMILY RENTAL MANAGER V, LLC","PRETIUM SINGLE-FAMILY RENTAL MANAGER V, LLC",326224,10589,"Y","","","","","","","","212-257-5757","","Y","","","","","","","","MONFRI","","8:30AM - 5:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002032,"PRETIUM SINGLE-FAMILY RENTAL MANAGER VI, LLC","PRETIUM SINGLE-FAMILY RENTAL MANAGER VI, LLC",326225,10590,"Y","","","","","","","","212-257-5757","","Y","","","","","","","","MONFRI","","8:30AM - 5:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002032,"PRETIUM SINGLE-FAMILY RENTAL INVESTMENTS MANAGER V, LLC","PRETIUM SINGLE-FAMILY RENTAL INVESTMENTS MANAGER V, LLC",326226,10591,"Y","","","","","","","","212-257-5757","","Y","","","","","","","","MONFRI","","8:30AM - 5:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002032,"PRETIUM MILE HIGH JV (CORE) MEMBER, LLC","PRETIUM MILE HIGH JV (CORE) MEMBER, LLC",326235,10599,"Y","","","","","","","","212-257-5757","","Y","","","","","","","","MONFRI","","8:30AM - 5:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002032,"PRETIUM MILE HIGH JV (INCOME) MEMBER, LLC","PRETIUM MILE HIGH JV (INCOME) MEMBER, LLC",326236,10600,"Y","","","","","","","","212-257-5757","","Y","","","","","","","","MONFRI","","8:30AM - 5:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002032,"PRETIUM MILE HIGH JV (VALUE) MEMBER, LLC","PRETIUM MILE HIGH JV (VALUE) MEMBER, LLC",326237,10601,"Y","","","","","","","","212-257-5757","","Y","","","","","","","","MONFRI","","8:30AM - 5:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002032,"PRETIUM OLYMPUS GP, LLC","PRETIUM OLYMPUS GP, LLC",326238,10602,"Y","","","","","","","","212-257-5757","","Y","","","","","","","","MONFRI","","8:30AM - 5:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002032,"PRETIUM SEVEN POINTS GP, LLC","PRETIUM SEVEN POINTS GP, LLC",326239,10603,"Y","","","","","","","","212-257-5757","","Y","","","","","","","","MONFRI","","8:30AM - 5:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002032,"PRETIUM TRUE NORTH JV GP, LLC","PRETIUM TRUE NORTH JV GP, LLC",326240,10604,"Y","","","","","","","","212-257-5757","","Y","","","","","","","","MONFRI","","8:30AM - 5:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002032,"PRETIUM PLATFORM MANAGEMENT, LLC","PRETIUM PLATFORM MANAGEMENT, LLC",326251,11529,"Y","","","","","","","","212-257-5757","","Y","","","","","","","","MONFRI","","8:30AM-5:30PM","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1985835,"","GA-IP MANAGEMENT, LLC",336608,12692,"N","3000 SANDHILL RD","STE 245","MENLO PARK","CA","United States","94025","N","(650) 704-4311","","N","","","","","","","N","MONFRI","","9AM-5PM","","N","Y","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States",""
2002736,"","MONROE CAPITAL MANAGEMENT LLC",296592,5084,"Y","","","","","","","","(312) 258-8300","(312) 258-8350","Y","","","","","","","","MONFRI","","9:00 AM - 5:00 PM (CST)","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002736,"","MONROE CAPITAL PARTNERS FUND ADVISORS, INC.",296595,5087,"Y","","","","","","","","(312) 258-8300","(312) 258-8350","Y","","","","","","","","MONFRI","","9:00 AM - 5:00 PM (CST)","","N","N","N","Y","N","N","N","",,"N","Corporation","","12","DE","United States","N"
2002736,"","MONROE CAPITAL PARTNERS FUND II ADVISORS, INC.",296599,5091,"Y","","","","","","","","(312) 258-8300","(312) 258-8350","Y","","","","","","","","MONFRI","","9:00 AM - 5:00 PM (CST)","","N","N","N","Y","N","N","N","",,"N","Corporation","","12","DE","United States","N"
2002736,"","MONROE CAPITAL ASSET MANAGEMENT LLC",301844,6267,"Y","","","","","","","","(312) 258-8300","(312) 258-8350","Y","","","","","","","","MONFRI","","9:00 AM - 5:00 PM (CST)","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002736,"","MONROE CAPITAL CLO MANAGER LLC",308826,7513,"Y","","","","","","","","(312) 258-8300","(312) 258-8350","Y","","","","","","","","MONFRI","","9:00 AM - 5:00 PM (CST)","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002736,"","MONROE CAPITAL CLO MANAGER II LLC",320680,9506,"Y","","","","","","","","(312) 258-8300","(312) 258-8350","Y","","","","","","","","MONFRI","","9:00 AM - 5:00 PM (CST)","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2002736,"","MONROE CAPITAL REAL ESTATE CREDIT ADVISORS, LLC",336266,12834,"N","311 SOUTH WACKER DRIVE","SUITE 6400","CHICAGO","IL","United States","60606-6710","N","(312) 258-8300","(312) 258-8350","N","","","","","","","N","MONFRI","","9:00 AM - 5:00 PM (CST)","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States",""
2003012,"GREYSTAR GDCV GP, LLC","GREYSTAR GDCV GP, LLC",295855,4433,"Y","","","","","","","","843-579-9400","843-579-9420","Y","","","","","","","","MONFRI","","8:00 AM - 5:00 PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2003012,"GREYSTAR MANAGEMENT VIII, LLC","GREYSTAR MANAGEMENT VIII, LLC",295861,4437,"Y","","","","","","","","843-579-9400","843-579-9420","Y","","","","","","","","MONFRI","","8:00 AM - 5:00 PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2003012,"GREYSTAR GDCV GP II, LLC","GREYSTAR GDCV GP II, LLC",295865,4441,"Y","","","","","","","","843-579-9400","843-579-9420","Y","","","","","","","","MONFRI","","8:00 AM - 5:00 PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
2003012,"GREYSTAR MANAGEMENT IX, LLC","GREYSTAR MANAGEMENT IX, LLC",295870,4445,"Y","","","","","","","","843-579-9400","843-579-9420","Y","","","","","","","","MONFRI","","8:00 AM - 5:00 PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
