"FilingID","SchA-3","Schedule","Full Legal Name","DE/FE/I","Entity in Which","Title or Status","Status Acquired","Ownership Code","Control Person","PR","OwnerID"
2013257,"Y","A","CARUSI, MICHAEL, A.","I","","MANAGING DIRECTOR OF ATV ASSOCIATES VIII, LLC",07/2007,"NA","Y","N",6038711
2013257,"Y","A","WIBERG, WILLIAM, C.","I","","MANAGING DIRECTOR OF ATV ASSOCIATES VII, LLC",08/2003,"A","Y","N",6038713
2013257,"Y","A","WIBERG, WILLIAM, C.","I","","MANAGING DIRECTOR OF ATV ASSOCIATES VIII, LLC",07/2007,"B","Y","N",6038713
2013257,"Y","A","GEORGE, JEAN, M.","I","","MANAGING DIRECTOR OF ATV ASSOCIATES VII, LLC",02/2002,"A","Y","N",6038716
2013257,"Y","A","GEORGE, JEAN, M.","I","","MANAGING DIRECTOR OF ATV ASSOCIATES VIII, LLC",07/2007,"B","Y","N",6038716
2013257,"Y","A","BALOFF, STEVEN, NICHOLAS","I","","MANAGING DIRECTOR OF ATV ASSOCIATES VII, LLC",02/2001,"NA","Y","N",863144
2013257,"Y","A","BALOFF, STEVEN, NICHOLAS","I","","MANAGING DIRECTOR OF ATV ASSOCIATES VIII, LLC",07/2007,"B","Y","N",863144
2013257,"Y","A","HOWER, ROBERT, C.","I","","MANAGING DIRECTOR OF ATV ASSOCIATES VII, LLC",03/2002,"A","Y","N",6038718
2013257,"Y","A","HOWER, ROBERT, C.","I","","MANAGING DIRECTOR OF ATV ASSOCIATES VIII, LLC",07/2007,"B","Y","N",6038718
2013257,"","B","CARUSI, MICHAEL, A.","I","THE CARUSI FAMILY TRUST DATED JULY 19, 2016","TRUSTEE OF THE CARUSI FAMILY TRUST DATED JULY 19, 2016",07/2016,"F","Y","N",6038711
2013257,"","B","Carusi, Mary, Catherine","I","THE CARUSI FAMILY TRUST DATED JULY 19, 2016","TRUSTEE OF THE CARUSI FAMILY TRUST DATED JULY 19, 2016",07/2016,"F","Y","N",6775565
2013257,"Y","A","MICHAEL A. CARUSI AND MARY C. CARUSI, AS TRUSTEES OF THE CARUSI FAMILY TRUST DATED JULY 19, 2016","DE","","MEMBER OF ATV ASSOCIATES VII, LLC",07/2016,"B","N","N",
2013257,"Y","A","MICHAEL A. CARUSI AND MARY C. CARUSI, AS TRUSTEES OF THE CARUSI FAMILY TRUST DATED JULY 19, 2016","DE","","MEMBER OF ATV ASSOCIATES VIII, LLC",07/2016,"B","N","N",
2013257,"Y","A","STEVEN N. BALOFF AND DEBORAH D. BALOFF TRUSTEES, STEVEN N. AND DEBORAH D. BALOFF TRUST DATED MAY 13, 1998","DE","","MEMBER OF ATV ASSOCIATES VII, LLC",02/2001,"B","N","N",
2013257,"","B","BALOFF, STEVEN, NICHOLAS","I","STEVEN N. AND DEBORAH D. BALOFF TRUST DATED MAY 13, 1998","TRUSTEE OF THE STEVEN N. AND DEBORAH D. BALOFF TRUST DATED MAY 13, 1998",05/1998,"F","Y","N",863144
2013257,"","B","BALOFF, DEBORAH, D","I","THE STEVEN N. AND DEBORAH D. BALOFF TRUST DATED MAY 13, 1998","TRUSTEE OF THE STEVEN N. AND DEBORAH D. BALOFF TRUST DATED MAY 13, 1998",05/1998,"F","Y","N",6776248
2013257,"Y","A","HENKENS FAMILY SURVIVORS TRUST U/A DATED JUNE 1, 1999","DE","","MEMBER OF ATV ASSOCIATES VII, LLC",10/2004,"A","N","N",
2013257,"Y","A","WESLEY RAFFEL AND ELIZABETH D. RAFFEL, AS TRUSTEES OF THE RAFFEL REVOCABLE LIVING TRUST DATED NOVEMBER 7, 1995","DE","","MEMBER OF ATV ASSOCIATES VII, LLC",02/2001,"B","N","N",
2013257,"Y","A","JOHN R. HARRINGTON AND DIANE I. HARRINGTON, AS TRUSTEES OF THE JOHN R. AND DIANE I. HARRINGTON TRUST U/A DATED MAY 14, 1993","DE","","MEMBER OF ATV ASSOCIATES VII, LLC",02/2001,"A","N","N",
2013257,"","B","HARRINGTON, JOHN, RICHARD","I","JOHN R. HARRINGTON AND DIANE I. HARRINGTON, AS TRUSTEES OF THE JOHN R. AND DIANE I. HARRINGTON TRUST U/A DATED MAY 14, 1993","TRUSTEE OF THE JOHN R. AND DIANE I. HARRINGTON TRUST U/A DATED MAY 14, 1993",05/1993,"F","Y","N",5742846
2013257,"","B","RAFFEL, WESLEY","I","THE RAFFEL REVOCABLE LIVING TRUST DATED NOVEMBER 7, 1995","TRUSTEE OF THE RAFFEL REVOCABLE LIVING TRUST DATED NOVEMBER 7, 1995",11/1995,"F","Y","N",6776696
2013257,"","B","HENKENS, KATHRYN","I","HENKENS FAMILY SURVIVORS TRUST U/A DATED JUNE 1, 1999","TRUSTEE OF THE HENKENS FAMILY SURVIVORS TRUST U/A DATED JUNE 1, 1999",06/1999,"F","Y","N",6776733
2013257,"","B","HARRINGTON, DIANE, I.","I","JOHN R. HARRINGTON AND DIANE I. HARRINGTON, AS TRUSTEES OF THE JOHN R. AND DIANE I. HARRINGTON TRUST U/A DATED MAY 14, 1993","TRUSTEE OF THE JOHN R. AND DIANE I. HARRINGTON TRUST U/A DATED MAY 14, 1993",05/1993,"F","Y","N",6929139
2013257,"Y","A","Boettner, Travis, John","I","","CHIEF FINANCIAL OFFICER",04/2018,"NA","Y","N",6572311
2010625,"","B","BTG PACTUAL G7 HOLDING S.A.","FE","BTG PACTUAL HOLDING S.A.","SHAREHOLDER",12/2015,"C","Y","N",
2010625,"","B","BANCO BTG PACTUAL S.A.","FE","BTG PACTUAL ASSET MANAGEMENT S.A. DTVM","OWNER",09/2011,"E","Y","N",
2010625,"","B","BTG PACTUAL HOLDING S.A.","FE","BANCO BTG PACTUAL S.A.","SHAREHOLDER",09/2011,"C","Y","N",
2010625,"Y","A","BTG PACTUAL ASSET MANAGEMENT S.A. DTVM","FE","","PARENT COMPANY",01/2012,"E","Y","N",
2010625,"Y","A","MAZZOLA, RENATO ANTONIO, SECONDO","I","","DIRECTOR",01/2017,"NA","N","N",6932452
2010625,"Y","A","CARDOSO, MARIANA, BOTELHO RAMALHO","I","","CHIEF COMPLIANCE OFFICER",01/2017,"NA","N","N",6932456
2010625,"","B","ESTEVES, ANDRE, SANTOS","I","BANCO BTG PACTUAL S.A.","INDIRECT OWNER",01/2011,"C","Y","N",6167710
2011324,"N","A","Baer, Joshua","I","","MANAGER / MEMBER",02/2021,"E","Y","N",6617551
2008356,"N","A","Press, Jah-El, Natan","I","","CHIEF EXECUTIVE OFFICER, CHIEF INVESTMENT OFFICER",02/2019,"C","Y","N",8086757
2008356,"N","A","FULTON, JESSE, S","I","","CHIEF OPERATIONS OFFICER",02/2019,"C","Y","N",5542827
2008356,"N","A","Feinstein, David, Chaim","I","","CHIEF FINANCIAL OFFICER",02/2019,"C","Y","N",8086762
2008743,"Y","A","ALENDE SERRA, GONZALO","I","","CCO/CFO",06/2015,"NA","Y","N",6026681
2008743,"Y","A","RODRIGUEZ, RICARDO","I","","EXECUTIVE COMMITTEE MEMBER",06/2015,"NA","Y","N",2118017
2008743,"Y","A","VALENZUELA, RAUL FRANCISCO, SOTOMAYOR","I","","EXECUTIVE COMMITTEE MEMBER",06/2015,"NA","Y","N",6026679
2008743,"Y","A","MORITA, NORBERTO, OSCAR","I","","EXECUTIVE COMMITTEE MEMBER",06/2015,"NA","Y","N",6026676
2008743,"Y","A","ATIENZA, SEBASTIAN, VILLA","I","","EXECUTIVE COMMITTEE MEMBER",06/2015,"NA","Y","N",6522040
2008743,"Y","A","CEIBO HOLDINGS LLC","DE","","LIMITED PARTNER",10/2015,"B","Y","N",
2008743,"Y","A","PINCKNEY CAPITAL PARTNERS LP","FE","","LIMITED PARTNER",10/2022,"B","Y","N",
2008743,"Y","A","VINSON CAPITAL LP","FE","","LIMITED PARTNER",11/2022,"B","Y","N",
2008743,"Y","A","RESTERY S.A.","FE","","LIMITED PARTNER",10/2015,"A","N","N",
2008743,"","B","RODRIGUEZ, RICARDO","I","PICKNEY CAPITAL PARTNERS","SHAREHOLDER",12/2006,"E","Y","N",2118017
2008743,"","B","MORITA, NORBERTO, OSCAR","I","BARABEL S.A.","SHAREHOLDER",12/2005,"E","Y","N",6026676
2008743,"","B","MORITA, NORBERTO, OSCAR","I","LIDELAN S.A.","SHAREHOLDER",12/2005,"E","Y","N",6026676
2008743,"","B","MORITA, NORBERTO, OSCAR","I","FILENOR S.A.","SHAREHOLDER",12/2005,"E","Y","N",6026676
2008743,"","B","LIDELAN S.A.","FE","BINARIO S.A.","SHAREHOLDER",12/2005,"C","Y","N",
2008743,"","B","BARABEL S.A.","FE","BINARIO S.A.","SHAREHOLDER",12/2005,"C","Y","N",
2008743,"","B","FILENOR S.A.","FE","BINARIO S.A.","SHAREHOLDER",12/2005,"C","Y","N",
2008743,"","B","BINARIO S.A.","FE","CAMINUR S.A.","SHAREHOLDER",09/2000,"E","Y","N",
2008743,"","B","CAMINUR S.A.","FE","MIYUKI FINANCE S.A.","SHAREHOLDER",10/2018,"E","Y","N",
2008743,"","B","SOUTH PACIFIC CAPITAL PARTNERS LP","FE","VINSON CAPITAL LP","LIMITED PARTNER",12/2022,"E","N","N",
2008743,"","B","REHBENS, DIEGO, ACEVEDO","I","RESTERY S.A.","SHAREHOLDER",08/2013,"D","Y","N",6573641
2008743,"","B","ATIENZA, SEBASTIAN, VILLA","I","TAI PAN AGAIN LTD.","SHAREHOLDER",12/2019,"E","Y","N",6522040
2008743,"Y","A","TAI PAN AGAIN LTD.","FE","","LIMITED PARTNER",05/2023,"B","Y","N",
2008743,"","B","VIOLINE HOLDINGS LTD.","FE","CEIBO HOLDINGS LLC","SHAREHOLDER",12/2018,"E","Y","N",
2008743,"","B","AGROPECUARIA INCOMAR SRL","FE","VIOLINE HOLDINGS LTD.","SHAREHOLDER",12/2018,"E","Y","N",
2008743,"","B","MIYUKI FINANCE S.A.","FE","AGROPECUARIA INCOMAR SRL","SHAREHOLDER",12/2018,"D","Y","N",
2008743,"Y","A","CYPRESS CONSULTING L.P.","FE","","LIMITED PARTNER",11/2016,"A","N","N",
2008743,"Y","A","WONTOWN GROUP S.A.","FE","","LIMITED PARTNER",01/2021,"A","N","N",
2008743,"Y","A","LLAMPOS LLC","FE","","LIMITED PARTNER",12/2022,"A","N","N",
2008743,"","B","JIBLER S.A.","FE","WONTOWN GROUP S.A.","SHAREHOLDER",11/2011,"E","Y","N",
2008743,"","B","ALENDE SERRA, GONZALO","I","JIBLER S.A.","SHAREHOLDER",09/2007,"E","Y","N",7528840
2008743,"","B","DORNE INVESTMENT HOLDINGS LIMITED","FE","CYPRESS CONSULTING L.P.","LIMITED PARTNER",02/2020,"E","Y","N",
2008743,"","B","USTARIS LP","FE","LLAMPOS LLC","MEMBER",12/2022,"F","N","N",
2008743,"","B","BESA, JAIME","I","USTARIS LP","LIMITED PARTNER",10/2020,"C","N","N",7528869
2008743,"","B","RGI TRUSTEES LIMITED","FE","DORNE INVESTMENT HOLDINGS LIMITED","GENERAL PARTNER",10/2016,"F","Y","N",
2008743,"","B","FORERO, MARIA, ANGELICA","I","RESTERY S.A.","SHAREHOLDER",11/2013,"D","Y","N",7529036
2008743,"Y","A","ACEVEDO, DIEGO","I","","EXECUTIVE COMMITTEE MEMBER",03/2022,"NA","Y","N",6115523
2008743,"","B","RIBLESUR S.A.","FE","SOUTH PACIFIC CAPITAL PARTNERS LP","GENERAL PARTNER",12/2022,"F","Y","N",
2008743,"","B","PUQUIOS LLC","FE","USTARIS LP","GENERAL PARTNER",12/2022,"F","Y","N",
2008743,"","B","JUNEMAN, ROSITA","I","USTARIS LP","LIMITED PARTNER",10/2020,"C","N","N",7719412
2008743,"","B","VALENZUELA, RAUL FRANCISCO, SOTOMAYOR","I","SOUTH PACIFIC CAPITAL PARTNERS LP","LIMITED PARTNER",12/2022,"C","N","N",6026679
2008743,"Y","A","SCGM LTD.","FE","","GENERAL PARTNER",07/2025,"NA","Y","N",
2008743,"Y","A","VIOLINE HOLDING LTD.","FE","","LIMITED PARTNER",10/2015,"B","N","N",
2006901,"Y","A","LERCH, MICHAEL, LEE","I","","CHIEF INVESTMENT OFFICER",08/2002,"NA","Y","N",4974296
2006901,"Y","A","CHISHOLM, RICHARD, GEORGE","I","","CHIEF EXECUTIVE OFFICER",08/2005,"NA","Y","N",5054290
2006901,"Y","A","TSAI, GERALD, HWA WEI","I","","GENERAL COUNSEL AND CHIEF COMPLIANCE OFFICER",11/2014,"NA","Y","N",6422982
2006901,"Y","A","MICHAEL L. LERCH TIGER TRUST, DATED APRIL 29, 2025","DE","","OWNER",05/2025,"E","Y","N",
2006901,"Y","A","BRINDLE, ADRIAN, JOHN","I","","CHIEF FINANCIAL OFFICER",04/2014,"NA","Y","N",5054289
2006901,"","B","LERCH, MICHAEL, LEE","I","MICHAEL L. LERCH TIGER TRUST, DATED APRIL 29, 2025","TRUSTEE",04/2025,"F","Y","N",4974296
2011118,"N","A","Awada, Nader","I","","PRESIDENT AND DIRECTOR",09/2023,"E","Y","N",7833959
2011118,"N","A","DANNATT, SIMON, GEOFFREY","I","","DIRECTOR",09/2023,"NA","Y","N",6988999
2011118,"N","A","IORIO, JAMES, LINDO","I","","DIRECTOR",09/2023,"NA","Y","N",2987249
2011118,"N","A","GU, DAVID","I","","DIRECTOR",01/2024,"NA","Y","N",7892014
2011032,"N","A","KRUMHOLZ, RICHARD, ALEC","I","","CO-PRESIDENT",12/2019,"D","Y","N",5174236
2011032,"N","A","KRUMHOLZ, ANDREW","I","","CO-PRESIDENT",12/2019,"D","Y","N",5548893
2013444,"N","A","ORR, RUFUS, WILSON","I","","MANAGING MEMBER",12/2024,"E","Y","N",4392732
2009722,"Y","A","CHICOSKI, ROBERT, JOSEPH","I","","MANAGING MEMBER",05/2017,"NA","Y","N",5941801
2009722,"Y","A","SEAVER ALLIANCE LLC","DE","","OWNER",05/2017,"E","Y","N",
2009722,"","B","CHICOSKI, ROBERT, JOSEPH","I","SEAVER ALLIANCE LLC","MEMBER",05/2017,"E","Y","N",5941801
2008177,"Y","A","AGAVE HOLDINGS LIMITED","FE","","HOLDING COMPANY",11/2024,"E","Y","N",
2008177,"Y","A","Marcheggiano, Gilberto","I","","DIRECTOR",04/2025,"E","Y","N",8099325
2008177,"Y","A","Valentini, Guido","I","","DIRECTOR",11/2024,"NA","Y","N",8099331
2008177,"Y","A","BROWN, ANDREW, MARK","I","","CHIEF COMPLIANCE OFFICER AND DIRECTOR",12/2024,"NA","Y","N",7328382
2008177,"","B","Marcheggiano, Gilberto","I","AGAVE HOLDINGS LIMITED","OWNER",05/2025,"E","Y","N",8099325
2009301,"N","A","Kundi, Aran, Singh","I","","DIRECTOR",05/2023,"E","Y","N",8148432
2009919,"N","A","Beard, Stephen","I","","DIRECTOR",08/2025,"E","Y","N",8149858
2009690,"N","A","HARWOOD, EVAN, MICHAEL","I","","PRESIDENT",09/2022,"E","Y","N",4829215
2009690,"N","A","Loeb, Paul","I","","CHAIRMAN",09/2022,"B","Y","N",7989745
2009485,"N","A","Mohapatra, Swetansu","I","","MANAGING PARTNER",01/2025,"C","Y","N",8148761
2009485,"N","A","Al-Hajri, Misfer, Hamad M A","I","","MANAGING PARTNER",01/2025,"C","Y","N",8148762
2003543,"N","A","SELMAN, SAMIR","I","","MANAGING MEMBER",10/2023,"E","Y","N",
2009010,"N","A","Struthmann, Johanna","I","","MANAGING DIRECTOR",08/2021,"D","Y","N",7876967
2009010,"N","A","Rosarius, Stephan","I","","MANAGING DIRECTOR",01/2022,"D","Y","N",7876969
2009010,"N","A","Heidtmann, Volker","I","","MANAGING DIRECTOR",09/2022,"NA","Y","N",7876970
2009590,"N","A","KOAY, SEONG JIANN","I","","CEO",07/2025,"E","Y","N",8154779
2008359,"Y","A","CHARTER CAPITAL HOLDINGS, LLC","DE","","OWNER",12/2022,"E","Y","N",
2006909,"N","A","STARICK, MATTHEW, JEREMY","I","","CHIEF EXECUTIVE OFFICER / CHIEF INVESTMENT OFFICER / DIRECTOR / SHAREHOLDER",02/2025,"E","Y","N",5201810
2006909,"N","A","BASTIN, MICHAEL, NEAL","I","","CHIEF OPERATING OFFICER",02/2025,"NA","Y","N",4206424
2005923,"N","A","Mull, Jennifer","I","","MANAGING MEMBER",03/2025,"E","Y","N",8143074
2008359,"","B","KERSCHEN, JOHN, RICHARD","I","CHARTER CAPITAL HOLDINGS, LLC","PARTNER",12/2022,"D","Y","N",5856260
1999079,"N","A","AYES, LYLE, B","I","","MANAGING MEMBER OF VERANCE CAPITAL MANAGEMENT LLC",02/2025,"E","Y","N",4839487
1999079,"N","A","Hoffman, Jeremy, Alexander","I","","PRINCIPAL OF VERANCE CAPITAL MANAGEMENT LLC",04/2025,"NA","Y","N",6835199
1999079,"N","A","AYES, LYLE, B","I","","MANAGING MEMBER OF VERANCE CAPITAL PARTNERS II GP LLC",04/2025,"E","Y","N",4839487
1999079,"N","A","KERSHAW-WEIH, JULIAN, GERD","I","","PRINCIPAL OF VERANCE CAPITAL MANAGEMENT LLC",04/2025,"NA","Y","N",6822313
2006356,"Y","A","CITIC SECURITIES CLSA CAPITAL PARTNERS LIMITED","FE","","SHAREHOLDER",09/2011,"E","Y","N",
2006356,"Y","A","CLSACP HOLDINGS LIMITED","FE","","DIRECTOR",09/2011,"NA","Y","N",
2006356,"","B","CITIC SECURITIES COMPANY LIMITED","FE","CITIC SECURITIES INTERNATIONAL COMPANY LIMITED","INDIRECT SHAREHOLDER",07/2013,"E","Y","N",
2006356,"","B","CITIC SECURITIES INTERNATIONAL COMPANY LIMITED","FE","CITIC SECURITIES CLSA CAPITAL PARTNERS LIMITED","INDIRECT SHAREHOLDER",07/2013,"E","Y","N",
2006356,"Y","A","MIN, PETER, JAE SUN","I","","DIRECTOR",06/2013,"NA","Y","N",6304173
2006356,"Y","A","LEE, CHIA HUAN","I","","DIRECTOR",07/2016,"NA","Y","N",6775182
2006356,"Y","A","KIYOZUKA, MEGUMI","I","","DIRECTOR",04/2017,"NA","Y","N",6932565
2006356,"Y","A","TAN, ERIC, CHUNG KEAT","I","","DIRECTOR",12/2018,"NA","Y","N",7089541
2006356,"Y","A","PARK, GREGORY","I","","DIRECTOR",10/2017,"NA","Y","N",2518404
2006356,"Y","A","PARK, CAROL, LEE","I","","DIRECTOR",10/2017,"NA","Y","N",7089989
2006356,"Y","A","HU, BAIFENG","I","","COUNTRY HEAD - JAPAN, MANAGEMENT COMMITTEE MEMBER",05/2024,"NA","Y","N",7255894
2006356,"Y","A","TOTLA, VAIBHAV","I","","DIRECTOR",10/2020,"NA","Y","N",7347389
2006356,"Y","A","FENG, SHU","I","","DEPUTY HEAD OF CLSA CAPITAL PARTNERS",11/2023,"NA","Y","N",5636082
2006356,"Y","A","JIA, WEI","I","","DIRECTOR, CREDIT BUSINESS AND HEAD OF HEALTHCARE INVESTMENT DIVISION, CLSA ASIA GROWTH FUND",11/2024,"NA","Y","N",7255897
2006356,"Y","A","HUNG, YING YEUNG","I","","MD - HEAD OF TRANSACTION MANAGEMENT",01/2021,"NA","Y","N",7346950
2006356,"Y","A","CHENG, YIU WA","I","","DIRECTOR",09/2020,"NA","Y","N",7346951
2006356,"Y","A","TAY, GEOK LAN","I","","DIRECTOR",06/2020,"NA","Y","N",7347428
2006356,"Y","A","LIM, FOOI HIN","I","","DIRECTOR",02/2022,"NA","Y","N",7520047
2006356,"Y","A","CHEUNG, MO YIN","I","","HEAD OF COMPLIANCE",09/2020,"NA","Y","N",7519987
2006356,"Y","A","CHUNG, CHEUK FAN MARCO","I","","HEAD OF LEGAL",04/2021,"NA","Y","N",7519988
2006356,"Y","A","CHIU, KIN KI","I","","OPERATIONS DIRECTOR",05/2021,"NA","Y","N",7513916
