"FilingID","Accountant Name","Street 1","Street 2","City","State","Country","Postal Code","Registered PCAOB","PCAOB Number","PCAOB Inspection","Audit","Examination","Report","Unqualified Opinion"
1938351,"LAVINE, LOFGREN, MORRIS & ENGELBERG, LLP","4180 LA JOLLA VILLAGE DR","STE. 300","LA JOLLA","CA","United States","92037","Y",3496,"Y","N","Y","N",""
1937882,"KPMG LLP","875 THIRD AVENUE","","NEW YORK","NY","United States","10022","Y",185,"Y","Y","N","N","Not Yet Received"
1937882,"PRICEWATERHOUSECOOPERS LLP","1 EMBANKMENT PLACE","","LONDON","","United Kingdom","WC2N 6RH","Y",876,"Y","Y","N","N","Not Yet Received"
1937882,"MAZARS USA LLP","135 W 50TH STREET","","NEW YORK","NY","United States","10020","Y",339,"Y","Y","N","N","Not Yet Received"
1937882,"PRICEWATERHOUSECOOPERS, SOCIETE COOPERATIVE","2 RUE GERHARD","B.P.1443","MERCATOR","","Luxembourg","L-1014","Y",1328,"Y","Y","N","N","Yes"
1937882,"ERNST & YOUNG","62 FORUM LANE","CAMANA  BAY P.O. BOX 510","GRAND CAYMAN","","Cayman Islands","KY1-1106","Y",1655,"Y","Y","N","N","Yes"
1941386,"SPICER JEFFRIES","11780 HIGHWAY 1","SUITE 308","PALM BEACH GARDENS","FL","United States","33408","Y",349,"Y","Y","N","Y","Not Yet Received"
1932629,"CLARK SCHAEFER HACKETT","ONE EAST FOURTH STREET","","CINCINNATI","OH","United States","45202","Y",539,"Y","Y","Y","Y","Yes"
1941893,"KPMG","1676 INTERNATIONAL DRIVE","","MCLEAN","VA","United States","22102","Y",185,"Y","Y","N","N","Yes"
1941893,"RSM US LLP","30 S 17TH ST #710","","PHILADELPHIA","PA","United States","19103","Y",49,"Y","Y","N","N","Yes"
1935500,"PRICEWATERHOUSECOOPERS, LLP","6 CARDINAL WAY","SUITE 1100","ST. LOUIS","MO","United States","63102","Y",238,"Y","N","Y","Y","Yes"
1940057,"PLANTE & MORAN PLLC","27400 NORTHWESTERN HWY","","SOUTHFIELD","MI","United States","48034","Y",166,"Y","N","Y","N",""
1939354,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR,","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1940302,"MALONEY + NOVOTNY LLC","1111 SUPERIOR AVENUE","SUITE 700","CLEVELAND","OH","United States","44114","Y",320,"Y","N","Y","N",""
1935747,"MAGGART CPAS & ADVISORS","1201 DEMONBREUN STREET","SUITE 1220","NASHVILLE","TN","United States","37203","Y",763,"Y","N","Y","N",""
1933545,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1940346,"PRICEWATERHOUSE COOPERS LLP","ONE NORTH WACKER","","CHICAGO","IL","United States","60606","Y",238,"Y","N","Y","Y","Yes"
1934200,"GALAXY ACCOUNTING SERVICES, INC","15260 VENTURA BLVD.","SUITE 1200","SHERMAN OAKS","CA","United States","91403","Y",7198,"Y","N","Y","N",""
1946401,"PRICEWATERHOUSECOOPERS LLP","1 N UPPER WACKER DRIVE","","CHICAGO","IL","United States","60606","Y",238,"Y","Y","Y","N","Yes"
1934229,"ASHLAND PARTNERS, LP","525 BIGHAM KNOLL SUITE 200","","JACKSONVILLE","OR","United States","97530","Y",3783,"Y","N","Y","N",""
1943444,"MICHAEL COGLIANESE","300 NORTH STATE STREET","SUITE 5720","CHICAGO","IL","United States","60654","Y",3874,"Y","Y","N","N","No"
1937747,"ROBERT MILNER, CPA","4806 W. GANDY BLVD.","","TAMPA","FL","United States","33611","Y",3289,"Y","N","Y","N",""
1925393,"HBK","100 PINEWOOD LN","STE 201","WARRENDALE","PA","United States","15086","Y",2206,"Y","N","Y","N",""
1944252,"WEAVER AND TIDWELL, LLP","1230 ROSECRANS AVENUE","SUITE 510","MANHATTAN BEACH","CA","United States","90266","Y",410,"Y","N","Y","N",""
1944913,"ASSURANCE DIMENSIONS","4920 W CYPRESS STREET","SUITE 102","TAMPA","FL","United States","33607","Y",5036,"Y","Y","Y","Y","Not Yet Received"
1943787,"WOLF AND COMPANY, P.C.","255 STATE STREET","","BOSTON","MA","United States","02109","Y",392,"Y","N","Y","N",""
1944159,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE, SUITE 103","","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1936223,"FREED MAXICK CPAS, P.C.","424 MAIN STREET","SUITE 800","BUFFALO","NY","United States","14202","Y",317,"Y","N","Y","N",""
1940331,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BOULEVARD","","BOSTON","MA","United States","02110","Y",238,"Y","Y","Y","Y","Yes"
1940839,"EISNER AMPER","ONE MARKET, LANDMARK, SUITE 620","","SAN FRANCISCO","CA","United States","94105","Y",274,"Y","Y","N","N","Yes"
1941949,"HBK CPAS AND CONSULTANTS","100 PINEWOOD LANE","SUITE 201","WARRENDALE","PA","United States","15086","Y",2206,"Y","N","Y","N",""
1941727,"KPMG LLP","1350 AVENUE OF THE AMERICAS","","NEW YORK","NY","United States","10019","Y",185,"Y","Y","N","N","Not Yet Received"
1941727,"KPMG LLP","P.O. BOX 493","SIX CRICKET SQUARE","GRAND CAYMAN","","Cayman Islands","KY1-1106","Y",1323,"Y","Y","N","N","Not Yet Received"
1925396,"HBK CPAS AND CONSULTANTS","100 PINEWOOD LANE","SUITE 201","WARRENDALE","PA","United States","15086","Y",2206,"Y","N","Y","N",""
1935283,"ROLLERI & SHEPPARD CPAS, LLP","2150 POST ROAD","5TH FLOOR","FAIRFIELD","CT","United States","06824","Y",3437,"Y","N","Y","N",""
1934764,"ERWIN & CO.","6311 RANCH DRIVE","","LITTLE ROCK","AR","United States","72223","Y",3417,"Y","N","Y","N",""
1935215,"WAGNER & ZWERMAN LLP","201 OLD COUNTRY ROAD","SUITE 202","MELVILLE","NY","United States","11747","Y",3374,"Y","N","Y","N",""
1935215,"COHNREZNICK LLP","4 BECKER FARM ROAD","","ROSELAND","NJ","United States","07068","Y",596,"Y","Y","N","N","Yes"
1941950,"HBK","100 PINEWOOD LANE","SUITE 201","WARRENDALE","PA","United States","15086","Y",2206,"N","N","Y","N",""
1940704,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BOULEVARD","SUITE 500","BOSTON","MA","United States","02210","Y",238,"Y","Y","Y","Y","Yes"
1935704,"CADE, CRENSHAW & ASSOCIATES, P.C.","2100 SOUTHBRIDGE PKWY","STE 460","BIRMINGHAM","AL","United States","35209","N",,"","N","Y","N",""
1943071,"FRAZIER & DEETER","1230 PEACHTREE STREET, SUITE 1500","","ATLANTA","GA","United States","30309","Y",215,"Y","N","Y","N",""
1940915,"KPMG","PO BOX 493 SIX CRICKET SQUARE","282 SHEDDEN RD.","GEORGETOWN","","Cayman Islands","KY1-1106","Y",1323,"Y","Y","N","N","Not Yet Received"
1940915,"EISNERAMPER US(CAYMAN) LTD","PO BOX 1782, CRICKET SQUARE","171 ELGIN AVENUE","GRAND CAYMAN","","Cayman Islands","KY1-1109","Y",274,"Y","Y","N","N","Not Yet Received"
1940915,"EISNER AMPER LP","733 THIRD AVENUE","","NEW YORK","NY","United States","10017","Y",274,"Y","Y","N","N","Not Yet Received"
1935547,"LALLY & CO.","5700 CORPORATION DRIVE","SUITE 800","PITTSBURGH","PA","United States","15237-5851","Y",3578,"Y","N","Y","N",""
1935576,"EISNER AMPER LLP","750 THIRD AVENUE","","NEW YORK","NY","United States","10017","Y",274,"Y","Y","N","N","Yes"
1933871,"LMHS, P.C.","80 WASHINGTON STREET, BUILDING S","","NORWELL","MA","United States","02061","Y",3373,"Y","Y","N","N","Yes"
1945123,"KPMG, LLP","4200 WELLS FARGO CENTER","90 S. SEVENTH STREET","MINNEAPOLIS","MN","United States","55402","Y",185,"Y","Y","N","N","Yes"
1938143,"WALTER & SHUFFAIN, P.C.","ONE INTERNATIONAL PLACE","SUITE 1010","BOSTON","MA","United States","02110","Y",5439,"Y","N","Y","N",""
1945135,"FORVIS","2700 POST OAK BLVD","SUITE 1500","HOUSTON","TX","United States","77056","Y",686,"Y","N","Y","Y","Yes"
1942201,"SPICER JEFFRIES LLP","5251 S QUEBEC ST","#200","GREENWOOD VILLAGE","CO","United States","80111","Y",349,"Y","Y","N","N","Yes"
1945294,"SPICER JEFFRIES LLP","5251 S. QUEBEC ST.","SUITE 200","GREENWOOD VILLAGE","CO","United States","80111","Y",349,"Y","Y","Y","N","Yes"
1945849,"PRICEWATERHOUSECOOPERS LLP","4100 CORPORATE CENTER DRIVE","SUITE 400","SPRINGDALE","AR","United States","72762","Y",238,"Y","N","Y","N",""
1935302,"RICHEY MAY","9780 S MERIDIAN BLVD","SUITE 500","ENGLEWOOD","CO","United States","80112","Y",673,"Y","Y","Y","Y","Not Yet Received"
1932529,"ERNST & YOUNG LLP","5 TIMES SQUARE","","NEW YORK","NY","United States","10036","Y",42,"Y","Y","N","N","Yes"
1945333,"LALLY & CO., LLC","5700 CORPORATE DRIVE","SUITE 800","PITTSBURGH","PA","United States","15237","Y",3578,"Y","N","Y","N",""
1926896,"WEAVER","2821 WEST 7TH ST","SUITE 700","FORT WORTH","TX","United States","76107","Y",410,"Y","N","Y","N",""
1941002,"HANCOCK ASKEW & CO. LLP","100 RIVERVIEW DRIVE","","SAVANNAH","GA","United States","31404","Y",794,"Y","N","Y","N",""
1945740,"GBQ PARTNERS LLC","230 WEST STREET, SUITE 700","","COLUMBUS","OH","United States","43215","Y",1808,"Y","N","Y","N",""
1935805,"DAVID LUNDGREN & COMPANY","505 N MUR-LEN ROAD","505","OLATHE","KS","United States","66062","Y",6075,"Y","N","Y","N",""
1935819,"PLANTE & MORAN, PLLC","10 SOUTH RIVERSIDE PLAZA","9TH FLOOR","CHICAGO","IL","United States","60606","Y",166,"Y","N","Y","N",""
1929996,"BERKOW SCHECHTER & COMPANY LLP","350 BEDFORD STREET","","STAMFORD","CT","United States","06901","Y",4040,"N","N","Y","N",""
1935585,"PRICEWATERHOUSECOOPERS LLP","300 MADISON AVE","","NEW YORK","NY","United States","10017","Y",238,"Y","Y","N","N","Yes"
1935585,"PRICEWATERHOUSECOOPERS","90 NORTH CHURCH STREET","","GEORGETOWN","","Cayman Islands","","Y",1266,"Y","Y","N","N","Yes"
1931675,"LARRY D. LIBERFARB, P.C.","11 VANDERBILT AVENUE","SUITE 220","NORWOOD","MA","United States","02062","Y",2560,"Y","N","Y","N",""
1936135,"FRAZIER & DEETER","1230 PEACHTREE STREET, SUITE 1500","","ATLANTA","GA","United States","30309","Y",215,"Y","N","Y","N",""
1931611,"DELOITTE & TOUCHE LLP","111 S. WACKER DRIVE","","CHICAGO","IL","United States","60606-4301","Y",34,"Y","N","Y","N",""
1930882,"KELLUM, WILSON & ASSOCIATES, PC","3825 LORNA ROAD","SUITE 212","HOOVER","AL","United States","35244","N",,"N","N","Y","N",""
1939070,"DELOITTE & TOUCHE LLP","555 MISSION STREET","","SAN FRANCISCO","CA","United States","94105","Y",34,"Y","Y","N","N","Not Yet Received"
1937252,"KPMG LLP","10 SOUTH BROADWAY","SUITE 900","SAINT LOUIS","MO","United States","63102-1736","Y",185,"Y","N","Y","Y","Yes"
1933853,"SMITH ELLIOTT KEARNS & COMPANY, LLC","480 N. POTOMAC STREET","","HAGERSTOWN","MD","United States","21740","Y",266,"Y","N","Y","N",""
1939070,"BERKOWER LLC","517 ROUTE ONE, SUITE 4103","","ISELIN","NJ","United States","08830","Y",217,"Y","Y","N","N","Yes"
1935157,"KATZ, ABOSCH, WINDESHEIM, GERSHMAN & FREEDMAN, P.A.","9690 DEERECO ROAD, SUITE 500","","TIMONIUM","MD","United States","21093","N",,"","N","Y","N",""
1942142,"KPMG LLP","SIX CRICKET SQUARE","PO BOX 493","GRAND CAYMAN","","Cayman Islands","KY1-1106","Y",185,"Y","Y","N","N","Yes"
1931128,"SMITH ELLIOTT KEARNS & COMPANY LLC","19405 EMERALD SQUARE","SUITE 1400","HAGERSTOWN","MD","United States","21742","Y",266,"Y","N","Y","N",""
1939458,"EISNERAMPER","ONE LOGAN SQUARE","","PHILADELPHIA","PA","United States","19103","Y",274,"Y","N","Y","N",""
1943026,"JAMES L. HICKEY, CPA PC","170 MAIN STREET - SUITE 110","","TEWKSBURY","MA","United States","01876","N",,"","N","Y","N",""
1933599,"MOORE PROFESSIONAL SERVICES LTD.","SUITE 2206, CASSIA COURT 72 MARKET STREET","CAMANA BAY P.O. BOX 32305","GRAND CAYMAN","","Cayman Islands","","N",,"Y","Y","N","N","Yes"
1933599,"ELLIOTT DAVIS LLC","629 MARKET STREET, SUITE 100","","CHATTANOOGA","TN","United States","37402","Y",149,"Y","Y","N","N","Yes"
1944367,"COHEN & COMPANY","1350 EUCLID AVENUE","SUITE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","N","Y","N",""
1927987,"CBIZ MHM, LLC","222 S. NINTH STREET","SUITE 1000","MINNEAPOLIS","MN","United States","55402","N",,"","N","Y","N",""
1946164,"GBQ PARTNERS LLC","230 WEST STREET, SUITE 700","","COLUMBUS","OH","United States","43215","Y",1808,"Y","N","Y","N",""
1945996,"RBSM, LLP","9442 NORTH CAPITAL OF TEXAS HIGHWAY","NORTH PLAZA, SUITE 500","AUSTIN","TX","United States","78759","Y",587,"Y","N","Y","N",""
1935682,"PRAGER METIS CPAS","401 HACKENSACK AVENUE","4TH FLOOR","HACKENSACK","NJ","United States","07601","Y",273,"Y","N","Y","N",""
1944841,"KPMG","P.O. BOX 493 CENTURY YARD BUILDING","2ND FLOOR","GEORGE TOWN","","Cayman Islands","KY1-1106","Y",1323,"Y","Y","N","N","Yes"
1944841,"KPMG LLP","15 CANADA SQUARE","","LONDON","","United Kingdom","E14 5GL","Y",1118,"Y","Y","N","N","Yes"
1943023,"SPICER JEFFRIES LLP","4601 DTC BLVD, SUITE 700","","DENVER","CO","United States","80237","Y",349,"Y","N","Y","N",""
1931977,"SPICER JEFFRIES LLP","5251 S QUEBEC ST","","GREENWOOD VILLAGE","CO","United States","80111","Y",349,"Y","Y","N","N","Yes"
1937296,"BRAD VAN HOUTEN","1517 E PALM VALLEY BLVD","","ROUND ROCK","TX","United States","78664","N",,"","N","N","Y","No"
1931287,"ARMANINO LLP","6 CITY PLACE DR.  SUITE 900","","ST. LOUIS","MO","United States","63141","Y",32,"Y","N","Y","N",""
1937239,"MOSS ADAMS LLP","14555 DALLAS PARKWAY","SUITE 300","DALLAS","TX","United States","75254","Y",659,"Y","N","Y","N",""
1932319,"DCPA","2121 AVENUE OF THE STARS","SUITE 800","CENTURY CITY","CA","United States","90067","Y",6567,"Y","N","Y","N",""
1927423,"MAYER HOFFMAN MCCANN P.C.","1000 CAMPBELL MITHUN TOWER","222 S. NINTH STREET","MINNEAPOLIS","MN","United States","55402","Y",199,"Y","N","Y","N",""
1936095,"EISNERAMPER","ONE LOGAN SQUARE","","PHILADELPHIA","PA","United States","19103","Y",274,"Y","N","Y","N",""
1937513,"FARMER, FUQUA AND HUFF","2435 N. CENTRAL EXPRESSWAY SUITE 700","","RICHARDSON","TX","United States","75080","N",,"Y","N","Y","N",""
1937616,"PANNELL KERR FOSTER OF TEXAS, PC","5847 SAN FELIPE STREET, SUITE 2600","","HOUSTON","TX","United States","77057","Y",342,"Y","N","Y","N",""
1934671,"PRICEWATERHOUSECOOPERS LLP","ONE NORTH WACKER","","CHICAGO","IL","United States","60606","Y",238,"Y","Y","N","Y","Yes"
1934671,"PRICEWATERHOUSECOOPERS","18 FORUM LANE, CAMANA BAY, P.O. BOX 258","","GRAND CAYMAN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
1935609,"FARMER, FUQUA AND HUFF","2435 N. CENTRAL EXPRESSWAY SUITE 700","","RICHARDSON","TX","United States","75080","N",,"Y","N","Y","N",""
1934574,"DEMARCO SCIACCOTTA WILKENS & DUNLEAVY, LLP","20646 ABBEY WOODS CT N","SUITE 201","FRANKFORT","IL","United States","60423","Y",5376,"Y","N","Y","N",""
1946287,"ERNST & YOUNG LLP","5 TIMES SQUARE","","NEW YORK","NY","United States","10036","Y",42,"Y","Y","Y","N","Yes"
1946287,"PRICEWATERHOUSECOOPERS","ONE SPENCER DOCK, NORTH WALL QUAY","","DUBLIN","","Ireland","","Y",1366,"Y","Y","N","N","Yes"
1935870,"FRAZIER & DEETER, LLC","600 PEACHTREE STREET N.E.","SUITE 1900","ATLANTA","GA","United States","30308","Y",215,"Y","N","Y","N",""
1946593,"MAYER HOFFMAN MCCANN P.C.","1000 CAMPBELL MITHUN TOWER","222 S. NINTH STREET","MINNEAPOLIS","MN","United States","55402","Y",199,"Y","N","Y","N",""
1943261,"PRICEWATERHOUSECOOPERS, LLP","6 CARDINAL WAY","SUITE 1100","ST. LOUIS","MO","United States","63102","Y",238,"Y","N","Y","Y","Yes"
1943387,"SYMPHONA LLP","1050 CROWN POINT PKWY","SUITE 810","ATLANTA","GA","United States","30338","Y",5829,"Y","N","Y","N",""
1936268,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1937359,"HUTCHINSON & BLOODGOOD","550 NORTH BRAND BLVD","14TH FLOOR","GLENDALE","CA","United States","91203","Y",261,"Y","N","Y","Y","Yes"
1937044,"KPMG LLP","420 20TH STREET NORTH","SUITE 1800","BIRMINGHAM","AL","United States","35203","Y",185,"Y","Y","N","N","Yes"
1944916,"PRICEWATERHOUSECOOPERS, SOCIÉTÉ COOPERATIVE","2, RUE GERHARD MERCATOR","","LUXEMBOURG","","Luxembourg","L-2182","Y",1328,"Y","Y","N","N","Yes"
1947515,"COHEN & COMPANY","1350 EUCLID AVENUE","SUITE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","N","Y","N",""
1944916,"PRICEWATERHOUSECOOPERS LLP","1100 WALNUT STREET","SUITE 1300","KANSAS CITY","MO","United States","64106","Y",238,"Y","Y","N","N","Yes"
1944916,"PRICEWATERHOUSECOOPERS LLP","TWO COMMERCE SQUARE, 2001 MARKET STREET","SUITE 1800","PHILADELPHIA","PA","United States","19103","Y",238,"Y","Y","N","N","Yes"
1944916,"PRICEWATERHOUSECOOPERS","PWC TOWER, 18 YORK STREET","SUITE 2500","TORONTO","","Canada","M5J 0B2","Y",271,"Y","Y","N","N","Yes"
1944916,"PRICEWATERHOUSECOOPERS","18 FORUM LANE","P.O.BOX 258","CAMANA BAY, GRAND CAYMAN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
1944916,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BOULEVARD","","BOSTON","MA","United States","02210","Y",238,"Y","Y","N","N","Yes"
1948046,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE, SUITE 103","","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1940481,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1945403,"PRICEWATERHOUSECOOPERS LLP","300 MADISON AVENUE","","NEW YORK","NY","United States","10017-6204","Y",238,"Y","Y","N","N","Not Yet Received"
1929948,"ASHLAND PARTNERS & COMPANY LLP","525 BIGHAM KNOLL","SUITE 200","JACKSONVILLE","OR","United States","97530","Y",3783,"Y","N","Y","N",""
1934553,"CLARK SCHAEFER HACKETT","ONE EAST FOURTH STREET","SUITE 1200","CINCINNATI","OH","United States","45202","Y",539,"Y","N","Y","N",""
1932316,"DAVID LUNDGREN & COMPANY","505 N MUR-LEN ROAD","505","OLATHE","KS","United States","66062","Y",6075,"Y","N","Y","N",""
1935557,"CBIZ, INC.","500 BOYLSTON STREET","","BOSTON","MA","United States","02116","Y",199,"Y","Y","N","N","Yes"
1935557,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BLVD","","BOSTON","MA","United States","02210","Y",238,"Y","Y","N","N","Yes"
1935557,"MARCUM LLP","53 STATE STREET","","BOSTON","MA","United States","02109","Y",688,"Y","Y","N","N","Yes"
1935557,"EDELSTEIN & COMPANY","160 FEDERAL STREET","9TH FLOOR","BOSTON","MA","United States","02110","Y",3376,"Y","N","Y","N",""
1928164,"PRICEWATERHOUSE COOPERS LLP","300 MADISON AVE","","NEW YORK","NY","United States","10017","Y",238,"Y","Y","N","N","Yes"
1928164,"KPMG LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","N","N","Yes"
1939338,"PRICEWATERHOUSE COOPERS LLP","300 MADISON AVE","","NEW YORK","NY","United States","10017","Y",238,"Y","Y","N","N","Yes"
1939338,"KPMG LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","N","N","Yes"
1939068,"WIPFLI LLP","150 S 5HT ST","UNIT 2000","MINNEAPOLIS","MN","United States","55402","Y",344,"Y","N","Y","N",""
1939466,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103","Y",34,"Y","Y","Y","N","Yes"
1939474,"DELOITTE AUDIT S.A.R.L","REVISEUR D'ENTERPRISES","20, BOULEVARD DE KOCKELSCHEUER","LUXEMBOURG","","Luxembourg","L-1821","Y",1287,"Y","Y","N","N","Yes"
1947185,"DELOITTE & TOUCHE","30 ROCKEFELLER PLAZA","41ST FLOOR","NEW YORK","NY","United States","10112","Y",34,"Y","Y","N","N","Yes"
1947185,"KPMG LLP","15 CANADA SQUARE","CANARY WHARF","LONDON","","United Kingdom","E14 5GL","Y",1118,"Y","Y","N","N","Yes"
1947185,"KPMG LUXEMBOURG","39 AV. JOHN F. KENNEDY","","LUXEMBOURG","","Luxembourg","1855","Y",2831,"Y","Y","N","N","Yes"
1929880,"ELLIOTT DAVIS, LLC","555 WALNUT STREET","SUITE 300","CHATTANOOGA","TN","United States","37402","Y",149,"Y","N","Y","N",""
1939380,"ROLLERI & SHEPPARD CPAS, LLP","2150 POST ROAD","5TH FLOOR","FAIRFIELD","CT","United States","06824","Y",3437,"N","N","Y","N",""
1939433,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103","Y",34,"Y","Y","N","N","Yes"
1937103,"ASHLAND PARTNERS","4400 LIVINGSTON RD.","","CENTRAL POINT","OR","United States","97502","Y",3783,"N","N","Y","N",""
1939350,"PRICEWATERHOUSECOOPERS LLP","4100 CORPORATE CENTER DRIVE","SUITE 400","SPRINGDALE","AR","United States","72762","Y",238,"Y","N","Y","N",""
1939575,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103","Y",34,"Y","Y","Y","N","Yes"
1939575,"PRICEWATERHOUSECOOPERS AG","BIRCHSTRASSE 160","","ZURICH","","Switzerland","8050","Y",1358,"Y","Y","N","N","Yes"
1939575,"DELOITTE & TOUCHE LLP","ONE CAPITAL PLACE","PO BOX 1787","GRAND CAYMAN","","Cayman Islands","KY1-1109","Y",1096,"Y","Y","N","N","Yes"
1939575,"DELOITTE IRELAND","EARLSFORT TERRACE","","DUBLIN","","Ireland","2","Y",1193,"Y","Y","N","N","Yes"
1939575,"PRICEWATERHOUSECOOPERS","2, RUE GERHARD MERCATOR","","LUXEMBOURG","","Luxembourg","L-1014","Y",1328,"Y","Y","N","N","Yes"
1939575,"DELOITTE AUDIT SARL","20, BOULEVARD DE KOCKELSCHEUER","","LUXEMBOURG","","Luxembourg","L-1821","Y",1287,"Y","Y","N","N","Yes"
1939575,"PRICEWATERHOUSECOOPERS LTD.","P.O. BOX HM 1171","","HAMILTON","","Bermuda","HM EX","Y",1403,"Y","Y","N","N","Yes"
1939575,"PRICEWATERHOUSECOOPERS","18 FORUM LANE, CAMANA BAY","P.O. BOX 258","GRAND CAYMAN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
1936035,"BUCKNO, LISICKY & COMPANY","645 HAMILTON STREET","#204","ALLENTOWN","PA","United States","18101","N",,"","N","Y","N",""
1926569,"MALONEY + NOVOTNY LLC","1111 SUPERIOR AVENUE","SUITE 700","CLEVELAND","OH","United States","44114","Y",320,"Y","N","Y","N",""
1939571,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103","Y",34,"Y","N","Y","N",""
1932560,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1935725,"COHNREZNICK LLP","4 BECKER FARM ROAD","P.O. BOX 954","ROSELAND","NJ","United States","07068","Y",596,"Y","Y","Y","N","Yes"
1935725,"KPMG LLP","55 SECOND ST","SUITE 1400","SAN FRANCISCO","CA","United States","94105","Y",21,"Y","Y","N","N","Yes"
1933030,"KPMG LLP","AON CENTER","SUITE 5500, 200 E. RANDOLPH STREET","CHICAGO","IL","United States","60601","Y",185,"Y","Y","N","N","Yes"
1939760,"DELOITTE & TOUCHE LLP","695 TOWN CENTER DRIVE","SUITE 1200","COSTA MESA","CA","United States","92626","Y",34,"Y","Y","N","N","Yes"
