"Filing ID","Relying Advisor Business Name","Relying Advisor Legal Name","Relying Advisor CRD Number","Reference ID","Principal Address Same as Filer","Main Office Street Address 1","Main Office Street Address 2","Main Office City","Main Office State","Main Office Country","Main Office Postal Code","Main Office Private Residence Flag","Main Office Telephone Number","Main Office Facsimile Number","Mail Address Same as Filer","Mail Office Street Address 1","Mail Office Street Address 2","Mail Office City","Mail Office State","Mail Office Country","Mail Office Postal Code","Mail Office Private Residence Flag","1E2Days","1E2DaysOther","1E2Hours","1G","2A(1)","2A(2)","2A(4)","2A(5)","2A(6)","2A(7)","2A(8)","2A(8) Application","2A(8) Order Date","2A(9)","3A","3AOther","3B","3C-State","3C-Country","4C"
1989668,"PINEBRIDGE GEM VIADUCT MANAGER, LLC","PINEBRIDGE GEM VIADUCT MANAGER, LLC",304274,6409,"Y","","","","","","","","6468578000","","Y","","","","","","","","MONFRI","","9-5","","N","Y","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1989668,"PINEBRIDGE LATIN AMERICA II MANAGER, LLC","PINEBRIDGE LATIN AMERICA II MANAGER, LLC",304275,6410,"Y","","","","","","","","6468578000","","Y","","","","","","","","MONFRI","","9-5","","N","Y","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1989668,"PINEBRIDGE NEW EUROPE II MANAGER, LLC","PINEBRIDGE NEW EUROPE II MANAGER, LLC",304277,6412,"Y","","","","","","","","6468578000","","Y","","","","","","","","MONFRI","","9-5","","Y","N","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1989668,"PINEBRIDGE GEM II, LLC","PINEBRIDGE GEM II, LLC",304278,6413,"Y","","","","","","","","6468578000","","Y","","","","","","","","MONFRI","","9-5","","N","Y","N","N","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1988535,"PENNINGTON ALTERNATIVE INCOME MANAGEMENT, LLC","PENNINGTON ALTERNATIVE INCOME MANAGEMENT, LLC",311761,7943,"Y","","","","","","","","202-370-6435","202-654-5830","Y","","","","","","","","MONFRI","","9:00 AM  5:00 PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"DRAWBRIDGE LDVF PATENT ADVISORS LLC","DRAWBRIDGE LDVF PATENT ADVISORS LLC",290783,1300,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"DRAWBRIDGE LONG DATED VALUE ADVISORS LLC","DRAWBRIDGE LONG DATED VALUE ADVISORS LLC",139322,1301,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","YMFNCFHBYJG8ANAKA811","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"DRAWBRIDGE SPECIAL OPPORTUNITIES ADVISORS LLC","DRAWBRIDGE SPECIAL OPPORTUNITIES ADVISORS LLC",290786,1303,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","54930043USPUUZXIUW30","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCF JPEL MANAGEMENT LLC","FCF JPEL MANAGEMENT LLC",290790,1307,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCO MA CENTRE ADVISORS LLC","FCO MA CENTRE ADVISORS LLC",290796,1313,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","X837XEVL3MMTVJ8OAS91","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCO MA III ADVISORS LLC","FCO MA III ADVISORS LLC",290797,1314,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","RPUGBG34FPH870NOJA84","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCO MA IV ADVISORS LLC","FCO MA IV ADVISORS LLC",290798,1315,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","2549005MAMUG05NZ9B62","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCO MA LSS ADVISORS LLC","FCO MA LSS ADVISORS LLC",290799,1316,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","UPDT2C27JQL7JKJEG706","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCO MA MI ADVISORS LLC","FCO MA MI ADVISORS LLC",290800,1317,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","2549004VCL186HFH6F71","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCO MA SC ADVISORS LLC","FCO MA SC ADVISORS LLC",290801,1318,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","6TX0PH676ZY7J0C6FF93","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCO MA SUP ADVISORS LLC","FCO MA SUP ADVISORS LLC",290802,1319,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","549300DFXOUAKUOFQ942","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCOO CLO MANAGEMENT LLC","FCOO CLO MANAGEMENT LLC",290804,1321,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS BERMUDA INFRASTRUCTURE PARTNERS ADVISORS LLC","FORTRESS BERMUDA INFRASTRUCTURE PARTNERS ADVISORS LLC",290809,1326,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS CREDIT ADVISORS LLC","FORTRESS CREDIT ADVISORS LLC",290811,1328,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","549300U43C3DVFZBMN71","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS CREDIT OPPORTUNITIES ADVISORS LLC","FORTRESS CREDIT OPPORTUNITIES ADVISORS LLC",290815,1332,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","5493000PP1SE3RZEH313","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS CREDIT OPPORTUNITIES III ADVISORS LLC","FORTRESS CREDIT OPPORTUNITIES III ADVISORS LLC",290817,1334,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","549300R6XJNLY2I7JR30","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS CREDIT OPPORTUNITIES IV ADVISORS LLC","FORTRESS CREDIT OPPORTUNITIES IV ADVISORS LLC",290818,1335,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","254900Y0XT43VNHMDV95","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS CREDIT OPPORTUNITIES IVA ADVISORS LLC","FORTRESS CREDIT OPPORTUNITIES IVA ADVISORS LLC",290819,1336,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS CREDIT OPPORTUNITIES MA ADVISORS LLC","FORTRESS CREDIT OPPORTUNITIES MA ADVISORS LLC",290820,1337,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","8B4B41953SV0JUQRXL53","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS CREDIT OPPORTUNITIES MA II ADVISORS LLC","FORTRESS CREDIT OPPORTUNITIES MA II ADVISORS LLC",290821,1338,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","549300EDOZ6O4912YI50","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS CREDIT OPPORTUNITIES MA MAPLE LEAF ADVISORS LLC","FORTRESS CREDIT OPPORTUNITIES MA MAPLE LEAF ADVISORS LLC",290822,1339,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","HYB3GQ9PI1KHNY91K187","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS GLOBAL OPPORTUNITIES (YEN) ADVISORS LLC","FORTRESS GLOBAL OPPORTUNITIES (YEN) ADVISORS LLC",290823,1340,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","0SZ57UG4M1OM6494D655","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS INVESTMENT GROUP (AUSTRALIA) PTY LTD","FORTRESS INVESTMENT GROUP (AUSTRALIA) PTY LTD",290824,1341,"N","LEVEL 19 GATEWAY","1 MACQUARIE PLACE","SYDNEY NSW 2000","","Australia","2000","N","61 2 8239 1900","61 2 8239 1999","N","LEVEL 19 GATEWAY","1 MACQUARIE PLACE","SYDNEY NSW 2000","","Australia","2000","N","MONFRI","","8AM - 6PM","254900KFGILP20FBEC03","N","N","Y","N","N","N","N","",,"N","Other (specify)","PRIVATE LIMITED COMPANY","12","","Australia","N"
1987687,"FORTRESS INVESTMENT GROUP (JAPAN) GK","FORTRESS INVESTMENT GROUP (JAPAN) GK",290825,1342,"N","ROPPONGI HILLS MORI TOWER 29F","6-10-1 ROPPONGI, MINATO-KU","TOKYO","","Japan","106-6129","N","81 3 6438 4400","81 3 6438 4214","N","ROPPONGI HILLS MORI TOWER 29F","6-10-1 ROPPONGI, MINATO-KU","TOKYO","","Japan","106-6129","N","MONFRI","","8AM - 6PM","","N","N","Y","N","N","N","N","",,"N","Other (specify)","JAPANESE LIMITED LIABILITY COMPANY","12","","Japan","N"
1987687,"FORTRESS INVESTMENT GROUP (UK) LTD","FORTRESS INVESTMENT GROUP (UK) LTD",290826,1343,"N","7 CLARGES STREET","4TH FLOOR","LONDON","","United Kingdom","W1J 8AE","N","44 207290 5600","","N","7 CLARGES STREET","4TH FLOOR","LONDON","","United Kingdom","W1J 8AE","N","MONFRI","","8AM - 6PM","549300LEZHA2TKDDC034","N","N","Y","N","N","N","N","",,"N","Other (specify)","PRIVATE LIMITED COMPANY","12","","United Kingdom","N"
1987687,"FORTRESS IP ADVISORS LLC","FORTRESS IP ADVISORS LLC",290827,1344,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS ITALIAN NPL OPPORTUNITIES FUND ADVISORS LLC","FORTRESS ITALIAN NPL OPPORTUNITIES FUND ADVISORS LLC",290828,1345,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS ITALIAN REAL ESTATE OPPORTUNITIES FUND ADVISORS LLC","FORTRESS ITALIAN REAL ESTATE OPPORTUNITIES FUND ADVISORS LLC",290829,1346,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS JAPAN INCOME MANAGEMENT LLC","FORTRESS JAPAN INCOME MANAGEMENT LLC",290830,1347,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS JAPAN OPPORTUNITY MANAGEMENT LLC","FORTRESS JAPAN OPPORTUNITY MANAGEMENT LLC",290831,1348,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","FWGVFLIFKJ37MG1FIT88","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS MK ADVISORS LLC","FORTRESS MK ADVISORS LLC",290833,1350,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS REAL ESTATE (HK) LIMITED","FORTRESS REAL ESTATE (HK) LIMITED",290838,1355,"N","500 HENNESSY ROAD","31ST FLOOR HYSAN PLACE","CAUSEWAY BAY","","Hong Kong","","N","852 5803 6500","","N","500 HENNESSY ROAD","31ST FLOOR HYSAN PLACE","CAUSEWAY BAY","","Hong Kong","","N","MONFRI","","8AM - 6PM","","N","N","Y","N","N","N","N","",,"N","Other (specify)","PRIVATE LIMITED COMPANY","12","","Hong Kong","N"
1987687,"FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS IIIA LLC","FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS IIIA LLC",290839,1356,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS LLC","FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS LLC",290840,1357,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","549300GECYVCOD38BM71","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS SPECIAL OPPORTUNITIES ADVISORS LLC","FORTRESS SPECIAL OPPORTUNITIES ADVISORS LLC",290842,1359,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","8LU3LHUQAJD1PE3VR065","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FRO REOC ADVISORS LLC","FRO REOC ADVISORS LLC",290844,1361,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","HHV2OTVPBGZ1ZMKSWA03","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"TABERNA EUROPEAN CAPITAL MANAGEMENT, LLC","TABERNA EUROPEAN CAPITAL MANAGEMENT, LLC",152652,1365,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","549300EQNQFHJ8WXTW87","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS IP ADVISORS C LLC","FORTRESS IP ADVISORS C LLC",290961,1404,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FC BSL MANAGEMENT LLC","FC BSL MANAGEMENT LLC",291020,1427,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FDF MANAGEMENT LLC","FDF MANAGEMENT LLC",291022,1429,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FDF MANAGEMENT LLC SERIES III","FDF MANAGEMENT LLC SERIES III",291023,1430,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS CLO ADVISORS LLC","FORTRESS CLO ADVISORS LLC",291162,1475,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCOD CLO MANAGEMENT LLC","FCOD CLO MANAGEMENT LLC",291682,1688,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","25490069XF67XYNTW741","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FC BSL MANAGEMENT LLC SERIES V","FC BSL MANAGEMENT LLC SERIES V",292143,1833,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FC BSL MANAGEMENT LLC SERIES III","FC BSL MANAGEMENT LLC SERIES III",296548,5047,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS NSR ADVISOR LLC","FORTRESS NSR ADVISOR LLC",296558,5057,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS III LLC","FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS III LLC",296972,5260,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FDF MANAGEMENT LLC SERIES IV","FDF MANAGEMENT LLC SERIES IV",297352,5318,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS TSX BROADWAY ADVISORS LLC","FORTRESS TSX BROADWAY ADVISORS LLC",297994,5433,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS LENDING ADVISORS LLC","FORTRESS LENDING ADVISORS LLC",298118,5451,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FC BSL VI MANAGEMENT LLC","FC BSL VI MANAGEMENT LLC",298261,5473,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS CREDIT OPPORTUNITIES V-C ADVISORS LLC","FORTRESS CREDIT OPPORTUNITIES V-C ADVISORS LLC",298313,5481,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS CREDIT OPPORTUNITIES V ADVISORS LLC","FORTRESS CREDIT OPPORTUNITIES V ADVISORS LLC",298314,5482,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","254900C4HL0GJ5673A70","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FRO MA I ADVISORS LLC","FRO MA I ADVISORS LLC",298414,5491,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS EUROPEAN NPL OPPORTUNITIES II ADVISORS LLC","FORTRESS EUROPEAN NPL OPPORTUNITIES II ADVISORS LLC",299784,5679,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","254900ZGONEVY2EOKP81","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FC BSL VII MANAGEMENT LLC","FC BSL VII MANAGEMENT LLC",300441,5776,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCO MA V ADVISORS LLC","FCO MA V ADVISORS LLC",300976,5865,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCO MA J5 ADVISORS LLC","FCO MA J5 ADVISORS LLC",301064,5876,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FC BSL VIII MANAGEMENT LLC","FC BSL VIII MANAGEMENT LLC",301080,5883,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCO MA MI II ADVISORS LLC","FCO MA MI II ADVISORS LLC",304158,6399,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS EUROPEAN NPL MA I ADVISORS LLC","FORTRESS EUROPEAN NPL MA I ADVISORS LLC",304635,6459,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"DBSO TRG FUND (A) ADVISORS LLC","DBSO TRG FUND (A) ADVISORS LLC",305190,6548,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","2549008DGTA51BQFZL09","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCO V LSS SUBCO ADVISORS LLC","FCO V LSS SUBCO ADVISORS LLC",305192,6550,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FDF V MANAGEMENT LLC","FDF V MANAGEMENT LLC",306012,6695,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FCO MA CENTRE II ADVISORS LLC","FCO MA CENTRE II ADVISORS LLC",306908,6829,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS LEGAL ASSETS ADVISORS LLC","FORTRESS LEGAL ASSETS ADVISORS LLC",307938,7025,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FC BSL IX MANAGEMENT LLC","FC BSL IX MANAGEMENT LLC",308175,7092,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
1987687,"FORTRESS LENDING ADVISORS II LLC","FORTRESS LENDING ADVISORS II LLC",308925,7567,"Y","","","","","","","","212-798-6100","","Y","","","","","","","","MONFRI","","8AM - 6PM","","N","N","N","Y","N","N","N","",,"N","Limited Liability Company","","12","DE","United States","N"
