"FilingID","ReferenceID","Name of Partner, etc."
1989140,228807,"ESPT VENTURES LLC"
1989140,286286,"ESPT VENTURES LLC"
1989140,370093,"ESPT VENTURES LLC"
1988401,437769,"GEEK VENTURES GP II, LLC"
1988401,437798,"GEEK VENTURES, LLC"
1988401,281823,"GEEK VENTURES GP, LLC"
1988401,397349,"GEEK VENTURES, LLC"
1988401,397363,"GEEK VENTURES, LLC"
1988401,397373,"GEEK VENTURES, LLC"
1988401,432011,"GEEK VENTURES, LLC"
1988401,486200,"GEEK VENTURES, LLC"
1988401,486201,"GEEK VENTURES, LLC"
1989354,198913,"MAYFIELD INDIA II MANAGEMENT, LTD."
1983592,485680,"CREACION VENTURES GP I, LLC"
1983592,254397,"CREACION VENTURES GP I, LLC"
1983592,254398,"CREACION VENTURES GP I, LLC"
1983210,485477,"RIKARD LUNDGREN"
1983210,485477,"KLAUS EBERT"
1983210,485477,"STUART ABEL"
1989136,486273,"SERRA PARTNERS AG TECH FUND II, LP"
1989136,227577,"SERRA VENTURES, LLC"
1989136,227639,"SERRA VENTURES, LLC"
1989136,227579,"SERRA PARTNERS III, LLC"
1989136,227578,"SERRA VENTURES, LLC"
1989136,227580,"SERRA PARTNERS III SBIC, LLC"
1989136,306036,"SERRA PARTNERS AG TECH, LLC"
1987585,425358,"RECHARGE THEMATIC VENTURES I GP LLC"
1987585,425376,"RECHARGE THEMATIC VENTURES I GP LLC"
1987585,425360,"RECHARGE THEMATIC VENTURES I GP LLC"
1989418,54907,"SOPHIA ARMANDA DILBERT AND DAVID ANTHONY NUSS WERE DIRECTORS."
1988732,195103,"CABOT SQUARE CAPITAL LLP"
1988732,168734,"CABOT SQUARE CAPITAL LLP"
1988732,5822,"CABOT SQUARE CAPITAL LLP"
1988732,285628,"CABOT SQUARE CAPITAL LLP"
1987834,363452,"GENERATION GROWTH CAPITAL PARTNERS IV, LLC"
1989501,33862,"BING WANG (DIRECTOR)"
1989501,33862,"NINE MASTS CAPITAL MANAGEMENT (INVESTMENT MANAGER)"
1989501,33862,"GARY CHARLES LINFORD (DIRECTOR)"
1989501,33862,"LAMPROS VASSILIOU (DIRECTOR)"
1988590,368329,"GRAND CENTRAL MUSIC GP, LP"
1987707,196539,"PRELUDE GROWTH PARTNERS GP I, LLC"
1987707,260975,"PRELUDE GROWTH PARTNERS GP II, LLC"
1987707,438637,"PRELUDE GROWTH PARTNERS II GP, LLC"
1989649,232754,"FIFTH WALL VENTURES GP, LLC"
1989649,199967,"FIFTH WALL VENTURES RETAIL FUND GP, LLC"
1989649,178058,"FIFTH WALL VENTURES GP, LLC"
1989649,216883,"FIFTH WALL VENTURES GP II, LP"
1989649,197027,"FIFTH WALL VENTURES GP, LLC"
1989649,228816,"FIFTH WALL VENTURES GP, LLC"
1989649,216419,"FIFTH WALL VENTURES GP, LLC"
1989649,203738,"FIFTH WALL VENTURES GP, LLC"
1989649,378622,"FIFTH WALL VENTURES GP, LLC"
1989779,486382,"KR PARTNERS, LLC"
1989779,486378,"KR FOCUS MANAGING MEMBER, LLC"
1989779,486380,"KR PARTNERS II, LLC"
1989779,486381,"KR PARTNERS III, LLC"
1990073,170539,"GREENER CAPITAL MANAGEMENT LLC (FKA GENERATE SPV CAPITAL LLC)"
1990073,418589,"GREENER CAPITAL MANAGEMENT, LLC"
1990333,362539,"FIFTH WALL VENTURES SPV XXXVII GP, LLC"
1990333,362528,"FIFTH WALL VENTURES SPV XXXI GP, LLC"
1990333,362547,"FIFTH WALL VENTURES II SPV GP, L.P."
1990333,304426,"FIFTH WALL VENTURES III GP, L.P."
1990333,304438,"FIFTH WALL EARLY-STAGE VENTURES GP, L.P."
1990333,247442,"FIFTH WALL REAL ESTATE TECHNOLOGY EUROPEAN FUND GP S.À.R.L.."
1990333,250381,"FIFTH WALL RETAIL STRATEGIC PARTNER FUND GP, LP"
1990333,250373,"FIFTH WALL CLIMATE TECHNOLOGY FUND GP, LP"
1990333,304395,"FIFTH WALL LATE-STAGE CLIMATE TECHNOLOGY FUND GP, L.P."
1990333,378767,"FIFTH WALL W SERIES GP, LLC"
1990333,378762,"FIFTH WALL VENTURES SPV XXXIX GP, LLC"
1990333,378756,"FIFTH WALL VENTURES SPV XXXVIII GP, LLC"
1990333,477004,"FIFTH WALL DISCOVER (EARLY-STAGE) GP, L.P."
1990333,477033,"FIFTH WALL VENTURES SPV XXXV GP, LLC"
1990333,477021,"FIFTH WALL REACT GP, L.P."
1990333,362562,"FIFTH WALL VENTURES II SPV B GP, LLC"
1990333,362519,"FIFTH WALL VENTURES SPV XXIX, GP, LLC"
1990333,362525,"FIFTH WALL VENTURES SPV XXX GP, LLC"
1990333,362398,"FIFTH WALL VENTURES III SPV XXVIII, GP, LLC"
1990333,362534,"FIFTH WALL VENTURES SPV XXXII GP, LLC"
1991746,193850,"THE AFRICA LONG TERM VALUE FUND GP INC."
1991746,245714,"SIMON PALMER"
1991746,245714,"ANDREW GALLOWAY"
1991746,193850,"SIMON PALMER"
1991746,193850,"ANDREW GALLOWAY"
1974879,202058,"WUXI HEALTHCARE MANAGEMENT, LLC"
1974907,486224,"CREACION VENTURES GP I, LLC"
1974907,254403,"CREACION VENTURES GP I, LLC"
1974907,254405,"CREACION VENTURES GP I, LLC"
1979968,486188,"PRINCE KING PTC IS THE GENERAL PARTNER"
1991746,420584,"SIMON PALMER"
1991746,420584,"ANDREW GALLOWAY"
1989302,422200,"DEUTSCHE TRUSTEE COMPANY LIMITED"
1989302,422200,"SEAN O'SULLIVAN"
1989302,422200,"SONA ASSET MANAGEMENT (UK) LLP"
1989302,422200,"COLM Ó MURCHADHA"
1989302,364296,"CONSTANTINE KNOX"
1989302,364296,"OLIVIER MEYER"
1989302,364296,"SONA CAPITAL SOLUTIONS II (GP) S.À R.L."
1989302,364296,"CHRISTEL SCHAFF"
1987795,418772,"ELEFUND GP III, LLC"
1987795,260389,"ELEFAM SERVICES, LLC"
1987795,195398,"ELEFUND GP I, LLC"
1987795,224036,"SERIK KALDYKULOV"
1987795,237864,"ELEFUND GP II, LLC"
1987795,236380,"ELEFAM SERVICES, LLC"
1987795,255050,"ELEFAM SERVICES, LLC"
1987795,309941,"ELEFUND MANAGEMENT COMPANY, LLC"
1988252,367377,"LUMINA FUND I GP LTD."
1988252,367332,"LUMINA FUND I GP LTD."
1988252,367335,"LUMINA FUND I GP LTD."
1988252,367275,"LUMINA FUND I GP LTD."
1988252,468578,"LUMINA FUND II GP LTD."
1988252,468424,"LUMINA FUND II GP LTD."
1988252,477046,"LUMINA FUND II GP LTD."
1990426,266956,"STEPHEN ROONEY"
1990426,266956,"ZHENG WU"
1990426,266956,"GARY LINFORD"
1989425,288888,"VANGUARD INVESTMENTS CANADA INC."
1989425,288895,"VANGUARD INVESTMENTS CANADA INC."
1989139,484407,"DUCK FUND 1 GP, LLC"
1991902,487182,"SYDECAR LLC"
1991902,487181,"SYDECAR LLC"
1991902,487180,"SYDECAR LLC"
1978814,210732,"YES VC GP, LLC"
1978814,307696,"YES VC SELECT GP, LLC"
1978814,307257,"YES VC II GP, LLC"
1989300,365632,"RIVERSPAN PARTNERS GP I LLC"
1989300,365634,"RIVERSPAN PARTNERS GP I LLC"
1982758,194291,"CHECKETTS GRAVITY GP, LLC"
1982758,317305,"CHECKETTS RHONE SPV GP, LLC"
1982758,437081,"CHECKETTS RHONE SPV 2 GP, LLC"
1985440,418270,"TRUE NORTH VENTURE PARTNERS GP, LLC"
1985440,23172,"TRUE NORTH VENTURE PARTNERS GP, LLC"
1993400,307367,"BTNV 1 GP, LLC"
1986868,424224,"LIMITLESS ASSET MANAGEMENT INC."
1992162,367865,"TRANSITION EQUITY PARTNERS, LLC"
1992162,442554,"TRANSITION EQUITY PARTNERS, LLC"
1992162,442472,"TRANSITION EQUITY PARTNERS, LLC"
1992162,442438,"TRANSITION EQUITY PARTNERS, LLC"
1992162,367860,"PATRICK EILERS"
1992162,367862,"PATRICK EILERS"
1992162,367863,"PATRICK EILERS"
1990450,426371,"MANAGER: ALPHACHI LIMITED"
1990450,426371,"DIRECTORS: JIAN GUO, SOPHIA ARMANDA DILBER, C E WINNIE HON"
1992491,370221,"ADITHYA SIVARAMAN"
1992491,370221,"BRENDAN MCCAULEY"
1992491,283123,"JOANNA TAYLOR"
1992491,283123,"BRENDAN MCCAULEY"
1992491,283123,"WALKERS CORPORATE SERVICES (IRELAND) LIMITED"
1992491,283124,"JOANNA TAYLOR"
1992491,283124,"BRENDAN MCCAULEY"
1992491,72547,"HANNAH MCKEAGUE"
1992491,72547,"STEPHEN KAVANAGH"
1992491,232357,"BRENDAN MCCAULEY"
1992491,232357,"ANTHONY FINEGAN"
1992491,28424,"CANDICE KILIAN"
1992491,28424,"JAKOB PIETER BOONMAN"
1992491,28424,"STEFFEN ENGELBERTUS JOHANNES RUIGROK"
1992491,28353,"TMF MANAGEMENT B.V."
1992491,216012,"STEPHEN KAVANAGH"
1992491,216012,"HANNAH MCKEAGUE"
1992491,232356,"BRENDAN MCCAULEY"
1992491,232356,"ADITHYA SIVARAMAN"
1992491,232356,"WALKERS CORPORATE SERVICES (IRELAND) LIMITED"
1992491,28378,"STEFFEN ENGELBERTUS JOHANNES RUIGROK"
1992491,28378,"JAKOB PIETER BOONMAN"
1992491,28378,"CANDICE KILIAN"
1992491,216014,"STEPHEN KAVANAGH"
1992491,216014,"HANNAH MCKEAGUE"
1992491,216011,"HANNAH MCKEAGUE"
1992491,216011,"STEPHEN KAVANAGH"
1992491,482597,"EMMA SMITH"
1992491,482597,"ADITHYA SIVARAMAN"
1992491,482597,"WALKERS CORPORATE SERVICES (IRELAND) LIMITED"
1992491,483011,"EMMA SMITH"
1992491,483011,"ADITHYA SIVARAMAN"
1992491,483011,"WALKERS CORPORATE SERVICES (IRELAND) LIMITED"
1992491,482603,"ADITHYA SIVARAMAN"
1992491,482603,"EMMA SMITH"
1992491,482603,"WALKERS CORPORATE SERVICES (IRELAND) LIMITED"
1992491,252017,"BRENDAN MCCAULEY"
1992491,252017,"JOANNA TAYLOR"
1992491,252017,"WALKERS CORPORATE SERVICES (IRELAND) LIMITED"
1992491,28394,"TMF MANAGEMENT BV"
1992491,72546,"STEPHEN KAVANAGH"
1992491,72546,"HANNAH MCKEAGUE"
1992491,170026,"HANNAH MCKEAGUE"
1992491,170026,"STEPHEN KAVANAGH"
1992491,340044,"STEPHEN KAVANAGH"
1992491,340044,"HANNAH MCKEAGUE"
1992491,340038,"STEPHEN KAVANAGH"
1992491,340038,"HANNAH MCKEAGUE"
1992491,216015,"HANNAH MCKEAGUE"
1992491,216015,"STEPHEN KAVANAGH"
1992491,216017,"STEPHEN KAVANAGH"
1992491,216017,"HANNAH MCKEAGUE"
1992491,370830,"EMMA SMITH"
1992491,370830,"ADITHYA SIVARAMAN"
1992491,370830,"WALKERS CORPORATE SERVICES (IRELAND) LIMITED"
1991648,368594,"BRENDAN MCCAULEY"
1991648,368594,"AISLING CLARKE"
1991648,368593,"BRENDAN MCCAULEY"
1991648,368593,"AISLING CLARKE"
1991648,291521,"RAYMUND ADO"
1991648,291521,"DEIRDRE BRENNAN"
1991648,291582,"AISLING CLARKE"
1991648,291582,"BRENDAN MCCAULEY"
1991648,357322,"CHARLES LEAHY"
1991648,357322,"PRAMAL PATEL"
1991648,357322,"MICHAEL CLANCY"
1991648,357322,"SAM ELLIS"
1991648,357322,"NIELS LARSEN"
1991648,357303,"BRENDAN MCCAULEY"
1991648,357303,"AISLING CLARKE"
1991648,202233,"AISLING CLARKE"
1991648,202233,"BRENDAN MCCAULEY"
1991648,214312,"AISLING CLARKE"
1991648,214312,"BRENDAN MCCAULEY"
1991648,191681,"RAYMUND ADO"
1991648,191681,"DEIRDRE BRENNAN"
1991648,245235,"MICHAEL CLANCY"
1991648,245235,"PRAMAL PATEL"
1991648,245235,"NIELS LARSEN"
1991648,245235,"CHARLES LEAHY"
1991648,245235,"HEINE DEBEL"
1991648,245235,"JAN-OLE HANSEN"
1991648,245235,"SAM ELLIS"
1991648,261859,"BRENDAN MCCAULEY"
1991648,261859,"AISLING CLARKE"
1991648,245231,"AISLING CLARKE"
1991648,245231,"BRENDAN MCCAULEY"
1991648,487185,"BRENDAN MCCAULEY"
1991648,487185,"AISLING CLARKE"
1991927,476676,"PORTAL VENTURES MANAGEMENT LLC"
1991927,475442,"PORTAL VENTURES GP II LLC"
1991927,475442,"EVAN FISHER"
1991927,475442,"PORTAL VENTURES GP II LTD."
1991927,476674,"PORTAL VENTURES MANAGEMENT LLC"
1991927,317275,"PORTAL VENTURES MANAGEMENT LLC"
1991927,317275,"EVAN FISHER"
1991927,317275,"PORTAL VENTURES GP LLC"
1989557,313220,"VANEESHA MUNGUTROY"
1989557,313220,"MAHESHWAR DOORGAKANT"
1989557,313220,"ANDREW PANG"
1990120,309616,"CRAIG HARPER"
1990120,309616,"CHRISTOPHER PRICE"
1990120,308708,"CRAIG HARPER"
1990120,308708,"JEROME MULLER"
1990120,308708,"CHRISTOPHER PRICE"
1990120,309315,"NICHOLAS CARRIGAN"
1990120,309315,"CRAIG HARPER"
1989823,362584,"OUTCOMES FINANCE ACCELERATOR FUND GP LLC"
1989823,229355,"COF GP LP"
1989823,291583,"ERIF GP LLC"
1989823,452340,"COF II GP LLC"
1989185,486287,"CBPE XI GP LLP"
1989185,177616,"CBPE CAPITAL IX GP LLP"
1989185,268555,"CBPE CAPITAL X GP LLP"
1989185,177617,"CBPE CAPITAL IX GP LLP"
1989569,397947,"FREMMAN I GP LUXEMBOURG SARL - GENERAL PARTNER"
1989569,360312,"FREMMAN 1 GP LUXEMBOURG SARL - GENERAL PARTNER"
1989569,280959,"FREMMAN I GP LUXEMBOURG SARL - GENERAL PARTNER"
1989569,283074,"FREMMAN I GP LUXEMBOURG SARL - GENERAL PARTNER"
1989569,487134,"FREMMAN 2 GP LUXEMBOURG SARL - GENERAL PARTNER"
1989569,487136,"FREMMAN I GP LUXEMBOURG SARL - GENERAL PARTNER"
1989569,487165,"FREMMAN I GP LUXEMBOURG SARL - GENERAL PARTNER"
1991854,364574,"HIGHLAND EUROPE GPGP IV LIMITED"
1991854,364575,"HIGHLAND EUROPE GPGP V LIMITED"
1991854,364573,"HIGHLAND EUROPE GPGP III LIMITED"
1991854,268840,"HE FAMILY GP LIMITED"
1991854,268330,"HIGHLAND EUROPE GPGP III LIMITED"
1991854,268328,"HIGHLAND EUROPE GPGP IV LIMITED"
1991854,206594,"HIGHLAND EUROPE GPGP III LIMITED"
1991854,159122,"HIGHLAND EUROPE GPGP II LIMITED"
1991854,47154,"HIGHLAND EUROPE GP L.P."
1991854,268329,"HIGHLAND EUROPE GPGP LIMITED"
1991854,310117,"HIGHLAND EUROPE GPGP IV LIMITED"
1991854,487132,"HIGHLAND EUROPE GPGP V LIMITED"
1984350,485449,"UPSIDE GP 2025, LLC"
1986568,420134,"CARNE GLOBAL FUND MANAGERS (LUXEMBOURG) S.A."
1986568,420134,"STIRLING SQUARE CAPITAL PARTNERS FIFTH FUND GP SARL"
1986568,420134,"STIRLING SQUARE CAPITAL PARTNERS MANAGEMENT LIMITED"
1986568,77568,"STIRLING SQUARE CAPITAL PARTNERS (JERSEY) LLP"
1986568,77568,"STIRLING SQUARE CAPITAL PARTNERS MANAGEMENT LIMITED"
1986568,16616,"STIRLING SQUARE CAPITAL PARTNERS JERSEY GP LLP"
1986568,16616,"STIRLING SQUARE CAPITAL PARTNERS MANAGEMENT LIMITED"
1986568,227143,"STIRLING SQUARE CAPITAL PARTNERS FOURTH FUND GP LIMITED"
1986568,227143,"STIRLING SQUARE CAPITAL PARTNERS MANAGEMENT LIMITED"
1985677,244743,"ACCELMED PARTNERS II GP L.P."
1984679,420244,"STENA FINTECHX GP I, LLC - GENERAL PARTNER"
1984679,420244,"STEVEN SMITH - GENERAL PARTNER"
1984679,420244,"TODD THURGOOD - MANAGING DIRECTOR"
1984634,421002,"HCP ALASKA GP LLC"
1939178,438135,"WEB SUMMIT VENTURES FUND I GP, LLC"
1939178,438137,"WEB SUMMIT VENTURES FUND I GP, LLC"
1986684,419844,"M PARTNERS FUND (GP) LLC"
1992484,42794,"GALEN PARTNERS V, L.L.C."
1992484,42782,"GALEN PARTNERS V, L.L.C."
1990175,486412,"MATTHEW ZUCKER"
1990175,486412,"MARK SINATRA"
1988435,486221,"BDMI CONTINUATION FUND GP, LP"
1992895,487367,"RYAN SINGER"
1991978,363429,"SFF VENTURES GP LLC"
1991978,372846,"SFF VENTURES GP LLC"
1992090,371957,"LEON DWAYNE RHULE"
1992090,371957,"CHRISTINE SIMONE FLETCHER"
1993820,179420,"KINDRED CAPITAL ADVISORS LLC"
1983909,485562,"OCEAN HORIZON HOLDINGS EAST LIMITED"
1989200,234342,"JOHN LEWIS (DIRECTOR)"
1989200,437646,"JOHN LEWIS (DIRECTOR)"
1989200,437646,"STEPHEN ROONEY (DIRECTOR)"
1989200,234342,"STEPHEN ROONEY (DIRECTOR)"
1989200,252655,"JOHN LEWIS (DIRECTOR)"
1989200,252655,"STEPHEN ROONEY (DIRECTOR)"
1989200,234340,"JOHN LEWIS (DIRECTOR)"
1989200,234340,"STEPHEN ROONEY (DIRECTOR)"
1989200,285031,"JOHN LEWIS (DIRECTOR)"
1989200,285031,"STEPHEN ROONEY (DIRECTOR)"
1989200,234341,"JOHN LEWIS (DIRECTOR)"
1989200,234341,"STEPHEN ROONEY (DIRECTOR)"
1992492,252467,"BARINGS UMBRELLA FUND (LUX) GP SARL"
1992492,233050,"RUTH BUELTMANN"
1992492,233050,"WILLIAM GILSON"
1992492,233050,"AIFM - BARING INTERNATIONAL FUND MANAGERS (IRELAND) LIMITED"
1992492,232734,"ALAN BEHAN"
1992492,232734,"RHIAN WILLIAMS"
1992492,232734,"PAUL SMYTH"
1992492,232734,"BARBARA HEALY"
1992492,232734,"SYLVESTER O'BYRN"
1992492,371869,"RUTH BUELTMANN"
1992492,371869,"WILLIAM GILSON"
1992492,371870,"RUTH BUELTMANN"
1992492,371870,"WILLIAM GILSON"
1992492,257548,"SYLVESTER O'BYRNE"
1992492,257548,"PAUL SMYTH"
1992492,257548,"BARBARA HEALY"
1992492,257548,"ALAN BEHEN"
1992492,373624,"BARINGS NORTH AMERICAN PRIVATE LOAN FUND III MANAGEMENT LLC"
1992492,232543,"ALAN BEHAN"
1992492,232543,"PAUL SMYTH"
1992492,232543,"BARBARA HEALY"
1992492,232543,"SYLVESTER O'BYRNE"
1992492,232543,"RHIAN WILLIAMS"
1992492,213192,"SYL O'BYRNE"
1992492,213192,"PAUL SMYTH"
1992492,213192,"ALAN BEHAN"
1992492,213192,"BARBARA HEALY"
1992492,232728,"RHIAN WILLIAMS"
1992492,232728,"BARBARA HEALY"
1992492,232728,"ALAN BEHAN"
1992492,232728,"SYLVESTER O'BYRN"
1992492,232728,"PAUL SMYTH"
1992492,483047,"RUTH BUELTMANN"
1992492,483047,"WILLIAM GILSON"
1992492,483017,"RUTH BUELTMANN"
1992492,483017,"WILLIAM GILSON"
1992594,437772,"CAMSHAFT MANAGEMENT LLC"
1992594,437767,"HYDRA GLOBAL LLC"
1992633,487167,"DTX VC FUND I GP, L.P."
1992633,487167,"DTX VC FUND I GP, LLC"
1989634,229135,"CAMELOT CAPITAL MANAGEMENT LTD"
1989634,229137,"CAMELOT CAPITAL MANAGEMENT LTD"
1989648,362539,"FIFTH WALL VENTURES SPV XXXVII GP, LLC"
1989648,362528,"FIFTH WALL VENTURES SPV XXXI GP, LLC"
1989648,362547,"FIFTH WALL VENTURES II SPV GP, L.P."
1989648,304426,"FIFTH WALL VENTURES III GP, L.P."
1989648,304438,"FIFTH WALL EARLY-STAGE VENTURES GP, L.P."
1989648,247442,"FIFTH WALL REAL ESTATE TECHNOLOGY EUROPEAN FUND GP S.À.R.L.."
1989648,250381,"FIFTH WALL RETAIL STRATEGIC PARTNER FUND GP, LP"
1989648,250373,"FIFTH WALL CLIMATE TECHNOLOGY FUND GP, LP"
1989648,304395,"FIFTH WALL LATE-STAGE CLIMATE TECHNOLOGY FUND GP, L.P."
1989648,378767,"FIFTH WALL W SERIES GP, LLC"
1989648,378762,"FIFTH WALL VENTURES SPV XXXIX GP, LLC"
1989648,378756,"FIFTH WALL VENTURES SPV XXXVIII GP, LLC"
1989648,477004,"FIFTH WALL DISCOVER (EARLY-STAGE) GP, L.P."
1989648,477033,"FIFTH WALL VENTURES SPV XXXV GP, LLC"
1989648,477021,"FIFTH WALL REACT GP, L.P."
1989648,362562,"FIFTH WALL VENTURES II SPV B GP, LLC"
1989648,362519,"FIFTH WALL VENTURES SPV XXIX, GP, LLC"
1989648,362525,"FIFTH WALL VENTURES SPV XXX GP, LLC"
1989648,362398,"FIFTH WALL VENTURES III SPV XXVIII, GP, LLC"
1989648,362534,"FIFTH WALL VENTURES SPV XXXII GP, LLC"
1989675,19895,"INNOVATION WORKS DEVELOPMENT FUND GP LP"
1977800,190142,"ROBERT F. JONES"
1977800,190142,"NORIYUKI OGASAWARA"
1977800,190142,"HISATO MIYASHITA"
1962347,476871,"HAVEN CAPITAL PARTNERS I TF GP, LLC"
1962347,476866,"HAVEN CAPITAL PARTNERS I, LLC"
1977800,48139,"G.A.S. (CAYMAN) LIMITED"
1977800,67279,"HISATO MIYASHITA"
1977800,67279,"ROBERT F. JONES"
1977800,67279,"NORIYUKI OGASAWARA"
1977800,67281,"ROBERT F. JONES"
1977800,67281,"NORIYUKI OGASAWARA"
1977800,67281,"HISATO MIYASHITA"
1977800,227300,"ANDREW LINFORD"
1977800,227300,"SAINTCO LTD."
1977800,227300,"TRINDA BLACKMORE"
1977800,309356,"HISATO MIYASHITA"
1977800,309356,"NORIYUKI OGASAWARA"
1977800,309356,"ROBERT F. JONES"
1992429,487191,"PRINCE KING PTC IS GENERAL PARTNER"
1992429,486188,"PRINCE KING PTC IS THE GENERAL PARTNER"
1987459,447707,"DIVERSIFIED PACKAGING GP LLC"
1987459,316735,"MOBILE PRO GP LLC"
1987459,60095,"WASHBURN II, L.P."
1987517,421504,"KAYYAK II GP LLC"
1987517,422470,"KAYYAK I GP LLC"
1988039,421653,"COUNCIL OAKS PARTNERS FUND I GP, LP"
1988039,421652,"COUNCIL OAKS SPV I GP, LLC"
1955867,426036,"MICHAEL PERRY"
1955867,426036,"RUSSELL BURT"
1955867,426036,"NICK GAZE"
1993519,487329,"JOHN MICHAEL WEAVER"
1987606,288406,"TEPHRA DIGITAL LLC"
1992098,487163,"GRANT JACKSON"
1992098,487163,"DL PARTNERS F FUND GP LLC"
1992098,215327,"GRANT JACKSON"
1992098,215327,"FRANCOISE HENRY"
1992098,215327,"SANDRA D'ITALIA"
1992098,215322,"ELIZABETH LOCHER"
1992098,215322,"DL PARTNERS A FUND GP LTD"
1992098,215322,"SANDRA D'ITALIA"
1992098,215322,"KAREN ELLIOTT"
1990436,170256,"PETER FRORER"
1992778,422910,"AP VENTURES FUND III GP LLP"
1991734,376812,"JONATHAN SHIH"
1991734,376812,"JENNIFER ROSS"
1991734,210955,"GREGORY LINK"
1991734,210955,"ALUN DAVIES"
1991734,210955,"JONATHAN SHIH"
1991734,480334,"JONATHAN SHIH"
1991734,480334,"JENNIFER ROSS"
1992275,230417,"DAVID L. TISCH"
1992275,230421,"BOXGROUP MORE GP, LLC"
1992275,306694,"BOXGROUP FIVE GP, LLC"
1992275,418626,"BOXGROUP PICKS GP, LLC"
1992275,418623,"BOXGROUP SIX GP, LLC"
1992275,230418,"BOXGROUP TWO MANAGER LLC"
1992275,361354,"BOXGROUP OTHER GP, LLC"
1992275,306779,"BOXGROUP STRIVE GP, LLC"
1992275,230420,"BOXGROUP FOUR GP, LLC"
1992275,230419,"BOXGROUP THREE MANAGER LLC"
1994083,267303,"BUTLER HALL CAPITAL GP LLC"
1994083,231690,"BUTLER HALL CAPITAL GP LLC"
1992561,487203,"ZAKARA BIOTECHNOLOGY FUND GP LLC, ZAKARA CAPITAL LLC"
1992561,487202,"ZAKARA BIOTECHNOLOGY FUND GP LLC, ZAKARA CAPITAL LLC, SABERA LOUGHRAN, JANET OKOGBAA"
