"FilingID","Other Name","BD","RR","Pool","FCM","Real Estate","Insurance","Bank","Trust","Municipal","Swap Dealer","Swap Participant","Accountant","Lawyer","Other","Other Description"
2002218,"FWPEI MAUNA KEA GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2002218,"FWPEO V GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2005173,"ADVISORNET BENEFITS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2004327,"LEGATO CPAS AND ADVISORS, PLLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2004327,"LEGATO INSURANCE GROUP, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2005173,"ADVISORNET INSURANCE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2002192,"KISSLING AMOROSO  & CO., INC.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2002192,"MT JACKSON GROUP, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ESTATE PLANNING"
2003705,"THE CERTIOR GROUP","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","FAMILY TRUST ADMINISTRATION"
2005217,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2005034,"PCB FINANCIAL","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2006716,"RICHARDS MERRRILL & PETERSON, INC","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
2004067,"RPR FINANCIAL P.A.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2004254,"FULCRUM GROUP","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2006396,"FLP INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2006434,"GREAT PATH TAX SERVICES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2006487,"SANTANDER INVESTMENT SERVICES","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2006710,"ETF STORE FINANCIAL SERVICES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2006726,"ETF STORE FINANCIAL SERVICES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2006277,"CASCADE TAX & ACCOUNTING SERVICES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2004569,"FWPEI VII GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2001139,"LIBERTY ONE PRIVATE RISK","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2001401,"1DB ASSET MANAGEMENT","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
2002985,"INSURANCE PRODUCTS THROUGH VARIOUS INSURANCE COMAPNIES AND DALE OF SECURITIES RELATED PRODUCTS & SERVICES THROUGH APW CAPITAL,","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
2003713,"STONEHAVEN, LLC","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
2001310,"PCB FINANCIAL","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2003207,"INSURANCE PRODUCTS THROUGH VARIOUS INSURANCE COMAPNIES AND DALE OF SECURITIES RELATED PRODUCTS & SERVICES THROUGH APW CAPITAL,","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
2004252,"FULCRUM GROUP","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2003059,"JDL SECURITIES CORPORATION","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FORT WASHINGTON CAPITAL PARTNERS LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FORT WASHINGTON FIXED INCOME LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FWPEI V GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FWPEI VI GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FWPEO II GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FWPEI VIII GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FWPEO III GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"BVP NEO LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"BUCKEYE VENTURE PARTNERS, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FWPEI IX GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FWPEI X GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FWPEO IV GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FWPEI XI GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FWPEI SMALL MARKET II GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FORT WASHINGTON SECURITIES LENDING FIXED INCOME LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FWPEI MAUNA KEA GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2004569,"FWPEO V GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1979543,"SATIS TRUSTEES LTD","N","N","N","N","N","N","N","Y","N","N","N","N","N","N",""
1989106,"COPLEY FINANCIAL GROUP DBA COPLEY INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1989106,"CHERRY CREEK MORTGAGE","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","MORTGAGE BANKER"
1989106,"HERITAGE TAX & INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2004996,"NELSON INSURANCE AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2001710,"ASPIRE TAX AND ACCOUNTING","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2006166,"COMPREHENSIVE TAX SERVICES LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","INCOME TAX PREPARATION SERVICES"
2006278,"DAVENPORT FINANCIAL ADVISORS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","CORPORATE FINANCE"
2006935,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1993399,"VF SECURITIES, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
2001668,"FULCRUM GROUP","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2001369,"AUTHENTIKOS FINANCIAL & INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2001710,"INTEGRATED WEALTH MANAGMENT, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2001710,"ZEUSS LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REGISTERED AGENT SERVICES"
2001710,"WISER WEALTH LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","EDUCATIONAL COURSES AND SERVICES"
2005060,"DANIEL R HOFF","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2001791,"ANNEX INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2001791,"ANNEX TAX SERVICES, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","TAX RETURN PREPARATION"
2001791,"MALLER PETERSON LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2005431,"VF TAX SERVICES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2005109,"CAPITAL AREA TAX CONSULTANTS","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2005109,"CAPITAL AREA MORTGAGE BROKERS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","MORTGAGE BROKERAGE SERVICES"
2005686,"DESTINY CAPITAL CORPORATION","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2002135,"ASPIRE TAX AND ACCOUNTING","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2005883,"SUPREME ALLIANCE LLC","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2005888,"LJCOOPER TAX STRATEGIES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2002135,"INTEGRATED WEALTH MANAGMENT, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2002135,"ZEUSS LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REGISTERED AGENT SERVICES"
2002135,"WISER WEALTH LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","EDUCATIONAL COURSES AND SERVICES"
2000214,"BRIDGE AGENCY MBS FUND GP LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2000214,"BRIDGE AGENCY MBS FUND MANAGER LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2000214,"BRIDGE SINGLE-FAMILY RENTAL FUND IV GP LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2000214,"BRIDGE SINGLE-FAMILY RENTAL FUND MANAGER LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2000214,"NEWBURY PARTNERS-BRIDGE LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2000214,"NEWBURY EQUITY PARTNERS VI GP LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2002764,"WELLS FARGO ADVISORS","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","INSURANCE PRODUCT SALES"
2003275,"NRX HOCKEY LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","LIFESTYLE MANAGEMENT SERVICES SPECIFIC TO HOCKEY PLAYERS"
2003972,"GREAT PATH TAX SERVICES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2003225,"INSURANCE PRODUCTS THROUGH VARIOUS INSURANCE COMAPNIES AND DALE OF SECURITIES RELATED PRODUCTS & SERVICES THROUGH APW CAPITAL,","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
2003275,"NORTHROCK-X","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","LIFESTYLE MANAGMENT SERVICES"
2003275,"FOUNDATION X, INC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","501C3 ORGANIZATION, A CHARITABLE GIFTING VEHICLE"
2003275,"FOUNDATION X LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","WHOLLY OWNED SUBSIDIARY BUSINESS THAT PROVIDES FOUNDATION MANAGEMENT AND CONSULTING SERVICES"
2003275,"RSG HOCKEY, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","HOCKEY AGENCY"
2001772,"PRAIRIEVIEW TAX","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2006742,"CRAFT ASSET MANAGEMENT INSURANCE AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2006486,"CABOT LODGE SECURITIES LLC / TIM BRADLEY AGENCY","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
2001827,"FULCRUM GROUP","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2006858,"CALDWELL GROUP, LLC","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
2003078,"MANHATTAN WEST INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2003078,"MANHATTAN WEST TAX SERVICES, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","TAX SERVICES"
2003078,"MANHATTAN WEST REAL ESTATE LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REAL ESTATE SERVICES"
2003617,"VALLEY F.M.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2003617,"VALLEY F.M. DBA VALLEY F.M. INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2003681,"THRIVE FINANCIAL SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2003681,"THRIVE INSURANCE GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2003706,"THE CERTIOR GROUP","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","FAMILY TRUST ADMINISTRATION"
2002374,"LPL FINANCIAL CLEAR THROUGH","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1993792,"GMS GROUP","Y","N","N","N","N","Y","N","N","Y","N","N","N","N","N",""
2002472,"POPULAR ONE","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2005612,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2005680,"DESTINY CAPITAL CORPORATION","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1993048,"CRAFT ASSET MANAGEMENT INSURANCE AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2001351,"EXECUTIVE SERVICES SECURITIES, LLC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
2001351,"NFP EXECUTIVE BENEFITS, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2001370,"INSURANCE SERVICES BY ACCELERATE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2004175,"BITS INVEST","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","STOCK REWARD PROGRAM"
2005914,"SANTANDER INVESTMENT SERVICES","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2002318,"NORTHROCK-X","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","LIFESTYLE MANAGMENT SERVICES"
2002318,"FOUNDATION X, INC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","501C3 ORGANIZATION, A CHARITABLE GIFTING VEHICLE"
2002318,"FOUNDATION X LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","WHOLLY OWNED SUBSIDIARY BUSINESS THAT PROVIDES FOUNDATION MANAGEMENT AND CONSULTING SERVICES"
2002318,"NRX HOCKEY LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","LIFESTYLE MANAGEMENT SERVICES SPECIFIC TO HOCKEY PLAYERS"
2002318,"RSG HOCKEY, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","HOCKEY AGENCY"
2003154,"ARNOLD CASTELLANO AND ASSOCIATES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2001195,"ABOVE THE MADDENING CROWD BY PAUL WINKLER","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","BOOK AUTHORED BY PAUL WINKLER"
2001195,"CONFIDENT INVESTING-- WHY BLIND TRUST IS A POOR STRATEGY","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","BOOK AUTHORED BY PAUL WINKLER"
2001195,"CONFIDENT FINANCIAL PLANNING","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","BOOK AUTHORED BY PAUL WINKLER"
2000872,"JONATHAN M. SATOVSKY (INDIVIDUAL CAPACITY)","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
2002503,"PAX FINANCIAL GROUP INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1997211,"DELTA WEALTH CPAS & ADVISORS LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2002116,"EA PROFESSIONAL SERVICES","N","N","N","N","N","N","N","Y","N","N","N","N","N","N",""
2004561,"AO WEALTH ADVISORY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2004665,"TERRENCE P. MCHUGH, LLC","N","N","N","N","N","N","N","N","N","N","N","N","Y","N",""
2007065,"ROI CUBED","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","BUSINESS CONSULTING"
2000635,"NRX HOCKEY LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","LIFESTYLE MANAGEMENT SERVICES SPECIFIC TO HOCKEY PLAYERS"
2004429,"RPS RISK MANAGEMENT LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2002284,"HOLISTIC FINANCE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2004533,"INTEGRATED WEALTH MANAGMENT, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2004533,"ZEUSS LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REGISTERED AGENT SERVICES"
2004533,"WISER WEALTH LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","EDUCATIONAL COURSES AND SERVICES"
2004533,"ASPIRE TAX AND ACCOUNTING","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2003868,"LIGHTCAP INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2003004,"INSURANCE SERVICES BY ACCELERATE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2000635,"NORTHROCK-X","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","LIFESTYLE MANAGMENT SERVICES"
2000635,"FOUNDATION X, INC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","501C3 ORGANIZATION, A CHARITABLE GIFTING VEHICLE"
2000635,"FOUNDATION X LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","WHOLLY OWNED SUBSIDIARY BUSINESS THAT PROVIDES FOUNDATION MANAGEMENT AND CONSULTING SERVICES"
2000635,"RSG HOCKEY, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","HOCKEY AGENCY"
2002851,"QUADRATURE CAPITAL LIMITED","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2003329,"Q5, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","BUSINESS SUCCESSION PLANNING"
2003329,"EMPOWERING FUTURES, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","A BEHAVIORAL NEUROSCIENCE COACHING PROGRAM"
2003329,"FINANCIAL ARCHITECTS, INC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2006286,"CAPITAL INDEPENDENT INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2004736,"RHODES INVESTMENT ADVISORS, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2004383,"CANACCORD GENUITY WEALTH MANAGEMENT","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
2006757,"HENNION AND WALSH, INC.","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2006757,"HENNION AND WALSH WEALTH ADVISORS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1999265,"GREENBANK INVESTMENTS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","INVESTMENT ADVISER"
2001575,"TROXELL FINANCIAL","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2001575,"EVERGREEN WEALTH","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2002433,"SIMONDAVIS BROKERAGE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2002433,"ROBERT SCHECHTER & ASSOCIATES, INC. DBA SCHECHTER WEALTH SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2002348,"EXECUTIVE SERVICES SECURITIES, LLC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
2002348,"NFP EXECUTIVE BENEFITS, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2001815,"RETIREMENT PROSPERITY GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1975650,"WEIDRICK LIVESAY & CO, CPA.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2003832,"BRADCONN DEVELOPMENT, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","RENTAL PROPERTY"
1999270,"CAPSTONE INVESTMENT GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
