"FilingID","Individual Name","Firm or Organization Name","CRD Number","Effective Date","Termination Date","Street 1","Street 2","City","State","Country","Postal Code","Private Residence?","Description"
1982098,"St. John, Scott, Ivan","",7845063,01/01/2024,,"280 CONGRESS STREET","","BOSTON","MA","United States","02210","N","MEMBER OF EXECUTIVE COMMITTEE, WELLINGTON GROUP HOLDINGS LLP"
1982098,"Chisholm, Elizabeth, Menai","",7138544,12/31/2024,,"LEVEL 30","180 GEORGE STREET","SYDNEY NSW 2000","","Australia","","N","MEMBER OF EXECUTIVE COMMITTEE, WELLINGTON GROUP HOLDINGS LLP"
2009081,"MOORMAN, DANIEL, STEWART","",2340599,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT DIRECTOR"
2009081,"LOEPKER, PATRICIA, MARY","",1386715,05/16/2022,,"1 N JEFFERSON AVE","","ST. LOUIS","MO","United States","63103","N","PRODUCT MANAGEMENT EXECUTIVE"
2009081,"WALSH, DAVID, PAUL","",2733442,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT SENIOR MANAGER"
2011339,"","SOUND POINT LUNA LLC",128132,05/18/2021,,"375 PARK AVENUE","33RD FLOOR","NEW YORK","NY","United States","10152","N","SOUND POINT LUNA LLC MAY APPOINT ONE MANAGER TO REGISTRANT'S BOARD OF MANAGERS."
2009426,"","KENNEDY LEWIS MANAGEMENT LP",290399,06/30/2022,,"225 LIBERTY STREET","SUITE 4210","NEW YORK","NY","United States","10281","N","KENNEDY LEWIS INVESTMENT MANAGEMENT LLC ( KLIM ) HAS 2 OF THE 5 BOARD SEATS OF SANCTUARY WEALTH GROUP, LLC WHICH OWNS 100% OF SANCTUARY ADVISORS LLC. KLIM WITH THESE 2 BOARDS SEATS HAS 40% OF THE VOTING RIGHTS."
2007426,"","WASHINGTON TRUST BANCORP, INC.",,08/31/2005,,"23 BROAD STREET","","WESTERLY","RI","United States","02891","N","WASHINGTON TRUST BANCORP, INC. IS THE BANK/FINANCIAL HOLDING COMPANY OF THE WASHINGTON TRUST COMPANY, OF WESTERLY; PARENT OF WASHINGTON TRUST ADVISOR'S, INC."
2011302,"","HIVE ENTERPRISES, LLC",,03/12/2021,,"6968 W RD  150 N","","BARGERSVILLE","IN","United States","46106","N","EVAN S FRUITS IS THE 100% OWNER AND SOLE MEMBER OF HIVE ENTERPRISES, LLC., WHICH IS THE 100% OWNER AND SOLE MEMBER OF KOON FINANCIAL PLANNING & CONSULTING, LLC"
2012613,"","KENNEDY LEWIS MANAGEMENT LP",290399,06/30/2022,,"225 LIBERTY STREET","SUITE 4210","NEW YORK","NY","United States","10281","N","KENNEDY LEWIS INVESTMENT MANAGEMENT LLC ( KLIM ) HAS 2 OF THE 5 BOARD SEATS OF SANCTUARY WEALTH GROUP, LLC WHICH OWNS 100% OF SANCTUARY ADVISORS LLC. KLIM WITH THESE 2 BOARDS SEATS HAS 40% OF THE VOTING RIGHTS."
2011476,"","ARES CAPITAL MANAGEMENT LLC",131619,11/15/2007,,"2000 AVENUE OF THE STARS","12TH FLOOR","LOS ANGELES","CA","United States","90067-4700","N","ARES CAPITAL MANAGEMENT LLC (""ACM"") IS THE INVESTMENT ADVISER TO ARES CAPITAL CORPORATION (""ARES CAPITAL""), THE REGISTRANT'S DIRECT AND INDIRECT OWNER.  THE REGISTRANT HAS INCLUDED ACM AS A CONTROLLING PERSON OF THE REGISTRANT IN THE FORM ADV DUE TO ITS RELATIONSHIP WITH ARES CAPITAL; HOWEVER, ANY CONTROL BY ACM OVER THE REGISTRANT EXISTS SOLELY BECAUSE THE REGISTRANT IS DIRECTLY OR INDIRECTLY CONTROLLED BY ARES CAPITAL, A BUSINESS DEVELOPMENT COMPANY."
2010138,"MARKOWSKI, MATTHEW","",3092149,01/01/2004,,"","","","","","","Y","PARTNER"
2010138,"MARKOWSKI, MICHAEL, JOHN","",2671573,01/01/2004,,"","","","","","","Y","PARTNER"
2010138,"MARKOWSKI, CHRISTOPHER","",2556011,01/01/2004,,"","","","","","","Y","PARTNER"
2011405,"GARCIA, MICHAEL, PATRICK","",2729630,10/28/2024,08/22/2025,"17225 EL CAMINO REAL","SUITE 250","HOUSTON","TX","United States","77058","N","OWNER/CCO"
2011405,"JACKSON, STEPHEN, MAXIE","",2036675,10/01/2024,08/22/2025,"17225 EL CAMINO REAL","SUITE 250","HOUSTON","TX","United States","77058","N","OWNER"
2012559,"BUCKLEY, CHARLES, KELLY","",1752633,08/05/2016,,"105 WIND HAVEN DRIVE","","NICHOLASVILLE","KY","United States","40356","N","CHIEF COMPLIANCE OFFICER RESPONSIBLE FOR ALL MATTERS OF COMPLIANCE FOR SPECTRUM FINANCIAL ALLIANCE, LTD., L.L.C."
2013471,"COOPER, KYLE, ROBERT","",6078781,08/01/2017,,"2270 JOLLY OAK RD.","STE 2","OKEMOS","MI","United States","48864","N","CEO & FINANCIAL ADVISOR OF THE FIRM, INVOLVED IN DECISION MAKING FOR THE BUSINESS."
2013471,"MEYER, JUSTIN, TYLER","",6118731,08/01/2017,,"2270 JOLLY OAK RD.","STE 2","OKEMOS","MI","United States","48864","N","PARTNER OF THE FIRM, INVOLVED IN DECISION MAKING FOR THE BUSINESS."
2011070,"","HIVE ENTERPRISES, LLC",,03/12/2021,,"6968 W RD  150 N","","BARGERSVILLE","IN","United States","46106","N","EVAN S FRUITS IS THE 100% OWNER AND SOLE MEMBER OF HIVE ENTERPRISES, LLC., WHICH IS THE 100% OWNER AND SOLE MEMBER OF KOON FINANCIAL PLANNING & CONSULTING, LLC"
2012542,"","FINANCIAL SERVICES HOLDINGS, LLC",,01/31/2025,,"9000 KEYSTONE CROSSING","SUITE 700","INDIANAPOLIS","IN","United States","46240","N","SOLE OWNER OF BLACKRIDGE ASSET MANAGEMENT"
2012542,"Reynolds, Matthew, Mark","",4077413,01/31/2025,,"9000 KEYSTONE CROSSING","SEVENTH FLOOR","INDIANAPOLIS","IN","United States","46240","N","PRESIDENT OF FINANCIAL SERVICES HOLDINGS"
2011853,"Cruz, Herman, E","",8130583,04/01/2025,,"701 BRICKNELL AVE","","MIAMI","FL","United States","33131","N","HERMAN CRUZ IS CEO & 100% OWNER OF PILOTAI REGISTERED INVESTMENT ADVISORS LLC"
2008086,"","BR FINANCIAL ASSOCIATES MANAGEMENT COMPANY, LLC",,09/12/2016,,"6901 ROCKLEDGE DRIVE","SUITE 730","BETHESDA","MD","United States","20817","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN XML FINANCIAL, LLC, FOCUS AND BR FINANCIAL ASSOCIATES MANAGEMENT COMPANY, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF XML FINANCIAL, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF XML FINANCIAL, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
2008031,"SCHWARZMAN, STEPHEN, ALLEN","",861435,04/28/2014,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
2008031,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN THE ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
2009279,"","ECHO B MANAGEMENT, LLC",,07/01/2008,,"4 ORINDA WAY","SUITE 100-B","ORINDA","CA","United States","94563","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN WESPAC ADVISORS, LLC, FOCUS AND ECHO B MANAGEMENT, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF WESPAC ADVISORS, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF WESPAC ADVISORS, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
2005614,"BRAGG, JADIN, CHRISTOPER","",6157109,06/01/2010,,"11095 VIKING DRIVE","SUITE 500","MINNEAPOLIS","MN","United States","55344","N","LESS THAN 25% GENERAL PARTNER OF BOULAY, PLLP"
2005614,"Markowitz, Dan, Robert","",7290561,06/01/2020,,"11095 VIKING DRIVE","SUITE 500","EDEN PRAIRIE","MN","United States","55344","N","LESS THAN 25% GP OF BOULAY, PLLP"
2005614,"Schini, Tara, Marie","",7290558,06/01/2020,,"11095 VIKING DRIVE","SUITE 500","EDEN PRAIRIE","MN","United States","55344","N","LESS THAN 25% GP OF BOULAY, PLLP"
2005614,"ALLEN, ERIK, LEIGH","",5408337,06/01/2006,,"11095 VIKING DRIVE","SUITE 500","MINNEAPOLIS","MN","United States","55344","N","LESS THAN 25% GENERAL PARTNER OF BOULAY, PLLP"
2005614,"LEHMAN, RICHARD, HENRY","",5408334,06/01/2006,,"11095 VIKING DRIVE","SUITE 500","MINNEAPOLIS","MN","United States","55344","N","LESS THAN 25% GENERAL PARTNER OF BOULAY, PLLP"
2005614,"MEYER, JOSEPH, PAUL","",5408336,06/01/2006,05/31/2025,"11095 VIKING DRIVE","SUITE 500","MINNEAPOLIS","MN","United States","55344","N","LESS THAN 25% GENERAL PARTNER OF BOULAY, PLLP"
2005614,"Koenig, Paul","",6690817,06/01/2016,,"11095 VIKING DRIVE","SUITE 500","EDEN PRAIRIE","MN","United States","55344","N","LESS THAN 25% GENERAL PARTNER OF BOULAY, PLLP"
2005614,"MADSON, LANCE, ROBERT","",6691807,06/01/2016,,"11095 VIKING DRIVE","SUITE 500","EDEN PRAIRIE","MN","United States","55344","N","LESS THAN 25% GENERAL PARTNER OF BOULAY, PLLP"
2005614,"MANION, SCOTT, WARD","",6691808,06/01/2015,,"11095 VIKING DRIVE","SUITE 500","EDEN PRAIRIE","MN","United States","55344","N","LESS THAN 25% GENERAL PARTNER OF BOULAY, PLLP"
2005614,"KORSMAN, DANIEL, JOHN","",4896389,06/01/2021,,"11095 VIKING DRIVE","SUITE 500","EDEN PRAIRIE","MN","United States","55344","N","LESS THAN 25% GP OF BOULAY, PLLP"
2005614,"CRANE, MATTHEW, LEE","",3083055,06/01/2018,,"11095 VIKING DRIVE","SUITE 500","MINNEAPOLIS","MN","United States","55344","N","LESS THAN 25% GENERAL PARTNER OF BOULAY LPPL"
2005614,"JOHNSON, THOMAS, BRENT","",4701996,06/01/2002,,"11095 VIKING DRIVE","SUITE 500","MINNEAPOLIS","MN","United States","55344","N","LESS THAN 25% GENERAL PARTNER OF BOULAY, PLLP"
2005614,"JOHNSON, SCOTT","",7619347,06/01/2019,,"11095 VIKING DRIVE","SUITE 500","EDEN PRAIRIE","MN","United States","55344","N","LESS THAN 25% GENERAL PARTNER OF BOULAY, PLLP"
2005614,"GERBER, MARK","",7619350,06/01/2017,,"11095 VIKING DRIVE","SUITE 500","EDEN PRAIRIE","MN","United States","55344","N","LESS THAN 25% GENERAL PARTNER OF BOULAY, PLLP"
2005614,"MILLER, NATE","",7619351,06/01/2019,,"11095 VIKING DRIVE","SUITE 500","EDEN PRAIRIE","MN","United States","55344","N","LESS THAN 25% GENERAL PARTNER OF BOULAY, PLLP"
2005614,"TURBES, RYAN","",7619352,06/01/2019,,"11095 VIKING DRIVE","SUITE 500","EDEN PRAIRIE","MN","United States","55344","N","LESS THAN 25% GENERAL PARTNER OF BOULAY, PLLP"
2010108,"NOLL, ERIC, WILSON","",2050994,10/01/2024,,"","","","","","","Y","MR. NOLL IS THE CHIEF EXECUTIVE OFFICER OF IQVESTMENT HOLDINGS, LLC. HE MAINTAINS NO DIRECT OWNERSHIP OR CONTROL OVER IQVESTMENT, LLC. HOWEVER, HE INDIRECTLY CONTROLS THE MANAGEMENT AND POLICIES OF IQVESTMENT THROUGH HIS LEADERSHIP ROLE AS CHIEF EXECUTIVE OFFICER OF THE PARENT COMPANY."
2012813,"LOEPKER, PATRICIA, MARY","",1386715,05/16/2022,,"1 N JEFFERSON  AVE","3RD FL","ST. LOUIS","IL","United States","63103","N","PRODUCT MANAGEMENT EXECUTIVE"
2012813,"MOORMAN, DANIEL, STEWART","",2340599,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT DIRECTOR"
2012813,"WALSH, DAVID, PAUL","",2733442,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT SENIOR MANAGER"
2012484,"","KENNEDY LEWIS MANAGEMENT LP",290399,06/30/2022,,"225 LIBERTY STREET","SUITE 4210","NEW YORK","NY","United States","10281","N","KENNEDY LEWIS INVESTMENT MANAGEMENT LLC ( KLIM ) HAS 2 OF THE 5 BOARD SEATS OF SANCTUARY WEALTH GROUP, LLC WHICH OWNS 100% OF SANCTUARY ADVISORS LLC. KLIM WITH THESE 2 BOARDS SEATS HAS 40% OF THE VOTING RIGHTS."
2012536,"","FINANCIAL SERVICES HOLDINGS, LLC",,01/31/2025,,"9000 KEYSTONE CROSSING","SUITE 700","INDIANAPOLIS","IN","United States","46240","N","SOLE OWNER OF BLACKRIDGE ASSET MANAGEMENT"
2012536,"Reynolds, Matthew, Mark","",4077413,01/31/2025,,"9000 KEYSTONE CROSSING","SEVENTH FLOOR","INDIANAPOLIS","IN","United States","46240","N","PRESIDENT OF FINANCIAL SERVICES HOLDINGS"
2012819,"TIPPER, RUSSELL, WINSTON","",2914437,11/01/2023,,"12555 MANCHESTER ROAD","","ST LOUIS","MO","United States","63131","N","PRINCIPAL OF INVESTMENT ADVISORY DEPARTMENT WHO HAS OVERALL RESPONSIBILITY FOR EDWARD JONES INVESTMENT ADVISORY SERVICES."
2007201,"","MARSH & MCLENNAN AGENCY LLC",,12/17/2009,,"1166 AVENUE OF THE AMERICAS","","NEW YORK","NY","United States","10036","N","MARSH & MCLENNAN AGENCY LLC (""MMA"") INDIRECTLY OWNS APPROXIMATELY 9.7% BENEFICIAL OWNERSHIP INTEREST IN MMA SECURITIES LLC (""MMAS"") VIA SEABURY & SMITH LLC AND MARSH INSURANCE & INVESTMENTS LLC.  MMAS DIRECTS THE MANAGEMENT OF MMAS AND UTILIZES MMAS AS THE BROKER-DEALER/REGISTERED INVESTMENT ADVISER TO CONDUCT SECURITIES AND INVESTMENT ADVISORY ACTIVITIES."
2007583,"MOORMAN, DANIEL, STEWART","",2340599,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT DIRECTOR"
2007583,"LOEPKER, PATRICIA, MARY","",1386715,05/16/2022,,"1 N JEFFERSON AVE","","ST. LOUIS","MO","United States","63103","N","PRODUCT MANAGEMENT EXECUTIVE"
2007583,"WALSH, DAVID, PAUL","",2733442,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT SENIOR MANAGER"
2010513,"","TFG PARTNERS, LLC",,04/01/2015,,"310 COMMERCIAL DRIVE","","SAVANNAH","GA","United States","34106-3482","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN THE FIDUCIARY GROUP, LLC, FOCUS, AND TFG PARTNERS, LLC, (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF THE FIDUCIARY GROUP, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF THE FIDUCIARY GROUP, LLC.  THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
2008995,"","ALLIANZ ASSET MANAGEMENT OF AMERICA HOLDINGS INC.",,01/01/2003,,"650 NEWPORT CENTER DRIVE","","NEWPORT BEACH","CA","United States","92660","N","ALLIANZ ASSET MANAGEMENT OF AMERICA HOLDINGS INC. (""AAMAH"") IS A HOLDING COMPANY AND IS THE MANAGING MEMBER OF ALLIANZ ASSET MANAGEMENT OF AMERICA LLC (""AAMA LLC"").  AS SUCH, AAMAH HAS THE SOLE AUTHORITY TO MANAGE AAMA LLC.  AAMAH HAS DELEGATED SUCH AUTHORITY TO THE MANAGEMENT BOARD OF AAMA LLC."
2008995,"","ALLIANZ ASSET MANAGEMENT GMBH",,01/01/2003,,"SEIDLSTRASSE, 24-24A","","MUNICH","","Germany","D-80335","N","ALLIANZ SE IS THE SOLE SHAREHOLDER OF ALLIANZ ASSET MANAGEMENT GMBH (""AAM GMBH""). AAM GMBH IS THE FINANCIAL AND GOVERNANCE HOLDING COMPANY OF THE ASSET MANAGEMENT DIVISION OF ALLIANZ GROUP WHICH IS HEADED BY ALLIANZ SE, A DIVERSIFIED GLOBAL FINANCIAL INSTITUTION. AAM GMBH MAY DEVELOP OR ASSIST WITH THE IMPLEMENTATION OF CERTAIN POLICIES, PROCEDURES AND OTHER BUSINESS PRACTICES AFFECTING ITS INVESTMENT ADVISER SUBSIDIARIES."
2010320,"Reynolds, Matthew, Mark","",4077413,09/01/2021,,"9000 KEYSTONE CROSSING","SEVENTH FLOOR","INDIANAPOLIS","IN","United States","46240","N","PRESIDENT OF FINANCIAL SERVICES HOLDINGS"
2010320,"TITAK, JAMES, JOHN","",1008441,09/24/2019,,"9000 KEYSTONE CROSSING","SUITE 700","INDIANAPOLIS","IN","United States","46240","N","CHAIRMAN OF THE BOARD"
2010320,"","FINANCIAL SERVICES HOLDINGS, LLC",,09/24/2019,,"9000 KEYSTONE CROSSING","SUITE 700","INDIANAPOLIS","IN","United States","46240","N","SOLE OWNER OF THURSTON SPRINGER ADVISORS"
2010320,"PARKER, RICHARD, WILSON","",5497397,09/24/2019,,"9000 KEYSTONE CROSSING","SUITE 700","INDIANAPOLIS","IN","United States","46240","N","CEO, COO"
2007811,"WILKES, DEREK, ALLEN","",5168873,07/22/2022,,"3030 NORTH ROCKY POINT DRIVE WEST,","STE 700","TAMPA","FL","United States","33607","N","CHIEF COMPLIANCE OFFICER"
2007811,"HAMM, KAREN, L.","",4646980,09/01/2014,,"3030 NORTH ROCKY POINT DRIVE WEST","SUITE 700","TAMPA","FL","United States","33607","N","HEAD OF ADMINISTRATION"
2007811,"","WKW ENTERPRISES",,01/02/2017,,"3030 NORTH ROCKY POINT DRIVE WEST","SUITE 700","TAMPA","FL","United States","33607","N","HOLDING COMPANY FOR IFP ADVISORS, INC., OWNED ENTIRELY BY WILLIAM HAMM AND KAREN HAMM"
2007811,"HAMM, WILLIAM, EUGENE","",1227713,08/01/1995,,"3030 NORTH ROCKY POINT DRIVE WEST","SUITE 700","TAMPA","FL","United States","33607","N","CHIEF EXECUTIVE OFFICER AND CHAIRPERSON OF BOARD OF DIRECTORS"
2007811,"HAMM, WILLIAM, CHRISTOPHER","",5814331,01/11/2013,,"3030 NORTH ROCKY POINT DRIVE WEST","SUITE 700","TAMPA","FL","United States","33607","N","PRESIDENT AND CHIEF OPERATING OFFICER"
2007811,"","IFP GROUP, LLC",,09/17/2018,,"3030 NORTH ROCKY POINT DRIVE W","SUITE 700","TAMPA","FL","United States","33607","N","HOLDING COMPANY FOR IFP ADVISORS, LLC"
2007811,"ACHESON, JEFFERY, ALLEN","",706698,06/01/2018,,"3030 NORTH ROCKY POINT DRIVE WEST","SUITE 700","TAMPA","FL","United States","33607","N","HEAD OF BUSINESS DEVELOPMENT"
2007811,"GILMAN, AARON, LEE","",5611425,05/01/2011,,"3030 NORTH ROCKY POINT DRIVE WEST","SUITE 700","TAMPA","FL","United States","33607","N","CHIEF INVESTMENT OFFICER"
2011601,"","USA FINANCIAL LLC",,02/01/2010,,"6020 EAST FULTON STREET","","ADA","MI","United States","49301","N","USA FINANCIAL CORPORATION OPERATES AS A HOLDING COMPANY FOR USA FINANCIAL SECURITIES AND ITS AFFILIATES WHO, PRIOR TO USA FINANCIAL'S ORGANIZATION, WERE AFFILATES BY COMMON OWNERSHIP."
2011523,"SCHWARZMAN, STEPHEN, ALLEN","",861435,08/28/1996,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY (AS DEFINED IN FORM ADV) CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
2011523,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND COO OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
2012700,"","CRESCENT GROVE HOLDINGS, LLC",,03/29/2023,,"100 N. FIELD DRIVE","SUITE 215","LAKE FOREST","IL","United States","60045","N","100% SHAREHOLDER"
2004448,"","SAVEDAY",,04/26/2019,,"301 CONGRESS AVE","","AUSTIN","TX","United States","78701","N","SAVEDAY IS A 401K ADMINISTRATOR AND WEALTHYX PROVIDES INTERNET ADVISOR SERVICES TO SAVEDAY"
2004448,"MALYSHEVA, OKSANA, MINDYUK","",6404311,08/31/2017,,"301 CONGRESS AVENUE","","AUSTIN","TX","United States","78741","N","INDIRECT OWNER."
2012520,"","SAGE ASSETS, INC.",,04/15/2025,,"5949 SHERRY LANE","","DALLAS","TX","United States","75225","N","DUE TO ITS RIGHT TO APPOINT CERTAIN BOARD OF DIRECTOR POSITIONS FOR GUGGENHEIM CAPITAL, LLC, SAGE ASSETS, INC. IS DEEMED A CONTROL PERSON."
2004672,"","RF PARTNERS, LLC",,02/01/2021,,"3343 PEACHTREE ROAD NE","SUITE 500","ATLANTA","GA","United States","30326","N","PURSUANT  TO  A  MANAGEMENT  AGREEMENT  (THE  ""MANAGEMENT  AGREEMENT"")  BETWEEN  ROLLINS FINANCIAL ADVISORS, LLC, FOCUS AND RF PARTNERS, LLC (THE ""MANAGEMENT  COMPANY""),  THE  MANAGEMENT  COMPANY  HAS  AGREED  TO  PROVIDE  PERSONS TO SERVE AS OFFICERS AND LEADERS OF ROLLINS FINANCIAL ADVISORS, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF  ROLLINS FINANCIAL ADVISORS, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
2007372,"Ahmed, Syed, Shiraz","",6801190,08/25/2022,,"5-600 MATHESON BLVD","","MISSISSAUGA, ON","","Canada","L5R 4B8","N","OWNER/CCO"
2011904,"","HIVE ENTERPRISES, LLC",,03/12/2021,,"6968 W RD  150 N","","BARGERSVILLE","IN","United States","46106","N","EVAN S FRUITS IS THE 100% OWNER AND SOLE MEMBER OF HIVE ENTERPRISES, LLC., WHICH IS THE 100% OWNER AND SOLE MEMBER OF KOON FINANCIAL PLANNING & CONSULTING, LLC"
2007920,"","KENNEDY LEWIS MANAGEMENT LP",290399,06/30/2022,,"225 LIBERTY STREET","SUITE 4210","NEW YORK","NY","United States","10281","N","KENNEDY LEWIS INVESTMENT MANAGEMENT LLC ( KLIM ) HAS 2 OF THE 5 BOARD SEATS OF SANCTUARY WEALTH GROUP, LLC WHICH OWNS 100% OF SANCTUARY ADVISORS LLC. KLIM WITH THESE 2 BOARDS SEATS HAS 40% OF THE VOTING RIGHTS."
2007385,"DEMARAY, MICHAEL, YOUNG","",5029939,01/01/2022,,"135 S. LASALLE STREET","SUITE 3700","CHICAGO","IL","United States","60603","N","MICHAEL YOUNG DEMARAY WAS APPOINTED CHIEF COMPLIANCE OFFICER OF BARD ASSOCIATES, INC. ON 01/01/2022. HE IS ALSO THE PRESIDENT AND CONTROLLING SHAREHOLDER WITH GREATER THAN 50% OWNERSHIP AS OF 01/01/2024."
