"FilingID","ReferenceID","Name of Auditing Firm","City","State","Country","Independent","PCAOB Registered","PCAOB Number","PCAOB Inspected"
1939857,178398,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
1936131,185600,"RSM US LLP","STAMFORD","Connecticut","United States","Y","Y",49,"Y"
1925055,249382,"SPICER JEFFRIES LLP","DENVER","Colorado","United States","Y","Y",349,"Y"
1925055,249382,"SPICER JEFFRIES (CAYMAN)","GEORGE TOWN","","Cayman Islands","Y","Y",349,"Y"
1944965,438154,"WHITLEY PENN LLP","FORT WORTH","Texas","United States","Y","Y",726,"Y"
1944965,438155,"WHITLEY PENN LLP","FORT WORTH","Texas","United States","Y","Y",726,"Y"
1944965,438152,"WHITLEY PENN LLP","FORT WORTH","Texas","United States","Y","Y",726,"Y"
1940074,418092,"FORVIS, LLP","SPRINGFIELD","Missouri","United States","Y","Y",686,"Y"
1940074,417571,"FORVIS, LLP","SPRINGFIELD","Missouri","United States","Y","Y",686,"Y"
1940074,417555,"FORVIS, LLP","SPRINGFIELD","Missouri","United States","Y","Y",686,"Y"
1940074,287066,"FORVIS, LLP","SPRINGFIELD","Missouri","United States","Y","Y",686,"Y"
1940074,287067,"FORVIS, LLP","SPRINGFIELD","Missouri","United States","Y","Y",686,"Y"
1940074,210385,"FORVIS, LLP","SPRINGFIELD","Missouri","United States","Y","Y",686,"Y"
1940074,355379,"FORVIS, LLP","SPRINGFIELD","Missouri","United States","Y","Y",686,"Y"
1940074,388182,"FORVIS, LLP","SPRINGFIELD","Missouri","United States","Y","Y",686,"Y"
1935779,230297,"KPMG LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",1323,"Y"
1933835,43554,"PRICEWATERHOUSECOOPERS","SHANGHAI","","China","Y","Y",238,"Y"
1939305,178837,"KPMG LLP","ST HELIER","","Jersey","Y","Y",6188,"Y"
1939305,357774,"KPMG","ST HELIER","","Jersey","Y","Y",6188,"Y"
1939305,253496,"KPMG LLP","ST. HELIER","","Jersey","Y","Y",6188,"Y"
1939305,238567,"KPMG LLP","ST. HELIER","","Jersey","Y","Y",6188,"Y"
1939305,178838,"KPMG LLP","ST HELIER","","Jersey","Y","Y",6188,"Y"
1932150,250732,"ERNST & YOUNG","GEORGE TOWN","","Cayman Islands","Y","Y",1655,"Y"
1934885,35367,"FRANK, RIMERMAN + CO, LLP","PALO ALTO","California","United States","Y","Y",1596,"N"
1925410,279572,"KPMG","MILAN","","Italy","Y","N",,""
1935397,284154,"ERNST & YOUNG","DUBLIN","","Ireland","Y","Y",1411,"Y"
1939157,370821,"KPMG LLP","SINGAPORE","","Singapore","Y","Y",1051,"Y"
1939157,370823,"DELOITTE & TOUCHE LLP","SINGAPORE","","Singapore","Y","Y",1046,"Y"
1939157,370825,"DELOITTE & TOUCHE LLP","SINGAPORE","","Singapore","Y","Y",1046,"Y"
1939157,370824,"KPMG LLP","SINGAPORE","","Singapore","Y","Y",1051,"Y"
1939157,313914,"DELOITTE & TOUCHE LLP","SINGAPORE","","Singapore","Y","Y",1046,"Y"
1939157,313915,"KPMG LLP","SINGAPORE","","Singapore","Y","Y",1051,"Y"
1938515,170117,"E&Y VIETNAM","HO CHI MINH CITY","","Vietnam","Y","N",,""
1943016,367120,"DELOITTE","ST PETER PORT","","Guernsey","Y","N",,""
1943016,367360,"DELOITTE","ST PETER PORT","","Guernsey","Y","N",,""
1945084,276866,"ERNST & YOUNG","SYDNEY","","Australia","Y","Y",1435,"Y"
1945084,276865,"ERNST & YOUNG","SYDNEY","","Australia","Y","Y",248,"Y"
1945084,437208,"ERNST & YOUNG","SYDNEY","","Australia","Y","Y",248,"Y"
1941167,281272,"PRICE WATERHOUSE & CO SRL","BUENOS AIRES","","Argentina","Y","N",,""
1937061,47924,"DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y",1096,"Y"
1945511,167285,"COHEN & COMPANY","HUNT VALLEY","Maryland","United States","Y","Y",925,"Y"
1945911,33502,"RYAN AND JURASKA","CHICAGO","Illinois","United States","Y","Y",3407,"Y"
1938443,364658,"SPICER JEFFRIES, LLP","DENVER","Colorado","United States","Y","Y",349,"Y"
1943452,368028,"BDO CAYMAN LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1933433,374455,"RICHEY, MAY & CO.","ENGLEWOOD","Colorado","United States","Y","Y",673,"Y"
1933433,360301,"MAZARS LUXEMBOURG","LUXEMBOURG CITY","","Luxembourg","Y","Y",6694,"N"
1935778,423895,"AFS CPA GROUP, LLC","GURABO","Puerto Rico","United States","Y","Y",280,"N"
1935778,437304,"AFS CPA GROUP, LLC","GURABO","Puerto Rico","United States","Y","Y",280,"N"
1945111,363625,"WITHUM SMITH+BROWN, PC","PRINCETON","New Jersey","United States","Y","Y",100,"Y"
1945483,426334,"SPICER JEFFRIES LLP","DENVER","Colorado","United States","Y","Y",349,"Y"
1944899,30186,"BDO USA, LLP","SAN DIEGO","California","United States","Y","Y",243,"Y"
1944899,30193,"BDO","SAN DIEGO","California","United States","Y","Y",243,"Y"
1934555,120369,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
1934555,115240,"PRICEWATERHOUSECOOPERS","GEORGE TOWN","","Cayman Islands","Y","Y",1266,"Y"
1935339,433794,"FRANK RIMERMAN & CO LLP","PALO ALTO","California","United States","Y","Y",1596,"Y"
1929929,422434,"ERNST & YOUNG LTD.","GEORGE TOWN","","Cayman Islands","Y","Y",1655,"Y"
1935415,254068,"PLANTE MORAN","CHICAGO","Illinois","United States","Y","Y",166,"Y"
1935415,179927,"PLANTE MORAN","CHICAGO","Illinois","United States","Y","Y",166,"Y"
1935415,418379,"PLANTE MORAN","CHICAGO","Illinois","United States","Y","Y",166,"Y"
1940668,63043,"KPMG LLP","LONDON","","United Kingdom","Y","Y",1118,"Y"
1938912,435614,"WEAVER & TIDWELL, LLP","WOODLAND HILLS","California","United States","Y","Y",410,"Y"
1938912,435612,"WEAVER & TIDWELL, LLP","WOODLAND HILLS","California","United States","Y","Y",410,"Y"
1938912,435615,"WITHUM SMITH+BROWN, PC","SAN FRANCISCO","California","United States","Y","Y",100,"Y"
1938912,435616,"WITHUM SMITH+BROWN, PC","SAN FRANCISCO","California","United States","Y","Y",100,"Y"
1942908,45876,"PRICEWATERHOUSECOOPERS S.A.","LUXEMBOURG","","Luxembourg","Y","N",,""
1935624,184511,"RICHEY MAY AND CO.","ENGLEWOOD","Colorado","United States","Y","Y",673,"Y"
1931302,254098,"KPMG LLP","BOSTON","Massachusetts","United States","Y","Y",185,"Y"
1946010,418175,"SENSIBA SAN FILIPPO LLP","SAN JOSE","California","United States","Y","Y",854,"Y"
1945329,249777,"WEAVER AND TIDWELL, LLP","SACRAMENTO","California","United States","Y","Y",410,"Y"
1931212,357179,"KPMG (CAYMAN ISLANDS)","GRAND CAYMAN","","Cayman Islands","Y","Y",1323,"Y"
1936716,367930,"ERNST & YOUNG","LUXEMBOURG","","Luxembourg","Y","N",,""
1936716,48672,"ERNST & YOUNG ACCOUNTANTS","CAMANA BAY","","Cayman Islands","Y","Y",134299,"Y"
1937154,437648,"RSM UK AUDIT LLP","LONDON","","United Kingdom","Y","N",,""
1937154,334603,"RSM UK AUDIT LLP","LONDON","","United Kingdom","Y","N",,""
1937154,268075,"RSM UK AUDIT LLP","LONDON","","United Kingdom","Y","N",,""
1937154,268076,"RSM UK AUDIT LLP","LONDON","","United Kingdom","Y","N",,""
1934746,365702,"CBIZ","LOS ANGELES","California","United States","Y","Y",199,"Y"
1936607,283200,"EISNERAMPER","SAN FRANCISCO","California","United States","Y","Y",274,"Y"
1936607,8448,"EISNERAMPER LLP","SAN FRANCISCO","California","United States","Y","Y",274,"Y"
1936607,283202,"EISNERAMPER","SAN FRANCISCO","California","United States","Y","Y",274,"Y"
1937291,251557,"PLANTE & MORAN, PLLC","CHICAGO","Illinois","United States","Y","Y",166,"Y"
1933326,52847,"DELOITTE S.A.","LUXEMBOURG","","Luxembourg","Y","N",,""
1933326,22161,"DELOITTE S.A.","LUXEMBOURG","","Luxembourg","Y","N",,""
1933326,184696,"DELOITTE S.A.","LUXEMBOURG","","Luxembourg","Y","N",,""
1934730,369552,"PRICEWATERHOUSECOOPERS","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
1936181,37005,"MOSS ADAMS LLP","SAN FRANCISCO","California","United States","Y","Y",659,"Y"
1925597,64136,"ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y",1655,"Y"
1925597,315517,"ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y",1655,"Y"
1925597,64137,"ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y",1655,"Y"
1924154,251463,"GRANT THORNTON (CAYMAN) LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",5346,"Y"
1934558,179214,"PWC GUERNSEY","ST PETER PORT","","Guernsey","Y","Y",1412,"Y"
1934558,281669,"EY (ERNST & YOUNG) IRELAND","DUBLIN","","Ireland","Y","N",,""
1934558,281668,"EY (ERNST & YOUNG) GUERNSEY","ST PETER PORT","","Guernsey","Y","N",,""
1934558,316471,"EY (ERNST & YOUNG) IRELAND","DUBLIN","","Ireland","Y","N",,""
1934558,316469,"EY (ERNST & YOUNG) IRELAND","DUBLIN","","Ireland","Y","N",,""
1934558,179218,"PWC GUERNSEY","ST PETER PORT","","Guernsey","Y","Y",1412,"Y"
1934558,179217,"PWC GUERNSEY","ST PETER PORT","","Guernsey","Y","Y",1412,"Y"
1933259,278094,"KPMG","LUXEMBOURG","","Luxembourg","Y","Y",2831,"Y"
1933259,278093,"KPMG","LUXEMBOURG","","Luxembourg","Y","Y",2831,"Y"
1941726,235881,"PLANTE & MORAN, PLLC","DENVER","Colorado","United States","Y","Y",166,"Y"
1936079,314344,"RSM CAYMAN LTD.","GEORGE TOWN","","Cayman Islands","Y","Y",6894,"Y"
1936079,314345,"RSM CAYMAN LTD.","GEORGE TOWN, GRAND CAYMAN","","Cayman Islands","Y","Y",6894,"Y"
1927814,309232,"BDO USA, LLP","NEW YORK","New York","United States","Y","Y",243,"Y"
1929491,231543,"MNP LLP","TORONTO","","Canada","Y","Y",1930,"Y"
1929491,169021,"MNP LLP","TORONTO","","Canada","Y","Y",1930,"Y"
1929491,250816,"MNP LLP","TORONTO","","Canada","Y","N",,""
1929491,250817,"MNP LLP","TORONTO","","Canada","Y","N",,""
1929491,250818,"MNP LLP","TORONTO","","Canada","Y","N",,""
1929491,437115,"MNP LLP","TORONTO","","Canada","Y","Y",1930,"Y"
1936463,364372,"WEAVER AND TIDWELL, L.L.P.","MANHATTAN BEACH","California","United States","Y","Y",410,"Y"
1936463,437388,"WEAVER AND TIDWELL, L.L.P.","MANHATTAN BEACH","California","United States","Y","Y",410,"Y"
1947907,175759,"BONADIO & CO., LLP","DALLAS","Texas","United States","Y","Y",1884,"Y"
1934319,55605,"PRICEWATERHOUSECOOPERS AG","ZURICH","","Switzerland","Y","Y",1358,"Y"
1934306,172084,"PRICE WATERHOUSE COOPERS AG","ZURICH","","Switzerland","Y","Y",1358,"Y"
1935249,276480,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
1935249,276481,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
1935249,379101,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
1927074,366609,"FRANK, RIMERMAN & CO.","NEW YORK","New York","United States","Y","Y",1596,"Y"
1927074,283273,"FRANK, RIMERMAN & CO.","NEW YORK","New York","United States","Y","Y",1596,"Y"
1927074,249804,"FRANK, RIMERMAN & CO.","NEW YORK","New York","United States","Y","Y",1596,"Y"
1927074,366608,"FRANK, RIMERMAN & CO.","NEW YORK","New York","United States","Y","Y",1596,"Y"
1922598,315120,"BROWN EDWARDS & COMPANY, L.L.P.","ROANOKE","Virginia","United States","Y","Y",423,"Y"
1934907,276866,"ERNST & YOUNG","SYDNEY","","Australia","Y","Y",1435,"Y"
1934907,276865,"ERNST & YOUNG","SYDNEY","","Australia","Y","Y",248,"Y"
1934907,437208,"ERNST & YOUNG","SYDNEY","","Australia","Y","Y",248,"Y"
1936535,288888,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y",271,"Y"
1936535,288895,"PRICEWATERHOUSECOOPERS LLP","TORONTO, ONTARIO","","Canada","Y","Y",271,"Y"
1939012,435660,"BERKOWER LLC","ISELIN","New Jersey","United States","Y","Y",217,"Y"
1937170,421024,"HACA PARTNERS S.À.R.L.","LUXEMBOURG","","Luxembourg","Y","N",,""
1933880,437175,"RSM NORGE AS","OSLO","","Norway","Y","N",,""
1933880,437116,"RSM NORGE AS","OSLO","","Norway","Y","N",,""
1935880,437322,"WITHUMSMITH+BROWN, PC","NEW YORK","New York","United States","Y","Y",100,"Y"
1931597,437211,"PRICEWATERHOUSECOOPERS LIMITED PARTNERSHIP (ADGM BRANCH)","ABU DHABI","","United Arab Emirates","Y","N",,""
1931597,437201,"PRICEWATERHOUSECOOPERS","GEORGE TOWN","","Cayman Islands","Y","Y",1266,"N"
1931597,437199,"PRICEWATERHOUSECOOPERS LIMITED PARTNERSHIP (ADGM BRANCH)","ABU DHABI","","United Arab Emirates","Y","N",,""
1948208,435720,"ERNST & YOUNG LLP","TORONTO","","Canada","Y","Y",1263,"Y"
1948208,368944,"PRICEWATERHOUSECOOPERS LLP","TORONTO","","Canada","Y","Y",271,"Y"
1948208,364161,"PRICEWATERHOUSECOOPERS LLP","TORONTO","","Canada","Y","Y",271,"Y"
1948208,368945,"ERNST & YOUNG LLP","TORONTO","","Canada","Y","Y",1263,"Y"
1948208,435723,"PRICEWATERHOUSECOOPERS LLP","TORONTO","","Canada","Y","Y",271,"Y"
1948208,435724,"PRICEWATERHOUSECOOPERS LLP","TORONTO","","Canada","Y","Y",271,"Y"
1948208,435721,"ERNST & YOUNG LLP","TORONTO","","Canada","Y","Y",1263,"Y"
1934939,365774,"RAYMOND CHABOT GRANT THORNTON LLP","MONTREAL","","Canada","Y","Y",1232,"Y"
1934939,365777,"GRANT THORNTON LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",5346,"N"
1934939,365770,"RAYMOND CHABOT GRANT THORNTON LLP","MONTREAL","","Canada","Y","Y",1232,"Y"
1934939,365776,"GRANT THORNTON LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",5346,"N"
1934939,365784,"GRANT THORNTON LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",5346,"N"
1938522,282666,"WEAVER AND TIDWELL, L.L.P.","FORT WORTH","Texas","United States","Y","Y",410,"Y"
1939565,286309,"DELOITTE IRELAND LLP","DUBLIN","","Ireland","Y","Y",1193,"Y"
1939565,30735,"ERNST & YOUNG LLP","TORONTO","","Canada","Y","Y",1263,"Y"
1939557,41676,"DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y",1096,"Y"
1939557,42301,"ERNST & YOUNG","DUBLIN","","Ireland","Y","Y",1366,"Y"
1939557,41661,"DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y",1096,"Y"
1939557,42347,"ERNST & YOUNG","DUBLIN","","Ireland","Y","Y",1366,"Y"
1939557,68657,"PRICEWATERHOUSECOOPERS","DUBLIN","","Ireland","Y","Y",1366,"Y"
1939557,250822,"DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y",1096,"Y"
1939557,42243,"DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y",1096,"Y"
1939557,175748,"PRICEWATERHOUSECOOPERS SOCIETE COOPERATIVE","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
1939557,41687,"DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y",1096,"Y"
1939557,175743,"PRICEWATERHOUSECOOPERS SOCIETE COOPERATIVE","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
1939557,41711,"DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y",1096,"Y"
1939557,214462,"DELOITTE","LUXEMBOURG","","Luxembourg","Y","Y",1287,"Y"
1939557,175753,"PRICEWATERHOUSECOOPERS SOCIETE COOPERATIVE","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
1939557,42288,"ERNST & YOUNG","DUBLIN","","Ireland","Y","Y",1366,"Y"
1939557,41724,"DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y",1096,"Y"
1939557,42223,"DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y",1096,"Y"
1939557,42259,"ERNST & YOUNG","DUBLIN","","Ireland","Y","Y",1366,"Y"
1939557,214458,"PRICEWATERHOUSECOOPERS SOCIETE COOPERATIVE","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
1939557,42336,"ERNST & YOUNG","DUBLIN","","Ireland","Y","Y",1366,"Y"
1939557,250821,"DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y",1096,"Y"
1939557,42319,"ERNST & YOUNG","DUBLIN","","Ireland","Y","Y",1366,"Y"
1939557,214461,"PRICEWATERHOUSECOOPERS SOCIETE COOPERATIVE","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
1939557,201226,"DELOITTE & TOUCHE","GRAND CAYMAN","","Cayman Islands","Y","Y",1096,"Y"
1922165,247183,"EISNER AMPER","NEW YORK","New York","United States","Y","Y",274,"Y"
1927698,232121,"RICHEY, MAY & CO., LLP","ENGLEWOOD","Colorado","United States","Y","Y",673,"Y"
1937569,437687,"SPICER JEFFRIES LLP","DENVER","Colorado","United States","Y","Y",349,"Y"
1938219,422292,"WITHUM SMITH+BROWN, PC","NEW YORK","New York","United States","Y","Y",100,"Y"
1938219,421524,"WITHUM SMITH+BROWN, PC","NEW YORK","New York","United States","Y","Y",100,"Y"
1947055,186680,"DELOITTE & TOUCHE LLP","DALLAS","Texas","United States","Y","Y",34,"Y"
1947055,54405,"DELOITTE & TOUCHE LLP","DALLAS","Texas","United States","Y","Y",34,"Y"
1947055,214945,"DELOITTE & TOUCHE LLP","DALLAS","Texas","United States","Y","Y",34,"Y"
1947055,214944,"DELOITTE & TOUCHE LLP","DALLAS","Texas","United States","Y","Y",34,"Y"
1947055,251542,"DELOITTE & TOUCHE LLP","DALLAS","Texas","United States","Y","Y",34,"Y"
1947055,318888,"DELOITTE & TOUCHE LLP","DALLAS","Texas","United States","Y","Y",34,"Y"
1948339,439732,"KPMG","GRAND CAYMAN","","Cayman Islands","N","Y",1323,"Y"
1936205,232732,"EASLEY ENDRES PARKHILL & BRACKENDORFF PC","HOUSTON","Texas","United States","Y","Y",879,"Y"
1935399,279572,"KPMG","MILAN","","Italy","Y","N",,""
1935530,181169,"KPMG","GEORGE TOWN","","Cayman Islands","Y","Y",1323,"Y"
1933647,192220,"WHITELY PENN","HOUSTON","Texas","United States","Y","Y",726,"Y"
1936173,232115,"KPMG AUDITORES INDEPENDENTES LTDA.","RIO DE JANEIRO","","Brazil","Y","Y",1124,"Y"
1940420,437986,"PWC","ST PETER PORT","","Guernsey","Y","N",,""
1940420,316467,"PWC","ST PETER PORT","","Guernsey","Y","N",,""
1940420,232010,"PWC","ST PETER PORT","","Guernsey","N","N",,""
1940420,282299,"PWC","ST PETER PORT","","Guernsey","N","N",,""
1930266,421132,"PRICEWATERHOUSECOOPERS","CAMANA BAY","","Cayman Islands","Y","Y",1266,"Y"
1935900,373669,"ERNST & YOUNG LTD.","CAMANA BAY","","Cayman Islands","Y","Y",42,"Y"
1941279,268799,"RSM US LLP","CHICAGO","Illinois","United States","Y","Y",49,"Y"
1941158,230465,"KPMG LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",1323,"Y"
1937662,312986,"SENSIBA SAN FILIPPO LLP","PLEASANTON","Arkansas","United States","Y","Y",854,"Y"
1937662,310234,"SENSIBA SAN FILIPPO LLP","PLEASANTON","California","United States","Y","Y",854,"Y"
1937662,310233,"SENSIBA SAN FILIPPO LLP","PLEASANTON","California","United States","Y","Y",854,"Y"
1938066,368845,"KPMG LLP","GEORGE TOWN","","Cayman Islands","Y","Y",1323,"Y"
1938772,311876,"WITHUM SMITH+BROWN, PC","WHIPPANY","New Jersey","United States","Y","Y",100,"Y"
1909542,429638,"KPMG CAYMAN ISLANDS","GRAND CAYMAN","","Cayman Islands","Y","Y",1323,"Y"
1940495,370078,"RICHEY MAY","ENGLEWOOD","Colorado","United States","Y","Y",673,"Y"
1940496,371273,"RICHEY MAY","ENGLEWOOD","Colorado","United States","Y","Y",673,"Y"
1936674,373334,"DELOITTE & TOUCHE LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",1096,"Y"
1938434,364554,"EISNERAMPER","NEW YORK","New York","United States","Y","Y",274,"Y"
1930283,282875,"PRICEWATERHOUSECOOPERS","VALLETA","","Malta","Y","N",,""
1930283,213368,"PRICEWATERHOUSECOOPERS","VALLETA","","Malta","Y","N",,""
1930283,198104,"PRICEWATERHOUSECOOPERS","VALLETA","","Malta","Y","N",,""
1930283,369617,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","N",,""
1937381,254018,"PLANTE MORAN","DENVER","Colorado","United States","Y","Y",166,"Y"
1937381,229928,"PLANTE MORAN","DENVER","Colorado","United States","Y","Y",166,"Y"
1936633,277998,"FRANK, RIMERMAN + CO. LLP","SAN FRANCISCO","California","United States","Y","Y",1596,"Y"
1936633,277875,"FRANK, RIMERMAN + CO. LLP","SAN FRANCISCO","California","United States","Y","Y",1596,"Y"
1942108,204253,"DELOITTE & TOUCHE LLP","SAN FRANCISCO","California","United States","Y","Y",34,"Y"
1942108,204254,"DELOITTE & TOUCHE LLP","SAN FRANCISCO","California","United States","Y","Y",34,"Y"
1942987,438116,"LOGAN LOWRY CPA","PLANO","Texas","United States","Y","N",,""
1940359,428415,"MOSS ADAMS LLP","SAN FRANCISCO","California","United States","Y","Y",659,"Y"
1940366,229566,"CROWE LLP","SAN FRANCISCO","California","United States","Y","Y",173,"Y"
1940366,229567,"DELOITTE TOUCHE TOHMATSU LLC","MINATO, TOKYO","","Japan","Y","Y",1044,"Y"
1943037,188801,"COHEN FUND SERVICES, LTD.","WESTLAKE","Ohio","United States","Y","Y",925,"Y"
1943037,191543,"BAKER TILLY VIRCHOW KRAUSE, LLP","NEW YORK","New York","United States","Y","Y",23,"Y"
1942424,256111,"SPICER JEFFRIES, LLP","DENVER","Colorado","United States","Y","Y",349,"Y"
1939713,367228,"MILLER & COMPANY, LLP","NEW YORK","New York","United States","Y","N",,""
1946843,233952,"PRICEWATERHOUSE COOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
1947817,33371,"EISNERAMPER, LLP","NEW YORK","New York","United States","Y","Y",274,"Y"
1946103,397306,"PWC LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
1946103,237419,"PWC LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
1946103,284615,"PWC LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
1946103,362544,"PWC LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
1946103,396641,"PWC","LUXEMBOURG","","Luxembourg","Y","Y",1328,"N"
1946103,285697,"EY LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
1946103,436478,"DELOITTE AUDIT","LUXEMBOURG","","Luxembourg","Y","Y",1287,"Y"
1946103,224126,"PWC LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
1934583,56132,"KPMG","AMSTERDAM","","Netherlands","Y","N",,""
1941839,438152,"WHITLEY PENN LLP","FORT WORTH","Texas","United States","Y","Y",726,"Y"
1941839,438154,"WHITLEY PENN LLP","FORT WORTH","Texas","United States","Y","Y",726,"Y"
1941839,438155,"WHITLEY PENN LLP","FORT WORTH","Texas","United States","Y","Y",726,"Y"
1938774,437779,"CITRIN COOPERMAN & COMPANY, LLP","NEW YORK","New York","United States","Y","Y",2468,"Y"
1929828,254358,"BKD","SPRINGFIELD","Missouri","United States","Y","Y",686,"Y"
1942423,175958,"KPMG AZSA LLC","TOKYO","","Japan","Y","Y",1009,"Y"
