"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
1989160,487705,"RADERMACHER, LLC","OMAHA","Nebraska","United States","Y","Yes (provided to all investors)","INVESTMENT STATEMENTS ARE PREPARED BY RADERMACHER, LLC AND DELIVERED DIRECTLY BY INTERALPEN PARTNERS TO THE INVESTOR."
1989160,454354,"RADERMACHER, LLC","OMAHA","Nebraska","United States","Y","Yes (provided to all investors)","INVESTMENT STATEMENTS ARE PREPARED BY RADERMACHER, LLC AND DELIVERED DIRECTLY BY INTERALPEN PARTNERS TO THE INVESTOR."
1989160,454353,"RADERMACHER, LLC","OMAHA","Nebraska","United States","Y","Yes (provided to all investors)","INVESTMENT STATEMENTS ARE PREPARED BY RADERMACHER, LLC AND DELIVERED DIRECTLY BY INTERALPEN PARTNERS TO THE INVESTOR."
1989160,269950,"MAPLES AND CALDER","GRAND CAYMAN","","Cayman Islands","N","No (provided to no investors)","MAPLES AND CALDER, AS A THIRD-PARTY ADMINISTRATOR, PROVIDES OVERSIGHT AND MANAGEMENT OF REGULATORY MATTERS RELATING TO THE MAINTENANCE OF THE FEEDER FUND INCLUDING, BUT NOT LIMITED TO, FATCA, AND CRS REPORTING. INVESTMENT STATEMENTS ARE INTERNALLY PREPARED BY INTER ALPEN PARTNERS AND DELIVERED DIRECTLY BY INTER ALPEN PARTNERS TO THE INVESTOR."
1989160,269950,"RADERMACHER, LLC","OMAHA","Nebraska","United States","Y","Yes (provided to all investors)","INVESTMENT STATEMENTS ARE PREPARED BY RADERMACHER, LLC AND DELIVERED DIRECTLY BY INTERALPEN PARTNERS TO THE INVESTOR."
1989160,269939,"RADERMACHER, LLC","OMAHA","Nebraska","United States","Y","Yes (provided to all investors)","INVESTMENT STATEMENTS ARE PREPARED BY RADERMACHER, LLC AND DELIVERED DIRECTLY BY INTERALPEN PARTNERS TO THE INVESTOR."
1989160,355162,"RADERMACHER, LLC","OMAHA","Nebraska","United States","Y","Yes (provided to all investors)","INVESTMENT STATEMENTS ARE PREPARED BY RADERMACHER, LLC AND DELIVERED DIRECTLY BY INTERALPEN PARTNERS TO THE INVESTOR."
1989160,370576,"RADERMACHER, LLC","OMAHA","Nebraska","United States","Y","Yes (provided to all investors)","INVESTMENT STATEMENTS ARE PREPARED BY RADERMACHER, LLC AND DELIVERED DIRECTLY BY INTERALPEN PARTNERS TO THE INVESTOR."
1989160,487704,"RADERMACHER, LLC","OMAHA","Nebraska","United States","Y","Yes (provided to all investors)","INVESTMENT STATEMENTS ARE PREPARED BY RADERMACHER, LLC AND DELIVERED DIRECTLY BY INTERALPEN PARTNERS TO THE INVESTOR."
1993528,54421,"WAYSTONE ADMINISTRATION SOLUTIONS (IE) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1997283,482004,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","CAMANA BAY","","Cayman Islands","N","Yes (provided to all investors)",""
1997283,246396,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,426184,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Illinois","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,414129,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246268,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246270,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246271,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246391,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246267,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246387,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246269,"BANK OF NEW YORK MELLON TRUST COMPANY, NATIONAL ASSOCIATION","PITTSBURGH","Pennsylvania","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246380,"SS&C TECHNOLOGIES INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,303233,"SS&C TECHNOLOGIES INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246259,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246258,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,413535,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246401,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246257,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246375,"SS&C TECHNOLOGIES, INC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,301556,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246260,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246260,"WALKERS FIDUCIARY LIMITED","GEORGE TOWN","","Cayman Islands","N","No (provided to no investors)","NOT APPLICABLE"
1997283,362668,"HAWKSFORD TRUST COMPANY JERSEY LIMITED","ST. HELIER","","Jersey","N","No (provided to no investors)","NOT APPLICABLE"
1997283,362668,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,362513,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,256840,"WALKERS FIDUCIARY LIMITED","GEORGE TOWN","","Cayman Islands","N","No (provided to no investors)","NOT APPLICABLE"
1997283,256840,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,482042,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","CAMANA BAY","","Cayman Islands","N","Yes (provided to all investors)",""
1997283,246272,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,482060,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,480387,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246400,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246273,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,362717,"APEX","EVANSVILLE","Indiana","United States","N","Yes (provided to all investors)",""
1997283,246390,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246399,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,412544,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246296,"SS&C TECHNOLOGIES INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,307735,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246389,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,307716,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246388,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246403,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246392,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246383,"SS&C FINANCIAL SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246284,"SS&C FINANCIAL SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,303089,"SS&C TECHNOLOGIES INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,408714,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Illinois","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,362703,"WALKERS FIDUCIARY LIMITED","GEORGE TOWN","","Cayman Islands","N","No (provided to no investors)","NOT APPLICABLE"
1997283,362703,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246394,"SS&C TECHNOLOGIES INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246256,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246290,"SS&C TECHNOLOGIES INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246275,"SS&C FINANCIAL SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,412983,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246261,"COMPUTERSHARE TRUST COMPANY, N.A.","MINNEAPOLIS","Minnesota","United States","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246261,"WALKERS FIDUCIARY LIMITED","GEORGE TOWN","","Cayman Islands","N","No (provided to no investors)","NOT APPLICABLE"
1997283,246178,"JTC","TERRYTOWN","New York","United States","N","Yes (provided to all investors)",""
1997283,246397,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997283,246179,"JTC","TERRYTOWN","New York","United States","N","Yes (provided to all investors)",""
1997283,246385,"SS&C FINANCIAL SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997318,256679,"CITCO FUND SERVICES (CAYMAN ISLANDS), LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1997318,256686,"CITCO FUND SERVICES (CAYMAN ISLANDS), LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1997318,256646,"CITCO FUND SERVICES (CAYMAN ISLANDS), LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1997391,279687,"TMF GROUP","CARLSBAD","California","United States","N","Yes (provided to all investors)",""
1997262,16979,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997423,481235,"STATE STREET BANK AND TRUST COMPANY","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)","THE FUND ADMINISTRATOR PREPARES THE CAPITAL STATEMENTS FOR ALL INVESTORS.  ELECTRONIC COPIES OF ALL STATEMENTS ARE SENT TO GS FOR POSTING TO ALL CLIENT ACCOUNTS WHERE THEY CAN BE ACCESSED BY THE CLIENT THROUGH A SECURE CLIENT WEB APPLICATION.  CLIENTS WILL ALSO RECEIVE STATEMENTS VIA E-DELIVERY (IF ELECTED), AND BY HARD COPY MAIL THROUGH RR DONNELLEY, A THIRD PARTY SERVICE PROVIDER."
1997262,63757,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,16965,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,63753,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,16970,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,16976,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,16793,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,193611,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,16966,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,16973,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,63754,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,63755,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,210290,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,248113,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,276387,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,312400,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,193612,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997262,248114,"BNY MELLON ASSET SERVICING","PITTSBURGH","Pennsylvania","United States","N","Yes (provided to all investors)",""
1997394,228216,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1997394,313307,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1997394,224200,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1997394,212194,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1997394,212208,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1997394,245577,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1997394,230557,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1997394,212206,"VMS FUND ADMINISTRATION, AN ADURO COMPANY","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
1997394,212206,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308880,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308873,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308870,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308871,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308878,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308842,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308881,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308882,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308883,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308828,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308879,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308837,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308826,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308869,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308875,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,317536,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,317531,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308846,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308844,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,317538,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,317539,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,317537,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308872,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,369378,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308834,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308841,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308835,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308843,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308827,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308830,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308832,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308865,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,369390,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,369392,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308876,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308877,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308833,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308874,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1983958,308840,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1997481,2254,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997547,365300,"SS&C TECHNOLOGIES, INC.","HARRISON","New York","United States","N","Yes (provided to all investors)",""
1997547,365300,"SS&C FUND SERVICES (CAYMAN) LTD.","CAMANA BAY","","Cayman Islands","N","Yes (provided to all investors)",""
1992191,188083,"STATE STREET FUND SERVICES (U.S.) LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,221064,"STATE STREET FUND SERVICES (U.S.) LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,221103,"STATE STREET FUND SERVICES (U.S.) LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,31343,"STATE STREET FUND SERVICES (U.S.) LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,31767,"STATE STREET FUND SERVICES (U.S.) LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,242927,"STATE STREET FUND SERVICES (U.S.) LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,242929,"STATE STREET FUND SERVICES (U.S.) LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,221052,"STATE STREET FUND SERVICES (U.S.) LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,31342,"STATE STREET FUND SERVICES (U.S.) LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,175391,"STATE STREET FUND SERVICES (U.S.) LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,257533,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,283675,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,221112,"STATE STREET FUND SERVICES (U.S.) LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,221027,"STATE STREET FUND SERVICES (U.S.) LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,319987,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,283677,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,283678,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,398021,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,257522,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,481370,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992191,481373,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997601,211127,"STANDISH MANAGEMENT","LEHI","Utah","United States","N","Yes (provided to all investors)",""
1997601,365542,"STANDISH MANAGEMENT","LEHI","Utah","United States","N","Yes (provided to all investors)",""
1997601,365540,"STANDISH MANAGEMENT","LEHI","Utah","United States","N","Yes (provided to all investors)",""
1997601,249478,"STANDISH MANAGEMENT","LEHI","Utah","United States","N","Yes (provided to all investors)",""
1997601,283259,"STANDISH MANAGEMENT","LEHI","Utah","United States","N","Yes (provided to all investors)",""
1997601,318253,"STANDISH MANAGEMENT","LEHI","Utah","United States","N","Yes (provided to all investors)",""
1997601,371557,"STANDISH MANAGEMENT","LEHI","Utah","United States","N","Yes (provided to all investors)",""
1997601,452264,"STANDISH MANAGEMENT","LEHI","Utah","United States","N","Yes (provided to all investors)",""
1993016,436458,"FORMIDIUM CORP.","DOWNERS GROVE","Illinois","United States","N","Yes (provided to all investors)",""
1995658,312946,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1995658,436972,"HC GLOBAL FUND SERVICES, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1997183,426541,"SS&C TECHNOLOGIES, INC.","LOS ANGELES","California","United States","N","Yes (provided to all investors)",""
1997183,53080,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997183,187421,"SS&C TECHNOLOGIES, INC.","LOS ANGELES","California","United States","N","Yes (provided to all investors)",""
1993016,436461,"FORMIDIUM CORP.","DOWNERS GROVE","Illinois","United States","N","Yes (provided to all investors)",""
1993016,436460,"FORMIDIUM CORP.","DOWNERS GROVE","Illinois","United States","N","Yes (provided to all investors)",""
1997366,378963,"ALTER DOMUS","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997366,373744,"ALTER DOMUS","BREA","California","United States","N","Yes (provided to all investors)",""
1997366,288614,"ALTER DOMUS","LOS ANGELES","California","United States","N","Yes (provided to all investors)",""
1997366,292960,"ALTER DOMUS","LOS ANGELES","California","United States","N","Yes (provided to all investors)",""
1997366,360530,"ALTER DOMUS","BREA","California","United States","N","Yes (provided to all investors)",""
1997366,291576,"ALTER DOMUS","BREA","California","United States","N","Yes (provided to all investors)",""
1997366,291493,"ALTER DOMUS","BREA","California","United States","N","Yes (provided to all investors)",""
1997366,287197,"ALTER DOMUS","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997366,288617,"ALTER DOMUS","BREA","California","United States","N","Yes (provided to all investors)",""
1997366,291579,"ALTER DOMUS","BREA","California","United States","N","Yes (provided to all investors)",""
1997366,360528,"ALTER DOMUS","BREA","California","United States","N","Yes (provided to all investors)",""
1997366,306610,"ALTER DOMUS","BREA","California","United States","N","Yes (provided to all investors)",""
1997366,306696,"ALTER DOMUS","BREA","California","United States","N","Yes (provided to all investors)",""
