"FilingID","Initial/Amended","11.H(1)(a)","11.H(1)(b)","11.H(1)(c)","11.H(2)","Filed Against","ReferenceID","Remove-Affiliate","Remove-Expired","Remove-Filed in Error","Error Explantion","Affiliate Submitted","Initiated By","Relief Sought","Other Relief Sought","Filing Date","Filing Date Exact","Filing Date Explanation","Principal Product","Other Product","Court","Employing Firm","Allegations","Status","Appeal Details","Date Served","Date Served Exact","Date Served Explanation","Resolution Type","Resolution Date","Resolution Date Exact","Resolution Date Explanation","Monetary Sanction","Monetary Amount","Revocation/Expulsion/Denial","Censure","Bar","Disgorgement/Restitution","Cease and Desist/Injunction","Suspension","Other Sanctions","Sanction Detail","Summary"
1984213,"AMENDED","","","Y","","Affiliates","1716221","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1984213,"AMENDED","","Y","","","Firm and Affiliates","1716222","","","","","Y","HANSON MCCLAIN, INC., DBA HANSON MCCLAIN ADVISORS","Money Damages (Private/Civil Complaint)","INJUNCTION","09/03/2014","Y","","No Product","","SUPERIOR COURT OF CALIFORNIA, SACRAMENTO COUNTY, CASE NO. 34-2014-00168490","","ALLEGED INTENTIONAL INTERFERENCE WITH CONTRACTUAL RELATIONS, NEGLIGENT INTERFERENCE WITH CONTRACTUAL RELATIONS, INTENTIONAL INTERFERENCE WITH ECONOMIC RELATIONS, NEGLIGENT INTERFERENCE WITH ECONOMIC RELATIONS, CONVERSION, UNFAIR BUSINESS PRACTICES, MISAPPROPRIATION OF TRADE SECRETS, VIOLATION OF PENAL CODE 502, UNJUST ENRICHMENT.","Final","","","","","Judgment Rendered","06/05/2017","Y","","Y","1500000","","","","","","","PERMANENT INJUNCTION","PERMANENT INJUNCTION REQUIRING DELETION OF HMI CONFIDENTIAL INFORMATION AND DERIVATIVE INFORMATION. $1,500,000 WAS PAID TO HMI BY THE FIRM ON JUNE 22, 2017; COSTS AND INTEREST WERE PAID AT A LATER DATE.","ALL RESPONDENTS WERE FOUND JOINT AND SEVERALLY LIABLE FOR DAMAGES IN THE AMOUNT OF  $1,500,000. THE COURT ISSUED A PERMANENT INJUNCTION REQUIRING DELETION OF HMI CONFIDENTIAL INFORMATION AND DERIVATIVE INFORMATION. $1,500,000 WAS PAID TO HMI BY THE FIRM ON JUNE 22, 2017; COSTS AND INTEREST WERE PAID AT A LATER DATE."
1984213,"AMENDED","Y","","","","Affiliates","1716225","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1984213,"AMENDED","Y","","","","Affiliates","1716226","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1984213,"AMENDED","Y","","","","Affiliates","1716227","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1988012,"INITIAL","","","","Y","Affiliates","1725206","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1990514,"AMENDED","Y","","","","Advisory Firm","8222211","","","","","","U.S SECURITIES AND EXCHANGE COMMISSION","Disgorgement","","06/15/2022","Y","","Debt - Corporate","","SEC CIVIL JUDICIAL ACTION FILED IN UNITED STATES DISTRICT COURT FOR THE CENTRAL DISTRICT OF CALIFORNIA - CALIFORNIA - 2:22-CV-04119, FILED ON JUNE 15, 2022","WESTERN INTERNATIONAL SECURITIES, INC.","THIS MATTER CONCERNS ALLEGED VIOLATIONS BY WESTERN AND FIVE OF ITS REGISTERED REPRESENTATIVES OF THE BEST INTEREST OBLIGATION UNDER RULE 15L-1(A) OF THE SECURITIES 22 EXCHANGE ACT OF 1934 (""REGULATION BEST INTEREST"" OR ""REG BI"") IN CONNECTION WITH 23 THEIR RECOMMENDATIONS TO RETAIL CUSTOMERS TO PURCHASE AN DEBT SECURITY.","Final","","","","","Other","08/28/2024","Y","CONSENT JUDGMENT","Y","160000","","","","Y","Y","","UNDERTAKINGS","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS OF THE COMPLAINT, WESTERN CONSENTED TO THE ENTRY OF JUDGMENT, WHICH PERMANENTLY RETRAINED AND ENJOINED WESTERN FROM VIOLATING REG BI, AND ORDERED WESTERN TO PAY DISGORGEMENT OF $34,468, PREJUDGMENT INTEREST OF $2,003.63, AND CIVIL PENALTIES OF $160,000. PENALTY AND FINE WAS PAID ON 9/19/2024.",""
1990514,"AMENDED","Y","","","","Firm and Affiliates","1720507","Y","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1990514,"AMENDED","Y","","","","Firm and Affiliates","1720508","Y","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1990514,"AMENDED","Y","","","","Firm and Affiliates","1720509","Y","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1990514,"AMENDED","Y","","","","Firm and Affiliates","1720510","Y","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1990514,"AMENDED","Y","","","","Firm and Affiliates","1720511","Y","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1992107,"AMENDED","Y","","","Y","Affiliates","1721589","","","","","N","CLASS SUIT BY PRIVATE PLAINTIFFS (J.J. PATEL & OTHERS)","Money Damages (Private/Civil Complaint)","","07/10/2014","Y","","Mutual Fund(s)","","SUPREME COURT OF MAURITIUS, SCR NO. 109885 (1/349/14)","ENSAFRICA (LAW FIRM) WAS ENGAGED BY ICICI BANK UPON THE SUIT BEING INSTITUTED.","THE PLAINTIFFS, BEING INVESTORS OF DIF III (A POOLED INVESTMENT VEHICLE IN MAURITIUS), FILED A COMPLAINT AGAINST DIF III, IFSL (ADMINISTRATOR OF DIF III IN MAURITIUS), ICICI VENTURE (MANAGER OF IAF III - A REAL ESTATE FUND IN WHICH DIF III HAD INVESTED), ICICI BANK LIMITED (ARRANGER TO DIF III) AND THE TRUSTEES (IDBI TRUSTEESHIP), ALLEGING- INADEQUACY OF DISCLOSURES AT THE TIME OF INVITING INVESTMENTS, NEGLIGENCE AND MISREPRESENTATION IN THE MANAGEMENT OF THE FUNDS AND INVESTMENTS IN THE PORTFOLIO COMPANIES. THE PLAINTIFFS HAVE CLAIMED $103.6 MILLION AS DAMAGES.","On Appeal","APPEAL FILED ON JUNE 15, 2022 BEFORE SUPREME COURT OF MAURITIUS (BEFORE THE COURT OF CIVIL APPEAL)","10/17/2014","Y","","Other","06/03/2022","Y","","","","","","","","","","NONE","NOT APPLICABLE","THE PLAINTIFFS ARE SHAREHOLDERS OF DIF III AND HAVE ALLEGED - INADEQUACY OF DISCLOSURES AT THE TIME OF INVITING INVESTMENTS, NEGLIGENCE AND MISREPRESENTATION IN THE MANAGEMENT OF THE FUNDS AND INVESTMENTS IN THE PORTFOLIO COMPANIES. ALL THE DEFENDANTS INCLUDING ICICI BANK AND ICICI VENTURE HAVE RAISED PRELIMINARY OBJECTIONS TO THE SUIT ON THE GROUND OF PRIVITY OF CONTRACT AND JURISDICTION OF MAURITIUS COURTS. DIF III HAS ALSO RAISED THE SEVERAL PRELIMINARY OBJECTIONS INCLUDING THE SUIT BEING A DISGUISED DERIVATIVE ACTION AND THE APPROPRIATE COURT TO HEAR IT IS THE COMMERCIAL COURT AND NOT THE CIVIL COURT AND THERE IS A CONNECTED STAY APPLICATION FILED BY DIF III BEFORE THE SAID COMMERCIAL COURT. BY AN ORDER DATED JUNE 9, 2020 THE SUPREME COURT OF MAURITIUS HAS STAYED THE PROCEEDINGS AS AGAINST ICICI BANK AND ICICI VENTURE ON THE GROUNDS THAT NONE OF THE ALLEGATIONS MADE AGAINST ICICI BANK AND ICICI VENTURE OCCURRED IN MAURITIUS AND HENCE THE COURTS IN MAURITIUS LACK JURISDICTION TO ADJUDICATE SUCH ALLEGATIONS.  IN THE SUBSEQUENT HEARING ON JULY 1, 2020, THE PLAINTIFFS INFORMED THE COURT OF THEIR DECISION NOT TO APPEAL AGAINST THE ORDER STAYING THE PROCEEDINGS AS AGAINST ICICI VENTURE AND ICICI BANK.  ICICI VENTURE AND ICICI BANK THEREAFTER MOVED A MOTION BEFORE THE MASTERS COURT TO GET THEIR RESPECTIVE NAMES ENTIRELY STRUCK OFF FROM THE SUIT, AND ON MAY 27, 2021, THE MASTERS COURT HAS PASSED THE RULING THAT- SINCE THE STAY ORDER PASSED BY THE SUPREME COURT ALREADY HAS AN EFFECT OF PREVENTING CONTINUATION OF ANY PROCEEDINGS IN RELATION TO DEFENDANTS 3 AND 4, THE SAID DEFENDANTS CANNOT FILE ANY PROCEEDINGS OR APPEAR BEFORE THE COURT. THUS, EVEN THE MOTION FILED BY DEFENDANTS 3 AND 4 BEFORE THE MASTER AND REGISTRAR, HAS NO REASON TO BE FILED, AND THAT, IT IS CLEAR THAT THE MATTER CANNOT PROCEED ANY FURTHER IN RELATION TO DEFENDANTS 3 AND 4 (ICICI VENTURES AND ICICI BANK), AND THE PLAINTIFFS ARE TO PROCEED WITH THE PLAINT AGAINST THE DEFENDANTS NOS 1, 2 AND 5 ONLY. THE MATTER WAS THEREAFTER LISTED BEFORE THE SUPREME COURT FOR CONTINUATION OF PROCEEDINGS AND THE DEFENDANTS 3 & 4 TOOK A STAND TO HAVE ALL PARAGRAPHS OF THE PLAINT THAT ARE RELATED TO THEM BE STRUCK OUT, DUE TO THE LACK OF JURISDICTION OF THE SUPREME COURT OF MAURITIUS TO ENTERTAIN THE PLAINT IN LINE WITH THE RULING OF THE JUDGE DATED 9 JUNE 2020 WHICH HAS BEEN CONFIRMED BY THE RULING OF THE MASTER AND REGISTRAR DATED 27 MAY 2021. THE CASE IS BEING HEARD AGAINST THE OTHER DEFENDANTS. ON JUNE 03, 2022, AN INTERLOCUTORY JUDGEMENT CONFIRMED AND GRANTED THE MOTION TO STRIKE OUT THOSE PARAGRAPHS OF THE PLAINT MAKING REFERENCE TO DEFENDANTS 3 AND 4.  THE PLAINTIFFS HAVE PREFERRED AN APPEAL AGAINST THIS ORDER AND THE APPEAL PROCESS IS ONGOING. CONSIDERING THAT ICICI BANK NOT ADMITTED AS PARTIES TO THE CASE POST THE STAY ORDER DATED JUNE 09, 2020 AND BASED ON THE PRESENT STATE OF THE MATTER, THE ASSESSMENT OF LIABILITY AGAINST ICICI VENTURE AND ICICI BANK HAS BEEN CLASSIFIED AS REMOTE. THE LAST HEARING WAS ON NOVEMBER 25, 2024. THE APPEAL IS NOW RESERVED FOR FINAL JUDGEMENT."
1992107,"AMENDED","Y","","Y","Y","Affiliates","1721588","","","","","N","PRIVATE PLAINTIFF: MR. RAKESH KUMAR GOEL AND REKHA GOEL","Money Damages (Private/Civil Complaint)","","09/15/2014","Y","","Other","REFERRAL ARRANGEMENT WITH REAL ESTATE CONSULTANCY FIRM","KARNATAKA STATE CONSUMER FORUM, KARNATAKA, INDIA","","ICICI BANK LIMITED (""ICICI BANK"") HAD ENTERED INTO A REFERRAL ARRANGEMENT WITH JONES LANG LASALLE MEGHRAJ(JLLM) , AN ENTITY ENGAGED IN THE BUSINESS OF PROVIDING REAL ESTATE CONSULTANCY SERVICES, FOR THE PURPOSE OF REFERRING INTERESTED CLIENTS TO AVAIL THE SERVICES OF JLLM. UNDER THE SAID ARRANGEMENT, ICICI BANK HAD REFERRED MR. RAKESH KUMAR GOEL AND MRS. REKHA GOEL (THE ""COMPLAINANT"") TO JLLM FOR DAMDEN PROPERTY IN MYSORE. SUBSEQUENT TO THE REFERRAL, THE COMPLAINANT HAD INVESTED IN ONE OF THE SCHEMES PROVIDED BY JLLM AND HAD PAID A BROKERAGE AMOUNT TO JLLM TO SECURE PROPERTY CERTIFICATE IN THE DAMDEN PROPERTY. HOWEVER, DAMDEN HAS, TILL DATE, FAILED TO PAY THE BUYBACK AMOUNT IN ACCORDANCE WITH THE TERMS OF THE PROPERTY CERTIFICATE AND AS PER THE AGREED SCHEME TO ITS CLIENT. IN THIS REGARD, THE COMPLAINANT FILED A CIVIL SUIT AGAINST JLLM, DAMDEN PROPERTIES AND ICICI BANK TO CLAIM THE DAMAGES SUFFERED BY THE COMPLAINANT.","Final","","04/05/2024","Y","","Judgment Rendered","04/05/2024","Y","","","","","","","","","","NIL. THERE IS NO ADVERSE ORDER AGAINST ICICI BANK","NIL (THERE IS NO ADVERSE ORDER AGAINST ICICI BANK)","ICICI BANK HAD ENTERED INTO A REFERRAL AGREEMENT WITH JLLM. UNDER THE REFERRAL ARRANGEMENT, ICICI BANK HAD REFERRED THE COMPLAINANT TO JLLM FOR THE DAMDEN PROPERTY. PRIOR TO MAKING SUCH A REFERRAL, ICICI BANK HAD SHARED WITH THE COMPLAINANT, THE BRIEF PARTICULARS ABOUT THE REAL ESTATE PROJECT IN MYSORE, WHICH WAS RESTRICTED TO INFORMATION AS RECEIVED FROM JLLM ABOUT THE DAMDEN PROPERTY AND THE INVESTMENT PROPOSAL IN ITS MYSORE PROJECT. PLEASE NOTE THAT ICICI BANK WAS ONLY FORWARDING THESE DOCUMENTS IN ITS CAPACITY AS A REFERRER. ANY FURTHER DOCUMENTATION WITH RESPECT TO DAMDEN PROPERTY HAVE BEEN SHARED/EXECUTED BETWEEN THE COMPLAINANT, JLLM AND DAMDEN EXCLUSIVELY AND TO THE COMPLETE EXCLUSION OF ICICI BANK AS A SIGNATORY AT ALL POINTS OF TIME. IT WAS ALLEGED THAT ICICI BANK DID NOT UNDERTAKE ANY DUE DILIGENCE, CHECKS OR SUCH SIMILAR ANALYSIS IN RELATION TO THE PROPOSED TRANSACTIONS AS THE ROLE OF ICICI BANK WAS THAT OF A REFERRAL PARTNER WITH LIMITED OBLIGATION AS STATED ABOVE. THE COMPLAINANT HAD THE SOLE DISCRETION TO DEAL WITH JLLM WITHOUT ANY INVOLVEMENT OF ICICI BANK. WITHOUT ANY FAULT OR SERVICE DEFICIENCY ON THE PART OF ICICI BANK, ICICI BANK WAS BEING MADE PARTY TO THE DISPUTE BETWEEN COMPLAINANT, JLLM AND DAMDEN PROPERTIES. VIDE ORDER DATED APRIL 5, 2024, THE MATTER WAS DISPOSED OFF BY THE KARNATAKA STATE DISPUTE REDRESSAL FORUM. THERE IS NO ADVERSE ORDER AGAINST ICICI BANK."
