"FilingID","ReferenceID","Name of Adviser","SEC File Number","CRD Number"
1930086,372720,"17CAPITAL SERVICES LIMITED","",
1930086,372675,"17 CAPITAL SERVICES LIMITED","",
1930086,372726,"17 CAPITAL SERVICES LIMITED","",
1930086,372635,"17CAPITAL SERVICES LIMITED","",
1930086,372721,"17 CAPITAL SERVICES LIMITED","",
1930086,372668,"17 CAPITAL SERVICES LIMITED","",
1930086,418113,"17 CAPITAL SERVICES LIMITED","",
1930086,418118,"17 CAPITAL SERVICES LIMITED","",
1930086,418099,"17 CAPITAL SERVICES LIMITED","",
1930086,372657,"17CAPITAL SERVICES LIMITED","",
1925766,38408,"DRAPER FISHER JURVETSON FUND VIII MANAGEMENT COMPANY, LLC","",
1925766,38432,"DRAPER FISHER JURVETSON FUND IX MANAGEMENT COMPANY, LLC","",
1925766,38457,"DRAPER FISHER JURVETSON FUND X MANAGEMENT COMPANY, LLC","",
1932251,284154,"NEUBERGER BERMAN EUROPE LIMITED","801-78140",162267
1932251,284154,"NEUBERGER BERMAN INVESTMENT ADVISERS LLC","801-61757",124687
1928294,227022,"PATHSTONE","801-70776",151736
1928294,234254,"PATHSTONE","801-70776",151736
1928294,234255,"PATHSTONE","801-70776",151736
1914743,435740,"SCRIPT CAPITAL MANAGEMENT, LLC","802-120002",288264
1923640,312219,"MAN SOLUTIONS LLC","801-72402",157592
1927946,436413,"AEGON ASSET MANAGEMENT UK PLC","801-111656",289505
1927946,436414,"AEGON ASSET MANAGEMENT UK PLC","801-111656",289505
1927946,427249,"AEGON ASSET MANAGEMENT UK PLC","801-111656",289505
1927946,366082,"AEGON ASSET MANAGEMENT UK PLC","801-111656",289505
1927946,365963,"AEGON ASSET MANAGEMENT UK PLC","801-111656",289505
1927946,366084,"AEGON ASSET MANAGEMENT UK PLC","801-111656",289505
1929302,436478,"DWS ALTERNATIVES GLOBAL LIMITED","801-66274",139526
1929302,224126,"DWS ALTERNATIVES GLOBAL LIMITED","801-66274",139526
1929302,237419,"DWS ALTERNATIVES GLOBAL LIMITED","801-66274",139526
1929302,362544,"DWS ALTERNATIVES GLOBAL LIMITED","801-66274",139526
1929302,396641,"DWS ALTERNATIVES GLOBAL LIMITED","801-66274",139526
1929302,397306,"DWS ALTERNATIVES GLOBAL LIMITED","801-66274",139526
1929302,284615,"DWS ALTERNATIVES GLOBAL LIMITED","801-66274",139526
1924808,43936,"SATURNA CAPITAL CORPORATION","801-35428",25586
1924808,43935,"SATURNA CAPITAL CORPORATION","801-35428",25586
1921352,314483,"ADVANTAGE PARTNERS (H.K.) LIMITED","",
1921352,314483,"ADVANTAGE PARTNERS (CHINA) CO. LTD.","",
1921352,314482,"ADVANTAGE PARTNERS (H.K.) LIMITED","",
1921352,314482,"ADVANTAGE PARTNERS (CHINA) CO. LTD.","",
1921352,314484,"ADVANTAGE PARTNERS, INC.","",
1921352,314485,"ADVANTAGE PARTNERS, INC.","",
1921352,314487,"ADVANTAGE PARTNERS, INC.","",
1921352,368947,"ADVANTAGE PARTNERS, INC.","",
1921352,314486,"ADVANTAGE PARTNERS, INC.","",
1921352,368946,"ADVANTAGE PARTNERS, INC.","",
1921352,435752,"ADVANTAGE PARTNERS (H.K.) LIMITED","",
1921352,435752,"ADVANTAGE PARTNERS (CHINA) CO. LTD.","",
1922610,309338,"MACKAY SHIELDS LLC","801-5594",107717
1926132,428387,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1926132,428386,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1926132,428367,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1912927,199439,"HSBC GLOBAL ASSET MANAGEMENT (UK) LIMITED","801-71863",154700
1912927,233658,"HSBC GLOBAL ASSET MANAGEMENT (USA) INC.","801-25999",105686
1912927,233658,"FEDERATED INVESTMENT COUNSELING","801-34611",105325
1912927,233662,"HSBC GLOBAL ASSET MANAGEMENT (UK) LIMITED","801-71863",154700
1925745,193083,"ARCUS INVESTMENT LIMITED","802-76646",162196
