FilingID,FormVersion,DateSubmitted,1A,1B1,1C-Legal,1C-Business,1C-New Name,1D,1E1,1F1-Street 1,1F1-Street 2,1F1-City,1F1-State,1F1-Country,1F1-Postal,1F1-Private,1F2-M-F,1F2-Other,1F2-Hours,1F3,1F4,1F5,1G-Street 1,1G-Street 2,1G-City,1G-State,1G-Country,1G-Postal,1G-Private,1I,1L,1M,1N,1O,1OAmount,1P,2B1,2B2,2B3,2B-Assets,3A,3A-Other,3B,3C-State,3C-Country,6A1,6A2,6A3,6A4,6A5,6A6,6A7,6A8,6A9,6A10,6A11,6A12,6A13,6A14,6A14-Other,6B1,6B2,6B3,7A1,7A2,7A3,7A4,7A5,7A6,7A7,7A8,7A9,7A10,7A11,7A12,7A13,7A14,7A15,7A16,7B,10A,11,11A1,11A2,11B1,11B2,11C1,11C2,11C3,11C4,11C5,11D1,11D2,11D3,11D4,11D5,11E1,11E2,11E3,11E4,11F,11G,11H1a,11H1b,11H1c,11H2,Execution Type,Signatory,Execution Date,Title
1925134,Oct-21,2/10/2025,RED DOOR CAPITAL MANAGEMENT LIMITED,RED DOOR CAPITAL MANAGEMENT LIMITED,N,N,,802-119027,305874,"UNIT 4837, LEVEL 48, THE CENTER","99 QUEEN'S ROAD CENTRAL, CENTRAL",HONG KONG,,Hong Kong,00000,N,Monday - Friday,,9 A.M. - 6 P.M.,+852 9738 6910,,0,,,,,,,,Y,Y,Y,N,N,,213800LIOWX34K45SI20,N,Y,N,0,Corporation,,DECEMBER,,Hong Kong,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,"STARICK, MATTHEW JEREMY",2/10/2025,CHIEF INVESTMENT OFFICER / DIRECTOR
1939184,Oct-21,2/20/2025,"BOWERY CAPITAL MANAGEMENT, LLC",BOWERY CAPITAL,N,N,,802-78324,168273,123 LAFAYETTE STREET,,NEW YORK,NY,United States,10013,N,Monday - Friday,,9AM - 5PM,(212)-402-4600,,0,,,,,,,,Y,N,N,N,N,,,Y,N,Y,163000000,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,MICHAEL C BROWN JR,2/20/2025,MANAGING MEMBER
1940788,Oct-21,2/18/2025,REGALIS SOLUTIONS LLC,REGALIS SOLUTIONS LLC,N,N,,802-118409,300001,405 EL CAMINO REAL,SUITE 102,MENLO PARK,CA,United States,94025,N,Monday - Friday,,9AM - 6PM PT,650-326-2727,,0,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,VAB GOEL,2/14/2025,MANAGING DIRECTOR
1942291,Oct-21,2/20/2025,WILLOW HILL REAL ESTATE PARTNERS LLC,WILLOW HILL REAL ESTATE PARTNERS LLC,N,N,,802-132237,335235,"REAGAN PLACE AT OLD PARKLAND, 3963 MAPLE AVE",SUITE 450,DALLAS,TX,United States,75219,N,Monday - Friday,,9:00AM - 5:00AM,214-380-4871,,1,,,,,,,,Y,Y,N,N,N,,,N,Y,N,0,Limited Liability Company,,DECEMBER,Texas,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,/S/ SEAN WEILAND,2/20/2025,"CHIEF COMPLIANCE OFFICER, DIRECTOR - BUSINESS STRATEGY"
1939483,Oct-21,2/18/2025,"TLG CAPITAL MANAGEMENT, LLC","TLG CAPITAL MANAGEMENT, LLC",N,N,,802-128041,323026,"515 N. FLAGLER DRIVE, SUITE 520",,WEST PALM BEACH,FL,United States,33401,N,Monday - Friday,,5-Sep,(561) 945 - 8340,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,46494920,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,DANIEL FENSTER,2/18/2024,MEMBER/CAO
1933543,Oct-21,2/18/2025,"VENELITE VENTURES, LLC","VENELITE VENTURES, LLC",N,N,,802-132218,334930,20373 VIA NAPOLI,,CUPERTINO,CA,United States,95014,N,Monday - Friday,,9 AM TO 5 PM,669-212-0346,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,900000,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,MARK HEINE,2/18/2025,ATTORNEY
1939857,Oct-21,2/18/2025,COMPOSITE CAPITAL MANAGEMENT (HK) LIMITED,COMPOSITE CAPITAL MANAGEMENT (HK) LIMITED,N,N,,802-108141,284500,"UNIT 2803, 28/F, ONE CHINACHEM CENTRAL","22 DES VOEUX ROAD CENTRAL, CENTRAL",HONG KONG,,Hong Kong,00000,N,Monday - Friday,,9 A.M. - 6 P.M.,+852 2905 9060,,0,,,,,,,,N,Y,Y,N,N,,213800LOKQEUTGSPZJ29,N,Y,N,0,Corporation,,DECEMBER,,Hong Kong,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,"HA, LOONG LOONG",2/18/2025,CHIEF OPERATING OFFICER
1933699,Oct-21,2/13/2025,"VESTA VENTURES GP, LLC","VESTA VENTURES GP, LLC",N,N,,802-124844,313975,16475 BORDEAUX DRIVE,,RENO,NV,United States,89511,N,Monday - Friday,,9AM - 5PM,775-235-8259,,0,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,GREGORY W BEASLEY,1/30/2025,OPERATIONS
1936530,Oct-21,2/13/2025,CAPULA  INVESTMENT MANAGEMENT ASIA LIMITED,CAPULA  INVESTMENT MANAGEMENT ASIA LIMITED,N,N,,802-76916,164564,"SUITE 3601-04, EDINBURGH TOWER, THE LANDMARK",15 QUEEN'S ROAD CENTRAL,CENTRAL,,Hong Kong,,N,Monday - Friday,,8:00AM - 5:00PM,-4664,-4694,0,,,,,,,,N,Y,Y,N,N,,5493002LJ5OZ9DCYDH66,N,Y,N,0,Corporation,,DECEMBER,,Hong Kong,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ARTHUR TSE,2/13/2025,CHIEF COMPLIANCE OFFICER/CHIEF OPERATING OFFICER
1936131,Oct-21,2/13/2025,KG FUNDS MANAGEMENT LLC,KG FUNDS MANAGEMENT,N,N,,802-123670,163281,888 7TH AVE,21ST FLOOR,NEW YORK,NY,United States,10019,N,Monday - Friday,,9AM - 6PM,212-247-4590,646-559-7524,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,26500000,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,IKE KIER,2/13/2025,MANAGING MEMBER
1925055,Oct-21,2/13/2025,EMJ CAPITAL LTD.,EMJ CAPITAL LTD.,N,N,,802-120168,311754,18 KING STREET EAST,SUITE 1400,"TORONTO, ONTARIO",,Canada,M5C 1C4,N,Monday - Friday,,5-Aug,416-897-9263,,0,,,,,,,,Y,Y,Y,N,N,,549300SE9L0XSJTG4G84,N,Y,N,0,Corporation,,DECEMBER,,Canada,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ERIC JACKSON,2/13/2025,FOUNDER AND PRESIDENT
1944965,Oct-21,2/26/2025,CIRCULARIS PARTNERS LP,CIRCULARIS PARTNERS LP,N,N,,802-132236,290146,,,,,,,Y,Monday - Friday,,9:00 A.M. - 5:00 P.M.,713-503-0891,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,135094209,Limited Partnership,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,MARIO NEUTEL SOARES PORTELA,2/26/2025,MANAGING PARTNER
1945625,Oct-21,2/26/2025,"FOOTPRINT COALITION VENTURES, LLC",FOOTPRINT COALITION VENTURES,N,N,,802-128980,312398,,,,,,,Y,Monday - Friday,,9AM - 5PM,917-648-1148,,0,,,,,,,Y,Y,Y,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JONATHAN SCHULHOF,2/26/2025,CEO
1940703,Oct-21,2/18/2025,"NEW SYSTEM VENTURES MANAGEMENT, LP","NEW SYSTEM VENTURES MANAGEMENT, LP",N,N,,802-132220,335092,,,,,,,Y,Monday - Friday,,8AM - 5PM,(908) 376-6304,,1,,,,,,,,Y,N,N,N,N,,,Y,Y,N,32959877,Limited Partnership,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,/S/IAN SAMUELS,2/18/2025,AUTHORIZED SIGNATORY
1940074,Oct-21,2/13/2025,"MISSION DRIVEN FINANCE, LLC","MISSION DRIVEN FINANCE, LLC",N,N,,802-114710,295160,2247 SAN DIEGO AVE,SUITE 135,SAN DIEGO,CA,United States,92110,N,Monday - Friday,,9:00 - 5:00,858.880.0252,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,84325526,Limited Liability Company,,DECEMBER,California,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,Y,Y,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JOE PILERI,2/13/2025,CHIEF LEGAL OFFICER
1938130,Oct-21,2/13/2025,TCP MANAGEMENT LLC,TCP MANAGEMENT LLC,N,N,,802-123507,319179,3415 HABERSHAM ROAD NW,,ATLANTA,GA,United States,30305,N,Other,BY APPOINTMENT ONLY,9:00AM - 5:00PM,404-216-2742,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,123394406,Limited Liability Company,,DECEMBER,Georgia,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,N,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,RICHARD ALEXANDER WESTERN,2/12/2025,MANAGING PARTNER
1935779,Oct-21,2/13/2025,SEAVIEW CPM LP,SEAVIEW CPM LP,N,N,,802-117947,306469,18 EAST 48TH STREET,6TH FLOOR,NEW YORK,NY,United States,10017,N,Monday - Friday,,5-Sep,212-946-6888,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,76876267,Limited Partnership,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JEFF RAPAPORT,2/13/2025,CHIEF INVESTMENT OFFICER
1933835,Oct-21,2/13/2025,"MINGLY CHINA GROWTH MANAGEMENT COMPANY, LTD.","MINGLY CHINA GROWTH MANAGEMENT COMPANY, LTD.",N,N,,802-76481,163019,INTERTRUST CORPORATE SERVICES (CAYMAN) LIMITED,ONE NEXUS WAY,"CAMANA BAY, GRAND CAYMAN",,Cayman Islands,KY1-9005,N,Monday - Friday,,9 AM - 5 PM,345-943-3100,650-265-0230,1,C/O MINGXIN CHINA GROWTH MANAGEMENT,"525 UNIVERSITY AVENUE, SUITE 200",PALO ALTO,CA,United States,94301-1916,N,Y,Y,N,N,N,,NONE,Y,N,N,,Corporation,,DECEMBER,,Cayman Islands,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,MARK LOUIE,2/13/2025,DIRECTOR
1939305,Oct-21,2/16/2025,MEDICXI VENTURES MANAGEMENT (JERSEY) LIMITED,MEDICXI VENTURES MANAGEMENT (JERSEY) LIMITED,N,N,,802-108259,283504,44 ESPLANADE,,ST. HELIER,,Jersey,JE4 9WG,N,Monday - Friday,,9AM TO 5PM,441534 713740,441534 859077,1,,,,,,,,Y,N,Y,N,N,,,N,Y,N,0,Corporation,,DECEMBER,,Jersey,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,GILES JOHNSTONE-SCOTT,2/14/2025,DIRECTOR
1932150,Oct-21,2/4/2025,ANAVIO CAPITAL PARTNERS LLP,ANAVIO CAPITAL PARTNERS LLP,N,N,,802-107056,282101,"SOUTHWEST HOUSE, 11A REGENT STREET",,LONDON,,United Kingdom,SW1Y 4LR,N,Monday - Friday,,9AM-5.30PM UK,0044 2038287904,,0,,,,,,,,Y,N,Y,N,N,,213800MH7JDX8W2COF51,N,Y,N,0,Limited Liability Partnership,,NOVEMBER,,United Kingdom,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,JONATHAN HOWARD,1/29/2025,CHIEF OPERATING OFFICER
1934885,Oct-21,2/4/2025,"PACIFIC COMMUNITY MANAGEMENT, INC.","PACIFIC COMMUNITY MANAGEMENT, INC.",N,N,,802-75509,163248,4 EMBARCADERO CENTER,SUITE 1400,SAN FRANCISCO,CA,United States,94111,N,Monday - Friday,,9:00 AM - 5:00 PM,415-442-4314,,0,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Corporation,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,ARIEL JADUSZLIWER,2/3/2025,VICE PRESIDENT
1925410,Oct-21,2/4/2025,GARDANT INVESTOR SGR S.P.A.,GARDANT INVESTOR SGR S.P.A.,N,N,,802-123501,317565,VIA CURTATONE 3,,ROME,,Italy,00185,N,Monday - Friday,,9:00AM-5:00PM-EST,+390 669 4771,,0,,,,,,,,Y,Y,Y,N,N,,,N,Y,N,0,Other (specify),AZIONI (A COMPANY LIMITED BY SHARES),DECEMBER,,Italy,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,Non-Resident,FEDERICO ROGGERINI,2/4/2025,GENERAL MANAGER
1935397,Oct-21,2/4/2025,NEUBERGER BERMAN ASSET MANAGEMENT IRELAND LIMITED,NEUBERGER BERMAN ASSET MANAGEMENT IRELAND LIMITED,N,N,,802-132073,300727,2 CENTRAL PLAZA,DAME STREET,DUBLIN,,Ireland,D02 T0X4,N,Monday - Friday,,9.00AM - 5.00PM,35312642780,,3,,,,,,,,Y,Y,Y,N,N,,549300CCFU54SODZD123,N,Y,N,12814895,Other (specify),IRISH LIMITED COMPANY,DECEMBER,,Ireland,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,,Y,,N,N,N,Y,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Non-Resident,JOHN FALLON,2/4/2025,CHIEF COMPLIANCE OFFICER
1934207,Oct-21,2/4/2025,ARAGUAIA CAPITAL PARTNERS CONSULTORIA DE INVESTIMENTOS LTDA.,ARAGUAIA CAPITAL PARTNERS,N,N,,802-79555,169849,"AVENIDA HORÁCIO LAFER, 160 -  1° ANDAR",,SAO PAULO,,Brazil,04538-080,N,Monday - Friday,,6-Sep,55-11-3900-2450,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,0,Other (specify),LTDA A BRAZILIAN LIMITED LIABILITY COMPANY,DECEMBER,,Brazil,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,DANILO RODRIGUES,2/4/2025,PRINCIPAL AND CHIEF COMPLIANCE OFFICER
1927107,Oct-21,2/4/2025,WESTWOOD CREDIT ASSET MANAGEMENT LP,WESTWOOD CREDIT ASSET MANAGEMENT LP,N,N,,802-132108,334666,,,,,,,Y,Monday - Friday,,8:30AM - 6PM,347-573-3220,,1,,,,,,,,N,N,N,N,N,,2549002O8XMXAWGUXB76,N,Y,N,100000000,Limited Partnership,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,TAPAN T. JAIN,2/4/2025,MANAGING PARTNER
