"FilingID","SchA-3","Schedule","Full Legal Name","DE/FE/I","Entity in Which","Title or Status","Status Acquired","Ownership Code","Control Person","PR","OwnerID"
2000522,"Y","A","HAPPE, MARK, JONATHAN","I","","CHIEF COMPLIANCE OFFICER",08/2023,"NA","Y","N",2791955
2000522,"Y","A","DROCKTON, LESLIE","I","","GENERAL COUNSEL",06/2023,"NA","Y","N",7986283
2000522,"Y","A","NYE, KURT, DAVID","I","","MANAGING PARTNER & CHIEF INVESTMENT OFFICER",09/2024,"NA","Y","N",6227525
2000522,"Y","A","MCLEAN, JOSEPH, R.","I","","MANAGING PARTNER",09/2024,"NA","Y","N",4277524
2000522,"Y","A","NOFTSINGER, PHILIP","I","","CHIEF FINANCIAL OFFICER",09/2024,"NA","Y","N",7989264
2000522,"","B","MAI INTERMEDIATE FINANCE HOLDINGS LLC","DE","MAI FINANCE HOLDINGS LLC","MEMBER",09/2024,"E","Y","N",
2000522,"","B","MAI FINANCE HOLDINGS LLC","DE","MAI CAPITAL MANAGEMENT INTERMEDIATE LLC","MEMBER",09/2024,"E","Y","N",
2000522,"","B","MAI GALWAY HOLDINGS LP","DE","MAI CAPITAL MANAGEMENT INVESTOR LLC","MEMBER",09/2024,"F","Y","N",
2000522,"","B","GALWAY SERIES 2 AGGREGATOR LP","DE","MAI GALWAY HOLDINGS LP","MEMBER",09/2024,"C","Y","N",
2001599,"N","A","HEITING, ERIC, ALLEN","I","","MANAGING PRINCIPAL/CCO",06/2018,"E","Y","N",3052881
2002609,"Y","A","HUEBNER, CHARLES, KEYDEL","I","","ELECTED MANAGER AND CHIEF EXECUTIVE OFFICER",03/2024,"NA","Y","N",4194799
2002609,"Y","A","BLATHERWICK, NELL, MERSHON","I","","SECRETARY AND CHIEF COMPLIANCE OFFICER",03/2024,"NA","Y","N",6117344
2002609,"Y","A","P10 RCP HOLDCO, LLC","DE","","MEMBER",10/2017,"E","Y","N",
2002609,"","B","P10 INTERMEDIATE HOLDINGS LLC","DE","P10 RCP HOLDCO, LLC","MEMBER",04/2020,"E","Y","N",
2002609,"","B","HUEBNER, CHARLES, KEYDEL","I","P10 RCP HOLDCO, LLC","ELECTED MANAGER",10/2017,"F","Y","N",4194799
2002609,"","B","DANIS, THOMAS, PATRICK","I","P10 RCP HOLDCO, LLC","ELECTED MANAGER",10/2017,"F","Y","N",2700168
2002609,"","B","MADORSKY, JON, IAN","I","P10 RCP HOLDCO, LLC","ELECTED MANAGER",10/2017,"F","Y","N",6178644
2002609,"","B","MC COY, DAVID, MICHAEL","I","P10 RCP HOLDCO, LLC","ELECTED MANAGER",10/2017,"F","Y","N",4673676
2002609,"Y","A","DANIS, THOMAS, PATRICK","I","","ELECTED MANAGER",06/2012,"NA","Y","N",2700168
2002609,"","B","P10 HOLDINGS, INC.","DE","P10 INTERMEDIATE HOLDINGS LLC","MANAGING MEMBER",08/2022,"E","Y","N",
2002609,"Y","A","Nelson, Andrew, Rowan","I","","TREASURER AND CHIEF FINANCIAL OFFICER",03/2024,"NA","Y","N",6751774
2002609,"Y","A","MADORSKY, JON, IAN","I","","ELECTED MANAGER",12/2021,"NA","Y","N",6178644
2002609,"Y","A","ABELL, ALEXANDER, ISRAEL","I","","ELECTED MANAGER AND VICE PRESIDENT",03/2024,"NA","Y","N",6302425
2002609,"","B","P10, INC.","DE","P10 HOLDINGS, INC.","MEMBER",10/2021,"E","Y","Y",
2002609,"Y","A","SARSFIELD, LUKE, ALOYSIUS","I","","ELECTED MANAGER",03/2024,"NA","Y","N",2384365
2002609,"","B","ABELL, ALEXANDER, ISRAEL","I","P10 RCP HOLDCO, LLC","ELECTED MANAGER",03/2024,"F","Y","N",6302425
2002609,"","B","SARSFIELD, LUKE, ALOYSIUS","I","P10 RCP HOLDCO, LLC","ELECTED MANAGER",03/2024,"F","Y","N",2384365
2002609,"Y","A","MC COY, DAVID, MICHAEL","I","","ELECTED MANAGER",12/2021,"NA","Y","N",4673676
2004776,"N","A","STUDENTS OF WEALTH INCORPORATED","DE","","SOLE MEMBER OF REGISTRANT",05/2021,"E","Y","N",
2004780,"N","A","GRABOVAC, GREG, ROBERT","I","","PRINCIPAL, MANAGING MEMBER",01/2017,"D","Y","N",6301286
2004780,"N","A","GOMEZ, JEFFREY, RICHARD","I","","PRINCIPAL, MANAGING MEMBER AND CHIEF COMPLIANCE OFFICER",01/2017,"D","Y","N",5299393
2004776,"N","A","Van Court, Tanya","I","","CHIEF COMPLIANCE OFFICER AND CHIEF EXECUTIVE OFFICER",05/2021,"E","Y","N",6928826
2004684,"","B","SHERWIN, JOHN, CHRISTOPHER","I","MHS ADVISORY GROUP, LLC","MANAGING MEMBER",01/2015,"D","Y","N",4447546
2004684,"Y","A","MHS ADVISORY GROUP, LLC","DE","","MANAGING MEMBER",01/2015,"E","Y","N",
2004684,"","B","HOKR, THOMAS, RALPH","I","MHS ADVISORY GROUP, LLC","MANAGING MEMBER",01/2015,"D","Y","N",1194034
2004684,"Y","A","SHERWIN, JOHN, CHRISTOPHER","I","","PRESIDENT/CCO",01/2015,"NA","Y","N",4447546
1988204,"Y","A","ABRDN HOLDINGS LIMITED","FE","","SHAREHOLDER",01/1994,"E","Y","N",
1988204,"Y","A","GOODSON, ALAN, ROBIN","I","","DIRECTOR",11/2015,"NA","Y","N",4492919
1988204,"","B","ABERDEEN GROUP PLC","FE","ABRDN HOLDINGS LIMITED","SHAREHOLDER",08/2017,"E","Y","N",
1988204,"Y","A","ANDOLINA, JOSEPH, BERNARD","I","","DIRECTOR AND CHIEF COMPLIANCE OFFICER",03/2018,"NA","Y","N",6931174
1988204,"Y","A","OCONNOR, JAMES, JOSEPH","I","","DIRECTOR AND CHIEF EXECUTIVE OFFICER",03/2020,"NA","Y","N",3179509
1988204,"Y","A","TOOZE, MARIKA, IRMA","I","","DIRECTOR",11/2022,"NA","Y","N",6148744
1988204,"Y","A","MATSICK, JACLYN, MARIE","I","","DIRECTOR",06/2023,"NA","Y","N",6956232
1988204,"Y","A","NICHOLS, REBECCA, SUZANNE","I","","DIRECTOR",06/2024,"NA","Y","N",6392502
1988204,"Y","A","DIETRICK, JOSEPH, FRANCIS","I","","DIRECTOR",07/2025,"NA","Y","N",2981979
2003213,"N","A","MILLER, JR, ROBERT, LANG","I","","VICE PRESIDENT",05/1999,"C","Y","N",2813457
2003213,"N","A","URBAN, HENRY, ZELLER","I","","CHIEF COMPLIANCE OFFICER",01/2004,"B","Y","N",5035755
2003213,"N","A","HUDSON, WILLIAM, NORTON","I","","SHAREHOLDER",06/2025,"B","Y","N",3001548
2003213,"N","A","HUDSON, JEREMY, CONRAD","I","","SHAREHOLDER",06/2025,"B","Y","N",4940731
2003213,"N","A","COPPOLA, EVAN, JOHN","I","","SHAREHOLDER",06/2025,"B","Y","N",6804218
1989195,"N","A","SHIOHARE, KAPIL, SUNDERLAL","I","","CHIEF COMPLIANCE OFFICER/MANAGING PRINCIPAL",07/2012,"E","Y","N",4791201
1989196,"N","A","VANDELINDE, TERRY, LEE","I","","PRESIDENT/CCO",05/1985,"E","Y","N",1146594
2004802,"N","A","SADZEWICZ, GERY, JOSEPH","I","","CHIEF COMPLIANCE OFFICER",04/2010,"NA","N","N",1090963
2004802,"N","A","HEUS, ERIC, ANTHONY","I","","MANAGING MEMBER",10/2007,"D","Y","N",2403656
2004802,"N","A","POLZIN, BRENT, D","I","","MANAGING MEMBER",10/2007,"D","Y","N",4761660
2004869,"","B","WEBSTER, STEVEN, ALAN","I","JTS CAPITAL GROUP LLC","MEMBER",01/2017,"C","Y","N",4149406
2004869,"Y","A","JTS CAPITAL GROUP LLC","DE","","MEMBER",11/2015,"E","Y","N",
2004869,"Y","A","sartain, james, t","I","","CHAIRMAN OF THE MANAGEMENT COMMITTEE, CHIEF EXECUTIVE OFFICER, AND ASSISTANT SECRETARY, INVESTMENT  COMMITTEE",02/2016,"NA","Y","N",6637724
2004869,"","B","GREENLEAF CAPITAL CORP","DE","JTS CAPITAL GROUP LLC","MEMBER",11/2013,"C","Y","N",
2004869,"","B","sartain, james, t","I","GREENLEAF CAPITAL CORP","COMMON SHAREHOLDER",11/2013,"C","Y","N",6637724
2004869,"Y","A","Malinak, Jason","I","","CHIEF COMPLIANCE OFFICER",06/2018,"NA","Y","N",7142877
2004864,"N","A","DAUER, LAWRENCE, ALFRED","I","","FOUNDER, CHIEF EXECUTIVE OFFICER, AND CHIEF COMPLIANCE OFFICER",10/2024,"E","Y","N",4612069
2004829,"Y","A","MADRIGAL, GEORGE, NMN","I","","PRESIDENT AND CEO",08/2009,"NA","Y","N",3204950
2004829,"Y","A","CASTELLI, ANTHONY, NMN","I","","CHIEF OPERATING OFFICER",08/2011,"NA","Y","N",4409925
2004829,"Y","A","PENSERRA FINANCIAL VENTURES","DE","","HOLDING COMPANY",11/2015,"E","N","N",
2004829,"Y","A","LEWELLYN, DUSTIN, ALLEN","I","","CHIEF INVESTMENT OFFICER",09/2014,"NA","Y","N",4211012
2004829,"","B","MADRIGAL, JORGE, NMN","I","PENSERRA FINANCIAL VENTURES","PRESIDENT",12/2007,"C","Y","N",3204950
2004829,"Y","A","TONG, ERNESTO, DAVID","I","","MANAGING DIRECTOR",03/2016,"NA","N","N",5414392
2004829,"Y","A","Drury, Katherine, Sarah","I","","CHIEF COMPLIANCE OFFICER",03/2025,"NA","N","N",7920456
2004829,"","B","LEWELLYN, DUSTIN, ALLEN","I","PENSERRA FINANCIAL VENTURES","MANAGING DIRECTOR",01/2025,"C","Y","N",4211012
2004886,"Y","A","ANDERSON, JOSEPH, DENNIS","I","","CEO & PRESIDENT",11/2012,"NA","Y","N",3232667
2004886,"Y","A","CLOPINE, ALAN, ROBERT","I","","EXECUTIVE CHAIRMAN",06/2023,"NA","Y","N",5730680
2004886,"Y","A","MARTIN, DANIELLE, LUV","I","","CCO",05/2014,"NA","Y","N",5138971
2004886,"Y","A","PFA ACQUISITION 1, LLC","DE","","MEMBER",10/2021,"E","Y","N",
2004886,"","B","PFA INTERMEDIATE HOLDINGS, LLC","DE","PFA ACQUISITION 1, LLC","MEMBER",07/2021,"E","Y","N",
2004886,"","B","PFA HOLDINGS, LLC","DE","PFA INTERMEDIATE HOLDINGS, LLC","MEMBER",07/2021,"E","Y","N",
2004886,"","B","LEP PFA HOLDINGS 2, LLC","DE","PFA HOLDINGS, LLC","MEMBER",10/2021,"C","Y","N",
2004886,"Y","A","PERRY, BRIAN, KEITH","I","","EXECUTIVE VICE PRESIDENT & CIO",07/2019,"NA","Y","N",2786332
2004886,"","B","LEE EQUITY PARTNERS FUND III(A), L.P.","DE","LEP PFA HOLDINGS 2, LLC","MEMBER",06/2021,"E","Y","N",
2004886,"","B","LEE EQUITY PARTNERS III GP, LLC","DE","LEE EQUITY PARTNERS FUND III(A), L.P.","GENERAL PARTNER",06/2018,"F","Y","N",
2004886,"","B","CPP INVESTMENT BOARD (USRE V) INC.","FE","LEE EQUITY PARTNERS FUND III(A), L.P.","LIMITED PARTNER",09/2018,"C","Y","N",
2004886,"","B","CANADA PENSION PLAN INVESTMENT BOARD","FE","CPP INVESTMENT BOARD (USRE V) INC.","SHAREHOLDER",07/2008,"E","Y","N",
2004886,"Y","A","Carver, Jason, Timothy","I","","CFO & MANAGING PARTNER",06/2023,"NA","Y","N",6928603
2001198,"N","A","DOLAN, ANDREW, WILLIAM","I","","MEMBER",04/2022,"D","Y","N",6874301
2001198,"N","A","SYLVESTER, CORY, MICHAEL","I","","MEMBER",04/2022,"D","Y","N",5386119
2001198,"N","A","FERRANTI, RAYMOND, GARY","I","","MANAGING DIRECTOR, CHIEF FINANCIAL OFFICER, CHIEF COMPLIANCE OFFICER",06/2022,"NA","Y","N",7852303
2001198,"N","A","BECKER, CHRISTINE, HAYES","I","","GENERAL COUNSEL",06/2023,"NA","Y","N",7992482
2001181,"N","A","ALLEN, BRUCE, GROSVENOR","I","","MANAGING MEMBER & CHIEF COMPLIANCE OFFICER",09/2017,"E","Y","N",1397083
2004300,"N","A","SESSIONS, STERLING, LAWRENCE","I","","MANAGING MEMBER",10/2022,"E","Y","N",4851717
2004300,"N","A","ZIZZO, DOMINICK, ANTHONY","I","","CHIEF COMPLIANCE OFFICER",12/2024,"NA","Y","N",3218444
2004374,"Y","A","VERITY FINANCIAL GROUP, INC.","DE","","PARENT COMPANY",07/1996,"E","Y","N",
2004374,"Y","A","WEGWART, GORDON, THOMAS","I","","PRESIDENT/CHIEF COMPLIANCE OFFICER/CHIEF INVESTMENT OFFICER",09/1996,"NA","Y","N",1108685
2004374,"Y","A","MCGILL, SEAN, JENNINGS","I","","VICE PRESIDENT / DIRECTOR OF ADVISOR SERVICES",09/1996,"NA","Y","N",2325931
2004374,"Y","A","SIMONSON, AMY, LOUISE","I","","VICE PRESIDENT/FINANCE AND OPERATIONS",07/1996,"NA","Y","N",2326511
2004374,"Y","A","MUNSEY, JEFF, ALAN","I","","VICE PRESIDENT",07/1996,"NA","Y","N",2777033
2004374,"","B","SIMPLICITY FINANCIAL MARKETING HOLDINGS, INC.","DE","VERITY FINANCIAL GROUP, INC.","SHAREHOLDER",07/2025,"E","Y","N",
2004374,"","B","SIMPLICITY FINANCIAL MARKETING GROUP HOLDINGS, INC.","DE","SIMPLICITY FINANCIAL MARKETING HOLDINGS, INC.","SHAREHOLDER",02/2018,"E","Y","N",
2004374,"","B","PEQUOD MIDCO, INC.","DE","SIMPLICITY FINANCIAL MARKETING GROUP HOLDINGS, INC.","SHAREHOLDER",10/2020,"E","Y","N",
2004374,"","B","PEQUOD TOPCO, INC.","DE","PEQUOD MIDCO, INC.","SHAREHOLDER",10/2020,"E","Y","N",
2004374,"","B","SIMPLICITY GROUP HOLDINGS, L.P.","DE","PEQUOD TOPCO, INC.","LIMITED PARTNER",10/2020,"E","Y","N",
2004374,"","B","SYMMETRY INVESTOR AGGREGATOR, L.P.","DE","SIMPLICITY GROUP HOLDINGS, L.P.","LIMITED PARTNER",12/2024,"D","Y","N",
2004374,"","B","DRAGONEER OPPORTUNITIES FUND VI, L.P.","DE","SYMMETRY INVESTOR AGGREGATOR, L.P.","LIMITED PARTNER",08/2021,"C","Y","N",
2004374,"","B","SKYKNIGHT FINANCIAL HOLDINGS, L.P.","DE","SYMMETRY INVESTOR AGGREGATOR, L.P.","LIMITED PARTNER",07/2024,"C","Y","N",
2004374,"","B","SKYKNIGHT CAPITAL FUND IV, L.P.","DE","SYMMETRY INVESTOR AGGREGATOR, L.P.","LIMITED PARTNER",01/2023,"C","Y","N",
2004365,"","B","BANTA, STEPHEN, MATTHEW","I","THE STEPHEN AND PAMELA BANTA FAMILY TRUST U/A DTD 06/16/2015","TRUSTEE",12/2002,"F","Y","N",2491994
2001204,"N","A","DOSSANTOS, PAUL, A","I","","CHIEF COMPLIANCE OFFICER",01/2020,"E","Y","N",2822667
2004365,"Y","A","BANTA, STEPHEN, MATTHEW","I","","CHIEF COMPLIANCE OFFICER",06/2004,"NA","Y","N",2491994
2004365,"Y","A","THE STEPHEN AND PAMELA BANTA FAMILY TRUST U/A DTD 06/16/2015","DE","","LIMITED PARTNER",06/2004,"C","Y","N",
2004365,"Y","A","BANTA FAMILY TRUST U/A/D 12/01/02","DE","","LIMITED PARTNER",06/2004,"C","Y","N",
2004365,"Y","A","BANTA CAPITAL MANAGEMENT, LLC","DE","","GENERAL PARTNER",06/2004,"NA","Y","N",
2004365,"","B","BANTA, MARK, DAVID","I","BANTA FAMILY TRUST U/A/D 12/01/02","TRUSTEE",12/2002,"F","Y","N",2074080
2004365,"","B","BANTA, KIMBERLE, MALONE","I","BANTA FAMILY TRUST U/A/D 12/01/02","TRUSTEE",12/2002,"F","Y","N",5277905
2004365,"","B","THE STEPHEN AND PAMELA BANTA FAMILY TRUST U/A DTD 06/16/2015","DE","BANTA CAPITAL MANAGEMENT, LLC","MANAGING MEMBER",06/2004,"C","Y","N",
2004365,"","B","BANTA, PAMELA, GEORGE","I","THE STEPHEN AND PAMELA BANTA FAMILY TRUST U/A DTD 06/16/2015","TRUSTEE",06/2015,"F","Y","N",6579149
2004365,"","B","DAVID & STEPHANIE BANTA FAMILY TRUST U/A/D 09/29/1997","DE","BANTA CAPITAL MANAGEMENT, LLC","MANAGING MEMBER",06/2004,"C","Y","N",
2004365,"","B","BANTA FAMILY TRUST U/A/D 12/01/02","DE","BANTA CAPITAL MANAGEMENT, LLC","MANAGING MEMBER",06/2004,"C","Y","N",
2004365,"","B","BANTA, MICHAEL, BEALE","I","M BANTA & S BANTA TTEE MICHAEL & SARA BANTA TRUST U/A DTD 08/19/2004","TRUSTEE",12/2018,"F","Y","N",2390390
2004365,"Y","A","M BANTA & S BANTA TTEE MICHAEL & SARA BANTA TRUST U/A DTD 08/19/2004","DE","","LIMITED PARTNER",12/2018,"C","Y","N",
2004365,"","B","BANTA, SARA, WARMINGTON","I","M BANTA & S BANTA TTEE MICHAEL & SARA BANTA TRUST U/A DTD 08/19/2004","TRUSTEE",12/2018,"F","Y","N",2935564
2004365,"","B","M BANTA & S BANTA TTEE MICHAEL & SARA BANTA TRUST U/A DTD 08/19/2004","DE","BANTA CAPITAL MANAGEMENT, LLC","MANAGING MEMBER",12/2018,"F","Y","N",
2001348,"Y","A","NOKOTA ADVISORS, LLC","DE","","GENERAL PARTNER",04/2011,"NA","Y","N",
2001348,"","B","KNAUER, MATTHEW, ADAM","I","NOKOTA ADVISORS, LLC","MANAGING MEMBER",04/2011,"E","Y","N",4249026
2001348,"Y","A","KNAUER, MATTHEW, ADAM","I","","CCO, LIMITED PARTNER",04/2011,"E","Y","N",4249026
2001313,"N","A","SKORNIA, KENT, SCOTT","I","","MANAGING MEMBER / PRESIDENT/ CHIEF EXECUTIVE OFFICER",12/2008,"E","Y","N",4497076
2001313,"N","A","MCARTHUR, JOHN, MICHAEL","I","","SENIOR PARTNER & CHIEF INVESTMENT OFFICER",02/2012,"B","N","N",4389397
2001313,"N","A","LEWIS, THOMAS, JOSEPH","I","","CHIEF COMPLIANCE OFFICER",04/2016,"NA","N","N",5951077
2001313,"N","A","LEWIS, MARK, BRINLEY","I","","CHIEF FINANCIAL OFFICER",08/2023,"NA","Y","N",4561231
2004432,"Y","A","RUSSELL INVESTMENTS","DE","","OWNER",03/2025,"E","Y","N",105734
2004432,"Y","A","EL-HILLOW, KATHERINE, ANNE","I","","DIRECTOR; PRESIDENT; CHIEF INVESTMENT OFFICER",03/2025,"NA","Y","N",4889284
2004432,"Y","A","CURRAN, AMY, ELIZABETH","I","","CHIEF COMPLIANCE OFFICER",03/2025,"NA","Y","N",4876594
2004432,"Y","A","BARBACK, VERNON, RICHARD","I","","DIRECTOR",03/2025,"NA","Y","N",4347165
2004432,"Y","A","BOWEN, SCOTT, SPENCER","I","","CHIEF FINANCIAL OFFICER",03/2025,"NA","Y","N",2755021
2004432,"Y","A","SURLOFF, HOWARD, BRIAN","I","","DIRECTOR",03/2025,"NA","Y","N",7525747
2004432,"","B","RUSSELL INVESTMENTS US RETAIL HOLDCO, INC.","DE","RUSSELL INVESTMENTS","OWNER",06/2016,"E","Y","N",
2004432,"","B","EMERALD ACQUISITION LIMITED","FE","RUSSELL INVESTMENTS US RETAIL HOLDCO, INC.","OWNER",06/2016,"E","Y","N",
2004432,"","B","RUSSELL INVESTMENTS CAYMAN MIDCO, LTD.","FE","EMERALD ACQUISITION LIMITED","OWNER",06/2016,"E","Y","N",
2004432,"","B","RUSSELL INVESTMENTS GROUP, LTD.","FE","RUSSELL INVESTMENTS CAYMAN MIDCO, LTD.","OWNER",09/2016,"E","Y","N",
2004432,"","B","TA XII-A EU AIV, L.P.","FE","RUSSELL INVESTMENTS GROUP, LTD.","SHAREHOLDER",09/2016,"C","Y","N",
2004432,"Y","A","PALTROWITZ, MARK, DAVID","I","","CHIEF RISK OFFICER",07/2025,"NA","Y","N",2787627
2004436,"Y","A","RUSSELL INVESTMENTS US RETAIL HOLDCO, INC.","DE","","OWNER",06/2016,"E","Y","N",
2004436,"","B","EMERALD ACQUISITION LIMITED","FE","RUSSELL INVESTMENTS US RETAIL HOLDCO, INC.","OWNER",06/2016,"E","Y","N",
2004436,"","B","RUSSELL INVESTMENTS GROUP, LTD.","FE","RUSSELL INVESTMENTS CAYMAN MIDCO, LTD","OWNER",09/2016,"E","Y","N",
2004436,"","B","TA XII-A EU AIV, L.P.","FE","RUSSELL INVESTMENTS GROUP, LTD.","SHAREHOLDER",09/2016,"C","Y","N",
2004436,"","B","RUSSELL INVESTMENTS CAYMAN MIDCO, LTD","FE","EMERALD ACQUISITION LIMITED","OWNER",06/2016,"E","Y","N",
2004436,"Y","A","EL-HILLOW, KATHERINE, ANNE","I","","DIRECTOR; PRESIDENT; CHIEF INVESTMENT OFFICER",05/2021,"NA","Y","N",4889284
2004436,"Y","A","BARBACK, VERNON, RICHARD","I","","DIRECTOR",10/2022,"NA","Y","N",4347165
2004436,"Y","A","SURLOFF, HOWARD, BRIAN","I","","DIRECTOR",02/2023,"NA","Y","N",7525747
2004436,"Y","A","CURRAN, AMY, ELIZABETH","I","","CHIEF COMPLIANCE OFFICER",03/2024,"NA","Y","N",4876594
2004436,"Y","A","BOWEN, SCOTT, SPENCER","I","","CHIEF FINANCIAL OFFICER",09/2024,"NA","Y","N",2755021
2004436,"Y","A","PALTROWITZ, MARK, DAVID","I","","CHIEF RISK OFFICER",07/2025,"NA","Y","N",2787627
2002346,"N","A","PHIPPEN, MICHAEL, ALLEN","I","","MANAGING MEMBER",12/2011,"C","Y","N",3020686
2002346,"N","A","ELBAZ, ELLIOTT, SAMUEL","I","","MANAGING MEMBER AND CHIEF COMPLIANCE OFFICER",12/2011,"D","Y","N",2839674
2003821,"Y","A","MARSICO, THOMAS, FRANK","I","","CHAIRMAN",07/2025,"NA","Y","N",704522
2003821,"","B","MARSICO, THOMAS, FRANK","I","TFM HOLDINGS PARTNERSHIP LLLP","LIMITED PARTNER",11/2010,"E","Y","N",704522
2003821,"Y","A","MARSICO SUBCO, LLC","DE","","MEMBER",11/2010,"E","Y","N",
2003821,"","B","MARSICO GROUP, LLC","DE","MARSICO HOLDINGS, LLC","LARGEST MEMBER",11/2010,"C","Y","N",
2003821,"","B","MARSICO HOLDINGS, LLC","DE","MARSICO SUBCO, LLC","INTERMEDIATE PARENT",11/2010,"E","Y","N",
2003821,"","B","TFM HOLDINGS PARTNERSHIP LLLP","DE","MARSICO GROUP, LLC","ULTIMATE PARENT",11/2010,"E","Y","N",
2003821,"Y","A","GIRVAN, CHRISTOPHER, LEE","I","","EXECUTIVE VICE PRESIDENT, CHIEF COMPLIANCE OFFICER, AND SECRETARY",01/2022,"NA","Y","N",2844358
2003821,"Y","A","LLOYD, JASON, EDWARD","I","","EXECUTIVE VICE PRESIDENT, CHIEF FINANCIAL OFFICER, AND TREASURER",03/2023,"NA","Y","N",3205785
2003821,"Y","A","MARSICO, PETER, CHRISTOPHER","I","","CO-CHIEF EXECUTIVE OFFICER",07/2025,"NA","Y","N",5159348
2003821,"Y","A","MARSICO, JAMES, DAVID","I","","CO-CHIEF EXECUTIVE OFFICER",07/2025,"NA","Y","N",5159346
2003821,"Y","A","GLOUDE, NEIL, LOUIS","I","","PRESIDENT",07/2025,"NA","Y","N",5466910
2004899,"Y","A","LOWENTHAL, ALBERT, GRINSFELDER","I","","EXECUTIVE CHAIRMAN",10/2004,"NA","Y","N",313519
