"FilingID","SchA-3","Schedule","Full Legal Name","DE/FE/I","Entity in Which","Title or Status","Status Acquired","Ownership Code","Control Person","PR","OwnerID"
1992460,"","B","RCP ARTEMIS CO-INVEST GP LLC","DE","RCP ARTEMIS CO-INVEST, L.P.","GENERAL PARTNER",05/2019,"F","Y","N",
1992460,"","B","AG ARTEMIS HOLDINGS GP, LLC","DE","AG ARTEMIS HOLDINGS, L.P.","GENERAL PARTNER",05/2019,"F","Y","N",
1992460,"","B","RCP GENPAR LP","DE","RCP OPP FUND II GP, LP","LIMITED PARTNER",01/2018,"E","Y","N",
1992460,"","B","RCP GENPAR HOLDCO LLC","DE","RCP GENPAR LP","LIMITED PARTNER",08/2014,"E","Y","N",
1992460,"","B","BERLINSKI, MILTON RALPH","I","RCP GENPAR HOLDCO LLC","MEMBER",08/2014,"C","Y","N",1710939
1992460,"","B","MRB ICBC LLC","DE","RCP GENPAR HOLDCO LLC","MEMBER",08/2014,"C","Y","N",
1992460,"","B","THE BERLINSKI FAMILY 2006 TRUST","DE","MRB ICBC LLC","MEMBER",08/2014,"E","Y","N",
1992460,"","B","BERLINSKI, MILTON RALPH","I","RCP GENPAR LP","GENERAL PARTNER",08/2014,"F","Y","N",1710939
1992460,"","B","BERLINSKI, MILTON RALPH","I","MRB ICBC LLC","INVESTMENT MEMBER",08/2014,"F","Y","N",1710939
1992460,"","B","BERLINSKI, MILTON RALPH","I","THE BERLINSKI FAMILY 2006 TRUST","TRUSTEE",06/2006,"C","Y","N",1710939
1992460,"","B","RCP OPP FUND II GP, LP","DE","RCP ARTEMIS CO-INVEST GP, LLC","LIMITED PARTNER",01/2018,"E","Y","N",
1992460,"","B","OSAIC FINANCIAL SERVICES, INC.","DE","AG PARENT CORPORATION","SHAREHOLDER",05/2020,"E","Y","N",
1992460,"Y","A","CORNICK, GREGORY ALLEN","I","","CEO AND PRESIDENT",01/2021,"NA","Y","N",3132991
1992460,"Y","A","COONEY, JOHN MICHAEL","I","","CHIEF COMPLIANCE OFFICER",06/2023,"NA","N","N",1326757
1992460,"Y","A","NORTHRIP, IRYNA YAKOVLEVNA","I","","CHIEF COMPLIANCE OFFICER, INVESTMENT ADVISORY",08/2023,"NA","N","N",6466657
1992460,"Y","A","GERB, JASON HARRIS","I","","SVP, CHIEF REGULATORY OFFICER",09/2023,"NA","N","N",3021815
1992460,"Y","A","FORD, ERINN JUNE","I","","DIRECTOR",09/2023,"NA","N","N",2176816
1992473,"","B","BANK OF AMERICA CORPORATION","DE","NB HOLDINGS CORPORATION","SOLE SHAREHOLDER",10/1998,"E","Y","Y",
1992473,"Y","A","NB HOLDINGS CORPORATION","DE","","SOLE STOCKHOLDER",05/2019,"E","Y","N",
1992473,"Y","A","RAE, GLEN ALEXANDER","I","","CHIEF LEGAL OFFICER",08/2019,"NA","N","N",6300829
1992473,"Y","A","ALAM, SYED FARUQE","I","","CHIEF FINANCIAL OFFICER",09/2019,"NA","N","N",2394838
1992473,"Y","A","ZUBERI, SOOFIAN J J","I","","DIRECTOR & CHIEF EXECUTIVE OFFICER, STATE DESIGNATED PRINCIPAL",02/2022,"NA","Y","N",2372292
1992473,"Y","A","CHEPUCAVAGE, LAURA P","I","","DIRECTOR, STATE DESIGNATED PRINCIPAL",02/2022,"NA","Y","N",4672504
1992473,"Y","A","GADKARI, SARANG RAJAN","I","","DIRECTOR",02/2022,"NA","Y","N",2522409
1992473,"Y","A","BHATIA, KASHYAP P","I","","CHIEF COMPLIANCE OFFICER / BROKER DEALER",08/2022,"NA","N","N",6110368
1992473,"Y","A","BLISS, CLAIRE RENEE","I","","CHIEF COMPLIANCE OFFICER / REGISTERED INVESTMENT ADVISER",09/2022,"NA","N","N",6588570
1992473,"Y","A","MCQUEEN, MATTHEW C","I","","DIRECTOR",05/2024,"NA","Y","N",4204052
1992473,"Y","A","SANTANNA, VINCENT C.","I","","CHIEF OPERATIONS OFFICER & FINOP",03/2025,"NA","N","N",5290525
1992487,"N","A","KIDDOO, RONALD, LANE","I","","CHAIRMAN OF THE BOARD, VICE PRESIDENT, CHIEF INVESTMENT OFFICER/DIRECTOR",01/1982,"A","Y","N",1028779
1992487,"N","A","COZAD, GREGORY, DALE","I","","PRESIDENT, CHIEF EXECUTIVE OFFICER, DIRECTOR",11/1993,"A","Y","N",1046058
1992487,"N","A","MEACHAM, STUART, THOMAS","I","","VICE PRES.CHIEF OPERATIONS OFFICER, DIRECTOR",10/1982,"A","Y","N",1094785
1992487,"N","A","MCGRATH, MARY, FRANCES","I","","EXEC. VICE PRESIDENT, DIRECTOR",05/2000,"A","Y","N",1336517
1992487,"N","A","KIDDOO, STEPHEN, CRAIG","I","","CHIEF COMPLIANCE OFFICER",01/2013,"NA","N","N",5637857
1992487,"N","A","STORSVED, ANNE, JOELLE","I","","DIRECTOR OF TAX DEPARTMENT & DIRECTOR",01/2013,"NA","Y","N",4299254
1992487,"N","A","NORRIS, CYNTHIA, C","I","","SHAREHOLDER",08/1994,"A","N","N",6631623
1992487,"N","A","NORRIS, JOHNSTON, ALLEN","I","","SHAREHOLDER",01/1992,"A","N","N",1281778
1992487,"N","A","ANDERSON, BRADEN, LEE","I","","CHIEF FINANCIAL OFFICER, SECRETARY & TREASURER",12/2021,"NA","Y","N",6628684
1992487,"N","A","ANDERSON, BRETT","I","","DIRECTOR",12/2021,"NA","Y","N",6310675
1992487,"N","A","WHITE, B., JOSEPH","I","","DIRECTOR",12/2021,"NA","Y","N",4635287
1992487,"N","A","GEORGE SHAPLAND ESTATE","DE","","SHAREHOLDER",12/2023,"C","N","N",
1992487,"N","A","KANG, DAE-WOUNG","I","","DIRECTOR",12/2023,"NA","Y","N",7464979
1992487,"N","A","Buerkett, Kaitlin, Anne","I","","DIRECTOR",12/2024,"NA","Y","N",7174041
1992497,"","B","BANK OF AMERICA CORPORATION","DE","NB HOLDINGS CORPORATION","SOLE SHAREHOLDER",10/1998,"E","Y","Y",
1992497,"Y","A","NB HOLDINGS CORPORATION","DE","","SOLE STOCKHOLDER",05/2019,"E","Y","N",
1992497,"Y","A","RAE, GLEN ALEXANDER","I","","CHIEF LEGAL OFFICER",08/2019,"NA","N","N",6300829
1992497,"Y","A","ALAM, SYED FARUQE","I","","CHIEF FINANCIAL OFFICER",09/2019,"NA","N","N",2394838
1992497,"Y","A","ZUBERI, SOOFIAN J J","I","","DIRECTOR & CHIEF EXECUTIVE OFFICER, STATE DESIGNATED PRINCIPAL",02/2022,"NA","Y","N",2372292
1992497,"Y","A","CHEPUCAVAGE, LAURA P","I","","DIRECTOR, STATE DESIGNATED PRINCIPAL",02/2022,"NA","Y","N",4672504
1992497,"Y","A","GADKARI, SARANG RAJAN","I","","DIRECTOR",02/2022,"NA","Y","N",2522409
1992497,"Y","A","BHATIA, KASHYAP P","I","","CHIEF COMPLIANCE OFFICER / BROKER DEALER",08/2022,"NA","N","N",6110368
1992497,"Y","A","BLISS, CLAIRE RENEE","I","","CHIEF COMPLIANCE OFFICER / REGISTERED INVESTMENT ADVISER",09/2022,"NA","N","N",6588570
1992497,"Y","A","MCQUEEN, MATTHEW C","I","","DIRECTOR",05/2024,"NA","Y","N",4204052
1992506,"Y","A","OASIS CAPITAL HOLD CO","DE","","MANAGING MEMBER",02/2025,"E","Y","N",
1992506,"Y","A","THOMPSON, JANELLE, JOHNSON","I","","CHIEF COMPLIANCE OFFICER",02/2025,"NA","Y","N",6338173
1992506,"Y","A","THOMPSON, TIMOTHY, ANDREW","I","","CEO",02/2025,"NA","Y","N",2026912
1992506,"Y","A","DEWHURST, BRYAN, MATTHEW","I","","PRESIDENT",02/2025,"NA","Y","N",4542194
1992506,"Y","A","THOMPSON, TAYLOR, J.","I","","VICE PRESIDENT",02/2025,"NA","Y","N",6569907
1992506,"","B","MULTI-FAMILY OFFICE WEALTH SOLUTIONS, LLC","DE","OASIS CAPITAL HOLD CO","SHAREHOLDER",02/2025,"D","Y","N",
1992506,"","B","DEWHURST, LLC","DE","MULTI-FAMILY OFFICE WEALTH SOLUTIONS, LLC","MANAGING MEMBER",03/2023,"D","Y","N",
1992506,"","B","DEWHURST, BRYAN, MATTHEW","I","DEWHURST, LLC","MANAGING MEMBER",05/2014,"E","Y","N",4542194
1992506,"","B","DIAMOND BROTHERS, LLC","DE","MULTI-FAMILY OFFICE WEALTH SOLUTIONS, LLC","MANAGING MEMBER",03/2023,"C","Y","N",
1992506,"","B","DIAMOND, JEREMIAH, EDWARD","I","DIAMOND BROTHERS, LLC","MEMBER",02/2023,"E","Y","N",5385410
1992506,"","B","DIAMOND, JOSHUA, GREGORY","I","DIAMOND BROTHERS, LLC","MEMBER",02/2023,"C","Y","N",8038750
1992506,"","B","THOMPSON FAMILY 916, LLC","DE","OASIS CAPITAL HOLD CO","SHAREHOLDER",02/2025,"D","Y","N",
1992506,"","B","BEESLYS BUSINESS HOLDINGS","DE","THOMPSON FAMILY 916, LLC","MANAGING MEMBER",10/2023,"C","Y","N",
1992506,"","B","THOMPSON, TAYLOR, J.","I","BEESLYS BUSINESS HOLDINGS","MEMBER",10/2023,"D","Y","N",6569907
1992506,"","B","THOMPSON, DANIELLE, AMANDA","I","BEESLYS BUSINESS HOLDINGS","MEMBER",10/2023,"D","Y","N",8038766
1992506,"","B","TIMJAYE, LLC","DE","THOMPSON FAMILY 916, LLC","MANAGING MEMBER",10/2023,"C","Y","N",
1992506,"","B","THOMPSON, TIMOTHY, ANDREW","I","TIMJAYE, LLC","MEMBER",10/2023,"D","Y","N",2026912
1992506,"","B","THOMPSON, JANELLE, JOHNSON","I","TIMJAYE, LLC","MEMBER",10/2023,"D","Y","N",6338173
1992506,"","B","SAMDY CAPITAL, LLC","DE","THOMPSON FAMILY 916, LLC","MANAGING MEMBER",11/2023,"C","Y","N",
1992506,"","B","THOMPSON, ANDREW, J.","I","SAMDY CAPITAL, LLC","MEMBER",11/2023,"D","Y","N",5917184
1992506,"","B","THOMPSON, SAMANTHA, LS","I","SAMDY CAPITAL, LLC","MEMBER",11/2023,"D","Y","N",6608963
1992518,"Y","A","BLUMENSCHEIN, JOEL REID","I","","PRESIDENT",04/2010,"NA","Y","N",1372334
1992497,"Y","A","SANTANNA, VINCENT C.","I","","CHIEF OPERATIONS OFFICER & FINOP",03/2025,"NA","N","N",5290525
1992518,"Y","A","PRANGE, HENRY CARL IV","I","","COMMON SHAREHOLDER",07/2003,"B","N","N",2847753
1992518,"Y","A","FREEDOM SECURITIES, INC.","DE","","COMMON SHAREHOLDER",04/2010,"E","N","N",
1992518,"","B","BLUMENSCHEIN, JOEL REID","I","FREEDOM SECURITIES INC","PRESIDENT",12/2012,"C","Y","N",1372334
1992518,"Y","A","WILSON, DAVID SCOTT","I","","CHIEF COMPLIANCE OFFICER",11/2018,"NA","Y","N",1895701
1992562,"N","A","KIDDOO, RONALD, LANE","I","","CHAIRMAN OF THE BOARD, VICE PRESIDENT, CHIEF INVESTMENT OFFICER/DIRECTOR",01/1982,"A","Y","N",1028779
1992562,"N","A","COZAD, GREGORY, DALE","I","","PRESIDENT, CHIEF EXECUTIVE OFFICER, DIRECTOR",11/1993,"A","Y","N",1046058
1992562,"N","A","MEACHAM, STUART, THOMAS","I","","VICE PRES.CHIEF OPERATIONS OFFICER, DIRECTOR",10/1982,"A","Y","N",1094785
1992562,"N","A","MCGRATH, MARY, FRANCES","I","","EXEC. VICE PRESIDENT, DIRECTOR",05/2000,"A","Y","N",1336517
1992562,"N","A","KIDDOO, STEPHEN, CRAIG","I","","CHIEF COMPLIANCE OFFICER",01/2013,"NA","N","N",5637857
1992562,"N","A","STORSVED, ANNE, JOELLE","I","","DIRECTOR OF TAX DEPARTMENT & DIRECTOR",01/2013,"NA","Y","N",4299254
1992562,"N","A","NORRIS, CYNTHIA, C","I","","SHAREHOLDER",08/1994,"A","N","N",6631623
1992562,"N","A","NORRIS, JOHNSTON, ALLEN","I","","SHAREHOLDER",01/1992,"A","N","N",1281778
1992562,"N","A","ANDERSON, BRADEN, LEE","I","","CHIEF FINANCIAL OFFICER, SECRETARY & TREASURER",12/2021,"NA","Y","N",6628684
1992562,"N","A","ANDERSON, BRETT","I","","DIRECTOR",12/2021,"NA","Y","N",6310675
1992562,"N","A","WHITE, B., JOSEPH","I","","DIRECTOR",12/2021,"NA","Y","N",4635287
1992562,"N","A","GEORGE SHAPLAND ESTATE","DE","","SHAREHOLDER",12/2023,"C","N","N",
1992562,"N","A","KANG, DAE-WOUNG","I","","DIRECTOR",12/2023,"NA","Y","N",7464979
1992562,"N","A","Buerkett, Kaitlin, Anne","I","","DIRECTOR",12/2024,"NA","Y","N",7174041
1985021,"N","A","MCNIFF, JOHN, M","I","","CHIEF EXECUTIVE OFFICER, CHIEF COMPLIANCE OFFICER",08/2021,"E","Y","N",2736235
1986990,"Y","A","DUNN, DAVID, JAMES","I","","PRESIDENT",05/2025,"NA","Y","N",2514757
1986990,"Y","A","DUNN, KERRI, LYNN","I","","CHIEF COMPLIANCE OFFICER AND TREASURER",05/2025,"NA","Y","N",5516468
1986990,"Y","A","ORTON, MARTIN, TICO","I","","SR. VICE PRESIDENT",05/2025,"A","Y","N",2785924
1986990,"Y","A","KNOX 2009 INVESTMENT TRUST, FBO EDWARD M. HOLZMAN","DE","","SHAREHOLDER",05/2025,"A","N","N",
1986990,"Y","A","KNOX 2009 INVESTMENT TRUST, FBO JESSICA B. HOLZMAN","DE","","SHAREHOLDER",05/2025,"A","N","N",
1986990,"Y","A","DUNN FAMILY TRUST","DE","","OWNER",05/2025,"D","Y","N",
1986990,"","B","HOLZMAN, JESSICA, B.","I","KNOX 2009 INVESTMENT TRUST, FBO JESSICA B. HOLZMAN","TRUSTEE",12/2009,"F","N","N",6308997
1986990,"","B","HOLZMAN, EDWARD, MICHAEL","I","KNOX 2009 INVESTMENT TRUST, FBO EDWARD M. HOLZMAN","TRUSTEE",12/2009,"F","N","N",4986264
1986990,"","B","DUNN, DAVID, JAMES","I","DUNN FAMILY TRUST","TRUSTEE",03/2018,"D","Y","N",2514757
1986990,"","B","DUNN, KERRI, LYNN","I","DUNN FAMILY TRUST","TRUSTEE",03/2018,"D","Y","N",5516468
1986990,"Y","A","GINA KNOX SEPARATELY HELD PROPERTY TRUST","DE","","SHAREHOLDER",05/2025,"B","N","N",
1986990,"Y","A","HALL FAMILY TRUST","DE","","SHAREHOLDER",05/2025,"A","N","N",
1986990,"","B","KNOX, GINA","I","GINA KNOX SEPARATELY HELD PROPERTY TRUST","TRUSTEE",04/2018,"F","N","N",7073324
1986990,"","B","HALL, DONALD, EDWIN","I","HALL FAMILY TRUST","TRUSTEE",08/2019,"F","N","N",1089086
1992710,"N","A","WON, JULIE, ANNE","I","","MANAGING PARTNER/PRESIDENT",01/2021,"C","Y","N",2974746
1992438,"N","A","WEST, LARRY, KNIGHT","I","","RETIRED OWNER",01/2002,"B","N","N",2625178
1992438,"N","A","CEDARHOLM, JEFFREY, ROLAND","I","","RETIRED OWNER",01/2010,"B","N","N",4581070
1992438,"N","A","SMITH, JESSICA, HOVIS","I","","CHIEF COMPLIANCE OFFICER, PRESIDENT",01/2012,"B","Y","N",5492682
1992438,"N","A","Johnson, Charles, Wesley","I","","CHIEF INVESTMENT OFFICER",06/2017,"B","Y","N",6899678
1992438,"N","A","Jones, Jeffrey, Wayne","I","","OWNER",01/2021,"B","Y","N",6566229
1992438,"N","A","GIPNER, PHILLIP, ANDREW","I","","VICE PRESIDENT",05/2025,"B","Y","N",6307240
1992710,"N","A","EKLOF, ERIC, SVEN","I","","PARTNER & VICE PRESIDENT",01/2021,"C","Y","N",4279878
1992710,"N","A","WRIGHT, ARTHUR, PIPIT","I","","PARTNER, TREASURER",01/2021,"C","Y","N",5192031
1992710,"N","A","Watson, Alexander, Alfred","I","","PARTNER",01/2024,"A","N","N",6796716
1992710,"N","A","Ford, Elisabeth, Anna","I","","CHIEF COMPLIANCE OFFICER",01/2025,"NA","Y","N",7142862
1991912,"N","A","SIMONS, SCOTT, W","I","","MANAGING MEMBER & CHIEF COMPLIANCE OFFICER",07/2020,"E","Y","N",4969653
1992377,"Y","A","SELLERS, WALLACE, OSBORN","I","","EXECUTIVE VICE PRESIDENT AND CHIEF FINANCIAL OFFICER",01/2024,"NA","Y","N",4327216
1992377,"Y","A","JONES LANG LASALLE CO-INVESTMENT INC.","DE","","OWNER",01/2019,"E","Y","N",
1992377,"","B","JONES LANG LASALLE INCORPORATED","DE","JONES LANG LASALLE CO-INVESTMENT INC.","OWNER",01/2019,"E","Y","Y",
1992377,"Y","A","REPP, GORDON, GRAHAM","I","","SECRETARY",01/2019,"NA","Y","N",4939771
1992377,"Y","A","GRIES, BRADLEY, JONATHAN","I","","HEAD OF AMERICAS",06/2024,"NA","Y","N",7358161
1992377,"Y","A","FREEMAN, ROBIN, DAWN","I","","CHIEF COMPLIANCE OFFICER",01/2023,"NA","Y","N",2611849
1992377,"Y","A","MCFAUL, ALLISON, MARA WEINER","I","","CHIEF OPERATION OFFICER AND CHIEF FINANCIAL OFFICER",04/2022,"NA","Y","N",7719333
1992377,"Y","A","ORAM, CRAIG, WILLIAM","I","","PRESIDENT",01/2024,"NA","Y","N",4351899
1992377,"Y","A","LASALLE FUND MANAGEMENT, B.V.","FE","","OWNER",02/2025,"B","N","N",
1987698,"Y","A","CARO MANAGEMENT HOLDCO LP","DE","","MANAGING MEMBER",06/2024,"E","Y","N",
1987698,"","B","CAREINA WILLIAMS REVOCABLE TRUST","DE","CARO MANAGEMENT HOLDCO LP","LIMITED PARTNER",06/2024,"E","Y","N",
1987698,"","B","CARO INVESTORS HOLDCOS GP LLC","DE","CARO MANAGEMENT HOLDCO LP","GENERAL PARTNER",06/2024,"F","Y","N",
1987698,"Y","A","WILLIAMS, CAREINA, DOROTHY","I","","FOUNDER, MANAGING PARTNER",06/2024,"NA","Y","N",3104929
1987698,"","B","WILLIAMS, CAREINA, DOROTHY","I","CAREINA WILLIAMS REVOCABLE TRUST","TRUSTEE",02/2016,"F","Y","N",3104929
1987698,"Y","A","HOLMES, MATTHEW, JESSE","I","","CHIEF COMPLIANCE OFFICER",12/2024,"NA","N","N",8030046
1992664,"Y","A","YAMCO, INC.","DE","","LIMITED PARTNER",06/2012,"B","Y","N",
1992664,"","B","YACKTMAN, DONALD, ARTHUR","I","YAMCO, INC.","SHAREHOLDER",06/2012,"C","Y","N",1065650
1992664,"","B","YACKTMAN, STEPHEN, ANDREW","I","YAMCO, INC.","SHAREHOLDER",06/2012,"C","Y","N",4628792
1992664,"","B","SUBOTKY, JASON, SCOTT","I","YAMCO, INC.","SHAREHOLDER",06/2012,"C","Y","N",2527230
1992664,"Y","A","GOTHAM ACQUISITION GP, LLC","DE","","GENERAL PARTNER",06/2012,"NA","N","N",
1992664,"","B","AFFILIATED MANAGERS GROUP, INC.","DE","AMG GOTHAM HOLDINGS, LLC","MANAGER AND SOLE MEMBER",10/2014,"E","Y","Y",
1992664,"Y","A","YACKTMAN, DONALD, ARTHUR","I","","LIMITED PARTNER",06/2012,"NA","Y","N",1065650
1992664,"Y","A","YACKTMAN, STEPHEN, ANDREW","I","","LIMITED PARTNER",06/2012,"NA","Y","N",4628792
1992664,"Y","A","SUBOTKY, JASON, SCOTT","I","","LIMITED PARTNER",06/2012,"NA","Y","N",2527230
1992664,"Y","A","WILKINS, RUSSELL, GORDON","I","","LIMITED PARTNER",06/2012,"NA","Y","N",4937983
1992664,"Y","A","GOTHAM ACQUISITION LP, LLC","DE","","LIMITED PARTNER",06/2012,"D","N","N",
1992664,"","B","AMG GOTHAM HOLDINGS, LLC","DE","GOTHAM ACQUISITION LP, LLC","MANAGER AND MEMBER",10/2014,"E","Y","N",
1992664,"Y","A","ONEILL, JOHN, THOMAS","I","","GENERAL COUNSEL",10/2022,"NA","Y","N",2107518
1992664,"Y","A","PIERONI, MOLLY, MCFARLAND","I","","PRESIDENT",11/2022,"NA","Y","N",2091003
1992664,"Y","A","Infante, Krista","I","","CHIEF COMPLIANCE OFFICER",06/2024,"NA","Y","N",7829796
1992664,"Y","A","MUNSON, CHRISTOPHER, SCOT","I","","CHIEF FINANCIAL OFFICER",09/2024,"NA","Y","N",6353492
1992669,"Y","A","STEARNS, TIMOTHY, STEVEN","I","","VP, CHIEF COMPLIANCE OFFICER",03/2025,"NA","Y","N",1327230
1992669,"Y","A","Herron, Sarah, Sparks","I","","CORPORATE SECRETARY",03/2025,"NA","Y","N",6905684
1992669,"","B","WESTERN & SOUTHERN MUTUAL HOLDING COMPANY, INC.","DE","WESTERN & SOUTHERN FINANCIAL GROUP, INC.","SHAREHOLDER",01/2025,"E","Y","N",
1992669,"Y","A","WESTERN & SOUTHERN FINANCIAL GROUP, INC.","DE","","PARENT COMPANY",01/2025,"E","Y","N",
1992669,"Y","A","BRODIE, TROY, DALE","I","","DIRECTOR",03/2025,"NA","Y","N",1924559
1992669,"Y","A","Bultema, John, Henry","I","","DIRECTOR",03/2025,"NA","Y","N",8079815
1992669,"Y","A","MCGRUDER, JILL, TRIPP","I","","DIRECTOR",03/2025,"NA","Y","N",1221720
1992669,"Y","A","NIEMEYER, JONATHAN, DAVID","I","","DIRECTOR",03/2025,"NA","Y","N",5863603
1992669,"Y","A","ROSENBLUTH, DAVID, A","I","","DIRECTOR",03/2025,"NA","Y","N",2930030
1992669,"Y","A","LOVELESS, MATTHEW, WILLIAM","I","","PRESIDENT",03/2025,"NA","Y","N",5657647
1992669,"Y","A","Fotsch, Benjamin, Edward","I","","VICE PRESIDENT",03/2025,"NA","Y","N",8079821
1992669,"Y","A","JOHNSON, JAY, VINCENT","I","","VICE PRESIDENT AND TREASURER",03/2025,"NA","Y","N",6607547
1992669,"Y","A","Surgnier, Steven, Paul","I","","VICE PRESIDENT",03/2025,"NA","Y","N",8079823
1992669,"Y","A","Wittman, Scott, Joseph","I","","VICE PRESIDENT",03/2025,"NA","Y","N",7679752
1992669,"Y","A","Anderson, Jason, Todd","I","","ASSISTANT TREASURER",03/2025,"NA","Y","N",6212635
1992669,"Y","A","BADER, SPENCER, AARON","I","","ASSISTANT TREASURER",03/2025,"NA","Y","N",6345944
1992704,"Y","A","ARNOTT, ROBERT, DOUGLAS","I","","NON-EXECUTIVE CHAIRMAN",03/2002,"NA","Y","N",1532951
