"FilingID","Other Name","BD","RR","Pool","FCM","Real Estate","Insurance","Bank","Trust","Municipal","Swap Dealer","Swap Participant","Accountant","Lawyer","Other","Other Description"
2011346,"APPLESEED CAPITAL","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2011382,"1DB ASSET MANAGEMENT","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1997678,"AMERICAN FUNDSTARS INSURANCE AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1997678,"MY SECURITIES","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
2009107,"VF TAX SERVICES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
2011641,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2007738,"A4 INSURANCE SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2009835,"FORT WASHINGTON CAPITAL PARTNERS LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FORT WASHINGTON FIXED INCOME LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FWPEI V GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FWPEI VI GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FWPEO II GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FWPEI VII GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FWPEI VIII GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FWPEO III GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"BVP NEO LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"BUCKEYE VENTURE PARTNERS, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FWPEI IX GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FWPEI X GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FWPEO IV GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FWPEI XI GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FWPEI SMALL MARKET II GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FORT WASHINGTON SECURITIES LENDING FIXED INCOME LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FWPEI MAUNA KEA GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2009835,"FWPEO V GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
2007487,"PRIVATE INVESTMENT INTELLIGENCE, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ANALYTICAL TOOL"
2007575,"PURSHE KAPLAN STERLING INVESTMENTS","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
2007575,"PKS FINANCIAL SERVICES INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2007575,"HUB INTERNATIONAL INSURANCE SERVICES, INC. D/B/A SIX4THREE INSURANCE SERVICES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2007575,"ESTATE AND TRUST SERVICES GROUP LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2007585,"PURSHE KAPLAN STERLING INVESTMENTS","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
2007585,"PKS FINANCIAL SERVICES INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2007585,"HUB INTERNATIONAL INSURANCE SERVICES, INC. D/B/A SIX4THREE INSURANCE SERVICES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2007585,"ESTATE AND TRUST SERVICES GROUP LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2007581,"WELLS FARGO ADVISORS","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","INSURANCE PRODUCT SALES"
2007911,"DAVENPORT FINANCIAL ADVISORS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","CORPORATE FINANCE"
2008935,"SAGE, RUTTY & CO., INC.","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
2008924,"THIRD VIEW RISK, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
