"FilingID","ReferenceID","SubreferenceID","Private Fund Name","Fund ID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion"
1978593,201965,151947,"STARWOOD OPPORTUNITY FUND XI INVESTOR KP, L.P.",805-1174781467,"","Canada","Y","Y"
1978593,201965,151948,"SOF-XI VIP TE, L.P.",805-6701546422,"Delaware","United States","Y","Y"
1978593,255629,140180,"SOF-XII INTERNATIONAL BLOCKER, L.P.",805-2189363586,"","Canada","N","Y"
1978593,255629,140181,"SOF-12 INTERNATIONAL S SCSP",805-7417222657,"","Luxembourg","N","Y"
1978593,255642,140169,"SOF-XII VIP OFFSHORE, L.P.",805-9925122446,"","Canada","N","Y"
1978593,307469,140175,"SOF-XII 892/NON-U.S. NON-REIT FEEDER, L.P.",805-1388454290,"Delaware","United States","N","Y"
1978593,417573,146601,"SCG DEBT II  SS FEEDER LP",805-1184384760,"","Guernsey","N","Y"
1978593,366275,146598,"SW EUROPEAN II FEEDER LP",805-9418238158,"","Guernsey","N","Y"
1978593,374573,145601,"STARWOOD DISTRESSED SPECIAL SITUATIONS II VIP OFFSHORE, L.P.",805-3687017242,"Delaware","United States","N","Y"
1978593,374823,145644,"STARWOOD REAL ESTATE DEBT STRATEGIES U.S. FEEDER,  L.P.",805-7646548587,"Delaware","United States","N","Y"
1978593,374573,145597,"STARWOOD DISTRESSED SPECIAL SITUATIONS II FEEDER B, L.P.",805-7149574919,"","Guernsey","N","Y"
1978593,374573,145598,"STARWOOD DISTRESSED SPECIAL SITUATIONS II VIP ONSHORE, L.P.",805-4720970684,"Delaware","United States","N","Y"
1978593,175677,117583,"SCG WHALE CO-INVEST INVESTOR, L.P.",805-6176663709,"","Canada","Y","Y"
1978593,478232,151616,"SDOF XIII FEEDER UK AIV (BLOCKED) LP",805-9028610397,"","Guernsey","N","Y"
1978593,478103,151585,"SOF-XIII FEEDER I, L.P.",805-5941408582,"Delaware","United States","N","Y"
1978593,478136,151589,"SOF-XIII VIP TE, L.P.",805-3724722619,"Delaware","United States","N","Y"
1978593,186224,151932,"STARWOOD OPPORTUNITY FUND XI INVESTOR KS, L.P.",805-2743638953,"","Canada","Y","Y"
1978593,186224,151934,"STARWOOD OPPORTUNITY FUND XI INVESTOR KT, L.P.",805-1568681018,"","Canada","Y","Y"
1978593,201868,151944,"STARWOOD OPPORTUNITY FUND XI INVESTOR KT, L.P.",805-1568681018,"","Canada","Y","Y"
1978593,478225,151601,"SOF-XIII VIP OFFSHORE, L.P.",805-9796521038,"","Canada","N","Y"
1978593,478225,151602,"SOF-XIII KA FEEDER, L.P.",805-1342857142,"","Canada","N","Y"
1978593,287227,151957,"STARWOOD OPPORTUNITY FUND XI INVESTOR KT, L.P.",805-1568681018,"","Canada","Y","Y"
1978593,287227,151949,"STARWOOD OPPORTUNITY FUND XI INVESTOR U.S. PRIVATE AGGREGATOR AIV, L.P.",805-8642221448,"Delaware","United States","Y","Y"
1978593,287227,151952,"STARWOOD OPPORTUNITY FUND XI INVESTOR U.S. PRIVATE NRE AIV II, L.P.",805-8477236053,"Delaware","United States","Y","Y"
1978593,287227,151953,"STARWOOD OPPORTUNITY FUND XI INVESTOR U.S. INSTITUTIONAL MAR-S AIV I L.P.",805-9809677362,"Delaware","United States","Y","Y"
1978593,287227,151958,"SOF-XI VIP OFFSHORE, L.P.",805-1753258765,"Delaware","United States","Y","Y"
1978593,186224,151930,"SOF-XI VIP OFFSHORE, L.P.",805-1753258765,"Delaware","United States","Y","Y"
1978593,287227,151954,"STARWOOD OPPORTUNITY FUND XI INVESTOR U.S. INSTITUTIONAL MAR-S AIV II L.P.",805-1522577493,"Delaware","United States","Y","Y"
1978593,287227,151951,"STARWOOD OPPORTUNITY FUND XI INVESTOR U.S. PRIVATE NRE AIV I, L.P.",805-4634038116,"Delaware","United States","Y","Y"
1978593,287227,151955,"STARWOOD OPPORTUNITY FUND XI INVESTOR KA, L.P.",805-3901103275,"","Canada","Y","Y"
1978593,287227,151950,"STARWOOD OPPORTUNITY FUND XI U.S. INSTITUTIONAL MAR AGGREGATOR AIV, L.P.",805-5154382986,"Delaware","United States","Y","Y"
1978593,186198,151917,"SOF-XI VIP TE, L.P.",805-6701546422,"Delaware","United States","Y","Y"
1978593,186198,151915,"STARWOOD OPPORTUNITY FUND XI INVESTOR KP, L.P.",805-1174781467,"","Canada","Y","Y"
1978593,478226,151604,"SOF-XIII VIP OFFSHORE, L.P.",805-9796521038,"","Canada","N","Y"
1978593,478226,151606,"SOF-XIII VIP TE, L.P.",805-3724722619,"Delaware","United States","N","Y"
1978593,201868,151945,"SOF-XI VIP OFFSHORE, L.P.",805-1753258765,"Delaware","United States","Y","Y"
1978593,478189,151595,"SOF-XIII VIP TE, L.P.",805-3724722619,"Delaware","United States","N","Y"
1978593,201024,151937,"SOF-XI VIP TE, L.P.",805-6701546422,"Delaware","United States","Y","Y"
1978593,185989,130647,"STARWOOD OPPORTUNITY FUND XI INVESTOR KT, L.P.",805-1568681018,"","Canada","Y","Y"
1978593,255677,134494,"STARWOOD DISTRESSED SPECIAL SITUATIONS CO-INVEST K FEEDER, L.P.",805-1396759176,"","Canada","N","Y"
1978593,276961,140191,"SOF-12 AIV FEEDER 2 LP",805-7546056235,"","Guernsey","N","Y"
1978593,255610,140154,"SOF-XII FEEDER I, L.P.",805-4628178528,"Delaware","United States","N","Y"
1978593,65597,117351,"SOF-X NEW INVESTOR, L.P.",805-4350617337,"Delaware","United States","Y","Y"
1978593,255614,140165,"SOF-12 INTERNATIONAL S SCSP",805-7417222657,"","Luxembourg","N","Y"
1978593,268803,140174,"SOF-XII VIP TE, L.P.",805-7550304501,"Delaware","United States","N","Y"
1978593,276962,140185,"SOF-XII FEEDER KA, L.P.",805-7969984110,"","Canada","N","Y"
1978593,255657,140159,"SOF-XII VIP OFFSHORE, L.P.",805-9925122446,"","Canada","N","Y"
1978593,478232,151611,"SOF-XIII VIP ONSHORE, L.P.",805-5070022950,"Delaware","United States","N","Y"
1978593,284132,137667,"SW EUROPEAN FEEDER I LP",805-7231030489,"","Guernsey","N","Y"
1978593,480596,151963,"STARWOOD OPPORTUNITY FUND XI INVESTOR U.S. PRIVATE NRE AIV II, L.P.",805-8477236053,"Delaware","United States","Y","Y"
1978593,478136,151590,"SOF-XIII VIP OFFSHORE, L.P.",805-9796521038,"","Canada","N","Y"
1978593,478136,151591,"SOF-XIII KA FEEDER, L.P.",805-1342857142,"","Canada","N","Y"
1978593,255697,134495,"STARWOOD DISTRESSED SPECIAL SITUATIONS CO-INVEST FEEDER, L.P.",805-7624997568,"","Canada","N","Y"
1978593,186224,120238,"SOF-11 INVESTOR INTERNATIONAL PRIVATE, SCSP",805-5565135806,"","Luxembourg","Y","Y"
1978593,478232,151613,"STARWOOD DISTRESSED OPPORTUNITY FUND XIII UK AIV BLOCKERCO LIMITED",805-1941461924,"","Guernsey","N","Y"
1978593,478232,151614,"STARWOOD DISTRESSED OPPORTUNITY FUND XIII UK AIV LP",805-9870580604,"","Guernsey","N","Y"
1978593,480596,151964,"STARWOOD OPPORTUNITY FUND XI INVESTOR U.S. INSTITUTIONAL MAR-S AIV I L.P.",805-9809677362,"Delaware","United States","Y","Y"
1978593,480596,151965,"SOF-XI VIP OFFSHORE, L.P.",805-1753258765,"Delaware","United States","Y","Y"
1978593,480596,151966,"STARWOOD OPPORTUNITY FUND XI INVESTOR U.S. INSTITUTIONAL MAR-S AIV II L.P.",805-1522577493,"Delaware","United States","Y","Y"
1978593,480596,151960,"STARWOOD OPPORTUNITY FUND XI INVESTOR KS, L.P.",805-2743638953,"","Canada","Y","Y"
1978593,480596,151961,"STARWOOD OPPORTUNITY FUND XI INVESTOR KT, L.P.",805-1568681018,"","Canada","Y","Y"
1978593,186224,120239,"SOF-11 INVESTOR INTERNATIONAL INSTITUTIONAL, SCSP",805-6065930423,"","Luxembourg","Y","Y"
1978593,480596,151967,"STARWOOD OPPORTUNITY FUND XI INVESTOR U.S. PRIVATE NRE AIV I, L.P.",805-4634038116,"Delaware","United States","Y","Y"
1978593,480596,151968,"STARWOOD OPPORTUNITY FUND XI INVESTOR KA, L.P.",805-3901103275,"","Canada","Y","Y"
1978593,186224,120240,"STARWOOD OPPORTUNITY FUND XI INVESTOR KP, L.P.",805-1174781467,"","Canada","Y","Y"
1978593,186215,120236,"SOF-XI VIP ONSHORE, L.P.",805-1554229696,"Delaware","United States","Y","Y"
1978593,186224,120241,"SOF-XI VIP TE, L.P.",805-6701546422,"Delaware","United States","Y","Y"
1978593,65596,13395,"STARWOOD U.S. OPPORTUNITY FUND X INVESTOR L.P",805-8858152550,"Delaware","United States","Y","Y"
1978593,185989,120195,"SOF-XI VIP OFFSHORE, L.P.",805-1753258765,"Delaware","United States","Y","Y"
1978593,25778,4734,"SCHF I-3 INVESTOR, L.P.",805-4054967752,"","United Kingdom","Y","Y"
1978593,480596,151969,"STARWOOD OPPORTUNITY FUND XI U.S. INSTITUTIONAL MAR AGGREGATOR AIV, L.P.",805-5154382986,"Delaware","United States","Y","Y"
1978593,186198,151918,"STARWOOD OPPORTUNITY FUND XI INVESTOR KS, L.P.",805-2743638953,"","Canada","Y","Y"
1978593,287227,151956,"STARWOOD OPPORTUNITY FUND XI INVESTOR KS, L.P.",805-2743638953,"","Canada","Y","Y"
1974988,252428,134048,"CAFE FEEDER FUND, LP",805-6497395742,"","Cayman Islands","Y","N"
1975027,18931,5106,"MILL CREEK STRATEGIC RETURN INTL. FUND, LTD. - ABSOLUTE RETURN SERIES",805-5236820633,"","Cayman Islands","Y","N"
1975027,18931,27374,"MILL CREEK STRATEGIC RETURN, LP - PRIVATE EQUITY  SERIES III",805-5733286448,"Delaware","United States","N","Y"
1975027,18931,9005,"MILL CREEK STRATEGIC RETURN, LP - PRIVATE EQUITY SERIES II",805-3962517317,"Delaware","United States","N","Y"
1975027,18931,5100,"MILL CREEK STRATEGIC RETURN, LP - ABSOLUTE RETURN SERIES",805-8596795844,"Delaware","United States","N","Y"
1975057,218804,126818,"BRAMSHILL TACTICAL FIXED INCOME FUND LLC",805-2590854169,"Delaware","United States","N","Y"
1975057,218804,126847,"BRAMSHILL TACTICAL FIXED INCOME FUND LTD",805-2429990200,"","Cayman Islands","N","Y"
1970089,482016,152071,"INCLINE III AVIATION FEEDER 1 LIMITED PARTNERSHIP",805-4147331308,"","Cayman Islands","Y","Y"
1970089,482016,152072,"INCLINE III AVIATION FEEDER 2 LIMITED PARTNERSHIP",805-4715028637,"","Cayman Islands","Y","Y"
1970089,482006,152067,"INCLINE III AVIATION FEEDER 1 LIMITED PARTNERSHIP",805-4147331308,"","Cayman Islands","Y","Y"
1970089,482021,152074,"INCLINE III AVIATION FEEDER 1 LIMITED PARTNERSHIP",805-4147331308,"","Cayman Islands","Y","Y"
1970089,482021,152075,"INCLINE III AVIATION FEEDER 2 LIMITED PARTNERSHIP",805-4715028637,"","Cayman Islands","Y","Y"
1970089,366799,144599,"BBAM FREIGHTER FEEDER 1 LP",805-9190910410,"","Cayman Islands","Y","Y"
1970089,366811,144612,"INCLINE II AVIATION FEEDER INVESTOR LIMITED PARTNERSHIP,",805-6479816766,"","Cayman Islands","Y","Y"
1970089,366797,144598,"BBAM FREIGHTER FEEDER 1 LP",805-9190910410,"","Cayman Islands","Y","Y"
1970089,366811,144611,"INCLINE II AVIATION FEEDER 2 LIMITED PARTNERSHIP",805-9880872703,"","Cayman Islands","Y","Y"
1970089,366808,144604,"INCLINE II AVIATION FEEDER 1 LIMITED PARTNERSHIP",805-8008268524,"","Cayman Islands","Y","Y"
1970089,366808,144605,"INCLINE II AVIATION FEEDER 2 LIMITED PARTNERSHIP",805-9880872703,"","Cayman Islands","Y","Y"
1970089,366810,144608,"INCLINE B AVIATION (CAYMAN) 2 LIMITED PARTNERSHIP",805-5979117405,"","Cayman Islands","Y","Y"
1970089,366810,144609,"INCLINE B AVIATION LLC",805-9473100301,"Delaware","United States","Y","Y"
1970089,366810,144607,"INCLINE B AVIATION (CAYMAN) LIMITED PARTNERSHIP",805-5585850092,"","Cayman Islands","Y","Y"
1970089,366797,144614,"BBAM FREIGHTER FEEDER 2 LP",805-5490096546,"","Cayman Islands","Y","Y"
1970089,366800,144601,"INCLINE A AVIATION LLC",805-3288411428,"Delaware","United States","Y","Y"
1970089,366800,144602,"INCLINE A AVIATION 2 LLC",805-6350058458,"Delaware","United States","Y","Y"
1970089,366800,144603,"INCLINE A AVIATION 3 LLC",805-2055795720,"Delaware","United States","Y","Y"
1970089,366808,144606,"INCLINE II AVIATION FEEDER INVESTOR LIMITED PARTNERSHIP",805-6479816766,"","Cayman Islands","Y","Y"
1970089,366813,144613,"INCLINE A AVIATION DAL CO-INVESTMENT LLC",805-5216275351,"Delaware","United States","Y","Y"
1970089,366799,144600,"BBAM FREIGHTER FEEDER 2 LP",805-5490096546,"","Cayman Islands","Y","Y"
1970089,366811,144610,"INCLINE II AVIATION FEEDER 1 LIMITED PARTNERSHIP",805-8008268524,"","Cayman Islands","Y","Y"
1970089,482024,152076,"INCLINE III AVIATION FEEDER 1 LIMITED PARTNERSHIP",805-4147331308,"","Cayman Islands","Y","Y"
1970089,482024,152077,"INCLINE III AVIATION FEEDER 2 LIMITED PARTNERSHIP",805-4715028637,"","Cayman Islands","Y","Y"
1970089,482006,152068,"INCLINE III AVIATION FEEDER 2 LIMITED PARTNERSHIP",805-4715028637,"","Cayman Islands","Y","Y"
1974678,213361,125893,"KPC INVESTMENT FUND LP",805-2147515571,"Delaware","United States","Y","N"
1974678,306463,139883,"KPC PE IPO FUND LP",805-5864641836,"Delaware","United States","Y","N"
1974678,213361,125894,"KPC INVESTMENT OFFSHORE SPC",805-3746335513,"","Cayman Islands","Y","N"
1975217,228958,140125,"SILVER POINT SPECIALTY CREDIT FUND II (OFFSHORE) C, L.P.",805-9487189696,"","Cayman Islands","N","Y"
1975217,228958,140119,"SILVER POINT SPECIALTY CREDIT FUND II (OFFSHORE), L.P.",805-3487221736,"","Cayman Islands","N","Y"
1975217,441441,150666,"SILVER POINT SELECT OVERFLOW OFFSHORE FUND, L.P.",805-1474258396,"","Cayman Islands","N","Y"
1975217,440706,150663,"SPPC CAYMAN FUND, L.P.",805-1283192705,"","Cayman Islands","N","Y"
1975217,13572,2911,"SILVER POINT CAPITAL OFFSHORE FUND, LTD.",805-5231174461,"","Cayman Islands","N","Y"
1975217,200563,123373,"SILVER POINT DISTRESSED OPPORTUNITY INSTITUTIONAL PARTNERS (OFFSHORE), L.P.",805-5276339995,"","Cayman Islands","N","Y"
1975217,318323,142480,"SILVER POINT SPECIALTY CREDIT FUND III, L.P.",805-3556525990,"Delaware","United States","N","Y"
1975217,228921,140132,"SILVER POINT SPECIALTY CREDIT FUND II (OFFSHORE) C, L.P.",805-9487189696,"","Cayman Islands","N","Y"
1975217,436441,150323,"SILVER POINT SPECIALTY CREDIT FUND (U) III LUX, SCSP",805-4791750741,"","Luxembourg","N","Y"
1975217,228958,140122,"SILVER POINT SPECIALTY CREDIT FUND II (OFFSHORE) B, L.P.",805-5480890344,"","Cayman Islands","N","Y"
1975217,364152,144238,"SP DISTRESSED OPPORTUNITY IP II INTERMEDIATE, L.P.",805-9398085020,"Delaware","United States","N","Y"
1975217,228921,140131,"SILVER POINT SPECIALTY CREDIT FUND II (OFFSHORE) B, L.P.",805-5480890344,"","Cayman Islands","N","Y"
1975217,228958,140117,"SILVER POINT SPECIALTY CREDIT FUND II, L.P.",805-7366252711,"Delaware","United States","N","Y"
1975217,184049,119785,"SILVER POINT DISTRESSED OPPORTUNITIES OFFSHORE FUND, L.P.",805-6528310310,"","Cayman Islands","N","Y"
1975217,318323,142481,"SILVER POINT SPECIALTY CREDIT FUND III (OFFSHORE), L.P.",805-8207268242,"","Cayman Islands","N","Y"
1975217,318375,142485,"SILVER POINT SPECIALTY CREDIT FUND III, L.P.",805-3556525990,"Delaware","United States","N","Y"
1975217,318375,142484,"SILVER POINT SPECIALTY CREDIT FUND III (OFFSHORE), L.P.",805-8207268242,"","Cayman Islands","N","Y"
1975217,364148,144236,"SP DISTRESSED OPPORTUNITY IP II INTERMEDIATE, L.P.",805-9398085020,"Delaware","United States","N","Y"
1975217,364148,144237,"SILVER POINT DISTRESSED OPPORTUNITY INSTITUTIONAL PARTNERS II (OFFSHORE), L.P.",805-9186545033,"","Cayman Islands","N","Y"
1975217,364152,144239,"SILVER POINT DISTRESSED OPPORTUNITY INSTITUTIONAL PARTNERS II (OFFSHORE), L.P.",805-9186545033,"","Cayman Islands","N","Y"
1975217,228921,140128,"SILVER POINT SPECIALTY CREDIT FUND II, L.P.",805-7366252711,"Delaware","United States","N","Y"
1975217,228921,140129,"SILVER POINT SPECIALTY CREDIT FUND II (OFFSHORE), L.P.",805-3487221736,"","Cayman Islands","N","Y"
1973373,303429,139692,"PGIM SENIOR LOAN OPPORTUNITIES MANAGEMENT (FEEDER) I, LLC",805-2338973444,"Delaware","United States","N","Y"
1973373,367369,144717,"PGIM SENIOR LOAN OPPORTUNITIES (RATED FEEDER FUND) II, L.P.",805-1386258556,"Delaware","United States","Y","Y"
1973373,360461,143709,"PGIM SENIOR LOAN OPPORTUNITIES CO-INVESTMENT II (FEEDER FUND), L.P.",805-2464916222,"","Ireland","N","Y"
1973373,27138,10020,"PRUDENTIAL CAPITAL PARTNERS (FEEDER FUND) IV, L.P.",805-6220464341,"Delaware","United States","N","Y"
1973373,188905,134942,"PRUDENTIAL CAPITAL PARTNERS MANAGEMENT (FEEDER) V, LLC",805-8491846833,"Delaware","United States","Y","N"
1973373,303403,139691,"PGIM CAPITAL PARTNERS (FEEDER FUND) VI, LLC",805-8388096913,"Delaware","United States","N","Y"
1973373,24013,122181,"PGIM FIXED INCOME U.S. LIQUIDITY RELATIVE VALUE FUND I, LLC - SERIES A",805-1204151002,"Delaware","United States","N","Y"
