"FilingID","Other Name","BD","RR","Pool","FCM","Real Estate","Insurance","Bank","Trust","Municipal","Swap Dealer","Swap Participant","Accountant","Lawyer","Other","Other Description"
1923986,"FWPEO II GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1923986,"FWPEI VII GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1923986,"FWPEI VIII GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1923986,"FWPEO III GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1923986,"BVP NEO LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1923986,"BUCKEYE VENTURE PARTNERS, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1923986,"FWPEI IX GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1923986,"FWPEI X GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1923986,"FWPEO IV GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1923986,"FWPEI XI GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1923986,"FWPEI SMALL MARKET II GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1923986,"FORT WASHINGTON SECURITIES LENDING FIXED INCOME LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1923986,"FWPEI MAUNA KEA GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1923986,"FWPEO V GP, LLC","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1929795,"COHEN & STEERS","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1925425,"PALLER FINANCIAL SERVICES, INC.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1927491,"AGES FINANCIAL SERVICES","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1927491,"ESTATE INSURANCE SERVICES LTD","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1927751,"SILVER OAK SECURITIES, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1928090,"A4 INSURANCE SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1932595,"FLP INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1927980,"RFG SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1927981,"WELLS FARGO ADVISORS","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","INSURANCE PRODUCT SALES"
1925178,"TOMASZ CYMER - SOLE PROPRIETOR","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1926472,"ESTATE INSURANCE SERVICES LTD","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1933537,"NORTHWEST INSURANCE ALLIANCE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1921569,"TAYLOR SECURITIES, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1924707,"WESTERN & SOUTHERN AGENCY, INC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1926555,"FILLMORE PROPERTY GROUP, LTD.","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",""
1925063,"BLACK CORAL FINANCIAL ADVISORS, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1925508,"THE RETIREMENT TEAM (DBA)","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N",""
1926472,"AGES FINANCIAL SERVICES","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1927249,"PRIVATE INVESTMENT INTELLIGENCE, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ANALYTICAL TOOL"
1923187,"SELL INSURANCE AS AN INDIVIDUAL","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1926535,"R.J. CLOUD, PLLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1926535,"MGC LAW FIRM PLLC","N","N","N","N","N","N","N","N","N","N","N","N","Y","N",""
1931490,"FOUNDERS FINANCIAL INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1930380,"SIMONDAVIS BROKERAGE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1930587,"MODERN WOODMEN GENERAL AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1934395,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1929144,"BRYAN JAMES BOOHER, CPA, PC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1929033,"CANACCORD GENUITY WEALTH MANAGEMENT","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1929400,"DAVENPORT FINANCIAL ADVISORS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","CORPORATE FINANCE"
1922053,"SEVERIN FINANCIAL GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1932750,"DANIEL R HOFF","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1934189,"FORTRESS INSURANCE BROKERAGE, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1934189,"FORTRESS CONSULTING, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","SEPARATE ENTITY WHICH PROVIDES BUSINESS CONSULTING SERVICES FROM TIME TO TIME."
1929579,"CANACCORD GENUITY WEALTH MANAGEMENT","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1934385,"IP FINANCIAL ADVISORY SERVICES LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1928964,"SIMONDAVIS BROKERAGE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1922637,"FORTRESS PRIVATE LEDGER","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1922637,"FORTRESS FINANCIAL PARTNERS","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1922637,"FORTRESS RETIREMENT PLAN ADVISORS","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1922637,"FORTRESS ADVISOR NETWORK","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1925702,"BOSC INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1925772,"NORTHROCK-X","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","LIFESTYLE MANAGMENT SERVICES"
1925772,"FOUNDATION X, INC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","501C3 ORGANIZATION, A CHARITABLE GIFTING VEHICLE"
1925772,"FOUNDATION X LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","WHOLLY OWNED SUBSIDIARY BUSINESS THAT PROVIDES FOUNDATION MANAGEMENT AND CONSULTING SERVICES"
1925772,"NRX HOLDINGS, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","INACTIVE HOLDING COMPANY"
1925772,"NRX HOCKEY LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","LIFESTYLE MANAGEMENT SERVICES SPECIFIC TO HOCKEY PLAYERS"
1925772,"RSG HOCKEY, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","HOCKEY AGENCY"
1922194,"THE CENTRAL  TRUST BANK","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",""
1923435,"EDVARD JORGENSEN ATTORNEY AT LAW","N","N","N","N","N","N","N","N","N","N","N","N","Y","N",""
1927929,"ELLENBECKER INVESTMENT GROUP TAX AND ACCOUNTING SERVICES LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1928514,"WELLS FARGO ADVISORS","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","INSURANCE PRODUCT SALES"
1933107,"FIRST TRUST INNOVATIVE TECHNOLOGIES L.P.","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","OWNS A PROPRIETARY ALTERNATIVE INVESTMENT TECHNOLOGY PLATFORM"
1927808,"FOURSTAR INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1928874,"GUERRA FINANCIAL GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1930970,"INSURANCE SERVICES BY ACCELERATE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1925404,"FIXE","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","BOOKKEEPING SERVICES"
1930474,"INSURANCE AGENT","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1932107,"RFG SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1932306,"INSURANCE SERVICES BY ACCELERATE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1923866,"CITY NATIONAL SECURITIES, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1924304,"PRAIRIEVIEW TAX","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1933972,"ROI CUBED","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","BUSINESS CONSULTING"
1925190,"CASCADE TAX & ACCOUNTING SERVICES","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1933085,"PANFILI FINANCIAL SERVICES, INC.","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N",""
1931408,"VIRTUS ALTERNATIVE INVESTMENT ADVISERS, INC.","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1925311,"CAPSTONE INVESTMENT GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1929830,"ATOMI LIFE AND INSURANCE BENEFITS SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1926263,"SECHREST & BLOOM, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1930209,"SIMONDAVIS BROKERAGE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1923798,"WESTERN INTERNATIONAL SECURITIES (RELATED PERSONS))","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1923891,"THOMPSON FINANCIAL GROUP, INC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1926179,"THE WOLF GROUP, P.C.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1926856,"ANDREW MAYNERICH INSURANCE AGENT","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1925955,"ACRISURE NJ PARTNERS INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1922107,"INTEGRATED WEALTH MANAGMENT, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1922107,"ZEUSS LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REGISTERED AGENT SERVICES"
1922107,"WISER WEALTH LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","EDUCATIONAL COURSES AND SERVICES"
1922107,"ASPIRE TAX AND ACCOUNTING","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1930964,"NORTHWEST INSURANCE ALLIANCE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1924222,"FEARLESS FINANCE","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","FINANCIAL PLANNING ""APP"""
1931793,"THE FINANCIAL DISCOVERY GROUP, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1931844,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1922788,"HARLOW INSURANCE AGENCY, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1923639,"TRAJAN WEALTH INSURANCE SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1923616,"THE RETIREMENT TEAM (DBA)","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N",""
1922349,"SIZEMORE CAPITAL MANAGEMENT LLC (SAME ENTITY AS RIA)","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1922558,"CFS INSURANCE AND TECHNOLOGY SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1924149,"KEITH KOLINSKY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1924851,"NORTHWEST INSURANCE ALLIANCE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1926910,"BUFFFALO FIRST ADVISORY SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1933260,"PRAIRIEVIEW TAX","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1921280,"ELTEKON BUSINESS SERVICES LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REFERRAL FEES COLLECTED ON COLLATERALIZED LINES OF CREDIT"
1922764,"PREPARING FOR RETIREMENT","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","EDUCATIONAL PUBLICATION AND CLASSES"
1934356,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1933739,"PURSHE KAPLAN STERLING","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1934144,"SIMONDAVIS BROKERAGE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1934333,"PANFILI FINANCIAL SERVICES, INC.","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N",""
1926070,"FREE ENTERPRISE C S ADVISORS LTDA","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N",""
1926115,"RPS RISK MANAGEMENT LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1929486,"RFG SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1918808,"AMERICAN FUNDSTARS INSURANCE AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1918808,"MY SECURITIES","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1922564,"ADVISORNET INSURANCE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1922564,"ADVISORNET BENEFITS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1932049,"ACCU-VEST PLANNING, INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1931201,"ATOMI LIFE AND INSURANCE BENEFITS SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1930456,"BRESCIA MCCLUSKEY, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1932049,"MUTUAL FUNDS ASSOCIATES, INC.","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
