"FilingID","SchA-3","Schedule","Full Legal Name","DE/FE/I","Entity in Which","Title or Status","Status Acquired","Ownership Code","Control Person","PR","OwnerID"
1925262,"Y","A","MAHER, CARLY, PRITCHARD","I","","CHIEF OPERATING OFFICER",08/2020,"NA","Y","N",4003223
1925262,"Y","A","GALLO, JOSEPH, MICHAEL","I","","CHIEF COMPLIANCE OFFICER",01/2025,"NA","Y","N",3108044
1925287,"N","A","FRANK, RIMERMAN + CO. LLP","DE","","MEMBER",10/2001,"E","Y","N",
1925287,"N","A","KREISCHER, BRIAN, MATTHEW","I","","ADMINISTRATIVE OVERSIGHT MANAGER OF FRANK, RIMERMAN ADVISORS LLC",01/2015,"NA","Y","N",4625727
1925287,"N","A","BLACK, DAHLIA, D","I","","CHIEF COMPLIANCE OFFICER",08/2024,"NA","Y","N",3026273
1923045,"N","A","SILVER, DAVID, SCOTT","I","","CHIEF EXECUTIVE OFFICER AND CHIEF COMPLIANCE OFFICER",10/2020,"E","Y","N",4901248
1923727,"N","A","WOOD, WESLEY, PRICE","I","","PRINCIPAL",11/2014,"E","Y","N",4703879
1923727,"N","A","MCCANN, KEVIN, MICHAEL","I","","CHIEF COMPLIANCE OFFICER",01/2024,"NA","Y","N",2509142
1923791,"N","A","POODIACK, TRAVIS, JAMES","I","","MANAGER/CCO",06/2024,"C","Y","N",6527796
1923791,"N","A","POODIACK, LIANA, MARIE","I","","MANAGER",06/2024,"E","Y","N",3230074
1922995,"N","A","CHRISTOPHERSON, AARON, JACOB","I","","PRESIDENT / CCO",09/2019,"E","Y","N",5289850
1922995,"N","A","GAY, RANDY, EARL","I","","VICE PRESIDENT",09/2019,"B","Y","N",5642216
1922995,"N","A","Timm, Brian, Andrew","I","","PRINCIPAL",10/2023,"B","Y","N",7497662
1923045,"N","A","HARBERT, MATTHEW, O","I","","CHIEF INVESTMENT OFFICER",10/2020,"NA","Y","N",3005758
1925326,"Y","A","OLSON WMG, LLC","DE","","MEMBER",10/2017,"E","Y","N",
1925326,"Y","A","OLSON, STEPHEN, THOMAS","I","","CHIEF COMPLIANCE OFFICER",10/2017,"NA","Y","N",6285609
1925326,"","B","STO SD DESCENDANTS, LLC","DE","OLSON WMG, LLC","OWNER",10/2023,"E","Y","N",
1925326,"","B","OLSON, STEPHEN, THOMAS","I","STO SD DESCENDANTS, LLC","MANAGER",03/2022,"F","Y","N",6285609
1925326,"","B","2022 SD STO DESCENDANTS TRUST DATED 12/30/2022","DE","STO SD DESCENDANTS, LLC","OWNER",10/2023,"E","Y","N",
1925331,"N","A","FOSTER, DARIA, LOPRESTI","I","","NON-EXECUTIVE MEMBER",04/2018,"B","N","N",2811548
1925331,"N","A","LYNCH, SUSAN, E","I","","NON-EXECUTIVE MEMBER",07/2002,"A","N","N",4603906
1925331,"N","A","SIEG, DOUGLAS, BLOOM","I","","MEMBER, MANAGING PARTNER",04/2018,"B","Y","N",2261001
1925331,"N","A","FANNON, ANGELA, L","I","","MEMBER AND CHIEF FINANCIAL OFFICER",07/2019,"NA","N","N",4282126
1925331,"N","A","PICCIOTTO, MARY, ANN","I","","MANAGING DIRECTOR, GLOBAL CHIEF COMPLIANCE OFFICER",03/2023,"NA","N","N",4235357
1925331,"N","A","STUZIN, RANDOLPH, ARTHUR","I","","MEMBER & CHIEF LEGAL OFFICER",09/2023,"NA","N","N",4645056
1925387,"N","A","MIRAMONTES, ISIDRO, Z","I","","MEMBER AND CHIEF COMPLIANCE OFFICER",07/2015,"D","Y","N",2670160
1925387,"N","A","MANGUM, ARIANA, ANAIS","I","","MEMBER",08/2016,"D","Y","N",6142259
1925391,"Y","A","FESTE, JOSEPH, ANDREW","I","","PRESIDENT/CHIEF COMPLIANCE OFFICER",07/2004,"D","Y","N",1739013
1925391,"Y","A","FESTE, JOSEPH, W","I","","VICE PRESIDENT",03/2014,"C","Y","N",5963495
1925391,"Y","A","TRACY, MARK, RUBEN","I","","CHIEF FINANCIAL OFFICER",10/2004,"NA","N","N",6288468
1925391,"Y","A","KM CAPITAL MANAGEMENT GP LLC","DE","","GENERAL PARTNER",09/2009,"NA","Y","N",
1925391,"","B","FESTE, JOSEPH, ANDREW","I","KM CAPITAL MANAGEMENT GP LLC","OWNER",09/2009,"C","Y","N",1739013
1925391,"","B","Feste, Kelley","I","KM CAPITAL MANAGEMENT GP LLC","OWNER",09/2009,"C","Y","N",6778609
1925391,"","B","FESTE, JOSEPH, W","I","KM CAPITAL MANAGEMENT GP LLC","OWNER",01/2025,"C","Y","N",5963495
1925426,"N","A","VAN NAME, JOSEPH, MASON","I","","PRESIDENT, CHIEF EXECUTIVE OFFICER, AND CHIEF COMPLIANCE OFFICER",07/2007,"E","Y","N",4801308
1925464,"N","A","ZACHARCZYK, RYAN, PATRICK","I","","PRESIDENT",01/2007,"E","Y","N",4587387
1925464,"N","A","ZACHARCZYK, MICHELA, MARIE","I","","CHIEF COMPLIANCE OFFICER",06/2024,"NA","Y","N",7819349
1925328,"Y","A","Finch, Derek, Justin","I","","CHIEF COMPLIANCE OFFICER",12/2024,"NA","Y","N",4895591
1925328,"","B","STRAUSS, GLEN, DAVID","I","556 INVESTMENTS, LLC","MANAGING MEMBER",07/2022,"E","Y","N",1230745
1925328,"Y","A","DER-TAVITIAN, RAZMIG","I","","CHIEF INVESTMENT OFFICER / MANAGING PARTNER",12/2024,"NA","Y","N",7493819
1925328,"Y","A","STRAUSS, GLEN, DAVID","I","","FOUNDER & MANAGING PARTNER",12/2024,"NA","Y","N",1230745
1925328,"Y","A","LEWIS, JONATHAN, ADAM","I","","FOUNDER & MANAGING PARTNER",12/2024,"NA","Y","N",2317260
1925328,"Y","A","SLK WEALTH HOLDINGS, LLC","DE","","OWNER",01/2025,"E","Y","N",
1925328,"","B","556 INVESTMENTS, LLC","DE","SLK WEALTH HOLDINGS, LLC","OWNER",01/2025,"C","Y","N",
1924465,"Y","A","REVOLUT HOLDINGS US INC","DE","","MANAGING MEMBER",11/2019,"E","Y","N",
1924465,"Y","A","Callahan, Jack, William","I","","CHIEF EXECUTIVE OFFICER",08/2022,"NA","Y","N",7388029
1924465,"","B","REVOLUT GROUP HOLDINGS LTD.","FE","REVOLUT HOLDINGS US INC","SOLE STOCKHOLDER",07/2020,"E","Y","N",
1924465,"","B","STORONSKY, NIKOLAY","I","REVOLUT GROUP HOLDINGS LTD.","CEO",07/2015,"C","Y","N",7142878
1924465,"Y","A","SMITH, LISA, L","I","","CHIEF COMPLIANCE OFFICER",12/2024,"NA","Y","N",2691076
1924620,"N","A","OOSTERHART, DOUGLAS, ALLEN","I","","FOUNDER, CCO",04/2018,"E","Y","N",6194360
1930059,"Y","A","BRUNNEMER & CO","DE","","MEMBER",06/2024,"D","Y","N",
1925309,"N","A","HIMMLER, KENNETH, NONE","I","","CHIEF COMPLIANCE OFFICER",01/2016,"E","Y","N",1364574
1925309,"N","A","KATHOL, ANDREW, JOSEPH","I","","VICE PRESIDENT",01/2025,"NA","Y","N",4626189
1925309,"N","A","Himmler, Julie, Marie","I","","BACK UP SSA",01/2025,"D","Y","N",7196075
1930059,"Y","A","BRUNNEMER, HEBER, KEITH","I","","CEO, CCO",06/2024,"NA","Y","N",2758256
1930059,"Y","A","FTA1,LLC","DE","","MEMBER",06/2024,"D","Y","N",
1930059,"Y","A","Taylor, Tina, Hudson","I","","CFO",06/2024,"NA","Y","N",7203745
1930059,"","B","BRUNNEMER CHILDREN'S GST INVESTMENT TRUST DTD 12/20/01","DE","BRUNNEMER & CO","SHAREHOLDER",12/2001,"D","Y","N",
1930059,"","B","GOLDSMITH, JAMES, WALTER","I","FTA1,LLC","SHAREHOLDER",08/2021,"E","Y","N",4079674
1930059,"","B","BRUNNEMER, HEBER, KEITH","I","BRUNNEMER CHILDREN'S GST INVESTMENT TRUST DTD 12/20/01","TRUSTEE",12/2001,"F","Y","N",2758256
1930059,"","B","HKBIII GST TRUST U/A/D SEPTEMBER 5, 2018","DE","BRUNNEMER & CO","SHAREHOLDER",09/2018,"C","Y","N",
1930059,"","B","Hattenhauer, Paul, McDonald","I","BRUNNEMER CHILDREN'S GST INVESTMENT TRUST DTD 12/20/01","TRUSTEE",12/2001,"F","Y","N",7081864
1930059,"","B","Hattenhauer, Paul, McDonald","I","HKBIII GST TRUST U/A/D SEPTEMBER 5, 2018","TRUSTEE",09/2018,"F","Y","N",7081864
1930059,"","B","BRUNNEMER, HEBER, KEITH","I","HKBIII GST TRUST U/A/D SEPTEMBER 5, 2018","TRUSTEE",09/2018,"F","Y","N",2758256
1922302,"Y","A","PATSKY, MATTHEW, WILLIAM","I","","CEO",07/2011,"NA","Y","N",1302140
1922302,"Y","A","DENNEY, NANCY, INTER","I","","CHIEF COMPLIANCE OFFICER",10/2014,"NA","Y","N",1655412
1922302,"Y","A","PERPETUAL US HOLDING COMPANY INC","FE","","OWNER",06/2020,"E","Y","N",
1922302,"","B","PERPETUAL ACQUISITION COMPANY LIMITED","FE","PERPETUAL US HOLDING COMPANY INC","OWNER",06/2020,"E","Y","N",
1922302,"","B","PERPETUAL LIMITED","FE","PERPETUAL ACQUISITION COMPANY LIMITED","OWNER",06/2020,"E","Y","N",
1922302,"Y","A","SMITH, CHERYL, IRENE","I","","DIRECTOR",11/2023,"NA","Y","N",3023806
1922302,"Y","A","Lo Proto, Alan, Jay","I","","DIRECTOR",11/2023,"NA","Y","N",7788621
1922302,"Y","A","JOVANOVIC, ALEXANDER","I","","HEAD OF PRIVATE CLIENT",12/2023,"NA","Y","N",5880811
1922302,"Y","A","Zelee, Whitney","I","","CHIEF ADMINISTRATIVE OFFICER",12/2023,"NA","Y","N",7843670
1922359,"N","A","ASHLAND, BROOKE, CUTLER","I","","CHIEF COMPLIANCE OFFICER",10/2004,"NA","N","N",2762853
1922359,"N","A","FISCHER, CAROL, SUE","I","","DIRECTOR OF CLIENT RELATIONS, MEMBER",10/2003,"A","Y","N",4351369
1922359,"N","A","PATTEN, MATTHEW, CUTLER","I","","CHIEF EXECUTIVE OFFICER, MEMBER",10/2003,"C","Y","N",2762796
1922359,"N","A","PATTEN, ERICH, MARK","I","","PRESIDENT, MEMBER",10/2003,"C","Y","N",4670959
1922359,"N","A","ANDERSON, BROOK, AUSTIN","I","","CHIEF OPERATING OFFICER",11/2021,"NA","Y","N",6566083
1913238,"Y","A","PEREZ, RICHARD, A","I","","CHIEF INVESTMENT OFFICER AND CHIEF COMPLIANCE OFFICER",01/2025,"NA","Y","N",4246334
1913238,"Y","A","MATTERS CAPITAL HOLDINGS LLC","DE","","HOLDING COMPANY",01/2025,"E","Y","N",
1913238,"Y","A","ALGAZE, ALEJANDRO","I","","EXECUTIVE CHAIRMAN",01/2025,"NA","Y","N",5413281
1913238,"","B","MATTERS CAPITAL LEGACY PARTNERS LLC","DE","MATTERS CAPITAL HOLDINGS LLC","MEMBER",01/2025,"E","Y","N",
1913238,"","B","ALGAZE, ALEJANDRO","I","DOMICA INVESTMENTS CORP.","SHAREHOLDER",01/2025,"E","Y","N",5413281
1913238,"","B","PEREZ, RICHARD, A","I","BELLE SPRINGS INVESTMENTS CORP.","SHAREHOLDER",01/2025,"E","Y","N",4246334
1913238,"","B","BELLE SPRINGS INVESTMENTS CORP.","DE","MATTERS CAPITAL LEGACY PARTNERS LLC","MEMBER",01/2025,"D","Y","N",
1913238,"","B","DOMICA INVESTMENTS CORP.","DE","MATTERS CAPITAL LEGACY PARTNERS LLC","MEMBER",01/2025,"D","Y","N",
1921858,"N","A","Carrillo, Daniel","I","","FOUNDER, CCO",11/2024,"E","Y","N",8025519
1921898,"N","A","Cohen, Alexander, M","I","","MEMBER",01/2023,"NA","Y","N",6692604
1930114,"N","A","MCLAREN, CHARLES, MICHAEL","I","","PRESIDENT/CEO",03/2002,"E","Y","N",1378933
1930114,"N","A","Dardis, Patrick","I","","CCO",08/2022,"NA","N","N",7645646
1930106,"N","A","HARDY, HUNTER, KELL","I","","PRESIDENT/CHIEF COMPLIANCE OFFICER",05/2008,"E","Y","N",5528724
1922301,"N","A","WEAVER, JESSICA, CLAIRE","I","","CCO/OWNER",01/2021,"E","Y","N",5564098
1921898,"N","A","BRADLEY, MICHAEL, VERN","I","","MEMBER/MANAGER/CHIEF COMPLIANCE OFFICER",04/2003,"E","Y","N",4605220
1921898,"N","A","SCOTT, BRANDON, MICHAEL","I","","MEMBER",01/2023,"NA","Y","N",6345696
1927540,"Y","A","TAM, ADRIEL","I","","FOUNDER, CHIEF EXECUTIVE OFFICER",06/2024,"NA","Y","N",5301024
1927540,"Y","A","JAEGER, MARK, DEAN","I","","CHIEF COMPLIANCE OFFICER, CHIEF OPERATING OFFICER",06/2024,"NA","Y","N",1308398
1927540,"Y","A","ENSEMBLE TEAM, INC.","DE","","HOLDING COMPANY",06/2024,"E","Y","N",
1927540,"","B","TAM, ADRIEL","I","ENSEMBLE TEAM, INC.","OWNER",09/2024,"C","Y","N",5301024
1927540,"","B","PARK, JUNG, SIK","I","ENSEMBLE TEAM, INC.","OWNER",09/2024,"C","Y","N",8012965
1930400,"Y","A","FORSTER PAZIENZA, MARGO, CHRISTINA","I","","CHIEF COMPLIANCE OFFICER",10/2022,"NA","Y","N",7686648
1930400,"Y","A","TURNER, MATTHEW, DEAN","I","","DIRECTOR",03/2021,"NA","Y","N",5551034
1930400,"Y","A","MESSINA, ANTHONY, JULIAN","I","","PRESIDENT, DIRECTOR",03/2021,"NA","Y","N",6777506
1930400,"Y","A","MERCURI, FRANCIS, HENRY","I","","CHIEF FINANCIAL OFFICER",09/2023,"NA","Y","N",7791965
1930400,"Y","A","GUARDIAN CAPITAL GROUP LIMITED","FE","","SHAREHOLDER",03/2021,"E","Y","N",
1930400,"Y","A","TURNER, MATTHEW, DEAN","I","","GENERAL COUNSEL, SECRETARY",10/2022,"NA","Y","N",5551034
1930400,"Y","A","YI, DONALD","I","","DIRECTOR",03/2021,"NA","Y","N",6473842
1930400,"","B","MINIC INVESTMENTS LIMITED","FE","GUARDIAN CAPITAL GROUP LIMITED","SHAREHOLDER",01/2024,"C","Y","N",
1930400,"","B","CHRISTODOULOU, ANDREW, MICHAEL","I","MINIC INVESTMENTS LIMITED","SHAREHOLDER",06/2024,"C","Y","N",6049704
1930400,"","B","CHRISTODOULOU, NICHOLAS","I","MINIC INVESTMENTS LIMITED","SHAREHOLDER",06/2024,"C","Y","N",8000915
1930400,"","B","CHRISTODOULOU, STEPHANIE, DIANA","I","MINIC INVESTMENTS LIMITED","SHAREHOLDER",06/2024,"C","Y","N",8000916
1930400,"","B","CHRYSSAFOU-CHRISTODOULOU, DIMITRIS-STAVROS","I","MINIC INVESTMENTS LIMITED","SHAREHOLDER",06/2024,"C","Y","N",8000918
1930827,"N","A","ESTEP, SUSAN, ANN","I","","MANAGING PARTNER AND PRESIDENT",08/2019,"D","Y","N",1636058
1930827,"N","A","WEBER, DAVID, ANTHONY","I","","MANAGING PARTNER, VICE PRESIDENT, CHIEF COMPLIANCE OFFICER",08/2019,"C","Y","N",4723892
1930847,"","B","PANDANUS PARTNERS, L.P.","DE","FIL LIMITED","SHAREHOLDER (CLASS B COMMON)",09/1990,"C","Y","N",
1930847,"","B","PANDANUS ASSOCIATES, INC.","DE","PANDANUS PARTNERS, L.P.","GENERAL PARTNER",09/1990,"F","Y","N",
1930847,"Y","A","FIL JAPAN HOLDINGS KK","FE","","SHAREHOLDER",10/2004,"E","Y","N",
1930847,"","B","FIL LIMITED","FE","FIL ASIA HOLDINGS PTE LIMITED","SHAREHOLDER",12/2008,"C","Y","N",
1930847,"","B","FIL JAPAN HOLDINGS (SINGAPORE) PTE. LIMITED","FE","FIL JAPAN HOLDINGS KK","SHAREHOLDER",04/2009,"D","Y","N",
1930847,"Y","A","KUBO, TETSURO","I","","CHIEF COMPLIANCE OFFICER",10/2010,"NA","Y","N",5941106
1930847,"","B","FIL ASIA HOLDINGS PTE LIMITED","FE","FIL JAPAN HOLDINGS (SINGAPORE) PTE. LIMITED","SHAREHOLDER",01/2009,"C","Y","N",
1930847,"Y","A","KASHIMA, MIYUKI","I","","DIRECTOR",03/2022,"NA","Y","N",7542604
1930847,"Y","A","LI, LYDIA","I","","DIRECTOR",03/2022,"NA","Y","N",7542605
1930847,"Y","A","LI, MAY, HUI MEI","I","","DIRECTOR",03/2022,"NA","Y","N",6402436
1930847,"Y","A","WADA, HIROMI","I","","DIRECTOR",11/2022,"NA","Y","N",7718966
1930847,"Y","A","PENZONE, COLBY, JOSEPH","I","","DIRECTOR",10/2024,"NA","Y","N",2749824
1930708,"Y","A","GESTL, DONNA, CAROL","I","","CCO",01/2006,"NA","Y","N",2636738
1930708,"Y","A","EAG WEALTH MANAGEMENT STRATEGIES, LLC","DE","","MEMBER",10/2022,"E","Y","N",
1930708,"","B","EISNER ADVISORY GROUP, LLC","DE","EAG WEALTH MANAGEMENT STRATEGIES, LLC","MEMBER",10/2022,"E","Y","N",
1930708,"","B","EAG INC.","DE","EISNER ADVISORY HOLDCO LLC","SHAREHOLDER",10/2022,"E","Y","N",
1930708,"","B","EAG HOLDINGS L.P.","DE","EAG TOP INTERMEDIATE HOLDINGS, INC.","SHAREHOLDER",10/2022,"E","Y","N",
1930708,"","B","TI V EAG INVESTMENT AGGREGATOR, L.P.","DE","EAG HOLDINGS L.P.","SHAREHOLDER",10/2022,"E","Y","N",
1930708,"","B","EISNER ADVISORY HOLDCO LLC","DE","EISNER ADVISORY GROUP, LLC","SHAREHOLDER",10/2022,"E","Y","N",
1930708,"","B","EAG SUB INTERMEDIATE HOLDINGS, INC.","DE","EAG INC.","SHAREHOLDER",10/2022,"E","Y","N",
1930708,"","B","EAG TOP INTERMEDIATE HOLDINGS, INC.","DE","EAG SUB INTERMEDIATE HOLDINGS, INC.","SHAREHOLDER",10/2022,"E","Y","N",
1930708,"","B","EAG GP, LLC","DE","EAG HOLDINGS L.P.","GENERAL PARTNER",10/2022,"F","Y","N",
1930708,"Y","A","HOFFMAN, DONALD, NATHAN","I","","REGIONAL PRESIDENT",01/2000,"NA","Y","N",4445738
1930708,"Y","A","Martin, Michele, L","I","","PRESIDENT",07/2023,"NA","Y","N",5653595
1930708,"","B","TOWERBROOK INVESTORS V (ONSHORE), L.P.","DE","TI V EAG INVESTMENT AGGREGATOR, L.P.","SHAREHOLDER",10/2022,"D","Y","N",
1930708,"Y","A","Wingenbach, Cassity, Nicole","I","","CHIEF OPERATING OFFICER",01/2024,"NA","Y","N",5310099
1930708,"Y","A","PROSPERITY C CORP","DE","","MEMBER",10/2022,"B","Y","N",
1930708,"","B","EAG WEALTH MANAGEMENT STRATEGIES, LLC","DE","PROSPERITY C CORP","MEMBER",10/2022,"E","Y","N",
1930863,"N","A","LOWE, SCOTT, A","I","","OWNER",08/2016,"E","Y","N",4791932
1930863,"N","A","LOWE, AUTOMN, BEVERLYSUE","I","","CHIEF COMPLIANCE OFFICER & CHIEF OPERATIONS OFFICER",12/2023,"NA","Y","N",5605276
1930860,"Y","A","SIMPLICITY FINANCIAL MARKETING HOLDINGS INC.","DE","","OWNER",01/2019,"E","Y","N",
1930860,"","B","SIMPLICITY FINANCIAL MARKETING GROUP HOLDINGS INC.","DE","SIMPLICITY FINANCIAL MARKETING HOLDINGS INC.","SHAREHOLDER",02/2018,"E","Y","N",
1930860,"","B","PEQUOD MIDCO INC","DE","SIMPLICITY FINANCIAL MARKETING GROUP HOLDINGS INC.","SHAREHOLDER",12/2020,"E","Y","N",
1930860,"","B","PEQUOD TOPCO INC.","DE","PEQUOD MIDCO INC","SHAREHOLDER",12/2020,"E","Y","N",
1930860,"Y","A","MCCANN, ERIN, BARTLETT","I","","PRESIDENT",01/2019,"NA","Y","N",2943981
1930860,"Y","A","DONALDSON, BRUCE, GEORGE","I","","CHIEF EXECUTIVE OFFICER/BOARD MEMBER",01/2019,"NA","Y","N",5851175
1930860,"Y","A","ROZMAN, THOMAS, JOHN","I","","CHIEF INVESTMENT OFFICER",12/2021,"NA","Y","N",1699670
1930860,"Y","A","Wickersham, Sean, David","I","","BOARD MEMBER",08/2023,"NA","N","N",4994630
1930860,"Y","A","LEIDNER, MITCHELL, MARC","I","","CFO AND TREASURER/BOARD MEMBER",09/2021,"NA","Y","N",2420094
1930860,"Y","A","Parker, Christina","I","","GENERAL COUNSEL",09/2021,"NA","Y","N",7467589
