"FilingID","ReferenceID","Private Fund Name","Fund ID"
1985390,368691,"TACONIC CREDIT DISLOCATION OFFSHORE FUND IV L.P.",805-9010219372
1985390,368691,"TACONIC CREDIT DISLOCATION FUND IV L.P.",805-5055367705
1985390,15423,"TACONIC OPPORTUNITY OFFSHORE FUND LTD.",805-3102285207
1985390,252746,"TACONIC MARKET DISLOCATION ONSHORE FUND III LP",805-9746039776
1985390,252746,"TACONIC MARKET DISLOCATION FUND III (CAYMAN), L.P.",805-7148145965
1985390,252718,"TACONIC EUROPEAN CREDIT DISLOCATION FUND III L.P.",805-1646021342
1985390,252718,"TACONIC EUROPEAN CREDIT DISLOCATION FUND OFFSHORE FUND III L.P.",805-6826326550
1985390,15423,"TACONIC OPPORTUNITY OFFSHORE INTERMEDIATE FUND L.P.",805-3702847256
1985390,196326,"TACONIC EUROPEAN CREDIT DISLOCATION FUND II L.P.",805-2301014143
1985390,196326,"TACONIC EUROPEAN CREDIT DISLOCATION OFFSHORE FUND II L.P.",805-9071863055
1985390,15423,"TACONIC OPPORTUNITY FUND L.P.",805-6564641491
1985390,436557,"TACONIC EUROPEAN CREDIT DISLOCATION FUND IV L.P.",805-6305041762
1986009,438083,"MISSION PURE ALPHA OFFSHORE LP",805-9607785060
1986009,438083,"MISSION PURE ALPHA ONSHORE LP",805-5658483819
1987089,34376,"GUGGENHEIM BETA PLUS SOLUTION FUND SPC - SEGREGATED PORTFOLIO 4",805-3030404413
1987089,372404,"WM ALTERNATIVES WNT TREND FUND LIMITED",805-4458515700
1987089,372404,"WM ALTERNATIVES WNT TREND FUND LLC",805-8270223960
1987089,372565,"WILSHIRE NEW WAVES FUND, L.P.",805-7949185676
1987089,27809,"WILSHIRE ASIA PRIVATE MARKETS FUND VIII (OFFSHORE), L.P.",805-6693225579
1987089,34376,"GUGGENHEIM BETA PLUS SOLUTION FUND SPC - SEGREGATED PORTFOLIO 1",805-4445677491
1987089,27814,"WILSHIRE U.S. PRIVATE MARKETS FUND VIII (OFFSHORE), L.P.",805-5605942234
1987089,27840,"WILSHIRE EUROPEAN PRIVATE MARKETS FUND VIII (OFFSHORE), L.P.",805-1417633156
1987089,34376,"GUGGENHEIM BETA PLUS SOLUTION FUND SPC - SEGREGATED PORTFOLIO 2",805-3023354480
1987089,27880,"WILSHIRE PRIVATE MARKETS JAPAN UNIT TRUST SERIES C TRUST",805-6372625089
1987089,34376,"GUGGENHEIM BETA PLUS SOLUTION FUND SPC - SEGREGATED PORTFOLIO 3",805-7858128430
1987089,432002,"WILSHIRE BRIDGEWATER MANAGED ALPHA FUND LIMITED",805-2012191580
1987089,432002,"WILSHIRE BRIDGEWATER MANAGED ALPHA (IRELAND) FUND",805-5318741458
1987089,484734,"RIO GRANDE WILSHIRE OFFSHORE ALTERNATIVE YIELD SOLUTIONS LTD.",805-7776227598
1986971,436970,"WABON FEEDER FUND, L.P.",805-8618124211
1986971,251661,"LMR CCSA FUND LIMITED",805-6662098587
1986971,211333,"LMR MULTI-STRATEGY FUND LIMITED",805-9545914974
1986971,277409,"LMR ALPHA RATES TRADING FUND LIMITED",805-5562273471
1986971,436970,"WABON OFFSHORE FEEDER FUND LTD",805-8854420727
1984325,377327,"TIVERTON AGRIFINANCE III (OFFSHORE), LP",805-6979411917
1985692,309278,"KIRKOSWALD GLOBAL EMERGING MARKETS FUND LP",805-8172688800
1985692,227733,"KIRKOSWALD GLOBAL MACRO FUND LP",805-6199410429
1985692,227733,"KIRKOSWALD GLOBAL MACRO FUND LTD",805-2280798467
1985692,309278,"KIRKOSWALD FUNDS ICAV - KIRKOSWALD GLOBAL EMERGING MARKETS FUND",805-3605523426
1985692,363475,"KIRKOSWALD MULTI STRATEGY FUND LIMITED",805-7200217390
1985692,369021,"KIRKOSWALD CASH MANAGEMENT GROUP FUND LTD",805-9560770758
1985692,369021,"KIRKOSWALD CASH MANAGEMENT FUND LTD",805-4376456465
1985692,369021,"KIRKOSWALD CASH MANAGEMENT FUND LP",805-7480506024
1985692,227733,"KIRKOSWALD GLOBAL MACRO FUND II LP",805-4977762028
1985692,438608,"KIRKOSWALD EM PRIVATE CREDIT OPPORTUNITIES FINANCE FUND LP",805-7916382724
1985692,227733,"KIRKOSWALD GLOBAL MACRO FUND II LTD",805-9760659343
1985692,438608,"KIRKOSWALD EM PRIVATE CREDIT OPPORTUNITIES FINANCE FUND",805-6954854343
1987159,308065,"STERLING LECTURIO FEEDER LLC",805-4126691563
1987159,7216,"SECONDARY OPPORTUNITY BOOK, LLC",805-4646663744
1987159,7301,"SC PARTNERS 2009 SPECIAL, L.P.",805-1427261999
1987156,366567,"KADITA CREDIT SOLUTIONS 1 L.P",805-3022198297
1986545,291735,"RECP FUND VI (US) LP",805-6042567814
1986545,66612,"DLJ REAL ESTATE CAPITAL V, L.P.",805-1485443350
1986545,236520,"RECP FUND V, L.P.",805-3437174095
1986545,236520,"RECP FUND V (US), L.P.",805-3248737218
1986545,236489,"DLJ RECP CAPITAL VI, L.P.",805-3120606922
1986545,236516,"RECP FUND V, L.P.",805-3437174095
1986545,236516,"RECP FUND V (US), L.P.",805-3248737218
1986545,236516,"RECP FUND VI (US) L.P.",805-6042567814
1986545,189826,"RECP FUND IV, L.P.",805-7843415894
1986545,291712,"RECP FUND V, L.P.",805-3437174095
1986545,291740,"RECP FUND V, L.P.",805-3437174095
1986545,291740,"RECP FUND V (US), L.P.",805-3248737218
1986545,291740,"RECP FUND VI (US) LP",805-6042567814
1986545,291745,"RECP FUND V, L.P.",805-3437174095
1986545,291745,"RECP FUND VI (US) LP",805-6042567814
1986545,291748,"RECP FUND VI (US) LP",805-6042567814
1986545,24140,"RECP IV INTERMEDIATE, L.P.",805-1723580168
1986545,291712,"RECP FUND V (US), L.P.",805-3248737218
1986545,24140,"RECP IV FEEDER, L.P.",805-1340540930
1986545,291712,"RECP FUND VI (US) LP",805-6042567814
1986545,66612,"DLJ RECP CAPITAL V, L.P.",805-1281311784
1986545,291745,"RECP FUND V (US), L.P.",805-3248737218
1986545,60195,"RECP V PLAN INVESTORS, L.P.",805-8140752358
1986545,236489,"RECP VI FEEDER, L.P.",805-9086140324
1986545,24118,"SLP INVESTMENTS III-A, L.P.",805-5469742420
1986545,24118,"SLP INVESTMENTS III-B, L.P.",805-3962589615
1986545,24140,"DLJ RECP IV (TE) INVESTMENTS, L.P.",805-4329690572
1986545,24140,"DLJ RECP IV (TE) INVESTMENTS (CAYMAN), L.P.",805-3271766544
1986545,236520,"RECP FUND VI (US) L.P.",805-6042567814
1986545,236489,"RECP VI INTERMEDIATE, L.P.",805-9376306536
1986545,187681,"6200 HOLLYWOOD BLVD SOUTH INSTITUTIONAL, L.P.",805-7251401359
1978525,399882,"PATHWAY PRIVATE EQUITY FUND XXXII (CAYMAN), LP",805-6205897225
1978525,282127,"TGOF OFFSHORE USD VI, LP",805-9525749637
1978525,252717,"TGOF OFFSHORE USD V, LP",805-8744279228
1978525,182125,"TGOF OFFSHORE USD, LP",805-4785937867
1978525,120347,"TMA/PATHWAY PRIVATE EQUITY FUND IV, LP",805-5750077620
1978525,120347,"PATHWAY PRIVATE EQUITY FUND INVESTORS 8 (CAYMAN), LP",805-6407555831
1978525,50250,"PATHWAY PRIVATE EQUITY FUND INVESTORS 7 (CAYMAN), LP",805-6532383889
1978525,2168,"TMA / PATHWAY PRIVATE EQUITY FUND III, LP",805-4649111226
1978525,197688,"PATHWAY PRIVATE EQUITY FUND INVESTORS 9 (CAYMAN), LP",805-9228091460
1978525,197685,"TGOF OFFSHORE USD II, LP",805-8462928631
1978525,214357,"TGOF OFFSHORE USD III, LP",805-8986063609
1978525,233835,"PATHWAY PRIVATE EQUITY FUND INVESTORS 10 (CAYMAN), LP",805-4703101556
1978525,233835,"TMAM/PATHWAY PRIVATE EQUITY FUND V, LP",805-3581839773
1978525,233837,"TGOF OFFSHORE USD IV, LP",805-5415405784
1978525,282130,"PCIF MANAGEMENT (CAYMAN) LLC",805-8246459920
1978525,316413,"TMAM/PATHWAY PRIVATE EQUITY FUND VI, LP",805-7002515872
1978525,464473,"TMAM/PATHWAY PRIVATE EQUITY FUND VII, LP",805-9526457896
1978525,183302,"TMAM/PATHWAY SECONDARIES FUND, LP",805-2201784077
1978525,464473,"PATHWAY PRIVATE EQUITY FUND INVESTORS 12 (CAYMAN), LP",805-8536467936
1988205,190394,"THE VÄRDE MORTGAGE FUND II, L.P.",805-3274536128
1988205,18077,"THE VÄRDE FUND X(A), L.P.",805-5583713274
1988205,177670,"THE VÄRDE FUND XII BL-O LP",805-7983373051
1988205,204862,"THE VÄRDE ASIA CREDIT FUND, L.P.",805-2757727180
1988205,66669,"THE VÄRDE SCRATCH AND DENT OFFSHORE FEEDER, L.P.",805-5416099650
1988205,50115,"VÄRDE CREDIT PARTNERS, L.P.",805-8374039107
1988205,50115,"VÄRDE CREDIT PARTNERS MINI-MASTER, L.P.",805-1205583085
1988205,66669,"THE VÄRDE SCRATCH AND DENT FEEDER REIT, LLC",805-5037214157
1988205,54251,"THE VÄRDE FUND XI (B), L.P.",805-9787135142
1988205,247339,"THE VÄRDE DISLOCATION FUND (OFFSHORE) B, LLC",805-8174014862
1988205,177670,"THE VÄRDE FUND XII (A), L.P.",805-2898262890
1988205,212384,"THE VÄRDE FUND XIII (B) (FEEDER), L.P.",805-5031864559
1988205,177670,"THE VÄRDE FUND XII (A) (FEEDER), L.P.",805-5708918654
1988205,177670,"THE VÄRDE FUND XII (B), L.P.",805-4952710475
1988205,50115,"VÄRDE CREDIT PARTNERS (OFFSHORE), LTD.",805-9836354848
1988205,190394,"THE VÄRDE MORTGAGE FUND II FEEDER REIT, LLC",805-8028364546
1988205,18077,"THE VÄRDE FUND X(C), L.P.",805-9362409510
1988205,280060,"VÄRDE CO-INVESTMENT C-1 REIT, LLC",805-4455630938
1986578,308655,"CAA-WCP ENHANCED LOAN FUND I L.P.",805-2213497133
1984146,484573,"TWENTYFOUR ASSET-BACKED FINANCE FEEDER FUND ICAV",805-2305373768
1986605,215102,"COASTEDGE FOCUS FUNDS OFFSHORE, LTD.",805-9335050046
1986605,215102,"COASTEDGE FOCUS FUND, LP",805-3173082583
1986630,215102,"COASTEDGE FOCUS FUNDS OFFSHORE, LTD.",805-9335050046
1986630,215102,"COASTEDGE FOCUS FUND, LP",805-3173082583
1986591,199111,"MUIRFIELD GSE FUND LTD",805-5877304066
1986053,216456,"EDGE FUND IV MEMBERS FEEDER, L.P.",805-7675487596
1986053,252351,"EPH MEMBERS FEEDER, L.P.",805-7882941011
1986782,460819,"AIS ACADIA OFFSHORE FUND LTD",805-7124344780
1986782,217282,"AIS DENALI OFFSHORE FUND LTD",805-5355473301
1986545,187687,"6200 HOLLYWOOD BLVD SOUTH INSTITUTIONAL CORPORATE FEEDER LLC",805-5243581146
1986545,24118,"SLP INVESTMENTS III-C, L.P.",805-6850964957
1986545,24118,"RECP III CORPORATE FEEDER II LLC",805-2195413514
1986545,24140,"SLP INVESTMENTS IV-A, L.P.",805-5980265375
1986545,24140,"SLP INVESTMENTS IV-B, L.P.",805-6979666036
1986545,24140,"SLP INVESTMENTS IV-C, L.P",805-1840345962
1986545,24140,"RECP IV CORPORATE FEEDER, LLC",805-8656661394
1986545,60195,"DLJ REAL ESTATE CAPITAL V, L.P.",805-1485443350
1986545,60195,"DLJ RECP CAPITAL V, L.P.",805-1281311784
1986720,426448,"SCIENCE & TECHNOLOGY PARTNERS OFFSHORE, LTD",805-4080973394
1986720,426448,"SCIENCE & TECHNOLOGY PARTNERS ONSHORE, L.P",805-3012172051
1986741,485660,"IRRADIANT SOLUTIONS OFFSHORE FUND II, SCSP",805-2633554404
1986741,485661,"IRRADIANT SOLUTIONS OFFSHORE FUND, L.P.",805-6925760076
1986741,378477,"APOLLO S3 EQUITY & HYBRID SOLUTIONS OFFSHORE FUND (MS I), L.P.",805-4491860946
1986741,315403,"CPI CAPITAL PARTNERS EUROPE (DELAWARE), L.P.",805-9818284208
1986741,392192,"WHCO INVESTMENTS (CAYMAN) PARENT II LP",805-8409337840
1986741,305585,"APOLLO TACTICAL VALUE SPN CO-INVESTORS (DC-D), L.P.",805-8767026831
1986524,183983,"ALPSTONE GLOBAL MACRO FUND LP",805-7208408126
1986524,183983,"ALPSTONE GLOBAL MACRO FUND LTD",805-9813695239
1986524,183983,"ALPSTONE GLOBAL MACRO ENHANCED FUND LTD",805-2909302355
1986524,183983,"ALPSTONE GLOBAL MACRO ENHANCED FUND LP",805-1976725868
1986570,308655,"CAA-WCP ENHANCED LOAN FUND I L.P.",805-2213497133
1984972,178849,"MOORE ASSET BACKED FUND, LP",805-1506980222
1986614,31499,"MCM HIGH INCOME FUND INTERNATIONAL, LTD.",805-8681122390
1986619,177280,"BH-DG SYSTEMATIC TRADING FUND L.P.",805-4604229177
1986619,177280,"BH-DG SYSTEMATIC TRADING FUND LIMITED",805-9090397459
1986621,2381,"TOWNSQUARE REAL ESTATE ALPHA FUND I, L.P.",805-1523399419
1986621,2381,"TOWNSQUARE REAL ESTATE ALPHA FUND I-A, L.P.",805-3254602994
1986621,211719,"TOWNSEND RE GLOBAL SPECIAL SITUATIONS FUND (FEEDER) LIMITED",805-4356729084
1985166,68155,"OLD IRONSIDES ENERGY FUND II-D, LP",805-3078588458
1985166,195785,"OLD IRONSIDES ENERGY FUND III-D, LP",805-2320956490
1986669,447875,"FOREST ROAD DEFI LIQUIDITY OFFSHORE FUND LTD",805-5079548146
1986669,447875,"FOREST ROAD DEFI LIQUIDITY FUND LP",805-7352595637
1986666,247280,"SEPIO CAPITAL PARTNERS OFFSHORE, LTD",805-3527344119
1986666,247280,"SEPIO CAPITAL PARTNERS, LP",805-6969990015
1986602,34376,"GUGGENHEIM BETA PLUS SOLUTION FUND SPC - SEGREGATED PORTFOLIO 4",805-3030404413
1986602,372404,"WM ALTERNATIVES WNT TREND FUND LIMITED",805-4458515700
1986602,372404,"WM ALTERNATIVES WNT TREND FUND LLC",805-8270223960
1986602,372565,"WILSHIRE NEW WAVES FUND, L.P.",805-7949185676
1986602,27809,"WILSHIRE ASIA PRIVATE MARKETS FUND VIII (OFFSHORE), L.P.",805-6693225579
1986602,34376,"GUGGENHEIM BETA PLUS SOLUTION FUND SPC - SEGREGATED PORTFOLIO 1",805-4445677491
1986602,27814,"WILSHIRE U.S. PRIVATE MARKETS FUND VIII (OFFSHORE), L.P.",805-5605942234
1986602,27840,"WILSHIRE EUROPEAN PRIVATE MARKETS FUND VIII (OFFSHORE), L.P.",805-1417633156
1986602,34376,"GUGGENHEIM BETA PLUS SOLUTION FUND SPC - SEGREGATED PORTFOLIO 2",805-3023354480
1986602,27880,"WILSHIRE PRIVATE MARKETS JAPAN UNIT TRUST SERIES C TRUST",805-6372625089
1986602,34376,"GUGGENHEIM BETA PLUS SOLUTION FUND SPC - SEGREGATED PORTFOLIO 3",805-7858128430
1986602,432002,"WILSHIRE BRIDGEWATER MANAGED ALPHA FUND LIMITED",805-2012191580
1986602,432002,"WILSHIRE BRIDGEWATER MANAGED ALPHA (IRELAND) FUND",805-5318741458
1986602,484734,"RIO GRANDE WILSHIRE OFFSHORE ALTERNATIVE YIELD SOLUTIONS LTD.",805-7776227598
1986036,456032,"LS POWER FUND V FEEDER 1, L.P.",805-6897578904
1986036,456032,"LS POWER FUND V FEEDER 2, L.P.",805-2969330526
1986036,456032,"LSP MEMBERS FUND V FEEDER, L.P.",805-4244172352
1986036,456032,"LS POWER FUND V FEEDER 1A, L.P.",805-9787914591
1986036,319912,"LS POWER FUND V FEEDER 1, L.P.",805-6897578904
1986036,319912,"LS POWER FUND V FEEDER 2, L.P.",805-2969330526
1986036,319912,"LSP MEMBERS FUND V FEEDER, L.P.",805-4244172352
1986036,61967,"LS POWER FUND III FEEDER 1, L.P.",805-9264382145
1986036,61967,"LS POWER FUND III FEEDER 2, L.P.",805-2428063545
1986036,61967,"LSP MEMBERS FUND III FEEDER, L.P.",805-2473484139
1986036,199589,"LS POWER FUND IV FEEDER 1, L.P.",805-6229960689
1986036,61967,"LS POWER FUND III FEEDER 2B, L.P.",805-1896464365
1986036,285275,"LSP MEMBERS FUND IV FEEDER, L.P.",805-9206927770
1986036,285275,"LS POWER FUND IV FEEDER 1, L.P.",805-6229960689
1986036,319912,"LS POWER FUND V FEEDER 1A, L.P.",805-9787914591
1986036,199589,"LS POWER FUND IV FEEDER II AIV, L.P.",805-9976573340
1986036,285275,"LS POWER FUND IV FEEDER 2, L.P.",805-4140318881
1986036,199589,"LSP MEMBERS FUND IV FEEDER, L.P.",805-9206927770
1986036,199589,"LS POWER FUND IV FEEDER 2, L.P.",805-4140318881
1986036,61967,"LS POWER FUND III FEEDER 3, L.P.",805-5290127221
1986601,269250,"BLUE OWL HOMECOURT US INVESTORS II LP",805-7298956314
1986601,288832,"BLUE OWL GP FINANCE INVESTORS (OFFSHORE) LP",805-1199908892
1986601,459898,"BLUE OWL GP STAKES ATLAS FUND II US INVESTORS LP",805-5185151925
1986601,438248,"BLUE OWL GP STAKES ATLAS FUND I US INVESTORS LP",805-4284049927
1986601,267077,"BLUE OWL GP STAKES IV PENSION INVESTORS LP",805-9133596029
1986601,252146,"BLUE OWL GP STAKES PENSION INVESTORS LP",805-6599105377
1986601,252146,"BLUE OWL GP STAKES NJ INVESTORS LP",805-9453626472
1986601,252146,"BLUE OWL GP STAKES OFFSHORE INVESTORS LP",805-7812351994
1986601,252146,"BLUE OWL GP STAKES US INVESTORS LP",805-5245647881
1986601,252774,"BLUE OWL GP STAKES PENSION INVESTORS LP",805-6599105377
1986601,252774,"BLUE OWL GP STAKES NJ INVESTORS LP",805-9453626472
1986601,371303,"BLUE OWL GP STAKES III PENSION INVESTORS LP",805-8923113939
1986601,371303,"BLUE OWL GP STAKES III OFFSHORE INVESTORS LP",805-6990727587
