"FilingID","Other Name","BD","RR","Pool","FCM","Real Estate","Insurance","Bank","Trust","Municipal","Swap Dealer","Swap Participant","Accountant","Lawyer","Other","Other Description"
1986986,"DEBTTOOLZ4ADVISORS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","PROVIDE SOFTWARE SUBSCRIPTION, TRAINING AND SUPPORT TO CPAS, MORTGAGE PROFESSIONALS, AND FINANCIAL ADVISORS"
1993816,"B.I. FINANCIAL AND INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1993816,"BI FINANCIAL SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1993816,"BROKERS INTERNATIONAL FINANCIAL AND INSURANCE SERVICES","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1989483,"CITRIN COOPERMAN ADVISORS, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1986986,"MORTGAGENUDGE","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","PROVIDE MORTGAGE PAYOFF ADVICE"
1978896,"EXECUTIVE SERVICES SECURITIES, LLC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1991657,"WORLD INVESTMENTS, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1987550,"OXFORD ADVISORY GROUP, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1925682,"DAVID C. LUCK, CPA PC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1988126,"FAMILY LEGACY TAX SOLUTIONS, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","TAX SOLUTIONS"
1993982,"DAVENPORT FINANCIAL ADVISORS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","CORPORATE FINANCE"
1993562,"OXFORD ADVISORY GROUP, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1994000,"BASEPOINT TAX AND ACCOUNTING, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1994190,"3RD CREEK ACCOUNTING","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1986181,"KEEL POINT CAPITAL, LLC","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1986181,"KEEL POINT INSURANCE ADVISORS, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1985917,"ALPHA WEALTH FOUNDATION","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","UNDER IRC SECTION 501(C)(3) PRIVATE FOUNDATION"
1987014,"ALPHA WEALTH FOUNDATION","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","UNDER IRC SECTION 501(C)(3) PRIVATE FOUNDATION"
1993074,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1975862,"CAPITAL AREA TAX CONSULTANTS","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1975862,"CAPITAL AREA MORTGAGE BROKERS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","MORTGAGE BROKERAGE SERVICES"
1993201,"HERITAGE AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1987436,"ANDREW MAYNERICH INSURANCE AGENT","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1987953,"GVA INSURANCE BROKERS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1978896,"NFP EXECUTIVE BENEFITS, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1987547,"INNOVATION PARTNERS","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1988592,"INNOVATION PARTNERS","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1987971,"INNOVATION PARTNERS","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1986550,"KISSLING AMOROSO  & CO., INC.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1986550,"MT JACKSON GROUP, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ESTATE PLANNING"
1987318,"CHAMPION CAPITAL CORPORATION","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1987318,"QUINT CAPITAL CORPORATION","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1987318,"LEGACY TRUST ADVISORS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ADVISORY SERVICES"
1987318,"QUINT CAPITAL MANAGEMENT LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ADVISORY SERVICES"
1987595,"SECHREST & BLOOM, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1988358,"CABIN SECURITIES, INC","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1988783,"INNOVATION PARTNERS","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1988432,"FOGUTH FINANCIAL GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1988445,"FAMILY LEGACY TAX SOLUTIONS, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","TAX SOLUTIONS"
1989693,"OCM INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1989770,"RFG SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1990243,"BAUMAN FINANCIAL GROUP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1987412,"IM GLOBAL PARTNER PORTFOLIO STRATEGIES","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","STRATEGIES TO TURNKEY ASSET MANAGMENT PLATFORMS"
1987412,"ADVISOR INTELLIGENCE.COM","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","INVESTMENT RESEARCH, PRACTICE MANAGEMENT TOOLS AND MODEL PORTFOLIOS TO INVESTMENT ADVISORS"
1988030,"FORTRESS INSURANCE BROKERAGE, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1988030,"FORTRESS CONSULTING, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","SEPARATE ENTITY WHICH PROVIDES BUSINESS CONSULTING SERVICES FROM TIME TO TIME."
1987252,"NEWPORT GCF GP LP","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1987252,"NEWPORT GLOBAL CREDIT FUND GP LP","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
1990360,"AEGIS GENERAL AGENCY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1994760,"WORLD INVESTMENTS, INC.","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1994844,"INNOVATION PARTNERS","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1985449,"OSTROW REISIN BERK & ABRAMS, LTD.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1988129,"FAMILY LEGACY TAX SOLUTIONS, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","TAX SOLUTIONS"
1976148,"CITRIN COOPERMAN ADVISORS, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1992773,"CABIN SECURITIES, INC","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1992879,"CALLUNA REAL ESTATE SERVICES, LLC","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",""
1992625,"A4 INSURANCE SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1993412,"ALPHA WEALTH FOUNDATION","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","UNDER IRC SECTION 501(C)(3) PRIVATE FOUNDATION"
1993237,"UTAH DIVORCE PLANNING","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","CDFA - CERTIFIED DIVORCE FINANCIAL ANAYLST"
1976043,"GMS GROUP","Y","N","N","N","N","Y","N","N","Y","N","N","N","N","N",""
1988059,"HECKMAN FINANCIAL & INSURANCE SERVICES INC.","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N",""
1986008,"HENNION AND WALSH, INC.","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1986008,"HENNION AND WALSH WEALTH ADVISORS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1986780,"LEX GENERALIS, LLC","N","N","N","N","N","N","N","N","N","N","N","N","Y","N",""
1986471,"VECTORWEALTH","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","STATE REGISTERED INVESTMENT ADVISER"
1983947,"TOMASZ CYMER - SOLE PROPRIETOR","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1992993,"THIRD VIEW RISK, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1994694,"COMPREHENSIVE TAX SERVICES LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","INCOME TAX PREPARATION SERVICES"
1989766,"FINWELL CONNECT","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","A FINANCIAL WELLNESS PROGRAM"
1977586,"INSURANCE SERVICES BY ACCELERATE","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1993122,"CONFIDENCE WEALTH INSURANCE SOLUTIONS INC. & CONFIDENCE LIFE INSURANCE SOLUTIONS LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1991991,"COMPREHENSIVE TAX SERVICES LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","INCOME TAX PREPARATION SERVICES"
1993384,"CL LIFE AND ANNUITY INSURANCE COMPANY","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1989696,"GUERRA ADVISORS INC.","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1987690,"CAPITAL INDEPENDENT INSURANCE SERVICES, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1987602,"INNOVATION PARTNERS","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1988705,"INNOVATION PARTNERS","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1967429,"1DB ASSET MANAGEMENT","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1987827,"BLACK CORAL FINANCIAL ADVISORS, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1989619,"NIRVANA SURETY SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1986983,"PCB FINANCIAL","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1990091,"DESTINY CAPITAL CORPORATION","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1988657,"CHAMPION CAPITAL CORPORATION","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",""
1988657,"QUINT CAPITAL CORPORATION","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1988657,"LEGACY TRUST ADVISORS","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ADVISORY SERVICES"
1988657,"QUINT CAPITAL MANAGEMENT LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ADVISORY SERVICES"
1988289,"A4 INSURANCE SOLUTIONS","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1994679,"BASEPOINT TAX AND ACCOUNTING, LLC","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1993384,"CRESTLINE RE SPC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1983130,"FIELDSTONE REALTY PARTNERS LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REAL ESTATE PARTNERSHIP"
1983130,"FIELDSTONE ASSOCIATES INC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REAL ESTATE PARTNERSHIP"
1983130,"FIELDSTONE ASSOCIATES II LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","REAL ESTATE PARTNERSHIP"
1985919,"CATALYST FINANCIAL GROUP LLC","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1992102,"PCB FINANCIAL","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1991798,"THIRD VIEW RISK, LLC","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1988551,"CATALYST FINANCIAL GROUP LLC","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N",""
1988345,"KISSLING AMOROSO  & CO., INC.","N","N","N","N","N","N","N","N","N","N","N","Y","N","N",""
1988077,"LEIGH BALDWIN & COMPANY","N","Y","N","N","N","N","N","N","N","N","N","N","N","N",""
1988077,"CYNTHIA DICCIANNI","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1984602,"COMPREHENSIVE BENEFIT MARKETING SERVICES, INC. AND SOLE PROPRIETORSHIP","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",""
1988345,"MT JACKSON GROUP, LLC","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","ESTATE PLANNING"
