FilingID,FormVersion,DateSubmitted,1A,1B1,1C-Legal,1C-Business,1C-New Name,1D,1E1,1F1-Street 1,1F1-Street 2,1F1-City,1F1-State,1F1-Country,1F1-Postal,1F1-Private,1F2-M-F,1F2-Other,1F2-Hours,1F3,1F4,1F5,1G-Street 1,1G-Street 2,1G-City,1G-State,1G-Country,1G-Postal,1G-Private,1I,1L,1M,1N,1O,1OAmount,1P,2B1,2B2,2B3,2B-Assets,3A,3A-Other,3B,3C-State,3C-Country,6A1,6A2,6A3,6A4,6A5,6A6,6A7,6A8,6A9,6A10,6A11,6A12,6A13,6A14,6A14-Other,6B1,6B2,6B3,7A1,7A2,7A3,7A4,7A5,7A6,7A7,7A8,7A9,7A10,7A11,7A12,7A13,7A14,7A15,7A16,7B,10A,11,11A1,11A2,11B1,11B2,11C1,11C2,11C3,11C4,11C5,11D1,11D2,11D3,11D4,11D5,11E1,11E2,11E3,11E4,11F,11G,11H1a,11H1b,11H1c,11H2,Execution Type,Signatory,Execution Date,Title
1945703,Oct-21,3/6/2025,"LEAD CAPITAL PARTNERS, LLC","LEAD CAPITAL PARTNERS, LLC",N,N,,802-129598,327119,"3817 BEDFORD AVENUE, SUITE 220",,NASHVILLE,TN,United States,37215,N,Monday - Friday,,8 AM - 5 PM CT,615-601-0196,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,84965656,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JOHN PEAKE,2/28/2025,VICE PRESIDENT OF FINANCE AND FUND ADMINISTRATION
1951018,Oct-21,3/6/2025,INDIGO CAPITAL LLC,INDIGO CAPITAL LLC,N,N,,802-114929,298710,950 THIRD AVENUE,SUITE 2805,NEW YORK CITY,NY,United States,10022,N,Monday - Friday,,9AM - 5PM,212-317-0267,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,65215048,Limited Liability Company,,DECEMBER,New York,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,N,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,ADRIAN JASSO,3/6/2025,MANAGING PARTNER/MANAGING DIRECTOR
1934508,Oct-21,3/6/2025,MFO ASSET MANAGEMENT LTD,MFO ASSET MANAGEMENT LTD,N,N,,802-123190,318001,"AKROPOLEOS 66, ACROPOLIS TOWER","1ST FLOOR, STROVOLOS","NICOSIA, NICOSIA",,Cyprus,2012,N,Other,MONDAY - THURSDAY,8:30AM - 6:00PM - FRIDAY - 8:30AM TO 2:30PM,00357 22692030,,0,,,,,,,,Y,N,Y,N,N,,2549001WU9DJ4M19NE70,N,Y,N,0,Corporation,,DECEMBER,,Cyprus,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,Y,N,N,,N,,N,Y,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ANDREAS THEOPHANOUS,2/28/2025,EXECUTIVE DIRECTOR - CEO
1940016,Oct-21,3/6/2025,ALIGN PARTNERS CAPITAL MANAGEMENT INC.,ALIGN PARTNERS CAPITAL MANAGEMENT INC.,N,N,,802-129260,328839,"13F, ONE IFC, 10 GUKJEGEUMYUNG-RO,",,"YEONGDEUNGPO-GU, SEOUL",,"Korea, South",07326,N,Monday - Friday,,9AM-5PM,+82 2 6956 8303,,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,0,Corporation,,DECEMBER,,"Korea, South",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,CHANGHWAN LEE,3/6/2025,CHIEF EXECUTIVE OFFICER
1956289,Oct-21,3/14/2025,"BLINDSPOT VENTURES MANAGEMENT CO., LLC",BLINDSPOT VENTURES MANAGEMENT CO,N,N,,802-123739,315124,305 CAMBRIDGE STREET,UNIT #3,BOSTON,MA,United States,02141,N,Monday - Friday,,9AM-7PM,2023901367,,0,,,,,,,,Y,Y,N,N,N,,,Y,Y,N,52000000,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,HASSAN DAYEKH,3/12/2025,GP
1954345,Oct-21,3/14/2025,ECHELON INVESTMENT PARTNERS LP,ECHELON INVESTMENT PARTNERS LP,N,N,,802-116747,300855,621 NW 53RD  STREET,SUITE 240,BOCA RATON,FL,United States,33487,N,Monday - Friday,,9AM - 5PM,908-546-7940,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,60830096,Limited Partnership,,DECEMBER,Delaware,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,CHARLES BRITTON,3/14/2025,MANAGING PARTNER / CHIEF COMPLIANCE OFFICER
1951460,Oct-21,3/14/2025,JBSL ADVISORS LLC,JBSL ADVISORS LLC,N,N,,802-132419,335460,"100 MAMARONECK AVE, SUITE 301",,MAMARONECK,NY,United States,10543,N,Monday - Friday,,9AM-5PM,914-705-6733,,0,,,,,,,,N,Y,N,N,N,,,N,Y,N,61336079,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Domestic,JUSTIN BASS,3/14/2025,CO-CEO
1957112,Oct-21,3/13/2025,DELGATTO CAPITAL GROUP LLC,DELGATTO CAPITAL GROUP LLC,N,N,,802-118257,305894,589 FIFTH AVENUE,SUITE 707,NEW YORK,NY,United States,10017,N,Monday - Friday,,9 AM - 5 PM,212-681-9550,,4,,,,,,,,Y,Y,N,N,N,,,N,Y,N,131000000,Limited Liability Company,,DECEMBER,New York,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,RICARDO ANDRES LUCAS,3/13/2025,MANAGING DIRECTOR
1954579,Oct-21,3/13/2025,"FIFTY YEARS INDUSTRIES, LLC","FIFTY YEARS INDUSTRIES, LLC",N,N,,802-123767,318242,192 MUSEUM WAY,,SAN FRANCISCO,CA,United States,94114,N,Monday - Friday,,9 A.M. - 5 P.M.,415-483-6362,,0,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,ELZBIETA MADEJ,3/13/2025,MANAGING MEMBER
1955392,Oct-21,3/13/2025,MILESTONE CAPITAL ADVISORS III LIMITED,MILESTONE CAPITAL ADVISORS III LIMITED,N,N,,802-76415,163164,7 GAOAN ROAD,XUHUI DISTRICT,SHANGHAI,,China,200031,N,Monday - Friday,,9AM-6PM,8621 6437 9190,8621 6437 9590,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,0,Corporation,,DECEMBER,,British Virgin Islands,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,YUNLI LOU,3/13/2025,MANAGING DIRECTOR
1951942,Oct-21,3/13/2025,"SWISS SELECT ADVISORS, LLC","SWISS SELECT ADVISORS, LLC",N,N,,802-127361,151914,TWO TURTLE CREEK BUILDING,"3838 OAK LAWN AVENUE, SUITE 1000",DALLAS,TX,United States,75219,N,Monday - Friday,,9AM-5PM MON-THURS; 9AM-4PM FRI,212-796-6577,208-439-4996,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,123851303,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,/S/ MARVIN BOLT,3/13/2025,CHIEF EXECUTIVE OFFICER
1949102,Oct-21,3/6/2025,"AVODAH CAPITAL GROUP, LLC","AVODAH CAPITAL GROUP, LLC",N,N,,802-131880,319775,"5299 DTC BOULEVARD,",SUITE 1340,GREENWOOD VILLAGE,CO,United States,80111,N,Monday - Friday,,9 AM TO 5 PM,720-531-4204,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,56352598,Limited Liability Company,,DECEMBER,Colorado,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,Y,N,,N,,N,Y,N,N,N,Y,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JESSE MCDOWELL,3/6/2025,CCO
1946830,Oct-21,3/6/2025,QUINTESSENTIAL CAPITAL MANAGEMENT LLC,QUINTESSENTIAL CAPITAL MANAGEMENT LLC,N,N,,802-118457,307535,,,,,,,Y,Monday - Friday,,9:30 AM - 5:30 PM,+972 54-5801843,,0,515 MADISON AVENUE,SUITE 8114,NEW YORK,NY,United States,10022,N,Y,Y,N,N,N,,,N,Y,N,0,Limited Liability Company,,DECEMBER,New York,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,GABRIELE GREGO,3/6/2025,OWNER
1952158,Oct-21,3/6/2025,"MICAMOLD MANAGEMENT, LLC","MICAMOLD MANAGEMENT, LLC",N,N,,802-111964,289038,31 WEST 95TH STREET,SUITE 3F,NEW YORK,NY,United States,10025,N,Monday - Friday,,9AM-5PM,646-293-3735,,0,,,,,,,,Y,N,N,N,N,,,,,,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,JONATHAN FRIEDMAN,3/6/2025,AUTHORIZED PERSON
1952225,Oct-21,3/6/2025,COUNTERVEW CAPITAL MANAGEMENT LLC,COUNTERVEW CAPITAL MANAGEMENT LLC,N,N,,802-118189,307449,500 NORTH BROADWAY SUITE 241,,JERICHO,NY,United States,11753,N,Monday - Friday,,5-Sep,516-466-2825,516-773-0996,0,,,,,,,,Y,N,N,N,N,,,N,Y,N,64320200,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,BRIAN RUBENSTEIN,3/6/2025,MANAGING MEMBER
1936267,Oct-21,3/6/2025,RESILIENCEVC LLC,RESILIENCEVC,N,N,,802-128301,326806,1140 CONNECTICUT AVE NW,SUITE 920,WASHINGTON,DC,United States,20036,N,Monday - Friday,,9:00 AM TO 5:00 PM EST,202-751-6484,,0,,,,,,,,Y,Y,N,N,N,,,Y,Y,N,56500000,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,VIKAS RAJ,3/6/2025,MANAGING PARTNER
1960431,Oct-21,3/17/2025,"KV MANAGEMENT, LLC",KLUZ VENTURES,N,N,,802-127269,292197,966 HUNGERFORD DRIVE,SUITE 3B,ROCKVILLE,MD,United States,20850,N,Monday - Friday,,9AM - 6PM,301-279-0002,,1,,,,,,,,Y,N,N,N,N,,,N,Y,N,31200000,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,ADAM WEGNER,3/17/2025,CHIEF COMPLIANCE OFFICER
1938489,Oct-21,3/17/2025,IRE (CAYMAN) LIMITED,IRE (CAYMAN) LIMITED,N,N,,802-74648,162075,"MAPLE CORPORATE SERVICES LIMITED,","121 SOUTH CHURCH STREET, UGLAND HOUSE,",GRAND CAYMAN,,Cayman Islands,KY1-1104,N,Other,NA,NA,NA,,0,"45/F, JARDINE HOUSE","1 CONNAUGHT PLACE, CENTRAL",HONG KONG,,China,,N,N,Y,N,N,N,,,N,Y,N,0,Corporation,,DECEMBER,,Cayman Islands,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,,Y,,N,N,N,Y,N,N,Y,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,RYAN PATRICK MCCARTHY,3/18/2025,CHIEF COMPLIANCE OFFICER
1956582,Oct-21,3/19/2025,"MOMENTUM CAPITAL MANAGEMENT COMPANY, LLC","MOMENTUM CAPITAL MANAGEMENT COMPANY, LLC",N,N,,802-126125,322442,121 NEVILLE PARK BLVD,,"TORONTO, ONTARIO",,Canada,M4E 3P7,N,Monday - Friday,,9AM-6PM,16474531865,,0,,,,,,,,Y,N,N,N,N,,,Y,Y,N,3544259,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Non-Resident,ANKUR SHRIVASTAVA,3/19/2025,MANAGING PARTNER
1939763,Oct-21,3/14/2025,PAVISE CAPITAL MANAGEMENT LLC,PAVISE CAPITAL MANAGEMENT LLC,N,N,,802-114029,298486,1200 MACARTHUR BOULEVARD,,MAHWAH,NJ,United States,07430,N,Monday - Friday,,9AM-5PM,201-882-7960,,0,,,,,,,,Y,Y,N,N,N,,,N,Y,N,90924126,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,KEVIN LO,3/14/2025,MANAGING PARTNER
1947016,Oct-21,3/14/2025,BLUHAUS CAPITAL MANAGEMENT LLC,BLUHAUS CAPITAL MANAGEMENT LLC,N,N,,802-131817,323884,B-7 TABONUCO STREET,SUITE 806,GUAYNABO,PR,United States,00968,N,Monday - Friday,,8:00 AM - 5:00 PM,787-708-6747,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,53794132,Limited Liability Company,,DECEMBER,Puerto Rico,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,ADMINISTRATIVE SERVICES,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,EDUARDO INCLAN,3/14/2025,MANAGING DIRECTOR
1938446,Oct-21,3/14/2025,"TJSS, LLC","TJSS, LLC",N,N,,802-128159,306828,,,,,,,Y,Monday - Friday,,9:00AM -5:00PM,917-509-9817,,0,,,,,,,,N,N,N,N,N,,,N,Y,N,82544341,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,Y,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,SCOTT HARTLEY,3/14/2025,MEMBER
1936936,Oct-21,3/14/2025,"UPLAND INVESTMENT ADVISORS, LLC","UPLAND INVESTMENT ADVISORS, LLC",N,N,,802-116784,304149,430 MOUNTAIN AVENUE,SUITE  410,NEW PROVIDENCE,NJ,United States,07974,N,Monday - Friday,,9AM - 5PM,908-230-7560,,0,,,,,,,,N,Y,N,N,N,,,N,Y,N,74413252,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,BLAKE O'DOWD,3/14/2025,MANAGING MEMBER
1951404,Oct-21,3/14/2025,GRIDMATIC INC.,GRIDMATIC INC.,N,N,,802-130131,330591,20450 STEVENS CREEK BLVD,SUITE 100,CUPERTINO,CA,United States,95014,N,Monday - Friday,,9 A.M. - 5 P.M. PST,669-209-5260,,0,,,,,,,,Y,N,N,N,N,,254900SETDTLHJEKMT53,,,,,Corporation,,DECEMBER,California,United States,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,YOJNA VERMA,3/14/2025,VP OF FINANCE & ACCOUNTING
1958725,Oct-21,3/14/2025,"ENGINEERING CAPITAL, L.L.C",ENGINEERING CAPITAL,N,N,,802-92179,175110,,,,,,,Y,Monday - Friday,,5-Sep,(650) 961-5914,,0,,,,,,,,Y,N,N,N,N,,,Y,N,N,,Limited Liability Company,,DECEMBER,Delaware,United States,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,,N,,N,N,N,N,N,N,N,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,ASHMEET SIDANA,3/14/2025,MANAGING MEMBER
