"FilingID","2A1","2A2","2A3","2A4","2A5","2A6","2A7","2A8","2A9","2A10","2A11","2A11(1)","2A11(2)","2A12","2A13","2-AL","2-AK","2-AZ","2-AR","2-CA","2-CO","2-CT","2-DE","2-DC","2-FL","2-GA","2-HI","2-ID","2-IL","2-IN","2-IA","2-KS","2-KY","2-LA","2-ME","2-MD","2-MA","2-MI","2-MN","2-MS","2-MO","2-MT","2-NE","2-NV","2-NH","2-NJ","2-NM","2-NY","2-NC","2-ND","2-OH","2-OK","2-OR","2-PA","2-PR","2-RI","2-SC","2-SD","2-TN","2-TX","2-UT","2-VT","2-VA","2-WA","2-WV","2-WI","2-GU","2-VI","3A","3A-Other","3B","3C","3C-State","3C-Country"
2008800,"","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Michigan","United States"
2009000,"Y","","","","","","","","","","","","","","","","","Y","","Y","Y","","","","","","Y","Y","","","","","","Y","","","","Y","","","","","","Y","","","","","","","","","","","","","","","","","Y","","","","","","","","Corporation","","DECEMBER","","California","United States"
2009300,"Y","","","","","","","","","","","","","","","","","","","Y","","","","Y","Y","Y","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","","","","Y","","","","","","","","","Corporation","","DECEMBER","","New York","United States"
2009400,"","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Illinois","United States"
2010100,"Y","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Limited Liability Partnership","","DECEMBER","","Delaware","United States"
2010200,"Y","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","Corporation","","DECEMBER","","New York","United States"
2010300,"Y","","","","","","","","","","","","","","","","","Y","","Y","Y","","","","Y","","","","","","","","","","","","","Y","","","","","Y","Y","","","Y","","Y","","","","","","","","","","Y","Y","Y","","","Y","","Y","","","Limited Liability Company","","DECEMBER","","Arizona","United States"
2010400,"Y","","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Florida","United States"
2011200,"Y","","","","","","","","","","","","","","","","","Y","","","","","","","Y","","","","","","","","","Y","","","","Y","Y","","","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","Corporation","","DECEMBER","","Wisconsin","United States"
2011300,"Y","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","","Limited Liability Company","","DECEMBER","","Wyoming","United States"
2011700,"Y","","","","","","","","","","","","","","","","","Y","","Y","Y","Y","","","Y","Y","","Y","Y","Y","","Y","Y","","","","","Y","","","Y","","Y","Y","","Y","Y","Y","Y","","Y","Y","Y","Y","","","","","Y","Y","","","","Y","","Y","","","Corporation","","DECEMBER","","Colorado","United States"
2011800,"Y","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Limited Liability Company","","DECEMBER","","Delaware","United States"
2012100,"","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","Corporation","","JUNE","","","Canada"
2012700,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
2012800,"","","","","","","","Y","","","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Corporation","","DECEMBER","","Delaware","United States"
1980221,"","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Texas","United States"
1981452,"Y","","","","","","","","","","","","","","","","","Y","","Y","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","Y","","","","","","Y","Y","","","","Y","","","","","Corporation","","DECEMBER","","California","United States"
1981901,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","Y","","","","","","","","Y","","","Y","","","","","","Y","","","","","","Y","","","Y","","","","","","Limited Liability Company","","DECEMBER","","Pennsylvania","United States"
1982098,"Y","","","","Y","","","","","","","","","","","","","Y","","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","","","Y","","Y","Y","Y","Y","","Y","","Y","","Y","Y","","Y","Y","","Y","","Y","Y","","","Y","","Y","Y","","","Y","Y","","Y","","","Limited Liability Partnership","","DECEMBER","","Delaware","United States"
1982581,"Y","","","","","","","","","","","","","","","","Y","Y","","Y","Y","","","","Y","","Y","Y","Y","Y","","","Y","Y","Y","","","Y","Y","","Y","","Y","Y","Y","Y","Y","Y","","","Y","Y","Y","Y","","","Y","","Y","Y","Y","","Y","Y","","Y","","","Corporation","","DECEMBER","","Ohio","United States"
1983136,"","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","Corporation","","SEPTEMBER","","Delaware","United States"
1984993,"Y","","","","","","","","","","","","","","","","","Y","","","Y","","","","Y","","","","Y","","Y","","","","","","","","Y","","Y","","Y","","Y","","","","Y","","","","","","","","","Y","","Y","","","","","","Y","","","Limited Liability Company","","DECEMBER","","Iowa","United States"
1987293,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","Y","","","","","","Y","","","","","Y","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","Limited Partnership","","DECEMBER","","Delaware","United States"
1987881,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Texas","United States"
1988221,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1988404,"","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1988698,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","Limited Liability Company","","DECEMBER","","Wyoming","United States"
1989518,"","","","","","","","","Y","","","","","","","","","","","Y","","","","","Y","Y","","","","","","","","Y","","Y","Y","","","","","","Y","","Y","","","Y","Y","","Y","","","Y","","","Y","","Y","Y","","","Y","","","","","","Corporation","","DECEMBER","","North Carolina","United States"
1989519,"Y","","","","","","","","","","","","","","","","","Y","","Y","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","Y","Y","","","","Y","","","","","","","Y","","","Y","Y","","","","","Limited Liability Company","","DECEMBER","","California","United States"
1989527,"Y","","","","","","","","","","","","","","","","","Y","","Y","Y","Y","","","Y","Y","","","Y","Y","","","","","","Y","Y","Y","Y","","","","","","","Y","","Y","Y","","Y","","","Y","","","Y","","Y","Y","Y","","Y","Y","","Y","","","Limited Liability Company","","DECEMBER","","Michigan","United States"
1989529,"Y","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1989657,"Y","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","Y","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1989716,"Y","","","","","","","","","","","","","","","","","Y","","","Y","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Kansas","United States"
1989745,"Y","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","","","Y","Y","Y","Y","Y","Y","Y","Y","","Y","","","Corporation","","DECEMBER","","Minnesota","United States"
1989930,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Texas","United States"
1990375,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1992080,"Y","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Arizona","United States"
1992426,"Y","","","","","","","","","","","","","","","","","","","Y","","Y","","","Y","","","","","","","","","Y","","","Y","","","","","","","","Y","Y","","","","","","","","","","","","","","Y","","Y","","","","","","","Corporation","","DECEMBER","","New York","United States"
1992543,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1992662,"","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","Corporation","","DECEMBER","","Virginia","United States"
1992775,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","Limited Partnership","","DECEMBER","","Delaware","United States"
1992872,"Y","","","","Y","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","","","","","","","","","","Y","","","Limited Liability Company","","DECEMBER","","Pennsylvania","United States"
1992922,"Y","","","","","","","","","","","","","","","","","","","Y","Y","","","Y","Y","Y","","","Y","","","","","","","Y","","","Y","","","","","","Y","Y","","Y","Y","","","","","Y","","","Y","","Y","Y","Y","Y","Y","Y","","","","","Corporation","","DECEMBER","","Virginia","United States"
1993032,"Y","","","","","","","","","","","","","","","","","Y","","Y","Y","Y","","Y","Y","","","","","","","","","Y","Y","Y","Y","","","","","","","","Y","Y","","Y","Y","","Y","","","Y","","","","","","Y","","","Y","Y","","","","","Corporation","","DECEMBER","","New York","United States"
1993297,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","Y","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1993443,"","","","","","","","","Y","","","","","","","","","","","Y","","","","","Y","","","","","","","","","","","Y","","","","","","","","","","","","Y","Y","","","","","Y","","","Y","","Y","Y","","","","","","","","","Corporation","","DECEMBER","","New York","United States"
1993802,"Y","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Limited Liability Company","","DECEMBER","","Massachusetts","United States"
1994172,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Texas","United States"
1994534,"Y","","","","","","","","","","","","","","","","","Y","Y","","Y","","","","Y","","","","Y","","","Y","","Y","","","","","Y","","Y","","","","","","","","","","Y","","","","","","","","Y","Y","","","","","","Y","","","Limited Liability Company","","DECEMBER","","Missouri","United States"
1994829,"Y","","","","","","","","","","","","","","","","","Y","","Y","Y","","","","Y","","","","Y","Y","Y","","","","","Y","","Y","","","Y","","Y","Y","Y","","","","Y","","","","Y","Y","","","","","","Y","Y","","","Y","","","","","Limited Liability Company","","DECEMBER","","Arizona","United States"
1994944,"Y","","","","","","","","","","","","","","","","","","","Y","","","","Y","Y","","","","Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","Y","","","","","","","","","Limited Partnership","","DECEMBER","","Delaware","United States"
1994958,"Y","","","","","","","","","","","","","","","Y","","Y","","Y","Y","Y","Y","Y","Y","Y","Y","Y","","","","","Y","","Y","Y","Y","Y","Y","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","","","","Y","Y","Y","Y","Y","Y","","","","","Limited Liability Company","","DECEMBER","","Georgia","United States"
1995418,"Y","","","","","","","","","","","","","","","Y","","","","","","","","","Y","Y","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","","","","","","","","Corporation","","DECEMBER","","Alabama","United States"
1995445,"Y","","","","Y","","","","","","","","","","","","","","","Y","Y","Y","Y","","Y","Y","","","Y","","","","","","","Y","Y","","","","Y","","","","","Y","","Y","Y","","","","","Y","","","","","","Y","","","Y","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1995702,"Y","","","","","","","","","","","","","","","","","","","","Y","","","","Y","","","","Y","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1995979,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1996129,"Y","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","","Y","Y","Y","","","Y","Y","","","Y","Y","","Y","Y","Y","Y","","Y","","","Y","Y","Y","","Y","Y","","Y","","Y","Y","","","Y","","Y","Y","Y","","Y","Y","","Y","","","Corporation","","DECEMBER","","Delaware","United States"
1996142,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","Y","","","","","","","","","","","","Y","","","","","","","","","Y","","Y","","","","","","Y","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","New Jersey","United States"
1996173,"","","","","","","","","Y","","","","","","","","","","","","Y","","","","Y","","","","Y","","","","","","","","","Y","Y","","","","","Y","","","","","","","","","","","","","","","","Y","","","","","","Y","","","Limited Liability Company","","DECEMBER","","Wisconsin","United States"
1996543,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1996680,"Y","","","","","","","","","","","","","","","","Y","Y","","Y","Y","","","","Y","","Y","","Y","","","","","Y","","","Y","Y","Y","","","","","","Y","Y","","Y","Y","","Y","","","Y","","","Y","","Y","Y","","","Y","Y","","Y","","","Limited Liability Company","","DECEMBER","","Texas","United States"
1996709,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Wyoming","United States"
1996738,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Partnership","","DECEMBER","","Delaware","United States"
1996810,"","","","","","","","","","","Y","Y","N","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","","","","","","","Y","Y","","","Y","","","","","","Limited Liability Company","","DECEMBER","","Tennessee","United States"
1996847,"Y","","","","","","","","","","","","","","","","","Y","","Y","","","Y","","Y","Y","","","","","","","","","","Y","Y","","","","","","","","Y","Y","","Y","Y","","","","","Y","","Y","Y","","","Y","","Y","Y","Y","","","","","Corporation","","DECEMBER","","New Jersey","United States"
1996868,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Puerto Rico","United States"
1996980,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","","","","","","","Corporation","","DECEMBER","","Pennsylvania","United States"
1996981,"","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Corporation","","DECEMBER","","Florida","United States"
1997060,"","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1997489,"Y","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","","","","Y","Y","Y","Y","Y","Y","Y","","","Y","Y","Y","Y","Y","Y","Y","","Y","","Y","Y","","Y","Y","","Y","Y","Y","Y","Y","Y","Y","Y","","","Limited Liability Company","","DECEMBER","","California","United States"
1997562,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","California","United States"
1997678,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","SEPTEMBER","","Delaware","United States"
1998341,"","","","Y","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sole Proprietorship","","DECEMBER","","","Colombia"
1998370,"","","","","","","","","Y","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Corporation","","DECEMBER","","Florida","United States"
1998475,"","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Corporation","","DECEMBER","","Minnesota","United States"
1998586,"Y","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","","Corporation","","DECEMBER","","Delaware","United States"
1998607,"","","","","","","","","Y","","","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","Y","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1998710,"Y","","","","","","","","","","","","","","","","","","","Y","Y","Y","","","Y","","","","","","","","","","","","Y","Y","","","","","","","Y","Y","","Y","","","","","","Y","","","","","","Y","","","Y","","","","","","Limited Liability Company","","DECEMBER","","Delaware","United States"
1998923,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","Y","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Kentucky","United States"
1998987,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","Y","","","","","","","","","","","","","Y","","","","","","","","","","","","","","Y","","","","","","Limited Liability Company","","DECEMBER","","Virginia","United States"
1999397,"","","","Y","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","Y","","","","","","","","","Corporation","","MARCH","","","Switzerland"
1999523,"","","","","","","","","Y","","","N","N","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Illinois","United States"
1999736,"Y","","","","","","","","","","","","","","","","","","","Y","","","Y","","Y","","","","Y","","","","","","","Y","Y","","","","","","","","Y","Y","","Y","Y","","","","","Y","","","Y","Y","Y","Y","","Y","Y","","","","","","Limited Liability Company","","DECEMBER","","Pennsylvania","United States"
1999859,"Y","","","","","","","","","","","","","","","","","","","Y","","","Y","","Y","","","","","","","","","","","Y","Y","","","","","","","","","","","Y","","","","","","","","","","","","","","","","Y","","","","","Limited Partnership","","DECEMBER","","Delaware","United States"
1999901,"Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","Limited Liability Company","","DECEMBER","","Minnesota","United States"
1999933,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","","Y","","","","","Limited Liability Company","","DECEMBER","","Washington","United States"
1999936,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Texas","United States"
1999983,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Corporation","","DECEMBER","","California","United States"
1999988,"","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","New Jersey","United States"
2000005,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Texas","United States"
2000090,"Y","","","","","","","","","","","","","","","","","","","Y","","","","","Y","","","","","","","","","","","","","","","","","","","","","Y","","Y","Y","","","","","Y","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Florida","United States"
2000112,"Y","","","","","","","","","","","","","","","","","Y","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","Y","","","","Y","","","","","Limited Liability Company","","DECEMBER","","Oregon","United States"
2000128,"","","","","","","","","Y","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limited Liability Company","","DECEMBER","","Alabama","United States"
2000277,"Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Limited Liability Company","","DECEMBER","","Texas","United States"
