"FilingID","SchA-3","Schedule","Full Legal Name","DE/FE/I","Entity in Which","Title or Status","Status Acquired","Ownership Code","Control Person","PR","OwnerID"
2008018,"","B","MC FOUNDATION HOLDINGS LP","DE","FOUNDATION HOLDCO LP","LIMITED PARTNER",12/2017,"D","Y","N",
2008018,"","B","FIG CAYMAN LP","FE","MC FOUNDATION HOLDINGS LP","LIMITED PARTNER",05/2024,"D","Y","N",
2008018,"","B","FIG BUYER LP","DE","FIG CAYMAN LP","LIMITED PARTNER",06/2023,"E","Y","N",
2008018,"","B","MC FIG GROUP LP","FE","FIG BUYER LP","LIMITED PARTNER",05/2023,"E","Y","N",
2008018,"","B","MC FIG GP, LLC","FE","MC FIG GROUP LP","GENERAL PARTNER",05/2023,"F","Y","N",
2008018,"","B","FIG BUYER SUB LLC","DE","MC FOUNDATION HOLDINGS LP","LIMITED PARTNER",05/2024,"D","Y","N",
2008018,"","B","MC MANAGEMENT 7 RSC LTD","FE","FIG BUYER SUB LLC","MANAGING MEMBER",05/2024,"F","Y","N",
2008018,"","B","EIGHTEENTH INVESTMENT COMPANY LLC","FE","MC MANAGEMENT 7 RSC LTD","SOLE MEMBER",04/2022,"E","Y","N",
2008018,"","B","MDC CAPITAL LLC","FE","EIGHTEENTH INVESTMENT COMPANY LLC","SOLE MEMBER",08/2008,"E","Y","N",
2008018,"","B","MUBADALA CAPITAL LLC","FE","MDC CAPITAL LLC","SOLE MEMBER",10/2023,"E","Y","N",
2008018,"","B","MAMOURA DIVERSIFIED GLOBAL HOLDING PJSC","FE","MUBADALA CAPITAL LLC","SOLE MEMBER",10/2023,"E","Y","N",
2008018,"","B","MUBADALA INVESTMENT COMPANY PJSC","FE","MAMOURA DIVERSIFIED GLOBAL HOLDING PJSC","SOLE MEMBER",03/2017,"E","Y","N",
2008018,"","B","GOVERNMENT OF ABU DHABI","FE","MUBADALA INVESTMENT COMPANY PJSC","SOLE MEMBER",03/2017,"E","Y","N",
2008018,"","B","MC FOUNDATION HOLDINGS (GP) LLC","FE","MC FOUNDATION HOLDINGS LP","GENERAL PARTNER",02/2017,"F","Y","N",
2008018,"","B","MC FIG GP, LLC","FE","MC FOUNDATION HOLDINGS (GP) LLC","SOLE MEMBER",03/2025,"E","Y","N",
2008018,"","B","FIG BUYER LP","DE","FIG BUYER SUB LLC","MEMBER",05/2023,"E","Y","N",
2008018,"","B","MC FIG GP, LLC","FE","FIG CAYMAN LP","GENERAL PARTNER",06/2023,"F","Y","N",
2008018,"","B","MC FIG GP, LLC","FE","FIG BUYER LP","GENERAL PARTNER",05/2024,"F","Y","N",
2008018,"","B","MIC CAPITAL MANAGEMENT 39 RSC LTD.","FE","MC FIG GROUP LP","LIMITED PARTNER",04/2024,"C","N","N",
2008018,"","B","MIC CAPITAL MANAGEMENT 86 RSC LTD.","FE","MC FIG GROUP LP","LIMITED PARTNER",05/2024,"D","Y","N",
2008018,"","B","SIXTY FOURTH 6 RSC LIMITED","FE","MIC CAPITAL MANAGEMENT 86 RSC LTD.","SOLE MEMBER",08/2023,"E","Y","N",
2008018,"","B","MIC CAPITAL MANAGEMENT (RESTRICTED) 7 LTD.","FE","SIXTY FOURTH 6 RSC LIMITED","SOLE MEMBER",01/2019,"E","Y","N",
2008018,"","B","MUBADALA INVESTMENT COMPANY PJSC","FE","MIC CAPITAL MANAGEMENT (RESTRICTED) 7 LTD.","SOLE MEMBER",09/2017,"E","Y","N",
2008018,"","B","THIRTY FIFTH INVESTMENT COMPANY LLC","FE","MIC CAPITAL MANAGEMENT 39 RSC LTD.","SOLE MEMBER",11/2018,"E","Y","N",
2008018,"","B","MAMOURA DIVERSIFIED GLOBAL HOLDING PJSC","FE","THIRTY FIFTH INVESTMENT COMPANY LLC","SOLE MEMBER",12/2023,"E","Y","N",
2008018,"","B","BRIGER, PETER, LIONEL","I","FIG BUYER GP, LLC","MEMBER",05/2024,"C","Y","N",1867239
2008018,"","B","MCKNIGHT, ANDREW, ADDISON","I","FIG BUYER GP, LLC","MEMBER",05/2024,"C","Y","N",4234427
2008018,"","B","BARHOUSH, HANI, AHMAD","I","MC FIG GP, LLC","MEMBER",07/2023,"C","Y","N",4282094
2008018,"","B","KOKKO, KEVIN, MIKAEL","I","MC FIG GP, LLC","MEMBER",07/2023,"C","Y","N",7183444
2008018,"","B","CANNON, RODNEY, WAYNE","I","MC FIG GP, LLC","MEMBER",05/2023,"C","Y","N",7227307
2008018,"Y","A","MUNRO, LUCY, LU","I","","CHIEF OPERATING OFFICER",01/2025,"NA","N","N",5174358
2008133,"Y","A","THE WINTHROP CORPORATION","DE","","SOLE SHAREHOLDER",01/1996,"E","Y","N",
2008133,"Y","A","KHANDWALA, AMIT, SHARADCHANDRA","I","","CHAIRMAN, CEO AND CIO",07/2018,"NA","Y","N",2794288
2008133,"Y","A","FLEMING, MICHAEL, J","I","","CHIEF COMPLIANCE OFFICER",08/2018,"NA","Y","N",6890332
2008133,"","B","KHANDWALA CAPITAL MANAGEMENT, INC.","DE","THE WINTHROP CORPORATION","SHAREHOLDER",07/2018,"E","Y","N",
2008133,"","B","KHANDWALA, AMIT, SHARADCHANDRA","I","KHANDWALA CAPITAL MANAGEMENT, INC.","SHAREHOLDER",07/2018,"E","Y","N",2794288
2008133,"Y","A","MAHESHWARI, MANISH","I","","PRESIDENT AND CO-CIO",07/2025,"NA","Y","N",5904328
2008137,"Y","A","KHANDWALA, AMIT, SHARADCHANDRA","I","","DIRECTOR, CHAIRMAN AND CEO",07/2018,"NA","Y","N",2794288
2008137,"Y","A","FLEMING, MICHAEL, J","I","","CHIEF COMPLIANCE OFFICER",08/2018,"NA","Y","N",6890332
2008137,"Y","A","KHANDWALA CAPITAL MANAGEMENT, INC.","DE","","SHAREHOLDER",07/2018,"E","Y","N",
2008137,"","B","KHANDWALA, AMIT, SHARADCHANDRA","I","KHANDWALA CAPITAL MANAGEMENT, INC.","SHAREHOLDER",07/2018,"E","Y","N",2794288
2008137,"Y","A","MAHESHWARI, MANISH","I","","PRESIDENT AND CO-CIO",07/2025,"NA","Y","N",5904328
2008138,"N","A","SONDEL, NICK WILLIAM","I","","CHIEF EXECUTIVE OFFICER",01/1987,"E","Y","N",1261064
2008138,"N","A","MEYER, RHONDA LEE","I","","SENIOR VICE PRESIDENT & CHIEF OPERATING OFFICER, FINOP",01/2020,"NA","N","N",2285226
2008138,"N","A","HAGER, AARON MICHAEL","I","","PRESIDENT",01/2020,"NA","N","N",5017811
2008138,"N","A","DUSHEK, JAMES WALTER","I","","VICE PRESIDENT OF OPERATIONS",01/2020,"NA","N","N",4323103
2008138,"N","A","WIPPERFURTH, DANIEL THOMAS","I","","VICE PRESIDENT OF ADVISOR DEVELOPMENT",01/2020,"NA","N","N",4029404
2008138,"N","A","NELLES, JULIE MARIE","I","","VP OF ADVISORY OPERATIONS & SERVICES",08/2021,"NA","N","N",4771824
2008138,"N","A","MEDLAND, RICHARD ONEILL","I","","CO-CCO",09/2023,"NA","N","N",2748242
2008138,"N","A","KOPITZKE, KYLE LEE","I","","CO-CCO",09/2023,"NA","N","N",5675560
2008139,"Y","A","WRIGHT INVESTORS' SERVICE, INC.","DE","","MEMBER",01/2006,"E","Y","N",
2008139,"","B","THE WINTHROP CORPORATION","DE","WRIGHT INVESTORS' SERVICE, INC.","SHAREHOLDER",01/1996,"E","Y","N",
2008139,"Y","A","KHANDWALA, AMIT, SHARADCHANDRA","I","","CHAIRMAN, CEO AND CIO",07/2018,"NA","Y","N",2794288
2008139,"Y","A","FLEMING, MICHAEL, J","I","","CHIEF COMPLIANCE OFFICER",08/2018,"NA","Y","N",6890332
2008139,"","B","KHANDWALA CAPITAL MANAGEMENT, INC.","DE","THE WINTHROP CORPORATION","SHAREHOLDER",07/2018,"E","Y","N",
2008139,"","B","KHANDWALA, AMIT, SHARADCHANDRA","I","KHANDWALA CAPITAL MANAGEMENT, INC.","SHAREHOLDER",07/2018,"E","Y","N",2794288
2008139,"Y","A","MAHESHWARI, MANISH","I","","PRESIDENT AND CO-CIO",07/2025,"NA","Y","N",5904328
2008141,"N","A","ADAMS, JASON, SCOTT","I","","MEMBER",10/2019,"D","Y","N",5174590
2008141,"N","A","BONNETT, ERIK, NATHAN","I","","MEMBER AND CHIEF COMPLIANCE OFFICER",10/2019,"D","Y","N",7271056
2008142,"Y","A","KUNZA, GILLIAN, ELIZABETH","I","","OWNER / ADMINISTRATOR",12/2021,"D","Y","N",8123820
2008142,"Y","A","INCLUSIVE HOLDINGS LTD.","FE","","HOLDING COMPANY",12/2021,"D","Y","N",
2008142,"","B","KONOPASKI, MICHAEL, EARL","I","INCLUSIVE HOLDINGS LTD.","CHIEF EXECUTIVE OFFICER",12/2021,"E","Y","N",8123829
2008142,"Y","A","KONOPASKI, MICHAEL, EARL","I","","CHIEF COMPLIANCE OFFICER / CHIEF EXECUTIVE OFFICER",12/2021,"NA","Y","N",8123829
2008145,"Y","A","HOBART, CHRISTOPHER, SCOTT","I","","PRESIDENT & CEO",07/2013,"NA","Y","N",4469608
2008145,"Y","A","Hamilton, Thomas, Ray","I","","CHIEF COMPLIANCE OFFICER",09/2018,"NA","Y","N",5869225
2008145,"Y","A","Barton, Robert, Rae","I","","CHIEF OPERATING OFFICER",05/2023,"NA","Y","N",6734428
2008145,"Y","A","HOBART FINANCIAL GROUP, INC.","DE","","MEMBER",02/2025,"E","Y","N",
2008145,"","B","HOBART, CHRISTOPHER, SCOTT","I","HOBART FINANCIAL GROUP, INC.","MEMBER",03/2004,"E","Y","N",4469608
2008153,"N","A","Kiselak, Tomas","I","","MANAGING MEMBER",10/2016,"D","Y","N",6909039
2008153,"N","A","Harwin, Peter, Evan","I","","MANAGING MEMBER",10/2016,"D","Y","N",6909049
2008153,"N","A","EHRHART, MATTHEW, EVAN","I","","CHIEF FINANCIAL OFFICER",02/2020,"NA","Y","N",5868280
2008153,"N","A","O'CONNOR, ERIN, LEIGH","I","","CHIEF COMPLIANCE OFFICER",04/2021,"NA","Y","N",6028641
2008153,"N","A","HERBST, BARBARA, ANN","I","","DIRECTOR OF OPERATIONS",08/2021,"NA","Y","N",2826575
2008153,"N","A","GREENBERG, DANIEL, ERIC","I","","MANAGING DIRECTOR",12/2023,"NA","Y","N",5563536
2008153,"N","A","CURTISS, EMILY, FLORENCE","I","","GENERAL COUNSEL",02/2024,"NA","Y","N",7876905
2006321,"N","A","JANISH, RAYMOND, EDWARD","I","","MEMBER & CCO",06/2024,"D","Y","N",2690186
2006321,"N","A","DE KUIPER, ELIZABETH, ANN","I","","MEMBER",06/2024,"C","Y","N",3260861
2006321,"N","A","CUSTER, MICHAEL, WESLEY","I","","MEMBER",06/2024,"B","N","N",6875701
2006321,"N","A","WITTLIEFF, AUTUMN, Marie","I","","MEMBER",06/2024,"NA","N","N",7476234
2006555,"","B","TWD, LLC","DE","TRIVIUM POINT FINANCIAL HOLDINGS, LLC","CONTROLLING ENTITY",12/2023,"D","Y","N",
2006555,"","B","PAC, RON, ANDREW","I","TWD, LLC","MANAGING PARTNER",12/2023,"D","Y","N",5740995
2006555,"","B","GERHARD, GEORGE, ROBERT","I","TWD, LLC","MANAGING PARTNER",12/2023,"D","Y","N",4597365
2006555,"Y","A","GERHARD, GEORGE, ROBERT","I","","MANAGING PARTNER, CHIEF COMPLIANCE OFFICER",12/2023,"NA","Y","N",4597365
2006555,"Y","A","PAC, RON, ANDREW","I","","MANAGING PARTNER",12/2023,"NA","Y","N",5740995
2006555,"Y","A","TRIVIUM POINT FINANCIAL HOLDINGS, LLC","DE","","MANAGING MEMBER",12/2023,"E","Y","N",
2008165,"N","A","MATERETSKY, IRA, SCOTT","I","","PRINCIPAL/CHIEF COMPLIANCE OFFICER",01/2005,"E","Y","N",2749161
2008158,"N","A","WINKLER, PAUL, PATRICK","I","","PRESIDENT",10/2000,"E","Y","N",1966712
2008158,"N","A","Winkler, Deborah, Ann","I","","DIRECTOR/ SECRETARY",12/2012,"NA","Y","N",6776358
2008158,"N","A","SHAVER, LEILA, MEHRIZI","I","","CHIEF COMPLIANCE OFFICER",08/2024,"NA","N","N",5764341
2008171,"","B","TWD, LLC","DE","TRIVIUM POINT FINANCIAL HOLDINGS, LLC","CONTROLLING ENTITY",12/2023,"D","Y","N",
2008171,"","B","PAC, RON, ANDREW","I","TWD, LLC","MANAGING PARTNER",12/2023,"D","Y","N",5740995
2008171,"","B","GERHARD, GEORGE, ROBERT","I","TWD, LLC","MANAGING PARTNER",12/2023,"D","Y","N",4597365
2008171,"Y","A","GERHARD, GEORGE, ROBERT","I","","MANAGING PARTNER, CHIEF COMPLIANCE OFFICER",12/2023,"NA","Y","N",4597365
2008171,"Y","A","PAC, RON, ANDREW","I","","MANAGING PARTNER",12/2023,"NA","Y","N",5740995
2008171,"Y","A","TRIVIUM POINT FINANCIAL HOLDINGS, LLC","DE","","MANAGING MEMBER",12/2023,"E","Y","N",
2008152,"N","A","Hetland, Jason, C","I","","CHIEF COMPLIANCE OFFICER",08/2024,"D","Y","N",6625930
2008152,"N","A","HETLAND, JULIE, MAE","I","","OWNER, INVESTMENT ADVISER REPRESENTATIVE",08/2024,"D","Y","N",4364295
2008000,"Y","A","LE MERLE, MATTHEW, CLAUDE","I","","MANAGER, LIMITED PARTNER",04/2021,"D","Y","N",6477251
2008000,"Y","A","DAVIS, ALISON","I","","MANAGER, LIMITED PARTNER",04/2021,"D","Y","N",4336663
2008000,"Y","A","KUPFERMAN, KIMBERLY, JANE","I","","CCO",06/2025,"NA","Y","N",8123292
2008000,"Y","A","BLOCKCHAIN COINVESTORS PARTNERS LLC","DE","","GENERAL PARTNER",04/2021,"E","Y","N",
2008000,"","B","FIFTH ERA LLC","DE","BLOCKCHAIN COINVESTORS PARTNERS LLC","MEMBER",01/2023,"E","Y","N",
2008000,"","B","LE MERLE, MATTHEW, CLAUDE","I","FIFTH ERA LLC","MANAGER",05/2013,"D","Y","N",6477251
2008000,"","B","DAVIS, ALISON","I","FIFTH ERA LLC","MANAGER",05/2013,"D","Y","N",4336663
2008185,"N","A","BILLY, JOHN, MICHAEL","I","","MANAGING MEMBER AND CHIEF COMPLIANCE OFFICER",12/2007,"D","Y","N",2714279
2008185,"N","A","CONRATH, JOHN, CHRISTOPHER","I","","MANAGING MEMBER",12/2007,"D","Y","N",4686217
2007356,"Y","A","NICHOLS, JUSTIN, WAYNE","I","","MANAGING PRINCIPAL - ADVISER SERVICES",10/2011,"NA","Y","N",5469690
2007356,"Y","A","GREIM, MICHAEL, LAWRENCE","I","","MANAGING PRINCIPAL - INVESTMENTS & CHIEF COMPLIANCE OFFICER",01/2019,"NA","Y","N",2585181
2007356,"Y","A","CGN COMPANIES, LLC","DE","","OWNER",01/2019,"C","Y","N",
2007356,"Y","A","CHASE, CHAD, EDWARD","I","","MANAGING PRINCIPAL - CLIENT SERVICES",01/2019,"NA","Y","N",6612151
2007356,"","B","NICHOLS, JUSTIN, WAYNE","I","NICHOLS CAPITAL, LLC","MEMBER",01/2019,"E","Y","N",5469690
2007356,"","B","GREIM, MICHAEL, LAWRENCE","I","CGN COMPANIES, LLC","MEMBER",01/2019,"E","Y","N",2585181
2007356,"","B","CHASE, CHAD, EDWARD","I","CHASE CAPITAL LLC","MEMBER",01/2019,"E","Y","N",6612151
2007356,"Y","A","NICHOLS CAPITAL, LLC","DE","","OWNER",01/2025,"C","Y","N",
2007356,"Y","A","CHASE CAPITAL LLC","DE","","OWNER",01/2025,"C","Y","N",
2008197,"Y","A","Kim, Marissa, Leigh","I","","MANAGING DIRECTOR",11/2022,"A","Y","N",7003434
2008197,"Y","A","Sabkova, Elena, Ivanova","I","","CHIEF COMPLIANCE OFFICER",11/2022,"NA","Y","N",7664912
2008197,"Y","A","ABRA CAPITAL MANAGEMENT, LLC","DE","","GENERAL PARTNER",11/2022,"D","Y","N",
2008197,"","B","PLUTUS FINANCIAL HOLDINGS INC.","DE","ABRA CAPITAL MANAGEMENT, LLC","OWNER",11/2022,"E","Y","N",
2008200,"Y","A","CAMPBELL, GARY, RAY","I","","MANAGING MEMBER/ CSO / CHAIRMAN",11/2019,"NA","Y","N",1658146
2008200,"Y","A","VLACH, ANGELA, ELAINE","I","","PRESIDENT  / CHIEF EXECUTIVE OFFICER",11/2019,"NA","Y","N",4289946
2008200,"Y","A","WHITTLE, DOUGLAS, ROGER","I","","CHIEF COMPLIANCE OFFICER",01/2019,"NA","Y","N",2190231
2008200,"Y","A","FINANCIAL ADVOCATES, LLC","DE","","OWNER",10/2018,"E","Y","N",
2008200,"","B","FA HOLDINGS, INC.","DE","FINANCIAL ADVOCATES, LLC","OWNER",10/2018,"E","Y","N",
2008200,"","B","CAMPBELL, GARY, RAY","I","FA HOLDINGS, INC.","OWNER",06/2000,"E","Y","N",1658146
2008200,"","B","LLE HOLDINGS, LLC","DE","FINANCIAL ADVOCATES, LLC","OWNER",12/2020,"D","Y","N",
2008203,"N","A","GAMBIN NETO, CLAUDIO, M","I","","CHIEF EXECUTIVE OFFICER / PRESIDENT / MANAGING MEMBER",07/2024,"E","Y","N",5752180
2008203,"N","A","Holt, Grace, Hunter","I","","CHIEF COMPLIANCE OFFICER",07/2024,"NA","Y","N",6638972
2008206,"Y","A","SINGLETON, CHRISTOPHER, JEROME","I","","CHIEF INVESTMENT OFFICER",07/2007,"NA","Y","N",2719263
2008206,"Y","A","GARNER, THOMAS, KIRBY","I","","PRESIDENT",03/2020,"NA","Y","N",3113321
2008206,"","B","HIGHTOWER HOLDING, LLC","DE","WT ACQUISITION, LLC","OWNER",05/2017,"E","Y","N",
2008206,"Y","A","WT ACQUISITION, LLC","DE","","OWNER",05/2017,"E","Y","N",
2008206,"Y","A","SEAY, KEVIN, SCOTT","I","","CHIEF COMPLIANCE OFFICER",03/2020,"NA","Y","N",4506355
2008206,"","B","THL HT SPV, L.P.","DE","HIGHTOWER HOLDING, LLC","25-50% OWNER OF APPLICANT'S HOLDING COMPANY",12/2020,"C","Y","N",
2007696,"N","A","NGUYEN, CHARLES","I","","OWNER & CCO",09/2022,"E","Y","N",6326161
2008207,"N","A","WERTZ, MICHAEL, BRENT","I","","MANAGING PARTNER",06/2001,"E","Y","N",4067130
2008207,"N","A","JANG, DAVID, MING LEE","I","","PARTNER",08/2015,"A","Y","N",3141225
2008207,"N","A","EWASKO, JASON, MICHAEL","I","","CHIEF COMPLIANCE OFFICER",08/2025,"NA","N","N",4622799
2008212,"N","A","DECKER, PETER, JOSEPH","I","","MANAGING MEMBER, CHIEF COMPLIANCE OFFICER",02/2008,"D","Y","N",2623858
2008212,"N","A","KOEHM, CHRISTOPHER, J.","I","","MANAGING MEMBER",02/2008,"D","Y","N",5540551
2007814,"","B","R-HENRIQUEZ HOLDINGS, LLC","DE","NORTHEASTGIS HOLDINGS, INC.","MEMBER",02/2017,"E","Y","N",
2007814,"","B","NORTHEASTGIS HOLDINGS, INC.","DE","INSIGNEO FINANCIAL GROUP, LLC","SHAREHOLDER",02/2017,"C","Y","N",
2007814,"Y","A","INSIGNEO FINANCIAL GROUP, LLC","DE","","MEMBER - CLASS A",02/2017,"E","Y","N",
2007814,"","B","RH REVOCABLE TRUST","DE","R-HENRIQUEZ HOLDINGS, LLC","MEMBER",12/2006,"E","Y","N",
2007814,"","B","RH CHILDREN'S TRUST","DE","R-HENRIQUEZ HOLDINGS, LLC","MEMBER",02/2017,"C","Y","N",
2007814,"","B","HENRIQUEZ, RAUL","I","RH REVOCABLE TRUST","TRUSTEE",12/2006,"F","Y","N",1647412
2007814,"","B","Silva Henriquez, Sara, Roxana","I","RH CHILDREN'S TRUST","TRUSTEE",02/2017,"F","Y","N",6759348
2007814,"Y","A","ARNETT, GEORGE, WASHINGTON","I","","GENERAL COUNSEL AND CORPORATE SECRETARY/DIRECTOR",12/2024,"NA","Y","N",1057806
2007814,"Y","A","RIVERO, JAVIER","I","","PRESIDENT AND CHIEF OPERATING OFFICER/DIRECTOR",12/2024,"NA","Y","N",4498023
2007814,"Y","A","SCANDIZZO, MARIANO, FEDERICO","I","","HEAD OF ASSET MANAGEMENT AND PORTFOLIO MANAGER",04/2022,"NA","Y","N",7547075
2007814,"Y","A","ARANA LANDAETA, MARIELA, CECILIA","I","","HEAD OF CLIENT RELATIONS",07/2019,"NA","Y","N",4830220
2007814,"Y","A","AVERETT, MICHAEL, ROBERT","I","","CHIEF REVENUE OFFICER",02/2024,"NA","Y","N",5311774
2007814,"Y","A","INSIGNEO PUERTO RICO PARTNERSHIP HOLDINGS LLC","FE","","MEMBER - CLASS B",12/2024,"B","Y","N",
2007814,"Y","A","INSIGNEO SECURITIES PARTNERSHIP HOLDINGS LLC","FE","","MEMBER - CLASS B",12/2024,"B","Y","N",
2007814,"","B","INSIGNEO FINANCIAL GROUP, LLC","DE","INSIGNEO PUERTO RICO PARTNERSHIP HOLDINGS LLC","MEMBER",12/2024,"E","Y","N",
2007814,"","B","INSIGNEO FINANCIAL GROUP, LLC","DE","INSIGNEO SECURITIES PARTNERSHIP HOLDINGS LLC","MEMBER",12/2024,"E","Y","N",
2007814,"Y","A","NUNEZ, FRANCISCO","I","","DIRECTOR",12/2024,"NA","Y","N",8017439
2007814,"Y","A","CAULFIELD, JUSTIN, PAUL","I","","CHIEF COMPLIANCE OFFICER",05/2025,"NA","Y","N",5699024
2008219,"N","A","HORADAN, CAROLYN, MARIE","I","","MANAGING MEMBER, CHIEF COMPLIANCE OFFICER",06/2016,"E","Y","N",4332656
2008239,"N","A","HORADAN, CAROLYN, MARIE","I","","MANAGING MEMBER, CHIEF COMPLIANCE OFFICER",06/2016,"E","Y","N",4332656
2007563,"Y","A","CARLTON, JAMES, CLARK","I","","MANAGING DIRECTOR",08/2010,"C","Y","N",1376707
2007563,"Y","A","SINITIERE, JOHN, EDWARD","I","","CHIEF COMPLIANCE OFFICER",11/2018,"NA","N","N",5444968
2007563,"Y","A","TDR HAMIL FAMILY LTD","DE","","OWNER",06/2021,"A","N","N",
2007563,"Y","A","Bredl, Erich, E.","I","","OWNER",06/2021,"B","N","N",7410130
2007563,"Y","A","EBRECHT EQUITY PARTNERSHIP LP","DE","","OWNER",06/2021,"A","N","N",
2007563,"","B","Ebrecht, Daryn","I","EBRECHT EQUITY PARTNERSHIP LP","OWNER",06/2021,"C","N","N",7410135
2007563,"","B","Ebrecht, Robin","I","EBRECHT EQUITY PARTNERSHIP LP","OWNER",06/2021,"C","N","N",7410138
2007563,"Y","A","CHARLES B TUBBS MARITAL TRUST","DE","","OWNER",06/2021,"B","N","N",
