"FilingID","Individual Name","Firm or Organization Name","CRD Number","Effective Date","Termination Date","Street 1","Street 2","City","State","Country","Postal Code","Private Residence?","Description"
1937252,"MOORMAN, DANIEL, STEWART","",2340599,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT DIRECTOR"
1937252,"LOEPKER, PATRICIA, MARY","",1386715,05/16/2022,,"1 N JEFFERSON AVE","","ST. LOUIS","MO","United States","63103","N","PRODUCT MANAGEMENT EXECUTIVE"
1937252,"WALSH, DAVID, PAUL","",2733442,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT SENIOR MANAGER"
1933436,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1931522,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF THE BLACKSTONE GROUP INC., THE REGISTRANT'S INDIRECT PARENT."
1931522,"SCHWARZMAN, STEPHEN, ALLEN","",861435,05/31/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OFTHE BLACKSTONE GROUP INC., THE REGISTRANT'S INDIRECT PARENT."
1933436,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/27/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1943261,"TIPPER, RUSSELL, WINSTON","",2914437,11/01/2023,,"12555 MANCHESTER ROAD","","ST LOUIS","MO","United States","63131","N","PRINCIPAL OF INVESTMENT ADVISORY DEPARTMENT WHO HAS OVERALL RESPONSIBILITY FOR EDWARD JONES INVESTMENT ADVISORY SERVICES."
1932115,"","SWISS FINANCE MANAGEMENT SA",,01/30/2024,,"RUE DES CHAVANNES 52, NEUCHÂTEL","","CORTAILLOD","","Switzerland","2016","N","SWISS FINANCE MANAGEMENT SA, IS A SWISS HOLDING COMPANY THAT PURCHASED 100% OF THE ENTITY"
1932115,"El Khoury, Carlos","",7895303,01/30/2024,,"","","","","","","Y","MR. CARLOS EL KHOURY , OWNS 99% OF SWISS FINANCE MANAGEMENT SA. HE IS ALSO CEO OF SWISS FINANCE MANAGEMENT INTERNATIONAL SA."
1944916,"","ALLIANZ ASSET MANAGEMENT OF AMERICA HOLDINGS INC.",,01/01/2003,,"650 NEWPORT CENTER DRIVE","","NEWPORT BEACH","CA","United States","92660","N","ALLIANZ ASSET MANAGEMENT OF AMERICA HOLDINGS INC. (""AAMAH"") IS A HOLDING COMPANY AND IS THE MANAGING MEMBER OF ALLIANZ ASSET MANAGEMENT OF AMERICA LLC (""AAMA LLC"").  AS SUCH, AAMAH HAS THE SOLE AUTHORITY TO MANAGE AAMA LLC.  AAMAH HAS DELEGATED SUCH AUTHORITY TO THE MANAGEMENT BOARD OF AAMA LLC."
1944916,"","ALLIANZ ASSET MANAGEMENT GMBH",,01/01/2003,,"SEIDLSTRASSE, 24-24A","","MUNICH","","Germany","D-80335","N","ALLIANZ SE IS THE SOLE SHAREHOLDER OF ALLIANZ ASSET MANAGEMENT GMBH (""AAM GMBH""). AAM GMBH IS THE FINANCIAL AND GOVERNANCE HOLDING COMPANY OF THE ASSET MANAGEMENT DIVISION OF ALLIANZ GROUP WHICH IS HEADED BY ALLIANZ SE, A DIVERSIFIED GLOBAL FINANCIAL INSTITUTION. AAM GMBH MAY DEVELOP OR ASSIST WITH THE IMPLEMENTATION OF CERTAIN POLICIES, PROCEDURES AND OTHER BUSINESS PRACTICES AFFECTING ITS INVESTMENT ADVISER SUBSIDIARIES."
1940477,"LOEPKER, PATRICIA, MARY","",1386715,05/16/2022,,"1 N JEFFERSON  AVE","3RD FL","ST. LOUIS","IL","United States","63103","N","PRODUCT MANAGEMENT EXECUTIVE"
1937108,"Dai, Guangming, George","",7059603,01/03/2019,,"","","","","","","Y","OWNS 100% OF THE ADVISORY FIRM."
1937565,"","KENNEDY LEWIS MANAGEMENT LP",290399,06/30/2022,,"225 LIBERTY STREET","SUITE 4210","NEW YORK","NY","United States","10281","N","KENNEDY LEWIS INVESTMENT MANAGEMENT LLC ( KLIM ) HAS 2 OF THE 5 BOARD SEATS OF SANCTUARY WEALTH GROUP, LLC WHICH OWNS 100% OF SANCTUARY ADVISORS LLC. KLIM WITH THESE 2 BOARDS SEATS HAS 40% OF THE VOTING RIGHTS."
1932962,"Verlinde, Emily, Ann","",5686644,11/20/2023,12/01/2024,"6 HARRISON ST","5TH FLOOR","NEW YORK","NY","United States","10013","N","CONTROLS POLICIES OF THE FIRM."
1932962,"Sikes, Stephen, William","",6912545,12/01/2024,,"6 HARRISON ST","","NY","NY","United States","10013","N","CEO OF PUBLIC ADVISORS"
1932962,"Yerramalli, Prashant","",8001754,12/01/2024,,"6 HARRISON ST","","NY","NY","United States","10013","N","CONTROLS THE POLICIES OF THE FIRM."
1940477,"MOORMAN, DANIEL, STEWART","",2340599,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT DIRECTOR"
1940477,"WALSH, DAVID, PAUL","",2733442,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT SENIOR MANAGER"
1941530,"THRASHER, DAVID, LEROY","",1395009,02/26/2018,,"1001 SE. 28TH ST. SUITE 1","","BENTONVILLE","AR","United States","72712","N","DAVID THRASHER IS PART OWNER OF BOTH THRASHER & CHAMBERS WEALTH MANAGEMENT AS WELL AS THRASHER & CHAMBERS, INC.  OWNERSHIP IS THE SAME PERCENTAGE FOR BOTH.  DAVID WILL NOT BE CONDUCTING IA BUSINESS THIS WILL BE SUPERVISED BY MARK CHAMBERS.  MARK CHAMBERS IS BUYING OWNERSHIP FROM DAVID THRASHER."
1938680,"LOEPKER, PATRICIA, MARY","",1386715,05/16/2022,,"1 N JEFFERSON  AVE","3RD FL","ST. LOUIS","IL","United States","63103","N","PRODUCT MANAGEMENT EXECUTIVE"
1938680,"MOORMAN, DANIEL, STEWART","",2340599,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT DIRECTOR"
1938680,"WALSH, DAVID, PAUL","",2733442,06/13/2022,,"1 N JEFFERSON AVE","7TH FL","ST. LOUIS","MO","United States","63103-2254","N","PRODUCT MANAGEMENT SENIOR MANAGER"
1943201,"WALKER, DAVID, J.","",5076929,05/30/2024,,"7575 NW 90TH AVE","","OCALA","FL","United States","34482","N","DAVID WALKER IS 100% OWNER OF THE GENERAL PARTNER AND INVESTMENT MANAGER."
1934070,"WERKMEISTER, MARC, WILLIAM","",5185131,03/01/2015,,"501 S. JEFFERS","","NORTH PLATTE","NE","United States","69101","N","PARTICIPATES IN MANAGEMENT."
1912770,"Ahmed, Syed, Shiraz","",6801190,08/25/2022,,"5-600 MATHESON BLVD","","MISSISSAUGA, ON","","Canada","L5R 4B8","N","OWNER/CCO"
1934042,"WINMILL, MARK, CAMPBELL","",1181703,05/15/2012,,"2255 BUFFALO ROAD","","ROCHESTER","NY","United States","14624","N","THE WINMILL FAMILY TRUST OWNS ALL OF THE VOTING STOCK OF WINMILL & CO. INCORPORATED. THOMAS B. WINMILL, MARK C. WINMILL, WILLIAM WINMILL, AND WOODWORTH WINMILL WERE DESIGNATED INDIVIDUAL TRUSTEES OF THE TRUST WITH SOLE AUTHORITY TO VOTE THE VOTING STOCK ON BEHALF OF THE TRUST. MIDAS SECURITIES GROUP, INC., A WHOLLY OWNED SUBSIDIARY OF WINMILL & CO. INCORPORATED, OWNS MORE THAN 20% OF THE OUTSTANDING SHARES OF BEXIL CORPORATION, THE SOLE MEMBER OF BEXIL ADVISERS LLC."
1934042,"","WINMILL & CO. INCORPORATED",,09/30/2003,,"2255 BUFFALO ROAD","","ROCHESTER","NY","United States","14624","N","MIDAS SECURITIES GROUP, INC., A WHOLLY OWNED SUBSIDIARY OF WINMILL & CO. INCORPORATED, OWNS MORE THAN 20% OF THE OUTSTANDING SHARES OF BEXIL CORPORATION, THE SOLE MEMBER OF BEXIL ADVISERS LLC."
1934042,"","MIDAS SECURITIES GROUP, INC.",14009,09/30/2003,,"2255 BUFFALO ROAD","","ROCHESTER","NY","United States","14624","N","MIDAS SECURITIES GROUP, INC., A WHOLLY OWNED SUBSIDIARY OF WINMILL & CO. INCORPORATED, OWNS MORE THAN 20% OF THE OUTSTANDING SHARES OF BEXIL CORPORATION, THE SOLE MEMBER OF BEXIL ADVISERS LLC."
1934042,"","WINMILL FAMILY TRUST",,05/15/2012,,"PO BOX 4","","WALPOLE","NH","United States","03608","N","THE WINMILL FAMILY TRUST OWNS ALL OF THE VOTING STOCK OF WINMILL & CO. INCORPORATED. MIDAS SECURITIES GROUP, INC., A WHOLLY OWNED SUBSIDIARY OF WINMILL & CO. INCORPORATED, OWNS MORE THAN 20% OF THE OUTSTANDING SHARES OF BEXIL CORPORATION, THE SOLE MEMBER OF BEXIL ADVISERS LLC."
1943251,"","GALLACHER CAPITAL MANAGEMENT, LLC",113189,09/01/2024,,"10465 PARK MEASOWS DR","#107","LONE TREE","CO","United States","80124","N","GALLACHER CAPITAL MANAGEMENT, LLC (GCM) MAINTAINS 25% OWNERSHIP OF VOTING INTERESTS IN GBG WEALTH MANAGEMENT, LLC (GBG). GCM IS NOT AN ELECTED MANAGER OF GBG, DID NOT CONTRIBUTE 5% OR MORE CAPITAL TO GBG, AND DOES NOT HAVE THE RIGHT TO RECEIVE 5% OR MORE OF GBG'S CAPITAL UPON DISSOLUTION."
1943777,"SCHWARZMAN, STEPHEN, ALLEN","",861435,05/31/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1943777,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1931189,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1931189,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/27/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1942740,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1942740,"SCHWARZMAN, STEPHEN, ALLEN","",861435,06/23/2017,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1942066,"","ACRISURE, LLC",,11/01/2024,,"100 OTTAWA AVENUE SW","","GRAND RAPIDS","MI","United States","49503-5087","N","100% OWNERSHIP OF COMPANY"
1945408,"","FALCON PARK CAPITAL, LLC",,01/01/2024,,"9017 S. RIVERSIDE DR","SUITE 210","SANDY","UT","United States","84070","N","FALCON PARK CAPITAL IS THE HOLDING ENTITY THAT OWNS DIVERSIFIED WEALTH MANAGEMENT."
1944064,"","BROWN ADVISORY GROUP HOLDINGS LLC",,01/01/2016,,"901 S. BOND STREET","","BALTIMORE","MD","United States","21231","N","BROWN ADVISORY GROUP HOLDINGS LLC (""BAGH""), A DELAWARE LIMITED LIABILITY COMPANY, SERVES AS THE PARENT COMPANY OF BROWN ADVISORY INCORPORATED (""BAI"") AND BROWN ADVISORY MANAGEMENT, LLC (""BAM""). BAI, WHICH IS ORGANIZED AS A MARYLAND C CORPORATION, SERVES AS THE MANAGER OF BAGH AND THE MANAGING MEMBER OF BAM. BROWN ADVISORY INVESTMENT SOLUTIONS GROUP LLC IS A WHOLLY OWNED SUBSIDIARY OF BAM."
1944064,"","BROWN ADVISORY INCORPORATED",,03/01/2012,,"901 SOUTH BOND STREET","","BALTIMORE","MD","United States","21231","N","BROWN ADVISORY GROUP HOLDINGS LLC (""BAGH""), A DELAWARE LIMITED LIABILITY COMPANY, SERVES AS THE PARENT COMPANY OF BROWN ADVISORY INCORPORATED (""BAI"") AND BROWN ADVISORY MANAGEMENT, LLC (""BAM""). BAI, WHICH IS ORGANIZED AS A MARYLAND C CORPORATION, SERVES AS THE MANAGER OF BAGH AND THE MANAGING MEMBER OF BAM. BROWN ADVISORY INVESTMENT SOLUTIONS GROUP LLC IS A WHOLLY OWNED SUBSIDIARY OF BAM."
1931253,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","31ST FLOOR","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1931249,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1931249,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/27/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1931253,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/27/2005,,"345 PARK AVENUE","31ST FLOOR","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1936627,"","CANACCORD GENUITY GROUP INC.",,10/01/2013,,"2200 - 609 GRANVILLE STREET","","VANCOUVER","","Canada","","N","CANACCORD GENUITY WEALTH MANAGEMENT (USA) INC IS INDIRECTLY OWNED BY CANACCORD GENUITY GROUP INC. THROUGH IT'S SUBSIDIARY CANACCORD ADAMS FINANCIAL GROUP INC."
1936627,"","CANACCORD ADAMS FINANCIAL GROUP INC.",,10/01/2013,,"2200 - 609 GRANVILLE STREET","","VANCOUVER","","Canada","","N","CGWM USA IS OWNED DIRECTLY BY CANACCORD ADAMS FINANCIAL GROUP INC., A SUBSIDIARY OF CANACCORD GENUITY GROUP INC."
1946339,"","STONE POINT CAPITAL LLC",156521,08/01/2016,,"20 HORSENECK LANE","","GREENWICH","CT","United States","06830","N","STONE POINT CAPITAL LLC (""STONE POINT"") IS THE INVESTMENT MANAGER OF TRIDENT VI L.P. AND ITS CO-INVESTMENT VEHICLES, WHICH ARE INDIRECT OWNERS OF CROSS OCEAN PARTNERS MANAGEMENT LP.  STONE POINT IS NOT REQUIRED TO BE DISCLOSED ON SCHEDULE B."
1936996,"Rozier-Byrd, Trevor, Lamont","",7440344,07/28/2021,,"100 SUMMER STREET","SUITE 1600","BOSTON","MA","United States","02110","N","GREATER THAN 10% SHAREHOLDER OF OUR PARENT COMPANY."
1937678,"NEARY, JOSEPH, DANIEL","",2993505,10/01/2014,,"200 NORTH SEPULVEDA","SUITE 1200","EL SEGUNDO","CA","United States","90245","N","MR. NEARY IS THE CHIEF RISK OFFICER OF THE CFG NETWORK AND HAS THE POWER, DIRECTLY OR INDIRECTLY, TO DIRECT THE MANAGEMENT OR POLICIES OF THE FIRM."
1937678,"ANTONIADES, ADAM, NICHOLAS","",2261744,07/01/2014,,"655 WEST BROAWAY","12TH FLOOR","SAN DIEGO","CA","United States","92101","N","MR ANTONIADES IS THE PRESIDENT OF THE CFG NETWORK OF BROKER DEALERS AND HAS THE POWER, DIRECTLY OR INDIRECTLY,TO DIRECT THE MANAGEMENT OR POLICIES OF THE FIRM."
1937678,"Taylor, Thomas, Byron","",2193426,04/27/2021,,"2301","","EL SEGUNDO","CA","United States","90245","N","MANAGER, CEO, PRESIDENT"
1937678,"Gooley, Thomas, Andrew","",4526760,04/27/2021,,"655 W BROADWAY","12TH FLOOR","SAN DIEGO","CA","United States","92101","N","MANAGER"
1937555,"","INVESTMENT PARTNERS GROUP",,05/01/1995,,"10 STATION PLACE","","METUCHEN","NJ","United States","08840","N","INVESTMENT PARTNERS GROUP IS A HOLDING COMPANY, AND 100% OWNER OF INVESTMENT PARTNERS ASSET MANAGEMENT."
1937800,"","INVESTMENT PARTNERS GROUP",,05/01/1995,,"10 STATION PLACE","","METUCHEN","NJ","United States","08840","N","INVESTMENT PARTNERS GROUP IS A HOLDING COMPANY, AND 100% OWNER OF INVESTMENT PARTNERS ASSET MANAGEMENT."
1940230,"Pagidipati, Rahuldev, Ravi","",6412993,09/29/2023,,"110 SWIFT AVENUE","","DURHAM","NC","United States","27705","N","OVER 25% SHAREHOLDER"
1940615,"","FINANCIAL SERVICES HOLDINGS, LLC",,09/24/2019,,"9000 KEYSTONE CROSSING","SUITE 700","INDIANAPOLIS","IN","United States","46240","N","SOLE OWNER OF THURSTON SPRINGER ADVISORS"
1935152,"","KENNEDY LEWIS MANAGEMENT LP",290399,06/30/2022,,"225 LIBERTY STREET","SUITE 4210","NEW YORK","NY","United States","10281","N","KENNEDY LEWIS INVESTMENT MANAGEMENT LLC ( KLIM ) HAS 2 OF THE 5 BOARD SEATS OF SANCTUARY WEALTH GROUP, LLC WHICH OWNS 100% OF SANCTUARY ADVISORS LLC. KLIM WITH THESE 2 BOARDS SEATS HAS 40% OF THE VOTING RIGHTS."
1944292,"MCGINN, PATRICK, P","",2547975,08/15/2005,,"100 CORPORATE PLACE","","PEABODY","MA","United States","01960","N","PATRICK MCGINN IS ON THE INVESTMENT COMMITTEE AND WILL PROVIDE INVESTMENT ADVICE TO THE COMPANY."
1944696,"","FF CAPITAL MANAGEMENT, LLC",,12/15/2017,,"44801 VILLAGE COURT","SUITE 201","PALM DESERT","CA","United States","92260","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN FORTEM FINANCIAL GROUP, LLC, FOCUS AND FF CAPITAL MANAGEMENT, LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS OF FORTEM FINANCIAL GROUP, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF FORTEM FINANCIAL GROUP, LLC. THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1934773,"KLEINFELDER, MICHAEL, JOSEPH","",4287993,07/24/2017,,"8050 HOSBROOK ROAD","SUITE 200","CINCINNATI","OH","United States","45236","N","CONTROL OVER THE DESIGN OF POLICIES AND PROCEDURES"
1909859,"","MGMT4LIFE LLC",,02/01/2017,,"735 PLAZA BLVD.","SUITE 100","COPPELL","TX","United States","75019","N","PURSUANT TO A MANAGEMENT AGREEMENT (THE ""MANAGEMENT AGREEMENT"") BETWEEN CFO4LIFE GROUP, LLC, FOCUS AND MGMT4LIFE LLC (THE ""MANAGEMENT COMPANY""), THE MANAGEMENT COMPANY HAS AGREED TO PROVIDE PERSONS TO SERVE AS OFFICERS AND LEADERS OF CFO4LIFE GROUP, LLC WHO, IN SUCH CAPACITY, WILL BE RESPONSIBLE FOR THE MANAGEMENT, SUPERVISION AND OVERSIGHT OF CFO4LIFE GROUP, LLC.  THE MANAGEMENT COMPANY DOES NOT PROVIDE INVESTMENT ADVISORY SERVICES."
1938178,"","KENNEDY LEWIS MANAGEMENT LP",290399,06/30/2022,,"225 LIBERTY STREET","SUITE 4210","NEW YORK","NY","United States","10281","N","KENNEDY LEWIS INVESTMENT MANAGEMENT LLC ( KLIM ) HAS 2 OF THE 5 BOARD SEATS OF SANCTUARY WEALTH GROUP, LLC WHICH OWNS 100% OF SANCTUARY ADVISORS LLC. KLIM WITH THESE 2 BOARDS SEATS HAS 40% OF THE VOTING RIGHTS."
1941622,"THRASHER, DAVID, LEROY","",1395009,02/26/2018,,"1001 SE. 28TH ST. SUITE 1","","BENTONVILLE","AR","United States","72712","N","DAVID THRASHER IS PART OWNER OF BOTH THRASHER & CHAMBERS WEALTH MANAGEMENT AS WELL AS THRASHER & CHAMBERS, INC.  OWNERSHIP IS THE SAME PERCENTAGE FOR BOTH.  DAVID WILL NOT BE CONDUCTING IA BUSINESS THIS WILL BE SUPERVISED BY MARK CHAMBERS.  MARK CHAMBERS IS BUYING OWNERSHIP FROM DAVID THRASHER."
1935184,"","WARRINGTON PR LLC",,01/01/2015,,"","","","","","","Y","SOLE MEMBER OF THE APPLICANT."
1935184,"KIMPLE, SCOTT, CARLISLE","",2160637,10/16/2008,,"200 CRESCENT COURT","SUITE 250","DALLAS","TX","United States","75201","N","MANAGER OF ADVISOR. INDIRECT SOLE OWNER OF ADVISOR."
1931220,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/07/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1931220,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1931256,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF  BLACKSTONE  INC., THE REGISTRANT'S INDIRECT PARENT."
1931256,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/27/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE  INC., THE REGISTRANT'S INDIRECT PARENT."
