FilingID,FormVersion,DateSubmitted,1A,1B1,1B2,1C-Legal,1C-Business,1C-New Name,1D,1E1,1F1-Street 1,1F1-Street 2,1F1-City,1F1-State,1F1-Country,1F1-Postal,1F1-Private,1F2-M-F,1F2-Other,1F2-Hours,1F3,1F4,1F5,1G-Street 1,1G-Street 2,1G-City,1G-State,1G-Country,1G-Postal,1G-Private,1I,1L,1M,1N,1N-CIK,1O,1OAmount,1P,4A,4B,5A,5B1,5B2,5B3,5B4,5B5,5B6,5C1,5C2,5D1a,5D1b,5D1c,5D1d,5D1e,5D1f,5D1g,5D1h,5D1i,5D1j,5D1k,5D1l,5D1m,5D1n,5D1n Other,5D2a,5D2b,5D2c,5D2g,5D2h,5D2i,5D2j,5D2k,5D2l,5D2m,5D2n,5D3a,5D3b,5D3c,5D3d,5D3e,5D3f,5D3g,5D3h,5D3i,5D3j,5D3k,5D3l,5D3m,5D3n,5E1,5E2,5E3,5E4,5E5,5E6,5E7,5E7-Other,5F1,5F2a,5F2b,5F2c,5F2d,5F2e,5F2f,5F3,5G1,5G2,5G3,5G4,5G5,5G6,5G7,5G8,5G9,5G10,5G11,5G12,5G12-Other,5H,5H-Other,5I1,5I2a,5I2b,5I2c,5J1,5J2,5K1,5K2,5K3,5K4,5L1a,5L1b,5L1c,5L1d,5L1e,5L2,5L3,5L4,6A1,6A2,6A3,6A4,6A5,6A6,6A7,6A8,6A9,6A10,6A11,6A12,6A13,6A14,6A14-Other,6B1,6B2,6B3,7A1,7A2,7A3,7A4,7A5,7A6,7A7,7A8,7A9,7A10,7A11,7A12,7A13,7A14,7A15,7A16,7B,8A1,8A2,8A3,8B1,8B2,8B3,8C1,8C2,8C3,8C4,8D,8E,8F,8G1,8G2,8H1,8H2,8I,9A1a,9A1b,9A2a,9A2b,9B1a,9B1b,9B2a,9B2b,9C1,9C2,9C3,9C4,9D1,9D2,9E,9F,10A,11,11A1,11A2,11B1,11B2,11C1,11C2,11C3,11C4,11C5,11D1,11D2,11D3,11D4,11D5,11E1,11E2,11E3,11E4,11F,11G,11H1a,11H1b,11H1c,11H2,12A,12B1,12B2,12C1,12C2,Execution Type,Signatory,Execution Date,Title
2011182,Oct-21,8/21/2025 19:31,"BRIGHTSTAR CAPITAL PARTNERS, L.P.",BRIGHTSTAR CAPITAL PARTNERS,Y,N,N,,801-110361,283313,51 WEST 52ND STREET,18TH FLOOR,NEW YORK,NY,United States,10019,N,Monday - Friday,,9:00 AM - 5:30 PM,212-430-2500,,5,,,,,,,,Y,Y,Y,N,,N,,,N,,50,27,0,0,0,0,0,0,0,,,,,,14,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,,,,,,4547548145,,,,,,,,,Y,N,N,N,N,Y,Y,TRANSACTION & MONITORING FEES,Y,4547548145,0,4547548145,14,0,14,0,N,N,N,Y,N,N,N,N,N,N,N,Y,PORTFOLIO COMPANY MANAGEMENT SERVICES,,,N,,,,Y,N,N,,,,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,,N,N,N,N,N,0,0,Y,Y,2710691590,14,N,Y,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,CHRISTY LUKACH,8/21/2025,"PARTNER, CFO AND CCO"
2011587,Oct-21,8/29/2025 13:11,D.A. DAVIDSON & CO.,D.A. DAVIDSON & CO.,N,N,N,,801-45761,199,8 THIRD STREET NORTH,,GREAT FALLS,MT,United States,59401,N,Monday - Friday,,8:00 A.M.-5:00 P.M.,406-727-4200,406-791-7380,98,,,,,,,,Y,Y,N,N,,N,,549300094RQ5A7DYLF51,N,,650,410,640,630,1,340,3,1000,0,48406,16168,,,,1,248,1022,30,,,,613,,,N,N,N,N,N,N,N,N,N,N,N,12948408286,19417817946,,,,72914326,520456342,1546763722,356599133,,,,1312373704,,Y,Y,N,Y,N,N,N,,Y,32871009986,3304323473,36175333459,82896,3922,86818,31979539,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,,More than 500,7000,Y,5405703985,0,30696715148,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,,N,,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,35986397067,66665,Y,Y,35986397067,66665,Y,Y,Y,Y,Y,Y,May-24,14,N,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,,,,,,Domestic,MICHAEL DICROCE,8/29/2025,"AVP, SENIOR INVESTMENT ADVISORY COMPLIANCE OFFICER"
2007576,Oct-21,8/29/2025 13:26,"BLUEPRINT WEALTH MANAGEMENT, LLC",PARADY WEALTH MANAGEMENT,N,N,N,,801-123022,169997,3602 KIESSEL ROAD,,THE VILLAGES,FL,United States,32163-2910,N,Monday - Friday,,8:30 AM - 5:30 PM,352-674-3911,352-751-3017,1,,,,,,,,N,Y,N,N,,N,,,N,,14,2,0,2,0,6,0,0,0,888,50,,,,,,,,,,,,,,N,N,N,Y,N,N,N,N,N,Y,N,103414002,50152714,,,,,875459,,,,,,1646015,,Y,N,N,N,N,N,N,,Y,156088190,0,156088190,1940,0,1940,0,N,Y,N,N,N,N,Y,N,N,N,N,N,,,,N,,,,N,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,N,,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,SARAH E. ALDERMAN,8/29/2025,CHIEF COMPLIANCE OFFICER
2012559,Oct-21,8/29/2025 13:46,"SPECTRUM FINANCIAL ALLIANCE, LTD., L.L.C.","SPECTRUM FINANCIAL ALLIANCE, LTD., L.L.C.",N,N,N,,801-79371,125147,105 WIND HAVEN DRIVE,,NICHOLASVILLE,KY,United States,40356,N,Monday - Friday,,8:00 AM - 5:00 PM,859-223-6333,859-523-0682,0,,,,,,,,Y,N,N,N,,N,,,N,,10,2,0,0,0,1,2,0,0,407,141,0,0,0,0,0,0,0,0,0,0,0,0,,N,N,N,N,N,N,N,N,N,N,N,148295236,295340871,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,N,N,N,N,,Y,443636107,0,443636107,1549,0,1549,443636107,Y,Y,N,N,N,Y,N,Y,N,N,Y,Y,INVESTMENT AND INSURANCE CONSULTING AND ESTATE PLANNING FACILITIATION,51-100,,N,,,,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,Y,Y,Y,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,C. KELLEY BUCKLEY,8/29/2025,MANAGING PRINCIPAL & CHIEF COMPLIANCE OFFICER
2013248,Oct-21,8/29/2025 13:58,"SPIREPOINT PRIVATE CLIENT, LLC","SPIREPOINT PRIVATE CLIENT, LLC",N,N,N,,801-128336,327350,830 AZALEA LANE,,VERO BEACH,FL,United States,32963,N,Monday - Friday,,8AM TO 5PM,772-316-1271,,1,,,,,,,,Y,N,N,N,,N,,,N,,11,6,2,9,0,6,0,0,0,153,598,,,,,,,,,,,48,,,N,N,N,N,N,N,N,N,N,N,N,23269719,905161210,,,,,,,,,,,195489267,,Y,N,N,Y,N,N,N,,Y,1123920196,0,1123920196,799,0,799,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,,0,,Y,0,0,1123920196,N,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,Y,Y,N,N,N,Y,N,165888898,54,N,N,,,N,N,N,N,N,N,,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,STACY SIZEMORE,8/29/2025,CHIEF COMPLIANCE OFFICER
2013314,Oct-21,8/29/2025 13:59,"THE WEALTH GROUP, LTD","THE WEALTH GROUP, LTD",N,N,N,,801-128145,154106,100 E. SIX FORKS ROAD,SUITE 200,RALEIGH,NC,United States,27609,N,Other,BY APPOINTMENT,5-Sep,919-865-1924,919-865-1925,4,PO BOX 10973,,RALEIGH,NC,United States,27605,N,Y,N,N,N,,N,,,N,,8,5,3,5,3,2,1,0,0,272,153,,,,,,6,,,,,6,,,N,N,N,N,N,N,N,N,N,N,N,44693809,239738955,,,,,,1177322,,,,,3337717,,Y,Y,N,N,N,N,N,,Y,285583690,3364113,288947803,691,1,692,0,Y,Y,N,N,N,N,Y,N,N,N,N,N,,0,,N,,,,Y,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,Y,Y,Y,N,Y,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,WILLIAM PORTWOOD,8/29/2025,COMPLIANCE CONSULTANT
2013405,Oct-21,8/29/2025 16:22,"LORD AND RICHARDS WEALTH MANAGEMENT, LLC",LORD AND RICHARDS,N,N,N,,801-129213,328907,8744 KENDRICK CASTILLO WAY ;,SUITE 100,HIGHLANDS RANCH,CO,United States,80129,N,Monday - Friday,,9:00 AM - 5:00 PM,720-214-6801,719-342-6669,1,,,,,,,,Y,N,N,N,,N,,,N,,16,7,0,7,0,5,0,0,0,1147,83,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,56695288,47784441,,,,,,,,,,,,,Y,N,N,N,N,N,N,,Y,104479729,0,104479729,1227,0,1227,0,Y,Y,N,N,N,N,N,N,N,N,N,N,,101-250,,N,,,,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,JASON CHRISTOPHER VANDERPOL,8/29/2025,CHIEF COMPLIANCE OFFICER
2011017,Oct-21,8/29/2025 16:46,SKYVIEW PINNACLE INC.,SKYVIEW PINNACLE,N,N,N,,801-134464,338282,,,,,,,Y,Monday - Friday,,3-Sep,813-716-3581,,0,,,,,,,,Y,N,N,N,,N,,39-3181165,N,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,Y,Y,N,Y,N,N,N,,Y,0,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,N,N,,,,N,,,,N,N,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,N,,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,MICHELLE FINNEGAN MILLER,8/29/2025,PRINCIPAL AND CHIEF COMPLIANCE OFFICER
2012032,Oct-21,8/29/2025 17:22,DURATION CAPITAL PARTNERS LLC,DURATION CAPITAL PARTNERS LLC,N,N,N,,801-129910,329842,75 ROCKEFELLER PLAZA,29TH FLOOR,NEW YORK,NY,United States,10019,N,Monday - Friday,,9 AM - 5 PM EST,(646) 303-7130,,1,,,,,,,,Y,Y,Y,N,,N,,,N,,17,14,0,0,0,0,2,0,50,,,,,,18,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,,,,,,4217668126,,,,,,,,,Y,N,N,N,N,Y,N,,Y,4217668126,0,4217668126,18,0,18,2184146707,N,N,N,Y,Y,N,N,N,N,N,N,N,,,,N,,,,Y,N,N,,,,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,,Y,N,N,Y,Y,0,0,Y,Y,4217668126,18,Y,Y,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,RAJEEV YAPA,8/29/2025,CHIEF COMPLIANCE OFFICER AND CHIEF OPERATING OFFICER
2013433,Oct-21,8/29/2025 17:31,MOMENTUM INDEPENDENT NETWORK INC.,MOMENTUM INDEPENDENT NETWORK INC.,N,N,N,,801-60812,17587,717 N. HARWOOD STREET,SUITE 3400,DALLAS,TX,United States,75201,N,Monday - Friday,,8:00 AM - 5:00 PM CST,214-859-1800,,93,,,,,,,,Y,Y,N,N,,N,,,N,,98,98,98,98,3,69,0,15,1,1206,679,,,,,,3,,,,,28,,,N,N,N,N,Y,N,N,N,N,N,N,825589860,464394297,,,,,,572270,,,,,46821374,,Y,Y,N,Y,N,N,Y,12B-1 FEES,Y,764901060,572476741,1337377801,1298,1552,2850,422282,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,,26-50,,Y,0,163615302,0,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,,N,,N,,N,N,N,N,N,,,Y,Y,1117141327,3528,N,N,Y,Y,N,Y,Jul-24,3,N,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,,,,,,Domestic,HEIDI KALISCH,8/29/2025,DEPUTY CHIEF COMPLIANCE OFFICER
2013307,Oct-21,8/29/2025 17:37,BOYAR ASSET MANAGEMENT INC,"BOYAR ASSET MANAGEMENT, INC.",N,N,N,,801-19283,105255,32 WEST 39TH STREET,9TH FLOOR,NEW YORK,NY,United States,10018,N,Monday - Friday,,9AM - 5PM,212-995-8300,212-995-5636,0,,,,,,,,Y,N,N,N,,N,,,N,,9,6,0,0,0,0,0,2,0,103,101,,1,,2,4,4,,,,,14,,,N,N,N,Y,Y,N,N,N,N,N,N,19413970,129910674,,27228594,,18386697,6738578,4811779,,,,,19337393,,Y,N,N,Y,N,Y,N,,Y,196422297,29405388,225827685,109,119,228,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,N,,,,Y,Y,Y,Y,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,Y,131480389,100,Y,Y,18386697,2,Y,Y,N,N,N,N,,5,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,JONATHAN BOYAR,8/29/2025,PRINCIPAL
2013438,Oct-21,8/29/2025 17:58,"BIP WEALTH, LLC","BIP WEALTH, LLC",N,N,N,,801-68882,143208,"3575 PIEDMONT RD, NE","BLDG 15, SUITE 730",ATLANTA,GA,United States,30305,N,Monday - Friday,,8:30-5:00,404-495-5230,404-495-5239,3,,,,,,,,Y,Y,N,N,,Y,1-10B,,N,,63,27,0,39,0,0,2,2,0,731,934,0,0,0,0,0,4,0,0,0,0,21,0,,N,N,N,N,Y,N,N,N,N,N,N,201975750,3115571553,0,0,0,0,0,7751094,0,0,0,0,39107389,0,Y,N,N,Y,N,N,N,,Y,2230805871,1133599915,3364405786,6982,1689,8671,0,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,,More than 500,1500,N,,,,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,188910001,200,N,N,,,N,N,Y,N,N,Y,Oct-24,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,DARRICK ALFORD,8/29/2025,CCO / CFO
2012440,Oct-21,8/29/2025 18:06,"HEALTHCARE ROYALTY MANAGEMENT, LLC","HEALTHCARE ROYALTY MANAGEMENT, LLC",N,N,N,,801-79416,169355,300 ATLANTIC STREET,SUITE 600,STAMFORD,CT,United States,06901,N,Monday - Friday,,9:00 A.M. - 5:00 P.M.,203-487-8300,203-487-8330,3,,,,,,,,Y,N,N,N,,N,,,N,,23,19,0,0,0,0,0,0,0,,,,,,10,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,,,,,,3332512906,,,,,,,,,Y,N,N,Y,N,Y,Y,CARRIED INTEREST,Y,3332512906,0,3332512906,10,0,10,0,N,N,N,Y,Y,N,N,N,N,N,N,N,,0,,N,,,,N,N,N,,,,Y,Y,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,N,N,,N,N,N,N,N,Y,Y,3176875076,10,Y,Y,3176875076,10,N,Y,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,SPENCER SCHNEIDER,8/29/2025,CHIEF COMPLIANCE OFFICER AND CHIEF PATENT COUNSEL
2012081,Oct-21,8/29/2025 18:26,"BLEDSOE ASSET MANAGEMENT, LLC","BLEDSOE ASSET MANAGEMENT, LLC",N,N,N,,801-121349,145943,1500 E. BETHANY HOME RD.,SUITE 100,PHOENIX,AZ,United States,85014,N,Other,BY APPOINTMENT ONLY,BY APPOINTMENT ONLY,602-595-2324,866-835-0886,0,,,,,,,,Y,Y,N,N,,N,,,N,,5,5,0,5,0,0,0,0,0,245,47,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,102984099,67300635,,,,,,,,,,,,,Y,Y,N,N,N,N,N,,Y,170284734,0,170284734,666,0,666,0,Y,Y,N,N,N,N,N,N,N,N,N,N,,0,,N,,,,N,N,Y,N,Y,Y,N,N,N,N,N,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,Y,Y,N,N,N,Y,N,27262274,88,N,N,,,N,N,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,FRANK R. JACKSON,8/29/2025,MANAGER
2010396,Oct-21,8/29/2025 20:04,"SABA CAPITAL MANAGEMENT, L.P.","SABA CAPITAL MANAGEMENT, L.P.",N,N,N,,801-71740,154362,405 LEXINGTON AVE,58TH FLOOR,NEW YORK,NY,United States,10174-7199,N,Monday - Friday,,9AM - 5PM,212-542-3610,,1,,,,,,,,Y,Y,N,N,,N,,YCZ8C13B1NIESD9DNZ63,N,,58,19,3,0,0,0,0,0,58,,,,3,,28,,,4,3,,,1,,,N,N,N,N,N,Y,Y,N,N,Y,N,,,,1498316730,,14474514557,,,297859353,734012450,,,8024907,,Y,N,N,N,N,Y,N,,Y,17012727997,0,17012727997,39,0,39,5473295210,N,N,Y,Y,N,N,N,N,N,N,N,Y,SEPARATELY MANAGED ACCOUNTS,,,N,,,,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,,N,,Y,N,N,Y,Y,17012727997,39,Y,Y,17012727997,39,N,Y,N,N,N,N,,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,DAVID C. HAN,8/29/2025,CHIEF COMPLIANCE OFFICER
2013471,Oct-21,8/29/2025 22:12,"FINANCIAL STRATEGIES GROUP, INC","FINANCIAL STRATEGIES GROUP, INC",N,N,N,,801-110898,289054,"2270 JOLLY OAK ROAD., SUITE 2",,OKEMOS,MI,United States,48864,N,Monday - Friday,,8AM - 5PM,(800) 804-0420,,1,,,,,,,,Y,Y,N,N,,N,,,N,,25,9,0,8,0,5,1,0,0,1209,11,,,,,1,3,,,,,,,,N,N,N,Y,Y,N,N,N,N,N,N,516258988,21051698,,,,,9784922,2995148,,,,,,,Y,Y,N,Y,N,N,N,,Y,550089836,920,550090756,3168,2,3170,0,Y,Y,N,N,Y,N,Y,N,N,N,N,N,,0,,N,,,,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,Y,Y,N,N,N,Y,Y,164575556,761,N,N,,,N,N,N,N,N,N,,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,DOUG THALHAMMER,8/29/2025,CCO
2005678,Oct-21,8/1/2025 13:37,"PARKWOODS WEALTH PARTNERS, LLC","PARKWOODS WEALTH PARTNERS, LLC",N,N,N,,801-130478,331565,222 SOUTH CENTRAL AVENUE,SUITE 550,CLAYTON,MO,United States,63105,N,Monday - Friday,,8:00AM - 5:00PM,(877) 278-2716,(314) 798-5974,11,,,,,,,,Y,Y,N,N,,N,,,N,,6,3,0,3,0,0,0,307,0,200,95,0,0,0,0,3,3,0,0,0,0,6,0,,N,N,N,N,N,N,N,N,N,N,N,57049181,300820467,0,0,0,0,32859008,6430081,0,0,0,0,11436250,0,Y,N,N,N,N,N,N,,Y,408231455,363532,408594987,744,1,745,0,N,Y,N,N,Y,Y,Y,N,N,N,N,N,,,,N,,,,N,Y,Y,N,N,Y,N,N,Y,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,N,,N,N,N,Y,Y,2221492,1,N,N,,,N,N,N,N,N,N,,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,CHRISTOPHER H. GARDNER,8/1/2025,CHIEF COMPLIANCE OFFICER
2005334,Oct-21,8/1/2025 13:37,"HERITAGE STRATEGIC WEALTH, LLC","HERITAGE STRATEGIC WEALTH, LLC",N,N,N,,801-134276,338025,117 W MAIN STREET,,CARY,IL,United States,60013,N,Monday - Friday,,9:00 AM - 5:00 PM,847-826-2472,,0,,,,,,,,N,N,N,N,,N,,,N,,1,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,Y,N,N,N,N,N,N,,N,,,,,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,,0,,N,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,MARIA CHRISTOPHER,8/1/2025,CHIEF COMPLIANCE OFFICER
2001038,Oct-21,8/1/2025 13:45,MEADOWBROOK ADVISORS LLC,MEADOWBROOK ADVISORS LLC,N,N,N,,801-133937,337223,,,,,,,Y,Monday - Friday,,BY APPOINTMENT,973-370-7850,,2,,,,,,,,N,N,N,N,,N,,,N,,4,3,3,3,0,3,0,0,0,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,Y,N,N,Y,N,N,N,,Y,0,0,0,0,0,0,0,Y,Y,N,N,N,Y,Y,N,N,N,N,N,,0,,N,,,,N,N,N,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,N,,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,IAN AUERBACH,8/1/2025,PRINCIPAL AND CHIEF COMPLIANCE OFFICER
2007282,Oct-21,8/1/2025 13:55,WOMEN'S WEALTH ADVISOR,THE WEALTH BOUTIQUE,N,N,N,,801-129886,317291,245 MAIN STREET,SUITE 205,CHESTER,NJ,United States,07930,N,Monday - Friday,,9AM - 5PM,908-955-0077,,8,,,,,,,,Y,Y,N,N,,N,,,N,,12,7,0,7,0,10,0,0,0,247,40,0,0,0,0,0,0,0,0,0,0,0,0,,N,N,N,N,N,N,N,N,N,N,N,49072060,45063465,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,Y,N,N,N,,Y,94135525,0,94135525,670,0,670,0,Y,Y,N,N,Y,N,Y,N,N,N,N,N,,10-Jan,,Y,65671792,0,28463732,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,N,,Y,N,N,N,N,,,Y,Y,32399272,129,N,N,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,JESSICA WEAVER,8/1/2025,CCO
