"FilingID","SchA-3","Schedule","Full Legal Name","DE/FE/I","Entity in Which","Title or Status","Status Acquired","Ownership Code","Control Person","PR","OwnerID"
1944956,"","B","VOLPI-CUPAL FAMILY TRUST","DE","HANABI CAPITAL HOLDINGS, LLC","MANAGER & MEMBER OF HANABI CAPITAL HOLDINGS, LLC",12/2024,"E","Y","N",
1944956,"","B","VOLPI, MICHELANGELO, ACHILLE","I","VOLPI-CUPAL FAMILY TRUST","TRUSTEE OF VOLPI-CUPAL FAMILY TRUST",04/2000,"F","Y","N",6366679
1944956,"","B","Cupal, Toni, Christine","I","VOLPI-CUPAL FAMILY TRUST","TRUSTEE OF VOLPI-CUPAL FAMILY TRUST",04/2000,"F","Y","N",8057973
1952757,"N","A","PRIEST, VERITY","I","","DIRECTOR",09/2023,"NA","Y","N",7888280
1952757,"N","A","MAJUMDAR, KASTURI","I","","DIRECTOR",09/2023,"NA","Y","N",7888282
1952757,"N","A","JIANG, XIAODONG","I","","MEMBER",11/2024,"E","Y","N",6766258
1952730,"N","A","PRIEST, VERITY","I","","DIRECTOR",09/2023,"NA","Y","N",7888280
1952730,"N","A","MAJUMDAR, KASTURI","I","","DIRECTOR",09/2023,"NA","Y","N",7888282
1952730,"N","A","JIANG, XIAODONG","I","","MEMBER",11/2024,"E","Y","N",6766258
1952715,"N","A","JIANG, XIAODONG","I","","SHAREHOLDER",11/2016,"E","Y","N",6766258
1930755,"Y","A","ARMSTRONG, CURTIS, JASON","I","","MANAGING PARTNER & CFO / DIRECTOR",08/2009,"NA","Y","N",6163413
1930755,"Y","A","POPIL, DEAN, JOSEPH","I","","MANAGING PARTNER & CEO / DIRECTOR",08/2009,"NA","Y","N",6163652
1930755,"Y","A","LOTHIAN, EVERETT, CRAIG","I","","EXECUTIVE CHAIR / DIRECTOR",08/2009,"NA","Y","N",6163658
1930755,"Y","A","D&T INVESTMENTS LTD.","FE","","SHAREHOLDER",08/2009,"B","N","N",
1930755,"Y","A","CAT INVESTMENTS INC.","FE","","SHAREHOLDER",08/2009,"B","N","N",
1930755,"","B","LOTHIAN, EVERETT, CRAIG","I","CRAIG & PAM LOTHIAN (2020) FAMILY TRUST","TRUSTEE",11/2020,"F","Y","N",6163658
1930755,"","B","ARMSTRONG, CURTIS, JASON","I","CAT INVESTMENTS INC.","SHAREHOLDER",08/2009,"E","Y","N",6163413
1930755,"","B","POPIL, DEAN, JOSEPH","I","D&T INVESTMENTS LTD.","SHAREHOLDER",08/2009,"E","Y","N",6163652
1930755,"Y","A","Lothian, Pamela, Jane","I","","DIRECTOR",08/2009,"NA","Y","N",6625858
1930755,"","B","Lothian, Pamela, Jane","I","CRAIG & PAM LOTHIAN (2020) FAMILY TRUST","TRUSTEE",11/2020,"F","Y","N",6625858
1930755,"Y","A","C&P LOTHIAN HOLDINGS INC.","FE","","SHAREHOLDER",12/2020,"C","Y","N",
1930755,"","B","THOMPSON, RYAN, RAYMOND","I","SUMMIT CAPITAL CORP.","SHAREHOLDER",08/2019,"E","Y","N",6163664
1930755,"Y","A","SUMMIT CAPITAL CORP.","FE","","SHAREHOLDER",08/2019,"B","N","N",
1930755,"","B","CRAIG & PAM LOTHIAN (2020) FAMILY TRUST","FE","C&P LOTHIAN HOLDINGS INC.","SHAREHOLDER",11/2020,"E","Y","N",
1930755,"Y","A","THOMPSON, RYAN, RAYMOND","I","","VICE PRESIDENT, INVESTMENTS",12/2021,"NA","Y","N",6163664
1930755,"Y","A","Mueller, Tyler, John","I","","SHAREHOLDER",03/2023,"A","N","N",7871176
1956289,"N","A","Hentati, Ahmad","I","","MANAGING MEMBER",01/2020,"D","Y","N",7449043
1956289,"N","A","DAYEKH, HASSAN, ALI","I","","MANAGING MEMBER",01/2020,"D","Y","N",6505152
1956934,"N","A","Tossell, Benjamin","I","","MEMBER",09/2020,"E","Y","N",7296774
1945703,"N","A","SMARTT, JOHN, PRYOR","I","","MANAGING PARTNER, MANAGING MEMBER",02/2011,"E","Y","N",4317732
1945703,"N","A","Smartt, Murray, Polk","I","","NA",12/2021,"NA","N","N",7819702
1951018,"N","A","WOLDENBERG, ROBERTO, SIMON","I","","MANAGING PARTNER / MANAGING DIRECTOR",08/1999,"D","Y","N",7041122
1951018,"N","A","JASSO, ADRIAN, NMN","I","","MANAGING PARTNER / MANAGING DIRECTOR",02/1999,"D","Y","N",2633260
1934508,"N","A","Theophanous, Andreas","I","","EXECUTIVE DIRECTOR - CEO",08/2016,"NA","Y","N",7484917
1934508,"N","A","Christou, Charalambos","I","","EXECUTIVE DIRECTOR - HEAD OF RISK",07/2020,"NA","Y","N",7484921
1934508,"N","A","Hadjioannou, Marilia","I","","EXECUTIVE DIRECTOR - HEAD OF COMPLIANCE",07/2020,"NA","Y","N",7484922
1934508,"N","A","Drakos, Markos","I","","NON-EXECUTIVE DIRECTOR  AND SHAREHOLDER",08/2016,"E","Y","N",7484924
1934508,"N","A","Kourtellas, Michael","I","","INDEPENDENT NON-EXECUTIVE DIRECTOR",10/2020,"NA","Y","N",7484929
1934508,"N","A","Ivanova, Valentinova, Silviya","I","","INDEPENDENT NON-EXECUTIVE DIRECTOR",10/2020,"NA","Y","N",7484932
1940016,"Y","A","ALIGN HOLDINGS CO., LTD","DE","","SHAREHOLDER",05/2015,"E","Y","N",
1940016,"","B","LEE, CHANGHWAN","I","ALIGN HOLDINGS CO., LTD","SOLE PROPRIETOR",05/2015,"E","Y","N",7829063
1954345,"Y","A","BRITTON, CHARLES, FRANKLIN","I","","MANAGING PARTNER / CHIEF COMPLIANCE OFFICER",06/2016,"NA","Y","N",4959450
1954345,"Y","A","ECHELON GP LLC","DE","","GENERAL PARTNER",06/2016,"E","Y","N",
1954345,"","B","BRITTON, CHARLES, FRANKLIN","I","ECHELON GP LLC","MANAGING MEMBER",06/2016,"E","Y","N",4959450
1951460,"Y","A","Brass, Justin","I","","CO- CEO",06/2024,"NA","Y","N",5605132
1951460,"Y","A","Lieber, Sarah","I","","CO-CEO",06/2024,"NA","Y","N",6877328
1951460,"Y","A","JBSL LEGAL FINANCE LLC","DE","","SOLE MEMBER",06/2024,"E","Y","N",
1951460,"","B","DP LITFIN HOLDINGS LLC","DE","JBSL LEGAL FINANCE LLC","MEMBER",08/2023,"D","Y","N",
1951460,"","B","DORSET PEAK SOLUTIONS LLC","DE","DP LITFIN HOLDINGS LLC","SOLE MEMBER",08/2023,"E","Y","N",
1951460,"","B","Leventhal, Jack, Andrew","I","DORSET PEAK SOLUTIONS LLC","MEMBER",07/2021,"C","Y","N",2170953
1951460,"","B","Dickerson, Michelle","I","DORSET PEAK SOLUTIONS LLC","MEMBER",06/2024,"C","Y","N",5188932
1951460,"","B","JANDS 1 LLC","DE","JBSL LEGAL FINANCE LLC","MEMBER",09/2023,"C","Y","N",
1951460,"","B","Brass, Justin","I","JANDS 1 LLC","MEMBER",09/2023,"C","Y","N",5605132
1951460,"","B","Lieber, Sarah","I","JANDS 1 LLC","MEMBER",09/2023,"C","Y","N",6877328
1951460,"","B","Rice, Michael, Dennis","I","DORSET PEAK SOLUTIONS LLC","MEMBER",07/2021,"C","Y","N",7354621
1957112,"N","A","LUCAS, RICARDO, ANDRES","I","","CHIEF COMPLIANCE OFFICER, MANAGING MEMBER",03/2018,"C","Y","N",2678765
1957112,"N","A","Del Gatto, Christopher, Dean","I","","CHIEF EXECUTIVE OFFICER, MANAGING MEMBER",03/2018,"D","Y","N",7205057
1954579,"N","A","Madej, Elzbieta","I","","MANAGING MEMBER",01/2018,"D","Y","N",6653837
1954579,"N","A","Bannon, Seth, Alan","I","","MANAGING MEMBER",01/2018,"D","Y","N",6653844
1955392,"Y","A","LOU, YUNLI","I","","DIRECTOR OF MILESTONE CAPITAL ADVISORS III LIMITED",05/2011,"NA","Y","N",2535709
1955392,"Y","A","MILESTONE CAPITAL INVESTMENT HOLDINGS LIMITED","FE","","SHAREHOLDER OF MILESTONE CAPITAL ADVISORS III LIMITED",05/2011,"E","Y","N",
1955392,"","B","MCP CHINA INVESTMENT HOLDINGS LIMITED","FE","MILESTONE CAPITAL INVESTMENT HOLDINGS LIMITED","SHAREHOLDER",05/2011,"E","Y","N",
1955392,"","B","LINDEN STREET CAPITAL LIMITED","FE","MCP CHINA INVESTMENT HOLDINGS LIMITED","SHAREHOLDER",05/2011,"E","Y","N",
1955392,"","B","THE LINDEN STREET TRUST","FE","LINDEN STREET CAPITAL LIMITED","SHAREHOLDER",11/2008,"E","Y","N",
1955392,"","B","LOU, YUNLI","I","THE LINDEN STREET TRUST","TRUSTEE",10/2008,"E","Y","N",2535709
1955392,"Y","A","KRALIK, JAMES, CHRISTOPHER","I","","DIRECTOR OF MILESTONE CAPITAL ADVISORS III LIMITED",05/2011,"NA","Y","N",6047344
1955392,"","B","KRALIK, JAMES, CHRISTOPHER","I","THE LINDEN STREET TRUST","TRUSTEE",10/2008,"E","Y","N",6047344
1955392,"Y","A","MILESTONE CAPITAL INVESTMENT HOLDINGS LIMITED","FE","","SHAREHOLDER OF MILESTONE CAPITAL PARTNERS III LIMITED",06/2011,"E","Y","N",
1955392,"Y","A","CHERIANNE LIMITED","FE","","DIRECTOR OF MILESTONE CAPITAL PARTNERS III LIMITED",06/2011,"NA","Y","N",
1949102,"N","A","WINDY RIVER INVESTMENTS","DE","","MANAGING MEMBER",11/2017,"D","Y","N",
1949102,"N","A","JOHNSON, TODD, MICHAEL","I","","MANAGING MEMBER",11/2017,"D","Y","N",7308653
1949102,"N","A","McDowell, Jesse","I","","CHIEF COMPLIANCE OFFICER",12/2024,"NA","Y","N",8024734
1946830,"N","A","GREGO, GABRIELE, NMN","I","","OWNER",10/2017,"E","Y","N",7226679
1946830,"N","A","GREGO, CLAUDIO, NMN","I","","MANAGING DIRECTOR",01/2023,"NA","Y","N",7710282
1952158,"Y","A","JJS ASSOCIATES, LLC","DE","","MEMBER",06/2014,"D","Y","N",
1952158,"Y","A","ROSETREE LLC","DE","","MEMBER",06/2014,"D","Y","N",
1952158,"","B","FRIEDMAN, JONATHAN, MARK","I","ROSETREE LLC","MANAGING MEMBER",06/2009,"F","Y","N",2997981
1952158,"","B","HIRSCH, JASON, TODD","I","JJS ASSOCIATES, LLC","MANAGING MEMBER",09/2013,"C","Y","N",3138087
1952158,"","B","Hirsch, Stefanie","I","JJS ASSOCIATES, LLC","MEMBER",09/2013,"C","Y","N",6864331
1952158,"","B","HIRSCH, JEFFREY","I","JJS ASSOCIATES, LLC","MEMBER",09/2013,"C","Y","N",6312269
1952225,"N","A","Rubenstein, Brian, David","I","","MANAGING MEMBER",01/2007,"E","Y","N",7226865
1956582,"N","A","SHRIVASTAVA, ANKUR","I","","MANAGING PARTNER",04/2022,"E","Y","N",6538238
1939763,"N","A","LO, KEVIN","I","","MANAGING PARTNER",03/2015,"D","Y","N",5670592
1939763,"N","A","LO, BENJAMIN","I","","MANAGING PARTNER",01/2012,"D","Y","N",
1951942,"N","A","BOLT, MARVIN, VANCE","I","","MANAGING MEMBER",10/2009,"E","Y","N",3080659
1936267,"N","A","RAJ, VIKAS","I","","CO-FOUNDER AND MANAGING PARTNER",03/2023,"D","Y","N",5837442
1936267,"N","A","DOSANI, TAHIRA","I","","CO-FOUNDER AND MANAGING PARTNER",03/2023,"D","Y","N",7756882
1960431,"Y","A","KLUZ VENTURES, LLC","DE","","SOLE MEMBER",05/2017,"E","Y","N",
1960431,"","B","Kluz, Artur","I","KLUZ VENTURES, LLC","SOLE MEMBER",04/2016,"E","Y","N",6916483
1938489,"Y","A","INVESCO INVESTMENTS (BERMUDA) LTD.","FE","","SHAREHOLDER",10/2008,"E","Y","N",
1938489,"Y","A","SIMPSON, JEREMY, CHARLES","I","","DIRECTOR",10/2008,"NA","Y","N",4360117
1938489,"","B","INVESCO LTD.","FE","INVESCO INVESTMENTS (BERMUDA) LTD.","SHAREHOLDER",10/2008,"E","Y","Y",
1938489,"Y","A","MCCARTHY, RYAN, PATRICK","I","","CHIEF LEGAL OFFICER",06/2013,"NA","Y","N",6212846
1938489,"Y","A","SCHILLING, IAN, LESLIE","I","","DIRECTOR",07/2016,"NA","Y","N",6689709
1938489,"Y","A","CHOU, CALVIN","I","","DIRECTOR",07/2016,"NA","Y","N",3084812
1938489,"Y","A","MCCARTHY, RYAN, PATRICK","I","","CHIEF COMPLIANCE OFFICER",06/2021,"NA","Y","N",7144984
1938489,"Y","A","KONG, SHAU CHOONG","I","","DIRECTOR",01/2021,"NA","Y","N",7337313
1938489,"Y","A","WISDOM, CRISSIE, MCMENNAMY","I","","DMLRO",08/2022,"NA","Y","N",2793857
1947016,"N","A","INCLAN, EDUARDO, MANUEL","I","","MANAGING DIRECTOR",07/2020,"C","Y","N",3108391
1947016,"N","A","TORO CASELLAS, ALBERTO","I","","MANAGER",07/2020,"C","Y","N",4978359
1947016,"N","A","Gonzalez, Waldemar","I","","PARTNER",07/2020,"B","Y","N",7977277
1938446,"N","A","FIELDING, JENNY","I","","MEMBER",11/2019,"D","Y","N",4536259
1938446,"N","A","Scott, Hartley, Edward","I","","MEMBER",11/2019,"D","Y","N",7214276
1936936,"N","A","CAMPBELL, STEPHEN, PAUL","I","","MANAGING MEMBER",10/2016,"D","Y","N",2047120
1936936,"N","A","ODOWD, JOSEPH, BLAKE","I","","MANAGING MEMBER",10/2016,"D","Y","N",2524954
1951404,"N","A","KOGAN, ERIN, RACHEL","I","","CFO",03/2021,"NA","Y","N",5167115
1951404,"N","A","Wytock, Matthew","I","","CEO",03/2016,"E","Y","N",7894516
1958725,"N","A","SIDANA, ASHMEET, SINGH","I","","MANAGING PARTNER",02/2015,"E","Y","N",6030077
1951394,"Y","A","GIBSON, JAMES","I","","MANAGER",03/2016,"NA","Y","N",
1951394,"Y","A","THE WINTERROCK CORPORATION","DE","","OWNER",01/2018,"E","Y","N",
1951394,"","B","gibson, james","I","THE WINTERROCK CORPORATION","CHIEF EXECUTIVE OFFICER",01/2018,"E","Y","N",7091596
1951394,"Y","A","MOODEY, ROBERT, TODD","I","","CHIEF COMPLIANCE OFFICER; CHIEF OPERATING OFFICER, VICE PRESIDENT",01/2024,"NA","Y","N",4364120
1944730,"Y","A","MARCH ALTUS GP LLC","DE","","GENERAL PARTNER",08/2012,"NA","Y","N",
1944730,"Y","A","SHAH, NEIL, ANIL","I","","FOUNDER/SOLE LIMITED PARTNER",12/2011,"E","Y","N",6143320
1944730,"","B","SHAH, NEIL, ANIL","I","MARCH ALTUS GP LLC","MANAGING MEMBER",12/2011,"E","Y","N",6143320
1957666,"N","A","COBURN, MARSHALL, WILLIAM","I","","PRESIDENT",10/2003,"E","Y","N",1720858
1938393,"N","A","Heim, Patrick","I","","SOLE PROPRIETOR",09/2022,"E","Y","N",7414282
1944963,"N","A","WELCH, JOHN, DAVID","I","","PRINCIPAL",06/2002,"D","Y","N",1868291
1944963,"N","A","JOHNSON, MATTHEW, LEWIS","I","","PRINCIPAL",06/2002,"D","Y","N",2301995
1956494,"N","A","PASQUESI, JOHN, MURRAY","I","","MANAGER, AND MEMBER (THROUGH THE PASQUESI REVOCABLE TRUST DTD JUNE 12, 2002 AND AS TRUSTEE)",06/2002,"E","Y","N",1930268
1957863,"Y","A","Cunningham, Sean, Greggory","I","","CHIEF FINANCIAL OFFICER",04/2017,"NA","Y","N",7001129
1957863,"Y","A","LIGHTHOUSE REALTY ADVISORS, INC.","DE","","MANAGING MEMBER",01/2017,"D","Y","N",
1957863,"Y","A","CA COASTAL VISTAS, INC.","DE","","MANAGING MEMBER",01/2017,"D","Y","N",
1957863,"","B","Lindner, Robert, Ian","I","CA COASTAL VISTAS, INC.","SOLE OWNER",12/2014,"E","Y","N",7010616
1957863,"","B","CARRICK, JOHN, MARK","I","LIGHTHOUSE REALTY ADVISORS, INC.","SOLE OWNER",05/2005,"E","Y","N",3032548
1957863,"Y","A","CARRICK, JOHN, MARK","I","","MANAGING PRINCIPAL",01/2017,"NA","Y","N",3032548
1957863,"Y","A","Lindner, Robert, Ian","I","","MANAGING PRINCIPAL",01/2017,"NA","Y","N",7010616
1936191,"Y","A","CUTLER, ALEXANDER, CHARLES","I","","DIRECTOR",01/2005,"NA","Y","N",2681036
1936191,"Y","A","ORBIS HOLDINGS LIMITED","FE","","SHAREHOLDER",12/1989,"E","Y","N",
1936191,"","B","ORBIS ALLAN GRAY LIMITED","FE","ORBIS HOLDINGS LIMITED","SHAREHOLDER",12/2015,"D","Y","N",
1936191,"","B","ALLAN & GILL GRAY FOUNDATION","FE","ORBIS ALLAN GRAY LIMITED","SHAREHOLDER",12/2015,"E","Y","N",
1936191,"Y","A","REMPEL, GARTH, WAYNE","I","","DIRECTOR",06/2017,"NA","Y","N",2822686
1936191,"Y","A","FURR, MATTHEW, COLIN","I","","DIRECTOR",06/2017,"NA","Y","N",6922793
1936191,"Y","A","MARWICK, ANNE, ELIZABETH","I","","DIRECTOR",06/2017,"NA","Y","N",6922890
1936191,"Y","A","JOHNSTON, DARREN, QUINTON","I","","DIRECTOR AND CHIEF OPERATING OFFICER",06/2017,"NA","Y","N",6923100
1936191,"Y","A","Lynn, Ashley","I","","DIRECTOR",04/2020,"NA","Y","N",7350948
1936191,"Y","A","KARR, ADAM, RAY","I","","PRESIDENT",01/2022,"NA","Y","N",2404825
1936191,"Y","A","DUNLEY-OWEN, MARK","I","","DIRECTOR",01/2023,"NA","Y","N",4476299
1936191,"Y","A","ZIAI, ALIREZA","I","","CHIEF COMPLIANCE OFFICER",04/2023,"NA","Y","N",7888419
1951608,"Y","A","NEWSPACE CAPITAL PARTNERS SCSP","FE","","SOLE SHAREHOLDER",09/2018,"E","Y","N",
1951608,"Y","A","von Schubert, Felix, Johannes","I","","EXECUTIVE CHAIRMAN, DIRECTOR",09/2018,"NA","Y","N",7680717
1951608,"Y","A","Gogulan, Bogdan","I","","CHIEF EXECUTIVE OFFICER, DIRECTOR",09/2018,"NA","Y","N",7680723
1951608,"Y","A","Dubreucq, Francois, Yves Robert","I","","CHIEF FINACIAL OFFICER",04/2021,"NA","Y","N",7680729
1951608,"","B","von Schubert, Felix, Johannes","I","NEWSPACE CAPITAL PARTNERS SCSP","INVESTMENT DIRECTOR AND LIMITED PARTNER OF NEWSPACE CAPITAL PARTNERS SCSP",09/2022,"F","Y","N",7680717
1951608,"","B","Gogulan, Bogdan","I","NEWSPACE CAPITAL PARTNERS SCSP","INVESTMENT DIRECTOR AND LIMITED PARTNER OF NEWSPACE CAPITAL PARTNERS SCSP",09/2018,"F","Y","N",7680723
1951608,"","B","Dubreucq, Francois, Yves Robert","I","NEWSPACE CAPITAL PARTNERS SCSP","INVESTMENT DIRECTOR AND LIMITED PARTNER OF NEWSPACE CAPITAL PARTNERS SCSP",09/2022,"F","Y","N",7680729
1951608,"","B","Kaissi, Talal M","I","NEWSPACE CAPITAL PARTNERS SCSP","INVESTMENT DIRECTOR OF NEWSPACE CAPITAL PARTNERS SCSP",11/2020,"F","Y","N",7680735
1951608,"","B","NEWSPACE CAPITAL PARTNERS GP S.A.","FE","NEWSPACE CAPITAL PARTNERS SCSP","GENERAL PARTNER",09/2018,"F","Y","N",
1951608,"Y","A","Canel, Anne","I","","INDEPENDENT DIRECTOR",10/2023,"NA","Y","N",7838159
1937315,"N","A","MUNSHI, ABHINAV","I","","SOLE MANAGING MEMBER",08/2023,"E","Y","N",7981039
1942831,"N","A","ZHAO, JIN","I","","SHAREHOLDER/DIRECTOR",06/2021,"E","Y","N",7202265
1942831,"N","A","CHEN, GANG","I","","DIRECTOR",10/2021,"NA","Y","N",7515080
1949588,"N","A","Sudweeks, Timothy, James","I","","MANAGING PARTNER",03/2025,"D","Y","N",8052565
1949588,"N","A","RAVICHANDRAN, AMRITH, NMN","I","","MANAGING PARTNER",03/2025,"D","Y","N",4440321
1947644,"N","A","WAN, MARK, ALLEN","I","","MEMBER",03/2013,"C","Y","N",6043170
1947644,"N","A","GROUSBECK, WYCLIFFE","I","","MEMBER",03/2013,"C","Y","N",6226910
1947644,"N","A","HIGGINS, ROBERT, FRANCIS","I","","MEMBER",03/2013,"B","Y","N",6039251
1947644,"N","A","POLTACK, DAVID","I","","CHIEF FINANCIAL OFFICER",02/2017,"NA","N","N",6015551
1941198,"","B","Nogueira, David","I","CENTRAL PARK VIEW","MANAGING MEMBER",05/2021,"D","Y","N",7702968
1941198,"","B","Cruz, Simao","I","CENTRAL PARK VIEW","MANAGING MEMBER",04/2022,"D","Y","N",7702972
1941198,"Y","A","CENTRAL PARK VIEW","DE","","SHAREHOLDER",02/2022,"E","Y","N",
1958455,"","B","CHOHAN, OMAR, ALI","I","LUXSANT LLC","MANAGING MEMBER",03/2020,"D","Y","N",7524047
1958455,"Y","A","KIMERLING, DANIEL, LOUIS","I","","MANAGING MEMBER",01/2018,"E","Y","N",6132588
1958455,"Y","A","TOWNSEND, ZACHARY","I","","MEMBER",01/2018,"B","N","N",6204860
1958455,"Y","A","KIMERLING, DANIEL, LOUIS","I","","MANAGING MEMBER OF DECIENS CAPITAL GP 2018, LLC",01/2018,"D","Y","N",6132588
1958455,"Y","A","SACHDEV, ISHAN, NMN","I","","MEMBER OF DECIENS CAPITAL GP 2018, LLC",04/2022,"A","Y","N",5045312
1958455,"Y","A","LUXSANT LP","DE","","MEMBER OF DECIENS CAPITAL GP 2018, LLC",05/2020,"B","N","N",
1958455,"Y","A","WEBUILD.VC LLC","DE","","MEMBER OF DECIENS CAPITAL GP 2018, LLC",05/2020,"B","N","N",
1958455,"","B","LUXSANT LLC","DE","LUXSANT LP","GENERAL PARTNER",03/2020,"F","Y","N",
1958455,"","B","CHOHAN, OMAR, ALI","I","LUXSANT LP","LIMITED PARTNER",03/2020,"C","Y","N",7524047
1958455,"","B","MONTRIVISAI-CHOHAN, MARISA, NMN","I","LUXSANT LP","LIMITED PARTNER",03/2020,"C","Y","N",7524052
1958455,"","B","MONTRIVISAI-CHOHAN, MARISA, NMN","I","LUXSANT LLC","MANAGING MEMBER",03/2020,"D","Y","N",7524052
1958455,"","B","HOSSAIN, RAAID, RASUL","I","WEBUILD.VC LLC","MANAGING MEMBER",03/2020,"D","Y","N",7524059
1958455,"","B","JAFFER, SHIREEN, NMN","I","WEBUILD.VC LLC","MANAGING MEMBER",03/2020,"D","Y","N",6161960
1958991,"N","A","JENSEN, LARSEN, ALAN","I","","MANAGING DIRECTOR",04/2019,"E","Y","N",5302941
1947523,"N","A","OTANI, TOSHIYA","I","","MANAGING MEMBER, TRANSLINK MANAGEMENT (SOMPO) I, LLC",12/2018,"E","Y","N",6027866
1947523,"N","A","OTANI, TOSHIYA","I","","MANAGING MEMBER, TRANSLINK MANAGEMENT JAL INNOVATION I, LLC",12/2018,"E","Y","N",6027866
1947523,"N","A","OTANI, TOSHIYA","I","","MANAGING MEMBER, TRANSLINK CAPITAL JAPAN, LLC",12/2018,"E","Y","N",6027866
1947523,"N","A","OTANI, TOSHIYA","I","","MANAGING MEMBER, TRANSLINK MANAGEMENT N I, LLC",11/2021,"E","Y","N",6027866
1960471,"Y","A","PANG, HEBERT","I","","DIRECTOR",01/2018,"NA","Y","N",6041925
1960471,"Y","A","WONG, KOK WAI","I","","DIRECTOR",01/2018,"NA","Y","N",6303672
1960471,"Y","A","SUN, HONG","I","","CHIEF COMPLIANCE OFFICER",01/2018,"NA","N","N",6756861
1960471,"Y","A","REDVIEW CAPITAL MANAGEMENT LLC","FE","","SHAREHOLDER",01/2018,"C","Y","N",
1960471,"","B","REDVIEW CAPITAL II ASSOCIATES LLC","FE","REDVIEW CAPITAL MANAGEMENT LLC","SHAREHOLDER",01/2018,"D","Y","N",
1960471,"","B","PANG, HEBERT","I","REDVIEW CAPITAL II ASSOCIATES LLC","SHAREHOLDER",01/2018,"E","Y","N",6041925
1960471,"","B","PANG, HEBERT","I","SAFEGUARD UNION MANAGEMENT LIMITED","SHAREHOLDER",10/2018,"E","Y","N",6041925
1960471,"Y","A","KHAN, NIAZ, A","I","","DIRECTOR",04/2021,"NA","N","N",5217104
1960471,"Y","A","SAFEGUARD UNION MANAGEMENT LIMITED","FE","","SHAREHOLDER",09/2024,"D","Y","N",
1954684,"Y","A","BABYLON INVESTMENT LIMITED","FE","","SHAREHOLDER",06/2020,"E","Y","N",
1954684,"Y","A","ZHANG, Qing Qi","I","","DIRECTOR, CHIEF OPERATING OFFICER",06/2020,"NA","Y","N",7833021
1954684,"","B","PAN, Xingguo Eric","I","BABYLON INVESTMENT LIMITED","SHAREHOLDER, DIRECTOR",10/2023,"D","Y","N",7833022
1954684,"","B","ZHANG, Qing Qi","I","BABYLON INVESTMENT LIMITED","DIRECTOR",11/2023,"F","Y","N",7833021
1954684,"Y","A","PAN, Xingguo Eric","I","","DIRECTOR",12/2023,"NA","Y","N",7833022
1927299,"Y","A","GAO, VINCENT","I","","DIRECTOR",04/2020,"NA","Y","N",4756811
1927299,"Y","A","LAM, SHAU TING, LORETTA","I","","CHIEF OPERATING OFFICER",09/2020,"NA","Y","N",7183706
1927299,"Y","A","COREVIEW HOLDINGS LIMITED","FE","","100% SHAREHOLDER",04/2020,"E","Y","N",
1927299,"","B","JIANG, YIJUN","I","COREVIEW HOLDINGS LIMITED","SHAREHOLDER",04/2020,"C","Y","N",7325518
1927299,"","B","GAO, VINCENT","I","COREVIEW HOLDINGS LIMITED","SHAREHOLDER",04/2020,"D","Y","N",4756811
1945033,"Y","A","YAMAGUCHI, MASAHIKO","I","","CEO",12/2021,"NA","Y","N",6312518
1945033,"Y","A","Humphries, Simon","I","","CHIEF FINANCIAL OFFICER",12/2021,"NA","Y","N",7498760
