"FilingID","Miscellaneous"
1994992,"ON 24 FEBRUARY 2025, BROOKS MACDONALD GROUP PLC ANNOUNCED THAT IT HAD COMPLETED THE SALE OF BROOKS MACDONALD ASSET MANAGEMENT (INTERNATIONAL) LIMITED AND ITS BRANCHES AND SUBSIDIARIES TO CANACCORD GENUITY WEALTH INTERNATIONAL HOLDINGS LIMITED (""CGWIHL""). 100% OF VOTING SHARES OF CGWIHL ARE OWNED BY CANACCORD GENUITY WEALTH GROUP HOLDINGS (JERSEY) LIMITED WHICH, IN TURN, ITS VOTING SHARES ARE 100% WHOLLY OWNED BY CANACCORD GENUITY GROUP INC WHICH IS A PUBLICLY TRADED COMPANY LISTED ON THE TOTONTO STOCK EXCHANGE. BROOKS MACDONALD ASSET MANAGEMENT (INTERNATIONAL) LIMITED WAS SUBSEQUENTLY RENAMED CANACCORD ASSET MANAGEMENT (INTERNATIONAL) LIMITED, ITS TRADING NAME IS CANACCORD WEALTH. WE HAVE A RELATED PERSON FOR WHOM IT IS NOT POSSIBLE TO TICK ONE OF THE BOXES IN SCHEDULE D SECTION 7.5. THIS COMPANY IS SECURE NOMINEES LIMITED. SECURE NOMINEES IS A SUBSIDIARY OF CANACCORD ASSET MANAGEMENT (INTERNATIONAL) LIMITED. INFORMATION ABOUT IT WILL BE PROVIDED UPON REQUEST. WE HAVE A RELATED PERSON FOR WHOM IT IS NOT POSSIBLE TO TICK ONE OF THE BOXES IN SCHEDULE D SECTION 7.5. THIS COMPANY IS CANACCORD INTERNATIONAL FUND MANAGERS LIMITED. CANACCORD INTERNATIONAL FUND MANAGERS LIMITED IS A SUBSIDIARY OF CANACCORD ASSET MANAGEMENT (INTERNATIONAL) LIMITED WHICH MANAGES TWO JERSEY RECOGNIZED FUNDS TO WHICH CANACCORD ASSET MANAGEMENT (INTERNATIONAL) LIMITED ACTS AS THE APPOINTED INVESTMENT MANAGER. INFORMATION ABOUT IT WILL BE PROVIDED UPON REQUEST. IN ADDITION, TO ALIGN WITH NEW OWNERSHIP, CANACCORD ASSET MANAGEMENT (INTERNATIONAL) LIMITED FINANCIAL YEAR END HAS CHANGED TO 31 MARCH.    Furthermore, we have ticked Item 6.A.(1) and Item 7.A.(1) for ourselves because we effect transactions in securities for our non-U.S. clients and are authorized to engage in this activity by our primary regulator. However, because we exercise discretion for the fund that we advise (Schedule D, Section 7.B.1), do not solicit this client or send it research contemplating a transaction in securities, in reliance upon no-action letters issued by the SEC Staff we are not deemed to be a “broker” as this term is defined in the U.S. Securities Exchange Act of 1934 and do not require an exemption from registration as such. Certain of our Related Persons are authorized by their primary regulator to effect transactions in securities for their non-U.S. resident clients and do not use the means of U.S. interstate commerce; as such, they would be deemed to be the equivalent of a broker in their country of operation but are not required for these reasons to be SEC registered or exempt from such registration.    Section 1.M and Section 7.A  - Please note the Isle of Man Financial Supervision Commission is now named Isle of Man Financial Services Authority and the South African Financial Services Board is now named the Financial Sector Conduct Authority  It should be further noted that for Wayne Martel, Paul Mudge and Andy Finch (resident in Guernsey) their social security numbers begin with GY but we were unable to enter the letters into your system."
1987299,"1. TO CLARIFY THE RESPONSES PROVIDED FOR QUESTIONS 17 AND 18 OF SECTION 7.B.(1) A. OF SCHEDULE D, THE FILING ADVISER ACTS AS THE INVESTMENT ADVISER TO EACH OF THE PRIVATE FUNDS LISTED THEREUNDER. 2. FOR ADMINISTRATIVE CONVENIENCE, SHEPHERDS HILL CAPITAL PARTNERS ENGAGES THE SERVICES OF CITCO CORPORATE SERVICES (IRELAND) LIMITED AS ITS ADMINISTRATOR, AND SHEPHERDS HILL FUND L.P. ENGAGES THE SERVICES OF CITCO TRUSTEES (CAYMAN) LTD. AS ITS ADMINISTRATOR. 3. THE GROSS ASSETS FOR THE PRIVATE FUNDS UNDER THE SECTION 7.B(1) ARE AS OF MARCH 31, 2025 AND ARE CONVERTED AT THE FX RATE OF JPY 149.52/USD AS OF MARCH 31, 2025. 4. EACH OF THE ENTITIES LISTED IN SECTION 7.A OF SCHEDULE D (THE “GPs”) ARE SPECIAL PURPOSE ENTITIES ESTABLISHED AS GENERAL PARTNERS OF CERTAIN FUNDS ADVISED BY JAPAN INDUSTRIAL PARTNERS, INC. AS SET FORTH IN SECTION 7.B OF THIS REPORT. JAPAN INDUSTRIAL PARTNERS, INC. OWNS 100% OF THE ECONOMIC INTEREST IN EACH OF THE GPs. THESE GPs DO NOT ENGAGE IN ANY ACTIVITY THAT WOULD CAUSE THEM TO BE AN INVESTMENT ADVISER AS DEFINED IN SECTION 202(a)(11), AND ARE CONTROLLED BY AN INDEPENDENT BOARD OF DIRECTORS. 5. CERTAIN PERSONS LISTED IN SCHEDULE A IN PREVIOUS YEARS HAVE BEEN DELETED SINCE SUCH PERSONS ARE NOT REQUIRED TO BE DISCLOSED ON THE FORM BASED ON THE INSTRUCTIONS OF THE FORM."
1998048,"In relation to our response under Section 7.B(1) question 27 for the Pavreta Master Fund LP, the Firm inserted 0% as the the fund has elected for an extended first period audit and as such has not completed its first fiscal year."
1994402,"Unable to add control person as shareholder as no CRD or other number available. Details below: Name: The 218 Trust Entity: FE Title: Shareholder Date Acquired: 08/2021 Ownership Code: D Control Person: Yes Public Reporting Company: No  There are no other entities or individuals having control over 36ONE International IC Limited"
1993121,"The Registrant qualifies as an exempt reporting adviser (an “ERA”) and, as such, is not subject to the recordkeeping requirements of Rule 204-2 under the Investment Advisers Act of 1940 (the “Advisers Act”). As a result, the Registrant marked “no” in response to the question in Item 1.L. Regarding Schedule D, Section 7.A. for Vauban Capital GP LLC (the “GP Entity”), the Registrant notes that the GP Entity is the general partner to the Registrant’s private fund clients. The GP Entity is not filing its own Form ADV but is instead relying on the interpretive guidance outlined in the “Frequently Asked Questions on Form ADV and IARD” on the SEC’s website under the heading “Reporting to the SEC as an Exempt Reporting Adviser.” That guidance essentially permits a GP entity to a private fund to rely on the Form ADV of the fund’s investment adviser. In addition, with regards to question 10(a) of Section 7.A. for Carta Capital Markets, LLC, the Registrant notes that while Carta Capital Markets is not registered as a securities dealer in any province or territory of Canada, it relies on an exception from registration as a securities dealer in Alberta, British Columbia, Manitoba, New Brunswick, Nova Scotia, Ontario, Quebec and Saskatchewan. Further, as an ERA, the Registrant is not subject to Rule 205-3 under the Advisers Act, and it is not currently subject to a state law equivalent, which would require fund investors to be qualified clients. As a result, Registrant has marked “no” in response to question 15(b) of Schedule D, Section 7.B.(1) for each private fund client."
1996784,"Item 7.B.1 Question 23(H) - THE FUNDS LAUNCHED IN 2024 AND WERE THEREFORE NOT AUDITED IN 2023. The advisor will not have any retail clients; therefore, Form CRS is not applicable."
1997700,"VITRUVIAN PARTNERS LIMITED PROVIDES CERTAIN ADMINISTRATIVE AND SUPPORT SERVICES TO THE PRIVATE FUNDS LISTED ON SECTION 7.B.(1) OF SCHEDULE D BUT DOES NOT PROVIDE INVESTMENT ADVICE TO THESE PRIVATE FUNDS."
1998852,"Section 7.B.(1) Private Fund Reporting: Q 23.(a) - This is a new fund that has not been audited previously. The first audit will be for the fiscal period ending December 31, 2025."
1963424,"Mr. Gunjan Shah, the Director of Finance,Operations and Compliance of the filer, is a contractor of the filer, providing operation, finance, and compliance-related services upon the filer’s request. Mr. Gunjan Shah does not perform any executive functions, and disclaimsany control over the filer."
1999107,"Pursuant to the instructions provided in Item 7.B, to preserve the anonymity of a private fund client, we have identified a private fund client by a numerical code, according to Rule 204-2(d) under the Investment Advisers Act of 1940, as amended.  References in Section 7.B.(1) of Schedule D use the same code in place of the fund’s name.   Information as of 5/31/2025. Harraden Circle Concentrated, LP and Harraden Circle Strategic Investments, LP were created in 2025.  These entities have not completed a fiscal year, and therefore audited financial statements have not been delivered.  Audited financial statements will be delivered within the required time period next year. Q.23(g) in Section 7.B.(1) has been answered as ""Yes"" for both entities."
1995552,"Regulatory assets under management and beneficial owners reported throughout this Form ADV are as of March 31, 2025, and are a good faith estimate, unaudited, and subject to change upon audit. The special purpose vehicle (“SPV”) that serves as the general partner of the pooled investment vehicle listed in Section 7.B.1 is itself identified in Section 7.A. as an “other investment adviser” in accordance with the no-­action letter to the Business Law Section of the American Bar Association (Jan. 18, 2012). Accordingly, such SPV looks to and relies on the Adviser’s registration with the SEC and does not submit separate Form ADVs."
1987941,"SCHEDULE D, SECTION 6.B.(2) - WHILE GAJA ALTERNATIVE ASSET MANAGEMENT LIMITED'S PRIMARY BUSINESS ACTIVITY IS PROVIDING INVESTMENT ADVICE, THE FIRM ALSO HOLDS TREASURY INVESTMENT IN ITS OWN NAME AND ENGAGES IN PHILANTHROPIC ACTIVITIES."
1989898,"The Registrant qualifies as an exempt reporting adviser (an “ERA”) and, as such, is not subject to the recordkeeping requirements of Rule 204-2 under the Investment Advisers Act of 1940 (the “Advisers Act”). As a result, the Registrant marked “no” in response to the question in Item 1.L. Regarding Schedule D, Section 7.A. for Giant Ventures Growth GP LLP, Giant Ventures I GP LLP, Giant Ventures Mighty Buildings SPV GP LLP, Giant Ventures Seed II GP LLP and Giant Ventures Early Growth II GP LLP  (each, a “GP Entity”), the Registrant notes that each GP Entity is the general partner to a private fund client of the Registrant. Each GP Entity is not filing its own Form ADV but is instead relying on the interpretive guidance outlined in the “Frequently Asked Questions on Form ADV and IARD” on the SEC’s website under the heading “Reporting to the SEC as an Exempt Reporting Adviser.” That guidance essentially permits a GP entity to a private fund to rely on the Form ADV of the fund’s investment adviser. In addition, as an ERA, the Registrant is not subject to Rule 206(4)-2 under the Advisers Act (the custody rule) or a state law equivalent. Moreover, as an ERA, the Registrant is not subject to Rule 205-3 under the Advisers Act, and it is not currently subject to a state law equivalent, which would require fund investors to be qualified clients. As a result, Registrant has marked “no” in response to question 15(b) of Schedule D, Section 7.B.(1). Furthermore, regarding Schedule D, Section 7.B.(1) for each of its private fund clients, Question 25(a), the Registrant notes that its private fund clients do maintain their cash reserves with Silicon Valley Bank. In addition, Giant Ventures I LP uses Coinbase Custody to hold its crypto assets."
1996530,"Tenzing Private Equity I LP, Tenzing Private Equity II LP, Tenzing Private Equity III LP, Tenzing PE Coinvest I LP, Tenzing PE Coinvest II LP and Tenzing PE Coinvest III LP, Tenzing PE Coinvest IV LP and Tenzing Belay LP are each subject to annual audit prepared in accordance with U.K. GAAP."
1996210,"LemVega Capital LLC is the investment management arm of a global financial institution. Through affiliated General Partner (GP) entities that are wholly owned or controlled by LemVega Capital LLC, the firm provides discretionary investment management services to a series of proprietary private fund vehicles. LemVega Capital LLC exercises discretionary authority and provides continuous and regular supervisory and management services over the assets of these funds through its management and control of the GP entities. The following private funds are managed under this structure and are reported as discretionary Regulatory Assets Under Management (RAUM): LemVega Capital Fund I, L.P.; LemVega Capital Fund II, L.P.; LemVega Capital Fund VI, L.P.; LemVega Capital Fund VII, L.P.; LemVega Capital Fund IX, L.P.; LemVega Capital DPS Ultra Equity Hedge Fund, L.P.; and LemVega Capital Red Rock Safeguard Fund, L.P. LemVega Capital LLC does not manage separate accounts, and all investment management services are provided through these proprietary private fund structures.  This annual amendment reflects updates to LemVega Capital LLC’s current Regulatory Assets Under Management and private fund reporting. During the past fiscal year, the firm underwent significant internal expansion, including the onboarding of new strategic partners and enhancements to its investment management structure and governance. As a result, LemVega Capital has updated this Form ADV to reflect its current operations, fund lineup, and organizational structure, consistent with the continued growth of the firm as an investment management arm of a global financial institution."
1993452,"Macquarie Infrastructure Management (Asia) Pty Limited is a company incorporated in Australia, with a branch operating in Singapore.  The Singapore branch holds a license in fund management with the Monetary Authority of Singapore and is the investment manager of the private funds referred to in this Form ADV.  Therefore the information and officers referred to herein pertain to those of the Singapore branch where applicable.      Supplemental Response to Item 7.A. Registrant omitted from Section 7.A of Schedule D Certain related persons with whom it (1) has no business dealings in connection with the advisory services it provides to its clients;(2) does not conduct shared operations; (3) does not refer clients or business; (4) does not share supervised persons or premises; and with whom it (5) maintains a relationship that registrant has no reason to believe otherwise creates a conflict of interest with its clients. A copy of the list of those related persons that registrant omitted from Section 7.A of Schedule D is available upon request.   Supplemental response to Schedule B, Macquarie Group Limited the registrants ultimate parent company is an Australian global financial services organization, listed on the Australian Stock Exchange, and is not considered a public reporting company under Sections 12 or 15(d) of the Securities Exchange Act of 1934."
1994143,"Private funds' gross asset values in question 11, Section 7.B.(1) of Schedule D are calculated as of April 30, 2025."
1998123,"CERTAIN RELATED PERSONS REPORTED IN RESPONSE TO ITEM 7.A. HAVE NO U.S. ADVISORY CLIENTS. 2. THE FILER HAS A RELATED PERSON BASED IN THE U.S., TRITON USA L.P., THAT DOES NOT PERFORM ADVISORY FUNCTIONS OR ANY OF THE FINANCIAL INDUSTRY ACTIVITIES DESCRIBED IN ITEM 7.A. 3. IN RESPECT OF ALL RESPONSES TO QUESTIONS 11 AND 12 OF SCHEDULE D SECTION 7.B.(1), BECAUSE ALL OF THE FUNDS ARE DENOMINATED IN EUROS, PLEASE NOTE THE FIGURES PROVIDED ARE US DOLLAR FIGURES CONVERTED FROM A EURO FIGURE BASED ON THE RATE OF EXCHANGE AS OF MARCH 31, 2025."
2000148,"1. SECTION 1.B OF SCHEDULE D (OTHER BUSINESS NAMES) IN CONNECTION WITH SECTION 1.B, PLEASE NOTE THAT INNISFREE M&G PPP LLP IS A ""RELYING ADVISER"" THAT IS A UK-DOMICILED ENTITY.  2. SECTION 2.B OF SCHEDULE D (PRIVATE FUND ASSETS) THE FIGURE GIVEN IN SECTION 2.B SHOULD BE ZERO SINCE NO ASSETS ARE MANAGED IN THE UNITED STATES."
1996903,"Please note that for point 7(B) 1, 27, the valuation is done by an independent valuer for the investments by the private fund in portfolio companies only and not for the purposes of investor subscriptions, redemptions or distributions, and fee calculations (including allocations)."
1997197,"India Resurgence Asset management Business Pvt Ltd has one or more other related entities which are not listed in Section 7.A of Schedule D, because the activities of these entities do not fall under any of the specific categories listed in Item 5 of Section 7A in Schedule D. A supplementary list of these related persons is available and will be provided to the SEC upon request.  Schedule A: Piramal Enterprises Limited is a public company, listed on an Indian based stock exchange."
2000161,"VALUEQUEST CAPITAL LLP (THE ""APPLICANT"") IS A INDIA DOMICILED INVESTMENT ADVISOR TO VALUEQUEST CAPITAL MANAGEMENT LIMITED, A MAURITIUS DOMICILED INVESTMENT MANAGER WHICH HAS BEEN FULLY DISCLOSED IN SECTION 7.A. THE APPLICANT HAS NO PLACE OF BUSINESS IN THE UNITED STATES OF AMERICA AND MANAGES NO MONEY FROM A PLACE OF BUSINESS IN THE UNITED STATES OF AMERICA. THE APPLICANT'S RELATED PERSON VALUEQUEST CAPITAL MANAGEMENT LIMITED IS A MAURITIUS DOMICILED INVESTMENT MANAGER WHICH HAS BEEN FULLY DISCLOSED IN SECTION 7.A."
1988682,"Section 7.B.(1) Private Fund Reporting: Superstate Short Duration US Government Securities Fund is a series of Superstate Asset Trust.  Section 7.A - Superstate Inc. has a supplementary list of related persons who are not listed in Section 7.A. These related persons are not listed because (1) we have no business dealings with the related person in connection with advisory services we provide to our clients; (2) we do not conduct shared operations with the related person; (3) we do not refer clients or business to the related person, and the related person does not refer prospective clients or business to us; (4) we do not share supervised persons or premises with the related person; and (5) we have no reason to believe that our relationship with the related person otherwise creates a conflict of interest with our clients. We will provide a copy of that list upon request."
1987936,"The fund(s) managed by the firm are denominated in Euros. For the purposes of meeting the filing requirements of Form ADV, and the IARD system, these amounts have been converted to U.S. Dollars (USD). The conversion rates used are based on the prevailing exchange rates at the time of the filing."
1987946,"The fund(s) managed by the firm are denominated in Euros. For the purposes of meeting the filing requirements of Form ADV, and the IARD system, these amounts have been converted to U.S. Dollars (USD). The conversion rates used are based on the prevailing exchange rates at the time of the filing."
1992888,"The filing investment adviser has its principal office and place of business outside the United States. Accordingly, the response to Section 2.B., Private Fund Assets, only includes private fund assets that the firm manages at a place of business in the United States. Item 11 of Section 7.B.(1) reflects the current gross asset value of the private fund including assets managed at a place of business outside the United States."
1994102,"OUR AFFILIATES, RESTIVE FUND I GP LLC, RESTIVE FUND II GP LLC, and RESTIVE FUND III GP LLC, DELAWARE LIMITED LIABILITY COMPANIES, HAVE NOT SEPARATELY FILED A FORM ADV BUT RELY ON OUR FILING PURSUANT TO THE SEC'S RESPONSE TO FREQUENTLY ASKED QUESTIONS ON FORM ADV AND IARD REGARDING REPORTING WITH THE SEC AS AN EXEMPT REPORTING ADVISER. THESE AFFILIATES ARE INCLUDED WHERE APPLICABLE IN EACH OF OUR RESPONSES TO THE VARIOUS ITEMS IN PART 1A OF THIS FORM ADV."
1996208,"THIS FORM ADV FILING IN THE NAME OF CHINA RENAISSANCE CAPITAL INVESTMENT INC. (THE ""FILING ADVISER"") IS A CONSOLIDATED FILING, WHICH SEEKS TO COVER THE ACTIVITIES OF THE GENERAL PARTNER OF EACH OF THE PRIVATE FUNDS ADVISED BY THE FILING ADVISER AND CHINA RENAISSANCE CAPITAL INVESTMENT LIMITED, THE HONG KONG-BASED INVESTMENT ADVISER, CHINA RENAISSANCE CAPITAL INVESTMENT (BEIJING) LIMITED, THE BEIJING-BASED INVESTMENT ADVISER, AND CHINA RENAISSANCE CAPITAL INVESTMENT (SHANGHAI) LIMITED, THE SHANGHAI-BASED INVESTMENT ADVISER.  EACH OF THE GENERAL PARTNER ENTITIES INCLUDED IN SECTION 7.A. OF SCHEDULE D, AND EACH OF THE INVESTMENT ADVISER ENTITIES REFERENCED IN SECTION 7.A. OF SCHEDULE D, IS A SPECIAL PURPOSE VEHICLE OF THE FILING ADVISER AND IS RELYING ON THE FILING OF THE FILING ADVISER."
1981468,"Certain responses to Schedule D Section 7.B.(2).1. – 3. are omitted and are the subject of a request for confidential treatment submitted to the Securities and Exchange Commission."
1993014,"Epsilon Venture Partners GP, L.P. is the general partner of Epsilon Venture Partners, L.P. and, as such , is relying on Epsilon Venture Partners Management, L.P.'s Form ADV pursuant to the ABA No-Action Letter issued January 2012.  Schedule D, Section 7.B(1): The firm has not included special purpose vehicles created solely for the purpose of holding a single investment as separate private funds.  The firm considers these vehicles to be investments held by the private funds it manages."
1992935,"Altio Capital US, LLC (the “Firm”) provides subadvisory services to its parent entity, Altio Capital Ltd. (“Altio Capital”), and through it, Altio Nextgen Master Fund Ltd. (the “Fund”). The Fund is the sole client to which the Firm provides advisory services. Although the Fund has total assets of $201.9 million, pursuant to Altio Capital’s direction, the Firm subadvises only one sleeve of assets, with a current gross asset value of $141 million. Pursuant to Instruction 6.e.(3) to Part 1A of Form ADV, and its reference to Instruction 5.b., the Firm has reported only the value of this sleeve in response to Sections 2.B. and 7.B. of Schedule D. The regulatory assets under management and beneficial owners reported throughout this Form ADV are good faith estimates calculated as of December 31, 2024 based on information available to us, and are subject to change upon audit."
1955715,"Granite House Capital Management UK is based in the UK but is advisor to a DE limited partnership with US investors. It is also regulated in the UK by the FCA.  Section 2B of schedule D shows zero assets managed from principal place of business in US as all assets are managed in the UK and there is no business carried on in the US. Regulatory AUM based on SEC definitions would be $112.4m"
1996609,"Item 6 Other Business Activities: National Mutual Funds Management is not a broker dealer (registered or unregistered), nor does it have a related party that is a broker dealer (registered or unregistered); however, the National Mutual Funds Management financial services registration with ASIC allows National Mutual Funds Management to perform certain functions that in the US would require a broker/dealer license (such as the ability to market securities in Australia); however, neither National Mutual Funds Management nor its related parties acts as a securities broker or dealer.   Item 7 Financial Industry Affiliations: National Mutual Funds Management has related persons that conduct other types of businesses (banking, pension consulting, real estate broker) that are not listed in Section 7.A. due to the fact that none of those other businesses are offered to the US investors. National Mutual Funds Management has no reason to believe that our relationship with the related person otherwise creates a conflict of interest with our clients.  Item 7.B.(1) Private Fund Reporting: National Mutual Funds Management has a supplementary list of private funds that it advises that are not listed in Section 7.B. due to the fact that none of those other private funds are open or offered to US investors"
1999316,"The following were not able to be entered as Direct Owners owing to there being no CRD or other applicable number. Boys of Iron Investments Limited, FE, Shareholder, ownership code D, Date Acquired: 11/2018, Control Person Yes, public reporting company No Kanap Investments Limited, FE, Shareholder, ownership code B, Date Acquired: 11/2018, Control Person Yes, public reporting company No Shamar Limited, FE, Shareholder, ownership code A, Date Acquired: 11/2018, Control Person No, public reporting company No Bobjaan Investments Limited, FE, Shareholder, ownership code A, Date Acquired: 01/2019, Control Person No, public reporting company No The Palomino Trust, FE, Shareholder, ownership code A, Date Acquired: 01/2019, Control Person No, public reporting company No The Peregrine Trust, FE, Shareholder, ownership code A, Date Acquired: 01/2019, Control Person No, public reporting company No"
1991766,"This filing is for both RoundShield Partners LLP, the investment adviser, as well as the general partners of the funds in respect of which it provides investment advice (as listed at Section 7.B.(1) Private Fund reporting). The general partners are wholly owned (directly or indirectly) by companies which have the same shareholders as the investment adviser, i.e., common control. These common shareholders are reported in Schedule A herein as the members of the investment adviser. The general partners are managed by a board consisting of 3 directors, as follows: Neil deacon, Kevin Mundy and Liam Jones”.  Where entities do not have a CRD reference, their registered company number has been used"
1995798,"In response to Item 3 regarding the country in which the business is organized: The business is organized under the Dubai International Financial Center (DFIC) through the DFSA regulatory authority."
1982843,"The fund(s) managed by the firm are denominated in Euros. For the purposes of meeting the filing requirements of Form ADV, and the IARD system, these amounts have been converted to U.S. Dollars (USD). The conversion rates used are based on the prevailing exchange rates at the time of the filing."
1983591,"The fund(s) managed by the firm are denominated in Euros. For the purposes of meeting the filing requirements of Form ADV, and the IARD system, these amounts have been converted to U.S. Dollars (USD). The conversion rates used are based on the prevailing exchange rates at the time of the filing."
1985312,"The fund(s) managed by the firm are denominated in Euros. For the purposes of meeting the filing requirements of Form ADV, and the IARD system, these amounts have been converted to U.S. Dollars (USD). The conversion rates used are based on the prevailing exchange rates at the time of the filing."
1999094,"Kirmani Partners LLC is an Exempt Reporting Adviser with the SEC. The firm intends to file notice for investment adviser representatives operating in the State of Florida. This is a notice filing only."
1997639,"Item 7.A & Section 7.A - NVM III GP LLP has two designated members: (1) NVM Member 1 Limited and (2) NVM Member 2 Limited. The directors of both are as listed and NVM Member 1 and NVM Member 2 each a wholly owned subsidiary of NVM Private Equity LLP.  Fund information isas of 3/31/2025 (the fund's fiscal year end). The Fund's base currency is GBP. Exchange rate used is $0.77:£1."
1999832,"For the purpose of Schedule A - Direct Owners and Executive Officers, the effective date on which the individual has acquired the existing Title or Status has been considered."
