"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
1932004,436983,"HOWARD FINANCIAL SERVICES LLC","MIAMI","Florida","United States","N","Yes (provided to all investors)",""
1932004,436986,"HOWARD FINANCIAL SERVICES LLC","MIAMI","Florida","United States","N","Yes (provided to all investors)",""
1932004,363446,"DBA CARTA, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1932004,378648,"HOWARD FINANCIAL SERVICES LLC","MIAMI","Florida","United States","N","Yes (provided to all investors)",""
1932004,378651,"HOWARD FINANCIAL SERVICES LLC","MIAMI","Florida","United States","N","Yes (provided to all investors)",""
1932004,378628,"HOWARD FINANCIAL SERVICES LLC","MIAMI","Florida","United States","N","Yes (provided to all investors)",""
1933240,311853,"VISTRA (NETHERLANDS)","AMSTERDAM","","Netherlands","N","Yes (provided to all investors)",""
1933240,178296,"VISTRA (NETHERLANDS)","AMSTERDAM","","Netherlands","N","Yes (provided to all investors)",""
1933415,357162,"UMB FUND SERVICES","OGDEN","Utah","United States","N","Yes (provided to all investors)",""
1924040,436150,"NAV CONSULTING, INC.","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1923892,228368,"NAV CONSULTING","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1924892,10917,"ADURO ADVISORS","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
1924170,224126,"APEX FUND SERVICES S.A.","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1924170,397306,"AZTEC FINANCIAL SERVICES","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1924170,237419,"AZTEC FINANCIAL SERVICES","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1924170,284615,"AZTEC FINANCIAL SERVICES","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1924170,362544,"AZTEC FINANCIAL SERVICES","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1924170,396641,"AZTEC FINANCIAL SERVICES (LUXEMOBURG ) S.A.","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1924170,285697,"ALTER DOMUS ALTERNATIVE ASSET FUND ADMINISTRATION S.À R.L","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1905173,428234,"CSC LUXEMBOURG SERVICES S.À R.L.","STRASSEN","","Luxembourg","N","Yes (provided to all investors)",""
1932050,43960,"MUFG ALTERNATIVE FUND SERVICES (IRELAND) LIMITED","DUBLIN 2","","Ireland","N","Yes (provided to all investors)",""
1924453,190113,"GRASSI FUND SERVICES","JERICHO","New York","United States","N","Yes (provided to all investors)",""
1924122,309179,"MAPLES FUND SERVICES (CAYMAN) LIMITED","CAYMAN ISLANDS","","Cayman Islands","N","Yes (provided to all investors)",""
1924122,309546,"THE BANK OF NEW YORK MELLON","ORLANDO","Florida","United States","N","Yes (provided to all investors)",""
1917528,435252,"CITCO FUND SERVICES (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1917528,435232,"CITCO FUND SERVICES (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1917528,435230,"CITCO FUND SERVICES (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1917528,435231,"CITCO FUND SERVICES (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1917528,435228,"CITCO FUND SERVICES (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1924738,314532,"OPUS FUND SERVICES","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
1924738,436169,"OPUS FUND SERVICES","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
1928486,281268,"OPUS FUND SERVICES","NAPERVILLE","Illinois","United States","N","Yes (provided to all investors)",""
1933275,363034,"NAV CONSULTING, INC","OAK BROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1933297,422071,"SOCIUM FUND SERVICES, A SUNTERA GLOBAL COMPANY","SHORT HILLS","New Jersey","United States","N","Yes (provided to all investors)",""
1933297,311200,"SOCIUM,LLC","SHORT HILLS","New Jersey","United States","N","Yes (provided to all investors)",""
1910568,436307,"BELLTOWER FUND GROUP, LTD.","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1932701,171581,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1932701,171574,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1933706,191078,"LISA J. LOBREE LLC","PHILADELPHIA","Pennsylvania","United States","N","No (provided to no investors)","THE GENERAL MANAGER DELLINSF MANAGEMENT LLC WILL SEND THE ANNUAL ACCOUNTS AND INVESTORS CAPITAL ACCOUNTS TO THE INVESTORS."
1921045,435713,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","No (provided to no investors)","NOT APPLICABLE."
1921045,428405,"SYDECAR LLC","CLAYMONT","Delaware","United States","N","No (provided to no investors)","NOT APPLICABLE."
1921045,378847,"FTS ADMIN, LLC","SAN FRANCISCO","California","United States","N","No (provided to no investors)","NOT APPLICABLE."
1921045,378832,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","No (provided to no investors)","NOT APPLICABLE."
1921045,378821,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","No (provided to no investors)","NOT APPLICABLE."
1921045,378841,"FTS ADMIN, LLC.","SAN FRANCISCO","California","United States","N","No (provided to no investors)","NOT APPLICABLE."
1921045,378760,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","No (provided to no investors)","NOT APPLICABLE."
1921045,378810,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","No (provided to no investors)","NOT APPLICABLE."
1921045,428402,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","No (provided to no investors)","NOT APPLICABLE."
1921045,428403,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","No (provided to no investors)","NOT APPLICABLE."
1933340,269620,"ALPHA ALT FUND SERVICES, LLC","CARLSBAD","California","United States","N","Yes (provided to all investors)",""
1933341,228969,"MAINSPRING FUND SERVICES LIMITED","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1933397,194040,"NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1930872,436997,"CITCO FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1930872,436933,"CITCO FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1930872,436934,"CITCO FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1930872,436925,"CITCO FUND SERVICES (USA) INC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1922549,281098,"SGGG FUND SERVICES INC.","TORONTO, ONTARIO","","Canada","N","Yes (provided to all investors)",""
1922549,281150,"SGGG FUND SERVICES INC.","TORONTO, ONTARIO","","Canada","N","Yes (provided to all investors)",""
1922549,205263,"SGGG FUND SERVICES INC.","TORONTO, ONTARIO","","Canada","N","Yes (provided to all investors)",""
1929230,174591,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,174610,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,51999,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,21996,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,61123,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,184585,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,174581,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,174608,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,287513,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,287509,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,61131,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,184579,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,61467,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,184573,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,236247,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,236237,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,217658,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,236243,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,217666,"CARTA INVESTOR SERVICES, INC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,287521,"CARTA INVESTOR SERVICES, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,22008,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,193474,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,61129,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,51993,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,60955,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,288411,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,287512,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,174603,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1929230,377330,"BDO CORPORATE SERVICES","KUALA LUMPUR","","Malaysia","N","Yes (provided to all investors)",""
1929293,180258,"TRIDENT TRUST SERVICES","ATLANTA","Georgia","United States","N","Yes (provided to all investors)",""
1933732,210764,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1933732,363830,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1928005,181009,"OPUS FUND SERVICES","NAPERVILLE","Illinois","United States","N","Yes (provided to all investors)",""
1928002,432803,"WAYSTONE ADMINISTRATION SOLUTIONS (IE) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1930190,436561,"NAV CONSULTING, INC.","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1930641,365114,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1925594,355403,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1927401,316677,"CARTA","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1915511,195849,"CARTA SOFTWARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1916276,435259,"PROTEUS FINANCIAL SOLUTIONS","INDIANAPOLIS","Indiana","United States","N","Yes (provided to all investors)",""
1917376,288455,"ADURO ADVISORS","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1917376,288433,"ADURO ADVISORS","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1917807,67065,"VITEOS FUND SERVICES","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1915511,235513,"CARTA SOFTWARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1915511,43223,"CARTA SOFTWARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1915511,43180,"CARTA SOFTWARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1915511,176186,"CARTA SOFTWARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1915511,216565,"CARTA SOFTWARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1915511,43214,"CARTA SOFTWARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1924276,247304,"INTERTRUST FUND SERVICES (JERSEY) LIMITED","ST. HELIER","","Jersey","N","Yes (provided to all investors)",""
1924276,313293,"MOURANT GOVERNANCE SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","Yes (provided to all investors)",""
1924276,277287,"INTERTRUST FUND SERVICES (JERSEY) LIMITED","ST. HELIER","","Jersey","N","Yes (provided to all investors)",""
1925186,15089,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1925186,185414,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1925186,201759,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1918831,435347,"BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS","RIO DE JANEIRO","","Brazil","N","Yes (provided to all investors)",""
1918831,435348,"BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS","RIO DE JANEIRO","","Brazil","N","Yes (provided to all investors)",""
1918831,435349,"APEX FUND AND CUSTODY SERVICES LLC","NEW CASTLE","Delaware","United States","N","Yes (provided to all investors)",""
1924901,373070,"FORMIDIUM","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
1924901,373072,"FORMIDIUM","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
1924901,309000,"FORMIDIUM","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
1924901,267878,"FORMIDIUM","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
1924901,228861,"FORMIDIUM","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
1924901,309001,"FORMIDIUM","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
1924901,309002,"FORMIDIUM","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
1922171,433792,"MM & CO. LLP","MUMBAI","","India","N","Yes (provided to all investors)",""
1922552,283900,"JTC (LUXEMBOURG) S.A.","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1922552,288979,"JTC (LUXEMBOURG) S.A.","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1922552,288976,"JTC (LUXEMBOURG) S.A.","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1922552,396850,"SOCIÉTÉ GÉNÉRALE SECURITIES SERVICES S.P.A","MILANO","","Italy","N","Yes (provided to all investors)",""
1922552,396587,"APEX FUND SERVICES S.A.","MUNSBACH","","Luxembourg","Y","Yes (provided to all investors)",""
1901771,366607,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1901771,366614,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1901771,367801,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1901771,366610,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1901771,366617,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1901771,247833,"APEX FUND AND CORPORATE SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1901771,366615,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1924643,379245,"NAV FUND ADMINISTRATION GROUP","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1924643,377196,"NAV FUND ADMINISTRATION GROUP","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1924643,377216,"NAV FUND ADMINISTRATION GROUP","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1922159,435818,"VECTOR AIS","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1922159,435817,"VECTOR AIS","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1922354,420574,"MORGAN STANLEY FUND SERVICES (CAYMAN) LTD.","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1922354,420567,"MAPLES FUND SERVICES (CAYMAN) LIMITED","HONG KONG","","Hong Kong","N","Yes (provided to all investors)",""
1922807,202479,"JPMORGAN CHASE BANK, N. A.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1922807,243838,"JPMORGAN CHASE BANK, N. A.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1922807,243844,"JPMORGAN CHASE BANK, N. A.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1922807,243655,"JPMORGAN CHASE BANK, N. A.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1922807,202501,"JPMORGAN CHASE BANK, N. A.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1922807,202489,"JPMORGAN CHASE BANK, N. A.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1922807,202512,"JPMORGAN CHASE BANK, N. A.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1922807,39511,"JPMORGAN CHASE BANK, N. A.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1922807,39555,"JPMORGAN CHASE BANK, N. A.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1922807,53482,"JPMORGAN CHASE BANK, N. A.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1922807,62906,"JPMORGAN CHASE BANK, N. A.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1922807,39461,"JPMORGAN CHASE BANK, N. A.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1920512,435717,"ADURO ADVISORS, LLC","DENVER","California","United States","N","Yes (provided to all investors)",""
1920428,435613,"CARTA, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1924426,436155,"ARMANINO LLP","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1926242,435194,"OPUS FUND SERVICES (USA) LLC","NAPERVILLE","Illinois","United States","N","Yes (provided to all investors)",""
1925207,436189,"OPUS FUND SERVICES","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
1924743,212500,"APEX FUND AND CORPORATE SERVICES TEXAS LTD.","DALLAS","Texas","United States","N","Yes (provided to all investors)",""
1924743,182733,"APEX FUND AND CORPORATE SERVICES TEXAS LTD.","DALLAS","Texas","United States","N","Yes (provided to all investors)",""
1921874,276773,"FORMIDIUM CORP","DOWNERS GROVE","Illinois","United States","N","Yes (provided to all investors)",""
1923017,281353,"APEX FUND SERVICES (SINGAPORE) PTE. LTD.","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
1923020,281353,"APEX FUND SERVICES (SINGAPORE) PTE. LTD.","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
1924472,59965,"NAV CONSULTING, INC","OAK BROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1924132,179427,"MORGAN STANLEY FUND SERVICES (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1924434,436151,"NAV FUND ADMINISTRATION GROUP","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1924631,317351,"STANDISH MANAGEMENT","AUSTIN","Texas","United States","N","Yes (provided to all investors)",""
1925482,27101,"FLEMING FUND SERVICES","BEL AIR","Maryland","United States","N","Yes (provided to all investors)",""
1929720,231112,"HEDGESERV (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1931466,370485,"NAV COUNSULTING","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
1931466,283489,"NAV CONSULTING","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
1931006,310628,"MUFG ALTERNATIVE FUND SERVICES (CAYMAN) LIMITED","GEORGE TOWN","","Cayman Islands","N","Yes (provided to all investors)",""
1931006,310603,"ARMANINO LLP","SAN RAMON","California","United States","N","Yes (provided to all investors)",""
1931006,229434,"MUFG INVESTOR SERVICES","GRAND CAYMAN, KY1-1103","","Cayman Islands","N","Yes (provided to all investors)",""
1931006,268316,"ARMANINO LLP","SAN RAMON","California","United States","N","Yes (provided to all investors)",""
1929107,375846,"STATE STREET FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1929107,199847,"STATE STREET FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1929107,375655,"STATE STREET FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1929107,375830,"STATE STREET FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1929107,38079,"APEX GROUP HOLD CO (UK) LIMITED","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1929107,372641,"SANNE GROUP (LUXEMBOURG) S.A.","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1929107,375841,"STATE STREET FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1929173,215981,"APEX FUND AND CORPORATE PRODUCTS S.A.","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1929173,196685,"APEX GROUP HOLD CO (UK) LIMITED","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1929173,172296,"APEX GROUP HOLD CO (UK) LIMITED","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1929085,47068,"DBS BANK LTD","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
1929085,65574,"DBS BANK LTD","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
1923648,194040,"NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1929163,289649,"CENTAUR FUND SERVICES LIMITED","DUBLIN","","Ireland","N","No (provided to no investors)","PRIMARY CAPITAL (I.E., THE FIRM) IS RESPONSIBLE FOR SENDING ACCOUNT STATEMENTS TO ALL INVESTORS."
1929163,289611,"CENTAUR FUND SERVICES LIMITED","DUBLIN","","Ireland","N","No (provided to no investors)","PRIMARY CAPITAL (I.E., THE FIRM) IS RESPONSIBLE FOR SENDING ACCOUNT STATEMENTS TO ALL INVESTORS."
1916776,195918,"STERLING GROUP","DALLAS","Texas","United States","N","Yes (provided to all investors)",""
1927355,436384,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1927355,436470,"ALTER DOMUS (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1927355,436598,"ALTER DOMUS (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1927355,436475,"ALTER DOMUS (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1927355,436388,"ALTER DOMUS (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1927355,436382,"ALTER DOMUS (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1933289,4677,"NAV CONSULTING INC","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1933289,4704,"NAV CONSULTING INC","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1933289,4706,"NAV CONSULTING INC","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1929302,224126,"APEX FUND SERVICES S.A.","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1929302,397306,"AZTEC FINANCIAL SERVICES","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
