"FilingID","Reference ID","4A-3","Schedule","Full Legal Name","DE/FE/I","Entity in Which","Title or Status","Status Acquired","Ownership Code","Control Person","PR","OwnerID"
1922434,5876,"","B","MIC CAPITAL MANAGEMENT 39 RSC LTD.","FE","MC FIG GROUP LP","LIMITED PARTNER",04/2024,"C","N","N",
1922434,5876,"","B","MIC CAPITAL MANAGEMENT 86 RSC LTD.","FE","MC FIG GROUP LP","LIMITED PARTNER",05/2024,"D","Y","N",
1922434,5876,"","B","SIXTY FOURTH 6 RSC LIMITED","FE","MIC CAPITAL MANAGEMENT 86 RSC LTD.","SOLE MEMBER",08/2023,"E","Y","N",
1922434,5876,"","B","MIC CAPITAL MANAGEMENT (RESTRICTED) 7 LTD.","FE","SIXTY FOURTH 6 RSC LIMITED","SOLE MEMBER",01/2019,"E","Y","N",
1922434,5876,"","B","MUBADALA INVESTMENT COMPANY PJSC","FE","MIC CAPITAL MANAGEMENT (RESTRICTED) 7 LTD.","SOLE MEMBER",09/2017,"E","Y","N",
1922434,5876,"","B","GOVERNMENT OF ABU DHABI","FE","MUBADALA INVESTMENT COMPANY PJSC","SOLE MEMBER",03/2017,"E","Y","N",
1922434,5876,"","B","THIRTY FIFTH INVESTMENT COMPANY LLC","FE","MIC CAPITAL MANAGEMENT 39 RSC LTD.","SOLE MEMBER",11/2018,"E","Y","N",
1922434,5876,"","B","MAMOURA DIVERSIFIED GLOBAL HOLDING PJSC","FE","THIRTY FIFTH INVESTMENT COMPANY LLC","SOLE MEMBER",12/2023,"E","Y","N",
1922434,5876,"","B","MUBADALA INVESTMENT COMPANY PJSC","FE","MAMOURA DIVERSIFIED GLOBAL HOLDING PJSC","SOLE MEMBER",03/2017,"E","Y","N",
1922434,5876,"","B","MC MANAGEMENT 7 RSC LTD LLC","FE","FIG BUYER SUB LLC","MANAGING MEMBER",05/2024,"F","Y","N",
1922434,5876,"","B","EIGHTEENTH INVESTMENT COMPANY LLC","FE","MC MANAGEMENT 7 RSC LTD LLC","SOLE MEMBER",04/2022,"E","Y","N",
1922434,5876,"","B","MDC CAPITAL LLC","FE","EIGHTEENTH INVESTMENT COMPANY LLC","SOLE MEMBER",08/2008,"E","Y","N",
1922434,5876,"","B","MUBADALA CAPITAL LLC","FE","MDC CAPITAL LLC","SOLE MEMBER",10/2023,"E","Y","N",
1922434,5876,"","B","MAMOURA DIVERSIFIED GLOBAL HOLDING PJSC","FE","MUBADALA CAPITAL LLC","SOLE MEMBER",10/2023,"E","Y","N",
1922434,5876,"","B","FIG BUYER SUB LLC","DE","MC FOUNDATION HOLDINGS LP","LIMITED PARTNER",05/2024,"D","Y","N",
1922434,5876,"","B","FIG BUYER SUB LLC","DE","MC FOUNDATION HOLDINGS (GP) LLC","SOLE MEMBER",05/2024,"E","Y","N",
1922434,5876,"","B","BARHOUSH, HANI, AHMAD","I","MC FIG GP, LLC","MEMBER",07/2023,"C","Y","N",4282094
1922434,5876,"","B","MCKNIGHT, ANDREW, ADDISON","I","FIG BUYER GP, LLC","MEMBER",05/2024,"C","Y","N",4234427
1922434,5876,"","B","MATTAR, ADIB, MARTIN","I","MC FIG GP, LLC","MEMBER",05/2023,"C","Y","N",5189471
1922434,5876,"Y","A","WALSH, ANDREW, JOHN","I","","CHIEF COMPLIANCE OFFICER",07/2024,"NA","N","N",6632217
1922434,5883,"Y","A","BROOKS, DAVID, NICHOLS","I","","VICE PRESIDENT, SECRETARY, SECURITY OFFICER AND GENERAL COUNSEL",02/2007,"NA","N","N",5314938
1922434,5883,"Y","A","BASS, DANIEL, NEAL","I","","CHIEF FINANCIAL OFFICER",12/2003,"NA","N","N",4747757
1922434,5883,"Y","A","FC BSL HOLDINGS VIII LIMITED","FE","","SOLE MEMBER",02/2019,"E","Y","N",
1922434,5883,"","B","FCO FUND IV GP LLC","DE","FORTRESS CREDIT OPPORTUNITIES FUND IV (G) L.P.","GENERAL PARTNER",02/2015,"F","Y","N",
1922434,5883,"","B","FCOF IV SECURITIES LTD.","FE","FC BSL HOLDINGS VIII LIMITED","SHAREHOLDER",02/2019,"D","Y","N",
1922434,5883,"","B","FCOF IV SECURITIES HOLDINGS LLC","DE","FCOF IV SECURITIES LTD.","SHAREHOLDER",01/2015,"E","Y","N",
1922434,5883,"","B","FORTRESS CREDIT OPPORTUNITIES FUND IV (G) L.P.","FE","FCOF IV SECURITIES HOLDINGS LLC","PARTNER",01/2015,"C","Y","N",
1922434,5883,"Y","A","Pack, Joshua, Anthony","I","","CO-CHIEF EXECUTIVE OFFICER",05/2023,"NA","Y","N",7432078
1922434,5883,"Y","A","MCKNIGHT, ANDREW, ADDISON","I","","CO-CHIEF EXECUTIVE OFFICER",05/2023,"NA","Y","N",4234427
1922434,5883,"Y","A","NEUMARK, JACK, ADAM","I","","MANAGING PARTNER",05/2024,"NA","Y","N",7930279
1922434,5883,"Y","A","WALSH, ANDREW, JOHN","I","","CHIEF COMPLIANCE OFFICER",07/2024,"NA","N","N",6632217
1922434,6399,"Y","A","FORTRESS OPERATING ENTITY I L.P.","DE","","SOLE MEMBER",01/2007,"E","Y","N",
1922434,6399,"Y","A","BROOKS, DAVID, NICHOLS","I","","VICE PRESIDENT, SECRETARY, SECURITY OFFICER AND GENERAL COUNSEL",02/2007,"NA","N","N",5314938
1922434,6399,"Y","A","BASS, DANIEL, NEAL","I","","CHIEF FINANCIAL OFFICER",12/2003,"NA","N","N",4747757
1922434,6399,"","B","FIG BLUE LLC","DE","FORTRESS OPERATING ENTITY I L.P.","GENERAL PARTNER",01/2007,"F","Y","N",
1922434,6399,"","B","FORTRESS INVESTMENT GROUP LLC","DE","FIG BLUE LLC","SOLE MEMBER",01/2007,"E","Y","N",
1922434,6399,"","B","FINCO I INTERMEDIATE HOLDCO LLC","DE","FORTRESS INVESTMENT GROUP LLC","SOLE MEMBER",12/2017,"E","Y","N",
1922434,6399,"","B","FINCO I LLC","DE","FINCO I INTERMEDIATE HOLDCO LLC","SOLE MEMBER",12/2017,"E","Y","N",
1922434,6399,"","B","FIG PARENT, LLC","DE","FINCO I LLC","SOLE MEMBER",12/2017,"E","Y","N",
1922434,6399,"Y","A","Pack, Joshua, Anthony","I","","CO-CHIEF EXECUTIVE OFFICER",05/2023,"NA","Y","N",7432078
1922434,6399,"Y","A","MCKNIGHT, ANDREW, ADDISON","I","","CO-CHIEF EXECUTIVE OFFICER",05/2023,"NA","Y","N",4234427
1922434,6399,"Y","A","NEUMARK, JACK, ADAM","I","","MANAGING PARTNER",05/2024,"NA","Y","N",7930279
1922434,6399,"","B","FIG BUYER GP, LLC","DE","FOUNDATION HOLDCO LP","GENERAL PARTNER",05/2024,"F","Y","N",
1922434,6399,"","B","FIG BUYER GP, LLC","DE","FM INVESTOR AGGREGATOR LP","GENERAL PARTNER",05/2024,"F","Y","N",
1922434,6399,"","B","MC FOUNDATION HOLDINGS LP","DE","FOUNDATION HOLDCO LP","LIMITED PARTNER",12/2017,"D","Y","N",
1922434,6399,"","B","BRIGER, PETER, LIONEL","I","FIG BUYER GP, LLC","MEMBER",05/2024,"C","Y","N",1867239
1922434,6399,"","B","KOKKO, KEVIN, MIKAEL","I","MC FIG GP, LLC","MEMBER",07/2023,"C","Y","N",7183444
1922434,6399,"","B","CANNON, RODNEY, WAYNE","I","MC FIG GP, LLC","MEMBER",05/2023,"C","Y","N",7227307
1922434,6399,"","B","Pack, Joshua, Anthony","I","FIG BUYER GP, LLC","MEMBER",05/2024,"C","Y","N",7432078
1922434,6399,"","B","FM INVESTOR AGGREGATOR LP","DE","FOUNDATION HOLDCO LP","LIMITED PARTNER",05/2024,"C","Y","N",
1922434,6399,"","B","FIG BUYER LP","DE","FIG CAYMAN LP","LIMITED PARTNER",06/2023,"E","Y","N",
1922434,6399,"","B","FIG BUYER LP","DE","FIG BUYER SUB LLC","MEMBER",05/2023,"E","Y","N",
1922434,6399,"","B","FOUNDATION HOLDCO LP","DE","FIG PARENT, LLC","SOLE MEMBER",12/2017,"E","Y","N",
1922434,6399,"","B","FIG CAYMAN LP","FE","MC FOUNDATION HOLDINGS LP","LIMITED PARTNER",05/2024,"D","Y","N",
1922434,6399,"","B","MC FOUNDATION HOLDINGS (GP) LLC","FE","MC FOUNDATION HOLDINGS LP","GENERAL PARTNER",02/2017,"F","Y","N",
1922434,6399,"","B","MC FIG GP, LLC","FE","FIG CAYMAN LP","GENERAL PARTNER",06/2023,"F","Y","N",
1922434,6399,"","B","MC FIG GROUP LP","FE","FIG BUYER LP","LIMITED PARTNER",05/2023,"E","Y","N",
1922434,6399,"","B","MC FIG GP, LLC","FE","FIG BUYER LP","GENERAL PARTNER",05/2024,"F","Y","N",
1922434,6399,"","B","MC FIG GP, LLC","FE","MC FIG GROUP LP","GENERAL PARTNER",05/2023,"F","Y","N",
1922434,6399,"","B","MIC CAPITAL MANAGEMENT 39 RSC LTD.","FE","MC FIG GROUP LP","LIMITED PARTNER",04/2024,"C","N","N",
1922434,6399,"","B","MIC CAPITAL MANAGEMENT 86 RSC LTD.","FE","MC FIG GROUP LP","LIMITED PARTNER",05/2024,"D","Y","N",
1922434,6399,"","B","SIXTY FOURTH 6 RSC LIMITED","FE","MIC CAPITAL MANAGEMENT 86 RSC LTD.","SOLE MEMBER",08/2023,"E","Y","N",
1922434,6399,"","B","MIC CAPITAL MANAGEMENT (RESTRICTED) 7 LTD.","FE","SIXTY FOURTH 6 RSC LIMITED","SOLE MEMBER",01/2019,"E","Y","N",
1922434,6399,"","B","MUBADALA INVESTMENT COMPANY PJSC","FE","MIC CAPITAL MANAGEMENT (RESTRICTED) 7 LTD.","SOLE MEMBER",09/2017,"E","Y","N",
1922434,6399,"","B","GOVERNMENT OF ABU DHABI","FE","MUBADALA INVESTMENT COMPANY PJSC","SOLE MEMBER",03/2017,"E","Y","N",
1922434,6399,"","B","THIRTY FIFTH INVESTMENT COMPANY LLC","FE","MIC CAPITAL MANAGEMENT 39 RSC LTD.","SOLE MEMBER",11/2018,"E","Y","N",
1922434,6399,"","B","MAMOURA DIVERSIFIED GLOBAL HOLDING PJSC","FE","THIRTY FIFTH INVESTMENT COMPANY LLC","SOLE MEMBER",12/2023,"E","Y","N",
1922434,6399,"","B","MUBADALA INVESTMENT COMPANY PJSC","FE","MAMOURA DIVERSIFIED GLOBAL HOLDING PJSC","SOLE MEMBER",03/2017,"E","Y","N",
1922434,6399,"","B","MC MANAGEMENT 7 RSC LTD LLC","FE","FIG BUYER SUB LLC","MANAGING MEMBER",05/2024,"F","Y","N",
1922434,6399,"","B","EIGHTEENTH INVESTMENT COMPANY LLC","FE","MC MANAGEMENT 7 RSC LTD LLC","SOLE MEMBER",04/2022,"E","Y","N",
1922434,6399,"","B","MDC CAPITAL LLC","FE","EIGHTEENTH INVESTMENT COMPANY LLC","SOLE MEMBER",08/2008,"E","Y","N",
1922434,6399,"","B","MUBADALA CAPITAL LLC","FE","MDC CAPITAL LLC","SOLE MEMBER",10/2023,"E","Y","N",
1922434,6399,"","B","MAMOURA DIVERSIFIED GLOBAL HOLDING PJSC","FE","MUBADALA CAPITAL LLC","SOLE MEMBER",10/2023,"E","Y","N",
1922434,6399,"","B","FIG BUYER SUB LLC","DE","MC FOUNDATION HOLDINGS LP","LIMITED PARTNER",05/2024,"D","Y","N",
1922434,6399,"","B","FIG BUYER SUB LLC","DE","MC FOUNDATION HOLDINGS (GP) LLC","SOLE MEMBER",05/2024,"E","Y","N",
1922434,6399,"","B","BARHOUSH, HANI, AHMAD","I","MC FIG GP, LLC","MEMBER",07/2023,"C","Y","N",4282094
1922434,6399,"","B","MCKNIGHT, ANDREW, ADDISON","I","FIG BUYER GP, LLC","MEMBER",05/2024,"C","Y","N",4234427
1922434,6399,"","B","MATTAR, ADIB, MARTIN","I","MC FIG GP, LLC","MEMBER",05/2023,"C","Y","N",5189471
1922434,6399,"Y","A","WALSH, ANDREW, JOHN","I","","CHIEF COMPLIANCE OFFICER",07/2024,"NA","N","N",6632217
1922434,6459,"Y","A","FORTRESS OPERATING ENTITY I L.P.","DE","","SOLE MEMBER",01/2007,"E","Y","N",
1922434,6459,"Y","A","BROOKS, DAVID, NICHOLS","I","","VICE PRESIDENT, SECRETARY, SECURITY OFFICER AND GENERAL COUNSEL",02/2007,"NA","N","N",5314938
1922434,6459,"Y","A","BASS, DANIEL, NEAL","I","","CHIEF FINANCIAL OFFICER",12/2003,"NA","N","N",4747757
1922434,6459,"","B","FIG BLUE LLC","DE","FORTRESS OPERATING ENTITY I L.P.","GENERAL PARTNER",01/2007,"F","Y","N",
1922434,6459,"Y","A","Pack, Joshua, Anthony","I","","CO-CHIEF EXECUTIVE OFFICER",05/2023,"NA","Y","N",7432078
1922434,6459,"","B","FORTRESS INVESTMENT GROUP LLC","DE","FIG BLUE LLC","SOLE MEMBER",01/2007,"E","Y","N",
1922434,6459,"","B","FINCO I INTERMEDIATE HOLDCO LLC","DE","FORTRESS INVESTMENT GROUP LLC","SOLE MEMBER",12/2017,"E","Y","N",
1922434,6459,"","B","FINCO I LLC","DE","FINCO I INTERMEDIATE HOLDCO LLC","SOLE MEMBER",12/2017,"E","Y","N",
1922434,6459,"","B","FIG PARENT, LLC","DE","FINCO I LLC","SOLE MEMBER",12/2017,"E","Y","N",
1922434,6459,"Y","A","MCKNIGHT, ANDREW, ADDISON","I","","CO-CHIEF EXECUTIVE OFFICER",05/2023,"NA","Y","N",4234427
1922434,6459,"Y","A","NEUMARK, JACK, ADAM","I","","MANAGING PARTNER",05/2024,"NA","Y","N",7930279
1922434,6459,"","B","FIG BUYER GP, LLC","DE","FOUNDATION HOLDCO LP","GENERAL PARTNER",05/2024,"F","Y","N",
1922434,6459,"","B","FIG BUYER GP, LLC","DE","FM INVESTOR AGGREGATOR LP","GENERAL PARTNER",05/2024,"F","Y","N",
1922434,6459,"","B","MC FOUNDATION HOLDINGS LP","DE","FOUNDATION HOLDCO LP","LIMITED PARTNER",12/2017,"D","Y","N",
1922434,6459,"","B","BRIGER, PETER, LIONEL","I","FIG BUYER GP, LLC","MEMBER",05/2024,"C","Y","N",1867239
1922434,6459,"","B","KOKKO, KEVIN, MIKAEL","I","MC FIG GP, LLC","MEMBER",07/2023,"C","Y","N",7183444
1922434,6459,"","B","CANNON, RODNEY, WAYNE","I","MC FIG GP, LLC","MEMBER",05/2023,"C","Y","N",7227307
1922434,6459,"","B","Pack, Joshua, Anthony","I","FIG BUYER GP, LLC","MEMBER",05/2024,"C","Y","N",7432078
1922434,6459,"","B","FM INVESTOR AGGREGATOR LP","DE","FOUNDATION HOLDCO LP","LIMITED PARTNER",05/2024,"C","Y","N",
1922434,6459,"","B","FIG BUYER LP","DE","FIG CAYMAN LP","LIMITED PARTNER",06/2023,"E","Y","N",
1922434,6459,"","B","FIG BUYER LP","DE","FIG BUYER SUB LLC","MEMBER",05/2023,"E","Y","N",
1922434,6459,"","B","FOUNDATION HOLDCO LP","DE","FIG PARENT, LLC","SOLE MEMBER",12/2017,"E","Y","N",
1922434,6459,"","B","FIG CAYMAN LP","FE","MC FOUNDATION HOLDINGS LP","LIMITED PARTNER",05/2024,"D","Y","N",
1922434,6459,"","B","MC FOUNDATION HOLDINGS (GP) LLC","FE","MC FOUNDATION HOLDINGS LP","GENERAL PARTNER",02/2017,"F","Y","N",
1922434,6459,"","B","MC FIG GP, LLC","FE","FIG CAYMAN LP","GENERAL PARTNER",06/2023,"F","Y","N",
1922434,6459,"","B","MC FIG GROUP LP","FE","FIG BUYER LP","LIMITED PARTNER",05/2023,"E","Y","N",
1922434,6459,"","B","MC FIG GP, LLC","FE","FIG BUYER LP","GENERAL PARTNER",05/2024,"F","Y","N",
1922434,6459,"","B","MC FIG GP, LLC","FE","MC FIG GROUP LP","GENERAL PARTNER",05/2023,"F","Y","N",
1922434,6459,"","B","MIC CAPITAL MANAGEMENT 39 RSC LTD.","FE","MC FIG GROUP LP","LIMITED PARTNER",04/2024,"C","N","N",
1922434,6459,"","B","MIC CAPITAL MANAGEMENT 86 RSC LTD.","FE","MC FIG GROUP LP","LIMITED PARTNER",05/2024,"D","Y","N",
1922434,6459,"","B","SIXTY FOURTH 6 RSC LIMITED","FE","MIC CAPITAL MANAGEMENT 86 RSC LTD.","SOLE MEMBER",08/2023,"E","Y","N",
1922434,6459,"","B","MIC CAPITAL MANAGEMENT (RESTRICTED) 7 LTD.","FE","SIXTY FOURTH 6 RSC LIMITED","SOLE MEMBER",01/2019,"E","Y","N",
1922434,6459,"","B","MUBADALA INVESTMENT COMPANY PJSC","FE","MIC CAPITAL MANAGEMENT (RESTRICTED) 7 LTD.","SOLE MEMBER",09/2017,"E","Y","N",
1922434,6459,"","B","GOVERNMENT OF ABU DHABI","FE","MUBADALA INVESTMENT COMPANY PJSC","SOLE MEMBER",03/2017,"E","Y","N",
1922434,6459,"","B","THIRTY FIFTH INVESTMENT COMPANY LLC","FE","MIC CAPITAL MANAGEMENT 39 RSC LTD.","SOLE MEMBER",11/2018,"E","Y","N",
1922434,6459,"","B","MAMOURA DIVERSIFIED GLOBAL HOLDING PJSC","FE","THIRTY FIFTH INVESTMENT COMPANY LLC","SOLE MEMBER",12/2023,"E","Y","N",
1922434,6459,"","B","MUBADALA INVESTMENT COMPANY PJSC","FE","MAMOURA DIVERSIFIED GLOBAL HOLDING PJSC","SOLE MEMBER",03/2017,"E","Y","N",
1922434,6459,"","B","MC MANAGEMENT 7 RSC LTD LLC","FE","FIG BUYER SUB LLC","MANAGING MEMBER",05/2024,"F","Y","N",
1922434,6459,"","B","EIGHTEENTH INVESTMENT COMPANY LLC","FE","MC MANAGEMENT 7 RSC LTD LLC","SOLE MEMBER",04/2022,"E","Y","N",
1922434,6459,"","B","MDC CAPITAL LLC","FE","EIGHTEENTH INVESTMENT COMPANY LLC","SOLE MEMBER",08/2008,"E","Y","N",
1922434,6459,"","B","MUBADALA CAPITAL LLC","FE","MDC CAPITAL LLC","SOLE MEMBER",10/2023,"E","Y","N",
1922434,6459,"","B","MAMOURA DIVERSIFIED GLOBAL HOLDING PJSC","FE","MUBADALA CAPITAL LLC","SOLE MEMBER",10/2023,"E","Y","N",
1922434,6459,"","B","FIG BUYER SUB LLC","DE","MC FOUNDATION HOLDINGS LP","LIMITED PARTNER",05/2024,"D","Y","N",
1922434,6459,"","B","FIG BUYER SUB LLC","DE","MC FOUNDATION HOLDINGS (GP) LLC","SOLE MEMBER",05/2024,"E","Y","N",
1922434,6459,"","B","BARHOUSH, HANI, AHMAD","I","MC FIG GP, LLC","MEMBER",07/2023,"C","Y","N",4282094
1922434,6459,"","B","MCKNIGHT, ANDREW, ADDISON","I","FIG BUYER GP, LLC","MEMBER",05/2024,"C","Y","N",4234427
1922434,6459,"","B","MATTAR, ADIB, MARTIN","I","MC FIG GP, LLC","MEMBER",05/2023,"C","Y","N",5189471
1922434,6459,"Y","A","WALSH, ANDREW, JOHN","I","","CHIEF COMPLIANCE OFFICER",07/2024,"NA","N","N",6632217
1922434,6548,"Y","A","FORTRESS OPERATING ENTITY I L.P.","DE","","SOLE MEMBER",01/2007,"E","Y","N",
1922434,6548,"Y","A","BROOKS, DAVID, NICHOLS","I","","VICE PRESIDENT, SECRETARY, SECURITY OFFICER AND GENERAL COUNSEL",02/2007,"NA","N","N",5314938
1922434,6548,"Y","A","BASS, DANIEL, NEAL","I","","CHIEF FINANCIAL OFFICER",12/2003,"NA","N","N",4747757
1922434,6548,"","B","FIG BLUE LLC","DE","FORTRESS OPERATING ENTITY I L.P.","GENERAL PARTNER",01/2007,"F","Y","N",
1922434,6548,"","B","FORTRESS INVESTMENT GROUP LLC","DE","FIG BLUE LLC","SOLE MEMBER",01/2007,"E","Y","N",
1922434,6548,"","B","FINCO I INTERMEDIATE HOLDCO LLC","DE","FORTRESS INVESTMENT GROUP LLC","SOLE MEMBER",12/2017,"E","Y","N",
1922434,6548,"","B","FINCO I LLC","DE","FINCO I INTERMEDIATE HOLDCO LLC","SOLE MEMBER",12/2017,"E","Y","N",
1922434,6548,"","B","FIG PARENT, LLC","DE","FINCO I LLC","SOLE MEMBER",12/2017,"E","Y","N",
1922434,6548,"Y","A","Pack, Joshua, Anthony","I","","CO-CHIEF EXECUTIVE OFFICER",05/2023,"NA","Y","N",7432078
1922434,6548,"Y","A","MCKNIGHT, ANDREW, ADDISON","I","","CO-CHIEF EXECUTIVE OFFICER",05/2023,"NA","Y","N",4234427
1922434,6548,"Y","A","NEUMARK, JACK, ADAM","I","","MANAGING PARTNER",05/2024,"NA","Y","N",7930279
1922434,6548,"","B","FIG BUYER GP, LLC","DE","FOUNDATION HOLDCO LP","GENERAL PARTNER",05/2024,"F","Y","N",
1922434,6548,"","B","FIG BUYER GP, LLC","DE","FM INVESTOR AGGREGATOR LP","GENERAL PARTNER",05/2024,"F","Y","N",
1922434,6548,"","B","MC FOUNDATION HOLDINGS LP","DE","FOUNDATION HOLDCO LP","LIMITED PARTNER",12/2017,"D","Y","N",
1922434,6548,"","B","BRIGER, PETER, LIONEL","I","FIG BUYER GP, LLC","MEMBER",05/2024,"C","Y","N",1867239
1922434,6548,"","B","KOKKO, KEVIN, MIKAEL","I","MC FIG GP, LLC","MEMBER",07/2023,"C","Y","N",7183444
1922434,6548,"","B","CANNON, RODNEY, WAYNE","I","MC FIG GP, LLC","MEMBER",05/2023,"C","Y","N",7227307
1922434,6548,"","B","FIG BUYER LP","DE","FIG BUYER SUB LLC","MEMBER",05/2023,"E","Y","N",
1922434,6548,"","B","Pack, Joshua, Anthony","I","FIG BUYER GP, LLC","MEMBER",05/2024,"C","Y","N",7432078
1922434,6548,"","B","FM INVESTOR AGGREGATOR LP","DE","FOUNDATION HOLDCO LP","LIMITED PARTNER",05/2024,"C","Y","N",
1922434,6548,"","B","FIG BUYER LP","DE","FIG CAYMAN LP","LIMITED PARTNER",06/2023,"E","Y","N",
1922434,6548,"","B","FOUNDATION HOLDCO LP","DE","FIG PARENT, LLC","SOLE MEMBER",12/2017,"E","Y","N",
1922434,6548,"","B","FIG CAYMAN LP","FE","MC FOUNDATION HOLDINGS LP","LIMITED PARTNER",05/2024,"D","Y","N",
1922434,6548,"","B","MC FOUNDATION HOLDINGS (GP) LLC","FE","MC FOUNDATION HOLDINGS LP","GENERAL PARTNER",02/2017,"F","Y","N",
1922434,6548,"","B","MC FIG GP, LLC","FE","FIG CAYMAN LP","GENERAL PARTNER",06/2023,"F","Y","N",
1922434,6548,"","B","MC FIG GROUP LP","FE","FIG BUYER LP","LIMITED PARTNER",05/2023,"E","Y","N",
1922434,6548,"","B","MC FIG GP, LLC","FE","FIG BUYER LP","GENERAL PARTNER",05/2024,"F","Y","N",
1922434,6548,"","B","MC FIG GP, LLC","FE","MC FIG GROUP LP","GENERAL PARTNER",05/2023,"F","Y","N",
1922434,6548,"","B","MIC CAPITAL MANAGEMENT 39 RSC LTD.","FE","MC FIG GROUP LP","LIMITED PARTNER",04/2024,"C","N","N",
1922434,6548,"","B","MIC CAPITAL MANAGEMENT 86 RSC LTD.","FE","MC FIG GROUP LP","LIMITED PARTNER",05/2024,"D","Y","N",
1922434,6548,"","B","SIXTY FOURTH 6 RSC LIMITED","FE","MIC CAPITAL MANAGEMENT 86 RSC LTD.","SOLE MEMBER",08/2023,"E","Y","N",
1922434,6548,"","B","MIC CAPITAL MANAGEMENT (RESTRICTED) 7 LTD.","FE","SIXTY FOURTH 6 RSC LIMITED","SOLE MEMBER",01/2019,"E","Y","N",
1922434,6548,"","B","MUBADALA INVESTMENT COMPANY PJSC","FE","MIC CAPITAL MANAGEMENT (RESTRICTED) 7 LTD.","SOLE MEMBER",09/2017,"E","Y","N",
1922434,6548,"","B","GOVERNMENT OF ABU DHABI","FE","MUBADALA INVESTMENT COMPANY PJSC","SOLE MEMBER",03/2017,"E","Y","N",
